End date,"12/26/2016"
Specimen label,"11BG_81_2_run2"
Maximum Load,"0.05442",N

Time,Extension,Load
(s),(mm),(N)
"206.60400","52.36816","0.03266"
"206.61000","52.36864","0.03267"
"206.61600","52.36912","0.03262"
"206.62200","52.36965","0.03259"
"206.62800","52.37013","0.03262"
"206.63400","52.37061","0.03270"
"206.64000","52.37114","0.03279"
"206.64600","52.37162","0.03280"
"206.65200","52.37216","0.03283"
"206.65800","52.37265","0.03280"
"206.66400","52.37318","0.03266"
"206.67000","52.37365","0.03256"
"206.67600","52.37420","0.03248"
"206.68200","52.37473","0.03250"
"206.68800","52.37522","0.03253"
"206.69400","52.37575","0.03254"
"206.70000","52.37623","0.03260"
"206.70600","52.37677","0.03266"
"206.71200","52.37725","0.03272"
"206.71800","52.37773","0.03275"
"206.72400","52.37826","0.03274"
"206.73000","52.37874","0.03266"
"206.73600","52.37928","0.03266"
"206.74200","52.37976","0.03258"
"206.74800","52.38023","0.03244"
"206.75400","52.38077","0.03251"
"206.76000","52.38125","0.03267"
"206.76600","52.38173","0.03287"
"206.77200","52.38221","0.03304"
"206.77800","52.38274","0.03317"
"206.78400","52.38322","0.03314"
"206.79000","52.38371","0.03305"
"206.79600","52.38418","0.03300"
"206.80200","52.38472","0.03292"
"206.80800","52.38520","0.03286"
"206.81400","52.38567","0.03291"
"206.82000","52.38622","0.03300"
"206.82600","52.38669","0.03309"
"206.83200","52.38723","0.03313"
"206.83800","52.38777","0.03312"
"206.84400","52.38825","0.03300"
"206.85000","52.38873","0.03286"
"206.85600","52.38926","0.03277"
"206.86200","52.38974","0.03277"
"206.86800","52.39022","0.03287"
"206.87400","52.39076","0.03300"
"206.88000","52.39124","0.03303"
"206.88600","52.39172","0.03309"
"206.89200","52.39219","0.03316"
"206.89800","52.39267","0.03312"
"206.90400","52.39321","0.03305"
"206.91000","52.39369","0.03287"
"206.91600","52.39416","0.03261"
"206.92200","52.39470","0.03250"
"206.92800","52.39518","0.03247"
"206.93400","52.39566","0.03248"
"206.94000","52.39620","0.03247"
"206.94600","52.39668","0.03252"
"206.95200","52.39716","0.03250"
"206.95800","52.39769","0.03246"
"206.96400","52.39817","0.03257"
"206.97000","52.39871","0.03271"
"206.97600","52.39919","0.03280"
"206.98200","52.39973","0.03293"
"206.98800","52.40020","0.03303"
"206.99400","52.40075","0.03309"
"207.00000","52.40122","0.03311"
"207.00600","52.40170","0.03312"
"207.01200","52.40224","0.03314"
"207.01800","52.40272","0.03310"
"207.02400","52.40319","0.03294"
"207.03000","52.40368","0.03295"
"207.03600","52.40415","0.03299"
"207.04200","52.40463","0.03296"
"207.04800","52.40511","0.03302"
"207.05400","52.40565","0.03310"
"207.06000","52.40612","0.03306"
"207.06600","52.40666","0.03301"
"207.07200","52.40714","0.03304"
"207.07800","52.40762","0.03307"
"207.08400","52.40816","0.03308"
"207.09000","52.40863","0.03315"
"207.09600","52.40911","0.03314"
"207.10200","52.40965","0.03317"
"207.10800","52.41013","0.03327"
"207.11400","52.41061","0.03324"
"207.12000","52.41115","0.03318"
"207.12600","52.41163","0.03313"
"207.13200","52.41216","0.03304"
"207.13800","52.41270","0.03301"
"207.14400","52.41318","0.03301"
"207.15000","52.41366","0.03291"
"207.15600","52.41420","0.03283"
"207.16200","52.41467","0.03286"
"207.16800","52.41515","0.03289"
"207.17400","52.41569","0.03293"
"207.18000","52.41617","0.03307"
"207.18600","52.41665","0.03320"
"207.19200","52.41719","0.03339"
"207.19800","52.41767","0.03348"
"207.20400","52.41814","0.03354"
"207.21000","52.41868","0.03372"
"207.21600","52.41916","0.03382"
"207.22200","52.41964","0.03391"
"207.22800","52.42018","0.03398"
"207.23400","52.42065","0.03404"
"207.24000","52.42119","0.03396"
"207.24600","52.42167","0.03385"
"207.25200","52.42221","0.03376"
"207.25800","52.42269","0.03376"
"207.26400","52.42323","0.03380"
"207.27000","52.42370","0.03381"
"207.27600","52.42424","0.03373"
"207.28200","52.42472","0.03373"
"207.28800","52.42519","0.03363"
"207.29400","52.42574","0.03355"
"207.30000","52.42622","0.03354"
"207.30600","52.42669","0.03352"
"207.31200","52.42723","0.03361"
"207.31800","52.42770","0.03361"
"207.32400","52.42819","0.03368"
"207.33000","52.42873","0.03374"
"207.33600","52.42921","0.03376"
"207.34200","52.42968","0.03381"
"207.34800","52.43022","0.03384"
"207.35400","52.43070","0.03377"
"207.36000","52.43118","0.03377"
"207.36600","52.43171","0.03390"
"207.37200","52.43219","0.03402"
"207.37800","52.43273","0.03406"
"207.38400","52.43321","0.03401"
"207.39000","52.43369","0.03395"
"207.39600","52.43422","0.03382"
"207.40200","52.43470","0.03372"
"207.40800","52.43525","0.03371"
"207.41400","52.43572","0.03382"
"207.42000","52.43626","0.03391"
"207.42600","52.43674","0.03394"
"207.43200","52.43727","0.03392"
"207.43800","52.43775","0.03394"
"207.44400","52.43823","0.03394"
"207.45000","52.43871","0.03385"
"207.45600","52.43919","0.03378"
"207.46200","52.43966","0.03370"
"207.46800","52.44020","0.03364"
"207.47400","52.44069","0.03355"
"207.48000","52.44116","0.03350"
"207.48600","52.44170","0.03350"
"207.49200","52.44218","0.03356"
"207.49800","52.44266","0.03348"
"207.50400","52.44319","0.03344"
"207.51000","52.44367","0.03349"
"207.51600","52.44415","0.03371"
"207.52200","52.44463","0.03394"
"207.52800","52.44517","0.03415"
"207.53400","52.44564","0.03417"
"207.54000","52.44618","0.03426"
"207.54600","52.44666","0.03444"
"207.55200","52.44720","0.03460"
"207.55800","52.44768","0.03450"
"207.56400","52.44816","0.03427"
"207.57000","52.44870","0.03412"
"207.57600","52.44917","0.03395"
"207.58200","52.44971","0.03379"
"207.58800","52.45019","0.03371"
"207.59400","52.45067","0.03369"
"207.60000","52.45115","0.03368"
"207.60600","52.45168","0.03382"
"207.61200","52.45216","0.03388"
"207.61800","52.45264","0.03384"
"207.62400","52.45317","0.03376"
"207.63000","52.45366","0.03373"
"207.63600","52.45414","0.03366"
"207.64200","52.45462","0.03364"
"207.64800","52.45515","0.03361"
"207.65400","52.45563","0.03365"
"207.66000","52.45611","0.03375"
"207.66600","52.45665","0.03393"
"207.67200","52.45712","0.03399"
"207.67800","52.45760","0.03402"
"207.68400","52.45814","0.03397"
"207.69000","52.45862","0.03375"
"207.69600","52.45916","0.03352"
"207.70200","52.45969","0.03334"
"207.70800","52.46017","0.03319"
"207.71400","52.46066","0.03309"
"207.72000","52.46119","0.03316"
"207.72600","52.46167","0.03335"
"207.73200","52.46215","0.03347"
"207.73800","52.46263","0.03354"
"207.74400","52.46317","0.03368"
"207.75000","52.46364","0.03390"
"207.75600","52.46412","0.03404"
"207.76200","52.46466","0.03408"
"207.76800","52.46513","0.03417"
"207.77400","52.46568","0.03431"
"207.78000","52.46615","0.03449"
"207.78600","52.46663","0.03464"
"207.79200","52.46717","0.03466"
"207.79800","52.46764","0.03451"
"207.80400","52.46812","0.03433"
"207.81000","52.46867","0.03426"
"207.81600","52.46915","0.03424"
"207.82200","52.46968","0.03429"
"207.82800","52.47016","0.03431"
"207.83400","52.47070","0.03431"
"207.84000","52.47124","0.03434"
"207.84600","52.47172","0.03428"
"207.85200","52.47225","0.03410"
"207.85800","52.47273","0.03385"
"207.86400","52.47327","0.03367"
"207.87000","52.47375","0.03371"
"207.87600","52.47422","0.03398"
"207.88200","52.47470","0.03422"
"207.88800","52.47519","0.03431"
"207.89400","52.47572","0.03434"
"207.90000","52.47620","0.03445"
"207.90600","52.47667","0.03459"
"207.91200","52.47721","0.03458"
"207.91800","52.47770","0.03439"
"207.92400","52.47823","0.03407"
"207.93000","52.47871","0.03379"
"207.93600","52.47924","0.03359"
"207.94200","52.47972","0.03346"
"207.94800","52.48027","0.03343"
"207.95400","52.48074","0.03335"
"207.96000","52.48122","0.03320"
"207.96600","52.48176","0.03319"
"207.97200","52.48224","0.03321"
"207.97800","52.48278","0.03319"
"207.98400","52.48325","0.03332"
"207.99000","52.48379","0.03343"
"207.99600","52.48427","0.03354"
"208.00200","52.48475","0.03369"
"208.00800","52.48528","0.03385"
"208.01400","52.48576","0.03393"
"208.02000","52.48624","0.03393"
"208.02600","52.48672","0.03384"
"208.03200","52.48726","0.03374"
"208.03800","52.48774","0.03386"
"208.04400","52.48822","0.03401"
"208.05000","52.48869","0.03407"
"208.05600","52.48917","0.03400"
"208.06200","52.48971","0.03399"
"208.06800","52.49019","0.03397"
"208.07400","52.49067","0.03392"
"208.08000","52.49115","0.03389"
"208.08600","52.49168","0.03386"
"208.09200","52.49216","0.03387"
"208.09800","52.49264","0.03388"
"208.10400","52.49318","0.03386"
"208.11000","52.49366","0.03386"
"208.11600","52.49413","0.03372"
"208.12200","52.49467","0.03350"
"208.12800","52.49521","0.03342"
"208.13400","52.49569","0.03338"
"208.14000","52.49617","0.03339"
"208.14600","52.49671","0.03336"
"208.15200","52.49718","0.03332"
"208.15800","52.49766","0.03332"
"208.16400","52.49814","0.03337"
"208.17000","52.49868","0.03340"
"208.17600","52.49916","0.03335"
"208.18200","52.49964","0.03328"
"208.18800","52.50011","0.03327"
"208.19400","52.50065","0.03332"
"208.20000","52.50113","0.03356"
"208.20600","52.50161","0.03378"
"208.21200","52.50215","0.03397"
"208.21800","52.50262","0.03417"
"208.22400","52.50311","0.03436"
"208.23000","52.50364","0.03445"
"208.23600","52.50412","0.03448"
"208.24200","52.50465","0.03448"
"208.24800","52.50513","0.03443"
"208.25400","52.50568","0.03430"
"208.26000","52.50615","0.03433"
"208.26600","52.50669","0.03451"
"208.27200","52.50723","0.03457"
"208.27800","52.50771","0.03453"
"208.28400","52.50819","0.03438"
"208.29000","52.50873","0.03423"
"208.29600","52.50920","0.03415"
"208.30200","52.50974","0.03403"
"208.30800","52.51022","0.03387"
"208.31400","52.51069","0.03378"
"208.32000","52.51124","0.03395"
"208.32600","52.51171","0.03416"
"208.33200","52.51219","0.03417"
"208.33800","52.51267","0.03413"
"208.34400","52.51320","0.03404"
"208.35000","52.51368","0.03403"
"208.35600","52.51423","0.03405"
"208.36200","52.51470","0.03406"
"208.36800","52.51518","0.03401"
"208.37400","52.51572","0.03396"
"208.38000","52.51620","0.03389"
"208.38600","52.51674","0.03390"
"208.39200","52.51721","0.03400"
"208.39800","52.51775","0.03408"
"208.40400","52.51823","0.03399"
"208.41000","52.51877","0.03397"
"208.41600","52.51925","0.03407"
"208.42200","52.51978","0.03418"
"208.42800","52.52026","0.03434"
"208.43400","52.52080","0.03458"
"208.44000","52.52128","0.03473"
"208.44600","52.52176","0.03469"
"208.45200","52.52224","0.03459"
"208.45800","52.52277","0.03454"
"208.46400","52.52325","0.03456"
"208.47000","52.52373","0.03449"
"208.47600","52.52427","0.03447"
"208.48200","52.52475","0.03461"
"208.48800","52.52522","0.03474"
"208.49400","52.52576","0.03489"
"208.50000","52.52624","0.03501"
"208.50600","52.52672","0.03506"
"208.51200","52.52726","0.03503"
"208.51800","52.52773","0.03514"
"208.52400","52.52821","0.03531"
"208.53000","52.52876","0.03528"
"208.53600","52.52924","0.03511"
"208.54200","52.52971","0.03502"
"208.54800","52.53024","0.03484"
"208.55400","52.53073","0.03480"
"208.56000","52.53120","0.03477"
"208.56600","52.53174","0.03469"
"208.57200","52.53222","0.03461"
"208.57800","52.53276","0.03448"
"208.58400","52.53324","0.03452"
"208.59000","52.53371","0.03467"
"208.59600","52.53425","0.03469"
"208.60200","52.53473","0.03473"
"208.60800","52.53521","0.03468"
"208.61400","52.53569","0.03471"
"208.62000","52.53617","0.03478"
"208.62600","52.53665","0.03481"
"208.63200","52.53718","0.03485"
"208.63800","52.53766","0.03489"
"208.64400","52.53814","0.03483"
"208.65000","52.53868","0.03487"
"208.65600","52.53915","0.03492"
"208.66200","52.53963","0.03498"
"208.66800","52.54017","0.03503"
"208.67400","52.54065","0.03501"
"208.68000","52.54113","0.03494"
"208.68600","52.54166","0.03500"
"208.69200","52.54220","0.03503"
"208.69800","52.54269","0.03497"
"208.70400","52.54316","0.03501"
"208.71000","52.54370","0.03502"
"208.71600","52.54418","0.03495"
"208.72200","52.54472","0.03502"
"208.72800","52.54520","0.03525"
"208.73400","52.54567","0.03554"
"208.74000","52.54615","0.03564"
"208.74600","52.54669","0.03557"
"208.75200","52.54716","0.03565"
"208.75800","52.54765","0.03570"
"208.76400","52.54818","0.03568"
"208.77000","52.54866","0.03561"
"208.77600","52.54914","0.03548"
"208.78200","52.54968","0.03535"
"208.78800","52.55016","0.03547"
"208.79400","52.55064","0.03560"
"208.80000","52.55118","0.03562"
"208.80600","52.55165","0.03554"
"208.81200","52.55213","0.03550"
"208.81800","52.55267","0.03555"
"208.82400","52.55315","0.03563"
"208.83000","52.55368","0.03570"
"208.83600","52.55416","0.03581"
"208.84200","52.55470","0.03597"
"208.84800","52.55518","0.03601"
"208.85400","52.55572","0.03597"
"208.86000","52.55619","0.03594"
"208.86600","52.55667","0.03586"
"208.87200","52.55722","0.03568"
"208.87800","52.55769","0.03557"
"208.88400","52.55817","0.03554"
"208.89000","52.55865","0.03547"
"208.89600","52.55919","0.03545"
"208.90200","52.55967","0.03533"
"208.90800","52.56014","0.03517"
"208.91400","52.56068","0.03517"
"208.92000","52.56116","0.03531"
"208.92600","52.56163","0.03540"
"208.93200","52.56217","0.03556"
"208.93800","52.56265","0.03556"
"208.94400","52.56313","0.03534"
"208.95000","52.56367","0.03520"
"208.95600","52.56415","0.03518"
"208.96200","52.56469","0.03511"
"208.96800","52.56517","0.03506"
"208.97400","52.56570","0.03493"
"208.98000","52.56618","0.03482"
"208.98600","52.56672","0.03480"
"208.99200","52.56725","0.03495"
"208.99800","52.56774","0.03511"
"209.00400","52.56828","0.03517"
"209.01000","52.56875","0.03504"
"209.01600","52.56923","0.03502"
"209.02200","52.56977","0.03505"
"209.02800","52.57025","0.03509"
"209.03400","52.57072","0.03511"
"209.04000","52.57126","0.03508"
"209.04600","52.57174","0.03513"
"209.05200","52.57222","0.03521"
"209.05800","52.57276","0.03543"
"209.06400","52.57323","0.03565"
"209.07000","52.57372","0.03571"
"209.07600","52.57420","0.03562"
"209.08200","52.57467","0.03554"
"209.08800","52.57521","0.03557"
"209.09400","52.57569","0.03568"
"209.10000","52.57617","0.03573"
"209.10600","52.57670","0.03566"
"209.11200","52.57718","0.03564"
"209.11800","52.57766","0.03577"
"209.12400","52.57820","0.03597"
"209.13000","52.57874","0.03617"
"209.13600","52.57921","0.03626"
"209.14200","52.57975","0.03628"
"209.14800","52.58023","0.03627"
"209.15400","52.58071","0.03625"
"209.16000","52.58125","0.03622"
"209.16600","52.58173","0.03630"
"209.17200","52.58221","0.03629"
"209.17800","52.58268","0.03635"
"209.18400","52.58316","0.03653"
"209.19000","52.58364","0.03661"
"209.19600","52.58411","0.03647"
"209.20200","52.58466","0.03628"
"209.20800","52.58514","0.03609"
"209.21400","52.58561","0.03590"
"209.22000","52.58615","0.03581"
"209.22600","52.58663","0.03565"
"209.23200","52.58717","0.03564"
"209.23800","52.58765","0.03571"
"209.24400","52.58812","0.03575"
"209.25000","52.58866","0.03583"
"209.25600","52.58914","0.03590"
"209.26200","52.58962","0.03598"
"209.26800","52.59015","0.03606"
"209.27400","52.59063","0.03605"
"209.28000","52.59117","0.03605"
"209.28600","52.59171","0.03620"
"209.29200","52.59219","0.03638"
"209.29800","52.59267","0.03657"
"209.30400","52.59320","0.03666"
"209.31000","52.59369","0.03660"
"209.31600","52.59416","0.03656"
"209.32200","52.59470","0.03648"
"209.32800","52.59518","0.03630"
"209.33400","52.59566","0.03606"
"209.34000","52.59620","0.03595"
"209.34600","52.59667","0.03581"
"209.35200","52.59721","0.03568"
"209.35800","52.59769","0.03564"
"209.36400","52.59817","0.03573"
"209.37000","52.59871","0.03572"
"209.37600","52.59919","0.03565"
"209.38200","52.59972","0.03562"
"209.38800","52.60020","0.03550"
"209.39400","52.60068","0.03541"
"209.40000","52.60122","0.03543"
"209.40600","52.60170","0.03544"
"209.41200","52.60223","0.03542"
"209.41800","52.60271","0.03559"
"209.42400","52.60319","0.03579"
"209.43000","52.60373","0.03583"
"209.43600","52.60421","0.03569"
"209.44200","52.60468","0.03553"
"209.44800","52.60523","0.03543"
"209.45400","52.60570","0.03540"
"209.46000","52.60618","0.03541"
"209.46600","52.60672","0.03542"
"209.47200","52.60719","0.03538"
"209.47800","52.60767","0.03537"
"209.48400","52.60822","0.03556"
"209.49000","52.60870","0.03588"
"209.49600","52.60917","0.03612"
"209.50200","52.60970","0.03628"
"209.50800","52.61019","0.03643"
"209.51400","52.61066","0.03647"
"209.52000","52.61120","0.03642"
"209.52600","52.61168","0.03649"
"209.53200","52.61222","0.03651"
"209.53800","52.61270","0.03641"
"209.54400","52.61317","0.03620"
"209.55000","52.61371","0.03597"
"209.55600","52.61419","0.03588"
"209.56200","52.61473","0.03598"
"209.56800","52.61521","0.03621"
"209.57400","52.61574","0.03645"
"209.58000","52.61622","0.03663"
"209.58600","52.61670","0.03670"
"209.59200","52.61724","0.03681"
"209.59800","52.61772","0.03707"
"209.60400","52.61820","0.03718"
"209.61000","52.61874","0.03708"
"209.61600","52.61921","0.03690"
"209.62200","52.61969","0.03681"
"209.62800","52.62023","0.03680"
"209.63400","52.62071","0.03663"
"209.64000","52.62119","0.03647"
"209.64600","52.62172","0.03636"
"209.65200","52.62220","0.03636"
"209.65800","52.62268","0.03632"
"209.66400","52.62322","0.03629"
"209.67000","52.62370","0.03624"
"209.67600","52.62418","0.03615"
"209.68200","52.62472","0.03612"
"209.68800","52.62519","0.03608"
"209.69400","52.62567","0.03610"
"209.70000","52.62615","0.03620"
"209.70600","52.62669","0.03637"
"209.71200","52.62717","0.03658"
"209.71800","52.62764","0.03677"
"209.72400","52.62812","0.03689"
"209.73000","52.62866","0.03689"
"209.73600","52.62914","0.03690"
"209.74200","52.62962","0.03693"
"209.74800","52.63016","0.03700"
"209.75400","52.63064","0.03702"
"209.76000","52.63117","0.03692"
"209.76600","52.63165","0.03692"
"209.77200","52.63213","0.03699"
"209.77800","52.63267","0.03701"
"209.78400","52.63314","0.03697"
"209.79000","52.63368","0.03695"
"209.79600","52.63416","0.03692"
"209.80200","52.63464","0.03696"
"209.80800","52.63518","0.03684"
"209.81400","52.63565","0.03666"
"209.82000","52.63614","0.03670"
"209.82600","52.63662","0.03682"
"209.83200","52.63715","0.03680"
"209.83800","52.63763","0.03681"
"209.84400","52.63816","0.03686"
"209.85000","52.63865","0.03693"
"209.85600","52.63913","0.03694"
"209.86200","52.63966","0.03681"
"209.86800","52.64014","0.03678"
"209.87400","52.64068","0.03671"
"209.88000","52.64115","0.03664"
"209.88600","52.64163","0.03670"
"209.89200","52.64217","0.03681"
"209.89800","52.64265","0.03679"
"209.90400","52.64319","0.03673"
"209.91000","52.64367","0.03661"
"209.91600","52.64420","0.03649"
"209.92200","52.64468","0.03652"
"209.92800","52.64523","0.03661"
"209.93400","52.64570","0.03679"
"209.94000","52.64618","0.03703"
"209.94600","52.64672","0.03713"
"209.95200","52.64719","0.03698"
"209.95800","52.64767","0.03689"
"209.96400","52.64821","0.03694"
"209.97000","52.64869","0.03696"
"209.97600","52.64917","0.03695"
"209.98200","52.64971","0.03696"
"209.98800","52.65018","0.03686"
"209.99400","52.65067","0.03671"
"210.00000","52.65120","0.03666"
"210.00600","52.65168","0.03665"
"210.01200","52.65216","0.03667"
"210.01800","52.65269","0.03656"
"210.02400","52.65318","0.03658"
"210.03000","52.65366","0.03668"
"210.03600","52.65419","0.03680"
"210.04200","52.65467","0.03709"
"210.04800","52.65515","0.03729"
"210.05400","52.65569","0.03732"
"210.06000","52.65616","0.03735"
"210.06600","52.65670","0.03740"
"210.07200","52.65718","0.03750"
"210.07800","52.65772","0.03750"
"210.08400","52.65820","0.03731"
"210.09000","52.65867","0.03714"
"210.09600","52.65921","0.03705"
"210.10200","52.65969","0.03698"
"210.10800","52.66022","0.03693"
"210.11400","52.66071","0.03677"
"210.12000","52.66119","0.03671"
"210.12600","52.66173","0.03677"
"210.13200","52.66220","0.03697"
"210.13800","52.66268","0.03720"
"210.14400","52.66316","0.03737"
"210.15000","52.66370","0.03752"
"210.15600","52.66418","0.03765"
"210.16200","52.66465","0.03772"
"210.16800","52.66519","0.03786"
"210.17400","52.66567","0.03786"
"210.18000","52.66621","0.03771"
"210.18600","52.66669","0.03759"
"210.19200","52.66722","0.03745"
"210.19800","52.66770","0.03734"
"210.20400","52.66824","0.03728"
"210.21000","52.66872","0.03714"
"210.21600","52.66920","0.03699"
"210.22200","52.66974","0.03690"
"210.22800","52.67022","0.03692"
"210.23400","52.67075","0.03701"
"210.24000","52.67123","0.03716"
"210.24600","52.67171","0.03736"
"210.25200","52.67218","0.03729"
"210.25800","52.67273","0.03719"
"210.26400","52.67320","0.03727"
"210.27000","52.67368","0.03735"
"210.27600","52.67416","0.03739"
"210.28200","52.67469","0.03743"
"210.28800","52.67517","0.03747"
"210.29400","52.67566","0.03741"
"210.30000","52.67613","0.03739"
"210.30600","52.67667","0.03740"
"210.31200","52.67715","0.03747"
"210.31800","52.67763","0.03743"
"210.32400","52.67817","0.03742"
"210.33000","52.67865","0.03739"
"210.33600","52.67913","0.03741"
"210.34200","52.67966","0.03746"
"210.34800","52.68014","0.03738"
"210.35400","52.68061","0.03716"
"210.36000","52.68116","0.03694"
"210.36600","52.68164","0.03687"
"210.37200","52.68211","0.03699"
"210.37800","52.68265","0.03722"
"210.38400","52.68313","0.03738"
"210.39000","52.68367","0.03746"
"210.39600","52.68414","0.03749"
"210.40200","52.68469","0.03752"
"210.40800","52.68516","0.03748"
"210.41400","52.68570","0.03738"
"210.42000","52.68618","0.03725"
"210.42600","52.68665","0.03721"
"210.43200","52.68719","0.03720"
"210.43800","52.68768","0.03723"
"210.44400","52.68821","0.03722"
"210.45000","52.68869","0.03721"
"210.45600","52.68922","0.03714"
"210.46200","52.68970","0.03712"
"210.46800","52.69019","0.03724"
"210.47400","52.69073","0.03742"
"210.48000","52.69120","0.03769"
"210.48600","52.69173","0.03787"
"210.49200","52.69222","0.03798"
"210.49800","52.69270","0.03811"
"210.50400","52.69323","0.03822"
"210.51000","52.69371","0.03824"
"210.51600","52.69419","0.03819"
"210.52200","52.69473","0.03819"
"210.52800","52.69520","0.03833"
"210.53400","52.69574","0.03833"
"210.54000","52.69622","0.03815"
"210.54600","52.69670","0.03782"
"210.55200","52.69724","0.03760"
"210.55800","52.69772","0.03743"
"210.56400","52.69825","0.03740"
"210.57000","52.69873","0.03732"
"210.57600","52.69928","0.03735"
"210.58200","52.69975","0.03746"
"210.58800","52.70023","0.03759"
"210.59400","52.70077","0.03764"
"210.60000","52.70124","0.03761"
"210.60600","52.70172","0.03765"
"210.61200","52.70220","0.03769"
"210.61800","52.70274","0.03775"
"210.62400","52.70322","0.03783"
"210.63000","52.70369","0.03790"
"210.63600","52.70424","0.03803"
"210.64200","52.70472","0.03815"
"210.64800","52.70519","0.03817"
"210.65400","52.70573","0.03808"
"210.66000","52.70621","0.03791"
"210.66600","52.70669","0.03780"
"210.67200","52.70723","0.03777"
"210.67800","52.70770","0.03786"
"210.68400","52.70818","0.03791"
"210.69000","52.70872","0.03800"
"210.69600","52.70920","0.03800"
"210.70200","52.70973","0.03795"
"210.70800","52.71021","0.03794"
"210.71400","52.71075","0.03787"
"210.72000","52.71124","0.03781"
"210.72600","52.71177","0.03774"
"210.73200","52.71224","0.03785"
"210.73800","52.71273","0.03799"
"210.74400","52.71326","0.03807"
"210.75000","52.71375","0.03801"
"210.75600","52.71422","0.03795"
"210.76200","52.71470","0.03796"
"210.76800","52.71518","0.03801"
"210.77400","52.71571","0.03800"
"210.78000","52.71619","0.03808"
"210.78600","52.71667","0.03819"
"210.79200","52.71721","0.03811"
"210.79800","52.71769","0.03809"
"210.80400","52.71817","0.03803"
"210.81000","52.71871","0.03802"
"210.81600","52.71918","0.03807"
"210.82200","52.71966","0.03815"
"210.82800","52.72020","0.03820"
"210.83400","52.72068","0.03824"
"210.84000","52.72122","0.03842"
"210.84600","52.72169","0.03864"
"210.85200","52.72223","0.03874"
"210.85800","52.72271","0.03880"
"210.86400","52.72319","0.03871"
"210.87000","52.72373","0.03850"
"210.87600","52.72420","0.03833"
"210.88200","52.72474","0.03826"
"210.88800","52.72522","0.03827"
"210.89400","52.72570","0.03829"
"210.90000","52.72618","0.03834"
"210.90600","52.72672","0.03843"
"210.91200","52.72720","0.03855"
"210.91800","52.72767","0.03869"
"210.92400","52.72815","0.03878"
"210.93000","52.72869","0.03881"
"210.93600","52.72917","0.03900"
"210.94200","52.72964","0.03908"
"210.94800","52.73018","0.03901"
"210.95400","52.73066","0.03880"
"210.96000","52.73120","0.03863"
"210.96600","52.73168","0.03852"
"210.97200","52.73222","0.03849"
"210.97800","52.73270","0.03854"
"210.98400","52.73323","0.03862"
"210.99000","52.73371","0.03872"
"210.99600","52.73425","0.03881"
"211.00200","52.73473","0.03885"
"211.00800","52.73521","0.03896"
"211.01400","52.73574","0.03894"
"211.02000","52.73622","0.03892"
"211.02600","52.73670","0.03887"
"211.03200","52.73724","0.03880"
"211.03800","52.73772","0.03884"
"211.04400","52.73819","0.03895"
"211.05000","52.73873","0.03904"
"211.05600","52.73922","0.03911"
"211.06200","52.73969","0.03901"
"211.06800","52.74023","0.03877"
"211.07400","52.74070","0.03854"
"211.08000","52.74118","0.03842"
"211.08600","52.74173","0.03840"
"211.09200","52.74220","0.03846"
"211.09800","52.74268","0.03862"
"211.10400","52.74322","0.03878"
"211.11000","52.74370","0.03888"
"211.11600","52.74423","0.03896"
"211.12200","52.74471","0.03892"
"211.12800","52.74525","0.03887"
"211.13400","52.74573","0.03879"
"211.14000","52.74627","0.03871"
"211.14600","52.74674","0.03872"
"211.15200","52.74728","0.03882"
"211.15800","52.74776","0.03890"
"211.16400","52.74824","0.03882"
"211.17000","52.74878","0.03882"
"211.17600","52.74925","0.03890"
"211.18200","52.74979","0.03912"
"211.18800","52.75027","0.03932"
"211.19400","52.75075","0.03934"
"211.20000","52.75123","0.03923"
"211.20600","52.75171","0.03920"
"211.21200","52.75225","0.03919"
"211.21800","52.75272","0.03915"
"211.22400","52.75320","0.03907"
"211.23000","52.75368","0.03898"
"211.23600","52.75422","0.03907"
"211.24200","52.75470","0.03918"
"211.24800","52.75518","0.03932"
"211.25400","52.75572","0.03940"
"211.26000","52.75619","0.03936"
"211.26600","52.75667","0.03932"
"211.27200","52.75721","0.03935"
"211.27800","52.75769","0.03933"
"211.28400","52.75823","0.03926"
"211.29000","52.75870","0.03919"
"211.29600","52.75918","0.03908"
"211.30200","52.75972","0.03891"
"211.30800","52.76020","0.03880"
"211.31400","52.76073","0.03868"
"211.32000","52.76121","0.03871"
"211.32600","52.76170","0.03874"
"211.33200","52.76217","0.03876"
"211.33800","52.76271","0.03876"
"211.34400","52.76319","0.03875"
"211.35000","52.76367","0.03876"
"211.35600","52.76415","0.03885"
"211.36200","52.76468","0.03897"
"211.36800","52.76516","0.03902"
"211.37400","52.76570","0.03911"
"211.38000","52.76617","0.03934"
"211.38600","52.76665","0.03955"
"211.39200","52.76719","0.03960"
"211.39800","52.76767","0.03944"
"211.40400","52.76815","0.03930"
"211.41000","52.76868","0.03929"
"211.41600","52.76917","0.03936"
"211.42200","52.76965","0.03945"
"211.42800","52.77019","0.03948"
"211.43400","52.77066","0.03939"
"211.44000","52.77119","0.03936"
"211.44600","52.77168","0.03940"
"211.45200","52.77222","0.03943"
"211.45800","52.77269","0.03940"
"211.46400","52.77317","0.03925"
"211.47000","52.77371","0.03914"
"211.47600","52.77419","0.03925"
"211.48200","52.77467","0.03942"
"211.48800","52.77520","0.03944"
"211.49400","52.77568","0.03945"
"211.50000","52.77617","0.03940"
"211.50600","52.77664","0.03933"
"211.51200","52.77718","0.03939"
