End date,"12/26/2016"
Specimen label,"11BG_81_1"
Maximum Load,"0.25816",N

Time,Extension,Load
(s),(mm),(N)
"217.51200","18.12621","0.01094"
"217.51800","18.12669","0.01098"
"217.52400","18.12717","0.01096"
"217.53000","18.12771","0.01091"
"217.53600","18.12819","0.01083"
"217.54200","18.12867","0.01080"
"217.54800","18.12920","0.01086"
"217.55400","18.12968","0.01087"
"217.56000","18.13016","0.01101"
"217.56600","18.13064","0.01121"
"217.57200","18.13118","0.01124"
"217.57800","18.13165","0.01128"
"217.58400","18.13213","0.01134"
"217.59000","18.13267","0.01143"
"217.59600","18.13315","0.01148"
"217.60200","18.13363","0.01142"
"217.60800","18.13416","0.01132"
"217.61400","18.13464","0.01129"
"217.62000","18.13512","0.01131"
"217.62600","18.13566","0.01124"
"217.63200","18.13614","0.01118"
"217.63800","18.13662","0.01102"
"217.64400","18.13716","0.01091"
"217.65000","18.13763","0.01084"
"217.65600","18.13817","0.01075"
"217.66200","18.13865","0.01076"
"217.66800","18.13919","0.01074"
"217.67400","18.13972","0.01067"
"217.68000","18.14020","0.01060"
"217.68600","18.14074","0.01050"
"217.69200","18.14122","0.01052"
"217.69800","18.14170","0.01064"
"217.70400","18.14224","0.01081"
"217.71000","18.14272","0.01097"
"217.71600","18.14319","0.01111"
"217.72200","18.14367","0.01114"
"217.72800","18.14421","0.01126"
"217.73400","18.14469","0.01128"
"217.74000","18.14523","0.01111"
"217.74600","18.14570","0.01103"
"217.75200","18.14624","0.01093"
"217.75800","18.14672","0.01085"
"217.76400","18.14720","0.01094"
"217.77000","18.14774","0.01109"
"217.77600","18.14822","0.01111"
"217.78200","18.14869","0.01106"
"217.78800","18.14923","0.01093"
"217.79400","18.14971","0.01091"
"217.80000","18.15025","0.01099"
"217.80600","18.15079","0.01104"
"217.81200","18.15126","0.01115"
"217.81800","18.15180","0.01112"
"217.82400","18.15228","0.01099"
"217.83000","18.15276","0.01092"
"217.83600","18.15324","0.01089"
"217.84200","18.15378","0.01080"
"217.84800","18.15425","0.01080"
"217.85400","18.15473","0.01081"
"217.86000","18.15521","0.01079"
"217.86600","18.15569","0.01084"
"217.87200","18.15617","0.01088"
"217.87800","18.15671","0.01086"
"217.88400","18.15718","0.01090"
"217.89000","18.15766","0.01086"
"217.89600","18.15820","0.01081"
"217.90200","18.15868","0.01087"
"217.90800","18.15922","0.01098"
"217.91400","18.15969","0.01111"
"217.92000","18.16017","0.01113"
"217.92600","18.16071","0.01120"
"217.93200","18.16119","0.01126"
"217.93800","18.16173","0.01123"
"217.94400","18.16221","0.01120"
"217.95000","18.16274","0.01123"
"217.95600","18.16322","0.01120"
"217.96200","18.16376","0.01119"
"217.96800","18.16424","0.01119"
"217.97400","18.16478","0.01119"
"217.98000","18.16526","0.01126"
"217.98600","18.16573","0.01122"
"217.99200","18.16627","0.01112"
"217.99800","18.16675","0.01106"
"218.00400","18.16723","0.01095"
"218.01000","18.16771","0.01089"
"218.01600","18.16818","0.01089"
"218.02200","18.16872","0.01085"
"218.02800","18.16920","0.01095"
"218.03400","18.16968","0.01117"
"218.04000","18.17022","0.01136"
"218.04600","18.17070","0.01142"
"218.05200","18.17118","0.01133"
"218.05800","18.17171","0.01120"
"218.06400","18.17219","0.01123"
"218.07000","18.17267","0.01126"
"218.07600","18.17321","0.01135"
"218.08200","18.17369","0.01141"
"218.08800","18.17422","0.01131"
"218.09400","18.17470","0.01118"
"218.10000","18.17524","0.01114"
"218.10600","18.17572","0.01120"
"218.11200","18.17620","0.01117"
"218.11800","18.17667","0.01110"
"218.12400","18.17721","0.01103"
"218.13000","18.17769","0.01103"
"218.13600","18.17817","0.01099"
"218.14200","18.17865","0.01090"
"218.14800","18.17919","0.01093"
"218.15400","18.17966","0.01090"
"218.16000","18.18014","0.01087"
"218.16600","18.18062","0.01086"
"218.17200","18.18110","0.01078"
"218.17800","18.18164","0.01072"
"218.18400","18.18212","0.01074"
"218.19000","18.18259","0.01074"
"218.19600","18.18313","0.01081"
"218.20200","18.18361","0.01094"
"218.20800","18.18409","0.01103"
"218.21400","18.18463","0.01113"
"218.22000","18.18517","0.01111"
"218.22600","18.18564","0.01104"
"218.23200","18.18618","0.01109"
"218.23800","18.18666","0.01103"
"218.24400","18.18720","0.01103"
"218.25000","18.18774","0.01097"
"218.25600","18.18822","0.01082"
"218.26200","18.18869","0.01069"
"218.26800","18.18923","0.01056"
"218.27400","18.18971","0.01053"
"218.28000","18.19019","0.01062"
"218.28600","18.19073","0.01065"
"218.29200","18.19121","0.01061"
"218.29800","18.19174","0.01070"
"218.30400","18.19222","0.01082"
"218.31000","18.19270","0.01098"
"218.31600","18.19324","0.01107"
"218.32200","18.19372","0.01103"
"218.32800","18.19419","0.01099"
"218.33400","18.19467","0.01102"
"218.34000","18.19521","0.01098"
"218.34600","18.19569","0.01104"
"218.35200","18.19617","0.01106"
"218.35800","18.19670","0.01105"
"218.36400","18.19718","0.01104"
"218.37000","18.19772","0.01099"
"218.37600","18.19820","0.01098"
"218.38200","18.19874","0.01107"
"218.38800","18.19922","0.01113"
"218.39400","18.19975","0.01123"
"218.40000","18.20023","0.01127"
"218.40600","18.20077","0.01120"
"218.41200","18.20125","0.01119"
"218.41800","18.20173","0.01120"
"218.42400","18.20221","0.01119"
"218.43000","18.20274","0.01126"
"218.43600","18.20322","0.01119"
"218.44200","18.20370","0.01104"
"218.44800","18.20418","0.01093"
"218.45400","18.20472","0.01084"
"218.46000","18.20520","0.01085"
"218.46600","18.20568","0.01088"
"218.47200","18.20621","0.01075"
"218.47800","18.20669","0.01067"
"218.48400","18.20717","0.01067"
"218.49000","18.20771","0.01066"
"218.49600","18.20819","0.01070"
"218.50200","18.20866","0.01068"
"218.50800","18.20920","0.01069"
"218.51400","18.20968","0.01075"
"218.52000","18.21022","0.01082"
"218.52600","18.21070","0.01095"
"218.53200","18.21124","0.01106"
"218.53800","18.21171","0.01092"
"218.54400","18.21225","0.01082"
"218.55000","18.21273","0.01087"
"218.55600","18.21321","0.01091"
"218.56200","18.21375","0.01099"
"218.56800","18.21422","0.01109"
"218.57400","18.21470","0.01111"
"218.58000","18.21518","0.01111"
"218.58600","18.21566","0.01108"
"218.59200","18.21620","0.01112"
"218.59800","18.21667","0.01121"
"218.60400","18.21715","0.01114"
"218.61000","18.21769","0.01112"
"218.61600","18.21817","0.01117"
"218.62200","18.21865","0.01109"
"218.62800","18.21919","0.01106"
"218.63400","18.21967","0.01098"
"218.64000","18.22014","0.01088"
"218.64600","18.22068","0.01080"
"218.65200","18.22116","0.01072"
"218.65800","18.22164","0.01071"
"218.66400","18.22218","0.01086"
"218.67000","18.22271","0.01096"
"218.67600","18.22319","0.01105"
"218.68200","18.22367","0.01119"
"218.68800","18.22421","0.01126"
"218.69400","18.22469","0.01125"
"218.70000","18.22523","0.01124"
"218.70600","18.22570","0.01117"
"218.71200","18.22618","0.01116"
"218.71800","18.22666","0.01116"
"218.72400","18.22714","0.01119"
"218.73000","18.22762","0.01127"
"218.73600","18.22816","0.01136"
"218.74200","18.22863","0.01136"
"218.74800","18.22911","0.01137"
"218.75400","18.22965","0.01117"
"218.76000","18.23013","0.01095"
"218.76600","18.23061","0.01092"
"218.77200","18.23114","0.01090"
"218.77800","18.23162","0.01092"
"218.78400","18.23216","0.01099"
"218.79000","18.23264","0.01095"
"218.79600","18.23318","0.01102"
"218.80200","18.23366","0.01103"
"218.80800","18.23419","0.01105"
"218.81400","18.23467","0.01117"
"218.82000","18.23521","0.01123"
"218.82600","18.23569","0.01120"
"218.83200","18.23623","0.01125"
"218.83800","18.23670","0.01121"
"218.84400","18.23718","0.01114"
"218.85000","18.23766","0.01105"
"218.85600","18.23820","0.01097"
"218.86200","18.23868","0.01094"
"218.86800","18.23922","0.01099"
"218.87400","18.23969","0.01090"
"218.88000","18.24023","0.01088"
"218.88600","18.24071","0.01075"
"218.89200","18.24125","0.01072"
"218.89800","18.24173","0.01082"
"218.90400","18.24220","0.01094"
"218.91000","18.24268","0.01107"
"218.91600","18.24322","0.01113"
"218.92200","18.24370","0.01110"
"218.92800","18.24418","0.01115"
"218.93400","18.24471","0.01122"
"218.94000","18.24519","0.01124"
"218.94600","18.24573","0.01123"
"218.95200","18.24621","0.01113"
"218.95800","18.24675","0.01101"
"218.96400","18.24723","0.01102"
"218.97000","18.24776","0.01102"
"218.97600","18.24824","0.01102"
"218.98200","18.24878","0.01108"
"218.98800","18.24926","0.01105"
"218.99400","18.24974","0.01101"
"219.00000","18.25022","0.01093"
"219.00600","18.25075","0.01077"
"219.01200","18.25123","0.01064"
"219.01800","18.25171","0.01053"
"219.02400","18.25219","0.01056"
"219.03000","18.25273","0.01069"
"219.03600","18.25321","0.01075"
"219.04200","18.25368","0.01078"
"219.04800","18.25422","0.01091"
"219.05400","18.25470","0.01099"
"219.06000","18.25518","0.01102"
"219.06600","18.25566","0.01112"
"219.07200","18.25620","0.01115"
"219.07800","18.25667","0.01113"
"219.08400","18.25721","0.01112"
"219.09000","18.25769","0.01117"
"219.09600","18.25823","0.01134"
"219.10200","18.25871","0.01144"
"219.10800","18.25925","0.01139"
"219.11400","18.25972","0.01142"
"219.12000","18.26020","0.01138"
"219.12600","18.26074","0.01142"
"219.13200","18.26122","0.01160"
"219.13800","18.26170","0.01165"
"219.14400","18.26217","0.01162"
"219.15000","18.26265","0.01157"
"219.15600","18.26319","0.01145"
"219.16200","18.26367","0.01141"
"219.16800","18.26415","0.01142"
"219.17400","18.26469","0.01146"
"219.18000","18.26516","0.01152"
"219.18600","18.26564","0.01156"
"219.19200","18.26618","0.01160"
"219.19800","18.26666","0.01162"
"219.20400","18.26714","0.01150"
"219.21000","18.26768","0.01132"
"219.21600","18.26815","0.01121"
"219.22200","18.26863","0.01111"
"219.22800","18.26917","0.01114"
"219.23400","18.26965","0.01130"
"219.24000","18.27013","0.01138"
"219.24600","18.27067","0.01130"
"219.25200","18.27114","0.01105"
"219.25800","18.27168","0.01092"
"219.26400","18.27216","0.01098"
"219.27000","18.27264","0.01112"
"219.27600","18.27318","0.01121"
"219.28200","18.27365","0.01118"
"219.28800","18.27413","0.01096"
"219.29400","18.27467","0.01085"
"219.30000","18.27515","0.01089"
"219.30600","18.27563","0.01100"
"219.31200","18.27617","0.01101"
"219.31800","18.27664","0.01086"
"219.32400","18.27718","0.01079"
"219.33000","18.27766","0.01089"
"219.33600","18.27814","0.01091"
"219.34200","18.27868","0.01090"
"219.34800","18.27916","0.01102"
"219.35400","18.27969","0.01093"
"219.36000","18.28017","0.01091"
"219.36600","18.28065","0.01098"
"219.37200","18.28119","0.01099"
"219.37800","18.28167","0.01095"
"219.38400","18.28221","0.01091"
"219.39000","18.28268","0.01095"
"219.39600","18.28322","0.01111"
"219.40200","18.28370","0.01122"
"219.40800","18.28424","0.01132"
"219.41400","18.28472","0.01134"
"219.42000","18.28525","0.01130"
"219.42600","18.28573","0.01130"
"219.43200","18.28621","0.01135"
"219.43800","18.28675","0.01124"
"219.44400","18.28723","0.01116"
"219.45000","18.28770","0.01107"
"219.45600","18.28818","0.01086"
"219.46200","18.28872","0.01082"
"219.46800","18.28920","0.01088"
"219.47400","18.28968","0.01098"
"219.48000","18.29022","0.01113"
"219.48600","18.29070","0.01113"
"219.49200","18.29117","0.01113"
"219.49800","18.29171","0.01119"
"219.50400","18.29219","0.01118"
"219.51000","18.29267","0.01114"
"219.51600","18.29321","0.01112"
"219.52200","18.29368","0.01100"
"219.52800","18.29422","0.01100"
"219.53400","18.29470","0.01104"
"219.54000","18.29524","0.01107"
"219.54600","18.29572","0.01114"
"219.55200","18.29620","0.01114"
"219.55800","18.29673","0.01117"
"219.56400","18.29721","0.01127"
"219.57000","18.29769","0.01132"
"219.57600","18.29817","0.01137"
"219.58200","18.29871","0.01142"
"219.58800","18.29918","0.01132"
"219.59400","18.29966","0.01128"
"219.60000","18.30020","0.01125"
"219.60600","18.30068","0.01110"
"219.61200","18.30122","0.01102"
"219.61800","18.30169","0.01095"
"219.62400","18.30217","0.01095"
"219.63000","18.30265","0.01110"
"219.63600","18.30319","0.01118"
"219.64200","18.30367","0.01129"
"219.64800","18.30415","0.01146"
"219.65400","18.30469","0.01135"
"219.66000","18.30516","0.01112"
"219.66600","18.30570","0.01100"
"219.67200","18.30618","0.01086"
"219.67800","18.30666","0.01082"
"219.68400","18.30720","0.01082"
"219.69000","18.30767","0.01073"
"219.69600","18.30821","0.01072"
"219.70200","18.30869","0.01074"
"219.70800","18.30917","0.01083"
"219.71400","18.30965","0.01089"
"219.72000","18.31019","0.01086"
"219.72600","18.31067","0.01087"
"219.73200","18.31114","0.01095"
"219.73800","18.31168","0.01098"
"219.74400","18.31216","0.01103"
"219.75000","18.31264","0.01104"
"219.75600","18.31318","0.01097"
"219.76200","18.31365","0.01096"
"219.76800","18.31413","0.01090"
"219.77400","18.31467","0.01084"
"219.78000","18.31515","0.01089"
"219.78600","18.31563","0.01095"
"219.79200","18.31610","0.01097"
"219.79800","18.31664","0.01102"
"219.80400","18.31712","0.01091"
"219.81000","18.31766","0.01087"
"219.81600","18.31820","0.01091"
"219.82200","18.31868","0.01092"
"219.82800","18.31921","0.01103"
"219.83400","18.31969","0.01111"
"219.84000","18.32023","0.01119"
"219.84600","18.32071","0.01118"
"219.85200","18.32125","0.01103"
"219.85800","18.32172","0.01094"
"219.86400","18.32220","0.01103"
"219.87000","18.32268","0.01115"
"219.87600","18.32322","0.01124"
"219.88200","18.32370","0.01128"
"219.88800","18.32418","0.01120"
"219.89400","18.32471","0.01117"
"219.90000","18.32519","0.01119"
"219.90600","18.32567","0.01123"
"219.91200","18.32621","0.01125"
"219.91800","18.32669","0.01120"
"219.92400","18.32717","0.01114"
"219.93000","18.32770","0.01124"
"219.93600","18.32818","0.01128"
"219.94200","18.32872","0.01132"
"219.94800","18.32920","0.01150"
"219.95400","18.32974","0.01160"
"219.96000","18.33022","0.01167"
"219.96600","18.33075","0.01176"
"219.97200","18.33123","0.01175"
"219.97800","18.33177","0.01163"
"219.98400","18.33225","0.01147"
"219.99000","18.33273","0.01134"
"219.99600","18.33326","0.01127"
"220.00200","18.33374","0.01123"
"220.00800","18.33422","0.01126"
"220.01400","18.33470","0.01129"
"220.02000","18.33518","0.01114"
"220.02600","18.33572","0.01102"
"220.03200","18.33619","0.01101"
"220.03800","18.33667","0.01095"
"220.04400","18.33721","0.01096"
"220.05000","18.33769","0.01099"
"220.05600","18.33823","0.01106"
"220.06200","18.33871","0.01117"
"220.06800","18.33918","0.01123"
"220.07400","18.33972","0.01129"
"220.08000","18.34020","0.01126"
"220.08600","18.34074","0.01113"
"220.09200","18.34122","0.01109"
"220.09800","18.34175","0.01110"
"220.10400","18.34223","0.01108"
"220.11000","18.34271","0.01119"
"220.11600","18.34325","0.01126"
"220.12200","18.34373","0.01126"
"220.12800","18.34427","0.01129"
"220.13400","18.34475","0.01127"
"220.14000","18.34522","0.01121"
"220.14600","18.34570","0.01127"
"220.15200","18.34624","0.01122"
"220.15800","18.34672","0.01110"
"220.16400","18.34720","0.01104"
"220.17000","18.34773","0.01090"
"220.17600","18.34821","0.01072"
"220.18200","18.34869","0.01072"
"220.18800","18.34917","0.01076"
"220.19400","18.34965","0.01089"
"220.20000","18.35019","0.01100"
"220.20600","18.35066","0.01111"
"220.21200","18.35114","0.01121"
"220.21800","18.35168","0.01125"
"220.22400","18.35216","0.01131"
"220.23000","18.35264","0.01141"
"220.23600","18.35318","0.01143"
"220.24200","18.35365","0.01139"
"220.24800","18.35419","0.01131"
"220.25400","18.35467","0.01117"
"220.26000","18.35521","0.01102"
"220.26600","18.35569","0.01093"
"220.27200","18.35622","0.01091"
"220.27800","18.35670","0.01101"
"220.28400","18.35718","0.01100"
"220.29000","18.35772","0.01102"
"220.29600","18.35820","0.01116"
"220.30200","18.35868","0.01119"
"220.30800","18.35921","0.01121"
"220.31400","18.35969","0.01124"
"220.32000","18.36017","0.01115"
"220.32600","18.36065","0.01103"
"220.33200","18.36119","0.01109"
"220.33800","18.36167","0.01110"
"220.34400","18.36214","0.01111"
"220.35000","18.36262","0.01120"
"220.35600","18.36316","0.01134"
"220.36200","18.36364","0.01146"
"220.36800","18.36418","0.01158"
"220.37400","18.36465","0.01165"
"220.38000","18.36519","0.01171"
"220.38600","18.36567","0.01165"
"220.39200","18.36621","0.01147"
"220.39800","18.36669","0.01137"
"220.40400","18.36717","0.01133"
"220.41000","18.36770","0.01128"
"220.41600","18.36818","0.01120"
"220.42200","18.36872","0.01114"
"220.42800","18.36920","0.01108"
"220.43400","18.36968","0.01111"
"220.44000","18.37021","0.01111"
"220.44600","18.37069","0.01112"
"220.45200","18.37123","0.01105"
"220.45800","18.37171","0.01095"
"220.46400","18.37225","0.01105"
"220.47000","18.37273","0.01116"
"220.47600","18.37321","0.01128"
"220.48200","18.37374","0.01137"
"220.48800","18.37422","0.01121"
"220.49400","18.37470","0.01107"
"220.50000","18.37524","0.01096"
"220.50600","18.37572","0.01084"
"220.51200","18.37619","0.01082"
"220.51800","18.37673","0.01089"
"220.52400","18.37721","0.01088"
"220.53000","18.37769","0.01093"
"220.53600","18.37823","0.01094"
"220.54200","18.37870","0.01085"
"220.54800","18.37918","0.01084"
"220.55400","18.37972","0.01081"
"220.56000","18.38020","0.01089"
"220.56600","18.38068","0.01102"
"220.57200","18.38122","0.01109"
"220.57800","18.38169","0.01110"
"220.58400","18.38223","0.01111"
"220.59000","18.38271","0.01101"
"220.59600","18.38319","0.01091"
"220.60200","18.38373","0.01086"
"220.60800","18.38420","0.01091"
"220.61400","18.38474","0.01105"
"220.62000","18.38522","0.01107"
"220.62600","18.38570","0.01108"
"220.63200","18.38624","0.01113"
"220.63800","18.38672","0.01114"
"220.64400","18.38725","0.01119"
"220.65000","18.38773","0.01126"
"220.65600","18.38821","0.01128"
"220.66200","18.38875","0.01131"
"220.66800","18.38923","0.01134"
"220.67400","18.38971","0.01136"
"220.68000","18.39024","0.01141"
"220.68600","18.39072","0.01135"
"220.69200","18.39126","0.01128"
"220.69800","18.39174","0.01129"
"220.70400","18.39222","0.01128"
"220.71000","18.39269","0.01135"
"220.71600","18.39323","0.01147"
"220.72200","18.39371","0.01155"
"220.72800","18.39419","0.01161"
"220.73400","18.39473","0.01155"
"220.74000","18.39521","0.01140"
"220.74600","18.39569","0.01141"
"220.75200","18.39622","0.01142"
"220.75800","18.39670","0.01139"
"220.76400","18.39718","0.01144"
"220.77000","18.39772","0.01147"
"220.77600","18.39820","0.01148"
"220.78200","18.39873","0.01159"
"220.78800","18.39921","0.01158"
"220.79400","18.39969","0.01149"
"220.80000","18.40017","0.01138"
"220.80600","18.40071","0.01135"
"220.81200","18.40119","0.01143"
"220.81800","18.40166","0.01141"
"220.82400","18.40214","0.01132"
"220.83000","18.40268","0.01129"
"220.83600","18.40316","0.01119"
"220.84200","18.40364","0.01121"
"220.84800","18.40417","0.01134"
"220.85400","18.40465","0.01137"
"220.86000","18.40513","0.01132"
"220.86600","18.40567","0.01138"
"220.87200","18.40615","0.01141"
"220.87800","18.40668","0.01140"
"220.88400","18.40716","0.01141"
"220.89000","18.40770","0.01135"
"220.89600","18.40818","0.01129"
"220.90200","18.40866","0.01124"
"220.90800","18.40920","0.01125"
"220.91400","18.40968","0.01129"
"220.92000","18.41015","0.01127"
"220.92600","18.41069","0.01121"
"220.93200","18.41117","0.01114"
"220.93800","18.41171","0.01099"
"220.94400","18.41219","0.01107"
"220.95000","18.41272","0.01126"
"220.95600","18.41320","0.01141"
"220.96200","18.41374","0.01148"
"220.96800","18.41422","0.01142"
"220.97400","18.41470","0.01126"
"220.98000","18.41524","0.01116"
"220.98600","18.41571","0.01111"
"220.99200","18.41625","0.01113"
"220.99800","18.41673","0.01119"
"221.00400","18.41721","0.01121"
"221.01000","18.41775","0.01131"
"221.01600","18.41823","0.01135"
"221.02200","18.41876","0.01132"
"221.02800","18.41924","0.01130"
"221.03400","18.41978","0.01124"
"221.04000","18.42026","0.01125"
"221.04600","18.42074","0.01138"
"221.05200","18.42128","0.01139"
"221.05800","18.42175","0.01134"
"221.06400","18.42223","0.01138"
"221.07000","18.42271","0.01143"
"221.07600","18.42325","0.01143"
"221.08200","18.42373","0.01138"
"221.08800","18.42420","0.01116"
"221.09400","18.42468","0.01096"
"221.10000","18.42522","0.01084"
"221.10600","18.42570","0.01084"
"221.11200","18.42624","0.01102"
"221.11800","18.42672","0.01116"
"221.12400","18.42719","0.01119"
"221.13000","18.42773","0.01120"
"221.13600","18.42821","0.01107"
"221.14200","18.42875","0.01097"
"221.14800","18.42923","0.01098"
"221.15400","18.42971","0.01097"
"221.16000","18.43024","0.01105"
"221.16600","18.43072","0.01116"
"221.17200","18.43126","0.01116"
"221.17800","18.43174","0.01120"
"221.18400","18.43222","0.01120"
"221.19000","18.43275","0.01111"
"221.19600","18.43323","0.01105"
"221.20200","18.43371","0.01101"
"221.20800","18.43419","0.01104"
"221.21400","18.43473","0.01120"
"221.22000","18.43521","0.01135"
"221.22600","18.43568","0.01149"
"221.23200","18.43622","0.01153"
"221.23800","18.43670","0.01148"
"221.24400","18.43718","0.01148"
"221.25000","18.43772","0.01143"
"221.25600","18.43820","0.01134"
"221.26200","18.43873","0.01134"
"221.26800","18.43921","0.01125"
"221.27400","18.43975","0.01121"
"221.28000","18.44023","0.01128"
"221.28600","18.44071","0.01128"
"221.29200","18.44118","0.01117"
"221.29800","18.44166","0.01109"
"221.30400","18.44220","0.01109"
"221.31000","18.44268","0.01126"
"221.31600","18.44316","0.01150"
"221.32200","18.44370","0.01159"
"221.32800","18.44418","0.01166"
"221.33400","18.44465","0.01161"
"221.34000","18.44519","0.01152"
"221.34600","18.44567","0.01156"
"221.35200","18.44615","0.01156"
"221.35800","18.44669","0.01152"
"221.36400","18.44716","0.01153"
"221.37000","18.44764","0.01149"
"221.37600","18.44818","0.01154"
"221.38200","18.44866","0.01164"
"221.38800","18.44914","0.01168"
"221.39400","18.44967","0.01163"
"221.40000","18.45015","0.01152"
"221.40600","18.45069","0.01138"
"221.41200","18.45117","0.01138"
"221.41800","18.45165","0.01136"
"221.42400","18.45219","0.01135"
"221.43000","18.45267","0.01137"
"221.43600","18.45320","0.01127"
"221.44200","18.45368","0.01116"
"221.44800","18.45416","0.01115"
"221.45400","18.45470","0.01117"
"221.46000","18.45518","0.01126"
"221.46600","18.45565","0.01134"
"221.47200","18.45619","0.01133"
"221.47800","18.45667","0.01139"
"221.48400","18.45715","0.01133"
"221.49000","18.45769","0.01125"
"221.49600","18.45817","0.01118"
"221.50200","18.45870","0.01111"
"221.50800","18.45918","0.01109"
"221.51400","18.45972","0.01117"
"221.52000","18.46020","0.01123"
"221.52600","18.46074","0.01116"
"221.53200","18.46121","0.01108"
"221.53800","18.46175","0.01105"
"221.54400","18.46223","0.01112"
"221.55000","18.46277","0.01116"
"221.55600","18.46325","0.01109"
"221.56200","18.46379","0.01109"
"221.56800","18.46426","0.01115"
"221.57400","18.46474","0.01119"
"221.58000","18.46528","0.01122"
"221.58600","18.46576","0.01119"
"221.59200","18.46624","0.01113"
"221.59800","18.46671","0.01111"
"221.60400","18.46719","0.01108"
"221.61000","18.46773","0.01111"
"221.61600","18.46821","0.01115"
"221.62200","18.46869","0.01116"
"221.62800","18.46917","0.01122"
"221.63400","18.46970","0.01125"
"221.64000","18.47018","0.01122"
"221.64600","18.47066","0.01119"
"221.65200","18.47120","0.01112"
"221.65800","18.47168","0.01111"
"221.66400","18.47222","0.01124"
"221.67000","18.47269","0.01135"
"221.67600","18.47323","0.01142"
"221.68200","18.47371","0.01142"
"221.68800","18.47425","0.01141"
"221.69400","18.47473","0.01138"
"221.70000","18.47526","0.01130"
"221.70600","18.47574","0.01123"
"221.71200","18.47622","0.01119"
"221.71800","18.47676","0.01112"
"221.72400","18.47724","0.01115"
"221.73000","18.47772","0.01120"
"221.73600","18.47820","0.01116"
"221.74200","18.47873","0.01120"
"221.74800","18.47921","0.01129"
"221.75400","18.47969","0.01124"
"221.76000","18.48017","0.01122"
"221.76600","18.48071","0.01124"
"221.77200","18.48118","0.01125"
"221.77800","18.48166","0.01127"
"221.78400","18.48214","0.01118"
"221.79000","18.48268","0.01110"
"221.79600","18.48316","0.01118"
"221.80200","18.48363","0.01123"
"221.80800","18.48417","0.01130"
"221.81400","18.48465","0.01145"
"221.82000","18.48519","0.01152"
"221.82600","18.48573","0.01150"
"221.83200","18.48621","0.01146"
"221.83800","18.48668","0.01128"
"221.84400","18.48722","0.01116"
"221.85000","18.48770","0.01117"
"221.85600","18.48818","0.01114"
"221.86200","18.48866","0.01114"
"221.86800","18.48919","0.01117"
"221.87400","18.48967","0.01116"
"221.88000","18.49015","0.01124"
"221.88600","18.49063","0.01129"
"221.89200","18.49117","0.01131"
"221.89800","18.49165","0.01134"
"221.90400","18.49212","0.01131"
"221.91000","18.49266","0.01135"
"221.91600","18.49314","0.01140"
"221.92200","18.49362","0.01143"
"221.92800","18.49410","0.01146"
"221.93400","18.49464","0.01143"
"221.94000","18.49512","0.01145"
"221.94600","18.49565","0.01151"
"221.95200","18.49613","0.01146"
"221.95800","18.49661","0.01146"
"221.96400","18.49715","0.01153"
"221.97000","18.49768","0.01154"
"221.97600","18.49822","0.01153"
"221.98200","18.49870","0.01150"
"221.98800","18.49924","0.01136"
"221.99400","18.49972","0.01125"
"222.00000","18.50020","0.01122"
"222.00600","18.50073","0.01115"
"222.01200","18.50121","0.01110"
"222.01800","18.50169","0.01102"
"222.02400","18.50223","0.01108"
"222.03000","18.50271","0.01120"
"222.03600","18.50319","0.01122"
"222.04200","18.50372","0.01123"
"222.04800","18.50420","0.01129"
"222.05400","18.50468","0.01137"
"222.06000","18.50522","0.01145"
"222.06600","18.50570","0.01155"
"222.07200","18.50624","0.01168"
"222.07800","18.50671","0.01175"
"222.08400","18.50719","0.01178"
"222.09000","18.50773","0.01167"
"222.09600","18.50821","0.01162"
"222.10200","18.50875","0.01153"
"222.10800","18.50923","0.01136"
"222.11400","18.50976","0.01121"
"222.12000","18.51024","0.01106"
"222.12600","18.51078","0.01105"
"222.13200","18.51126","0.01109"
"222.13800","18.51180","0.01095"
"222.14400","18.51228","0.01097"
"222.15000","18.51275","0.01102"
"222.15600","18.51323","0.01108"
"222.16200","18.51371","0.01117"
"222.16800","18.51419","0.01129"
"222.17400","18.51473","0.01134"
"222.18000","18.51521","0.01137"
"222.18600","18.51568","0.01139"
"222.19200","18.51622","0.01147"
"222.19800","18.51670","0.01157"
"222.20400","18.51724","0.01153"
"222.21000","18.51772","0.01142"
"222.21600","18.51819","0.01131"
"222.22200","18.51873","0.01131"
"222.22800","18.51921","0.01145"
"222.23400","18.51975","0.01147"
"222.24000","18.52023","0.01144"
"222.24600","18.52071","0.01138"
"222.25200","18.52124","0.01122"
"222.25800","18.52178","0.01113"
"222.26400","18.52226","0.01116"
"222.27000","18.52274","0.01122"
"222.27600","18.52328","0.01127"
"222.28200","18.52375","0.01121"
"222.28800","18.52429","0.01115"
"222.29400","18.52477","0.01128"
"222.30000","18.52525","0.01132"
"222.30600","18.52573","0.01134"
"222.31200","18.52621","0.01140"
"222.31800","18.52674","0.01142"
"222.32400","18.52722","0.01149"
"222.33000","18.52770","0.01164"
"222.33600","18.52824","0.01163"
"222.34200","18.52872","0.01157"
"222.34800","18.52920","0.01153"
"222.35400","18.52967","0.01137"
"222.36000","18.53021","0.01124"
"222.36600","18.53069","0.01121"
"222.37200","18.53117","0.01129"
"222.37800","18.53171","0.01134"
"222.38400","18.53218","0.01132"
"222.39000","18.53266","0.01128"
"222.39600","18.53320","0.01132"
"222.40200","18.53368","0.01145"
"222.40800","18.53422","0.01155"
"222.41400","18.53470","0.01162"
"222.42000","18.53523","0.01158"
