End date,"12/26/2016"
Specimen label,"11BG_81_2"
"225.27000","18.77272","0.00555"
"225.27600","18.77320","0.00562"
"225.28200","18.77367","0.00563"
"225.28800","18.77421","0.00573"
"225.29400","18.77469","0.00577"
"225.30000","18.77523","0.00579"
"225.30600","18.77571","0.00590"
"225.31200","18.77619","0.00591"
"225.31800","18.77672","0.00586"
"225.32400","18.77720","0.00592"
"225.33000","18.77768","0.00597"
"225.33600","18.77822","0.00596"
"225.34200","18.77870","0.00605"
"225.34800","18.77917","0.00613"
"225.35400","18.77965","0.00614"
"225.36000","18.78013","0.00605"
"225.36600","18.78067","0.00594"
"225.37200","18.78115","0.00596"
"225.37800","18.78163","0.00600"
"225.38400","18.78217","0.00594"
"225.39000","18.78264","0.00586"
"225.39600","18.78312","0.00572"
"225.40200","18.78366","0.00560"
"225.40800","18.78414","0.00553"
"225.41400","18.78468","0.00545"
"225.42000","18.78515","0.00536"
"225.42600","18.78569","0.00530"
"225.43200","18.78623","0.00524"
"225.43800","18.78671","0.00529"
"225.44400","18.78725","0.00533"
"225.45000","18.78773","0.00533"
"225.45600","18.78826","0.00539"
"225.46200","18.78874","0.00534"
"225.46800","18.78922","0.00541"
"225.47400","18.78976","0.00557"
"225.48000","18.79024","0.00569"
"225.48600","18.79077","0.00574"
"225.49200","18.79125","0.00576"
"225.49800","18.79173","0.00567"
"225.50400","18.79227","0.00563"
"225.51000","18.79275","0.00564"
"225.51600","18.79322","0.00568"
"225.52200","18.79370","0.00582"
"225.52800","18.79424","0.00602"
"225.53400","18.79472","0.00609"
"225.54000","18.79526","0.00613"
"225.54600","18.79574","0.00613"
"225.55200","18.79622","0.00614"
"225.55800","18.79675","0.00620"
"225.56400","18.79723","0.00605"
"225.57000","18.79777","0.00589"
"225.57600","18.79825","0.00578"
"225.58200","18.79873","0.00563"
"225.58800","18.79926","0.00556"
"225.59400","18.79974","0.00556"
"225.60000","18.80022","0.00549"
"225.60600","18.80076","0.00547"
"225.61200","18.80124","0.00546"
"225.61800","18.80172","0.00543"
"225.62400","18.80225","0.00560"
"225.63000","18.80273","0.00572"
"225.63600","18.80321","0.00581"
"225.64200","18.80375","0.00585"
"225.64800","18.80423","0.00572"
"225.65400","18.80470","0.00558"
"225.66000","18.80524","0.00550"
"225.66600","18.80572","0.00541"
"225.67200","18.80620","0.00538"
"225.67800","18.80674","0.00537"
"225.68400","18.80721","0.00543"
"225.69000","18.80769","0.00549"
"225.69600","18.80823","0.00546"
"225.70200","18.80871","0.00540"
"225.70800","18.80925","0.00546"
"225.71400","18.80973","0.00549"
"225.72000","18.81026","0.00558"
"225.72600","18.81074","0.00579"
"225.73200","18.81122","0.00588"
"225.73800","18.81176","0.00600"
"225.74400","18.81224","0.00607"
"225.75000","18.81278","0.00589"
"225.75600","18.81325","0.00579"
"225.76200","18.81373","0.00577"
"225.76800","18.81421","0.00581"
"225.77400","18.81469","0.00583"
"225.78000","18.81523","0.00579"
"225.78600","18.81571","0.00579"
"225.79200","18.81618","0.00587"
"225.79800","18.81666","0.00580"
"225.80400","18.81720","0.00579"
"225.81000","18.81768","0.00578"
"225.81600","18.81816","0.00575"
"225.82200","18.81870","0.00591"
"225.82800","18.81917","0.00608"
"225.83400","18.81965","0.00609"
"225.84000","18.82019","0.00612"
"225.84600","18.82067","0.00601"
"225.85200","18.82121","0.00578"
"225.85800","18.82168","0.00567"
"225.86400","18.82222","0.00556"
"225.87000","18.82270","0.00559"
"225.87600","18.82318","0.00568"
"225.88200","18.82372","0.00573"
"225.88800","18.82420","0.00580"
"225.89400","18.82467","0.00575"
"225.90000","18.82521","0.00573"
"225.90600","18.82569","0.00590"
"225.91200","18.82617","0.00611"
"225.91800","18.82665","0.00628"
"225.92400","18.82718","0.00633"
"225.93000","18.82766","0.00633"
"225.93600","18.82814","0.00630"
"225.94200","18.82862","0.00627"
"225.94800","18.82916","0.00623"
"225.95400","18.82964","0.00616"
"225.96000","18.83018","0.00601"
"225.96600","18.83065","0.00581"
"225.97200","18.83113","0.00571"
"225.97800","18.83167","0.00572"
"225.98400","18.83215","0.00579"
"225.99000","18.83269","0.00592"
"225.99600","18.83316","0.00594"
"226.00200","18.83370","0.00585"
"226.00800","18.83424","0.00576"
"226.01400","18.83472","0.00567"
"226.02000","18.83526","0.00570"
"226.02600","18.83574","0.00583"
"226.03200","18.83621","0.00588"
"226.03800","18.83675","0.00591"
"226.04400","18.83723","0.00592"
"226.05000","18.83771","0.00590"
"226.05600","18.83819","0.00596"
"226.06200","18.83873","0.00605"
"226.06800","18.83920","0.00614"
"226.07400","18.83974","0.00621"
"226.08000","18.84022","0.00626"
"226.08600","18.84070","0.00625"
"226.09200","18.84118","0.00620"
"226.09800","18.84171","0.00606"
"226.10400","18.84219","0.00600"
"226.11000","18.84267","0.00601"
"226.11600","18.84321","0.00599"
"226.12200","18.84369","0.00604"
"226.12800","18.84423","0.00605"
"226.13400","18.84471","0.00597"
"226.14000","18.84524","0.00602"
"226.14600","18.84572","0.00618"
"226.15200","18.84626","0.00625"
"226.15800","18.84674","0.00619"
"226.16400","18.84727","0.00610"
"226.17000","18.84775","0.00607"
"226.17600","18.84823","0.00599"
"226.18200","18.84877","0.00583"
"226.18800","18.84925","0.00576"
"226.19400","18.84973","0.00580"
"226.20000","18.85021","0.00582"
"226.20600","18.85074","0.00592"
"226.21200","18.85122","0.00600"
"226.21800","18.85170","0.00604"
"226.22400","18.85224","0.00609"
"226.23000","18.85272","0.00610"
"226.23600","18.85320","0.00602"
"226.24200","18.85373","0.00594"
"226.24800","18.85421","0.00580"
"226.25400","18.85469","0.00562"
"226.26000","18.85523","0.00555"
"226.26600","18.85571","0.00548"
"226.27200","18.85618","0.00552"
"226.27800","18.85672","0.00566"
"226.28400","18.85726","0.00577"
"226.29000","18.85774","0.00587"
"226.29600","18.85828","0.00589"
"226.30200","18.85876","0.00589"
"226.30800","18.85923","0.00597"
"226.31400","18.85977","0.00602"
"226.32000","18.86025","0.00614"
"226.32600","18.86073","0.00627"
"226.33200","18.86127","0.00622"
"226.33800","18.86174","0.00619"
"226.34400","18.86222","0.00614"
"226.35000","18.86270","0.00604"
"226.35600","18.86318","0.00603"
"226.36200","18.86372","0.00596"
"226.36800","18.86419","0.00595"
"226.37400","18.86467","0.00596"
"226.38000","18.86515","0.00590"
"226.38600","18.86569","0.00589"
"226.39200","18.86617","0.00594"
"226.39800","18.86665","0.00591"
"226.40400","18.86713","0.00594"
"226.41000","18.86766","0.00601"
"226.41600","18.86814","0.00606"
"226.42200","18.86868","0.00614"
"226.42800","18.86916","0.00608"
"226.43400","18.86970","0.00601"
"226.44000","18.87017","0.00602"
"226.44600","18.87071","0.00602"
"226.45200","18.87119","0.00596"
"226.45800","18.87167","0.00599"
"226.46400","18.87221","0.00590"
"226.47000","18.87269","0.00579"
"226.47600","18.87317","0.00573"
"226.48200","18.87364","0.00573"
"226.48800","18.87418","0.00587"
"226.49400","18.87466","0.00597"
"226.50000","18.87514","0.00594"
"226.50600","18.87568","0.00599"
"226.51200","18.87615","0.00600"
"226.51800","18.87663","0.00595"
"226.52400","18.87717","0.00586"
"226.53000","18.87765","0.00576"
"226.53600","18.87819","0.00564"
"226.54200","18.87866","0.00564"
"226.54800","18.87914","0.00564"
"226.55400","18.87968","0.00571"
"226.56000","18.88016","0.00582"
"226.56600","18.88070","0.00580"
"226.57200","18.88118","0.00578"
"226.57800","18.88171","0.00580"
"226.58400","18.88219","0.00581"
"226.59000","18.88273","0.00578"
"226.59600","18.88321","0.00566"
"226.60200","18.88375","0.00551"
"226.60800","18.88422","0.00552"
"226.61400","18.88470","0.00556"
"226.62000","18.88518","0.00560"
"226.62600","18.88572","0.00561"
"226.63200","18.88620","0.00557"
"226.63800","18.88668","0.00569"
"226.64400","18.88721","0.00587"
"226.65000","18.88769","0.00595"
"226.65600","18.88817","0.00598"
"226.66200","18.88865","0.00608"
"226.66800","18.88919","0.00620"
"226.67400","18.88967","0.00632"
"226.68000","18.89020","0.00628"
"226.68600","18.89068","0.00623"
"226.69200","18.89116","0.00620"
"226.69800","18.89170","0.00611"
"226.70400","18.89218","0.00603"
"226.71000","18.89272","0.00605"
"226.71600","18.89325","0.00606"
"226.72200","18.89373","0.00607"
"226.72800","18.89427","0.00601"
"226.73400","18.89475","0.00591"
"226.74000","18.89529","0.00591"
"226.74600","18.89576","0.00601"
"226.75200","18.89624","0.00616"
"226.75800","18.89678","0.00627"
"226.76400","18.89726","0.00621"
"226.77000","18.89774","0.00612"
"226.77600","18.89828","0.00607"
"226.78200","18.89875","0.00601"
"226.78800","18.89923","0.00607"
"226.79400","18.89971","0.00606"
"226.80000","18.90019","0.00604"
"226.80600","18.90073","0.00611"
"226.81200","18.90121","0.00610"
"226.81800","18.90168","0.00610"
"226.82400","18.90216","0.00618"
"226.83000","18.90270","0.00616"
"226.83600","18.90318","0.00611"
"226.84200","18.90372","0.00602"
"226.84800","18.90419","0.00593"
"226.85400","18.90473","0.00593"
"226.86000","18.90521","0.00595"
"226.86600","18.90575","0.00592"
"226.87200","18.90623","0.00596"
"226.87800","18.90671","0.00602"
"226.88400","18.90724","0.00612"
"226.89000","18.90772","0.00627"
"226.89600","18.90820","0.00627"
"226.90200","18.90868","0.00624"
"226.90800","18.90922","0.00617"
"226.91400","18.90969","0.00605"
"226.92000","18.91017","0.00599"
"226.92600","18.91065","0.00591"
"226.93200","18.91119","0.00573"
"226.93800","18.91167","0.00563"
"226.94400","18.91215","0.00564"
"226.95000","18.91268","0.00571"
"226.95600","18.91316","0.00587"
"226.96200","18.91364","0.00606"
"226.96800","18.91412","0.00618"
"226.97400","18.91466","0.00625"
"226.98000","18.91514","0.00626"
"226.98600","18.91567","0.00627"
"226.99200","18.91615","0.00635"
"226.99800","18.91669","0.00625"
"227.00400","18.91717","0.00606"
"227.01000","18.91771","0.00589"
"227.01600","18.91819","0.00573"
"227.02200","18.91872","0.00571"
"227.02800","18.91920","0.00575"
"227.03400","18.91974","0.00576"
"227.04000","18.92022","0.00581"
"227.04600","18.92070","0.00583"
"227.05200","18.92124","0.00587"
"227.05800","18.92171","0.00601"
"227.06400","18.92219","0.00623"
"227.07000","18.92273","0.00643"
"227.07600","18.92321","0.00659"
"227.08200","18.92369","0.00660"
"227.08800","18.92416","0.00664"
"227.09400","18.92470","0.00658"
"227.10000","18.92518","0.00644"
"227.10600","18.92566","0.00639"
"227.11200","18.92620","0.00625"
"227.11800","18.92668","0.00611"
"227.12400","18.92715","0.00606"
"227.13000","18.92769","0.00599"
"227.13600","18.92817","0.00604"
"227.14200","18.92871","0.00613"
"227.14800","18.92925","0.00607"
"227.15400","18.92973","0.00607"
"227.16000","18.93026","0.00607"
"227.16600","18.93074","0.00602"
"227.17200","18.93122","0.00603"
"227.17800","18.93176","0.00601"
"227.18400","18.93224","0.00601"
"227.19000","18.93271","0.00618"
"227.19600","18.93319","0.00625"
"227.20200","18.93373","0.00629"
"227.20800","18.93421","0.00625"
"227.21400","18.93469","0.00610"
"227.22000","18.93523","0.00610"
"227.22600","18.93571","0.00612"
"227.23200","18.93618","0.00606"
"227.23800","18.93672","0.00605"
"227.24400","18.93720","0.00602"
"227.25000","18.93768","0.00593"
"227.25600","18.93822","0.00592"
"227.26200","18.93869","0.00594"
"227.26800","18.93923","0.00586"
"227.27400","18.93971","0.00576"
"227.28000","18.94019","0.00568"
"227.28600","18.94073","0.00570"
"227.29200","18.94120","0.00584"
"227.29800","18.94168","0.00602"
"227.30400","18.94222","0.00620"
"227.31000","18.94270","0.00635"
"227.31600","18.94324","0.00643"
"227.32200","18.94372","0.00653"
"227.32800","18.94419","0.00653"
"227.33400","18.94473","0.00644"
"227.34000","18.94521","0.00643"
"227.34600","18.94569","0.00639"
"227.35200","18.94623","0.00624"
"227.35800","18.94670","0.00607"
"227.36400","18.94718","0.00588"
"227.37000","18.94766","0.00580"
"227.37600","18.94820","0.00573"
"227.38200","18.94868","0.00580"
"227.38800","18.94916","0.00596"
"227.39400","18.94970","0.00602"
"227.40000","18.95017","0.00592"
"227.40600","18.95071","0.00590"
"227.41200","18.95119","0.00589"
"227.41800","18.95173","0.00590"
"227.42400","18.95221","0.00600"
"227.43000","18.95268","0.00602"
"227.43600","18.95322","0.00592"
"227.44200","18.95370","0.00585"
"227.44800","18.95424","0.00568"
"227.45400","18.95472","0.00566"
"227.46000","18.95519","0.00581"
"227.46600","18.95567","0.00591"
"227.47200","18.95621","0.00601"
"227.47800","18.95669","0.00604"
"227.48400","18.95717","0.00606"
"227.49000","18.95771","0.00611"
"227.49600","18.95819","0.00608"
"227.50200","18.95866","0.00601"
"227.50800","18.95920","0.00606"
"227.51400","18.95968","0.00602"
"227.52000","18.96016","0.00610"
"227.52600","18.96064","0.00620"
"227.53200","18.96111","0.00612"
"227.53800","18.96165","0.00613"
"227.54400","18.96213","0.00613"
"227.55000","18.96267","0.00609"
"227.55600","18.96315","0.00614"
"227.56200","18.96362","0.00615"
"227.56800","18.96416","0.00613"
"227.57400","18.96470","0.00611"
"227.58000","18.96518","0.00602"
"227.58600","18.96566","0.00609"
"227.59200","18.96620","0.00630"
"227.59800","18.96667","0.00650"
"227.60400","18.96721","0.00666"
"227.61000","18.96769","0.00670"
"227.61600","18.96817","0.00651"
"227.62200","18.96871","0.00639"
"227.62800","18.96918","0.00634"
"227.63400","18.96972","0.00621"
"227.64000","18.97020","0.00612"
"227.64600","18.97068","0.00599"
"227.65200","18.97122","0.00593"
"227.65800","18.97170","0.00598"
"227.66400","18.97218","0.00604"
"227.67000","18.97271","0.00614"
"227.67600","18.97319","0.00621"
"227.68200","18.97367","0.00624"
"227.68800","18.97415","0.00633"
"227.69400","18.97469","0.00629"
"227.70000","18.97516","0.00619"
"227.70600","18.97570","0.00627"
"227.71200","18.97618","0.00625"
"227.71800","18.97672","0.00619"
"227.72400","18.97720","0.00624"
"227.73000","18.97768","0.00631"
"227.73600","18.97821","0.00640"
"227.74200","18.97869","0.00648"
"227.74800","18.97917","0.00648"
"227.75400","18.97971","0.00647"
"227.76000","18.98019","0.00642"
"227.76600","18.98067","0.00640"
"227.77200","18.98114","0.00644"
"227.77800","18.98168","0.00650"
"227.78400","18.98216","0.00652"
"227.79000","18.98264","0.00653"
"227.79600","18.98312","0.00649"
"227.80200","18.98365","0.00639"
"227.80800","18.98413","0.00630"
"227.81400","18.98461","0.00611"
"227.82000","18.98515","0.00601"
"227.82600","18.98563","0.00598"
"227.83200","18.98611","0.00590"
"227.83800","18.98664","0.00590"
"227.84400","18.98712","0.00584"
"227.85000","18.98766","0.00580"
"227.85600","18.98814","0.00588"
"227.86200","18.98868","0.00608"
"227.86800","18.98921","0.00622"
"227.87400","18.98969","0.00633"
"227.88000","18.99023","0.00639"
"227.88600","18.99071","0.00645"
"227.89200","18.99125","0.00649"
"227.89800","18.99173","0.00645"
"227.90400","18.99220","0.00638"
"227.91000","18.99274","0.00626"
"227.91600","18.99322","0.00607"
"227.92200","18.99370","0.00599"
"227.92800","18.99424","0.00591"
"227.93400","18.99472","0.00576"
"227.94000","18.99519","0.00576"
"227.94600","18.99567","0.00578"
"227.95200","18.99621","0.00582"
"227.95800","18.99669","0.00585"
"227.96400","18.99717","0.00584"
"227.97000","18.99771","0.00577"
"227.97600","18.99818","0.00584"
"227.98200","18.99872","0.00588"
"227.98800","18.99920","0.00597"
"227.99400","18.99968","0.00597"
"228.00000","19.00022","0.00605"
"228.00600","19.00070","0.00619"
"228.01200","19.00117","0.00620"
"228.01800","19.00171","0.00618"
"228.02400","19.00219","0.00625"
"228.03000","19.00273","0.00624"
"228.03600","19.00321","0.00618"
"228.04200","19.00368","0.00611"
"228.04800","19.00416","0.00596"
"228.05400","19.00470","0.00590"
"228.06000","19.00518","0.00596"
"228.06600","19.00566","0.00610"
"228.07200","19.00614","0.00619"
"228.07800","19.00667","0.00623"
"228.08400","19.00715","0.00615"
"228.09000","19.00763","0.00612"
"228.09600","19.00811","0.00609"
"228.10200","19.00865","0.00608"
"228.10800","19.00913","0.00613"
"228.11400","19.00960","0.00615"
"228.12000","19.01014","0.00620"
"228.12600","19.01062","0.00629"
"228.13200","19.01116","0.00633"
"228.13800","19.01164","0.00638"
"228.14400","19.01217","0.00629"
"228.15000","19.01271","0.00600"
"228.15600","19.01319","0.00593"
"228.16200","19.01373","0.00602"
"228.16800","19.01421","0.00612"
"228.17400","19.01475","0.00616"
"228.18000","19.01522","0.00615"
"228.18600","19.01570","0.00615"
"228.19200","19.01618","0.00610"
"228.19800","19.01672","0.00602"
"228.20400","19.01720","0.00602"
"228.21000","19.01768","0.00605"
"228.21600","19.01821","0.00605"
"228.22200","19.01869","0.00600"
"228.22800","19.01923","0.00604"
"228.23400","19.01971","0.00611"
"228.24000","19.02019","0.00620"
"228.24600","19.02073","0.00624"
"228.25200","19.02120","0.00618"
"228.25800","19.02168","0.00612"
"228.26400","19.02222","0.00607"
"228.27000","19.02270","0.00610"
"228.27600","19.02318","0.00614"
"228.28200","19.02371","0.00605"
"228.28800","19.02419","0.00602"
"228.29400","19.02473","0.00612"
"228.30000","19.02527","0.00631"
"228.30600","19.02575","0.00654"
"228.31200","19.02629","0.00662"
"228.31800","19.02676","0.00666"
"228.32400","19.02724","0.00669"
"228.33000","19.02778","0.00659"
"228.33600","19.02826","0.00660"
"228.34200","19.02874","0.00665"
"228.34800","19.02921","0.00655"
"228.35400","19.02969","0.00655"
"228.36000","19.03023","0.00659"
"228.36600","19.03071","0.00660"
"228.37200","19.03119","0.00659"
"228.37800","19.03172","0.00655"
"228.38400","19.03220","0.00653"
"228.39000","19.03268","0.00651"
"228.39600","19.03322","0.00636"
"228.40200","19.03370","0.00632"
"228.40800","19.03418","0.00639"
"228.41400","19.03472","0.00638"
"228.42000","19.03519","0.00641"
"228.42600","19.03567","0.00647"
"228.43200","19.03621","0.00645"
"228.43800","19.03669","0.00646"
"228.44400","19.03723","0.00659"
"228.45000","19.03770","0.00653"
"228.45600","19.03824","0.00641"
"228.46200","19.03872","0.00629"
"228.46800","19.03926","0.00627"
"228.47400","19.03974","0.00630"
"228.48000","19.04022","0.00617"
"228.48600","19.04070","0.00611"
"228.49200","19.04117","0.00615"
"228.49800","19.04171","0.00618"
"228.50400","19.04219","0.00630"
"228.51000","19.04267","0.00643"
"228.51600","19.04321","0.00649"
"228.52200","19.04368","0.00660"
"228.52800","19.04416","0.00676"
"228.53400","19.04470","0.00678"
"228.54000","19.04518","0.00671"
"228.54600","19.04572","0.00663"
"228.55200","19.04619","0.00657"
"228.55800","19.04667","0.00647"
"228.56400","19.04715","0.00639"
"228.57000","19.04769","0.00633"
"228.57600","19.04817","0.00620"
"228.58200","19.04871","0.00603"
"228.58800","19.04918","0.00600"
"228.59400","19.04966","0.00601"
"228.60000","19.05020","0.00599"
"228.60600","19.05068","0.00607"
"228.61200","19.05116","0.00621"
"228.61800","19.05169","0.00631"
"228.62400","19.05217","0.00652"
"228.63000","19.05271","0.00672"
"228.63600","19.05319","0.00669"
"228.64200","19.05367","0.00659"
"228.64800","19.05421","0.00642"
"228.65400","19.05469","0.00627"
"228.66000","19.05522","0.00621"
"228.66600","19.05570","0.00627"
"228.67200","19.05618","0.00635"
"228.67800","19.05672","0.00646"
"228.68400","19.05720","0.00648"
"228.69000","19.05773","0.00651"
"228.69600","19.05821","0.00656"
"228.70200","19.05869","0.00666"
"228.70800","19.05923","0.00664"
"228.71400","19.05971","0.00646"
"228.72000","19.06025","0.00634"
"228.72600","19.06072","0.00616"
"228.73200","19.06120","0.00593"
"228.73800","19.06174","0.00577"
"228.74400","19.06222","0.00568"
"228.75000","19.06270","0.00556"
"228.75600","19.06323","0.00551"
"228.76200","19.06371","0.00557"
"228.76800","19.06425","0.00576"
"228.77400","19.06473","0.00603"
"228.78000","19.06527","0.00628"
"228.78600","19.06575","0.00641"
"228.79200","19.06622","0.00643"
"228.79800","19.06676","0.00640"
"228.80400","19.06724","0.00636"
"228.81000","19.06772","0.00639"
"228.81600","19.06826","0.00634"
"228.82200","19.06874","0.00621"
"228.82800","19.06921","0.00617"
"228.83400","19.06975","0.00615"
"228.84000","19.07023","0.00616"
"228.84600","19.07071","0.00615"
"228.85200","19.07125","0.00618"
"228.85800","19.07172","0.00624"
"228.86400","19.07220","0.00616"
"228.87000","19.07274","0.00610"
"228.87600","19.07322","0.00616"
"228.88200","19.07370","0.00625"
"228.88800","19.07424","0.00636"
"228.89400","19.07471","0.00632"
"228.90000","19.07519","0.00620"
"228.90600","19.07567","0.00620"
"228.91200","19.07621","0.00626"
"228.91800","19.07669","0.00640"
"228.92400","19.07723","0.00655"
"228.93000","19.07770","0.00654"
"228.93600","19.07818","0.00657"
"228.94200","19.07872","0.00661"
"228.94800","19.07920","0.00655"
"228.95400","19.07974","0.00647"
"228.96000","19.08022","0.00652"
"228.96600","19.08069","0.00657"
"228.97200","19.08123","0.00653"
"228.97800","19.08171","0.00644"
"228.98400","19.08219","0.00639"
"228.99000","19.08273","0.00647"
"228.99600","19.08321","0.00640"
"229.00200","19.08368","0.00632"
"229.00800","19.08422","0.00637"
"229.01400","19.08470","0.00630"
"229.02000","19.08518","0.00628"
"229.02600","19.08572","0.00638"
"229.03200","19.08619","0.00641"
"229.03800","19.08673","0.00641"
"229.04400","19.08721","0.00642"
"229.05000","19.08769","0.00637"
"229.05600","19.08823","0.00630"
"229.06200","19.08871","0.00620"
"229.06800","19.08918","0.00615"
"229.07400","19.08972","0.00621"
"229.08000","19.09020","0.00625"
"229.08600","19.09068","0.00633"
"229.09200","19.09122","0.00649"
"229.09800","19.09170","0.00656"
"229.10400","19.09223","0.00664"
"229.11000","19.09271","0.00671"
"229.11600","19.09319","0.00662"
"229.12200","19.09367","0.00661"
"229.12800","19.09421","0.00655"
"229.13400","19.09468","0.00640"
"229.14000","19.09516","0.00633"
"229.14600","19.09570","0.00614"
"229.15200","19.09618","0.00607"
"229.15800","19.09666","0.00607"
"229.16400","19.09720","0.00611"
"229.17000","19.09768","0.00617"
"229.17600","19.09815","0.00623"
"229.18200","19.09869","0.00617"
"229.18800","19.09917","0.00612"
"229.19400","19.09965","0.00610"
"229.20000","19.10019","0.00608"
"229.20600","19.10066","0.00620"
"229.21200","19.10120","0.00640"
"229.21800","19.10168","0.00648"
"229.22400","19.10222","0.00663"
"229.23000","19.10270","0.00667"
"229.23600","19.10324","0.00665"
"229.24200","19.10371","0.00663"
"229.24800","19.10419","0.00655"
"229.25400","19.10473","0.00645"
"229.26000","19.10521","0.00640"
"229.26600","19.10575","0.00635"
"229.27200","19.10622","0.00629"
"229.27800","19.10670","0.00633"
"229.28400","19.10724","0.00646"
"229.29000","19.10772","0.00651"
"229.29600","19.10826","0.00638"
"229.30200","19.10873","0.00638"
"229.30800","19.10927","0.00651"
"229.31400","19.10975","0.00655"
"229.32000","19.11023","0.00659"
"229.32600","19.11077","0.00661"
"229.33200","19.11125","0.00650"
"229.33800","19.11172","0.00651"
"229.34400","19.11226","0.00664"
"229.35000","19.11274","0.00670"
"229.35600","19.11322","0.00667"
"229.36200","19.11370","0.00664"
"229.36800","19.11423","0.00657"
"229.37400","19.11471","0.00661"
"229.38000","19.11525","0.00661"
"229.38600","19.11573","0.00666"
"229.39200","19.11621","0.00663"
"229.39800","19.11675","0.00648"
"229.40400","19.11723","0.00645"
"229.41000","19.11770","0.00651"
"229.41600","19.11824","0.00660"
"229.42200","19.11872","0.00669"
"229.42800","19.11926","0.00676"
"229.43400","19.11974","0.00682"
"229.44000","19.12021","0.00690"
"229.44600","19.12075","0.00689"
"229.45200","19.12123","0.00684"
"229.45800","19.12171","0.00686"
"229.46400","19.12225","0.00689"
"229.47000","19.12272","0.00691"
"229.47600","19.12320","0.00689"
"229.48200","19.12374","0.00690"
"229.48800","19.12422","0.00693"
"229.49400","19.12470","0.00692"
"229.50000","19.12518","0.00688"
"229.50600","19.12572","0.00689"
"229.51200","19.12619","0.00691"
"229.51800","19.12667","0.00701"
"229.52400","19.12721","0.00703"
"229.53000","19.12769","0.00697"
"229.53600","19.12817","0.00694"
"229.54200","19.12870","0.00694"
"229.54800","19.12918","0.00690"
"229.55400","19.12966","0.00690"
"229.56000","19.13020","0.00680"
"229.56600","19.13068","0.00658"
"229.57200","19.13116","0.00645"
"229.57800","19.13169","0.00641"
"229.58400","19.13217","0.00646"
"229.59000","19.13271","0.00657"
"229.59600","19.13325","0.00647"
"229.60200","19.13373","0.00635"
"229.60800","19.13420","0.00625"
"229.61400","19.13474","0.00606"
"229.62000","19.13522","0.00606"
"229.62600","19.13570","0.00618"
"229.63200","19.13624","0.00613"
"229.63800","19.13671","0.00617"
"229.64400","19.13719","0.00625"
"229.65000","19.13767","0.00630"
"229.65600","19.13821","0.00641"
"229.66200","19.13869","0.00645"
"229.66800","19.13917","0.00654"
"229.67400","19.13965","0.00668"
"229.68000","19.14018","0.00670"
"229.68600","19.14066","0.00664"
"229.69200","19.14114","0.00654"
"229.69800","19.14168","0.00627"
"229.70400","19.14216","0.00620"
"229.71000","19.14269","0.00628"
"229.71600","19.14317","0.00636"
"229.72200","19.14371","0.00640"
"229.72800","19.14419","0.00642"
"229.73400","19.14473","0.00633"
"229.74000","19.14521","0.00631"
"229.74600","19.14574","0.00622"
"229.75200","19.14622","0.00610"
"229.75800","19.14670","0.00599"
"229.76400","19.14718","0.00586"
"229.77000","19.14772","0.00589"
"229.77600","19.14820","0.00603"
"229.78200","19.14867","0.00618"
"229.78800","19.14921","0.00629"
"229.79400","19.14969","0.00628"
"229.80000","19.15017","0.00628"
"229.80600","19.15071","0.00637"
"229.81200","19.15118","0.00649"
"229.81800","19.15166","0.00655"
"229.82400","19.15220","0.00663"
"229.83000","19.15268","0.00667"
"229.83600","19.15322","0.00665"
"229.84200","19.15370","0.00658"
"229.84800","19.15417","0.00637"
"229.85400","19.15471","0.00630"
"229.86000","19.15519","0.00635"
"229.86600","19.15573","0.00644"
"229.87200","19.15627","0.00660"
"229.87800","19.15675","0.00675"
"229.88400","19.15729","0.00690"
"229.89000","19.15776","0.00707"
"229.89600","19.15824","0.00713"
"229.90200","19.15878","0.00707"
"229.90800","19.15926","0.00695"
"229.91400","19.15974","0.00683"
"229.92000","19.16021","0.00679"
"229.92600","19.16075","0.00679"
"229.93200","19.16123","0.00668"
"229.93800","19.16171","0.00666"
"229.94400","19.16225","0.00652"
"229.95000","19.16273","0.00643"
"229.95600","19.16320","0.00643"
"229.96200","19.16374","0.00648"
"229.96800","19.16422","0.00658"
"229.97400","19.16470","0.00655"
"229.98000","19.16524","0.00653"
"229.98600","19.16571","0.00663"
"229.99200","19.16619","0.00681"
"229.99800","19.16673","0.00690"
"230.00400","19.16721","0.00693"
"230.01000","19.16775","0.00688"
"230.01600","19.16823","0.00670"
"230.02200","19.16870","0.00664"
"230.02800","19.16924","0.00666"
"230.03400","19.16972","0.00665"
"230.04000","19.17026","0.00661"
"230.04600","19.17074","0.00649"
"230.05200","19.17122","0.00632"
"230.05800","19.17169","0.00630"
"230.06400","19.17217","0.00633"
"230.07000","19.17271","0.00634"
"230.07600","19.17319","0.00639"
"230.08200","19.17367","0.00644"
"230.08800","19.17414","0.00656"
"230.09400","19.17462","0.00662"
"230.10000","19.17516","0.00656"
"230.10600","19.17564","0.00647"
"230.11200","19.17612","0.00638"
"230.11800","19.17666","0.00630"
"230.12400","19.17713","0.00637"
"230.13000","19.17761","0.00642"
"230.13600","19.17815","0.00650"
"230.14200","19.17863","0.00672"
"230.14800","19.17911","0.00673"
"230.15400","19.17965","0.00668"
"230.16000","19.18018","0.00656"
"230.16600","19.18066","0.00642"
"230.17200","19.18120","0.00640"
"230.17800","19.18168","0.00644"
"230.18400","19.18222","0.00648"
"230.19000","19.18270","0.00656"
