End date,"12/23/2016"
Specimen label,"21BG_UNK"
Maximum Load,"0.01081",N

Time,Extension,Load
(s),(mm),(N)
"71.25000","5.93764","0.00527"
"71.25600","5.93818","0.00531"
"71.26200","5.93866","0.00538"
"71.26800","5.93919","0.00543"
"71.27400","5.93967","0.00531"
"71.28000","5.94021","0.00523"
"71.28600","5.94069","0.00530"
"71.29200","5.94123","0.00529"
"71.29800","5.94170","0.00534"
"71.30400","5.94218","0.00555"
"71.31000","5.94272","0.00566"
"71.31600","5.94320","0.00570"
"71.32200","5.94368","0.00566"
"71.32800","5.94422","0.00557"
"71.33400","5.94469","0.00556"
"71.34000","5.94523","0.00561"
"71.34600","5.94571","0.00559"
"71.35200","5.94619","0.00564"
"71.35800","5.94673","0.00568"
"71.36400","5.94720","0.00565"
"71.37000","5.94768","0.00562"
"71.37600","5.94822","0.00548"
"71.38200","5.94870","0.00538"
"71.38800","5.94924","0.00529"
"71.39400","5.94972","0.00512"
"71.40000","5.95019","0.00502"
"71.40600","5.95073","0.00515"
"71.41200","5.95127","0.00521"
"71.41800","5.95175","0.00524"
"71.42400","5.95223","0.00524"
"71.43000","5.95277","0.00527"
"71.43600","5.95324","0.00541"
"71.44200","5.95372","0.00543"
"71.44800","5.95426","0.00534"
"71.45400","5.95474","0.00521"
"71.46000","5.95522","0.00510"
"71.46600","5.95570","0.00511"
"71.47200","5.95623","0.00516"
"71.47800","5.95671","0.00512"
"71.48400","5.95725","0.00523"
"71.49000","5.95773","0.00537"
"71.49600","5.95821","0.00541"
"71.50200","5.95874","0.00539"
"71.50800","5.95922","0.00541"
"71.51400","5.95970","0.00549"
"71.52000","5.96018","0.00559"
"71.52600","5.96072","0.00551"
"71.53200","5.96120","0.00550"
"71.53800","5.96167","0.00568"
"71.54400","5.96215","0.00574"
"71.55000","5.96269","0.00575"
"71.55600","5.96317","0.00577"
"71.56200","5.96371","0.00567"
"71.56800","5.96419","0.00561"
"71.57400","5.96466","0.00546"
"71.58000","5.96520","0.00523"
"71.58600","5.96568","0.00509"
"71.59200","5.96616","0.00492"
"71.59800","5.96670","0.00481"
"71.60400","5.96717","0.00481"
"71.61000","5.96765","0.00483"
"71.61600","5.96819","0.00493"
"71.62200","5.96867","0.00502"
"71.62800","5.96915","0.00505"
"71.63400","5.96969","0.00511"
"71.64000","5.97016","0.00526"
"71.64600","5.97070","0.00540"
"71.65200","5.97118","0.00553"
"71.65800","5.97172","0.00552"
"71.66400","5.97220","0.00546"
"71.67000","5.97267","0.00548"
"71.67600","5.97315","0.00546"
"71.68200","5.97369","0.00538"
"71.68800","5.97417","0.00543"
"71.69400","5.97465","0.00538"
"71.70000","5.97519","0.00535"
"71.70600","5.97566","0.00542"
"71.71200","5.97614","0.00541"
"71.71800","5.97662","0.00549"
"71.72400","5.97716","0.00562"
"71.73000","5.97764","0.00566"
"71.73600","5.97818","0.00571"
"71.74200","5.97865","0.00566"
"71.74800","5.97919","0.00568"
"71.75400","5.97967","0.00581"
"71.76000","5.98021","0.00580"
"71.76600","5.98069","0.00581"
"71.77200","5.98123","0.00575"
"71.77800","5.98170","0.00565"
"71.78400","5.98224","0.00566"
"71.79000","5.98272","0.00565"
"71.79600","5.98326","0.00561"
"71.80200","5.98374","0.00563"
"71.80800","5.98422","0.00563"
"71.81400","5.98469","0.00561"
"71.82000","5.98523","0.00571"
"71.82600","5.98571","0.00573"
"71.83200","5.98619","0.00570"
"71.83800","5.98673","0.00565"
"71.84400","5.98720","0.00554"
"71.85000","5.98768","0.00552"
"71.85600","5.98822","0.00546"
"71.86200","5.98870","0.00531"
"71.86800","5.98918","0.00528"
"71.87400","5.98972","0.00530"
"71.88000","5.99019","0.00540"
"71.88600","5.99067","0.00556"
"71.89200","5.99121","0.00554"
"71.89800","5.99169","0.00543"
"71.90400","5.99223","0.00530"
"71.91000","5.99270","0.00510"
"71.91600","5.99324","0.00521"
"71.92200","5.99372","0.00543"
"71.92800","5.99426","0.00547"
"71.93400","5.99474","0.00551"
"71.94000","5.99528","0.00547"
"71.94600","5.99575","0.00537"
"71.95200","5.99623","0.00544"
"71.95800","5.99671","0.00554"
"71.96400","5.99725","0.00552"
"71.97000","5.99773","0.00549"
"71.97600","5.99821","0.00543"
"71.98200","5.99874","0.00545"
"71.98800","5.99922","0.00562"
"71.99400","5.99970","0.00576"
"72.00000","6.00018","0.00586"
"72.00600","6.00072","0.00581"
"72.01200","6.00120","0.00555"
"72.01800","6.00167","0.00534"
"72.02400","6.00221","0.00513"
"72.03000","6.00269","0.00504"
"72.03600","6.00317","0.00520"
"72.04200","6.00371","0.00529"
"72.04800","6.00418","0.00540"
"72.05400","6.00472","0.00554"
"72.06000","6.00520","0.00553"
"72.06600","6.00574","0.00543"
"72.07200","6.00622","0.00536"
"72.07800","6.00670","0.00518"
"72.08400","6.00723","0.00513"
"72.09000","6.00771","0.00523"
"72.09600","6.00819","0.00526"
"72.10200","6.00873","0.00533"
"72.10800","6.00921","0.00534"
"72.11400","6.00969","0.00532"
"72.12000","6.01022","0.00540"
"72.12600","6.01070","0.00532"
"72.13200","6.01124","0.00527"
"72.13800","6.01172","0.00537"
"72.14400","6.01220","0.00531"
"72.15000","6.01267","0.00531"
"72.15600","6.01315","0.00535"
"72.16200","6.01369","0.00529"
"72.16800","6.01417","0.00532"
"72.17400","6.01465","0.00541"
"72.18000","6.01519","0.00540"
"72.18600","6.01566","0.00534"
"72.19200","6.01614","0.00527"
"72.19800","6.01668","0.00531"
"72.20400","6.01716","0.00546"
"72.21000","6.01770","0.00549"
"72.21600","6.01817","0.00541"
"72.22200","6.01865","0.00543"
"72.22800","6.01919","0.00540"
"72.23400","6.01967","0.00546"
"72.24000","6.02015","0.00554"
"72.24600","6.02069","0.00564"
"72.25200","6.02116","0.00566"
"72.25800","6.02164","0.00557"
"72.26400","6.02218","0.00549"
"72.27000","6.02266","0.00561"
"72.27600","6.02314","0.00562"
"72.28200","6.02368","0.00565"
"72.28800","6.02415","0.00570"
"72.29400","6.02463","0.00567"
"72.30000","6.02517","0.00568"
"72.30600","6.02565","0.00568"
"72.31200","6.02613","0.00560"
"72.31800","6.02667","0.00544"
"72.32400","6.02714","0.00522"
"72.33000","6.02768","0.00504"
"72.33600","6.02816","0.00514"
"72.34200","6.02870","0.00523"
"72.34800","6.02918","0.00523"
"72.35400","6.02972","0.00531"
"72.36000","6.03019","0.00544"
"72.36600","6.03073","0.00556"
"72.37200","6.03121","0.00565"
"72.37800","6.03169","0.00559"
"72.38400","6.03223","0.00564"
"72.39000","6.03270","0.00560"
"72.39600","6.03324","0.00543"
"72.40200","6.03372","0.00539"
"72.40800","6.03420","0.00539"
"72.41400","6.03474","0.00541"
"72.42000","6.03522","0.00537"
"72.42600","6.03569","0.00516"
"72.43200","6.03617","0.00506"
"72.43800","6.03671","0.00508"
"72.44400","6.03719","0.00509"
"72.45000","6.03767","0.00506"
"72.45600","6.03820","0.00517"
"72.46200","6.03868","0.00533"
"72.46800","6.03922","0.00554"
"72.47400","6.03970","0.00572"
"72.48000","6.04024","0.00581"
"72.48600","6.04072","0.00584"
"72.49200","6.04125","0.00576"
"72.49800","6.04173","0.00566"
"72.50400","6.04221","0.00561"
"72.51000","6.04275","0.00551"
"72.51600","6.04323","0.00546"
"72.52200","6.04371","0.00537"
"72.52800","6.04424","0.00520"
"72.53400","6.04472","0.00520"
"72.54000","6.04520","0.00522"
"72.54600","6.04574","0.00524"
"72.55200","6.04622","0.00539"
"72.55800","6.04675","0.00548"
"72.56400","6.04723","0.00549"
"72.57000","6.04771","0.00554"
"72.57600","6.04819","0.00558"
"72.58200","6.04867","0.00557"
"72.58800","6.04915","0.00562"
"72.59400","6.04968","0.00561"
"72.60000","6.05016","0.00565"
"72.60600","6.05064","0.00586"
"72.61200","6.05118","0.00605"
"72.61800","6.05166","0.00610"
"72.62400","6.05214","0.00601"
"72.63000","6.05267","0.00580"
"72.63600","6.05315","0.00560"
"72.64200","6.05363","0.00540"
"72.64800","6.05417","0.00529"
"72.65400","6.05465","0.00531"
"72.66000","6.05513","0.00535"
"72.66600","6.05566","0.00539"
"72.67200","6.05614","0.00544"
"72.67800","6.05662","0.00548"
"72.68400","6.05716","0.00557"
"72.69000","6.05764","0.00563"
"72.69600","6.05817","0.00559"
"72.70200","6.05865","0.00561"
"72.70800","6.05913","0.00556"
"72.71400","6.05967","0.00548"
"72.72000","6.06015","0.00548"
"72.72600","6.06063","0.00534"
"72.73200","6.06110","0.00511"
"72.73800","6.06158","0.00504"
"72.74400","6.06212","0.00495"
"72.75000","6.06260","0.00502"
"72.75600","6.06308","0.00519"
"72.76200","6.06362","0.00532"
"72.76800","6.06409","0.00547"
"72.77400","6.06463","0.00556"
"72.78000","6.06517","0.00561"
"72.78600","6.06565","0.00565"
"72.79200","6.06619","0.00548"
"72.79800","6.06666","0.00542"
"72.80400","6.06714","0.00547"
"72.81000","6.06768","0.00543"
"72.81600","6.06816","0.00529"
"72.82200","6.06864","0.00524"
"72.82800","6.06918","0.00532"
"72.83400","6.06965","0.00541"
"72.84000","6.07019","0.00546"
"72.84600","6.07067","0.00538"
"72.85200","6.07121","0.00537"
"72.85800","6.07169","0.00538"
"72.86400","6.07217","0.00535"
"72.87000","6.07270","0.00543"
"72.87600","6.07318","0.00549"
"72.88200","6.07372","0.00553"
"72.88800","6.07420","0.00566"
"72.89400","6.07468","0.00565"
"72.90000","6.07521","0.00564"
"72.90600","6.07569","0.00565"
"72.91200","6.07623","0.00574"
"72.91800","6.07671","0.00582"
"72.92400","6.07725","0.00574"
"72.93000","6.07773","0.00555"
"72.93600","6.07820","0.00545"
"72.94200","6.07874","0.00531"
"72.94800","6.07922","0.00521"
"72.95400","6.07970","0.00520"
"72.96000","6.08018","0.00502"
"72.96600","6.08072","0.00483"
"72.97200","6.08119","0.00497"
"72.97800","6.08173","0.00518"
"72.98400","6.08221","0.00536"
"72.99000","6.08269","0.00547"
"72.99600","6.08323","0.00541"
"73.00200","6.08370","0.00551"
"73.00800","6.08418","0.00569"
"73.01400","6.08472","0.00572"
"73.02000","6.08520","0.00580"
"73.02600","6.08574","0.00575"
"73.03200","6.08622","0.00571"
"73.03800","6.08669","0.00568"
"73.04400","6.08723","0.00558"
"73.05000","6.08771","0.00555"
"73.05600","6.08825","0.00561"
"73.06200","6.08873","0.00568"
"73.06800","6.08921","0.00594"
"73.07400","6.08974","0.00625"
"73.08000","6.09022","0.00636"
"73.08600","6.09070","0.00636"
"73.09200","6.09124","0.00620"
"73.09800","6.09172","0.00598"
"73.10400","6.09220","0.00579"
"73.11000","6.09267","0.00561"
"73.11600","6.09321","0.00548"
"73.12200","6.09369","0.00540"
"73.12800","6.09417","0.00524"
"73.13400","6.09471","0.00526"
"73.14000","6.09518","0.00539"
"73.14600","6.09566","0.00543"
"73.15200","6.09614","0.00535"
"73.15800","6.09668","0.00518"
"73.16400","6.09716","0.00514"
"73.17000","6.09769","0.00528"
"73.17600","6.09817","0.00533"
"73.18200","6.09871","0.00533"
"73.18800","6.09919","0.00528"
"73.19400","6.09973","0.00514"
"73.20000","6.10021","0.00512"
"73.20600","6.10074","0.00521"
"73.21200","6.10122","0.00540"
"73.21800","6.10170","0.00563"
"73.22400","6.10224","0.00576"
"73.23000","6.10272","0.00576"
"73.23600","6.10320","0.00577"
"73.24200","6.10367","0.00582"
"73.24800","6.10421","0.00586"
"73.25400","6.10469","0.00597"
"73.26000","6.10517","0.00592"
"73.26600","6.10565","0.00585"
"73.27200","6.10613","0.00591"
"73.27800","6.10666","0.00597"
"73.28400","6.10714","0.00595"
"73.29000","6.10762","0.00587"
"73.29600","6.10810","0.00580"
"73.30200","6.10864","0.00577"
"73.30800","6.10912","0.00573"
"73.31400","6.10959","0.00556"
"73.32000","6.11013","0.00537"
"73.32600","6.11061","0.00521"
"73.33200","6.11115","0.00519"
"73.33800","6.11169","0.00524"
"73.34400","6.11216","0.00526"
"73.35000","6.11270","0.00535"
"73.35600","6.11324","0.00552"
"73.36200","6.11372","0.00559"
"73.36800","6.11420","0.00564"
"73.37400","6.11474","0.00565"
"73.38000","6.11521","0.00566"
"73.38600","6.11569","0.00575"
"73.39200","6.11623","0.00574"
"73.39800","6.11671","0.00574"
"73.40400","6.11719","0.00588"
"73.41000","6.11766","0.00586"
"73.41600","6.11820","0.00577"
"73.42200","6.11868","0.00567"
"73.42800","6.11916","0.00554"
"73.43400","6.11970","0.00554"
"73.44000","6.12018","0.00553"
"73.44600","6.12071","0.00549"
"73.45200","6.12119","0.00552"
"73.45800","6.12167","0.00549"
"73.46400","6.12221","0.00539"
"73.47000","6.12269","0.00542"
"73.47600","6.12323","0.00540"
"73.48200","6.12370","0.00536"
"73.48800","6.12424","0.00541"
"73.49400","6.12472","0.00535"
"73.50000","6.12526","0.00528"
"73.50600","6.12574","0.00527"
"73.51200","6.12627","0.00521"
"73.51800","6.12675","0.00533"
"73.52400","6.12723","0.00544"
"73.53000","6.12771","0.00549"
"73.53600","6.12819","0.00560"
"73.54200","6.12873","0.00559"
"73.54800","6.12920","0.00552"
"73.55400","6.12968","0.00557"
"73.56000","6.13022","0.00560"
"73.56600","6.13070","0.00570"
"73.57200","6.13118","0.00588"
"73.57800","6.13172","0.00596"
"73.58400","6.13219","0.00592"
"73.59000","6.13267","0.00591"
"73.59600","6.13321","0.00589"
"73.60200","6.13369","0.00587"
"73.60800","6.13417","0.00576"
"73.61400","6.13471","0.00561"
"73.62000","6.13518","0.00556"
"73.62600","6.13572","0.00551"
"73.63200","6.13620","0.00542"
"73.63800","6.13674","0.00534"
"73.64400","6.13722","0.00520"
"73.65000","6.13775","0.00518"
"73.65600","6.13823","0.00528"
"73.66200","6.13871","0.00545"
"73.66800","6.13919","0.00571"
"73.67400","6.13973","0.00589"
"73.68000","6.14021","0.00586"
"73.68600","6.14068","0.00585"
"73.69200","6.14116","0.00585"
"73.69800","6.14164","0.00585"
"73.70400","6.14218","0.00589"
"73.71000","6.14266","0.00577"
"73.71600","6.14314","0.00565"
"73.72200","6.14367","0.00570"
"73.72800","6.14415","0.00568"
"73.73400","6.14463","0.00562"
"73.74000","6.14517","0.00561"
"73.74600","6.14565","0.00562"
"73.75200","6.14618","0.00572"
"73.75800","6.14666","0.00575"
"73.76400","6.14714","0.00574"
"73.77000","6.14768","0.00575"
"73.77600","6.14816","0.00559"
"73.78200","6.14870","0.00544"
"73.78800","6.14917","0.00548"
"73.79400","6.14971","0.00549"
"73.80000","6.15019","0.00547"
"73.80600","6.15067","0.00552"
"73.81200","6.15121","0.00547"
"73.81800","6.15169","0.00552"
"73.82400","6.15216","0.00553"
"73.83000","6.15264","0.00558"
"73.83600","6.15312","0.00570"
"73.84200","6.15366","0.00565"
"73.84800","6.15414","0.00551"
"73.85400","6.15468","0.00549"
"73.86000","6.15515","0.00548"
"73.86600","6.15563","0.00546"
"73.87200","6.15617","0.00554"
"73.87800","6.15665","0.00558"
"73.88400","6.15713","0.00572"
"73.89000","6.15766","0.00578"
"73.89600","6.15814","0.00581"
"73.90200","6.15868","0.00593"
"73.90800","6.15916","0.00595"
"73.91400","6.15970","0.00583"
"73.92000","6.16017","0.00585"
"73.92600","6.16071","0.00582"
"73.93200","6.16119","0.00582"
"73.93800","6.16173","0.00585"
"73.94400","6.16221","0.00582"
"73.95000","6.16275","0.00578"
"73.95600","6.16323","0.00577"
"73.96200","6.16376","0.00578"
"73.96800","6.16424","0.00586"
"73.97400","6.16472","0.00581"
"73.98000","6.16520","0.00570"
"73.98600","6.16574","0.00570"
"73.99200","6.16621","0.00579"
"73.99800","6.16669","0.00580"
"74.00400","6.16723","0.00578"
"74.01000","6.16771","0.00566"
"74.01600","6.16819","0.00557"
"74.02200","6.16867","0.00561"
"74.02800","6.16920","0.00576"
"74.03400","6.16968","0.00587"
"74.04000","6.17016","0.00587"
"74.04600","6.17070","0.00576"
"74.05200","6.17118","0.00580"
"74.05800","6.17171","0.00587"
"74.06400","6.17225","0.00583"
"74.07000","6.17273","0.00570"
"74.07600","6.17327","0.00557"
"74.08200","6.17375","0.00550"
"74.08800","6.17423","0.00561"
"74.09400","6.17476","0.00578"
"74.10000","6.17524","0.00584"
"74.10600","6.17572","0.00573"
"74.11200","6.17620","0.00561"
"74.11800","6.17674","0.00568"
"74.12400","6.17722","0.00570"
"74.13000","6.17769","0.00560"
"74.13600","6.17823","0.00552"
"74.14200","6.17871","0.00539"
"74.14800","6.17919","0.00528"
"74.15400","6.17973","0.00538"
"74.16000","6.18020","0.00551"
"74.16600","6.18068","0.00562"
"74.17200","6.18122","0.00575"
"74.17800","6.18170","0.00569"
"74.18400","6.18218","0.00563"
"74.19000","6.18272","0.00565"
"74.19600","6.18319","0.00561"
"74.20200","6.18373","0.00564"
"74.20800","6.18427","0.00568"
"74.21400","6.18475","0.00573"
"74.22000","6.18523","0.00585"
"74.22600","6.18577","0.00589"
"74.23200","6.18624","0.00593"
"74.23800","6.18672","0.00597"
"74.24400","6.18726","0.00600"
"74.25000","6.18774","0.00605"
"74.25600","6.18822","0.00622"
"74.26200","6.18869","0.00636"
"74.26800","6.18917","0.00638"
"74.27400","6.18971","0.00630"
"74.28000","6.19019","0.00609"
"74.28600","6.19067","0.00596"
"74.29200","6.19121","0.00590"
"74.29800","6.19168","0.00591"
"74.30400","6.19216","0.00597"
"74.31000","6.19264","0.00585"
"74.31600","6.19318","0.00581"
"74.32200","6.19366","0.00591"
"74.32800","6.19414","0.00595"
"74.33400","6.19467","0.00598"
"74.34000","6.19515","0.00600"
"74.34600","6.19569","0.00594"
"74.35200","6.19617","0.00597"
"74.35800","6.19671","0.00605"
"74.36400","6.19719","0.00607"
"74.37000","6.19772","0.00611"
"74.37600","6.19820","0.00604"
"74.38200","6.19874","0.00598"
"74.38800","6.19922","0.00603"
"74.39400","6.19970","0.00598"
"74.40000","6.20017","0.00600"
"74.40600","6.20071","0.00597"
"74.41200","6.20119","0.00591"
"74.41800","6.20167","0.00594"
"74.42400","6.20215","0.00596"
"74.43000","6.20269","0.00591"
"74.43600","6.20316","0.00599"
"74.44200","6.20370","0.00593"
"74.44800","6.20418","0.00572"
"74.45400","6.20466","0.00566"
"74.46000","6.20520","0.00574"
"74.46600","6.20568","0.00582"
"74.47200","6.20621","0.00595"
"74.47800","6.20669","0.00601"
"74.48400","6.20723","0.00600"
"74.49000","6.20771","0.00595"
"74.49600","6.20825","0.00580"
"74.50200","6.20872","0.00581"
"74.50800","6.20926","0.00581"
"74.51400","6.20974","0.00568"
"74.52000","6.21028","0.00576"
"74.52600","6.21076","0.00581"
"74.53200","6.21124","0.00574"
"74.53800","6.21177","0.00566"
"74.54400","6.21225","0.00554"
"74.55000","6.21273","0.00552"
"74.55600","6.21321","0.00565"
"74.56200","6.21369","0.00571"
"74.56800","6.21422","0.00576"
"74.57400","6.21470","0.00578"
"74.58000","6.21518","0.00574"
"74.58600","6.21566","0.00572"
"74.59200","6.21620","0.00568"
"74.59800","6.21668","0.00557"
"74.60400","6.21715","0.00553"
"74.61000","6.21769","0.00548"
"74.61600","6.21817","0.00541"
"74.62200","6.21871","0.00551"
"74.62800","6.21919","0.00567"
"74.63400","6.21973","0.00584"
"74.64000","6.22020","0.00591"
"74.64600","6.22074","0.00597"
"74.65200","6.22122","0.00611"
"74.65800","6.22170","0.00621"
"74.66400","6.22218","0.00619"
"74.67000","6.22272","0.00620"
"74.67600","6.22319","0.00612"
"74.68200","6.22367","0.00603"
"74.68800","6.22421","0.00599"
"74.69400","6.22469","0.00591"
"74.70000","6.22517","0.00591"
"74.70600","6.22564","0.00600"
"74.71200","6.22618","0.00594"
"74.71800","6.22666","0.00593"
"74.72400","6.22714","0.00586"
"74.73000","6.22762","0.00580"
"74.73600","6.22816","0.00583"
"74.74200","6.22863","0.00574"
"74.74800","6.22911","0.00568"
"74.75400","6.22965","0.00578"
"74.76000","6.23013","0.00581"
"74.76600","6.23067","0.00580"
"74.77200","6.23115","0.00595"
"74.77800","6.23168","0.00600"
"74.78400","6.23216","0.00596"
"74.79000","6.23270","0.00600"
"74.79600","6.23318","0.00601"
"74.80200","6.23366","0.00604"
"74.80800","6.23419","0.00601"
"74.81400","6.23467","0.00606"
"74.82000","6.23515","0.00614"
"74.82600","6.23569","0.00615"
"74.83200","6.23617","0.00617"
"74.83800","6.23665","0.00613"
"74.84400","6.23718","0.00601"
"74.85000","6.23766","0.00589"
"74.85600","6.23814","0.00588"
"74.86200","6.23862","0.00576"
"74.86800","6.23916","0.00569"
"74.87400","6.23964","0.00561"
"74.88000","6.24011","0.00565"
"74.88600","6.24065","0.00576"
"74.89200","6.24113","0.00580"
"74.89800","6.24161","0.00577"
"74.90400","6.24215","0.00586"
"74.91000","6.24262","0.00592"
"74.91600","6.24316","0.00599"
"74.92200","6.24364","0.00608"
"74.92800","6.24418","0.00606"
"74.93400","6.24466","0.00606"
"74.94000","6.24520","0.00604"
"74.94600","6.24567","0.00599"
"74.95200","6.24615","0.00599"
"74.95800","6.24663","0.00600"
"74.96400","6.24717","0.00589"
"74.97000","6.24765","0.00583"
"74.97600","6.24813","0.00583"
"74.98200","6.24866","0.00583"
"74.98800","6.24914","0.00588"
"74.99400","6.24962","0.00582"
"75.00000","6.25016","0.00572"
"75.00600","6.25064","0.00573"
"75.01200","6.25117","0.00574"
"75.01800","6.25165","0.00585"
"75.02400","6.25219","0.00585"
"75.03000","6.25267","0.00573"
"75.03600","6.25321","0.00568"
"75.04200","6.25369","0.00566"
"75.04800","6.25416","0.00562"
"75.05400","6.25470","0.00566"
"75.06000","6.25524","0.00561"
"75.06600","6.25572","0.00561"
"75.07200","6.25620","0.00570"
"75.07800","6.25674","0.00566"
"75.08400","6.25721","0.00570"
"75.09000","6.25775","0.00583"
"75.09600","6.25823","0.00589"
"75.10200","6.25871","0.00593"
"75.10800","6.25925","0.00588"
"75.11400","6.25973","0.00566"
"75.12000","6.26020","0.00560"
"75.12600","6.26074","0.00566"
"75.13200","6.26122","0.00574"
"75.13800","6.26170","0.00577"
"75.14400","6.26218","0.00569"
"75.15000","6.26271","0.00566"
"75.15600","6.26319","0.00571"
"75.16200","6.26373","0.00575"
"75.16800","6.26421","0.00583"
"75.17400","6.26469","0.00588"
"75.18000","6.26523","0.00578"
"75.18600","6.26570","0.00565"
"75.19200","6.26618","0.00557"
"75.19800","6.26672","0.00558"
"75.20400","6.26720","0.00570"
"75.21000","6.26774","0.00577"
"75.21600","6.26822","0.00574"
"75.22200","6.26869","0.00570"
"75.22800","6.26923","0.00569"
"75.23400","6.26971","0.00576"
"75.24000","6.27019","0.00586"
"75.24600","6.27067","0.00584"
"75.25200","6.27120","0.00587"
"75.25800","6.27168","0.00586"
"75.26400","6.27216","0.00582"
"75.27000","6.27264","0.00592"
"75.27600","6.27312","0.00602"
"75.28200","6.27366","0.00604"
"75.28800","6.27413","0.00606"
"75.29400","6.27461","0.00601"
"75.30000","6.27515","0.00597"
"75.30600","6.27563","0.00600"
"75.31200","6.27611","0.00589"
"75.31800","6.27665","0.00573"
"75.32400","6.27712","0.00560"
"75.33000","6.27766","0.00546"
"75.33600","6.27820","0.00546"
"75.34200","6.27868","0.00551"
"75.34800","6.27916","0.00550"
"75.35400","6.27969","0.00564"
"75.36000","6.28017","0.00575"
"75.36600","6.28071","0.00592"
"75.37200","6.28119","0.00599"
"75.37800","6.28167","0.00595"
"75.38400","6.28221","0.00589"
"75.39000","6.28268","0.00582"
"75.39600","6.28316","0.00571"
"75.40200","6.28370","0.00573"
"75.40800","6.28418","0.00579"
"75.41400","6.28466","0.00577"
"75.42000","6.28514","0.00578"
"75.42600","6.28561","0.00581"
"75.43200","6.28615","0.00575"
"75.43800","6.28663","0.00576"
"75.44400","6.28717","0.00577"
"75.45000","6.28765","0.00574"
"75.45600","6.28812","0.00574"
"75.46200","6.28866","0.00568"
"75.46800","6.28914","0.00572"
"75.47400","6.28968","0.00580"
"75.48000","6.29016","0.00577"
"75.48600","6.29070","0.00579"
"75.49200","6.29117","0.00580"
"75.49800","6.29171","0.00584"
"75.50400","6.29225","0.00593"
"75.51000","6.29273","0.00595"
"75.51600","6.29321","0.00598"
"75.52200","6.29375","0.00598"
"75.52800","6.29422","0.00595"
"75.53400","6.29470","0.00596"
"75.54000","6.29524","0.00592"
"75.54600","6.29572","0.00581"
"75.55200","6.29620","0.00576"
"75.55800","6.29667","0.00580"
"75.56400","6.29721","0.00587"
"75.57000","6.29769","0.00607"
"75.57600","6.29817","0.00617"
"75.58200","6.29871","0.00611"
"75.58800","6.29919","0.00606"
"75.59400","6.29966","0.00593"
"75.60000","6.30020","0.00592"
"75.60600","6.30068","0.00593"
"75.61200","6.30116","0.00592"
"75.61800","6.30170","0.00598"
"75.62400","6.30218","0.00608"
"75.63000","6.30271","0.00611"
"75.63600","6.30319","0.00618"
"75.64200","6.30373","0.00618"
"75.64800","6.30427","0.00613"
"75.65400","6.30475","0.00613"
"75.66000","6.30528","0.00604"
"75.66600","6.30576","0.00599"
"75.67200","6.30624","0.00601"
"75.67800","6.30678","0.00603"
"75.68400","6.30726","0.00607"
"75.69000","6.30774","0.00617"
"75.69600","6.30821","0.00617"
"75.70200","6.30869","0.00618"
"75.70800","6.30923","0.00619"
"75.71400","6.30971","0.00612"
"75.72000","6.31025","0.00616"
"75.72600","6.31073","0.00615"
"75.73200","6.31120","0.00605"
"75.73800","6.31174","0.00610"
"75.74400","6.31222","0.00613"
"75.75000","6.31270","0.00607"
"75.75600","6.31324","0.00609"
"75.76200","6.31371","0.00595"
"75.76800","6.31419","0.00590"
"75.77400","6.31473","0.00594"
"75.78000","6.31521","0.00589"
"75.78600","6.31575","0.00598"
"75.79200","6.31623","0.00611"
"75.79800","6.31676","0.00612"
"75.80400","6.31724","0.00612"
"75.81000","6.31772","0.00611"
"75.81600","6.31826","0.00610"
"75.82200","6.31874","0.00613"
"75.82800","6.31922","0.00616"
"75.83400","6.31969","0.00620"
"75.84000","6.32017","0.00624"
"75.84600","6.32065","0.00614"
"75.85200","6.32113","0.00598"
"75.85800","6.32167","0.00575"
"75.86400","6.32215","0.00545"
"75.87000","6.32262","0.00534"
"75.87600","6.32316","0.00537"
"75.88200","6.32364","0.00541"
"75.88800","6.32412","0.00551"
"75.89400","6.32466","0.00559"
"75.90000","6.32514","0.00565"
"75.90600","6.32567","0.00578"
"75.91200","6.32615","0.00579"
"75.91800","6.32663","0.00586"
"75.92400","6.32711","0.00591"
"75.93000","6.32765","0.00595"
"75.93600","6.32812","0.00596"
"75.94200","6.32860","0.00591"
"75.94800","6.32914","0.00581"
"75.95400","6.32962","0.00590"
"75.96000","6.33010","0.00598"
"75.96600","6.33064","0.00604"
"75.97200","6.33111","0.00607"
"75.97800","6.33165","0.00598"
"75.98400","6.33213","0.00592"
"75.99000","6.33267","0.00586"
"75.99600","6.33315","0.00575"
"76.00200","6.33368","0.00575"
"76.00800","6.33416","0.00578"
"76.01400","6.33470","0.00578"
"76.02000","6.33518","0.00590"
"76.02600","6.33566","0.00592"
"76.03200","6.33620","0.00594"
"76.03800","6.33667","0.00594"
"76.04400","6.33721","0.00595"
"76.05000","6.33769","0.00601"
"76.05600","6.33823","0.00613"
"76.06200","6.33871","0.00619"
"76.06800","6.33918","0.00622"
"76.07400","6.33972","0.00616"
"76.08000","6.34020","0.00616"
"76.08600","6.34068","0.00623"
"76.09200","6.34122","0.00624"
"76.09800","6.34170","0.00620"
"76.10400","6.34217","0.00620"
"76.11000","6.34271","0.00616"
"76.11600","6.34319","0.00612"
"76.12200","6.34373","0.00612"
"76.12800","6.34421","0.00609"
"76.13400","6.34469","0.00607"
"76.14000","6.34522","0.00598"
"76.14600","6.34570","0.00586"
"76.15200","6.34624","0.00589"
"76.15800","6.34672","0.00598"
