End date,"2/26/2017"
Specimen label,"4CT_32_pl"
Maximum Load,"0.14378",N

Time,Extension,Load
(s),(mm),(N)
"25.73400","2.14465","0.01097"
"25.74000","2.14519","0.01098"
"25.74600","2.14567","0.01099"
"25.75200","2.14615","0.01101"
"25.75800","2.14662","0.01105"
"25.76400","2.14716","0.01102"
"25.77000","2.14764","0.01107"
"25.77600","2.14812","0.01117"
"25.78200","2.14866","0.01118"
"25.78800","2.14913","0.01106"
"25.79400","2.14961","0.01094"
"25.80000","2.15015","0.01072"
"25.80600","2.15063","0.01068"
"25.81200","2.15117","0.01075"
"25.81800","2.15165","0.01081"
"25.82400","2.15218","0.01091"
"25.83000","2.15272","0.01097"
"25.83600","2.15320","0.01103"
"25.84200","2.15374","0.01109"
"25.84800","2.15422","0.01109"
"25.85400","2.15470","0.01116"
"25.86000","2.15523","0.01120"
"25.86600","2.15571","0.01117"
"25.87200","2.15619","0.01125"
"25.87800","2.15673","0.01126"
"25.88400","2.15721","0.01128"
"25.89000","2.15774","0.01139"
"25.89600","2.15822","0.01141"
"25.90200","2.15870","0.01138"
"25.90800","2.15924","0.01137"
"25.91400","2.15972","0.01132"
"25.92000","2.16020","0.01119"
"25.92600","2.16073","0.01114"
"25.93200","2.16121","0.01114"
"25.93800","2.16175","0.01129"
"25.94400","2.16223","0.01150"
"25.95000","2.16271","0.01168"
"25.95600","2.16325","0.01195"
"25.96200","2.16378","0.01197"
"25.96800","2.16426","0.01178"
"25.97400","2.16474","0.01155"
"25.98000","2.16528","0.01147"
"25.98600","2.16576","0.01142"
"25.99200","2.16623","0.01125"
"25.99800","2.16671","0.01118"
"26.00400","2.16725","0.01128"
"26.01000","2.16773","0.01138"
"26.01600","2.16821","0.01132"
"26.02200","2.16869","0.01124"
"26.02800","2.16922","0.01119"
"26.03400","2.16970","0.01121"
"26.04000","2.17024","0.01118"
"26.04600","2.17072","0.01112"
"26.05200","2.17120","0.01117"
"26.05800","2.17174","0.01135"
"26.06400","2.17221","0.01154"
"26.07000","2.17275","0.01171"
"26.07600","2.17323","0.01182"
"26.08200","2.17371","0.01188"
"26.08800","2.17419","0.01200"
"26.09400","2.17472","0.01211"
"26.10000","2.17520","0.01206"
"26.10600","2.17568","0.01190"
"26.11200","2.17622","0.01183"
"26.11800","2.17670","0.01172"
"26.12400","2.17718","0.01159"
"26.13000","2.17771","0.01158"
"26.13600","2.17819","0.01169"
"26.14200","2.17867","0.01171"
"26.14800","2.17921","0.01169"
"26.15400","2.17969","0.01181"
"26.16000","2.18017","0.01186"
"26.16600","2.18070","0.01193"
"26.17200","2.18118","0.01202"
"26.17800","2.18172","0.01207"
"26.18400","2.18220","0.01206"
"26.19000","2.18268","0.01211"
"26.19600","2.18315","0.01202"
"26.20200","2.18369","0.01181"
"26.20800","2.18417","0.01172"
"26.21400","2.18471","0.01158"
"26.22000","2.18519","0.01155"
"26.22600","2.18567","0.01156"
"26.23200","2.18614","0.01154"
"26.23800","2.18668","0.01162"
"26.24400","2.18716","0.01172"
"26.25000","2.18770","0.01177"
"26.25600","2.18818","0.01190"
"26.26200","2.18866","0.01204"
"26.26800","2.18919","0.01217"
"26.27400","2.18967","0.01231"
"26.28000","2.19015","0.01233"
"26.28600","2.19063","0.01225"
"26.29200","2.19117","0.01220"
"26.29800","2.19165","0.01211"
"26.30400","2.19212","0.01212"
"26.31000","2.19266","0.01213"
"26.31600","2.19314","0.01214"
"26.32200","2.19368","0.01218"
"26.32800","2.19416","0.01225"
"26.33400","2.19469","0.01222"
"26.34000","2.19517","0.01219"
"26.34600","2.19565","0.01213"
"26.35200","2.19619","0.01216"
"26.35800","2.19667","0.01225"
"26.36400","2.19715","0.01229"
"26.37000","2.19768","0.01233"
"26.37600","2.19816","0.01228"
"26.38200","2.19870","0.01210"
"26.38800","2.19918","0.01195"
"26.39400","2.19966","0.01177"
"26.40000","2.20020","0.01164"
"26.40600","2.20067","0.01175"
"26.41200","2.20121","0.01188"
"26.41800","2.20169","0.01201"
"26.42400","2.20217","0.01207"
"26.43000","2.20271","0.01203"
"26.43600","2.20318","0.01198"
"26.44200","2.20366","0.01205"
"26.44800","2.20420","0.01205"
"26.45400","2.20474","0.01209"
"26.46000","2.20522","0.01204"
"26.46600","2.20576","0.01185"
"26.47200","2.20623","0.01181"
"26.47800","2.20677","0.01181"
"26.48400","2.20725","0.01176"
"26.49000","2.20773","0.01190"
"26.49600","2.20821","0.01198"
"26.50200","2.20874","0.01210"
"26.50800","2.20922","0.01222"
"26.51400","2.20970","0.01214"
"26.52000","2.21018","0.01206"
"26.52600","2.21072","0.01196"
"26.53200","2.21120","0.01182"
"26.53800","2.21173","0.01172"
"26.54400","2.21221","0.01165"
"26.55000","2.21269","0.01177"
"26.55600","2.21323","0.01193"
"26.56200","2.21371","0.01209"
"26.56800","2.21419","0.01229"
"26.57400","2.21472","0.01247"
"26.58000","2.21520","0.01249"
"26.58600","2.21568","0.01228"
"26.59200","2.21622","0.01214"
"26.59800","2.21670","0.01198"
"26.60400","2.21724","0.01192"
"26.61000","2.21771","0.01204"
"26.61600","2.21825","0.01202"
"26.62200","2.21873","0.01201"
"26.62800","2.21921","0.01195"
"26.63400","2.21975","0.01185"
"26.64000","2.22022","0.01198"
"26.64600","2.22070","0.01202"
"26.65200","2.22124","0.01205"
"26.65800","2.22172","0.01226"
"26.66400","2.22220","0.01242"
"26.67000","2.22274","0.01256"
"26.67600","2.22321","0.01258"
"26.68200","2.22369","0.01243"
"26.68800","2.22423","0.01236"
"26.69400","2.22471","0.01227"
"26.70000","2.22519","0.01223"
"26.70600","2.22573","0.01212"
"26.71200","2.22620","0.01211"
"26.71800","2.22674","0.01222"
"26.72400","2.22722","0.01228"
"26.73000","2.22770","0.01227"
"26.73600","2.22824","0.01220"
"26.74200","2.22871","0.01219"
"26.74800","2.22919","0.01219"
"26.75400","2.22973","0.01234"
"26.76000","2.23021","0.01247"
"26.76600","2.23069","0.01259"
"26.77200","2.23123","0.01274"
"26.77800","2.23170","0.01277"
"26.78400","2.23218","0.01268"
"26.79000","2.23272","0.01262"
"26.79600","2.23320","0.01255"
"26.80200","2.23368","0.01237"
"26.80800","2.23422","0.01224"
"26.81400","2.23469","0.01207"
"26.82000","2.23517","0.01196"
"26.82600","2.23571","0.01200"
"26.83200","2.23619","0.01197"
"26.83800","2.23667","0.01212"
"26.84400","2.23720","0.01232"
"26.85000","2.23768","0.01242"
"26.85600","2.23816","0.01256"
"26.86200","2.23864","0.01266"
"26.86800","2.23918","0.01281"
"26.87400","2.23966","0.01280"
"26.88000","2.24013","0.01257"
"26.88600","2.24067","0.01246"
"26.89200","2.24115","0.01243"
"26.89800","2.24169","0.01238"
"26.90400","2.24217","0.01240"
"26.91000","2.24265","0.01247"
"26.91600","2.24312","0.01249"
"26.92200","2.24366","0.01268"
"26.92800","2.24414","0.01278"
"26.93400","2.24468","0.01279"
"26.94000","2.24516","0.01292"
"26.94600","2.24569","0.01298"
"26.95200","2.24617","0.01307"
"26.95800","2.24671","0.01318"
"26.96400","2.24719","0.01318"
"26.97000","2.24773","0.01313"
"26.97600","2.24821","0.01296"
"26.98200","2.24874","0.01278"
"26.98800","2.24922","0.01269"
"26.99400","2.24970","0.01258"
"27.00000","2.25024","0.01238"
"27.00600","2.25072","0.01232"
"27.01200","2.25126","0.01229"
"27.01800","2.25173","0.01237"
"27.02400","2.25227","0.01252"
"27.03000","2.25275","0.01262"
"27.03600","2.25323","0.01271"
"27.04200","2.25377","0.01271"
"27.04800","2.25424","0.01265"
"27.05400","2.25472","0.01281"
"27.06000","2.25520","0.01303"
"27.06600","2.25568","0.01320"
"27.07200","2.25616","0.01341"
"27.07800","2.25670","0.01355"
"27.08400","2.25717","0.01348"
"27.09000","2.25771","0.01338"
"27.09600","2.25819","0.01322"
"27.10200","2.25873","0.01295"
"27.10800","2.25921","0.01281"
"27.11400","2.25975","0.01277"
"27.12000","2.26022","0.01285"
"27.12600","2.26070","0.01287"
"27.13200","2.26124","0.01283"
"27.13800","2.26172","0.01295"
"27.14400","2.26226","0.01306"
"27.15000","2.26273","0.01307"
"27.15600","2.26321","0.01299"
"27.16200","2.26375","0.01279"
"27.16800","2.26423","0.01256"
"27.17400","2.26471","0.01248"
"27.18000","2.26519","0.01257"
"27.18600","2.26572","0.01274"
"27.19200","2.26620","0.01296"
"27.19800","2.26668","0.01297"
"27.20400","2.26716","0.01293"
"27.21000","2.26770","0.01291"
"27.21600","2.26818","0.01280"
"27.22200","2.26865","0.01283"
"27.22800","2.26919","0.01287"
"27.23400","2.26967","0.01284"
"27.24000","2.27021","0.01277"
"27.24600","2.27069","0.01267"
"27.25200","2.27122","0.01266"
"27.25800","2.27170","0.01277"
"27.26400","2.27224","0.01280"
"27.27000","2.27272","0.01289"
"27.27600","2.27326","0.01294"
"27.28200","2.27374","0.01290"
"27.28800","2.27421","0.01281"
"27.29400","2.27469","0.01273"
"27.30000","2.27523","0.01271"
"27.30600","2.27571","0.01285"
"27.31200","2.27619","0.01292"
"27.31800","2.27667","0.01296"
"27.32400","2.27720","0.01301"
"27.33000","2.27768","0.01291"
"27.33600","2.27816","0.01283"
"27.34200","2.27864","0.01278"
"27.34800","2.27918","0.01273"
"27.35400","2.27966","0.01279"
"27.36000","2.28013","0.01291"
"27.36600","2.28067","0.01294"
"27.37200","2.28115","0.01308"
"27.37800","2.28163","0.01334"
"27.38400","2.28217","0.01344"
"27.39000","2.28264","0.01348"
"27.39600","2.28318","0.01349"
"27.40200","2.28366","0.01340"
"27.40800","2.28420","0.01322"
"27.41400","2.28468","0.01306"
"27.42000","2.28522","0.01306"
"27.42600","2.28569","0.01309"
"27.43200","2.28623","0.01302"
"27.43800","2.28671","0.01292"
"27.44400","2.28719","0.01276"
"27.45000","2.28767","0.01270"
"27.45600","2.28815","0.01272"
"27.46200","2.28868","0.01281"
"27.46800","2.28916","0.01284"
"27.47400","2.28964","0.01277"
"27.48000","2.29018","0.01260"
"27.48600","2.29066","0.01247"
"27.49200","2.29119","0.01257"
"27.49800","2.29167","0.01264"
"27.50400","2.29215","0.01266"
"27.51000","2.29269","0.01259"
"27.51600","2.29317","0.01265"
"27.52200","2.29371","0.01282"
"27.52800","2.29418","0.01295"
"27.53400","2.29466","0.01303"
"27.54000","2.29520","0.01313"
"27.54600","2.29574","0.01310"
"27.55200","2.29622","0.01313"
"27.55800","2.29676","0.01320"
"27.56400","2.29723","0.01326"
"27.57000","2.29777","0.01327"
"27.57600","2.29825","0.01339"
"27.58200","2.29873","0.01331"
"27.58800","2.29921","0.01324"
"27.59400","2.29974","0.01332"
"27.60000","2.30022","0.01327"
"27.60600","2.30070","0.01324"
"27.61200","2.30118","0.01319"
"27.61800","2.30166","0.01305"
"27.62400","2.30220","0.01292"
"27.63000","2.30267","0.01276"
"27.63600","2.30315","0.01270"
"27.64200","2.30369","0.01285"
"27.64800","2.30417","0.01302"
"27.65400","2.30465","0.01320"
"27.66000","2.30519","0.01333"
"27.66600","2.30566","0.01335"
"27.67200","2.30620","0.01344"
"27.67800","2.30668","0.01357"
"27.68400","2.30716","0.01362"
"27.69000","2.30770","0.01363"
"27.69600","2.30818","0.01356"
"27.70200","2.30871","0.01351"
"27.70800","2.30919","0.01351"
"27.71400","2.30973","0.01330"
"27.72000","2.31021","0.01316"
"27.72600","2.31069","0.01308"
"27.73200","2.31116","0.01303"
"27.73800","2.31170","0.01302"
"27.74400","2.31218","0.01306"
"27.75000","2.31266","0.01293"
"27.75600","2.31320","0.01298"
"27.76200","2.31368","0.01317"
"27.76800","2.31415","0.01344"
"27.77400","2.31469","0.01381"
"27.78000","2.31517","0.01396"
"27.78600","2.31565","0.01400"
"27.79200","2.31613","0.01399"
"27.79800","2.31667","0.01385"
"27.80400","2.31714","0.01371"
"27.81000","2.31768","0.01348"
"27.81600","2.31816","0.01313"
"27.82200","2.31870","0.01303"
"27.82800","2.31918","0.01298"
"27.83400","2.31971","0.01301"
"27.84000","2.32019","0.01320"
"27.84600","2.32073","0.01337"
"27.85200","2.32121","0.01354"
"27.85800","2.32169","0.01362"
"27.86400","2.32223","0.01348"
"27.87000","2.32270","0.01323"
"27.87600","2.32318","0.01312"
"27.88200","2.32366","0.01297"
"27.88800","2.32420","0.01296"
"27.89400","2.32468","0.01303"
"27.90000","2.32516","0.01310"
"27.90600","2.32569","0.01328"
"27.91200","2.32617","0.01342"
"27.91800","2.32665","0.01351"
"27.92400","2.32713","0.01346"
"27.93000","2.32767","0.01323"
"27.93600","2.32814","0.01308"
"27.94200","2.32862","0.01310"
"27.94800","2.32916","0.01303"
"27.95400","2.32964","0.01305"
"27.96000","2.33018","0.01321"
"27.96600","2.33066","0.01325"
"27.97200","2.33119","0.01325"
"27.97800","2.33167","0.01318"
"27.98400","2.33221","0.01310"
"27.99000","2.33269","0.01312"
"27.99600","2.33323","0.01315"
"28.00200","2.33371","0.01323"
"28.00800","2.33418","0.01334"
"28.01400","2.33466","0.01334"
"28.02000","2.33520","0.01348"
"28.02600","2.33568","0.01352"
"28.03200","2.33616","0.01352"
"28.03800","2.33669","0.01370"
"28.04400","2.33717","0.01386"
"28.05000","2.33771","0.01392"
"28.05600","2.33819","0.01391"
"28.06200","2.33867","0.01384"
"28.06800","2.33921","0.01382"
"28.07400","2.33968","0.01385"
"28.08000","2.34022","0.01382"
"28.08600","2.34070","0.01376"
"28.09200","2.34118","0.01367"
"28.09800","2.34172","0.01362"
"28.10400","2.34220","0.01368"
"28.11000","2.34273","0.01362"
"28.11600","2.34321","0.01355"
"28.12200","2.34375","0.01362"
"28.12800","2.34429","0.01355"
"28.13400","2.34477","0.01348"
"28.14000","2.34530","0.01347"
"28.14600","2.34578","0.01336"
"28.15200","2.34626","0.01334"
"28.15800","2.34674","0.01344"
"28.16400","2.34722","0.01345"
"28.17000","2.34776","0.01359"
"28.17600","2.34823","0.01381"
"28.18200","2.34871","0.01389"
"28.18800","2.34919","0.01391"
"28.19400","2.34973","0.01384"
"28.20000","2.35021","0.01373"
"28.20600","2.35074","0.01376"
"28.21200","2.35122","0.01375"
"28.21800","2.35170","0.01374"
"28.22400","2.35224","0.01380"
"28.23000","2.35272","0.01371"
"28.23600","2.35326","0.01378"
"28.24200","2.35373","0.01391"
"28.24800","2.35427","0.01383"
"28.25400","2.35475","0.01381"
"28.26000","2.35523","0.01362"
"28.26600","2.35577","0.01349"
"28.27200","2.35625","0.01355"
"28.27800","2.35672","0.01371"
"28.28400","2.35720","0.01376"
"28.29000","2.35774","0.01394"
"28.29600","2.35822","0.01414"
"28.30200","2.35870","0.01434"
"28.30800","2.35918","0.01454"
"28.31400","2.35965","0.01451"
"28.32000","2.36019","0.01449"
"28.32600","2.36067","0.01450"
"28.33200","2.36115","0.01438"
"28.33800","2.36169","0.01432"
"28.34400","2.36216","0.01433"
"28.35000","2.36264","0.01421"
"28.35600","2.36318","0.01425"
"28.36200","2.36366","0.01434"
"28.36800","2.36414","0.01443"
"28.37400","2.36468","0.01450"
"28.38000","2.36521","0.01449"
"28.38600","2.36569","0.01446"
"28.39200","2.36623","0.01451"
"28.39800","2.36671","0.01447"
"28.40400","2.36719","0.01457"
"28.41000","2.36773","0.01471"
"28.41600","2.36820","0.01477"
"28.42200","2.36874","0.01475"
"28.42800","2.36922","0.01460"
"28.43400","2.36970","0.01435"
"28.44000","2.37018","0.01430"
"28.44600","2.37071","0.01406"
"28.45200","2.37119","0.01390"
"28.45800","2.37167","0.01391"
"28.46400","2.37215","0.01385"
"28.47000","2.37263","0.01392"
"28.47600","2.37317","0.01418"
"28.48200","2.37364","0.01441"
"28.48800","2.37412","0.01460"
"28.49400","2.37466","0.01486"
"28.50000","2.37514","0.01510"
"28.50600","2.37568","0.01529"
"28.51200","2.37616","0.01525"
"28.51800","2.37669","0.01517"
"28.52400","2.37717","0.01505"
"28.53000","2.37771","0.01480"
"28.53600","2.37819","0.01461"
"28.54200","2.37873","0.01446"
"28.54800","2.37920","0.01425"
"28.55400","2.37974","0.01411"
"28.56000","2.38022","0.01406"
"28.56600","2.38070","0.01397"
"28.57200","2.38124","0.01407"
"28.57800","2.38172","0.01433"
"28.58400","2.38219","0.01445"
"28.59000","2.38273","0.01459"
"28.59600","2.38321","0.01455"
"28.60200","2.38369","0.01456"
"28.60800","2.38423","0.01458"
"28.61400","2.38471","0.01457"
"28.62000","2.38518","0.01467"
"28.62600","2.38572","0.01478"
"28.63200","2.38620","0.01472"
"28.63800","2.38668","0.01466"
"28.64400","2.38722","0.01468"
"28.65000","2.38770","0.01460"
"28.65600","2.38817","0.01460"
"28.66200","2.38871","0.01456"
"28.66800","2.38919","0.01442"
"28.67400","2.38973","0.01443"
"28.68000","2.39021","0.01448"
"28.68600","2.39074","0.01453"
"28.69200","2.39122","0.01455"
"28.69800","2.39176","0.01460"
"28.70400","2.39224","0.01461"
"28.71000","2.39278","0.01464"
"28.71600","2.39326","0.01466"
"28.72200","2.39379","0.01466"
"28.72800","2.39427","0.01453"
"28.73400","2.39475","0.01443"
"28.74000","2.39523","0.01439"
"28.74600","2.39571","0.01424"
"28.75200","2.39625","0.01417"
"28.75800","2.39672","0.01424"
"28.76400","2.39720","0.01439"
"28.77000","2.39774","0.01458"
"28.77600","2.39822","0.01468"
"28.78200","2.39870","0.01477"
"28.78800","2.39923","0.01492"
"28.79400","2.39971","0.01503"
"28.80000","2.40019","0.01504"
"28.80600","2.40073","0.01498"
"28.81200","2.40121","0.01472"
"28.81800","2.40175","0.01440"
"28.82400","2.40222","0.01433"
"28.83000","2.40270","0.01439"
"28.83600","2.40324","0.01457"
"28.84200","2.40372","0.01476"
"28.84800","2.40426","0.01481"
"28.85400","2.40473","0.01483"
"28.86000","2.40521","0.01494"
"28.86600","2.40575","0.01503"
"28.87200","2.40623","0.01509"
"28.87800","2.40671","0.01513"
"28.88400","2.40719","0.01514"
"28.89000","2.40772","0.01513"
"28.89600","2.40820","0.01509"
"28.90200","2.40868","0.01508"
"28.90800","2.40916","0.01508"
"28.91400","2.40970","0.01498"
"28.92000","2.41018","0.01495"
"28.92600","2.41065","0.01487"
"28.93200","2.41113","0.01475"
"28.93800","2.41167","0.01473"
"28.94400","2.41215","0.01470"
"28.95000","2.41263","0.01465"
"28.95600","2.41317","0.01459"
"28.96200","2.41364","0.01464"
"28.96800","2.41418","0.01470"
"28.97400","2.41466","0.01481"
"28.98000","2.41520","0.01489"
"28.98600","2.41568","0.01495"
"28.99200","2.41621","0.01497"
"28.99800","2.41669","0.01481"
"29.00400","2.41717","0.01476"
"29.01000","2.41771","0.01482"
"29.01600","2.41819","0.01487"
"29.02200","2.41867","0.01482"
"29.02800","2.41920","0.01479"
"29.03400","2.41968","0.01479"
"29.04000","2.42016","0.01483"
"29.04600","2.42064","0.01478"
"29.05200","2.42118","0.01475"
"29.05800","2.42166","0.01484"
"29.06400","2.42219","0.01489"
"29.07000","2.42267","0.01495"
"29.07600","2.42315","0.01503"
"29.08200","2.42369","0.01498"
"29.08800","2.42417","0.01500"
"29.09400","2.42470","0.01498"
"29.10000","2.42524","0.01495"
"29.10600","2.42572","0.01506"
"29.11200","2.42626","0.01505"
"29.11800","2.42674","0.01499"
"29.12400","2.42728","0.01500"
"29.13000","2.42775","0.01489"
"29.13600","2.42823","0.01481"
"29.14200","2.42877","0.01472"
"29.14800","2.42925","0.01457"
"29.15400","2.42979","0.01457"
"29.16000","2.43027","0.01476"
"29.16600","2.43074","0.01494"
"29.17200","2.43128","0.01505"
"29.17800","2.43176","0.01514"
"29.18400","2.43224","0.01510"
"29.19000","2.43278","0.01502"
"29.19600","2.43325","0.01505"
"29.20200","2.43373","0.01513"
"29.20800","2.43421","0.01522"
"29.21400","2.43469","0.01521"
"29.22000","2.43523","0.01514"
"29.22600","2.43571","0.01492"
"29.23200","2.43618","0.01470"
"29.23800","2.43666","0.01462"
"29.24400","2.43720","0.01455"
"29.25000","2.43768","0.01457"
"29.25600","2.43822","0.01473"
"29.26200","2.43870","0.01487"
"29.26800","2.43923","0.01508"
"29.27400","2.43971","0.01539"
"29.28000","2.44025","0.01556"
"29.28600","2.44073","0.01559"
"29.29200","2.44121","0.01557"
"29.29800","2.44168","0.01538"
"29.30400","2.44216","0.01524"
"29.31000","2.44270","0.01517"
"29.31600","2.44318","0.01512"
"29.32200","2.44366","0.01530"
"29.32800","2.44420","0.01550"
"29.33400","2.44467","0.01552"
"29.34000","2.44515","0.01544"
"29.34600","2.44569","0.01536"
"29.35200","2.44617","0.01536"
"29.35800","2.44671","0.01548"
"29.36400","2.44719","0.01549"
"29.37000","2.44766","0.01541"
"29.37600","2.44820","0.01541"
"29.38200","2.44868","0.01536"
"29.38800","2.44922","0.01542"
"29.39400","2.44970","0.01543"
"29.40000","2.45023","0.01539"
"29.40600","2.45071","0.01534"
"29.41200","2.45125","0.01529"
"29.41800","2.45173","0.01526"
"29.42400","2.45227","0.01517"
"29.43000","2.45275","0.01504"
"29.43600","2.45322","0.01506"
"29.44200","2.45376","0.01512"
"29.44800","2.45424","0.01511"
"29.45400","2.45472","0.01524"
"29.46000","2.45520","0.01540"
"29.46600","2.45568","0.01540"
"29.47200","2.45621","0.01552"
"29.47800","2.45669","0.01557"
"29.48400","2.45717","0.01547"
"29.49000","2.45765","0.01541"
"29.49600","2.45819","0.01519"
"29.50200","2.45867","0.01513"
"29.50800","2.45920","0.01516"
"29.51400","2.45968","0.01504"
"29.52000","2.46016","0.01503"
"29.52600","2.46064","0.01515"
"29.53200","2.46118","0.01516"
"29.53800","2.46165","0.01541"
"29.54400","2.46213","0.01572"
"29.55000","2.46267","0.01591"
"29.55600","2.46315","0.01611"
"29.56200","2.46369","0.01623"
"29.56800","2.46423","0.01625"
"29.57400","2.46470","0.01623"
"29.58000","2.46518","0.01621"
"29.58600","2.46572","0.01626"
"29.59200","2.46620","0.01623"
"29.59800","2.46668","0.01619"
"29.60400","2.46716","0.01630"
"29.61000","2.46769","0.01635"
"29.61600","2.46817","0.01628"
"29.62200","2.46865","0.01619"
"29.62800","2.46919","0.01600"
"29.63400","2.46967","0.01587"
"29.64000","2.47020","0.01582"
"29.64600","2.47068","0.01580"
"29.65200","2.47122","0.01587"
"29.65800","2.47170","0.01580"
"29.66400","2.47224","0.01566"
"29.67000","2.47272","0.01566"
"29.67600","2.47319","0.01576"
"29.68200","2.47373","0.01572"
"29.68800","2.47421","0.01575"
"29.69400","2.47475","0.01580"
"29.70000","2.47523","0.01591"
"29.70600","2.47576","0.01601"
"29.71200","2.47624","0.01596"
"29.71800","2.47678","0.01591"
"29.72400","2.47726","0.01600"
"29.73000","2.47774","0.01607"
"29.73600","2.47822","0.01622"
"29.74200","2.47875","0.01636"
"29.74800","2.47923","0.01641"
"29.75400","2.47971","0.01644"
"29.76000","2.48019","0.01648"
"29.76600","2.48073","0.01641"
"29.77200","2.48121","0.01637"
"29.77800","2.48168","0.01631"
"29.78400","2.48222","0.01629"
"29.79000","2.48270","0.01629"
"29.79600","2.48318","0.01618"
"29.80200","2.48372","0.01605"
"29.80800","2.48420","0.01606"
"29.81400","2.48473","0.01608"
"29.82000","2.48521","0.01619"
"29.82600","2.48569","0.01623"
"29.83200","2.48623","0.01624"
"29.83800","2.48671","0.01630"
"29.84400","2.48724","0.01635"
"29.85000","2.48772","0.01637"
"29.85600","2.48820","0.01647"
"29.86200","2.48874","0.01653"
"29.86800","2.48922","0.01654"
"29.87400","2.48970","0.01653"
"29.88000","2.49023","0.01644"
"29.88600","2.49071","0.01639"
"29.89200","2.49119","0.01639"
"29.89800","2.49173","0.01632"
"29.90400","2.49221","0.01638"
"29.91000","2.49269","0.01633"
"29.91600","2.49322","0.01622"
"29.92200","2.49370","0.01625"
"29.92800","2.49418","0.01635"
"29.93400","2.49472","0.01646"
"29.94000","2.49520","0.01655"
"29.94600","2.49567","0.01649"
"29.95200","2.49621","0.01656"
"29.95800","2.49669","0.01666"
"29.96400","2.49717","0.01652"
"29.97000","2.49771","0.01649"
"29.97600","2.49819","0.01653"
"29.98200","2.49866","0.01653"
"29.98800","2.49914","0.01655"
"29.99400","2.49968","0.01655"
"30.00000","2.50016","0.01651"
"30.00600","2.50064","0.01664"
"30.01200","2.50118","0.01667"
"30.01800","2.50165","0.01668"
"30.02400","2.50213","0.01667"
"30.03000","2.50267","0.01661"
"30.03600","2.50315","0.01663"
"30.04200","2.50369","0.01668"
"30.04800","2.50416","0.01658"
"30.05400","2.50470","0.01651"
"30.06000","2.50518","0.01656"
"30.06600","2.50566","0.01642"
"30.07200","2.50620","0.01629"
"30.07800","2.50668","0.01636"
"30.08400","2.50715","0.01651"
"30.09000","2.50763","0.01675"
"30.09600","2.50817","0.01682"
"30.10200","2.50865","0.01684"
"30.10800","2.50913","0.01676"
"30.11400","2.50967","0.01674"
"30.12000","2.51014","0.01681"
"30.12600","2.51068","0.01690"
"30.13200","2.51116","0.01697"
"30.13800","2.51164","0.01713"
"30.14400","2.51218","0.01726"
"30.15000","2.51266","0.01730"
"30.15600","2.51319","0.01738"
"30.16200","2.51367","0.01737"
"30.16800","2.51415","0.01736"
"30.17400","2.51469","0.01747"
"30.18000","2.51517","0.01746"
"30.18600","2.51564","0.01745"
"30.19200","2.51618","0.01734"
"30.19800","2.51672","0.01717"
"30.20400","2.51720","0.01713"
"30.21000","2.51774","0.01712"
"30.21600","2.51822","0.01715"
"30.22200","2.51869","0.01713"
"30.22800","2.51923","0.01715"
"30.23400","2.51971","0.01731"
"30.24000","2.52019","0.01760"
"30.24600","2.52073","0.01774"
"30.25200","2.52120","0.01781"
"30.25800","2.52174","0.01771"
"30.26400","2.52222","0.01745"
"30.27000","2.52270","0.01726"
"30.27600","2.52324","0.01722"
"30.28200","2.52372","0.01718"
"30.28800","2.52419","0.01715"
"30.29400","2.52473","0.01716"
"30.30000","2.52521","0.01711"
"30.30600","2.52569","0.01712"
"30.31200","2.52617","0.01708"
"30.31800","2.52671","0.01705"
"30.32400","2.52718","0.01697"
"30.33000","2.52772","0.01692"
"30.33600","2.52820","0.01693"
"30.34200","2.52874","0.01709"
"30.34800","2.52922","0.01716"
"30.35400","2.52976","0.01722"
"30.36000","2.53023","0.01730"
"30.36600","2.53077","0.01724"
"30.37200","2.53125","0.01725"
"30.37800","2.53173","0.01739"
"30.38400","2.53227","0.01745"
"30.39000","2.53274","0.01758"
"30.39600","2.53322","0.01751"
"30.40200","2.53376","0.01751"
"30.40800","2.53424","0.01759"
"30.41400","2.53472","0.01750"
"30.42000","2.53526","0.01733"
"30.42600","2.53573","0.01714"
"30.43200","2.53621","0.01696"
"30.43800","2.53675","0.01702"
"30.44400","2.53723","0.01715"
"30.45000","2.53771","0.01730"
"30.45600","2.53825","0.01753"
"30.46200","2.53872","0.01758"
"30.46800","2.53920","0.01763"
"30.47400","2.53974","0.01765"
"30.48000","2.54022","0.01748"
"30.48600","2.54070","0.01734"
"30.49200","2.54123","0.01727"
"30.49800","2.54171","0.01719"
"30.50400","2.54219","0.01724"
"30.51000","2.54273","0.01719"
"30.51600","2.54321","0.01703"
"30.52200","2.54369","0.01703"
"30.52800","2.54422","0.01715"
"30.53400","2.54470","0.01719"
"30.54000","2.54518","0.01730"
"30.54600","2.54572","0.01734"
"30.55200","2.54620","0.01734"
"30.55800","2.54668","0.01748"
"30.56400","2.54715","0.01756"
"30.57000","2.54769","0.01760"
"30.57600","2.54817","0.01768"
"30.58200","2.54865","0.01761"
"30.58800","2.54913","0.01759"
"30.59400","2.54966","0.01753"
"30.60000","2.55014","0.01746"
"30.60600","2.55068","0.01751"
"30.61200","2.55116","0.01753"
"30.61800","2.55164","0.01766"
"30.62400","2.55218","0.01791"
"30.63000","2.55265","0.01805"
"30.63600","2.55313","0.01817"
"30.64200","2.55367","0.01832"
