End date,"2/26/2017"
Specimen label,"4CT_23_pl"
"17.94000","1.49510","0.00051"
"17.94600","1.49558","0.00049"
"17.95200","1.49611","0.00044"
"17.95800","1.49659","0.00036"
"17.96400","1.49713","0.00018"
"17.97000","1.49761","0.00005"
"17.97600","1.49809","0.00003"
"17.98200","1.49862","0.00008"
"17.98800","1.49910","0.00021"
"17.99400","1.49958","0.00039"
"18.00000","1.50012","0.00046"
"18.00600","1.50066","0.00048"
"18.01200","1.50114","0.00047"
"18.01800","1.50167","0.00051"
"18.02400","1.50215","0.00051"
"18.03000","1.50269","0.00056"
"18.03600","1.50317","0.00057"
"18.04200","1.50365","0.00054"
"18.04800","1.50419","0.00047"
"18.05400","1.50466","0.00025"
"18.06000","1.50514","0.00009"
"18.06600","1.50562","-0.00003"
"18.07200","1.50610","0.00000"
"18.07800","1.50664","0.00005"
"18.08400","1.50711","0.00006"
"18.09000","1.50759","0.00019"
"18.09600","1.50813","0.00031"
"18.10200","1.50861","0.00036"
"18.10800","1.50909","0.00045"
"18.11400","1.50957","0.00046"
"18.12000","1.51010","0.00045"
"18.12600","1.51058","0.00047"
"18.13200","1.51106","0.00029"
"18.13800","1.51160","0.00017"
"18.14400","1.51208","0.00021"
"18.15000","1.51262","0.00021"
"18.15600","1.51309","0.00022"
"18.16200","1.51363","0.00023"
"18.16800","1.51417","0.00020"
"18.17400","1.51465","0.00021"
"18.18000","1.51513","0.00021"
"18.18600","1.51566","0.00030"
"18.19200","1.51614","0.00041"
"18.19800","1.51662","0.00042"
"18.20400","1.51710","0.00044"
"18.21000","1.51764","0.00052"
"18.21600","1.51812","0.00052"
"18.22200","1.51859","0.00044"
"18.22800","1.51913","0.00036"
"18.23400","1.51961","0.00046"
"18.24000","1.52015","0.00062"
"18.24600","1.52063","0.00068"
"18.25200","1.52111","0.00071"
"18.25800","1.52164","0.00062"
"18.26400","1.52212","0.00058"
"18.27000","1.52266","0.00062"
"18.27600","1.52314","0.00072"
"18.28200","1.52368","0.00088"
"18.28800","1.52415","0.00091"
"18.29400","1.52463","0.00083"
"18.30000","1.52517","0.00089"
"18.30600","1.52565","0.00087"
"18.31200","1.52619","0.00077"
"18.31800","1.52667","0.00086"
"18.32400","1.52720","0.00094"
"18.33000","1.52768","0.00090"
"18.33600","1.52816","0.00091"
"18.34200","1.52864","0.00104"
"18.34800","1.52918","0.00103"
"18.35400","1.52966","0.00095"
"18.36000","1.53013","0.00096"
"18.36600","1.53067","0.00093"
"18.37200","1.53115","0.00080"
"18.37800","1.53163","0.00058"
"18.38400","1.53217","0.00052"
"18.39000","1.53264","0.00049"
"18.39600","1.53318","0.00037"
"18.40200","1.53366","0.00027"
"18.40800","1.53414","0.00017"
"18.41400","1.53468","0.00000"
"18.42000","1.53516","-0.00002"
"18.42600","1.53563","0.00009"
"18.43200","1.53617","0.00028"
"18.43800","1.53665","0.00039"
"18.44400","1.53719","0.00041"
"18.45000","1.53767","0.00039"
"18.45600","1.53821","0.00045"
"18.46200","1.53868","0.00053"
"18.46800","1.53916","0.00065"
"18.47400","1.53964","0.00068"
"18.48000","1.54018","0.00069"
"18.48600","1.54066","0.00058"
"18.49200","1.54114","0.00054"
"18.49800","1.54167","0.00049"
"18.50400","1.54215","0.00049"
"18.51000","1.54263","0.00052"
"18.51600","1.54311","0.00051"
"18.52200","1.54365","0.00049"
"18.52800","1.54412","0.00042"
"18.53400","1.54466","0.00042"
"18.54000","1.54514","0.00052"
"18.54600","1.54562","0.00052"
"18.55200","1.54616","0.00042"
"18.55800","1.54664","0.00031"
"18.56400","1.54711","0.00017"
"18.57000","1.54765","0.00013"
"18.57600","1.54813","0.00007"
"18.58200","1.54861","0.00003"
"18.58800","1.54915","0.00009"
"18.59400","1.54963","0.00013"
"18.60000","1.55010","0.00014"
"18.60600","1.55064","0.00015"
"18.61200","1.55112","0.00008"
"18.61800","1.55166","-0.00003"
"18.62400","1.55214","-0.00006"
"18.63000","1.55261","-0.00013"
"18.63600","1.55309","-0.00017"
"18.64200","1.55363","-0.00010"
"18.64800","1.55411","0.00000"
"18.65400","1.55459","0.00007"
"18.66000","1.55513","0.00022"
"18.66600","1.55560","0.00038"
"18.67200","1.55614","0.00056"
"18.67800","1.55662","0.00058"
"18.68400","1.55710","0.00059"
"18.69000","1.55764","0.00061"
"18.69600","1.55812","0.00050"
"18.70200","1.55859","0.00043"
"18.70800","1.55913","0.00029"
"18.71400","1.55961","0.00023"
"18.72000","1.56015","0.00026"
"18.72600","1.56063","0.00018"
"18.73200","1.56116","0.00013"
"18.73800","1.56164","0.00007"
"18.74400","1.56218","0.00006"
"18.75000","1.56266","0.00008"
"18.75600","1.56320","0.00015"
"18.76200","1.56368","0.00021"
"18.76800","1.56415","0.00023"
"18.77400","1.56463","0.00032"
"18.78000","1.56517","0.00033"
"18.78600","1.56565","0.00022"
"18.79200","1.56613","0.00011"
"18.79800","1.56667","0.00012"
"18.80400","1.56714","0.00007"
"18.81000","1.56768","-0.00001"
"18.81600","1.56816","-0.00005"
"18.82200","1.56864","-0.00005"
"18.82800","1.56918","0.00000"
"18.83400","1.56965","0.00010"
"18.84000","1.57013","0.00026"
"18.84600","1.57067","0.00039"
"18.85200","1.57115","0.00038"
"18.85800","1.57169","0.00029"
"18.86400","1.57217","0.00023"
"18.87000","1.57264","0.00022"
"18.87600","1.57318","0.00026"
"18.88200","1.57366","0.00035"
"18.88800","1.57420","0.00052"
"18.89400","1.57468","0.00055"
"18.90000","1.57516","0.00057"
"18.90600","1.57569","0.00051"
"18.91200","1.57617","0.00042"
"18.91800","1.57665","0.00044"
"18.92400","1.57719","0.00047"
"18.93000","1.57767","0.00043"
"18.93600","1.57820","0.00033"
"18.94200","1.57868","0.00016"
"18.94800","1.57916","-0.00005"
"18.95400","1.57970","-0.00021"
"18.96000","1.58018","-0.00030"
"18.96600","1.58072","-0.00025"
"18.97200","1.58119","-0.00016"
"18.97800","1.58167","0.00000"
"18.98400","1.58221","0.00018"
"18.99000","1.58269","0.00039"
"18.99600","1.58317","0.00043"
"19.00200","1.58365","0.00028"
"19.00800","1.58418","0.00022"
"19.01400","1.58466","0.00032"
"19.02000","1.58520","0.00036"
"19.02600","1.58568","0.00039"
"19.03200","1.58622","0.00044"
"19.03800","1.58669","0.00042"
"19.04400","1.58717","0.00045"
"19.05000","1.58771","0.00043"
"19.05600","1.58819","0.00037"
"19.06200","1.58867","0.00025"
"19.06800","1.58915","0.00025"
"19.07400","1.58968","0.00028"
"19.08000","1.59016","0.00020"
"19.08600","1.59064","0.00014"
"19.09200","1.59112","0.00015"
"19.09800","1.59160","0.00015"
"19.10400","1.59214","0.00013"
"19.11000","1.59261","0.00022"
"19.11600","1.59309","0.00030"
"19.12200","1.59363","0.00038"
"19.12800","1.59411","0.00039"
"19.13400","1.59465","0.00038"
"19.14000","1.59513","0.00032"
"19.14600","1.59560","0.00036"
"19.15200","1.59614","0.00038"
"19.15800","1.59662","0.00042"
"19.16400","1.59716","0.00046"
"19.17000","1.59764","0.00052"
"19.17600","1.59817","0.00060"
"19.18200","1.59865","0.00059"
"19.18800","1.59913","0.00061"
"19.19400","1.59967","0.00056"
"19.20000","1.60015","0.00044"
"19.20600","1.60063","0.00035"
"19.21200","1.60110","0.00026"
"19.21800","1.60158","0.00034"
"19.22400","1.60212","0.00045"
"19.23000","1.60260","0.00052"
"19.23600","1.60308","0.00063"
"19.24200","1.60362","0.00072"
"19.24800","1.60409","0.00059"
"19.25400","1.60457","0.00046"
"19.26000","1.60511","0.00039"
"19.26600","1.60559","0.00030"
"19.27200","1.60613","0.00029"
"19.27800","1.60660","0.00032"
"19.28400","1.60714","0.00045"
"19.29000","1.60762","0.00060"
"19.29600","1.60816","0.00066"
"19.30200","1.60864","0.00076"
"19.30800","1.60918","0.00096"
"19.31400","1.60965","0.00106"
"19.32000","1.61019","0.00099"
"19.32600","1.61067","0.00083"
"19.33200","1.61115","0.00066"
"19.33800","1.61169","0.00042"
"19.34400","1.61216","0.00023"
"19.35000","1.61264","0.00025"
"19.35600","1.61318","0.00038"
"19.36200","1.61366","0.00044"
"19.36800","1.61420","0.00051"
"19.37400","1.61468","0.00048"
"19.38000","1.61515","0.00039"
"19.38600","1.61563","0.00044"
"19.39200","1.61611","0.00050"
"19.39800","1.61665","0.00049"
"19.40400","1.61713","0.00052"
"19.41000","1.61761","0.00044"
"19.41600","1.61814","0.00041"
"19.42200","1.61862","0.00032"
"19.42800","1.61910","0.00019"
"19.43400","1.61964","0.00022"
"19.44000","1.62012","0.00029"
"19.44600","1.62066","0.00029"
"19.45200","1.62113","0.00032"
"19.45800","1.62167","0.00041"
"19.46400","1.62215","0.00050"
"19.47000","1.62269","0.00063"
"19.47600","1.62317","0.00074"
"19.48200","1.62370","0.00082"
"19.48800","1.62418","0.00092"
"19.49400","1.62466","0.00095"
"19.50000","1.62514","0.00099"
"19.50600","1.62568","0.00091"
"19.51200","1.62616","0.00076"
"19.51800","1.62663","0.00056"
"19.52400","1.62717","0.00039"
"19.53000","1.62765","0.00023"
"19.53600","1.62813","0.00006"
"19.54200","1.62867","-0.00004"
"19.54800","1.62915","-0.00010"
"19.55400","1.62962","-0.00013"
"19.56000","1.63010","-0.00004"
"19.56600","1.63064","0.00006"
"19.57200","1.63112","0.00018"
"19.57800","1.63166","0.00027"
"19.58400","1.63213","0.00042"
"19.59000","1.63267","0.00061"
"19.59600","1.63315","0.00072"
"19.60200","1.63369","0.00079"
"19.60800","1.63417","0.00069"
"19.61400","1.63465","0.00068"
"19.62000","1.63518","0.00068"
"19.62600","1.63566","0.00075"
"19.63200","1.63614","0.00072"
"19.63800","1.63662","0.00068"
"19.64400","1.63716","0.00071"
"19.65000","1.63764","0.00074"
"19.65600","1.63811","0.00077"
"19.66200","1.63865","0.00067"
"19.66800","1.63913","0.00061"
"19.67400","1.63961","0.00052"
"19.68000","1.64009","0.00040"
"19.68600","1.64062","0.00039"
"19.69200","1.64110","0.00041"
"19.69800","1.64158","0.00048"
"19.70400","1.64206","0.00058"
"19.71000","1.64260","0.00070"
"19.71600","1.64308","0.00083"
"19.72200","1.64355","0.00077"
"19.72800","1.64409","0.00059"
"19.73400","1.64457","0.00049"
"19.74000","1.64505","0.00058"
"19.74600","1.64559","0.00067"
"19.75200","1.64613","0.00074"
"19.75800","1.64660","0.00073"
"19.76400","1.64708","0.00067"
"19.77000","1.64762","0.00055"
"19.77600","1.64810","0.00045"
"19.78200","1.64864","0.00033"
"19.78800","1.64911","0.00026"
"19.79400","1.64965","0.00020"
"19.80000","1.65013","0.00020"
"19.80600","1.65067","0.00026"
"19.81200","1.65115","0.00030"
"19.81800","1.65163","0.00033"
"19.82400","1.65216","0.00048"
"19.83000","1.65264","0.00052"
"19.83600","1.65312","0.00056"
"19.84200","1.65366","0.00062"
"19.84800","1.65414","0.00069"
"19.85400","1.65468","0.00065"
"19.86000","1.65515","0.00063"
"19.86600","1.65563","0.00059"
"19.87200","1.65617","0.00052"
"19.87800","1.65665","0.00046"
"19.88400","1.65719","0.00049"
"19.89000","1.65766","0.00050"
"19.89600","1.65820","0.00043"
"19.90200","1.65868","0.00028"
"19.90800","1.65922","0.00018"
"19.91400","1.65970","0.00018"
"19.92000","1.66018","0.00026"
"19.92600","1.66071","0.00036"
"19.93200","1.66119","0.00038"
"19.93800","1.66167","0.00024"
"19.94400","1.66221","0.00005"
"19.95000","1.66269","-0.00004"
"19.95600","1.66317","-0.00002"
"19.96200","1.66370","0.00002"
"19.96800","1.66418","0.00012"
"19.97400","1.66466","0.00035"
"19.98000","1.66514","0.00041"
"19.98600","1.66568","0.00049"
"19.99200","1.66615","0.00056"
"19.99800","1.66669","0.00050"
"20.00400","1.66717","0.00034"
"20.01000","1.66765","0.00030"
"20.01600","1.66819","0.00030"
"20.02200","1.66867","0.00033"
"20.02800","1.66914","0.00032"
"20.03400","1.66968","0.00021"
"20.04000","1.67016","0.00024"
"20.04600","1.67070","0.00023"
"20.05200","1.67118","0.00020"
"20.05800","1.67166","0.00026"
"20.06400","1.67219","0.00038"
"20.07000","1.67267","0.00052"
"20.07600","1.67315","0.00059"
"20.08200","1.67369","0.00061"
"20.08800","1.67417","0.00062"
"20.09400","1.67464","0.00065"
"20.10000","1.67518","0.00074"
"20.10600","1.67566","0.00074"
"20.11200","1.67614","0.00073"
"20.11800","1.67662","0.00063"
"20.12400","1.67716","0.00052"
"20.13000","1.67763","0.00049"
"20.13600","1.67811","0.00048"
"20.14200","1.67859","0.00046"
"20.14800","1.67913","0.00038"
"20.15400","1.67961","0.00029"
"20.16000","1.68015","0.00029"
"20.16600","1.68062","0.00029"
"20.17200","1.68116","0.00039"
"20.17800","1.68164","0.00039"
"20.18400","1.68218","0.00038"
"20.19000","1.68266","0.00040"
"20.19600","1.68314","0.00042"
"20.20200","1.68367","0.00058"
"20.20800","1.68415","0.00068"
"20.21400","1.68463","0.00072"
"20.22000","1.68517","0.00072"
"20.22600","1.68565","0.00067"
"20.23200","1.68618","0.00056"
"20.23800","1.68666","0.00040"
"20.24400","1.68714","0.00033"
"20.25000","1.68768","0.00037"
"20.25600","1.68816","0.00051"
"20.26200","1.68864","0.00053"
"20.26800","1.68911","0.00059"
"20.27400","1.68959","0.00070"
"20.28000","1.69007","0.00070"
"20.28600","1.69061","0.00059"
"20.29200","1.69109","0.00051"
"20.29800","1.69163","0.00037"
"20.30400","1.69210","0.00031"
"20.31000","1.69264","0.00024"
"20.31600","1.69312","0.00018"
"20.32200","1.69366","0.00018"
"20.32800","1.69414","0.00013"
"20.33400","1.69467","0.00005"
"20.34000","1.69515","0.00005"
"20.34600","1.69563","0.00009"
"20.35200","1.69617","0.00012"
"20.35800","1.69665","0.00018"
"20.36400","1.69713","0.00024"
"20.37000","1.69766","0.00021"
"20.37600","1.69814","0.00017"
"20.38200","1.69868","0.00014"
"20.38800","1.69916","0.00019"
"20.39400","1.69970","0.00025"
"20.40000","1.70018","0.00039"
"20.40600","1.70065","0.00045"
"20.41200","1.70113","0.00044"
"20.41800","1.70167","0.00034"
"20.42400","1.70215","0.00022"
"20.43000","1.70263","0.00021"
"20.43600","1.70316","0.00034"
"20.44200","1.70364","0.00044"
"20.44800","1.70418","0.00041"
"20.45400","1.70466","0.00036"
"20.46000","1.70520","0.00028"
"20.46600","1.70568","0.00012"
"20.47200","1.70621","0.00005"
"20.47800","1.70669","0.00017"
"20.48400","1.70717","0.00036"
"20.49000","1.70771","0.00043"
"20.49600","1.70819","0.00044"
"20.50200","1.70867","0.00055"
"20.50800","1.70920","0.00070"
"20.51400","1.70968","0.00083"
"20.52000","1.71016","0.00096"
"20.52600","1.71070","0.00100"
"20.53200","1.71118","0.00087"
"20.53800","1.71165","0.00069"
"20.54400","1.71219","0.00057"
"20.55000","1.71267","0.00045"
"20.55600","1.71315","0.00032"
"20.56200","1.71369","0.00025"
"20.56800","1.71417","0.00030"
"20.57400","1.71470","0.00047"
"20.58000","1.71518","0.00064"
"20.58600","1.71566","0.00076"
"20.59200","1.71620","0.00093"
"20.59800","1.71668","0.00100"
"20.60400","1.71722","0.00107"
"20.61000","1.71769","0.00114"
"20.61600","1.71817","0.00112"
"20.62200","1.71871","0.00100"
"20.62800","1.71919","0.00084"
"20.63400","1.71967","0.00068"
"20.64000","1.72020","0.00049"
"20.64600","1.72068","0.00026"
"20.65200","1.72116","0.00015"
"20.65800","1.72164","0.00015"
"20.66400","1.72218","0.00015"
"20.67000","1.72266","0.00024"
"20.67600","1.72313","0.00038"
"20.68200","1.72361","0.00042"
"20.68800","1.72409","0.00036"
"20.69400","1.72463","0.00022"
"20.70000","1.72511","0.00006"
"20.70600","1.72559","-0.00016"
"20.71200","1.72612","-0.00037"
"20.71800","1.72660","-0.00034"
"20.72400","1.72714","-0.00023"
"20.73000","1.72762","-0.00015"
"20.73600","1.72816","0.00000"
"20.74200","1.72863","0.00017"
"20.74800","1.72917","0.00028"
"20.75400","1.72965","0.00029"
"20.76000","1.73013","0.00039"
"20.76600","1.73067","0.00053"
"20.77200","1.73115","0.00067"
"20.77800","1.73162","0.00074"
"20.78400","1.73210","0.00082"
"20.79000","1.73264","0.00089"
"20.79600","1.73312","0.00085"
"20.80200","1.73360","0.00080"
"20.80800","1.73408","0.00080"
"20.81400","1.73455","0.00077"
"20.82000","1.73509","0.00075"
"20.82600","1.73557","0.00077"
"20.83200","1.73605","0.00077"
"20.83800","1.73653","0.00069"
"20.84400","1.73707","0.00054"
"20.85000","1.73754","0.00027"
"20.85600","1.73808","0.00010"
"20.86200","1.73856","0.00005"
"20.86800","1.73910","0.00008"
"20.87400","1.73964","0.00026"
"20.88000","1.74011","0.00047"
"20.88600","1.74065","0.00053"
"20.89200","1.74113","0.00062"
"20.89800","1.74167","0.00073"
"20.90400","1.74215","0.00078"
"20.91000","1.74269","0.00069"
"20.91600","1.74316","0.00054"
"20.92200","1.74364","0.00045"
"20.92800","1.74418","0.00041"
"20.93400","1.74466","0.00045"
"20.94000","1.74514","0.00047"
"20.94600","1.74568","0.00042"
"20.95200","1.74615","0.00037"
"20.95800","1.74663","0.00042"
"20.96400","1.74717","0.00043"
"20.97000","1.74765","0.00045"
"20.97600","1.74813","0.00052"
"20.98200","1.74866","0.00063"
"20.98800","1.74914","0.00081"
"20.99400","1.74962","0.00089"
"21.00000","1.75016","0.00085"
"21.00600","1.75064","0.00076"
"21.01200","1.75118","0.00064"
"21.01800","1.75165","0.00059"
"21.02400","1.75219","0.00049"
"21.03000","1.75267","0.00040"
"21.03600","1.75321","0.00030"
"21.04200","1.75369","0.00023"
"21.04800","1.75423","0.00024"
"21.05400","1.75470","0.00025"
"21.06000","1.75518","0.00026"
"21.06600","1.75572","0.00043"
"21.07200","1.75620","0.00055"
"21.07800","1.75668","0.00057"
"21.08400","1.75715","0.00050"
"21.09000","1.75769","0.00045"
"21.09600","1.75817","0.00043"
"21.10200","1.75865","0.00041"
"21.10800","1.75919","0.00045"
"21.11400","1.75967","0.00048"
"21.12000","1.76014","0.00056"
"21.12600","1.76068","0.00065"
"21.13200","1.76116","0.00073"
"21.13800","1.76164","0.00077"
"21.14400","1.76212","0.00074"
"21.15000","1.76266","0.00067"
"21.15600","1.76313","0.00067"
"21.16200","1.76367","0.00054"
"21.16800","1.76415","0.00039"
"21.17400","1.76469","0.00020"
"21.18000","1.76523","0.00001"
"21.18600","1.76570","0.00003"
"21.19200","1.76618","0.00011"
"21.19800","1.76672","0.00015"
"21.20400","1.76720","0.00025"
"21.21000","1.76768","0.00029"
"21.21600","1.76816","0.00037"
"21.22200","1.76863","0.00038"
"21.22800","1.76911","0.00028"
"21.23400","1.76965","0.00022"
"21.24000","1.77013","0.00007"
"21.24600","1.77061","-0.00007"
"21.25200","1.77109","-0.00013"
"21.25800","1.77156","-0.00010"
"21.26400","1.77210","-0.00013"
"21.27000","1.77258","-0.00017"
"21.27600","1.77306","-0.00011"
"21.28200","1.77360","0.00001"
"21.28800","1.77408","0.00013"
"21.29400","1.77455","0.00020"
"21.30000","1.77509","0.00023"
"21.30600","1.77557","0.00030"
"21.31200","1.77611","0.00025"
"21.31800","1.77659","0.00022"
"21.32400","1.77706","0.00026"
"21.33000","1.77760","0.00034"
"21.33600","1.77808","0.00043"
"21.34200","1.77862","0.00045"
"21.34800","1.77910","0.00041"
"21.35400","1.77958","0.00033"
"21.36000","1.78011","0.00017"
"21.36600","1.78059","0.00008"
"21.37200","1.78107","0.00005"
"21.37800","1.78161","-0.00001"
"21.38400","1.78209","0.00003"
"21.39000","1.78257","0.00011"
"21.39600","1.78310","0.00014"
"21.40200","1.78358","0.00015"
"21.40800","1.78412","0.00021"
"21.41400","1.78460","0.00020"
"21.42000","1.78508","0.00020"
"21.42600","1.78561","0.00028"
"21.43200","1.78609","0.00049"
"21.43800","1.78663","0.00054"
"21.44400","1.78711","0.00040"
"21.45000","1.78765","0.00018"
"21.45600","1.78813","0.00004"
"21.46200","1.78866","-0.00012"
"21.46800","1.78920","-0.00016"
"21.47400","1.78968","-0.00007"
"21.48000","1.79022","0.00010"
"21.48600","1.79070","0.00017"
"21.49200","1.79117","0.00017"
"21.49800","1.79171","0.00018"
"21.50400","1.79219","0.00022"
"21.51000","1.79267","0.00040"
"21.51600","1.79321","0.00054"
"21.52200","1.79369","0.00071"
"21.52800","1.79416","0.00075"
"21.53400","1.79470","0.00082"
"21.54000","1.79518","0.00081"
"21.54600","1.79566","0.00071"
"21.55200","1.79620","0.00061"
"21.55800","1.79668","0.00051"
"21.56400","1.79715","0.00046"
"21.57000","1.79763","0.00045"
"21.57600","1.79817","0.00045"
"21.58200","1.79865","0.00040"
"21.58800","1.79919","0.00031"
"21.59400","1.79967","0.00014"
"21.60000","1.80020","-0.00006"
"21.60600","1.80068","-0.00018"
"21.61200","1.80122","-0.00020"
"21.61800","1.80170","-0.00012"
"21.62400","1.80224","0.00001"
"21.63000","1.80271","0.00013"
"21.63600","1.80319","0.00021"
"21.64200","1.80373","0.00014"
"21.64800","1.80421","0.00008"
"21.65400","1.80469","0.00007"
"21.66000","1.80517","0.00008"
"21.66600","1.80570","0.00015"
"21.67200","1.80618","0.00027"
"21.67800","1.80666","0.00031"
"21.68400","1.80714","0.00036"
"21.69000","1.80768","0.00038"
"21.69600","1.80816","0.00033"
"21.70200","1.80863","0.00031"
"21.70800","1.80911","0.00042"
"21.71400","1.80965","0.00046"
"21.72000","1.81013","0.00041"
"21.72600","1.81067","0.00036"
"21.73200","1.81114","0.00021"
"21.73800","1.81168","0.00000"
"21.74400","1.81216","-0.00007"
"21.75000","1.81270","-0.00005"
"21.75600","1.81318","0.00000"
"21.76200","1.81372","0.00002"
"21.76800","1.81419","0.00017"
"21.77400","1.81467","0.00034"
"21.78000","1.81521","0.00036"
"21.78600","1.81569","0.00038"
"21.79200","1.81617","0.00046"
"21.79800","1.81665","0.00043"
"21.80400","1.81712","0.00034"
"21.81000","1.81760","0.00034"
"21.81600","1.81814","0.00031"
"21.82200","1.81862","0.00036"
"21.82800","1.81910","0.00047"
"21.83400","1.81963","0.00056"
"21.84000","1.82011","0.00055"
"21.84600","1.82059","0.00044"
"21.85200","1.82113","0.00025"
"21.85800","1.82161","0.00010"
"21.86400","1.82209","-0.00005"
"21.87000","1.82262","-0.00011"
"21.87600","1.82310","-0.00015"
"21.88200","1.82358","-0.00011"
"21.88800","1.82412","-0.00007"
"21.89400","1.82460","-0.00006"
"21.90000","1.82514","-0.00007"
"21.90600","1.82567","0.00002"
"21.91200","1.82615","0.00017"
"21.91800","1.82663","0.00029"
"21.92400","1.82717","0.00035"
"21.93000","1.82765","0.00039"
"21.93600","1.82812","0.00044"
"21.94200","1.82866","0.00042"
"21.94800","1.82914","0.00038"
"21.95400","1.82962","0.00040"
"21.96000","1.83016","0.00045"
"21.96600","1.83064","0.00051"
"21.97200","1.83111","0.00061"
"21.97800","1.83165","0.00067"
"21.98400","1.83213","0.00071"
"21.99000","1.83261","0.00074"
"21.99600","1.83315","0.00070"
"22.00200","1.83363","0.00063"
"22.00800","1.83416","0.00068"
"22.01400","1.83464","0.00076"
"22.02000","1.83518","0.00077"
"22.02600","1.83566","0.00071"
"22.03200","1.83620","0.00071"
"22.03800","1.83667","0.00074"
"22.04400","1.83721","0.00062"
"22.05000","1.83769","0.00049"
"22.05600","1.83823","0.00048"
"22.06200","1.83871","0.00040"
"22.06800","1.83919","0.00023"
"22.07400","1.83972","0.00008"
"22.08000","1.84020","0.00009"
"22.08600","1.84068","0.00010"
"22.09200","1.84116","0.00017"
"22.09800","1.84170","0.00029"
"22.10400","1.84218","0.00031"
"22.11000","1.84265","0.00026"
"22.11600","1.84313","0.00035"
"22.12200","1.84367","0.00044"
"22.12800","1.84415","0.00045"
"22.13400","1.84463","0.00033"
"22.14000","1.84516","0.00031"
"22.14600","1.84564","0.00029"
"22.15200","1.84618","0.00036"
"22.15800","1.84666","0.00041"
"22.16400","1.84720","0.00045"
"22.17000","1.84768","0.00048"
"22.17600","1.84821","0.00056"
"22.18200","1.84869","0.00058"
"22.18800","1.84923","0.00060"
"22.19400","1.84971","0.00064"
"22.20000","1.85019","0.00066"
"22.20600","1.85073","0.00068"
"22.21200","1.85120","0.00060"
"22.21800","1.85168","0.00045"
"22.22400","1.85216","0.00030"
"22.23000","1.85270","0.00015"
"22.23600","1.85318","0.00000"
"22.24200","1.85365","-0.00011"
"22.24800","1.85419","-0.00014"
"22.25400","1.85467","-0.00018"
"22.26000","1.85515","-0.00020"
"22.26600","1.85563","-0.00020"
"22.27200","1.85617","-0.00018"
"22.27800","1.85664","-0.00008"
"22.28400","1.85712","-0.00003"
"22.29000","1.85760","0.00008"
"22.29600","1.85814","0.00033"
"22.30200","1.85862","0.00054"
"22.30800","1.85916","0.00058"
"22.31400","1.85963","0.00049"
"22.32000","1.86017","0.00034"
"22.32600","1.86065","0.00027"
"22.33200","1.86113","0.00027"
"22.33800","1.86167","0.00028"
"22.34400","1.86215","0.00036"
"22.35000","1.86262","0.00036"
"22.35600","1.86310","0.00036"
"22.36200","1.86364","0.00032"
"22.36800","1.86412","0.00024"
"22.37400","1.86460","0.00026"
"22.38000","1.86513","0.00036"
"22.38600","1.86561","0.00057"
"22.39200","1.86609","0.00074"
"22.39800","1.86657","0.00100"
"22.40400","1.86711","0.00120"
"22.41000","1.86759","0.00133"
"22.41600","1.86806","0.00135"
"22.42200","1.86860","0.00129"
"22.42800","1.86908","0.00100"
"22.43400","1.86956","0.00076"
"22.44000","1.87010","0.00060"
"22.44600","1.87058","0.00047"
"22.45200","1.87111","0.00035"
"22.45800","1.87159","0.00025"
"22.46400","1.87213","0.00025"
"22.47000","1.87261","0.00043"
"22.47600","1.87315","0.00068"
"22.48200","1.87362","0.00081"
"22.48800","1.87410","0.00080"
"22.49400","1.87464","0.00080"
"22.50000","1.87512","0.00065"
"22.50600","1.87560","0.00057"
"22.51200","1.87614","0.00050"
"22.51800","1.87661","0.00046"
"22.52400","1.87709","0.00043"
"22.53000","1.87757","0.00039"
"22.53600","1.87811","0.00024"
"22.54200","1.87859","0.00014"
"22.54800","1.87907","0.00007"
"22.55400","1.87960","0.00008"
"22.56000","1.88008","0.00018"
"22.56600","1.88056","0.00019"
"22.57200","1.88110","0.00018"
"22.57800","1.88158","0.00015"
"22.58400","1.88211","0.00030"
"22.59000","1.88259","0.00050"
"22.59600","1.88313","0.00052"
"22.60200","1.88361","0.00054"
"22.60800","1.88415","0.00056"
"22.61400","1.88463","0.00051"
"22.62000","1.88516","0.00047"
"22.62600","1.88570","0.00054"
"22.63200","1.88618","0.00060"
"22.63800","1.88666","0.00068"
"22.64400","1.88720","0.00070"
"22.65000","1.88768","0.00076"
"22.65600","1.88815","0.00069"
"22.66200","1.88869","0.00043"
"22.66800","1.88917","0.00009"
"22.67400","1.88965","-0.00010"
"22.68000","1.89019","-0.00015"
"22.68600","1.89066","-0.00013"
"22.69200","1.89114","-0.00008"
"22.69800","1.89168","-0.00001"
"22.70400","1.89216","0.00000"
"22.71000","1.89270","0.00009"
"22.71600","1.89318","0.00013"
"22.72200","1.89365","0.00030"
"22.72800","1.89419","0.00050"
"22.73400","1.89467","0.00063"
"22.74000","1.89521","0.00070"
"22.74600","1.89569","0.00072"
"22.75200","1.89623","0.00064"
"22.75800","1.89670","0.00053"
"22.76400","1.89718","0.00040"
"22.77000","1.89772","0.00027"
"22.77600","1.89820","0.00009"
"22.78200","1.89868","0.00003"
"22.78800","1.89921","0.00006"
"22.79400","1.89969","0.00002"
"22.80000","1.90017","0.00003"
"22.80600","1.90065","0.00016"
"22.81200","1.90119","0.00024"
"22.81800","1.90167","0.00020"
"22.82400","1.90214","0.00024"
"22.83000","1.90262","0.00028"
"22.83600","1.90310","0.00028"
"22.84200","1.90364","0.00029"
