End date,"1/22/2017"
Specimen label,"14BT_10"
"84.27600","7.02324","0.04336"
"84.28200","7.02372","0.04327"
"84.28800","7.02425","0.04315"
"84.29400","7.02473","0.04302"
"84.30000","7.02521","0.04301"
"84.30600","7.02569","0.04311"
"84.31200","7.02623","0.04325"
"84.31800","7.02671","0.04336"
"84.32400","7.02718","0.04347"
"84.33000","7.02772","0.04345"
"84.33600","7.02820","0.04334"
"84.34200","7.02874","0.04323"
"84.34800","7.02922","0.04316"
"84.35400","7.02970","0.04303"
"84.36000","7.03023","0.04292"
"84.36600","7.03071","0.04282"
"84.37200","7.03119","0.04280"
"84.37800","7.03173","0.04288"
"84.38400","7.03221","0.04302"
"84.39000","7.03268","0.04313"
"84.39600","7.03322","0.04330"
"84.40200","7.03370","0.04339"
"84.40800","7.03424","0.04344"
"84.41400","7.03472","0.04339"
"84.42000","7.03525","0.04345"
"84.42600","7.03573","0.04353"
"84.43200","7.03621","0.04365"
"84.43800","7.03669","0.04383"
"84.44400","7.03723","0.04389"
"84.45000","7.03771","0.04383"
"84.45600","7.03818","0.04369"
"84.46200","7.03866","0.04361"
"84.46800","7.03920","0.04361"
"84.47400","7.03968","0.04364"
"84.48000","7.04022","0.04368"
"84.48600","7.04070","0.04359"
"84.49200","7.04117","0.04354"
"84.49800","7.04171","0.04352"
"84.50400","7.04219","0.04351"
"84.51000","7.04267","0.04345"
"84.51600","7.04321","0.04349"
"84.52200","7.04369","0.04360"
"84.52800","7.04416","0.04375"
"84.53400","7.04470","0.04387"
"84.54000","7.04518","0.04398"
"84.54600","7.04572","0.04379"
"84.55200","7.04620","0.04349"
"84.55800","7.04668","0.04345"
"84.56400","7.04721","0.04351"
"84.57000","7.04769","0.04359"
"84.57600","7.04823","0.04370"
"84.58200","7.04871","0.04377"
"84.58800","7.04919","0.04377"
"84.59400","7.04972","0.04375"
"84.60000","7.05020","0.04377"
"84.60600","7.05068","0.04387"
"84.61200","7.05122","0.04390"
"84.61800","7.05170","0.04380"
"84.62400","7.05224","0.04380"
"84.63000","7.05271","0.04387"
"84.63600","7.05319","0.04389"
"84.64200","7.05373","0.04385"
"84.64800","7.05421","0.04385"
"84.65400","7.05469","0.04391"
"84.66000","7.05522","0.04393"
"84.66600","7.05570","0.04390"
"84.67200","7.05618","0.04408"
"84.67800","7.05672","0.04419"
"84.68400","7.05720","0.04418"
"84.69000","7.05768","0.04421"
"84.69600","7.05821","0.04425"
"84.70200","7.05869","0.04414"
"84.70800","7.05917","0.04402"
"84.71400","7.05971","0.04409"
"84.72000","7.06019","0.04418"
"84.72600","7.06067","0.04430"
"84.73200","7.06114","0.04439"
"84.73800","7.06168","0.04437"
"84.74400","7.06216","0.04430"
"84.75000","7.06264","0.04428"
"84.75600","7.06318","0.04436"
"84.76200","7.06366","0.04435"
"84.76800","7.06419","0.04422"
"84.77400","7.06467","0.04409"
"84.78000","7.06515","0.04398"
"84.78600","7.06569","0.04400"
"84.79200","7.06617","0.04401"
"84.79800","7.06664","0.04405"
"84.80400","7.06718","0.04401"
"84.81000","7.06766","0.04393"
"84.81600","7.06820","0.04390"
"84.82200","7.06868","0.04380"
"84.82800","7.06922","0.04370"
"84.83400","7.06969","0.04370"
"84.84000","7.07017","0.04377"
"84.84600","7.07071","0.04392"
"84.85200","7.07119","0.04402"
"84.85800","7.07167","0.04403"
"84.86400","7.07221","0.04397"
"84.87000","7.07268","0.04392"
"84.87600","7.07316","0.04394"
"84.88200","7.07370","0.04397"
"84.88800","7.07418","0.04401"
"84.89400","7.07472","0.04407"
"84.90000","7.07519","0.04415"
"84.90600","7.07573","0.04429"
"84.91200","7.07621","0.04438"
"84.91800","7.07675","0.04443"
"84.92400","7.07723","0.04447"
"84.93000","7.07771","0.04446"
"84.93600","7.07824","0.04438"
"84.94200","7.07872","0.04429"
"84.94800","7.07920","0.04419"
"84.95400","7.07974","0.04415"
"84.96000","7.08022","0.04413"
"84.96600","7.08070","0.04409"
"84.97200","7.08123","0.04405"
"84.97800","7.08171","0.04406"
"84.98400","7.08219","0.04409"
"84.99000","7.08273","0.04418"
"84.99600","7.08321","0.04420"
"85.00200","7.08374","0.04425"
"85.00800","7.08422","0.04428"
"85.01400","7.08470","0.04435"
"85.02000","7.08524","0.04444"
"85.02600","7.08572","0.04448"
"85.03200","7.08620","0.04449"
"85.03800","7.08673","0.04456"
"85.04400","7.08721","0.04457"
"85.05000","7.08775","0.04460"
"85.05600","7.08823","0.04461"
"85.06200","7.08871","0.04458"
"85.06800","7.08925","0.04452"
"85.07400","7.08972","0.04451"
"85.08000","7.09020","0.04454"
"85.08600","7.09074","0.04447"
"85.09200","7.09122","0.04458"
"85.09800","7.09170","0.04470"
"85.10400","7.09223","0.04475"
"85.11000","7.09271","0.04467"
"85.11600","7.09319","0.04451"
"85.12200","7.09373","0.04446"
"85.12800","7.09421","0.04443"
"85.13400","7.09475","0.04452"
"85.14000","7.09522","0.04467"
"85.14600","7.09576","0.04476"
"85.15200","7.09624","0.04468"
"85.15800","7.09672","0.04463"
"85.16400","7.09720","0.04462"
"85.17000","7.09773","0.04451"
"85.17600","7.09821","0.04442"
"85.18200","7.09869","0.04436"
"85.18800","7.09917","0.04443"
"85.19400","7.09971","0.04451"
"85.20000","7.10019","0.04462"
"85.20600","7.10066","0.04471"
"85.21200","7.10120","0.04466"
"85.21800","7.10168","0.04457"
"85.22400","7.10216","0.04451"
"85.23000","7.10270","0.04448"
"85.23600","7.10318","0.04453"
"85.24200","7.10365","0.04463"
"85.24800","7.10419","0.04473"
"85.25400","7.10467","0.04479"
"85.26000","7.10521","0.04490"
"85.26600","7.10569","0.04514"
"85.27200","7.10617","0.04525"
"85.27800","7.10670","0.04520"
"85.28400","7.10718","0.04506"
"85.29000","7.10772","0.04490"
"85.29600","7.10820","0.04471"
"85.30200","7.10874","0.04462"
"85.30800","7.10921","0.04464"
"85.31400","7.10969","0.04470"
"85.32000","7.11017","0.04480"
"85.32600","7.11071","0.04487"
"85.33200","7.11119","0.04491"
"85.33800","7.11167","0.04496"
"85.34400","7.11220","0.04505"
"85.35000","7.11268","0.04515"
"85.35600","7.11322","0.04527"
"85.36200","7.11370","0.04526"
"85.36800","7.11418","0.04523"
"85.37400","7.11472","0.04513"
"85.38000","7.11519","0.04508"
"85.38600","7.11567","0.04494"
"85.39200","7.11621","0.04473"
"85.39800","7.11669","0.04470"
"85.40400","7.11723","0.04469"
"85.41000","7.11770","0.04460"
"85.41600","7.11824","0.04465"
"85.42200","7.11872","0.04477"
"85.42800","7.11926","0.04477"
"85.43400","7.11980","0.04485"
"85.44000","7.12028","0.04496"
"85.44600","7.12081","0.04510"
"85.45200","7.12129","0.04525"
"85.45800","7.12177","0.04533"
"85.46400","7.12225","0.04543"
"85.47000","7.12273","0.04550"
"85.47600","7.12326","0.04547"
"85.48200","7.12374","0.04538"
"85.48800","7.12422","0.04527"
"85.49400","7.12470","0.04522"
"85.50000","7.12518","0.04523"
"85.50600","7.12566","0.04526"
"85.51200","7.12620","0.04523"
"85.51800","7.12667","0.04516"
"85.52400","7.12715","0.04518"
"85.53000","7.12769","0.04519"
"85.53600","7.12817","0.04521"
"85.54200","7.12865","0.04528"
"85.54800","7.12918","0.04532"
"85.55400","7.12966","0.04529"
"85.56000","7.13020","0.04528"
"85.56600","7.13068","0.04533"
"85.57200","7.13122","0.04534"
"85.57800","7.13170","0.04525"
"85.58400","7.13217","0.04524"
"85.59000","7.13271","0.04524"
"85.59600","7.13319","0.04527"
"85.60200","7.13367","0.04533"
"85.60800","7.13415","0.04541"
"85.61400","7.13463","0.04538"
"85.62000","7.13516","0.04532"
"85.62600","7.13564","0.04525"
"85.63200","7.13612","0.04530"
"85.63800","7.13666","0.04541"
"85.64400","7.13714","0.04558"
"85.65000","7.13761","0.04581"
"85.65600","7.13809","0.04596"
"85.66200","7.13863","0.04600"
"85.66800","7.13911","0.04595"
"85.67400","7.13965","0.04586"
"85.68000","7.14013","0.04574"
"85.68600","7.14066","0.04561"
"85.69200","7.14114","0.04551"
"85.69800","7.14168","0.04549"
"85.70400","7.14216","0.04554"
"85.71000","7.14264","0.04559"
"85.71600","7.14318","0.04573"
"85.72200","7.14365","0.04586"
"85.72800","7.14419","0.04592"
"85.73400","7.14467","0.04593"
"85.74000","7.14515","0.04602"
"85.74600","7.14563","0.04605"
"85.75200","7.14616","0.04607"
"85.75800","7.14664","0.04604"
"85.76400","7.14718","0.04594"
"85.77000","7.14766","0.04577"
"85.77600","7.14814","0.04564"
"85.78200","7.14862","0.04563"
"85.78800","7.14915","0.04564"
"85.79400","7.14963","0.04563"
"85.80000","7.15011","0.04561"
"85.80600","7.15065","0.04565"
"85.81200","7.15113","0.04566"
"85.81800","7.15161","0.04567"
"85.82400","7.15214","0.04563"
"85.83000","7.15262","0.04558"
"85.83600","7.15316","0.04559"
"85.84200","7.15364","0.04563"
"85.84800","7.15418","0.04574"
"85.85400","7.15465","0.04581"
"85.86000","7.15519","0.04580"
"85.86600","7.15567","0.04578"
"85.87200","7.15621","0.04590"
"85.87800","7.15669","0.04589"
"85.88400","7.15717","0.04580"
"85.89000","7.15764","0.04572"
"85.89600","7.15818","0.04563"
"85.90200","7.15866","0.04556"
"85.90800","7.15914","0.04551"
"85.91400","7.15968","0.04556"
"85.92000","7.16016","0.04563"
"85.92600","7.16069","0.04569"
"85.93200","7.16117","0.04581"
"85.93800","7.16165","0.04593"
"85.94400","7.16219","0.04598"
"85.95000","7.16267","0.04598"
"85.95600","7.16320","0.04599"
"85.96200","7.16368","0.04599"
"85.96800","7.16422","0.04600"
"85.97400","7.16470","0.04600"
"85.98000","7.16524","0.04603"
"85.98600","7.16572","0.04606"
"85.99200","7.16625","0.04609"
"85.99800","7.16673","0.04617"
"86.00400","7.16727","0.04620"
"86.01000","7.16775","0.04602"
"86.01600","7.16823","0.04579"
"86.02200","7.16876","0.04557"
"86.02800","7.16924","0.04558"
"86.03400","7.16972","0.04572"
"86.04000","7.17020","0.04578"
"86.04600","7.17068","0.04587"
"86.05200","7.17122","0.04590"
"86.05800","7.17170","0.04594"
"86.06400","7.17217","0.04611"
"86.07000","7.17271","0.04625"
"86.07600","7.17319","0.04619"
"86.08200","7.17367","0.04615"
"86.08800","7.17421","0.04606"
"86.09400","7.17468","0.04608"
"86.10000","7.17516","0.04614"
"86.10600","7.17570","0.04618"
"86.11200","7.17618","0.04636"
"86.11800","7.17672","0.04653"
"86.12400","7.17720","0.04658"
"86.13000","7.17773","0.04643"
"86.13600","7.17821","0.04625"
"86.14200","7.17875","0.04622"
"86.14800","7.17923","0.04628"
"86.15400","7.17971","0.04623"
"86.16000","7.18018","0.04606"
"86.16600","7.18066","0.04592"
"86.17200","7.18120","0.04577"
"86.17800","7.18168","0.04561"
"86.18400","7.18216","0.04563"
"86.19000","7.18264","0.04584"
"86.19600","7.18311","0.04601"
"86.20200","7.18365","0.04613"
"86.20800","7.18413","0.04635"
"86.21400","7.18461","0.04651"
"86.22000","7.18515","0.04665"
"86.22600","7.18563","0.04667"
"86.23200","7.18616","0.04679"
"86.23800","7.18664","0.04687"
"86.24400","7.18712","0.04674"
"86.25000","7.18766","0.04646"
"86.25600","7.18814","0.04627"
"86.26200","7.18867","0.04622"
"86.26800","7.18921","0.04611"
"86.27400","7.18969","0.04603"
"86.28000","7.19023","0.04598"
"86.28600","7.19071","0.04587"
"86.29200","7.19125","0.04583"
"86.29800","7.19172","0.04596"
"86.30400","7.19220","0.04618"
"86.31000","7.19274","0.04631"
"86.31600","7.19322","0.04639"
"86.32200","7.19370","0.04640"
"86.32800","7.19418","0.04636"
"86.33400","7.19465","0.04635"
"86.34000","7.19519","0.04633"
"86.34600","7.19567","0.04630"
"86.35200","7.19615","0.04622"
"86.35800","7.19663","0.04602"
"86.36400","7.19717","0.04591"
"86.37000","7.19764","0.04595"
"86.37600","7.19812","0.04607"
"86.38200","7.19866","0.04618"
"86.38800","7.19914","0.04626"
"86.39400","7.19968","0.04628"
"86.40000","7.20015","0.04639"
"86.40600","7.20069","0.04655"
"86.41200","7.20123","0.04667"
"86.41800","7.20171","0.04677"
"86.42400","7.20225","0.04668"
"86.43000","7.20273","0.04653"
"86.43600","7.20320","0.04644"
"86.44200","7.20374","0.04637"
"86.44800","7.20422","0.04635"
"86.45400","7.20470","0.04627"
"86.46000","7.20518","0.04619"
"86.46600","7.20566","0.04623"
"86.47200","7.20619","0.04633"
"86.47800","7.20667","0.04640"
"86.48400","7.20721","0.04645"
"86.49000","7.20769","0.04651"
"86.49600","7.20823","0.04649"
"86.50200","7.20870","0.04643"
"86.50800","7.20918","0.04639"
"86.51400","7.20972","0.04641"
"86.52000","7.21020","0.04648"
"86.52600","7.21074","0.04662"
"86.53200","7.21122","0.04665"
"86.53800","7.21169","0.04674"
"86.54400","7.21223","0.04680"
"86.55000","7.21271","0.04686"
"86.55600","7.21325","0.04684"
"86.56200","7.21373","0.04676"
"86.56800","7.21426","0.04680"
"86.57400","7.21474","0.04681"
"86.58000","7.21522","0.04683"
"86.58600","7.21576","0.04684"
"86.59200","7.21624","0.04677"
"86.59800","7.21672","0.04677"
"86.60400","7.21720","0.04683"
"86.61000","7.21767","0.04692"
"86.61600","7.21821","0.04701"
"86.62200","7.21869","0.04701"
"86.62800","7.21923","0.04694"
"86.63400","7.21971","0.04689"
"86.64000","7.22018","0.04678"
"86.64600","7.22072","0.04672"
"86.65200","7.22120","0.04676"
"86.65800","7.22174","0.04688"
"86.66400","7.22222","0.04699"
"86.67000","7.22270","0.04688"
"86.67600","7.22323","0.04679"
"86.68200","7.22371","0.04675"
"86.68800","7.22419","0.04662"
"86.69400","7.22467","0.04652"
"86.70000","7.22521","0.04645"
"86.70600","7.22568","0.04644"
"86.71200","7.22622","0.04648"
"86.71800","7.22670","0.04660"
"86.72400","7.22718","0.04674"
"86.73000","7.22766","0.04698"
"86.73600","7.22820","0.04717"
"86.74200","7.22867","0.04717"
"86.74800","7.22915","0.04716"
"86.75400","7.22963","0.04718"
"86.76000","7.23011","0.04716"
"86.76600","7.23065","0.04717"
"86.77200","7.23113","0.04716"
"86.77800","7.23166","0.04720"
"86.78400","7.23214","0.04723"
"86.79000","7.23262","0.04726"
"86.79600","7.23316","0.04716"
"86.80200","7.23364","0.04706"
"86.80800","7.23412","0.04706"
"86.81400","7.23465","0.04712"
"86.82000","7.23513","0.04716"
"86.82600","7.23567","0.04721"
"86.83200","7.23615","0.04726"
"86.83800","7.23663","0.04740"
"86.84400","7.23716","0.04749"
"86.85000","7.23764","0.04761"
"86.85600","7.23812","0.04772"
"86.86200","7.23860","0.04767"
"86.86800","7.23914","0.04749"
"86.87400","7.23962","0.04728"
"86.88000","7.24015","0.04715"
"86.88600","7.24063","0.04698"
"86.89200","7.24117","0.04691"
"86.89800","7.24165","0.04688"
"86.90400","7.24213","0.04682"
"86.91000","7.24267","0.04677"
"86.91600","7.24320","0.04679"
"86.92200","7.24368","0.04687"
"86.92800","7.24422","0.04701"
"86.93400","7.24470","0.04703"
"86.94000","7.24518","0.04705"
"86.94600","7.24571","0.04705"
"86.95200","7.24619","0.04699"
"86.95800","7.24673","0.04691"
"86.96400","7.24721","0.04688"
"86.97000","7.24769","0.04688"
"86.97600","7.24823","0.04691"
"86.98200","7.24870","0.04693"
"86.98800","7.24924","0.04699"
"86.99400","7.24972","0.04705"
"87.00000","7.25020","0.04705"
"87.00600","7.25068","0.04707"
"87.01200","7.25121","0.04721"
"87.01800","7.25169","0.04733"
"87.02400","7.25217","0.04743"
"87.03000","7.25271","0.04754"
"87.03600","7.25319","0.04766"
"87.04200","7.25373","0.04762"
"87.04800","7.25420","0.04769"
"87.05400","7.25474","0.04781"
"87.06000","7.25522","0.04796"
"87.06600","7.25570","0.04807"
"87.07200","7.25624","0.04803"
"87.07800","7.25672","0.04792"
"87.08400","7.25719","0.04781"
"87.09000","7.25773","0.04771"
"87.09600","7.25821","0.04763"
"87.10200","7.25869","0.04757"
"87.10800","7.25923","0.04747"
"87.11400","7.25971","0.04736"
"87.12000","7.26018","0.04727"
"87.12600","7.26072","0.04720"
"87.13200","7.26120","0.04718"
"87.13800","7.26174","0.04718"
"87.14400","7.26222","0.04713"
"87.15000","7.26269","0.04703"
"87.15600","7.26323","0.04699"
"87.16200","7.26371","0.04705"
"87.16800","7.26419","0.04710"
"87.17400","7.26473","0.04715"
"87.18000","7.26521","0.04724"
"87.18600","7.26574","0.04743"
"87.19200","7.26622","0.04764"
"87.19800","7.26676","0.04787"
"87.20400","7.26724","0.04799"
"87.21000","7.26778","0.04813"
"87.21600","7.26826","0.04821"
"87.22200","7.26873","0.04821"
"87.22800","7.26927","0.04818"
"87.23400","7.26975","0.04816"
"87.24000","7.27023","0.04807"
"87.24600","7.27071","0.04788"
"87.25200","7.27124","0.04767"
"87.25800","7.27172","0.04747"
"87.26400","7.27220","0.04733"
"87.27000","7.27268","0.04715"
"87.27600","7.27322","0.04704"
"87.28200","7.27370","0.04696"
"87.28800","7.27417","0.04699"
"87.29400","7.27471","0.04708"
"87.30000","7.27519","0.04718"
"87.30600","7.27567","0.04727"
"87.31200","7.27615","0.04728"
"87.31800","7.27668","0.04733"
"87.32400","7.27716","0.04745"
"87.33000","7.27764","0.04762"
"87.33600","7.27812","0.04771"
"87.34200","7.27866","0.04777"
"87.34800","7.27914","0.04785"
"87.35400","7.27967","0.04794"
"87.36000","7.28015","0.04806"
"87.36600","7.28063","0.04822"
"87.37200","7.28117","0.04826"
"87.37800","7.28165","0.04820"
"87.38400","7.28213","0.04806"
"87.39000","7.28266","0.04797"
"87.39600","7.28314","0.04787"
"87.40200","7.28362","0.04776"
"87.40800","7.28410","0.04764"
"87.41400","7.28464","0.04761"
"87.42000","7.28512","0.04760"
"87.42600","7.28565","0.04761"
"87.43200","7.28613","0.04767"
"87.43800","7.28661","0.04768"
"87.44400","7.28715","0.04771"
"87.45000","7.28763","0.04778"
"87.45600","7.28817","0.04789"
"87.46200","7.28864","0.04805"
"87.46800","7.28918","0.04806"
"87.47400","7.28966","0.04798"
"87.48000","7.29020","0.04796"
"87.48600","7.29068","0.04789"
"87.49200","7.29121","0.04783"
"87.49800","7.29169","0.04786"
"87.50400","7.29217","0.04794"
"87.51000","7.29271","0.04800"
"87.51600","7.29319","0.04803"
"87.52200","7.29373","0.04799"
"87.52800","7.29420","0.04790"
"87.53400","7.29468","0.04797"
"87.54000","7.29522","0.04809"
"87.54600","7.29570","0.04819"
"87.55200","7.29618","0.04821"
"87.55800","7.29671","0.04818"
"87.56400","7.29719","0.04822"
"87.57000","7.29773","0.04830"
"87.57600","7.29821","0.04828"
"87.58200","7.29875","0.04832"
"87.58800","7.29923","0.04837"
"87.59400","7.29970","0.04840"
"87.60000","7.30024","0.04840"
"87.60600","7.30072","0.04835"
"87.61200","7.30120","0.04827"
"87.61800","7.30174","0.04820"
"87.62400","7.30222","0.04811"
"87.63000","7.30269","0.04813"
"87.63600","7.30317","0.04809"
"87.64200","7.30371","0.04804"
"87.64800","7.30419","0.04801"
"87.65400","7.30467","0.04798"
"87.66000","7.30521","0.04796"
"87.66600","7.30568","0.04785"
"87.67200","7.30616","0.04786"
"87.67800","7.30670","0.04786"
"87.68400","7.30718","0.04776"
"87.69000","7.30772","0.04774"
"87.69600","7.30819","0.04779"
"87.70200","7.30873","0.04792"
"87.70800","7.30921","0.04801"
"87.71400","7.30975","0.04809"
"87.72000","7.31023","0.04813"
"87.72600","7.31071","0.04809"
"87.73200","7.31118","0.04796"
"87.73800","7.31172","0.04793"
"87.74400","7.31220","0.04790"
"87.75000","7.31268","0.04780"
"87.75600","7.31322","0.04762"
"87.76200","7.31369","0.04748"
"87.76800","7.31417","0.04736"
"87.77400","7.31465","0.04726"
"87.78000","7.31519","0.04725"
"87.78600","7.31567","0.04723"
"87.79200","7.31615","0.04736"
"87.79800","7.31668","0.04737"
"87.80400","7.31716","0.04740"
"87.81000","7.31764","0.04746"
"87.81600","7.31818","0.04757"
"87.82200","7.31866","0.04763"
"87.82800","7.31914","0.04762"
"87.83400","7.31967","0.04753"
"87.84000","7.32015","0.04744"
"87.84600","7.32069","0.04739"
"87.85200","7.32117","0.04745"
"87.85800","7.32165","0.04754"
"87.86400","7.32218","0.04766"
"87.87000","7.32266","0.04781"
"87.87600","7.32320","0.04787"
"87.88200","7.32368","0.04783"
"87.88800","7.32416","0.04786"
"87.89400","7.32464","0.04789"
"87.90000","7.32517","0.04787"
"87.90600","7.32565","0.04782"
"87.91200","7.32613","0.04771"
"87.91800","7.32661","0.04761"
"87.92400","7.32715","0.04756"
"87.93000","7.32763","0.04761"
"87.93600","7.32810","0.04766"
"87.94200","7.32858","0.04773"
"87.94800","7.32912","0.04783"
"87.95400","7.32960","0.04786"
"87.96000","7.33008","0.04784"
"87.96600","7.33062","0.04781"
"87.97200","7.33109","0.04775"
"87.97800","7.33163","0.04761"
"87.98400","7.33211","0.04743"
"87.99000","7.33265","0.04725"
"87.99600","7.33319","0.04707"
"88.00200","7.33366","0.04704"
"88.00800","7.33420","0.04705"
"88.01400","7.33468","0.04719"
"88.02000","7.33522","0.04729"
"88.02600","7.33570","0.04735"
"88.03200","7.33624","0.04748"
"88.03800","7.33671","0.04762"
"88.04400","7.33719","0.04771"
"88.05000","7.33767","0.04775"
"88.05600","7.33815","0.04775"
"88.06200","7.33869","0.04782"
"88.06800","7.33917","0.04783"
"88.07400","7.33970","0.04787"
"88.08000","7.34018","0.04796"
"88.08600","7.34072","0.04804"
"88.09200","7.34120","0.04814"
"88.09800","7.34168","0.04826"
"88.10400","7.34221","0.04838"
"88.11000","7.34269","0.04838"
"88.11600","7.34323","0.04840"
"88.12200","7.34371","0.04839"
"88.12800","7.34419","0.04836"
"88.13400","7.34473","0.04825"
"88.14000","7.34526","0.04813"
"88.14600","7.34574","0.04818"
"88.15200","7.34622","0.04815"
"88.15800","7.34676","0.04793"
"88.16400","7.34724","0.04780"
"88.17000","7.34772","0.04776"
"88.17600","7.34819","0.04784"
"88.18200","7.34873","0.04783"
"88.18800","7.34921","0.04777"
"88.19400","7.34969","0.04778"
"88.20000","7.35017","0.04777"
"88.20600","7.35071","0.04778"
"88.21200","7.35118","0.04771"
"88.21800","7.35166","0.04758"
"88.22400","7.35220","0.04726"
"88.23000","7.35268","0.04650"
"88.23600","7.35322","0.04445"
"88.24200","7.35369","0.04065"
"88.24800","7.35417","0.03538"
"88.25400","7.35471","0.02988"
"88.26000","7.35519","0.02542"
"88.26600","7.35573","0.02261"
"88.27200","7.35620","0.02096"
"88.27800","7.35674","0.01958"
"88.28400","7.35722","0.01808"
"88.29000","7.35776","0.01666"
"88.29600","7.35824","0.01585"
"88.30200","7.35872","0.01599"
"88.30800","7.35926","0.01669"
"88.31400","7.35973","0.01734"
"88.32000","7.36021","0.01752"
"88.32600","7.36075","0.01725"
"88.33200","7.36123","0.01732"
"88.33800","7.36171","0.01791"
"88.34400","7.36224","0.01897"
"88.35000","7.36272","0.02006"
"88.35600","7.36320","0.02062"
"88.36200","7.36368","0.02056"
"88.36800","7.36422","0.01992"
"88.37400","7.36470","0.01915"
"88.38000","7.36517","0.01862"
"88.38600","7.36565","0.01835"
"88.39200","7.36619","0.01793"
"88.39800","7.36667","0.01716"
"88.40400","7.36715","0.01638"
"88.41000","7.36769","0.01560"
"88.41600","7.36816","0.01498"
"88.42200","7.36870","0.01465"
"88.42800","7.36918","0.01452"
"88.43400","7.36966","0.01443"
"88.44000","7.37020","0.01423"
"88.44600","7.37067","0.01399"
"88.45200","7.37115","0.01357"
"88.45800","7.37169","0.01332"
"88.46400","7.37217","0.01332"
"88.47000","7.37265","0.01349"
"88.47600","7.37319","0.01375"
"88.48200","7.37366","0.01403"
"88.48800","7.37414","0.01433"
"88.49400","7.37468","0.01431"
"88.50000","7.37516","0.01427"
"88.50600","7.37564","0.01435"
"88.51200","7.37612","0.01465"
"88.51800","7.37665","0.01508"
"88.52400","7.37713","0.01545"
"88.53000","7.37761","0.01545"
"88.53600","7.37815","0.01532"
"88.54200","7.37863","0.01532"
"88.54800","7.37916","0.01572"
"88.55400","7.37964","0.01626"
"88.56000","7.38018","0.01649"
"88.56600","7.38066","0.01641"
"88.57200","7.38120","0.01605"
"88.57800","7.38168","0.01554"
"88.58400","7.38221","0.01527"
"88.59000","7.38269","0.01550"
"88.59600","7.38317","0.01598"
"88.60200","7.38371","0.01632"
"88.60800","7.38419","0.01629"
"88.61400","7.38473","0.01602"
"88.62000","7.38520","0.01586"
"88.62600","7.38574","0.01591"
"88.63200","7.38622","0.01617"
"88.63800","7.38670","0.01660"
"88.64400","7.38724","0.01682"
"88.65000","7.38771","0.01697"
"88.65600","7.38825","0.01726"
"88.66200","7.38873","0.01773"
"88.66800","7.38921","0.01836"
"88.67400","7.38975","0.01887"
"88.68000","7.39023","0.01945"
"88.68600","7.39070","0.01987"
"88.69200","7.39124","0.02012"
"88.69800","7.39172","0.02034"
"88.70400","7.39226","0.02068"
"88.71000","7.39274","0.02094"
"88.71600","7.39327","0.02107"
"88.72200","7.39375","0.02092"
"88.72800","7.39423","0.02056"
"88.73400","7.39477","0.02015"
"88.74000","7.39525","0.01966"
"88.74600","7.39573","0.01937"
"88.75200","7.39626","0.01924"
"88.75800","7.39674","0.01907"
"88.76400","7.39722","0.01885"
"88.77000","7.39776","0.01875"
"88.77600","7.39824","0.01850"
"88.78200","7.39878","0.01838"
"88.78800","7.39925","0.01857"
"88.79400","7.39973","0.01884"
"88.80000","7.40027","0.01913"
"88.80600","7.40075","0.01945"
"88.81200","7.40123","0.01983"
"88.81800","7.40170","0.02022"
"88.82400","7.40224","0.02053"
"88.83000","7.40272","0.02077"
"88.83600","7.40320","0.02093"
"88.84200","7.40368","0.02082"
"88.84800","7.40422","0.02034"
"88.85400","7.40469","0.01985"
"88.86000","7.40523","0.01916"
"88.86600","7.40571","0.01846"
"88.87200","7.40619","0.01805"
"88.87800","7.40673","0.01800"
"88.88400","7.40721","0.01781"
"88.89000","7.40768","0.01744"
"88.89600","7.40822","0.01699"
"88.90200","7.40870","0.01663"
"88.90800","7.40918","0.01624"
"88.91400","7.40972","0.01612"
"88.92000","7.41020","0.01619"
"88.92600","7.41067","0.01605"
"88.93200","7.41121","0.01569"
"88.93800","7.41169","0.01543"
"88.94400","7.41217","0.01544"
"88.95000","7.41265","0.01568"
"88.95600","7.41319","0.01595"
"88.96200","7.41366","0.01609"
"88.96800","7.41414","0.01606"
"88.97400","7.41468","0.01603"
"88.98000","7.41516","0.01617"
"88.98600","7.41564","0.01648"
"88.99200","7.41617","0.01672"
"88.99800","7.41665","0.01678"
"89.00400","7.41713","0.01683"
"89.01000","7.41767","0.01667"
"89.01600","7.41815","0.01635"
"89.02200","7.41868","0.01606"
"89.02800","7.41916","0.01585"
"89.03400","7.41964","0.01583"
"89.04000","7.42012","0.01598"
"89.04600","7.42066","0.01601"
"89.05200","7.42114","0.01597"
"89.05800","7.42162","0.01583"
"89.06400","7.42215","0.01575"
"89.07000","7.42263","0.01588"
"89.07600","7.42317","0.01596"
"89.08200","7.42365","0.01591"
"89.08800","7.42413","0.01593"
"89.09400","7.42466","0.01599"
"89.10000","7.42514","0.01626"
"89.10600","7.42562","0.01666"
"89.11200","7.42616","0.01701"
"89.11800","7.42664","0.01743"
"89.12400","7.42718","0.01777"
"89.13000","7.42765","0.01822"
"89.13600","7.42819","0.01861"
"89.14200","7.42867","0.01895"
"89.14800","7.42921","0.01914"
"89.15400","7.42969","0.01920"
"89.16000","7.43022","0.01919"
"89.16600","7.43070","0.01914"
"89.17200","7.43124","0.01912"
"89.17800","7.43172","0.01899"
"89.18400","7.43226","0.01892"
"89.19000","7.43274","0.01900"
"89.19600","7.43321","0.01908"
"89.20200","7.43375","0.01894"
