End date,"1/22/2017"
Specimen label,"3CT_17_run2"
Maximum Load,"0.29793",N

Time,Extension,Load
(s),(mm),(N)
"88.77000","18.09560","0.04249"
"88.77600","18.09614","0.04247"
"88.78200","18.09662","0.04234"
"88.78800","18.09710","0.04214"
"88.79400","18.09757","0.04202"
"88.80000","18.09811","0.04202"
"88.80600","18.09859","0.04212"
"88.81200","18.09913","0.04221"
"88.81800","18.09961","0.04227"
"88.82400","18.10008","0.04232"
"88.83000","18.10062","0.04233"
"88.83600","18.10110","0.04230"
"88.84200","18.10164","0.04229"
"88.84800","18.10212","0.04224"
"88.85400","18.10266","0.04217"
"88.86000","18.10313","0.04214"
"88.86600","18.10367","0.04212"
"88.87200","18.10415","0.04215"
"88.87800","18.10463","0.04215"
"88.88400","18.10517","0.04224"
"88.89000","18.10565","0.04231"
"88.89600","18.10612","0.04235"
"88.90200","18.10666","0.04235"
"88.90800","18.10714","0.04234"
"88.91400","18.10762","0.04238"
"88.92000","18.10810","0.04233"
"88.92600","18.10864","0.04230"
"88.93200","18.10911","0.04232"
"88.93800","18.10959","0.04240"
"88.94400","18.11007","0.04244"
"88.95000","18.11061","0.04237"
"88.95600","18.11109","0.04223"
"88.96200","18.11156","0.04213"
"88.96800","18.11204","0.04206"
"88.97400","18.11258","0.04201"
"88.98000","18.11306","0.04201"
"88.98600","18.11360","0.04199"
"88.99200","18.11408","0.04199"
"88.99800","18.11455","0.04202"
"89.00400","18.11509","0.04209"
"89.01000","18.11557","0.04210"
"89.01600","18.11611","0.04206"
"89.02200","18.11659","0.04197"
"89.02800","18.11707","0.04198"
"89.03400","18.11760","0.04203"
"89.04000","18.11808","0.04207"
"89.04600","18.11856","0.04204"
"89.05200","18.11910","0.04199"
"89.05800","18.11958","0.04198"
"89.06400","18.12005","0.04192"
"89.07000","18.12059","0.04183"
"89.07600","18.12107","0.04171"
"89.08200","18.12155","0.04155"
"89.08800","18.12209","0.04135"
"89.09400","18.12257","0.04121"
"89.10000","18.12304","0.04119"
"89.10600","18.12352","0.04120"
"89.11200","18.12406","0.04114"
"89.11800","18.12454","0.04109"
"89.12400","18.12508","0.04108"
"89.13000","18.12556","0.04104"
"89.13600","18.12603","0.04107"
"89.14200","18.12657","0.04115"
"89.14800","18.12711","0.04114"
"89.15400","18.12759","0.04114"
"89.16000","18.12807","0.04119"
"89.16600","18.12860","0.04113"
"89.17200","18.12908","0.04102"
"89.17800","18.12956","0.04094"
"89.18400","18.13010","0.04094"
"89.19000","18.13058","0.04094"
"89.19600","18.13106","0.04094"
"89.20200","18.13160","0.04097"
"89.20800","18.13207","0.04102"
"89.21400","18.13261","0.04108"
"89.22000","18.13309","0.04113"
"89.22600","18.13363","0.04113"
"89.23200","18.13411","0.04115"
"89.23800","18.13458","0.04116"
"89.24400","18.13512","0.04116"
"89.25000","18.13560","0.04118"
"89.25600","18.13608","0.04115"
"89.26200","18.13662","0.04119"
"89.26800","18.13710","0.04123"
"89.27400","18.13757","0.04127"
"89.28000","18.13811","0.04123"
"89.28600","18.13859","0.04115"
"89.29200","18.13913","0.04110"
"89.29800","18.13961","0.04101"
"89.30400","18.14014","0.04102"
"89.31000","18.14062","0.04098"
"89.31600","18.14110","0.04085"
"89.32200","18.14158","0.04073"
"89.32800","18.14212","0.04074"
"89.33400","18.14260","0.04072"
"89.34000","18.14307","0.04069"
"89.34600","18.14361","0.04070"
"89.35200","18.14409","0.04074"
"89.35800","18.14457","0.04079"
"89.36400","18.14511","0.04085"
"89.37000","18.14559","0.04090"
"89.37600","18.14612","0.04101"
"89.38200","18.14660","0.04111"
"89.38800","18.14714","0.04115"
"89.39400","18.14762","0.04126"
"89.40000","18.14810","0.04131"
"89.40600","18.14857","0.04129"
"89.41200","18.14911","0.04133"
"89.41800","18.14959","0.04147"
"89.42400","18.15007","0.04155"
"89.43000","18.15061","0.04157"
"89.43600","18.15108","0.04157"
"89.44200","18.15162","0.04160"
"89.44800","18.15210","0.04157"
"89.45400","18.15258","0.04149"
"89.46000","18.15312","0.04142"
"89.46600","18.15360","0.04141"
"89.47200","18.15408","0.04139"
"89.47800","18.15461","0.04136"
"89.48400","18.15509","0.04137"
"89.49000","18.15557","0.04141"
"89.49600","18.15605","0.04144"
"89.50200","18.15659","0.04146"
"89.50800","18.15706","0.04143"
"89.51400","18.15754","0.04143"
"89.52000","18.15808","0.04149"
"89.52600","18.15856","0.04158"
"89.53200","18.15904","0.04162"
"89.53800","18.15958","0.04167"
"89.54400","18.16006","0.04168"
"89.55000","18.16053","0.04165"
"89.55600","18.16107","0.04171"
"89.56200","18.16155","0.04171"
"89.56800","18.16203","0.04166"
"89.57400","18.16257","0.04165"
"89.58000","18.16304","0.04169"
"89.58600","18.16358","0.04172"
"89.59200","18.16406","0.04175"
"89.59800","18.16454","0.04178"
"89.60400","18.16508","0.04175"
"89.61000","18.16555","0.04166"
"89.61600","18.16603","0.04160"
"89.62200","18.16657","0.04161"
"89.62800","18.16705","0.04164"
"89.63400","18.16753","0.04165"
"89.64000","18.16807","0.04171"
"89.64600","18.16854","0.04166"
"89.65200","18.16908","0.04159"
"89.65800","18.16956","0.04150"
"89.66400","18.17010","0.04141"
"89.67000","18.17058","0.04142"
"89.67600","18.17105","0.04147"
"89.68200","18.17159","0.04144"
"89.68800","18.17207","0.04145"
"89.69400","18.17255","0.04157"
"89.70000","18.17309","0.04163"
"89.70600","18.17357","0.04171"
"89.71200","18.17405","0.04176"
"89.71800","18.17458","0.04174"
"89.72400","18.17506","0.04166"
"89.73000","18.17560","0.04159"
"89.73600","18.17608","0.04151"
"89.74200","18.17661","0.04148"
"89.74800","18.17709","0.04143"
"89.75400","18.17757","0.04144"
"89.76000","18.17811","0.04149"
"89.76600","18.17859","0.04152"
"89.77200","18.17907","0.04162"
"89.77800","18.17961","0.04167"
"89.78400","18.18008","0.04172"
"89.79000","18.18062","0.04182"
"89.79600","18.18110","0.04196"
"89.80200","18.18164","0.04214"
"89.80800","18.18212","0.04224"
"89.81400","18.18259","0.04222"
"89.82000","18.18307","0.04222"
"89.82600","18.18361","0.04221"
"89.83200","18.18409","0.04210"
"89.83800","18.18457","0.04197"
"89.84400","18.18510","0.04188"
"89.85000","18.18558","0.04186"
"89.85600","18.18612","0.04187"
"89.86200","18.18660","0.04194"
"89.86800","18.18714","0.04204"
"89.87400","18.18762","0.04214"
"89.88000","18.18816","0.04209"
"89.88600","18.18863","0.04202"
"89.89200","18.18911","0.04198"
"89.89800","18.18965","0.04196"
"89.90400","18.19013","0.04198"
"89.91000","18.19067","0.04203"
"89.91600","18.19114","0.04204"
"89.92200","18.19162","0.04213"
"89.92800","18.19216","0.04221"
"89.93400","18.19264","0.04225"
"89.94000","18.19318","0.04226"
"89.94600","18.19366","0.04222"
"89.95200","18.19413","0.04212"
"89.95800","18.19461","0.04202"
"89.96400","18.19509","0.04197"
"89.97000","18.19563","0.04206"
"89.97600","18.19611","0.04215"
"89.98200","18.19659","0.04216"
"89.98800","18.19712","0.04218"
"89.99400","18.19760","0.04216"
"90.00000","18.19808","0.04209"
"90.00600","18.19862","0.04204"
"90.01200","18.19910","0.04200"
"90.01800","18.19964","0.04195"
"90.02400","18.20011","0.04192"
"90.03000","18.20065","0.04191"
"90.03600","18.20113","0.04186"
"90.04200","18.20161","0.04182"
"90.04800","18.20209","0.04182"
"90.05400","18.20263","0.04187"
"90.06000","18.20310","0.04196"
"90.06600","18.20358","0.04205"
"90.07200","18.20406","0.04209"
"90.07800","18.20454","0.04204"
"90.08400","18.20508","0.04198"
"90.09000","18.20555","0.04198"
"90.09600","18.20603","0.04199"
"90.10200","18.20657","0.04212"
"90.10800","18.20705","0.04219"
"90.11400","18.20759","0.04223"
"90.12000","18.20807","0.04219"
"90.12600","18.20854","0.04222"
"90.13200","18.20908","0.04217"
"90.13800","18.20956","0.04209"
"90.14400","18.21004","0.04201"
"90.15000","18.21058","0.04198"
"90.15600","18.21106","0.04207"
"90.16200","18.21159","0.04219"
"90.16800","18.21207","0.04241"
"90.17400","18.21261","0.04259"
"90.18000","18.21315","0.04263"
"90.18600","18.21363","0.04269"
"90.19200","18.21411","0.04281"
"90.19800","18.21464","0.04290"
"90.20400","18.21512","0.04294"
"90.21000","18.21560","0.04292"
"90.21600","18.21608","0.04290"
"90.22200","18.21662","0.04288"
"90.22800","18.21709","0.04288"
"90.23400","18.21757","0.04280"
"90.24000","18.21811","0.04264"
"90.24600","18.21859","0.04245"
"90.25200","18.21913","0.04231"
"90.25800","18.21960","0.04230"
"90.26400","18.22008","0.04231"
"90.27000","18.22062","0.04234"
"90.27600","18.22110","0.04244"
"90.28200","18.22164","0.04250"
"90.28800","18.22212","0.04255"
"90.29400","18.22265","0.04261"
"90.30000","18.22313","0.04270"
"90.30600","18.22361","0.04283"
"90.31200","18.22415","0.04276"
"90.31800","18.22463","0.04267"
"90.32400","18.22511","0.04275"
"90.33000","18.22564","0.04285"
"90.33600","18.22612","0.04291"
"90.34200","18.22660","0.04285"
"90.34800","18.22708","0.04276"
"90.35400","18.22756","0.04273"
"90.36000","18.22809","0.04281"
"90.36600","18.22857","0.04291"
"90.37200","18.22905","0.04297"
"90.37800","18.22959","0.04296"
"90.38400","18.23007","0.04293"
"90.39000","18.23061","0.04293"
"90.39600","18.23108","0.04295"
"90.40200","18.23156","0.04296"
"90.40800","18.23210","0.04304"
"90.41400","18.23258","0.04309"
"90.42000","18.23312","0.04311"
"90.42600","18.23359","0.04320"
"90.43200","18.23413","0.04333"
"90.43800","18.23461","0.04340"
"90.44400","18.23515","0.04339"
"90.45000","18.23563","0.04337"
"90.45600","18.23617","0.04341"
"90.46200","18.23664","0.04355"
"90.46800","18.23712","0.04368"
"90.47400","18.23766","0.04377"
"90.48000","18.23814","0.04377"
"90.48600","18.23862","0.04382"
"90.49200","18.23910","0.04385"
"90.49800","18.23963","0.04377"
"90.50400","18.24011","0.04372"
"90.51000","18.24059","0.04374"
"90.51600","18.24113","0.04374"
"90.52200","18.24161","0.04373"
"90.52800","18.24208","0.04368"
"90.53400","18.24262","0.04363"
"90.54000","18.24310","0.04363"
"90.54600","18.24358","0.04363"
"90.55200","18.24412","0.04369"
"90.55800","18.24460","0.04368"
"90.56400","18.24508","0.04363"
"90.57000","18.24561","0.04364"
"90.57600","18.24609","0.04373"
"90.58200","18.24657","0.04382"
"90.58800","18.24711","0.04392"
"90.59400","18.24759","0.04404"
"90.60000","18.24812","0.04421"
"90.60600","18.24860","0.04438"
"90.61200","18.24908","0.04441"
"90.61800","18.24956","0.04440"
"90.62400","18.25010","0.04436"
"90.63000","18.25058","0.04429"
"90.63600","18.25105","0.04429"
"90.64200","18.25153","0.04438"
"90.64800","18.25207","0.04445"
"90.65400","18.25255","0.04448"
"90.66000","18.25309","0.04444"
"90.66600","18.25356","0.04442"
"90.67200","18.25404","0.04449"
"90.67800","18.25458","0.04450"
"90.68400","18.25506","0.04456"
"90.69000","18.25554","0.04470"
"90.69600","18.25607","0.04473"
"90.70200","18.25655","0.04485"
"90.70800","18.25703","0.04501"
"90.71400","18.25751","0.04504"
"90.72000","18.25805","0.04498"
"90.72600","18.25853","0.04500"
"90.73200","18.25907","0.04503"
"90.73800","18.25954","0.04501"
"90.74400","18.26008","0.04500"
"90.75000","18.26056","0.04486"
"90.75600","18.26104","0.04475"
"90.76200","18.26158","0.04472"
"90.76800","18.26205","0.04482"
"90.77400","18.26259","0.04497"
"90.78000","18.26307","0.04503"
"90.78600","18.26361","0.04502"
"90.79200","18.26409","0.04503"
"90.79800","18.26457","0.04511"
"90.80400","18.26510","0.04526"
"90.81000","18.26564","0.04531"
"90.81600","18.26612","0.04530"
"90.82200","18.26660","0.04531"
"90.82800","18.26714","0.04540"
"90.83400","18.26761","0.04542"
"90.84000","18.26809","0.04548"
"90.84600","18.26863","0.04557"
"90.85200","18.26911","0.04569"
"90.85800","18.26965","0.04577"
"90.86400","18.27013","0.04585"
"90.87000","18.27061","0.04594"
"90.87600","18.27114","0.04583"
"90.88200","18.27162","0.04569"
"90.88800","18.27210","0.04563"
"90.89400","18.27264","0.04560"
"90.90000","18.27312","0.04568"
"90.90600","18.27359","0.04579"
"90.91200","18.27413","0.04580"
"90.91800","18.27461","0.04582"
"90.92400","18.27509","0.04584"
"90.93000","18.27563","0.04585"
"90.93600","18.27611","0.04593"
"90.94200","18.27658","0.04597"
"90.94800","18.27712","0.04597"
"90.95400","18.27760","0.04598"
"90.96000","18.27814","0.04613"
"90.96600","18.27862","0.04630"
"90.97200","18.27910","0.04645"
"90.97800","18.27963","0.04645"
"90.98400","18.28011","0.04646"
"90.99000","18.28065","0.04654"
"90.99600","18.28113","0.04657"
"91.00200","18.28161","0.04646"
"91.00800","18.28208","0.04632"
"91.01400","18.28262","0.04616"
"91.02000","18.28310","0.04613"
"91.02600","18.28358","0.04616"
"91.03200","18.28412","0.04617"
"91.03800","18.28460","0.04614"
"91.04400","18.28507","0.04614"
"91.05000","18.28561","0.04624"
"91.05600","18.28609","0.04641"
"91.06200","18.28663","0.04647"
"91.06800","18.28711","0.04653"
"91.07400","18.28765","0.04661"
"91.08000","18.28812","0.04663"
"91.08600","18.28860","0.04666"
"91.09200","18.28914","0.04670"
"91.09800","18.28962","0.04670"
"91.10400","18.29016","0.04672"
"91.11000","18.29064","0.04672"
"91.11600","18.29111","0.04669"
"91.12200","18.29165","0.04652"
"91.12800","18.29213","0.04640"
"91.13400","18.29261","0.04635"
"91.14000","18.29309","0.04643"
"91.14600","18.29362","0.04653"
"91.15200","18.29410","0.04661"
"91.15800","18.29458","0.04662"
"91.16400","18.29506","0.04664"
"91.17000","18.29560","0.04676"
"91.17600","18.29608","0.04687"
"91.18200","18.29661","0.04698"
"91.18800","18.29709","0.04706"
"91.19400","18.29757","0.04713"
"91.20000","18.29805","0.04725"
"91.20600","18.29859","0.04729"
"91.21200","18.29906","0.04722"
"91.21800","18.29954","0.04714"
"91.22400","18.30008","0.04701"
"91.23000","18.30056","0.04693"
"91.23600","18.30104","0.04697"
"91.24200","18.30158","0.04703"
"91.24800","18.30206","0.04703"
"91.25400","18.30253","0.04694"
"91.26000","18.30307","0.04696"
"91.26600","18.30355","0.04704"
"91.27200","18.30403","0.04711"
"91.27800","18.30457","0.04703"
"91.28400","18.30504","0.04697"
"91.29000","18.30558","0.04697"
"91.29600","18.30606","0.04701"
"91.30200","18.30654","0.04710"
"91.30800","18.30708","0.04731"
"91.31400","18.30756","0.04741"
"91.32000","18.30809","0.04745"
"91.32600","18.30857","0.04747"
"91.33200","18.30905","0.04747"
"91.33800","18.30959","0.04740"
"91.34400","18.31007","0.04725"
"91.35000","18.31060","0.04721"
"91.35600","18.31108","0.04726"
"91.36200","18.31156","0.04738"
"91.36800","18.31210","0.04754"
"91.37400","18.31258","0.04760"
"91.38000","18.31312","0.04756"
"91.38600","18.31359","0.04760"
"91.39200","18.31413","0.04768"
"91.39800","18.31461","0.04770"
"91.40400","18.31509","0.04764"
"91.41000","18.31563","0.04755"
"91.41600","18.31610","0.04745"
"91.42200","18.31658","0.04752"
"91.42800","18.31712","0.04766"
"91.43400","18.31760","0.04779"
"91.44000","18.31808","0.04799"
"91.44600","18.31861","0.04808"
"91.45200","18.31909","0.04805"
"91.45800","18.31963","0.04809"
"91.46400","18.32011","0.04820"
"91.47000","18.32065","0.04826"
"91.47600","18.32113","0.04828"
"91.48200","18.32161","0.04838"
"91.48800","18.32214","0.04842"
"91.49400","18.32262","0.04834"
"91.50000","18.32310","0.04828"
"91.50600","18.32358","0.04823"
"91.51200","18.32412","0.04817"
"91.51800","18.32459","0.04804"
"91.52400","18.32513","0.04790"
"91.53000","18.32561","0.04776"
"91.53600","18.32609","0.04768"
"91.54200","18.32663","0.04780"
"91.54800","18.32711","0.04803"
"91.55400","18.32759","0.04823"
"91.56000","18.32806","0.04840"
"91.56600","18.32860","0.04857"
"91.57200","18.32908","0.04869"
"91.57800","18.32956","0.04861"
"91.58400","18.33010","0.04850"
"91.59000","18.33057","0.04849"
"91.59600","18.33105","0.04853"
"91.60200","18.33159","0.04875"
"91.60800","18.33213","0.04897"
"91.61400","18.33261","0.04905"
"91.62000","18.33315","0.04911"
"91.62600","18.33362","0.04916"
"91.63200","18.33410","0.04926"
"91.63800","18.33458","0.04926"
"91.64400","18.33506","0.04916"
"91.65000","18.33560","0.04910"
"91.65600","18.33607","0.04901"
"91.66200","18.33655","0.04885"
"91.66800","18.33703","0.04879"
"91.67400","18.33757","0.04881"
"91.68000","18.33805","0.04885"
"91.68600","18.33858","0.04887"
"91.69200","18.33906","0.04895"
"91.69800","18.33954","0.04902"
"91.70400","18.34008","0.04916"
"91.71000","18.34056","0.04931"
"91.71600","18.34104","0.04944"
"91.72200","18.34158","0.04950"
"91.72800","18.34205","0.04949"
"91.73400","18.34259","0.04941"
"91.74000","18.34307","0.04938"
"91.74600","18.34361","0.04941"
"91.75200","18.34409","0.04945"
"91.75800","18.34462","0.04951"
"91.76400","18.34510","0.04956"
"91.77000","18.34558","0.04957"
"91.77600","18.34606","0.04956"
"91.78200","18.34660","0.04948"
"91.78800","18.34707","0.04938"
"91.79400","18.34755","0.04944"
"91.80000","18.34803","0.04955"
"91.80600","18.34857","0.04957"
"91.81200","18.34905","0.04953"
"91.81800","18.34953","0.04959"
"91.82400","18.35007","0.04965"
"91.83000","18.35054","0.04969"
"91.83600","18.35108","0.04972"
"91.84200","18.35156","0.04972"
"91.84800","18.35204","0.04967"
"91.85400","18.35258","0.04956"
"91.86000","18.35305","0.04955"
"91.86600","18.35359","0.04965"
"91.87200","18.35407","0.04961"
"91.87800","18.35461","0.04952"
"91.88400","18.35509","0.04949"
"91.89000","18.35563","0.04957"
"91.89600","18.35610","0.04971"
"91.90200","18.35664","0.04984"
"91.90800","18.35712","0.05012"
"91.91400","18.35766","0.05037"
"91.92000","18.35814","0.05041"
"91.92600","18.35862","0.05041"
"91.93200","18.35915","0.05038"
"91.93800","18.35963","0.05032"
"91.94400","18.36017","0.05035"
"91.95000","18.36065","0.05032"
"91.95600","18.36113","0.05025"
"91.96200","18.36167","0.05015"
"91.96800","18.36214","0.05016"
"91.97400","18.36262","0.05020"
"91.98000","18.36310","0.05025"
"91.98600","18.36358","0.05037"
"91.99200","18.36412","0.05054"
"91.99800","18.36459","0.05067"
"92.00400","18.36513","0.05077"
"92.01000","18.36561","0.05084"
"92.01600","18.36615","0.05093"
"92.02200","18.36663","0.05095"
"92.02800","18.36717","0.05084"
"92.03400","18.36765","0.05081"
"92.04000","18.36812","0.05072"
"92.04600","18.36866","0.05058"
"92.05200","18.36914","0.05047"
"92.05800","18.36962","0.05046"
"92.06400","18.37016","0.05057"
"92.07000","18.37063","0.05069"
"92.07600","18.37111","0.05082"
"92.08200","18.37159","0.05092"
"92.08800","18.37213","0.05097"
"92.09400","18.37261","0.05112"
"92.10000","18.37309","0.05122"
"92.10600","18.37362","0.05125"
"92.11200","18.37410","0.05123"
"92.11800","18.37458","0.05122"
"92.12400","18.37512","0.05123"
"92.13000","18.37560","0.05132"
"92.13600","18.37607","0.05131"
"92.14200","18.37661","0.05127"
"92.14800","18.37709","0.05121"
"92.15400","18.37763","0.05129"
"92.16000","18.37811","0.05147"
"92.16600","18.37864","0.05153"
"92.17200","18.37912","0.05152"
"92.17800","18.37966","0.05149"
"92.18400","18.38014","0.05157"
"92.19000","18.38068","0.05173"
"92.19600","18.38116","0.05176"
"92.20200","18.38164","0.05170"
"92.20800","18.38211","0.05156"
"92.21400","18.38265","0.05142"
"92.22000","18.38313","0.05146"
"92.22600","18.38361","0.05166"
"92.23200","18.38409","0.05177"
"92.23800","18.38462","0.05177"
"92.24400","18.38510","0.05182"
"92.25000","18.38558","0.05195"
"92.25600","18.38612","0.05207"
"92.26200","18.38660","0.05224"
"92.26800","18.38708","0.05242"
"92.27400","18.38755","0.05251"
"92.28000","18.38809","0.05252"
"92.28600","18.38857","0.05249"
"92.29200","18.38905","0.05252"
"92.29800","18.38953","0.05249"
"92.30400","18.39006","0.05238"
"92.31000","18.39054","0.05225"
"92.31600","18.39108","0.05211"
"92.32200","18.39162","0.05198"
"92.32800","18.39210","0.05190"
"92.33400","18.39264","0.05193"
"92.34000","18.39311","0.05203"
"92.34600","18.39365","0.05221"
"92.35200","18.39413","0.05235"
"92.35800","18.39461","0.05234"
"92.36400","18.39515","0.05228"
"92.37000","18.39562","0.05234"
"92.37600","18.39610","0.05244"
"92.38200","18.39658","0.05259"
"92.38800","18.39706","0.05266"
"92.39400","18.39760","0.05260"
"92.40000","18.39808","0.05259"
"92.40600","18.39856","0.05260"
"92.41200","18.39909","0.05259"
"92.41800","18.39957","0.05257"
"92.42400","18.40011","0.05260"
"92.43000","18.40059","0.05259"
"92.43600","18.40112","0.05252"
"92.44200","18.40160","0.05240"
"92.44800","18.40214","0.05233"
"92.45400","18.40262","0.05231"
"92.46000","18.40316","0.05228"
"92.46600","18.40364","0.05236"
"92.47200","18.40417","0.05239"
"92.47800","18.40465","0.05242"
"92.48400","18.40519","0.05246"
"92.49000","18.40567","0.05253"
"92.49600","18.40615","0.05260"
"92.50200","18.40668","0.05273"
"92.50800","18.40716","0.05281"
"92.51400","18.40764","0.05292"
"92.52000","18.40812","0.05310"
"92.52600","18.40860","0.05330"
"92.53200","18.40908","0.05350"
"92.53800","18.40961","0.05365"
"92.54400","18.41009","0.05375"
"92.55000","18.41057","0.05371"
"92.55600","18.41105","0.05373"
"92.56200","18.41159","0.05382"
"92.56800","18.41207","0.05391"
"92.57400","18.41255","0.05404"
"92.58000","18.41308","0.05407"
"92.58600","18.41356","0.05397"
"92.59200","18.41410","0.05399"
"92.59800","18.41458","0.05409"
"92.60400","18.41512","0.05426"
"92.61000","18.41559","0.05432"
"92.61600","18.41613","0.05430"
"92.62200","18.41661","0.05427"
"92.62800","18.41715","0.05424"
"92.63400","18.41763","0.05423"
"92.64000","18.41811","0.05412"
"92.64600","18.41858","0.05400"
"92.65200","18.41906","0.05389"
"92.65800","18.41960","0.05384"
"92.66400","18.42008","0.05379"
"92.67000","18.42056","0.05382"
"92.67600","18.42109","0.05383"
"92.68200","18.42157","0.05372"
"92.68800","18.42205","0.05362"
"92.69400","18.42259","0.05359"
"92.70000","18.42307","0.05359"
"92.70600","18.42355","0.05369"
"92.71200","18.42408","0.05369"
"92.71800","18.42456","0.05374"
"92.72400","18.42510","0.05386"
"92.73000","18.42558","0.05399"
"92.73600","18.42606","0.05411"
"92.74200","18.42660","0.05421"
"92.74800","18.42713","0.05436"
"92.75400","18.42761","0.05447"
"92.76000","18.42809","0.05453"
"92.76600","18.42863","0.05454"
"92.77200","18.42911","0.05445"
"92.77800","18.42958","0.05430"
"92.78400","18.43006","0.05424"
"92.79000","18.43060","0.05423"
"92.79600","18.43108","0.05423"
"92.80200","18.43156","0.05428"
"92.80800","18.43204","0.05433"
"92.81400","18.43258","0.05438"
"92.82000","18.43305","0.05434"
"92.82600","18.43353","0.05430"
"92.83200","18.43407","0.05430"
"92.83800","18.43455","0.05433"
"92.84400","18.43503","0.05439"
"92.85000","18.43550","0.05451"
"92.85600","18.43604","0.05459"
"92.86200","18.43652","0.05466"
"92.86800","18.43706","0.05476"
"92.87400","18.43754","0.05479"
"92.88000","18.43807","0.05469"
"92.88600","18.43855","0.05467"
"92.89200","18.43909","0.05488"
"92.89800","18.43963","0.05510"
"92.90400","18.44011","0.05517"
"92.91000","18.44059","0.05516"
"92.91600","18.44113","0.05511"
"92.92200","18.44160","0.05500"
"92.92800","18.44208","0.05486"
"92.93400","18.44256","0.05485"
"92.94000","18.44304","0.05482"
"92.94600","18.44358","0.05475"
"92.95200","18.44405","0.05470"
"92.95800","18.44453","0.05481"
"92.96400","18.44507","0.05488"
"92.97000","18.44555","0.05484"
"92.97600","18.44609","0.05490"
"92.98200","18.44657","0.05506"
"92.98800","18.44710","0.05515"
"92.99400","18.44758","0.05528"
"93.00000","18.44806","0.05540"
"93.00600","18.44860","0.05548"
"93.01200","18.44908","0.05544"
"93.01800","18.44956","0.05541"
"93.02400","18.45009","0.05545"
"93.03000","18.45057","0.05561"
"93.03600","18.45111","0.05568"
"93.04200","18.45165","0.05568"
"93.04800","18.45213","0.05564"
"93.05400","18.45260","0.05556"
"93.06000","18.45308","0.05556"
"93.06600","18.45362","0.05558"
"93.07200","18.45410","0.05551"
"93.07800","18.45458","0.05551"
"93.08400","18.45506","0.05561"
"93.09000","18.45560","0.05577"
"93.09600","18.45607","0.05582"
"93.10200","18.45661","0.05583"
"93.10800","18.45709","0.05583"
"93.11400","18.45763","0.05584"
"93.12000","18.45811","0.05584"
"93.12600","18.45858","0.05591"
"93.13200","18.45912","0.05601"
"93.13800","18.45960","0.05604"
"93.14400","18.46008","0.05594"
"93.15000","18.46062","0.05603"
"93.15600","18.46110","0.05616"
"93.16200","18.46157","0.05633"
"93.16800","18.46211","0.05644"
"93.17400","18.46259","0.05632"
"93.18000","18.46313","0.05614"
"93.18600","18.46361","0.05599"
"93.19200","18.46414","0.05607"
"93.19800","18.46462","0.05628"
"93.20400","18.46510","0.05636"
"93.21000","18.46558","0.05640"
"93.21600","18.46612","0.05648"
"93.22200","18.46659","0.05668"
"93.22800","18.46707","0.05694"
"93.23400","18.46755","0.05717"
"93.24000","18.46809","0.05731"
"93.24600","18.46857","0.05732"
"93.25200","18.46905","0.05732"
"93.25800","18.46959","0.05738"
"93.26400","18.47006","0.05750"
"93.27000","18.47054","0.05737"
"93.27600","18.47108","0.05714"
"93.28200","18.47156","0.05700"
"93.28800","18.47204","0.05698"
"93.29400","18.47257","0.05708"
"93.30000","18.47305","0.05717"
"93.30600","18.47353","0.05724"
"93.31200","18.47407","0.05734"
"93.31800","18.47455","0.05741"
"93.32400","18.47509","0.05753"
"93.33000","18.47556","0.05757"
"93.33600","18.47604","0.05748"
"93.34200","18.47658","0.05738"
"93.34800","18.47706","0.05730"
"93.35400","18.47754","0.05722"
"93.36000","18.47802","0.05722"
"93.36600","18.47855","0.05740"
"93.37200","18.47903","0.05756"
"93.37800","18.47957","0.05773"
"93.38400","18.48005","0.05784"
"93.39000","18.48053","0.05791"
"93.39600","18.48106","0.05801"
"93.40200","18.48154","0.05815"
"93.40800","18.48202","0.05826"
"93.41400","18.48256","0.05831"
"93.42000","18.48304","0.05825"
"93.42600","18.48358","0.05821"
"93.43200","18.48405","0.05833"
"93.43800","18.48453","0.05834"
"93.44400","18.48507","0.05832"
"93.45000","18.48555","0.05832"
"93.45600","18.48609","0.05833"
"93.46200","18.48656","0.05834"
"93.46800","18.48710","0.05845"
"93.47400","18.48758","0.05865"
"93.48000","18.48812","0.05885"
"93.48600","18.48860","0.05899"
"93.49200","18.48908","0.05909"
"93.49800","18.48956","0.05915"
"93.50400","18.49009","0.05903"
"93.51000","18.49057","0.05887"
"93.51600","18.49105","0.05871"
"93.52200","18.49159","0.05858"
"93.52800","18.49207","0.05849"
"93.53400","18.49260","0.05845"
"93.54000","18.49308","0.05840"
"93.54600","18.49356","0.05841"
"93.55200","18.49410","0.05841"
"93.55800","18.49458","0.05858"
"93.56400","18.49505","0.05887"
"93.57000","18.49559","0.05897"
"93.57600","18.49607","0.05906"
"93.58200","18.49655","0.05921"
"93.58800","18.49709","0.05924"
"93.59400","18.49757","0.05925"
"93.60000","18.49810","0.05920"
"93.60600","18.49858","0.05923"
"93.61200","18.49912","0.05924"
"93.61800","18.49960","0.05929"
"93.62400","18.50008","0.05933"
"93.63000","18.50061","0.05934"
"93.63600","18.50109","0.05924"
"93.64200","18.50157","0.05921"
"93.64800","18.50211","0.05922"
"93.65400","18.50259","0.05919"
"93.66000","18.50307","0.05929"
"93.66600","18.50360","0.05950"
"93.67200","18.50408","0.05970"
"93.67800","18.50462","0.05978"
