End date,"2/26/2017"
Specimen label,"1AT_2.2"
Maximum Load,"0.00830",N

Time,Extension,Load
(s),(mm),(N)
"98.34000","8.19517","0.00316"
"98.34600","8.19571","0.00330"
"98.35200","8.19619","0.00333"
"98.35800","8.19673","0.00324"
"98.36400","8.19720","0.00318"
"98.37000","8.19774","0.00323"
"98.37600","8.19822","0.00316"
"98.38200","8.19870","0.00302"
"98.38800","8.19918","0.00292"
"98.39400","8.19966","0.00293"
"98.40000","8.20019","0.00288"
"98.40600","8.20067","0.00292"
"98.41200","8.20115","0.00302"
"98.41800","8.20169","0.00312"
"98.42400","8.20217","0.00329"
"98.43000","8.20265","0.00348"
"98.43600","8.20318","0.00360"
"98.44200","8.20366","0.00367"
"98.44800","8.20414","0.00369"
"98.45400","8.20462","0.00353"
"98.46000","8.20516","0.00328"
"98.46600","8.20563","0.00295"
"98.47200","8.20611","0.00272"
"98.47800","8.20665","0.00269"
"98.48400","8.20719","0.00282"
"98.49000","8.20767","0.00305"
"98.49600","8.20821","0.00333"
"98.50200","8.20874","0.00354"
"98.50800","8.20922","0.00370"
"98.51400","8.20970","0.00376"
"98.52000","8.21018","0.00375"
"98.52600","8.21072","0.00366"
"98.53200","8.21119","0.00361"
"98.53800","8.21167","0.00359"
"98.54400","8.21215","0.00354"
"98.55000","8.21269","0.00349"
"98.55600","8.21317","0.00343"
"98.56200","8.21365","0.00332"
"98.56800","8.21418","0.00331"
"98.57400","8.21466","0.00336"
"98.58000","8.21520","0.00340"
"98.58600","8.21568","0.00355"
"98.59200","8.21616","0.00366"
"98.59800","8.21670","0.00372"
"98.60400","8.21717","0.00386"
"98.61000","8.21771","0.00383"
"98.61600","8.21819","0.00366"
"98.62200","8.21873","0.00363"
"98.62800","8.21921","0.00348"
"98.63400","8.21974","0.00328"
"98.64000","8.22022","0.00310"
"98.64600","8.22076","0.00303"
"98.65200","8.22124","0.00298"
"98.65800","8.22172","0.00296"
"98.66400","8.22226","0.00300"
"98.67000","8.22273","0.00311"
"98.67600","8.22321","0.00321"
"98.68200","8.22369","0.00325"
"98.68800","8.22423","0.00336"
"98.69400","8.22471","0.00337"
"98.70000","8.22519","0.00334"
"98.70600","8.22572","0.00337"
"98.71200","8.22620","0.00338"
"98.71800","8.22674","0.00343"
"98.72400","8.22722","0.00350"
"98.73000","8.22776","0.00348"
"98.73600","8.22824","0.00351"
"98.74200","8.22871","0.00354"
"98.74800","8.22925","0.00338"
"98.75400","8.22973","0.00314"
"98.76000","8.23021","0.00291"
"98.76600","8.23075","0.00274"
"98.77200","8.23122","0.00273"
"98.77800","8.23176","0.00282"
"98.78400","8.23224","0.00301"
"98.79000","8.23272","0.00317"
"98.79600","8.23326","0.00316"
"98.80200","8.23374","0.00307"
"98.80800","8.23421","0.00298"
"98.81400","8.23469","0.00305"
"98.82000","8.23517","0.00324"
"98.82600","8.23571","0.00338"
"98.83200","8.23619","0.00336"
"98.83800","8.23667","0.00326"
"98.84400","8.23720","0.00309"
"98.85000","8.23768","0.00308"
"98.85600","8.23816","0.00312"
"98.86200","8.23864","0.00310"
"98.86800","8.23918","0.00315"
"98.87400","8.23965","0.00326"
"98.88000","8.24013","0.00336"
"98.88600","8.24067","0.00354"
"98.89200","8.24115","0.00359"
"98.89800","8.24163","0.00363"
"98.90400","8.24217","0.00367"
"98.91000","8.24264","0.00349"
"98.91600","8.24318","0.00333"
"98.92200","8.24366","0.00324"
"98.92800","8.24420","0.00319"
"98.93400","8.24468","0.00314"
"98.94000","8.24516","0.00307"
"98.94600","8.24563","0.00306"
"98.95200","8.24617","0.00300"
"98.95800","8.24665","0.00298"
"98.96400","8.24713","0.00306"
"98.97000","8.24767","0.00312"
"98.97600","8.24815","0.00314"
"98.98200","8.24862","0.00320"
"98.98800","8.24916","0.00325"
"98.99400","8.24964","0.00325"
"99.00000","8.25018","0.00323"
"99.00600","8.25066","0.00332"
"99.01200","8.25119","0.00341"
"99.01800","8.25167","0.00343"
"99.02400","8.25215","0.00338"
"99.03000","8.25269","0.00335"
"99.03600","8.25317","0.00330"
"99.04200","8.25371","0.00335"
"99.04800","8.25418","0.00344"
"99.05400","8.25472","0.00360"
"99.06000","8.25520","0.00365"
"99.06600","8.25574","0.00366"
"99.07200","8.25622","0.00368"
"99.07800","8.25675","0.00356"
"99.08400","8.25723","0.00343"
"99.09000","8.25771","0.00327"
"99.09600","8.25825","0.00329"
"99.10200","8.25873","0.00348"
"99.10800","8.25921","0.00360"
"99.11400","8.25968","0.00362"
"99.12000","8.26022","0.00363"
"99.12600","8.26070","0.00356"
"99.13200","8.26124","0.00347"
"99.13800","8.26172","0.00358"
"99.14400","8.26220","0.00373"
"99.15000","8.26273","0.00373"
"99.15600","8.26321","0.00370"
"99.16200","8.26375","0.00362"
"99.16800","8.26423","0.00352"
"99.17400","8.26471","0.00346"
"99.18000","8.26524","0.00352"
"99.18600","8.26572","0.00354"
"99.19200","8.26620","0.00354"
"99.19800","8.26674","0.00363"
"99.20400","8.26722","0.00368"
"99.21000","8.26776","0.00359"
"99.21600","8.26823","0.00340"
"99.22200","8.26871","0.00326"
"99.22800","8.26925","0.00307"
"99.23400","8.26973","0.00290"
"99.24000","8.27021","0.00276"
"99.24600","8.27075","0.00275"
"99.25200","8.27122","0.00286"
"99.25800","8.27170","0.00295"
"99.26400","8.27224","0.00297"
"99.27000","8.27272","0.00305"
"99.27600","8.27326","0.00314"
"99.28200","8.27374","0.00326"
"99.28800","8.27427","0.00336"
"99.29400","8.27475","0.00340"
"99.30000","8.27523","0.00346"
"99.30600","8.27577","0.00343"
"99.31200","8.27625","0.00344"
"99.31800","8.27672","0.00347"
"99.32400","8.27726","0.00348"
"99.33000","8.27774","0.00354"
"99.33600","8.27822","0.00363"
"99.34200","8.27876","0.00367"
"99.34800","8.27924","0.00355"
"99.35400","8.27977","0.00352"
"99.36000","8.28025","0.00348"
"99.36600","8.28079","0.00345"
"99.37200","8.28127","0.00349"
"99.37800","8.28175","0.00345"
"99.38400","8.28223","0.00345"
"99.39000","8.28276","0.00345"
"99.39600","8.28324","0.00343"
"99.40200","8.28372","0.00335"
"99.40800","8.28420","0.00327"
"99.41400","8.28468","0.00325"
"99.42000","8.28522","0.00326"
"99.42600","8.28569","0.00325"
"99.43200","8.28617","0.00323"
"99.43800","8.28665","0.00324"
"99.44400","8.28719","0.00325"
"99.45000","8.28767","0.00327"
"99.45600","8.28814","0.00329"
"99.46200","8.28868","0.00326"
"99.46800","8.28916","0.00326"
"99.47400","8.28970","0.00317"
"99.48000","8.29018","0.00313"
"99.48600","8.29072","0.00306"
"99.49200","8.29119","0.00294"
"99.49800","8.29173","0.00298"
"99.50400","8.29221","0.00308"
"99.51000","8.29269","0.00317"
"99.51600","8.29323","0.00316"
"99.52200","8.29370","0.00329"
"99.52800","8.29424","0.00337"
"99.53400","8.29472","0.00341"
"99.54000","8.29520","0.00336"
"99.54600","8.29568","0.00341"
"99.55200","8.29622","0.00352"
"99.55800","8.29669","0.00359"
"99.56400","8.29717","0.00370"
"99.57000","8.29771","0.00390"
"99.57600","8.29819","0.00388"
"99.58200","8.29873","0.00381"
"99.58800","8.29921","0.00383"
"99.59400","8.29968","0.00377"
"99.60000","8.30022","0.00371"
"99.60600","8.30070","0.00362"
"99.61200","8.30124","0.00345"
"99.61800","8.30172","0.00329"
"99.62400","8.30225","0.00318"
"99.63000","8.30273","0.00311"
"99.63600","8.30327","0.00310"
"99.64200","8.30375","0.00316"
"99.64800","8.30429","0.00321"
"99.65400","8.30477","0.00327"
"99.66000","8.30524","0.00327"
"99.66600","8.30578","0.00327"
"99.67200","8.30626","0.00328"
"99.67800","8.30680","0.00330"
"99.68400","8.30728","0.00348"
"99.69000","8.30776","0.00364"
"99.69600","8.30829","0.00373"
"99.70200","8.30877","0.00381"
"99.70800","8.30925","0.00393"
"99.71400","8.30973","0.00403"
"99.72000","8.31027","0.00424"
"99.72600","8.31074","0.00424"
"99.73200","8.31122","0.00411"
"99.73800","8.31170","0.00401"
"99.74400","8.31224","0.00390"
"99.75000","8.31272","0.00369"
"99.75600","8.31326","0.00358"
"99.76200","8.31373","0.00361"
"99.76800","8.31421","0.00356"
"99.77400","8.31475","0.00344"
"99.78000","8.31529","0.00344"
"99.78600","8.31577","0.00352"
"99.79200","8.31625","0.00347"
"99.79800","8.31678","0.00338"
"99.80400","8.31726","0.00339"
"99.81000","8.31774","0.00334"
"99.81600","8.31828","0.00324"
"99.82200","8.31876","0.00315"
"99.82800","8.31924","0.00299"
"99.83400","8.31977","0.00294"
"99.84000","8.32025","0.00306"
"99.84600","8.32073","0.00316"
"99.85200","8.32121","0.00328"
"99.85800","8.32175","0.00336"
"99.86400","8.32222","0.00352"
"99.87000","8.32270","0.00368"
"99.87600","8.32324","0.00374"
"99.88200","8.32372","0.00374"
"99.88800","8.32420","0.00374"
"99.89400","8.32474","0.00375"
"99.90000","8.32521","0.00377"
"99.90600","8.32575","0.00384"
"99.91200","8.32623","0.00385"
"99.91800","8.32671","0.00386"
"99.92400","8.32725","0.00387"
"99.93000","8.32773","0.00390"
"99.93600","8.32826","0.00384"
"99.94200","8.32874","0.00379"
"99.94800","8.32922","0.00376"
"99.95400","8.32970","0.00364"
"99.96000","8.33024","0.00350"
"99.96600","8.33072","0.00337"
"99.97200","8.33119","0.00340"
"99.97800","8.33173","0.00345"
"99.98400","8.33221","0.00350"
"99.99000","8.33269","0.00362"
"99.99600","8.33323","0.00374"
"100.00200","8.33370","0.00385"
"100.00800","8.33418","0.00376"
"100.01400","8.33466","0.00371"
"100.02000","8.33520","0.00374"
"100.02600","8.33568","0.00368"
"100.03200","8.33616","0.00359"
"100.03800","8.33669","0.00363"
"100.04400","8.33717","0.00355"
"100.05000","8.33765","0.00346"
"100.05600","8.33819","0.00354"
"100.06200","8.33867","0.00372"
"100.06800","8.33915","0.00384"
"100.07400","8.33968","0.00397"
"100.08000","8.34016","0.00405"
"100.08600","8.34070","0.00407"
"100.09200","8.34118","0.00398"
"100.09800","8.34172","0.00387"
"100.10400","8.34219","0.00372"
"100.11000","8.34273","0.00357"
"100.11600","8.34321","0.00350"
"100.12200","8.34369","0.00351"
"100.12800","8.34423","0.00348"
"100.13400","8.34471","0.00341"
"100.14000","8.34524","0.00345"
"100.14600","8.34572","0.00353"
"100.15200","8.34620","0.00367"
"100.15800","8.34674","0.00380"
"100.16400","8.34722","0.00382"
"100.17000","8.34769","0.00389"
"100.17600","8.34823","0.00389"
"100.18200","8.34871","0.00377"
"100.18800","8.34925","0.00374"
"100.19400","8.34973","0.00365"
"100.20000","8.35021","0.00343"
"100.20600","8.35074","0.00326"
"100.21200","8.35122","0.00320"
"100.21800","8.35176","0.00312"
"100.22400","8.35224","0.00311"
"100.23000","8.35278","0.00319"
"100.23600","8.35326","0.00331"
"100.24200","8.35373","0.00337"
"100.24800","8.35427","0.00348"
"100.25400","8.35475","0.00362"
"100.26000","8.35523","0.00369"
"100.26600","8.35577","0.00370"
"100.27200","8.35625","0.00368"
"100.27800","8.35672","0.00356"
"100.28400","8.35726","0.00349"
"100.29000","8.35774","0.00356"
"100.29600","8.35822","0.00372"
"100.30200","8.35876","0.00392"
"100.30800","8.35923","0.00405"
"100.31400","8.35971","0.00415"
"100.32000","8.36019","0.00410"
"100.32600","8.36073","0.00400"
"100.33200","8.36121","0.00389"
"100.33800","8.36169","0.00389"
"100.34400","8.36222","0.00390"
"100.35000","8.36270","0.00383"
"100.35600","8.36318","0.00380"
"100.36200","8.36372","0.00382"
"100.36800","8.36420","0.00366"
"100.37400","8.36474","0.00346"
"100.38000","8.36521","0.00339"
"100.38600","8.36569","0.00345"
"100.39200","8.36623","0.00351"
"100.39800","8.36671","0.00361"
"100.40400","8.36719","0.00369"
"100.41000","8.36772","0.00376"
"100.41600","8.36820","0.00380"
"100.42200","8.36874","0.00400"
"100.42800","8.36922","0.00417"
"100.43400","8.36970","0.00431"
"100.44000","8.37018","0.00435"
"100.44600","8.37065","0.00422"
"100.45200","8.37119","0.00415"
"100.45800","8.37167","0.00403"
"100.46400","8.37215","0.00389"
"100.47000","8.37263","0.00383"
"100.47600","8.37317","0.00367"
"100.48200","8.37364","0.00357"
"100.48800","8.37418","0.00354"
"100.49400","8.37466","0.00353"
"100.50000","8.37520","0.00359"
"100.50600","8.37568","0.00366"
"100.51200","8.37615","0.00372"
"100.51800","8.37669","0.00368"
"100.52400","8.37717","0.00367"
"100.53000","8.37765","0.00369"
"100.53600","8.37813","0.00375"
"100.54200","8.37867","0.00375"
"100.54800","8.37914","0.00373"
"100.55400","8.37968","0.00382"
"100.56000","8.38016","0.00389"
"100.56600","8.38070","0.00389"
"100.57200","8.38118","0.00386"
"100.57800","8.38166","0.00383"
"100.58400","8.38213","0.00383"
"100.59000","8.38261","0.00391"
"100.59600","8.38315","0.00393"
"100.60200","8.38363","0.00385"
"100.60800","8.38411","0.00377"
"100.61400","8.38459","0.00373"
"100.62000","8.38512","0.00371"
"100.62600","8.38560","0.00365"
"100.63200","8.38614","0.00354"
"100.63800","8.38662","0.00357"
"100.64400","8.38716","0.00368"
"100.65000","8.38763","0.00398"
"100.65600","8.38817","0.00423"
"100.66200","8.38865","0.00440"
"100.66800","8.38919","0.00448"
"100.67400","8.38967","0.00439"
"100.68000","8.39021","0.00429"
"100.68600","8.39068","0.00429"
"100.69200","8.39122","0.00424"
"100.69800","8.39170","0.00405"
"100.70400","8.39218","0.00394"
"100.71000","8.39272","0.00386"
"100.71600","8.39325","0.00367"
"100.72200","8.39373","0.00359"
"100.72800","8.39421","0.00354"
"100.73400","8.39475","0.00358"
"100.74000","8.39523","0.00366"
"100.74600","8.39571","0.00374"
"100.75200","8.39624","0.00379"
"100.75800","8.39672","0.00380"
"100.76400","8.39720","0.00379"
"100.77000","8.39774","0.00392"
"100.77600","8.39822","0.00404"
"100.78200","8.39876","0.00407"
"100.78800","8.39923","0.00424"
"100.79400","8.39977","0.00444"
"100.80000","8.40025","0.00446"
"100.80600","8.40073","0.00433"
"100.81200","8.40127","0.00417"
"100.81800","8.40174","0.00411"
"100.82400","8.40222","0.00406"
"100.83000","8.40276","0.00399"
"100.83600","8.40324","0.00396"
"100.84200","8.40372","0.00386"
"100.84800","8.40426","0.00363"
"100.85400","8.40473","0.00367"
"100.86000","8.40521","0.00381"
"100.86600","8.40575","0.00391"
"100.87200","8.40623","0.00396"
"100.87800","8.40677","0.00397"
"100.88400","8.40725","0.00404"
"100.89000","8.40772","0.00397"
"100.89600","8.40826","0.00391"
"100.90200","8.40874","0.00398"
"100.90800","8.40922","0.00405"
"100.91400","8.40976","0.00406"
"100.92000","8.41024","0.00408"
"100.92600","8.41077","0.00411"
"100.93200","8.41125","0.00411"
"100.93800","8.41173","0.00400"
"100.94400","8.41227","0.00391"
"100.95000","8.41275","0.00395"
"100.95600","8.41328","0.00411"
"100.96200","8.41376","0.00427"
"100.96800","8.41424","0.00447"
"100.97400","8.41472","0.00467"
"100.98000","8.41526","0.00474"
"100.98600","8.41574","0.00478"
"100.99200","8.41621","0.00479"
"100.99800","8.41669","0.00466"
"101.00400","8.41723","0.00455"
"101.01000","8.41771","0.00437"
"101.01600","8.41819","0.00422"
"101.02200","8.41866","0.00420"
"101.02800","8.41920","0.00412"
"101.03400","8.41968","0.00398"
"101.04000","8.42016","0.00388"
"101.04600","8.42070","0.00387"
"101.05200","8.42118","0.00385"
"101.05800","8.42171","0.00375"
"101.06400","8.42219","0.00358"
"101.07000","8.42273","0.00356"
"101.07600","8.42321","0.00364"
"101.08200","8.42369","0.00367"
"101.08800","8.42422","0.00373"
"101.09400","8.42470","0.00382"
"101.10000","8.42518","0.00403"
"101.10600","8.42572","0.00420"
"101.11200","8.42620","0.00420"
"101.11800","8.42668","0.00413"
"101.12400","8.42716","0.00398"
"101.13000","8.42769","0.00384"
"101.13600","8.42817","0.00370"
"101.14200","8.42865","0.00366"
"101.14800","8.42913","0.00375"
"101.15400","8.42967","0.00393"
"101.16000","8.43014","0.00404"
"101.16600","8.43062","0.00399"
"101.17200","8.43110","0.00392"
"101.17800","8.43164","0.00392"
"101.18400","8.43212","0.00409"
"101.19000","8.43266","0.00413"
"101.19600","8.43319","0.00414"
"101.20200","8.43367","0.00413"
"101.20800","8.43421","0.00395"
"101.21400","8.43469","0.00380"
"101.22000","8.43523","0.00382"
"101.22600","8.43571","0.00385"
"101.23200","8.43624","0.00383"
"101.23800","8.43672","0.00395"
"101.24400","8.43726","0.00412"
"101.25000","8.43774","0.00427"
"101.25600","8.43822","0.00439"
"101.26200","8.43869","0.00432"
"101.26800","8.43923","0.00423"
"101.27400","8.43971","0.00407"
"101.28000","8.44019","0.00397"
"101.28600","8.44073","0.00396"
"101.29200","8.44121","0.00386"
"101.29800","8.44168","0.00381"
"101.30400","8.44222","0.00388"
"101.31000","8.44270","0.00404"
"101.31600","8.44318","0.00412"
"101.32200","8.44372","0.00419"
"101.32800","8.44420","0.00418"
"101.33400","8.44473","0.00409"
"101.34000","8.44521","0.00412"
"101.34600","8.44575","0.00418"
"101.35200","8.44623","0.00419"
"101.35800","8.44677","0.00425"
"101.36400","8.44724","0.00432"
"101.37000","8.44778","0.00450"
"101.37600","8.44826","0.00459"
"101.38200","8.44880","0.00465"
"101.38800","8.44928","0.00470"
"101.39400","8.44976","0.00472"
"101.40000","8.45029","0.00474"
"101.40600","8.45077","0.00461"
"101.41200","8.45125","0.00436"
"101.41800","8.45173","0.00412"
"101.42400","8.45227","0.00400"
"101.43000","8.45275","0.00397"
"101.43600","8.45322","0.00397"
"101.44200","8.45376","0.00396"
"101.44800","8.45424","0.00398"
"101.45400","8.45472","0.00400"
"101.46000","8.45526","0.00400"
"101.46600","8.45573","0.00389"
"101.47200","8.45621","0.00391"
"101.47800","8.45675","0.00395"
"101.48400","8.45723","0.00386"
"101.49000","8.45777","0.00375"
"101.49600","8.45825","0.00372"
"101.50200","8.45878","0.00374"
"101.50800","8.45926","0.00377"
"101.51400","8.45980","0.00382"
"101.52000","8.46028","0.00397"
"101.52600","8.46076","0.00405"
"101.53200","8.46130","0.00412"
"101.53800","8.46177","0.00433"
"101.54400","8.46225","0.00441"
"101.55000","8.46273","0.00437"
"101.55600","8.46321","0.00434"
"101.56200","8.46369","0.00436"
"101.56800","8.46422","0.00427"
"101.57400","8.46470","0.00419"
"101.58000","8.46518","0.00416"
"101.58600","8.46572","0.00418"
"101.59200","8.46620","0.00424"
"101.59800","8.46668","0.00424"
"101.60400","8.46715","0.00426"
"101.61000","8.46769","0.00434"
"101.61600","8.46817","0.00437"
"101.62200","8.46865","0.00434"
"101.62800","8.46919","0.00418"
"101.63400","8.46967","0.00404"
"101.64000","8.47020","0.00393"
"101.64600","8.47068","0.00383"
"101.65200","8.47116","0.00377"
"101.65800","8.47170","0.00382"
"101.66400","8.47218","0.00384"
"101.67000","8.47266","0.00383"
"101.67600","8.47319","0.00393"
"101.68200","8.47367","0.00404"
"101.68800","8.47415","0.00405"
"101.69400","8.47469","0.00408"
"101.70000","8.47517","0.00420"
"101.70600","8.47564","0.00433"
"101.71200","8.47612","0.00442"
"101.71800","8.47666","0.00447"
"101.72400","8.47714","0.00460"
"101.73000","8.47768","0.00465"
"101.73600","8.47816","0.00465"
"101.74200","8.47869","0.00465"
"101.74800","8.47917","0.00464"
"101.75400","8.47965","0.00463"
"101.76000","8.48019","0.00462"
"101.76600","8.48067","0.00459"
"101.77200","8.48120","0.00453"
"101.77800","8.48168","0.00437"
"101.78400","8.48222","0.00419"
"101.79000","8.48276","0.00405"
"101.79600","8.48324","0.00400"
"101.80200","8.48378","0.00393"
"101.80800","8.48425","0.00397"
"101.81400","8.48479","0.00402"
"101.82000","8.48527","0.00422"
"101.82600","8.48575","0.00430"
"101.83200","8.48629","0.00425"
"101.83800","8.48677","0.00421"
"101.84400","8.48724","0.00417"
"101.85000","8.48778","0.00406"
"101.85600","8.48826","0.00391"
"101.86200","8.48874","0.00384"
"101.86800","8.48928","0.00377"
"101.87400","8.48975","0.00369"
"101.88000","8.49023","0.00370"
"101.88600","8.49071","0.00377"
"101.89200","8.49125","0.00392"
"101.89800","8.49173","0.00412"
"101.90400","8.49221","0.00425"
"101.91000","8.49274","0.00419"
"101.91600","8.49322","0.00411"
"101.92200","8.49376","0.00411"
"101.92800","8.49424","0.00405"
"101.93400","8.49478","0.00408"
"101.94000","8.49526","0.00400"
"101.94600","8.49579","0.00393"
"101.95200","8.49627","0.00394"
"101.95800","8.49681","0.00383"
"101.96400","8.49729","0.00380"
"101.97000","8.49777","0.00386"
"101.97600","8.49825","0.00394"
"101.98200","8.49872","0.00398"
"101.98800","8.49920","0.00408"
"101.99400","8.49974","0.00407"
"102.00000","8.50022","0.00403"
"102.00600","8.50070","0.00400"
"102.01200","8.50123","0.00405"
"102.01800","8.50171","0.00395"
"102.02400","8.50219","0.00393"
"102.03000","8.50273","0.00395"
"102.03600","8.50321","0.00391"
"102.04200","8.50369","0.00376"
"102.04800","8.50422","0.00383"
"102.05400","8.50470","0.00403"
"102.06000","8.50518","0.00424"
"102.06600","8.50572","0.00432"
"102.07200","8.50626","0.00433"
"102.07800","8.50673","0.00451"
"102.08400","8.50727","0.00459"
"102.09000","8.50775","0.00447"
"102.09600","8.50823","0.00435"
"102.10200","8.50877","0.00435"
"102.10800","8.50925","0.00435"
"102.11400","8.50972","0.00430"
"102.12000","8.51020","0.00430"
"102.12600","8.51074","0.00444"
"102.13200","8.51122","0.00439"
"102.13800","8.51170","0.00424"
"102.14400","8.51218","0.00409"
"102.15000","8.51265","0.00393"
"102.15600","8.51319","0.00379"
"102.16200","8.51367","0.00386"
"102.16800","8.51415","0.00404"
"102.17400","8.51469","0.00414"
"102.18000","8.51517","0.00421"
"102.18600","8.51564","0.00414"
"102.19200","8.51612","0.00407"
"102.19800","8.51666","0.00402"
"102.20400","8.51714","0.00391"
"102.21000","8.51768","0.00385"
"102.21600","8.51816","0.00392"
"102.22200","8.51869","0.00405"
"102.22800","8.51917","0.00419"
"102.23400","8.51971","0.00423"
"102.24000","8.52019","0.00432"
"102.24600","8.52073","0.00437"
"102.25200","8.52120","0.00440"
"102.25800","8.52174","0.00441"
"102.26400","8.52222","0.00447"
"102.27000","8.52270","0.00448"
"102.27600","8.52324","0.00436"
"102.28200","8.52372","0.00420"
"102.28800","8.52419","0.00413"
"102.29400","8.52467","0.00410"
"102.30000","8.52521","0.00415"
"102.30600","8.52569","0.00428"
"102.31200","8.52617","0.00426"
"102.31800","8.52670","0.00421"
"102.32400","8.52718","0.00417"
"102.33000","8.52766","0.00418"
"102.33600","8.52820","0.00428"
"102.34200","8.52868","0.00427"
"102.34800","8.52922","0.00429"
"102.35400","8.52969","0.00433"
"102.36000","8.53023","0.00434"
"102.36600","8.53071","0.00433"
"102.37200","8.53125","0.00431"
"102.37800","8.53173","0.00429"
"102.38400","8.53227","0.00421"
"102.39000","8.53274","0.00404"
"102.39600","8.53322","0.00400"
"102.40200","8.53376","0.00395"
"102.40800","8.53424","0.00396"
"102.41400","8.53472","0.00396"
"102.42000","8.53525","0.00395"
"102.42600","8.53573","0.00402"
"102.43200","8.53621","0.00428"
"102.43800","8.53675","0.00454"
"102.44400","8.53723","0.00467"
"102.45000","8.53771","0.00457"
"102.45600","8.53819","0.00441"
"102.46200","8.53872","0.00425"
"102.46800","8.53920","0.00416"
"102.47400","8.53974","0.00407"
"102.48000","8.54022","0.00412"
"102.48600","8.54076","0.00422"
"102.49200","8.54123","0.00426"
"102.49800","8.54171","0.00428"
"102.50400","8.54225","0.00434"
"102.51000","8.54273","0.00436"
"102.51600","8.54327","0.00432"
"102.52200","8.54375","0.00435"
"102.52800","8.54428","0.00441"
"102.53400","8.54476","0.00447"
"102.54000","8.54524","0.00460"
"102.54600","8.54572","0.00465"
"102.55200","8.54626","0.00464"
"102.55800","8.54673","0.00464"
"102.56400","8.54721","0.00464"
"102.57000","8.54775","0.00465"
"102.57600","8.54823","0.00469"
"102.58200","8.54871","0.00471"
"102.58800","8.54924","0.00465"
"102.59400","8.54972","0.00456"
"102.60000","8.55020","0.00458"
"102.60600","8.55068","0.00451"
"102.61200","8.55116","0.00433"
"102.61800","8.55170","0.00413"
"102.62400","8.55217","0.00397"
"102.63000","8.55271","0.00399"
"102.63600","8.55319","0.00406"
"102.64200","8.55367","0.00422"
"102.64800","8.55421","0.00428"
"102.65400","8.55469","0.00440"
"102.66000","8.55516","0.00465"
"102.66600","8.55570","0.00483"
"102.67200","8.55618","0.00492"
"102.67800","8.55666","0.00491"
"102.68400","8.55714","0.00478"
"102.69000","8.55768","0.00474"
"102.69600","8.55815","0.00472"
"102.70200","8.55869","0.00473"
"102.70800","8.55917","0.00476"
"102.71400","8.55965","0.00471"
"102.72000","8.56013","0.00467"
"102.72600","8.56067","0.00458"
"102.73200","8.56114","0.00443"
"102.73800","8.56162","0.00434"
"102.74400","8.56216","0.00436"
"102.75000","8.56264","0.00445"
"102.75600","8.56312","0.00450"
"102.76200","8.56365","0.00459"
"102.76800","8.56413","0.00472"
"102.77400","8.56461","0.00470"
"102.78000","8.56515","0.00458"
"102.78600","8.56563","0.00464"
"102.79200","8.56617","0.00478"
"102.79800","8.56664","0.00485"
"102.80400","8.56718","0.00482"
"102.81000","8.56772","0.00477"
"102.81600","8.56820","0.00465"
"102.82200","8.56868","0.00459"
"102.82800","8.56922","0.00462"
"102.83400","8.56969","0.00466"
"102.84000","8.57017","0.00475"
"102.84600","8.57071","0.00480"
"102.85200","8.57119","0.00486"
"102.85800","8.57167","0.00477"
"102.86400","8.57214","0.00460"
"102.87000","8.57268","0.00458"
"102.87600","8.57316","0.00462"
"102.88200","8.57364","0.00462"
"102.88800","8.57418","0.00458"
"102.89400","8.57466","0.00462"
"102.90000","8.57513","0.00459"
"102.90600","8.57567","0.00468"
"102.91200","8.57615","0.00477"
"102.91800","8.57669","0.00483"
"102.92400","8.57717","0.00485"
"102.93000","8.57771","0.00488"
"102.93600","8.57818","0.00472"
"102.94200","8.57872","0.00449"
"102.94800","8.57926","0.00447"
"102.95400","8.57974","0.00463"
"102.96000","8.58022","0.00475"
"102.96600","8.58075","0.00492"
"102.97200","8.58123","0.00500"
"102.97800","8.58177","0.00499"
"102.98400","8.58225","0.00502"
"102.99000","8.58273","0.00508"
"102.99600","8.58327","0.00516"
"103.00200","8.58374","0.00502"
"103.00800","8.58422","0.00480"
"103.01400","8.58476","0.00461"
"103.02000","8.58524","0.00464"
"103.02600","8.58572","0.00469"
"103.03200","8.58626","0.00461"
"103.03800","8.58673","0.00454"
"103.04400","8.58721","0.00447"
"103.05000","8.58775","0.00437"
"103.05600","8.58823","0.00438"
"103.06200","8.58877","0.00448"
"103.06800","8.58924","0.00450"
"103.07400","8.58978","0.00443"
"103.08000","8.59026","0.00441"
"103.08600","8.59074","0.00449"
"103.09200","8.59128","0.00458"
"103.09800","8.59176","0.00457"
"103.10400","8.59229","0.00457"
"103.11000","8.59277","0.00456"
"103.11600","8.59325","0.00442"
"103.12200","8.59373","0.00428"
"103.12800","8.59427","0.00425"
"103.13400","8.59474","0.00428"
"103.14000","8.59522","0.00427"
"103.14600","8.59570","0.00432"
"103.15200","8.59624","0.00445"
"103.15800","8.59672","0.00443"
"103.16400","8.59720","0.00439"
"103.17000","8.59767","0.00452"
"103.17600","8.59815","0.00467"
"103.18200","8.59869","0.00471"
"103.18800","8.59917","0.00469"
"103.19400","8.59965","0.00466"
"103.20000","8.60019","0.00464"
"103.20600","8.60066","0.00457"
"103.21200","8.60120","0.00447"
"103.21800","8.60168","0.00445"
"103.22400","8.60216","0.00456"
"103.23000","8.60270","0.00460"
"103.23600","8.60318","0.00471"
"103.24200","8.60371","0.00467"
"103.24800","8.60419","0.00451"
