End date,"2/12/2017"
Specimen label,"12BT_91"
"137.01600","11.41819","0.04119"
"137.02200","11.41866","0.04154"
"137.02800","11.41920","0.04177"
"137.03400","11.41968","0.04163"
"137.04000","11.42016","0.04146"
"137.04600","11.42070","0.04138"
"137.05200","11.42118","0.04142"
"137.05800","11.42165","0.04150"
"137.06400","11.42213","0.04146"
"137.07000","11.42267","0.04127"
"137.07600","11.42315","0.04106"
"137.08200","11.42369","0.04093"
"137.08800","11.42417","0.04103"
"137.09400","11.42464","0.04128"
"137.10000","11.42518","0.04144"
"137.10600","11.42566","0.04145"
"137.11200","11.42614","0.04137"
"137.11800","11.42668","0.04133"
"137.12400","11.42716","0.04142"
"137.13000","11.42763","0.04156"
"137.13600","11.42817","0.04170"
"137.14200","11.42865","0.04175"
"137.14800","11.42913","0.04170"
"137.15400","11.42967","0.04174"
"137.16000","11.43014","0.04182"
"137.16600","11.43062","0.04199"
"137.17200","11.43116","0.04213"
"137.17800","11.43164","0.04209"
"137.18400","11.43212","0.04193"
"137.19000","11.43260","0.04182"
"137.19600","11.43307","0.04189"
"137.20200","11.43361","0.04211"
"137.20800","11.43409","0.04224"
"137.21400","11.43463","0.04217"
"137.22000","11.43511","0.04199"
"137.22600","11.43565","0.04192"
"137.23200","11.43612","0.04198"
"137.23800","11.43660","0.04215"
"137.24400","11.43714","0.04226"
"137.25000","11.43762","0.04221"
"137.25600","11.43816","0.04212"
"137.26200","11.43863","0.04208"
"137.26800","11.43911","0.04219"
"137.27400","11.43965","0.04235"
"137.28000","11.44013","0.04248"
"137.28600","11.44061","0.04254"
"137.29200","11.44114","0.04256"
"137.29800","11.44162","0.04251"
"137.30400","11.44210","0.04243"
"137.31000","11.44264","0.04241"
"137.31600","11.44312","0.04245"
"137.32200","11.44360","0.04252"
"137.32800","11.44407","0.04249"
"137.33400","11.44461","0.04232"
"137.34000","11.44509","0.04230"
"137.34600","11.44557","0.04238"
"137.35200","11.44611","0.04243"
"137.35800","11.44659","0.04249"
"137.36400","11.44712","0.04246"
"137.37000","11.44760","0.04243"
"137.37600","11.44814","0.04240"
"137.38200","11.44862","0.04243"
"137.38800","11.44916","0.04249"
"137.39400","11.44963","0.04245"
"137.40000","11.45017","0.04232"
"137.40600","11.45065","0.04221"
"137.41200","11.45113","0.04214"
"137.41800","11.45167","0.04210"
"137.42400","11.45215","0.04214"
"137.43000","11.45262","0.04223"
"137.43600","11.45310","0.04225"
"137.44200","11.45358","0.04226"
"137.44800","11.45412","0.04221"
"137.45400","11.45460","0.04223"
"137.46000","11.45514","0.04231"
"137.46600","11.45561","0.04235"
"137.47200","11.45615","0.04235"
"137.47800","11.45663","0.04229"
"137.48400","11.45711","0.04221"
"137.49000","11.45765","0.04227"
"137.49600","11.45813","0.04233"
"137.50200","11.45866","0.04239"
"137.50800","11.45914","0.04239"
"137.51400","11.45968","0.04244"
"137.52000","11.46016","0.04251"
"137.52600","11.46070","0.04255"
"137.53200","11.46124","0.04251"
"137.53800","11.46171","0.04252"
"137.54400","11.46225","0.04251"
"137.55000","11.46273","0.04241"
"137.55600","11.46321","0.04233"
"137.56200","11.46375","0.04234"
"137.56800","11.46422","0.04233"
"137.57400","11.46470","0.04230"
"137.58000","11.46518","0.04236"
"137.58600","11.46566","0.04242"
"137.59200","11.46620","0.04248"
"137.59800","11.46668","0.04253"
"137.60400","11.46715","0.04258"
"137.61000","11.46769","0.04260"
"137.61600","11.46817","0.04256"
"137.62200","11.46871","0.04264"
"137.62800","11.46919","0.04272"
"137.63400","11.46967","0.04274"
"137.64000","11.47020","0.04281"
"137.64600","11.47068","0.04292"
"137.65200","11.47122","0.04306"
"137.65800","11.47170","0.04317"
"137.66400","11.47218","0.04315"
"137.67000","11.47272","0.04312"
"137.67600","11.47319","0.04315"
"137.68200","11.47367","0.04321"
"137.68800","11.47421","0.04330"
"137.69400","11.47469","0.04338"
"137.70000","11.47517","0.04346"
"137.70600","11.47565","0.04349"
"137.71200","11.47612","0.04348"
"137.71800","11.47666","0.04343"
"137.72400","11.47714","0.04335"
"137.73000","11.47762","0.04324"
"137.73600","11.47816","0.04325"
"137.74200","11.47863","0.04330"
"137.74800","11.47911","0.04344"
"137.75400","11.47965","0.04360"
"137.76000","11.48013","0.04373"
"137.76600","11.48061","0.04385"
"137.77200","11.48115","0.04396"
"137.77800","11.48162","0.04398"
"137.78400","11.48210","0.04388"
"137.79000","11.48264","0.04373"
"137.79600","11.48312","0.04361"
"137.80200","11.48365","0.04356"
"137.80800","11.48413","0.04355"
"137.81400","11.48467","0.04354"
"137.82000","11.48515","0.04350"
"137.82600","11.48569","0.04344"
"137.83200","11.48617","0.04342"
"137.83800","11.48664","0.04341"
"137.84400","11.48712","0.04345"
"137.85000","11.48766","0.04352"
"137.85600","11.48814","0.04361"
"137.86200","11.48862","0.04361"
"137.86800","11.48916","0.04356"
"137.87400","11.48963","0.04348"
"137.88000","11.49011","0.04339"
"137.88600","11.49065","0.04336"
"137.89200","11.49113","0.04338"
"137.89800","11.49167","0.04341"
"137.90400","11.49215","0.04345"
"137.91000","11.49262","0.04351"
"137.91600","11.49316","0.04354"
"137.92200","11.49364","0.04357"
"137.92800","11.49412","0.04356"
"137.93400","11.49466","0.04347"
"137.94000","11.49514","0.04330"
"137.94600","11.49567","0.04326"
"137.95200","11.49615","0.04330"
"137.95800","11.49669","0.04327"
"137.96400","11.49717","0.04328"
"137.97000","11.49765","0.04331"
"137.97600","11.49818","0.04337"
"137.98200","11.49866","0.04345"
"137.98800","11.49914","0.04352"
"137.99400","11.49962","0.04357"
"138.00000","11.50016","0.04366"
"138.00600","11.50064","0.04368"
"138.01200","11.50117","0.04369"
"138.01800","11.50165","0.04368"
"138.02400","11.50219","0.04369"
"138.03000","11.50267","0.04367"
"138.03600","11.50315","0.04371"
"138.04200","11.50369","0.04368"
"138.04800","11.50416","0.04370"
"138.05400","11.50470","0.04384"
"138.06000","11.50518","0.04388"
"138.06600","11.50566","0.04384"
"138.07200","11.50620","0.04380"
"138.07800","11.50668","0.04375"
"138.08400","11.50715","0.04372"
"138.09000","11.50769","0.04374"
"138.09600","11.50817","0.04383"
"138.10200","11.50871","0.04391"
"138.10800","11.50919","0.04393"
"138.11400","11.50967","0.04393"
"138.12000","11.51020","0.04392"
"138.12600","11.51068","0.04387"
"138.13200","11.51116","0.04380"
"138.13800","11.51170","0.04376"
"138.14400","11.51218","0.04372"
"138.15000","11.51265","0.04373"
"138.15600","11.51319","0.04375"
"138.16200","11.51367","0.04378"
"138.16800","11.51421","0.04380"
"138.17400","11.51469","0.04381"
"138.18000","11.51523","0.04386"
"138.18600","11.51570","0.04395"
"138.19200","11.51618","0.04403"
"138.19800","11.51672","0.04407"
"138.20400","11.51720","0.04410"
"138.21000","11.51768","0.04405"
"138.21600","11.51822","0.04406"
"138.22200","11.51869","0.04408"
"138.22800","11.51917","0.04410"
"138.23400","11.51971","0.04414"
"138.24000","11.52019","0.04416"
"138.24600","11.52073","0.04418"
"138.25200","11.52120","0.04414"
"138.25800","11.52168","0.04405"
"138.26400","11.52222","0.04398"
"138.27000","11.52270","0.04396"
"138.27600","11.52318","0.04395"
"138.28200","11.52366","0.04390"
"138.28800","11.52413","0.04391"
"138.29400","11.52467","0.04397"
"138.30000","11.52515","0.04400"
"138.30600","11.52563","0.04400"
"138.31200","11.52617","0.04400"
"138.31800","11.52664","0.04402"
"138.32400","11.52712","0.04402"
"138.33000","11.52766","0.04404"
"138.33600","11.52814","0.04411"
"138.34200","11.52862","0.04412"
"138.34800","11.52915","0.04410"
"138.35400","11.52963","0.04401"
"138.36000","11.53011","0.04384"
"138.36600","11.53065","0.04359"
"138.37200","11.53113","0.04339"
"138.37800","11.53161","0.04328"
"138.38400","11.53214","0.04308"
"138.39000","11.53262","0.04296"
"138.39600","11.53310","0.04292"
"138.40200","11.53364","0.04292"
"138.40800","11.53412","0.04289"
"138.41400","11.53466","0.04283"
"138.42000","11.53513","0.04281"
"138.42600","11.53561","0.04277"
"138.43200","11.53615","0.04272"
"138.43800","11.53663","0.04258"
"138.44400","11.53717","0.04252"
"138.45000","11.53765","0.04243"
"138.45600","11.53818","0.04233"
"138.46200","11.53866","0.04231"
"138.46800","11.53914","0.04235"
"138.47400","11.53968","0.04240"
"138.48000","11.54016","0.04242"
"138.48600","11.54063","0.04254"
"138.49200","11.54117","0.04261"
"138.49800","11.54165","0.04253"
"138.50400","11.54219","0.04242"
"138.51000","11.54267","0.04239"
"138.51600","11.54321","0.04239"
"138.52200","11.54368","0.04238"
"138.52800","11.54422","0.04230"
"138.53400","11.54470","0.04227"
"138.54000","11.54518","0.04234"
"138.54600","11.54572","0.04245"
"138.55200","11.54620","0.04255"
"138.55800","11.54673","0.04264"
"138.56400","11.54721","0.04263"
"138.57000","11.54769","0.04261"
"138.57600","11.54823","0.04263"
"138.58200","11.54871","0.04261"
"138.58800","11.54919","0.04259"
"138.59400","11.54972","0.04260"
"138.60000","11.55020","0.04257"
"138.60600","11.55068","0.04254"
"138.61200","11.55116","0.04259"
"138.61800","11.55170","0.04267"
"138.62400","11.55218","0.04276"
"138.63000","11.55265","0.04289"
"138.63600","11.55313","0.04293"
"138.64200","11.55367","0.04298"
"138.64800","11.55415","0.04296"
"138.65400","11.55469","0.04293"
"138.66000","11.55517","0.04286"
"138.66600","11.55570","0.04278"
"138.67200","11.55618","0.04278"
"138.67800","11.55672","0.04281"
"138.68400","11.55720","0.04280"
"138.69000","11.55768","0.04281"
"138.69600","11.55816","0.04282"
"138.70200","11.55869","0.04287"
"138.70800","11.55917","0.04295"
"138.71400","11.55965","0.04302"
"138.72000","11.56013","0.04304"
"138.72600","11.56067","0.04305"
"138.73200","11.56114","0.04313"
"138.73800","11.56168","0.04317"
"138.74400","11.56216","0.04324"
"138.75000","11.56270","0.04324"
"138.75600","11.56318","0.04316"
"138.76200","11.56365","0.04309"
"138.76800","11.56419","0.04302"
"138.77400","11.56467","0.04303"
"138.78000","11.56515","0.04313"
"138.78600","11.56569","0.04316"
"138.79200","11.56617","0.04320"
"138.79800","11.56664","0.04319"
"138.80400","11.56718","0.04313"
"138.81000","11.56766","0.04310"
"138.81600","11.56820","0.04307"
"138.82200","11.56868","0.04307"
"138.82800","11.56921","0.04314"
"138.83400","11.56969","0.04315"
"138.84000","11.57017","0.04315"
"138.84600","11.57071","0.04324"
"138.85200","11.57119","0.04324"
"138.85800","11.57167","0.04318"
"138.86400","11.57214","0.04310"
"138.87000","11.57262","0.04307"
"138.87600","11.57316","0.04301"
"138.88200","11.57364","0.04294"
"138.88800","11.57412","0.04295"
"138.89400","11.57465","0.04311"
"138.90000","11.57513","0.04327"
"138.90600","11.57561","0.04332"
"138.91200","11.57609","0.04333"
"138.91800","11.57663","0.04333"
"138.92400","11.57711","0.04333"
"138.93000","11.57759","0.04335"
"138.93600","11.57812","0.04333"
"138.94200","11.57860","0.04331"
"138.94800","11.57908","0.04324"
"138.95400","11.57962","0.04314"
"138.96000","11.58016","0.04306"
"138.96600","11.58063","0.04299"
"138.97200","11.58117","0.04294"
"138.97800","11.58165","0.04292"
"138.98400","11.58213","0.04294"
"138.99000","11.58267","0.04299"
"138.99600","11.58315","0.04309"
"139.00200","11.58362","0.04317"
"139.00800","11.58410","0.04320"
"139.01400","11.58464","0.04324"
"139.02000","11.58512","0.04331"
"139.02600","11.58560","0.04340"
"139.03200","11.58613","0.04344"
"139.03800","11.58661","0.04344"
"139.04400","11.58709","0.04344"
"139.05000","11.58763","0.04347"
"139.05600","11.58811","0.04347"
"139.06200","11.58865","0.04345"
"139.06800","11.58912","0.04343"
"139.07400","11.58966","0.04349"
"139.08000","11.59014","0.04349"
"139.08600","11.59068","0.04348"
"139.09200","11.59116","0.04341"
"139.09800","11.59170","0.04336"
"139.10400","11.59217","0.04344"
"139.11000","11.59271","0.04360"
"139.11600","11.59319","0.04371"
"139.12200","11.59367","0.04379"
"139.12800","11.59421","0.04382"
"139.13400","11.59469","0.04378"
"139.14000","11.59522","0.04376"
"139.14600","11.59570","0.04378"
"139.15200","11.59618","0.04392"
"139.15800","11.59666","0.04395"
"139.16400","11.59714","0.04402"
"139.17000","11.59768","0.04403"
"139.17600","11.59815","0.04401"
"139.18200","11.59863","0.04404"
"139.18800","11.59911","0.04402"
"139.19400","11.59965","0.04405"
"139.20000","11.60013","0.04413"
"139.20600","11.60060","0.04420"
"139.21200","11.60114","0.04425"
"139.21800","11.60162","0.04430"
"139.22400","11.60216","0.04429"
"139.23000","11.60264","0.04431"
"139.23600","11.60318","0.04432"
"139.24200","11.60365","0.04430"
"139.24800","11.60419","0.04432"
"139.25400","11.60467","0.04435"
"139.26000","11.60521","0.04432"
"139.26600","11.60569","0.04430"
"139.27200","11.60616","0.04428"
"139.27800","11.60670","0.04425"
"139.28400","11.60718","0.04428"
"139.29000","11.60766","0.04431"
"139.29600","11.60820","0.04442"
"139.30200","11.60868","0.04447"
"139.30800","11.60915","0.04448"
"139.31400","11.60963","0.04445"
"139.32000","11.61017","0.04439"
"139.32600","11.61065","0.04430"
"139.33200","11.61113","0.04424"
"139.33800","11.61160","0.04421"
"139.34400","11.61214","0.04418"
"139.35000","11.61262","0.04413"
"139.35600","11.61310","0.04407"
"139.36200","11.61358","0.04403"
"139.36800","11.61412","0.04406"
"139.37400","11.61459","0.04407"
"139.38000","11.61513","0.04404"
"139.38600","11.61561","0.04398"
"139.39200","11.61615","0.04388"
"139.39800","11.61663","0.04370"
"139.40400","11.61716","0.04353"
"139.41000","11.61764","0.04342"
"139.41600","11.61812","0.04340"
"139.42200","11.61860","0.04345"
"139.42800","11.61908","0.04362"
"139.43400","11.61962","0.04372"
"139.44000","11.62010","0.04381"
"139.44600","11.62057","0.04395"
"139.45200","11.62105","0.04396"
"139.45800","11.62159","0.04394"
"139.46400","11.62207","0.04399"
"139.47000","11.62255","0.04400"
"139.47600","11.62309","0.04402"
"139.48200","11.62356","0.04401"
"139.48800","11.62404","0.04402"
"139.49400","11.62458","0.04395"
"139.50000","11.62506","0.04393"
"139.50600","11.62560","0.04390"
"139.51200","11.62607","0.04385"
"139.51800","11.62661","0.04384"
"139.52400","11.62709","0.04378"
"139.53000","11.62763","0.04372"
"139.53600","11.62817","0.04381"
"139.54200","11.62865","0.04387"
"139.54800","11.62918","0.04390"
"139.55400","11.62966","0.04398"
"139.56000","11.63020","0.04412"
"139.56600","11.63068","0.04427"
"139.57200","11.63116","0.04436"
"139.57800","11.63170","0.04443"
"139.58400","11.63217","0.04444"
"139.59000","11.63265","0.04451"
"139.59600","11.63319","0.04457"
"139.60200","11.63367","0.04460"
"139.60800","11.63415","0.04460"
"139.61400","11.63469","0.04455"
"139.62000","11.63516","0.04456"
"139.62600","11.63564","0.04458"
"139.63200","11.63618","0.04456"
"139.63800","11.63666","0.04456"
"139.64400","11.63714","0.04457"
"139.65000","11.63767","0.04458"
"139.65600","11.63815","0.04458"
"139.66200","11.63863","0.04454"
"139.66800","11.63917","0.04447"
"139.67400","11.63965","0.04446"
"139.68000","11.64019","0.04448"
"139.68600","11.64072","0.04450"
"139.69200","11.64120","0.04444"
"139.69800","11.64174","0.04443"
"139.70400","11.64222","0.04451"
"139.71000","11.64276","0.04453"
"139.71600","11.64323","0.04440"
"139.72200","11.64371","0.04423"
"139.72800","11.64419","0.04410"
"139.73400","11.64467","0.04398"
"139.74000","11.64515","0.04393"
"139.74600","11.64569","0.04395"
"139.75200","11.64616","0.04393"
"139.75800","11.64664","0.04381"
"139.76400","11.64718","0.04370"
"139.77000","11.64766","0.04359"
"139.77600","11.64814","0.04357"
"139.78200","11.64867","0.04360"
"139.78800","11.64915","0.04363"
"139.79400","11.64969","0.04364"
"139.80000","11.65017","0.04368"
"139.80600","11.65065","0.04375"
"139.81200","11.65119","0.04382"
"139.81800","11.65166","0.04385"
"139.82400","11.65220","0.04387"
"139.83000","11.65268","0.04391"
"139.83600","11.65322","0.04394"
"139.84200","11.65370","0.04392"
"139.84800","11.65424","0.04391"
"139.85400","11.65471","0.04388"
"139.86000","11.65519","0.04384"
"139.86600","11.65567","0.04378"
"139.87200","11.65615","0.04369"
"139.87800","11.65669","0.04366"
"139.88400","11.65717","0.04372"
"139.89000","11.65764","0.04376"
"139.89600","11.65812","0.04371"
"139.90200","11.65860","0.04361"
"139.90800","11.65914","0.04354"
"139.91400","11.65962","0.04350"
"139.92000","11.66009","0.04352"
"139.92600","11.66057","0.04354"
"139.93200","11.66111","0.04349"
"139.93800","11.66159","0.04342"
"139.94400","11.66207","0.04342"
"139.95000","11.66261","0.04345"
"139.95600","11.66308","0.04347"
"139.96200","11.66362","0.04344"
"139.96800","11.66410","0.04342"
"139.97400","11.66464","0.04344"
"139.98000","11.66512","0.04347"
"139.98600","11.66565","0.04350"
"139.99200","11.66613","0.04354"
"139.99800","11.66661","0.04353"
"140.00400","11.66709","0.04354"
"140.01000","11.66763","0.04357"
"140.01600","11.66811","0.04358"
"140.02200","11.66858","0.04364"
"140.02800","11.66906","0.04366"
"140.03400","11.66960","0.04370"
"140.04000","11.67008","0.04373"
"140.04600","11.67056","0.04366"
"140.05200","11.67110","0.04342"
"140.05800","11.67157","0.04315"
"140.06400","11.67211","0.04280"
"140.07000","11.67259","0.04258"
"140.07600","11.67307","0.04254"
"140.08200","11.67361","0.04249"
"140.08800","11.67409","0.04234"
"140.09400","11.67462","0.04231"
"140.10000","11.67510","0.04237"
"140.10600","11.67564","0.04250"
"140.11200","11.67612","0.04265"
"140.11800","11.67666","0.04274"
"140.12400","11.67714","0.04282"
"140.13000","11.67767","0.04275"
"140.13600","11.67815","0.04264"
"140.14200","11.67869","0.04262"
"140.14800","11.67917","0.04267"
"140.15400","11.67965","0.04273"
"140.16000","11.68013","0.04277"
"140.16600","11.68066","0.04283"
"140.17200","11.68114","0.04288"
"140.17800","11.68168","0.04287"
"140.18400","11.68216","0.04288"
"140.19000","11.68270","0.04289"
"140.19600","11.68317","0.04285"
"140.20200","11.68365","0.04277"
"140.20800","11.68419","0.04270"
"140.21400","11.68467","0.04262"
"140.22000","11.68521","0.04265"
"140.22600","11.68569","0.04270"
"140.23200","11.68616","0.04269"
"140.23800","11.68670","0.04264"
"140.24400","11.68718","0.04261"
"140.25000","11.68772","0.04262"
"140.25600","11.68820","0.04271"
"140.26200","11.68867","0.04281"
"140.26800","11.68921","0.04290"
"140.27400","11.68969","0.04287"
"140.28000","11.69017","0.04273"
"140.28600","11.69065","0.04255"
"140.29200","11.69119","0.04241"
"140.29800","11.69166","0.04229"
"140.30400","11.69214","0.04220"
"140.31000","11.69268","0.04222"
"140.31600","11.69316","0.04232"
"140.32200","11.69364","0.04237"
"140.32800","11.69417","0.04244"
"140.33400","11.69465","0.04247"
"140.34000","11.69519","0.04240"
"140.34600","11.69567","0.04241"
"140.35200","11.69615","0.04247"
"140.35800","11.69669","0.04254"
"140.36400","11.69716","0.04245"
"140.37000","11.69764","0.04234"
"140.37600","11.69818","0.04230"
"140.38200","11.69866","0.04228"
"140.38800","11.69914","0.04225"
"140.39400","11.69968","0.04225"
"140.40000","11.70015","0.04227"
"140.40600","11.70069","0.04235"
"140.41200","11.70117","0.04247"
"140.41800","11.70165","0.04253"
"140.42400","11.70219","0.04254"
"140.43000","11.70267","0.04256"
"140.43600","11.70314","0.04261"
"140.44200","11.70362","0.04265"
"140.44800","11.70416","0.04265"
"140.45400","11.70464","0.04267"
"140.46000","11.70518","0.04267"
"140.46600","11.70566","0.04264"
"140.47200","11.70613","0.04259"
"140.47800","11.70667","0.04267"
"140.48400","11.70715","0.04282"
"140.49000","11.70763","0.04294"
"140.49600","11.70817","0.04299"
"140.50200","11.70864","0.04298"
"140.50800","11.70912","0.04295"
"140.51400","11.70966","0.04287"
"140.52000","11.71014","0.04287"
"140.52600","11.71062","0.04291"
"140.53200","11.71116","0.04289"
"140.53800","11.71163","0.04282"
"140.54400","11.71211","0.04282"
"140.55000","11.71265","0.04285"
"140.55600","11.71313","0.04287"
"140.56200","11.71361","0.04284"
"140.56800","11.71408","0.04289"
"140.57400","11.71462","0.04292"
"140.58000","11.71510","0.04297"
"140.58600","11.71558","0.04305"
"140.59200","11.71612","0.04314"
"140.59800","11.71660","0.04310"
"140.60400","11.71707","0.04305"
"140.61000","11.71761","0.04306"
"140.61600","11.71809","0.04307"
"140.62200","11.71863","0.04303"
"140.62800","11.71911","0.04304"
"140.63400","11.71965","0.04301"
"140.64000","11.72012","0.04300"
"140.64600","11.72060","0.04307"
"140.65200","11.72114","0.04315"
"140.65800","11.72162","0.04323"
"140.66400","11.72216","0.04329"
"140.67000","11.72264","0.04333"
"140.67600","11.72317","0.04337"
"140.68200","11.72365","0.04339"
"140.68800","11.72419","0.04345"
"140.69400","11.72467","0.04354"
"140.70000","11.72521","0.04358"
"140.70600","11.72568","0.04359"
"140.71200","11.72616","0.04362"
"140.71800","11.72670","0.04363"
"140.72400","11.72718","0.04360"
"140.73000","11.72772","0.04360"
"140.73600","11.72820","0.04369"
"140.74200","11.72867","0.04378"
"140.74800","11.72921","0.04381"
"140.75400","11.72969","0.04381"
"140.76000","11.73023","0.04386"
"140.76600","11.73071","0.04389"
"140.77200","11.73118","0.04386"
"140.77800","11.73172","0.04383"
"140.78400","11.73220","0.04374"
"140.79000","11.73268","0.04363"
"140.79600","11.73316","0.04352"
"140.80200","11.73370","0.04343"
"140.80800","11.73417","0.04338"
"140.81400","11.73471","0.04337"
"140.82000","11.73519","0.04338"
"140.82600","11.73573","0.04340"
"140.83200","11.73621","0.04340"
"140.83800","11.73675","0.04337"
"140.84400","11.73722","0.04340"
"140.85000","11.73770","0.04333"
"140.85600","11.73824","0.04324"
"140.86200","11.73872","0.04322"
"140.86800","11.73920","0.04329"
"140.87400","11.73967","0.04334"
"140.88000","11.74015","0.04337"
"140.88600","11.74069","0.04336"
"140.89200","11.74117","0.04338"
"140.89800","11.74165","0.04338"
"140.90400","11.74219","0.04334"
"140.91000","11.74266","0.04333"
"140.91600","11.74314","0.04341"
"140.92200","11.74368","0.04343"
"140.92800","11.74416","0.04344"
"140.93400","11.74464","0.04348"
"140.94000","11.74518","0.04345"
"140.94600","11.74565","0.04346"
"140.95200","11.74613","0.04347"
"140.95800","11.74667","0.04345"
"140.96400","11.74715","0.04335"
"140.97000","11.74769","0.04324"
"140.97600","11.74816","0.04316"
"140.98200","11.74870","0.04309"
"140.98800","11.74918","0.04314"
"140.99400","11.74972","0.04324"
"141.00000","11.75020","0.04335"
"141.00600","11.75068","0.04351"
"141.01200","11.75115","0.04359"
"141.01800","11.75163","0.04366"
"141.02400","11.75217","0.04373"
"141.03000","11.75265","0.04368"
"141.03600","11.75313","0.04361"
"141.04200","11.75361","0.04359"
"141.04800","11.75414","0.04367"
"141.05400","11.75462","0.04375"
"141.06000","11.75516","0.04377"
"141.06600","11.75564","0.04378"
"141.07200","11.75612","0.04383"
"141.07800","11.75660","0.04395"
"141.08400","11.75713","0.04413"
"141.09000","11.75761","0.04424"
"141.09600","11.75809","0.04427"
"141.10200","11.75863","0.04425"
"141.10800","11.75911","0.04415"
"141.11400","11.75964","0.04405"
"141.12000","11.76012","0.04399"
"141.12600","11.76066","0.04399"
"141.13200","11.76114","0.04408"
"141.13800","11.76168","0.04415"
"141.14400","11.76216","0.04420"
"141.15000","11.76263","0.04424"
"141.15600","11.76317","0.04427"
"141.16200","11.76365","0.04422"
"141.16800","11.76413","0.04417"
"141.17400","11.76467","0.04415"
"141.18000","11.76515","0.04407"
"141.18600","11.76562","0.04402"
"141.19200","11.76610","0.04403"
"141.19800","11.76664","0.04404"
"141.20400","11.76712","0.04406"
"141.21000","11.76760","0.04406"
"141.21600","11.76814","0.04408"
"141.22200","11.76861","0.04410"
"141.22800","11.76909","0.04412"
"141.23400","11.76963","0.04417"
"141.24000","11.77011","0.04421"
"141.24600","11.77065","0.04424"
"141.25200","11.77112","0.04434"
"141.25800","11.77166","0.04438"
"141.26400","11.77220","0.04438"
"141.27000","11.77268","0.04437"
"141.27600","11.77316","0.04437"
"141.28200","11.77369","0.04428"
"141.28800","11.77423","0.04416"
"141.29400","11.77471","0.04411"
"141.30000","11.77519","0.04414"
"141.30600","11.77567","0.04411"
"141.31200","11.77621","0.04408"
"141.31800","11.77668","0.04404"
"141.32400","11.77716","0.04408"
"141.33000","11.77764","0.04414"
"141.33600","11.77812","0.04415"
"141.34200","11.77866","0.04414"
"141.34800","11.77913","0.04407"
"141.35400","11.77961","0.04396"
"141.36000","11.78015","0.04390"
"141.36600","11.78063","0.04391"
"141.37200","11.78117","0.04393"
"141.37800","11.78165","0.04392"
"141.38400","11.78219","0.04396"
"141.39000","11.78266","0.04399"
"141.39600","11.78314","0.04397"
"141.40200","11.78368","0.04395"
"141.40800","11.78416","0.04389"
"141.41400","11.78464","0.04383"
"141.42000","11.78517","0.04377"
"141.42600","11.78565","0.04374"
"141.43200","11.78613","0.04371"
"141.43800","11.78667","0.04371"
"141.44400","11.78715","0.04376"
"141.45000","11.78763","0.04383"
"141.45600","11.78816","0.04390"
"141.46200","11.78864","0.04393"
"141.46800","11.78912","0.04394"
"141.47400","11.78966","0.04395"
"141.48000","11.79014","0.04396"
"141.48600","11.79068","0.04397"
"141.49200","11.79115","0.04398"
"141.49800","11.79163","0.04395"
"141.50400","11.79211","0.04392"
"141.51000","11.79265","0.04399"
"141.51600","11.79313","0.04412"
"141.52200","11.79360","0.04430"
"141.52800","11.79414","0.04445"
"141.53400","11.79462","0.04460"
"141.54000","11.79516","0.04465"
"141.54600","11.79564","0.04463"
"141.55200","11.79612","0.04456"
"141.55800","11.79659","0.04452"
"141.56400","11.79713","0.04443"
"141.57000","11.79761","0.04438"
"141.57600","11.79809","0.04437"
"141.58200","11.79863","0.04444"
"141.58800","11.79911","0.04450"
"141.59400","11.79958","0.04455"
"141.60000","11.80006","0.04459"
"141.60600","11.80060","0.04461"
"141.61200","11.80108","0.04457"
"141.61800","11.80162","0.04453"
"141.62400","11.80210","0.04449"
"141.63000","11.80257","0.04442"
"141.63600","11.80305","0.04442"
"141.64200","11.80359","0.04446"
"141.64800","11.80407","0.04454"
"141.65400","11.80455","0.04460"
"141.66000","11.80508","0.04468"
"141.66600","11.80556","0.04471"
"141.67200","11.80610","0.04471"
"141.67800","11.80658","0.04468"
"141.68400","11.80712","0.04469"
"141.69000","11.80766","0.04473"
"141.69600","11.80814","0.04474"
"141.70200","11.80861","0.04475"
"141.70800","11.80915","0.04470"
"141.71400","11.80963","0.04465"
"141.72000","11.81017","0.04466"
"141.72600","11.81065","0.04468"
"141.73200","11.81112","0.04481"
"141.73800","11.81166","0.04491"
"141.74400","11.81214","0.04494"
"141.75000","11.81262","0.04493"
"141.75600","11.81316","0.04494"
"141.76200","11.81369","0.04486"
"141.76800","11.81417","0.04478"
"141.77400","11.81465","0.04469"
"141.78000","11.81519","0.04461"
"141.78600","11.81567","0.04452"
"141.79200","11.81615","0.04451"
"141.79800","11.81668","0.04453"
"141.80400","11.81716","0.04455"
"141.81000","11.81764","0.04455"
"141.81600","11.81818","0.04458"
"141.82200","11.81866","0.04460"
"141.82800","11.81919","0.04470"
"141.83400","11.81967","0.04483"
"141.84000","11.82021","0.04490"
"141.84600","11.82069","0.04484"
"141.85200","11.82117","0.04471"
"141.85800","11.82171","0.04460"
"141.86400","11.82218","0.04450"
"141.87000","11.82266","0.04441"
"141.87600","11.82320","0.04436"
"141.88200","11.82368","0.04435"
"141.88800","11.82422","0.04438"
"141.89400","11.82470","0.04442"
"141.90000","11.82523","0.04448"
"141.90600","11.82571","0.04458"
"141.91200","11.82619","0.04458"
"141.91800","11.82673","0.04456"
"141.92400","11.82721","0.04456"
"141.93000","11.82775","0.04457"
"141.93600","11.82822","0.04465"
"141.94200","11.82870","0.04464"
