End date,"2/12/2017"
Specimen label,"14AG_Unk"
Maximum Load,"0.65532",N

Time,Extension,Load
(s),(mm),(N)
"204.60000","17.05018","0.03224"
"204.60600","17.05066","0.03215"
"204.61200","17.05120","0.03230"
"204.61800","17.05168","0.03252"
"204.62400","17.05215","0.03262"
"204.63000","17.05269","0.03248"
"204.63600","17.05317","0.03230"
"204.64200","17.05371","0.03221"
"204.64800","17.05419","0.03229"
"204.65400","17.05467","0.03246"
"204.66000","17.05520","0.03256"
"204.66600","17.05568","0.03246"
"204.67200","17.05616","0.03235"
"204.67800","17.05670","0.03234"
"204.68400","17.05718","0.03247"
"204.69000","17.05766","0.03252"
"204.69600","17.05813","0.03239"
"204.70200","17.05867","0.03229"
"204.70800","17.05915","0.03228"
"204.71400","17.05963","0.03238"
"204.72000","17.06017","0.03250"
"204.72600","17.06064","0.03256"
"204.73200","17.06112","0.03261"
"204.73800","17.06166","0.03268"
"204.74400","17.06214","0.03273"
"204.75000","17.06262","0.03271"
"204.75600","17.06316","0.03255"
"204.76200","17.06363","0.03242"
"204.76800","17.06417","0.03232"
"204.77400","17.06465","0.03236"
"204.78000","17.06513","0.03248"
"204.78600","17.06567","0.03256"
"204.79200","17.06614","0.03251"
"204.79800","17.06668","0.03245"
"204.80400","17.06716","0.03258"
"204.81000","17.06764","0.03277"
"204.81600","17.06812","0.03281"
"204.82200","17.06860","0.03269"
"204.82800","17.06907","0.03251"
"204.83400","17.06961","0.03253"
"204.84000","17.07009","0.03270"
"204.84600","17.07063","0.03289"
"204.85200","17.07111","0.03296"
"204.85800","17.07165","0.03285"
"204.86400","17.07212","0.03279"
"204.87000","17.07260","0.03282"
"204.87600","17.07314","0.03290"
"204.88200","17.07362","0.03294"
"204.88800","17.07416","0.03287"
"204.89400","17.07463","0.03270"
"204.90000","17.07511","0.03253"
"204.90600","17.07565","0.03257"
"204.91200","17.07613","0.03273"
"204.91800","17.07667","0.03287"
"204.92400","17.07721","0.03283"
"204.93000","17.07768","0.03276"
"204.93600","17.07822","0.03268"
"204.94200","17.07870","0.03270"
"204.94800","17.07918","0.03280"
"204.95400","17.07972","0.03294"
"204.96000","17.08019","0.03288"
"204.96600","17.08067","0.03281"
"204.97200","17.08115","0.03275"
"204.97800","17.08169","0.03269"
"204.98400","17.08217","0.03270"
"204.99000","17.08271","0.03269"
"204.99600","17.08319","0.03262"
"205.00200","17.08366","0.03250"
"205.00800","17.08420","0.03238"
"205.01400","17.08468","0.03230"
"205.02000","17.08522","0.03241"
"205.02600","17.08570","0.03252"
"205.03200","17.08617","0.03258"
"205.03800","17.08671","0.03252"
"205.04400","17.08719","0.03244"
"205.05000","17.08767","0.03247"
"205.05600","17.08821","0.03262"
"205.06200","17.08869","0.03276"
"205.06800","17.08922","0.03286"
"205.07400","17.08976","0.03288"
"205.08000","17.09024","0.03287"
"205.08600","17.09078","0.03283"
"205.09200","17.09126","0.03279"
"205.09800","17.09173","0.03280"
"205.10400","17.09221","0.03278"
"205.11000","17.09269","0.03273"
"205.11600","17.09323","0.03269"
"205.12200","17.09371","0.03263"
"205.12800","17.09418","0.03263"
"205.13400","17.09466","0.03268"
"205.14000","17.09520","0.03272"
"205.14600","17.09568","0.03275"
"205.15200","17.09622","0.03275"
"205.15800","17.09670","0.03271"
"205.16400","17.09718","0.03267"
"205.17000","17.09771","0.03272"
"205.17600","17.09819","0.03283"
"205.18200","17.09867","0.03287"
"205.18800","17.09921","0.03280"
"205.19400","17.09969","0.03273"
"205.20000","17.10016","0.03274"
"205.20600","17.10070","0.03280"
"205.21200","17.10118","0.03283"
"205.21800","17.10172","0.03282"
"205.22400","17.10220","0.03273"
"205.23000","17.10268","0.03268"
"205.23600","17.10316","0.03275"
"205.24200","17.10363","0.03279"
"205.24800","17.10417","0.03287"
"205.25400","17.10465","0.03286"
"205.26000","17.10513","0.03268"
"205.26600","17.10567","0.03260"
"205.27200","17.10614","0.03265"
"205.27800","17.10662","0.03276"
"205.28400","17.10716","0.03284"
"205.29000","17.10764","0.03272"
"205.29600","17.10812","0.03259"
"205.30200","17.10865","0.03252"
"205.30800","17.10913","0.03255"
"205.31400","17.10967","0.03262"
"205.32000","17.11015","0.03264"
"205.32600","17.11063","0.03262"
"205.33200","17.11110","0.03265"
"205.33800","17.11164","0.03275"
"205.34400","17.11212","0.03285"
"205.35000","17.11266","0.03295"
"205.35600","17.11314","0.03300"
"205.36200","17.11362","0.03301"
"205.36800","17.11415","0.03302"
"205.37400","17.11463","0.03302"
"205.38000","17.11517","0.03300"
"205.38600","17.11565","0.03304"
"205.39200","17.11619","0.03302"
"205.39800","17.11667","0.03303"
"205.40400","17.11714","0.03310"
"205.41000","17.11768","0.03312"
"205.41600","17.11816","0.03312"
"205.42200","17.11864","0.03315"
"205.42800","17.11918","0.03321"
"205.43400","17.11966","0.03326"
"205.44000","17.12019","0.03322"
"205.44600","17.12067","0.03314"
"205.45200","17.12115","0.03313"
"205.45800","17.12169","0.03317"
"205.46400","17.12217","0.03322"
"205.47000","17.12265","0.03328"
"205.47600","17.12318","0.03332"
"205.48200","17.12366","0.03333"
"205.48800","17.12414","0.03337"
"205.49400","17.12468","0.03350"
"205.50000","17.12516","0.03361"
"205.50600","17.12564","0.03357"
"205.51200","17.12617","0.03343"
"205.51800","17.12665","0.03335"
"205.52400","17.12719","0.03332"
"205.53000","17.12767","0.03337"
"205.53600","17.12821","0.03343"
"205.54200","17.12868","0.03347"
"205.54800","17.12916","0.03348"
"205.55400","17.12970","0.03354"
"205.56000","17.13018","0.03354"
"205.56600","17.13072","0.03356"
"205.57200","17.13120","0.03357"
"205.57800","17.13173","0.03352"
"205.58400","17.13221","0.03347"
"205.59000","17.13269","0.03341"
"205.59600","17.13323","0.03336"
"205.60200","17.13371","0.03335"
"205.60800","17.13419","0.03335"
"205.61400","17.13466","0.03333"
"205.62000","17.13520","0.03334"
"205.62600","17.13568","0.03341"
"205.63200","17.13622","0.03342"
"205.63800","17.13670","0.03345"
"205.64400","17.13724","0.03344"
"205.65000","17.13771","0.03343"
"205.65600","17.13819","0.03345"
"205.66200","17.13867","0.03354"
"205.66800","17.13921","0.03360"
"205.67400","17.13969","0.03366"
"205.68000","17.14017","0.03373"
"205.68600","17.14070","0.03374"
"205.69200","17.14118","0.03372"
"205.69800","17.14172","0.03378"
"205.70400","17.14220","0.03389"
"205.71000","17.14273","0.03400"
"205.71600","17.14321","0.03402"
"205.72200","17.14369","0.03400"
"205.72800","17.14423","0.03397"
"205.73400","17.14471","0.03395"
"205.74000","17.14519","0.03395"
"205.74600","17.14573","0.03402"
"205.75200","17.14620","0.03410"
"205.75800","17.14668","0.03415"
"205.76400","17.14716","0.03410"
"205.77000","17.14764","0.03404"
"205.77600","17.14818","0.03402"
"205.78200","17.14865","0.03398"
"205.78800","17.14913","0.03396"
"205.79400","17.14961","0.03401"
"205.80000","17.15009","0.03408"
"205.80600","17.15063","0.03408"
"205.81200","17.15111","0.03405"
"205.81800","17.15158","0.03409"
"205.82400","17.15212","0.03415"
"205.83000","17.15260","0.03418"
"205.83600","17.15314","0.03414"
"205.84200","17.15362","0.03404"
"205.84800","17.15416","0.03388"
"205.85400","17.15463","0.03380"
"205.86000","17.15517","0.03381"
"205.86600","17.15565","0.03384"
"205.87200","17.15619","0.03383"
"205.87800","17.15667","0.03377"
"205.88400","17.15714","0.03369"
"205.89000","17.15768","0.03369"
"205.89600","17.15816","0.03380"
"205.90200","17.15864","0.03390"
"205.90800","17.15912","0.03390"
"205.91400","17.15966","0.03388"
"205.92000","17.16014","0.03391"
"205.92600","17.16061","0.03403"
"205.93200","17.16115","0.03414"
"205.93800","17.16163","0.03419"
"205.94400","17.16211","0.03414"
"205.95000","17.16265","0.03401"
"205.95600","17.16312","0.03393"
"205.96200","17.16360","0.03391"
"205.96800","17.16414","0.03390"
"205.97400","17.16462","0.03387"
"205.98000","17.16516","0.03385"
"205.98600","17.16563","0.03383"
"205.99200","17.16617","0.03387"
"205.99800","17.16665","0.03398"
"206.00400","17.16719","0.03405"
"206.01000","17.16767","0.03398"
"206.01600","17.16821","0.03394"
"206.02200","17.16868","0.03392"
"206.02800","17.16922","0.03392"
"206.03400","17.16970","0.03393"
"206.04000","17.17018","0.03386"
"206.04600","17.17072","0.03381"
"206.05200","17.17119","0.03381"
"206.05800","17.17167","0.03383"
"206.06400","17.17215","0.03385"
"206.07000","17.17269","0.03379"
"206.07600","17.17317","0.03375"
"206.08200","17.17365","0.03374"
"206.08800","17.17418","0.03370"
"206.09400","17.17466","0.03372"
"206.10000","17.17514","0.03375"
"206.10600","17.17568","0.03384"
"206.11200","17.17616","0.03396"
"206.11800","17.17664","0.03404"
"206.12400","17.17717","0.03403"
"206.13000","17.17765","0.03396"
"206.13600","17.17819","0.03387"
"206.14200","17.17867","0.03383"
"206.14800","17.17921","0.03387"
"206.15400","17.17969","0.03394"
"206.16000","17.18022","0.03397"
"206.16600","17.18070","0.03397"
"206.17200","17.18124","0.03395"
"206.17800","17.18172","0.03396"
"206.18400","17.18220","0.03402"
"206.19000","17.18273","0.03405"
"206.19600","17.18321","0.03405"
"206.20200","17.18369","0.03402"
"206.20800","17.18423","0.03400"
"206.21400","17.18471","0.03405"
"206.22000","17.18518","0.03414"
"206.22600","17.18572","0.03420"
"206.23200","17.18620","0.03425"
"206.23800","17.18668","0.03423"
"206.24400","17.18722","0.03418"
"206.25000","17.18770","0.03414"
"206.25600","17.18818","0.03405"
"206.26200","17.18871","0.03393"
"206.26800","17.18919","0.03384"
"206.27400","17.18967","0.03375"
"206.28000","17.19021","0.03370"
"206.28600","17.19069","0.03371"
"206.29200","17.19122","0.03378"
"206.29800","17.19170","0.03378"
"206.30400","17.19224","0.03374"
"206.31000","17.19272","0.03372"
"206.31600","17.19320","0.03375"
"206.32200","17.19368","0.03383"
"206.32800","17.19415","0.03405"
"206.33400","17.19469","0.03422"
"206.34000","17.19517","0.03429"
"206.34600","17.19565","0.03432"
"206.35200","17.19613","0.03435"
"206.35800","17.19666","0.03437"
"206.36400","17.19714","0.03435"
"206.37000","17.19768","0.03438"
"206.37600","17.19816","0.03439"
"206.38200","17.19864","0.03436"
"206.38800","17.19918","0.03431"
"206.39400","17.19965","0.03424"
"206.40000","17.20013","0.03418"
"206.40600","17.20061","0.03417"
"206.41200","17.20115","0.03420"
"206.41800","17.20163","0.03421"
"206.42400","17.20210","0.03423"
"206.43000","17.20264","0.03428"
"206.43600","17.20312","0.03432"
"206.44200","17.20366","0.03440"
"206.44800","17.20420","0.03447"
"206.45400","17.20468","0.03453"
"206.46000","17.20515","0.03453"
"206.46600","17.20569","0.03452"
"206.47200","17.20617","0.03446"
"206.47800","17.20665","0.03437"
"206.48400","17.20713","0.03431"
"206.49000","17.20767","0.03425"
"206.49600","17.20814","0.03428"
"206.50200","17.20862","0.03434"
"206.50800","17.20916","0.03443"
"206.51400","17.20964","0.03456"
"206.52000","17.21018","0.03461"
"206.52600","17.21066","0.03457"
"206.53200","17.21113","0.03447"
"206.53800","17.21167","0.03435"
"206.54400","17.21215","0.03437"
"206.55000","17.21269","0.03447"
"206.55600","17.21317","0.03456"
"206.56200","17.21365","0.03459"
"206.56800","17.21418","0.03455"
"206.57400","17.21466","0.03453"
"206.58000","17.21520","0.03457"
"206.58600","17.21568","0.03459"
"206.59200","17.21616","0.03463"
"206.59800","17.21670","0.03464"
"206.60400","17.21717","0.03461"
"206.61000","17.21765","0.03462"
"206.61600","17.21819","0.03463"
"206.62200","17.21867","0.03462"
"206.62800","17.21915","0.03463"
"206.63400","17.21968","0.03463"
"206.64000","17.22016","0.03462"
"206.64600","17.22064","0.03466"
"206.65200","17.22112","0.03472"
"206.65800","17.22166","0.03473"
"206.66400","17.22214","0.03474"
"206.67000","17.22261","0.03474"
"206.67600","17.22315","0.03473"
"206.68200","17.22363","0.03471"
"206.68800","17.22417","0.03470"
"206.69400","17.22465","0.03469"
"206.70000","17.22519","0.03465"
"206.70600","17.22566","0.03464"
"206.71200","17.22620","0.03461"
"206.71800","17.22668","0.03455"
"206.72400","17.22722","0.03449"
"206.73000","17.22770","0.03452"
"206.73600","17.22824","0.03461"
"206.74200","17.22871","0.03472"
"206.74800","17.22919","0.03479"
"206.75400","17.22967","0.03481"
"206.76000","17.23021","0.03481"
"206.76600","17.23069","0.03484"
"206.77200","17.23116","0.03490"
"206.77800","17.23170","0.03499"
"206.78400","17.23218","0.03500"
"206.79000","17.23266","0.03497"
"206.79600","17.23314","0.03501"
"206.80200","17.23368","0.03506"
"206.80800","17.23415","0.03499"
"206.81400","17.23463","0.03489"
"206.82000","17.23517","0.03482"
"206.82600","17.23565","0.03483"
"206.83200","17.23613","0.03487"
"206.83800","17.23667","0.03490"
"206.84400","17.23714","0.03495"
"206.85000","17.23768","0.03500"
"206.85600","17.23816","0.03506"
"206.86200","17.23870","0.03510"
"206.86800","17.23918","0.03516"
"206.87400","17.23965","0.03514"
"206.88000","17.24019","0.03507"
"206.88600","17.24067","0.03497"
"206.89200","17.24115","0.03486"
"206.89800","17.24169","0.03485"
"206.90400","17.24216","0.03487"
"206.91000","17.24264","0.03489"
"206.91600","17.24312","0.03492"
"206.92200","17.24360","0.03487"
"206.92800","17.24414","0.03489"
"206.93400","17.24462","0.03493"
"206.94000","17.24509","0.03496"
"206.94600","17.24557","0.03500"
"206.95200","17.24611","0.03505"
"206.95800","17.24659","0.03505"
"206.96400","17.24707","0.03504"
"206.97000","17.24761","0.03502"
"206.97600","17.24809","0.03502"
"206.98200","17.24856","0.03503"
"206.98800","17.24910","0.03504"
"206.99400","17.24958","0.03509"
"207.00000","17.25012","0.03505"
"207.00600","17.25066","0.03497"
"207.01200","17.25113","0.03495"
"207.01800","17.25167","0.03500"
"207.02400","17.25221","0.03505"
"207.03000","17.25269","0.03512"
"207.03600","17.25317","0.03518"
"207.04200","17.25370","0.03518"
"207.04800","17.25418","0.03514"
"207.05400","17.25466","0.03505"
"207.06000","17.25514","0.03501"
"207.06600","17.25568","0.03495"
"207.07200","17.25616","0.03490"
"207.07800","17.25663","0.03487"
"207.08400","17.25717","0.03483"
"207.09000","17.25765","0.03486"
"207.09600","17.25819","0.03494"
"207.10200","17.25867","0.03501"
"207.10800","17.25920","0.03504"
"207.11400","17.25968","0.03505"
"207.12000","17.26022","0.03505"
"207.12600","17.26070","0.03509"
"207.13200","17.26124","0.03516"
"207.13800","17.26171","0.03516"
"207.14400","17.26219","0.03519"
"207.15000","17.26273","0.03525"
"207.15600","17.26321","0.03525"
"207.16200","17.26375","0.03519"
"207.16800","17.26423","0.03514"
"207.17400","17.26471","0.03506"
"207.18000","17.26524","0.03505"
"207.18600","17.26572","0.03506"
"207.19200","17.26620","0.03505"
"207.19800","17.26668","0.03505"
"207.20400","17.26722","0.03502"
"207.21000","17.26769","0.03500"
"207.21600","17.26817","0.03507"
"207.22200","17.26865","0.03516"
"207.22800","17.26913","0.03529"
"207.23400","17.26967","0.03535"
"207.24000","17.27015","0.03528"
"207.24600","17.27062","0.03523"
"207.25200","17.27116","0.03520"
"207.25800","17.27164","0.03516"
"207.26400","17.27218","0.03517"
"207.27000","17.27266","0.03512"
"207.27600","17.27320","0.03510"
"207.28200","17.27367","0.03512"
"207.28800","17.27415","0.03509"
"207.29400","17.27469","0.03510"
"207.30000","17.27523","0.03513"
"207.30600","17.27571","0.03513"
"207.31200","17.27625","0.03512"
"207.31800","17.27672","0.03511"
"207.32400","17.27720","0.03512"
"207.33000","17.27774","0.03526"
"207.33600","17.27822","0.03536"
"207.34200","17.27870","0.03536"
"207.34800","17.27917","0.03533"
"207.35400","17.27965","0.03530"
"207.36000","17.28019","0.03529"
"207.36600","17.28067","0.03527"
"207.37200","17.28115","0.03525"
"207.37800","17.28163","0.03525"
"207.38400","17.28216","0.03528"
"207.39000","17.28264","0.03533"
"207.39600","17.28312","0.03538"
"207.40200","17.28366","0.03538"
"207.40800","17.28414","0.03530"
"207.41400","17.28468","0.03526"
"207.42000","17.28515","0.03519"
"207.42600","17.28563","0.03518"
"207.43200","17.28617","0.03519"
"207.43800","17.28665","0.03521"
"207.44400","17.28719","0.03530"
"207.45000","17.28766","0.03551"
"207.45600","17.28814","0.03565"
"207.46200","17.28868","0.03573"
"207.46800","17.28916","0.03574"
"207.47400","17.28964","0.03569"
"207.48000","17.29012","0.03566"
"207.48600","17.29065","0.03570"
"207.49200","17.29113","0.03575"
"207.49800","17.29161","0.03578"
"207.50400","17.29215","0.03574"
"207.51000","17.29263","0.03566"
"207.51600","17.29311","0.03563"
"207.52200","17.29364","0.03562"
"207.52800","17.29412","0.03564"
"207.53400","17.29460","0.03572"
"207.54000","17.29514","0.03575"
"207.54600","17.29562","0.03577"
"207.55200","17.29616","0.03580"
"207.55800","17.29663","0.03588"
"207.56400","17.29711","0.03595"
"207.57000","17.29765","0.03596"
"207.57600","17.29813","0.03596"
"207.58200","17.29867","0.03596"
"207.58800","17.29914","0.03594"
"207.59400","17.29962","0.03586"
"207.60000","17.30016","0.03577"
"207.60600","17.30064","0.03563"
"207.61200","17.30112","0.03556"
"207.61800","17.30166","0.03551"
"207.62400","17.30214","0.03546"
"207.63000","17.30261","0.03549"
"207.63600","17.30309","0.03560"
"207.64200","17.30363","0.03563"
"207.64800","17.30411","0.03561"
"207.65400","17.30465","0.03556"
"207.66000","17.30512","0.03556"
"207.66600","17.30566","0.03565"
"207.67200","17.30614","0.03573"
"207.67800","17.30668","0.03585"
"207.68400","17.30716","0.03592"
"207.69000","17.30770","0.03597"
"207.69600","17.30817","0.03602"
"207.70200","17.30871","0.03605"
"207.70800","17.30919","0.03605"
"207.71400","17.30973","0.03603"
"207.72000","17.31021","0.03600"
"207.72600","17.31068","0.03599"
"207.73200","17.31122","0.03604"
"207.73800","17.31170","0.03603"
"207.74400","17.31224","0.03608"
"207.75000","17.31272","0.03616"
"207.75600","17.31320","0.03614"
"207.76200","17.31367","0.03606"
"207.76800","17.31421","0.03601"
"207.77400","17.31469","0.03598"
"207.78000","17.31517","0.03602"
"207.78600","17.31565","0.03601"
"207.79200","17.31618","0.03600"
"207.79800","17.31666","0.03602"
"207.80400","17.31714","0.03601"
"207.81000","17.31768","0.03600"
"207.81600","17.31816","0.03601"
"207.82200","17.31864","0.03604"
"207.82800","17.31917","0.03609"
"207.83400","17.31965","0.03613"
"207.84000","17.32013","0.03607"
"207.84600","17.32067","0.03606"
"207.85200","17.32115","0.03610"
"207.85800","17.32169","0.03616"
"207.86400","17.32216","0.03620"
"207.87000","17.32270","0.03621"
"207.87600","17.32318","0.03621"
"207.88200","17.32372","0.03627"
"207.88800","17.32420","0.03632"
"207.89400","17.32467","0.03633"
"207.90000","17.32521","0.03637"
"207.90600","17.32569","0.03632"
"207.91200","17.32617","0.03621"
"207.91800","17.32665","0.03615"
"207.92400","17.32713","0.03615"
"207.93000","17.32760","0.03619"
"207.93600","17.32808","0.03623"
"207.94200","17.32862","0.03624"
"207.94800","17.32910","0.03629"
"207.95400","17.32964","0.03622"
"207.96000","17.33012","0.03608"
"207.96600","17.33060","0.03603"
"207.97200","17.33113","0.03600"
"207.97800","17.33161","0.03602"
"207.98400","17.33215","0.03608"
"207.99000","17.33263","0.03607"
"207.99600","17.33316","0.03607"
"208.00200","17.33364","0.03605"
"208.00800","17.33418","0.03609"
"208.01400","17.33466","0.03612"
"208.02000","17.33514","0.03606"
"208.02600","17.33568","0.03597"
"208.03200","17.33615","0.03588"
"208.03800","17.33669","0.03578"
"208.04400","17.33717","0.03568"
"208.05000","17.33765","0.03566"
"208.05600","17.33813","0.03562"
"208.06200","17.33861","0.03566"
"208.06800","17.33914","0.03578"
"208.07400","17.33962","0.03581"
"208.08000","17.34010","0.03576"
"208.08600","17.34064","0.03570"
"208.09200","17.34112","0.03562"
"208.09800","17.34165","0.03558"
"208.10400","17.34213","0.03549"
"208.11000","17.34261","0.03544"
"208.11600","17.34315","0.03543"
"208.12200","17.34363","0.03544"
"208.12800","17.34417","0.03545"
"208.13400","17.34464","0.03550"
"208.14000","17.34518","0.03550"
"208.14600","17.34566","0.03546"
"208.15200","17.34620","0.03537"
"208.15800","17.34668","0.03527"
"208.16400","17.34722","0.03508"
"208.17000","17.34769","0.03478"
"208.17600","17.34823","0.03435"
"208.18200","17.34871","0.03362"
"208.18800","17.34925","0.03207"
"208.19400","17.34973","0.02939"
"208.20000","17.35020","0.02565"
"208.20600","17.35068","0.02173"
"208.21200","17.35122","0.01878"
"208.21800","17.35170","0.01728"
"208.22400","17.35218","0.01678"
"208.23000","17.35271","0.01648"
"208.23600","17.35319","0.01597"
"208.24200","17.35367","0.01511"
"208.24800","17.35415","0.01450"
"208.25400","17.35469","0.01448"
"208.26000","17.35517","0.01509"
"208.26600","17.35564","0.01579"
"208.27200","17.35618","0.01591"
"208.27800","17.35666","0.01535"
"208.28400","17.35714","0.01439"
"208.29000","17.35768","0.01342"
"208.29600","17.35816","0.01293"
"208.30200","17.35869","0.01300"
"208.30800","17.35917","0.01314"
"208.31400","17.35971","0.01309"
"208.32000","17.36019","0.01277"
"208.32600","17.36067","0.01271"
"208.33200","17.36121","0.01335"
"208.33800","17.36168","0.01459"
"208.34400","17.36216","0.01603"
"208.35000","17.36270","0.01709"
"208.35600","17.36318","0.01724"
"208.36200","17.36366","0.01649"
"208.36800","17.36420","0.01537"
"208.37400","17.36467","0.01444"
"208.38000","17.36521","0.01397"
"208.38600","17.36569","0.01378"
"208.39200","17.36617","0.01366"
"208.39800","17.36671","0.01333"
"208.40400","17.36719","0.01287"
"208.41000","17.36766","0.01252"
"208.41600","17.36820","0.01254"
"208.42200","17.36868","0.01294"
"208.42800","17.36916","0.01348"
"208.43400","17.36970","0.01368"
"208.44000","17.37017","0.01338"
"208.44600","17.37065","0.01291"
"208.45200","17.37119","0.01261"
"208.45800","17.37167","0.01255"
"208.46400","17.37221","0.01287"
"208.47000","17.37269","0.01317"
"208.47600","17.37316","0.01324"
"208.48200","17.37370","0.01298"
"208.48800","17.37418","0.01250"
"208.49400","17.37466","0.01223"
"208.50000","17.37514","0.01242"
"208.50600","17.37568","0.01278"
"208.51200","17.37615","0.01303"
"208.51800","17.37669","0.01297"
"208.52400","17.37717","0.01273"
"208.53000","17.37771","0.01244"
"208.53600","17.37819","0.01227"
"208.54200","17.37867","0.01244"
"208.54800","17.37914","0.01264"
"208.55400","17.37968","0.01270"
"208.56000","17.38016","0.01252"
"208.56600","17.38064","0.01232"
"208.57200","17.38118","0.01215"
"208.57800","17.38165","0.01215"
"208.58400","17.38213","0.01229"
"208.59000","17.38267","0.01248"
"208.59600","17.38315","0.01263"
"208.60200","17.38363","0.01256"
"208.60800","17.38417","0.01243"
"208.61400","17.38464","0.01243"
"208.62000","17.38512","0.01249"
"208.62600","17.38566","0.01264"
"208.63200","17.38614","0.01282"
"208.63800","17.38668","0.01281"
"208.64400","17.38716","0.01260"
"208.65000","17.38763","0.01252"
"208.65600","17.38817","0.01258"
"208.66200","17.38865","0.01276"
"208.66800","17.38919","0.01298"
"208.67400","17.38967","0.01313"
"208.68000","17.39021","0.01323"
"208.68600","17.39068","0.01327"
"208.69200","17.39116","0.01330"
"208.69800","17.39170","0.01352"
"208.70400","17.39218","0.01373"
"208.71000","17.39272","0.01396"
"208.71600","17.39319","0.01431"
"208.72200","17.39367","0.01463"
"208.72800","17.39421","0.01487"
"208.73400","17.39469","0.01487"
"208.74000","17.39523","0.01479"
"208.74600","17.39570","0.01485"
"208.75200","17.39618","0.01496"
"208.75800","17.39672","0.01506"
"208.76400","17.39720","0.01516"
"208.77000","17.39774","0.01520"
"208.77600","17.39822","0.01524"
"208.78200","17.39869","0.01539"
"208.78800","17.39923","0.01559"
"208.79400","17.39971","0.01573"
"208.80000","17.40019","0.01577"
"208.80600","17.40067","0.01559"
"208.81200","17.40121","0.01539"
"208.81800","17.40168","0.01542"
"208.82400","17.40216","0.01548"
"208.83000","17.40270","0.01547"
"208.83600","17.40318","0.01544"
"208.84200","17.40366","0.01534"
"208.84800","17.40420","0.01524"
"208.85400","17.40467","0.01501"
"208.86000","17.40515","0.01507"
"208.86600","17.40569","0.01527"
"208.87200","17.40617","0.01551"
"208.87800","17.40665","0.01581"
"208.88400","17.40718","0.01621"
"208.89000","17.40766","0.01659"
"208.89600","17.40814","0.01677"
"208.90200","17.40862","0.01683"
"208.90800","17.40916","0.01700"
"208.91400","17.40964","0.01722"
"208.92000","17.41017","0.01733"
"208.92600","17.41065","0.01729"
"208.93200","17.41119","0.01716"
"208.93800","17.41167","0.01695"
"208.94400","17.41215","0.01666"
"208.95000","17.41269","0.01652"
"208.95600","17.41316","0.01645"
"208.96200","17.41370","0.01633"
"208.96800","17.41418","0.01624"
"208.97400","17.41466","0.01615"
"208.98000","17.41514","0.01604"
"208.98600","17.41567","0.01579"
"208.99200","17.41615","0.01549"
"208.99800","17.41663","0.01537"
"209.00400","17.41717","0.01534"
"209.01000","17.41765","0.01527"
"209.01600","17.41813","0.01519"
"209.02200","17.41866","0.01506"
"209.02800","17.41914","0.01483"
"209.03400","17.41962","0.01466"
"209.04000","17.42016","0.01448"
"209.04600","17.42064","0.01428"
"209.05200","17.42118","0.01409"
"209.05800","17.42165","0.01398"
"209.06400","17.42213","0.01391"
"209.07000","17.42267","0.01393"
"209.07600","17.42315","0.01396"
"209.08200","17.42363","0.01401"
"209.08800","17.42416","0.01404"
"209.09400","17.42464","0.01393"
"209.10000","17.42518","0.01381"
"209.10600","17.42566","0.01376"
"209.11200","17.42614","0.01374"
"209.11800","17.42661","0.01376"
"209.12400","17.42715","0.01382"
"209.13000","17.42763","0.01389"
"209.13600","17.42811","0.01381"
"209.14200","17.42865","0.01355"
"209.14800","17.42913","0.01337"
"209.15400","17.42966","0.01323"
"209.16000","17.43014","0.01316"
"209.16600","17.43068","0.01315"
"209.17200","17.43116","0.01314"
"209.17800","17.43164","0.01310"
"209.18400","17.43217","0.01305"
"209.19000","17.43265","0.01296"
"209.19600","17.43313","0.01288"
"209.20200","17.43361","0.01278"
"209.20800","17.43415","0.01273"
"209.21400","17.43463","0.01279"
"209.22000","17.43517","0.01270"
"209.22600","17.43564","0.01248"
"209.23200","17.43612","0.01239"
"209.23800","17.43666","0.01230"
"209.24400","17.43714","0.01216"
"209.25000","17.43768","0.01217"
"209.25600","17.43815","0.01229"
"209.26200","17.43863","0.01238"
"209.26800","17.43917","0.01262"
"209.27400","17.43965","0.01284"
"209.28000","17.44013","0.01295"
"209.28600","17.44067","0.01289"
"209.29200","17.44114","0.01274"
"209.29800","17.44168","0.01267"
"209.30400","17.44216","0.01258"
"209.31000","17.44270","0.01242"
"209.31600","17.44318","0.01222"
"209.32200","17.44372","0.01199"
"209.32800","17.44419","0.01187"
"209.33400","17.44467","0.01185"
"209.34000","17.44515","0.01187"
"209.34600","17.44569","0.01209"
"209.35200","17.44617","0.01235"
"209.35800","17.44664","0.01261"
"209.36400","17.44712","0.01281"
"209.37000","17.44766","0.01294"
"209.37600","17.44814","0.01300"
"209.38200","17.44862","0.01303"
"209.38800","17.44916","0.01313"
"209.39400","17.44963","0.01337"
"209.40000","17.45017","0.01363"
"209.40600","17.45065","0.01375"
"209.41200","17.45113","0.01380"
"209.41800","17.45167","0.01381"
"209.42400","17.45215","0.01381"
"209.43000","17.45262","0.01395"
"209.43600","17.45316","0.01410"
"209.44200","17.45370","0.01417"
"209.44800","17.45418","0.01419"
"209.45400","17.45466","0.01421"
"209.46000","17.45520","0.01421"
"209.46600","17.45567","0.01416"
"209.47200","17.45621","0.01405"
"209.47800","17.45669","0.01399"
"209.48400","17.45717","0.01399"
"209.49000","17.45765","0.01393"
"209.49600","17.45812","0.01396"
"209.50200","17.45866","0.01397"
"209.50800","17.45914","0.01386"
