End date,"12/23/2016"
Specimen label,"17BC_36"
Maximum Load,"1.60068",N

Time,Extension,Load
(s),(mm),(N)
"210.78000","17.56521","0.80405"
"210.78600","17.56575","0.80423"
"210.79200","17.56623","0.80409"
"210.79800","17.56670","0.80401"
"210.80400","17.56724","0.80437"
"210.81000","17.56772","0.80462"
"210.81600","17.56820","0.80467"
"210.82200","17.56874","0.80483"
"210.82800","17.56921","0.80487"
"210.83400","17.56969","0.80467"
"210.84000","17.57017","0.80437"
"210.84600","17.57065","0.80422"
"210.85200","17.57119","0.80439"
"210.85800","17.57166","0.80437"
"210.86400","17.57214","0.80447"
"210.87000","17.57268","0.80482"
"210.87600","17.57316","0.80498"
"210.88200","17.57364","0.80497"
"210.88800","17.57418","0.80506"
"210.89400","17.57466","0.80521"
"210.90000","17.57519","0.80533"
"210.90600","17.57567","0.80526"
"210.91200","17.57615","0.80522"
"210.91800","17.57669","0.80542"
"210.92400","17.57717","0.80549"
"210.93000","17.57770","0.80552"
"210.93600","17.57818","0.80587"
"210.94200","17.57866","0.80605"
"210.94800","17.57920","0.80616"
"210.95400","17.57968","0.80635"
"210.96000","17.58015","0.80642"
"210.96600","17.58069","0.80642"
"210.97200","17.58117","0.80652"
"210.97800","17.58165","0.80662"
"210.98400","17.58219","0.80666"
"210.99000","17.58267","0.80666"
"210.99600","17.58315","0.80661"
"211.00200","17.58368","0.80676"
"211.00800","17.58416","0.80684"
"211.01400","17.58464","0.80684"
"211.02000","17.58512","0.80701"
"211.02600","17.58560","0.80714"
"211.03200","17.58613","0.80731"
"211.03800","17.58661","0.80744"
"211.04400","17.58715","0.80732"
"211.05000","17.58763","0.80732"
"211.05600","17.58817","0.80747"
"211.06200","17.58865","0.80746"
"211.06800","17.58918","0.80738"
"211.07400","17.58972","0.80730"
"211.08000","17.59020","0.80721"
"211.08600","17.59068","0.80714"
"211.09200","17.59122","0.80708"
"211.09800","17.59169","0.80710"
"211.10400","17.59223","0.80729"
"211.11000","17.59271","0.80733"
"211.11600","17.59319","0.80740"
"211.12200","17.59373","0.80756"
"211.12800","17.59421","0.80769"
"211.13400","17.59474","0.80786"
"211.14000","17.59522","0.80801"
"211.14600","17.59576","0.80814"
"211.15200","17.59624","0.80815"
"211.15800","17.59678","0.80803"
"211.16400","17.59725","0.80815"
"211.17000","17.59773","0.80844"
"211.17600","17.59821","0.80846"
"211.18200","17.59875","0.80840"
"211.18800","17.59923","0.80859"
"211.19400","17.59971","0.80851"
"211.20000","17.60024","0.80826"
"211.20600","17.60072","0.80815"
"211.21200","17.60126","0.80821"
"211.21800","17.60174","0.80824"
"211.22400","17.60222","0.80815"
"211.23000","17.60276","0.80826"
"211.23600","17.60323","0.80852"
"211.24200","17.60371","0.80853"
"211.24800","17.60425","0.80856"
"211.25400","17.60473","0.80885"
"211.26000","17.60521","0.80898"
"211.26600","17.60575","0.80901"
"211.27200","17.60622","0.80922"
"211.27800","17.60676","0.80938"
"211.28400","17.60724","0.80941"
"211.29000","17.60772","0.80939"
"211.29600","17.60826","0.80954"
"211.30200","17.60874","0.80975"
"211.30800","17.60921","0.80958"
"211.31400","17.60975","0.80931"
"211.32000","17.61023","0.80942"
"211.32600","17.61071","0.80948"
"211.33200","17.61125","0.80930"
"211.33800","17.61172","0.80936"
"211.34400","17.61226","0.80950"
"211.35000","17.61274","0.80951"
"211.35600","17.61322","0.80941"
"211.36200","17.61376","0.80953"
"211.36800","17.61424","0.80981"
"211.37400","17.61471","0.80986"
"211.38000","17.61525","0.81007"
"211.38600","17.61573","0.81045"
"211.39200","17.61627","0.81053"
"211.39800","17.61675","0.81035"
"211.40400","17.61723","0.81049"
"211.41000","17.61776","0.81077"
"211.41600","17.61824","0.81073"
"211.42200","17.61872","0.81068"
"211.42800","17.61926","0.81070"
"211.43400","17.61974","0.81071"
"211.44000","17.62021","0.81060"
"211.44600","17.62069","0.81052"
"211.45200","17.62123","0.81059"
"211.45800","17.62171","0.81057"
"211.46400","17.62219","0.81034"
"211.47000","17.62273","0.81044"
"211.47600","17.62321","0.81062"
"211.48200","17.62374","0.81076"
"211.48800","17.62422","0.81082"
"211.49400","17.62476","0.81080"
"211.50000","17.62524","0.81091"
"211.50600","17.62572","0.81101"
"211.51200","17.62625","0.81108"
"211.51800","17.62673","0.81125"
"211.52400","17.62721","0.81132"
"211.53000","17.62775","0.81132"
"211.53600","17.62823","0.81145"
"211.54200","17.62877","0.81163"
"211.54800","17.62924","0.81170"
"211.55400","17.62972","0.81174"
"211.56000","17.63026","0.81183"
"211.56600","17.63074","0.81195"
"211.57200","17.63122","0.81198"
"211.57800","17.63175","0.81184"
"211.58400","17.63223","0.81188"
"211.59000","17.63271","0.81197"
"211.59600","17.63319","0.81190"
"211.60200","17.63367","0.81183"
"211.60800","17.63420","0.81183"
"211.61400","17.63468","0.81191"
"211.62000","17.63522","0.81204"
"211.62600","17.63570","0.81215"
"211.63200","17.63624","0.81236"
"211.63800","17.63672","0.81254"
"211.64400","17.63725","0.81259"
"211.65000","17.63773","0.81281"
"211.65600","17.63821","0.81302"
"211.66200","17.63875","0.81308"
"211.66800","17.63923","0.81317"
"211.67400","17.63976","0.81328"
"211.68000","17.64024","0.81322"
"211.68600","17.64072","0.81323"
"211.69200","17.64126","0.81310"
"211.69800","17.64174","0.81300"
"211.70400","17.64228","0.81301"
"211.71000","17.64276","0.81301"
"211.71600","17.64323","0.81301"
"211.72200","17.64377","0.81315"
"211.72800","17.64425","0.81322"
"211.73400","17.64473","0.81322"
"211.74000","17.64527","0.81322"
"211.74600","17.64574","0.81319"
"211.75200","17.64622","0.81324"
"211.75800","17.64676","0.81318"
"211.76400","17.64724","0.81315"
"211.77000","17.64772","0.81327"
"211.77600","17.64826","0.81322"
"211.78200","17.64874","0.81311"
"211.78800","17.64927","0.81324"
"211.79400","17.64975","0.81347"
"211.80000","17.65023","0.81360"
"211.80600","17.65077","0.81363"
"211.81200","17.65125","0.81370"
"211.81800","17.65172","0.81377"
"211.82400","17.65226","0.81375"
"211.83000","17.65274","0.81381"
"211.83600","17.65322","0.81416"
"211.84200","17.65376","0.81421"
"211.84800","17.65423","0.81420"
"211.85400","17.65471","0.81443"
"211.86000","17.65525","0.81466"
"211.86600","17.65573","0.81467"
"211.87200","17.65621","0.81461"
"211.87800","17.65675","0.81471"
"211.88400","17.65722","0.81479"
"211.89000","17.65776","0.81466"
"211.89600","17.65824","0.81464"
"211.90200","17.65872","0.81474"
"211.90800","17.65926","0.81463"
"211.91400","17.65973","0.81441"
"211.92000","17.66027","0.81447"
"211.92600","17.66075","0.81453"
"211.93200","17.66129","0.81444"
"211.93800","17.66177","0.81446"
"211.94400","17.66225","0.81455"
"211.95000","17.66278","0.81460"
"211.95600","17.66326","0.81451"
"211.96200","17.66374","0.81452"
"211.96800","17.66422","0.81471"
"211.97400","17.66476","0.81480"
"211.98000","17.66524","0.81487"
"211.98600","17.66571","0.81515"
"211.99200","17.66619","0.81537"
"211.99800","17.66673","0.81532"
"212.00400","17.66721","0.81536"
"212.01000","17.66769","0.81546"
"212.01600","17.66817","0.81549"
"212.02200","17.66870","0.81542"
"212.02800","17.66918","0.81546"
"212.03400","17.66966","0.81568"
"212.04000","17.67014","0.81591"
"212.04600","17.67068","0.81622"
"212.05200","17.67115","0.81657"
"212.05800","17.67169","0.81666"
"212.06400","17.67217","0.81643"
"212.07000","17.67265","0.81628"
"212.07600","17.67319","0.81621"
"212.08200","17.67367","0.81609"
"212.08800","17.67420","0.81601"
"212.09400","17.67468","0.81611"
"212.10000","17.67516","0.81635"
"212.10600","17.67564","0.81649"
"212.11200","17.67618","0.81656"
"212.11800","17.67665","0.81669"
"212.12400","17.67713","0.81675"
"212.13000","17.67767","0.81659"
"212.13600","17.67815","0.81654"
"212.14200","17.67869","0.81658"
"212.14800","17.67917","0.81653"
"212.15400","17.67970","0.81662"
"212.16000","17.68018","0.81680"
"212.16600","17.68066","0.81689"
"212.17200","17.68120","0.81693"
"212.17800","17.68168","0.81686"
"212.18400","17.68222","0.81688"
"212.19000","17.68269","0.81698"
"212.19600","17.68323","0.81697"
"212.20200","17.68377","0.81683"
"212.20800","17.68425","0.81681"
"212.21400","17.68479","0.81700"
"212.22000","17.68527","0.81726"
"212.22600","17.68574","0.81743"
"212.23200","17.68628","0.81758"
"212.23800","17.68676","0.81768"
"212.24400","17.68724","0.81769"
"212.25000","17.68778","0.81772"
"212.25600","17.68826","0.81779"
"212.26200","17.68873","0.81779"
"212.26800","17.68927","0.81787"
"212.27400","17.68975","0.81800"
"212.28000","17.69023","0.81815"
"212.28600","17.69077","0.81834"
"212.29200","17.69125","0.81850"
"212.29800","17.69172","0.81853"
"212.30400","17.69220","0.81852"
"212.31000","17.69274","0.81849"
"212.31600","17.69322","0.81838"
"212.32200","17.69370","0.81830"
"212.32800","17.69423","0.81834"
"212.33400","17.69471","0.81847"
"212.34000","17.69525","0.81859"
"212.34600","17.69573","0.81870"
"212.35200","17.69627","0.81891"
"212.35800","17.69674","0.81901"
"212.36400","17.69728","0.81902"
"212.37000","17.69776","0.81909"
"212.37600","17.69830","0.81910"
"212.38200","17.69878","0.81903"
"212.38800","17.69926","0.81900"
"212.39400","17.69974","0.81909"
"212.40000","17.70027","0.81912"
"212.40600","17.70075","0.81907"
"212.41200","17.70123","0.81916"
"212.41800","17.70171","0.81932"
"212.42400","17.70225","0.81926"
"212.43000","17.70272","0.81907"
"212.43600","17.70326","0.81916"
"212.44200","17.70374","0.81927"
"212.44800","17.70422","0.81916"
"212.45400","17.70476","0.81918"
"212.46000","17.70524","0.81935"
"212.46600","17.70572","0.81940"
"212.47200","17.70619","0.81932"
"212.47800","17.70673","0.81941"
"212.48400","17.70721","0.81952"
"212.49000","17.70775","0.81956"
"212.49600","17.70823","0.81957"
"212.50200","17.70876","0.81975"
"212.50800","17.70930","0.81987"
"212.51400","17.70978","0.81979"
"212.52000","17.71026","0.81978"
"212.52600","17.71080","0.81982"
"212.53200","17.71128","0.81972"
"212.53800","17.71175","0.81968"
"212.54400","17.71223","0.81975"
"212.55000","17.71271","0.81979"
"212.55600","17.71319","0.81969"
"212.56200","17.71373","0.81971"
"212.56800","17.71420","0.81989"
"212.57400","17.71468","0.82005"
"212.58000","17.71522","0.81998"
"212.58600","17.71570","0.81993"
"212.59200","17.71618","0.81998"
"212.59800","17.71671","0.81997"
"212.60400","17.71719","0.81997"
"212.61000","17.71767","0.82002"
"212.61600","17.71821","0.82008"
"212.62200","17.71869","0.82006"
"212.62800","17.71917","0.82004"
"212.63400","17.71971","0.82023"
"212.64000","17.72018","0.82035"
"212.64600","17.72072","0.82030"
"212.65200","17.72120","0.82037"
"212.65800","17.72174","0.82045"
"212.66400","17.72222","0.82036"
"212.67000","17.72275","0.82027"
"212.67600","17.72323","0.82027"
"212.68200","17.72371","0.82026"
"212.68800","17.72419","0.82027"
"212.69400","17.72473","0.82032"
"212.70000","17.72520","0.82045"
"212.70600","17.72568","0.82049"
"212.71200","17.72622","0.82046"
"212.71800","17.72670","0.82059"
"212.72400","17.72718","0.82078"
"212.73000","17.72772","0.82081"
"212.73600","17.72820","0.82089"
"212.74200","17.72873","0.82103"
"212.74800","17.72921","0.82097"
"212.75400","17.72969","0.82095"
"212.76000","17.73023","0.82100"
"212.76600","17.73071","0.82100"
"212.77200","17.73124","0.82105"
"212.77800","17.73172","0.82113"
"212.78400","17.73226","0.82119"
"212.79000","17.73280","0.82127"
"212.79600","17.73328","0.82129"
"212.80200","17.73381","0.82133"
"212.80800","17.73429","0.82139"
"212.81400","17.73477","0.82150"
"212.82000","17.73531","0.82165"
"212.82600","17.73579","0.82166"
"212.83200","17.73627","0.82165"
"212.83800","17.73674","0.82172"
"212.84400","17.73722","0.82176"
"212.85000","17.73776","0.82179"
"212.85600","17.73824","0.82183"
"212.86200","17.73872","0.82190"
"212.86800","17.73919","0.82195"
"212.87400","17.73967","0.82194"
"212.88000","17.74021","0.82187"
"212.88600","17.74069","0.82180"
"212.89200","17.74123","0.82174"
"212.89800","17.74171","0.82169"
"212.90400","17.74219","0.82176"
"212.91000","17.74272","0.82182"
"212.91600","17.74320","0.82186"
"212.92200","17.74374","0.82188"
"212.92800","17.74428","0.82185"
"212.93400","17.74475","0.82192"
"212.94000","17.74523","0.82204"
"212.94600","17.74577","0.82212"
"212.95200","17.74625","0.82225"
"212.95800","17.74673","0.82237"
"212.96400","17.74727","0.82239"
"212.97000","17.74775","0.82237"
"212.97600","17.74822","0.82239"
"212.98200","17.74876","0.82235"
"212.98800","17.74924","0.82234"
"212.99400","17.74972","0.82246"
"213.00000","17.75020","0.82255"
"213.00600","17.75073","0.82253"
"213.01200","17.75121","0.82258"
"213.01800","17.75169","0.82272"
"213.02400","17.75217","0.82278"
"213.03000","17.75265","0.82272"
"213.03600","17.75319","0.82280"
"213.04200","17.75366","0.82288"
"213.04800","17.75420","0.82279"
"213.05400","17.75468","0.82275"
"213.06000","17.75522","0.82287"
"213.06600","17.75570","0.82299"
"213.07200","17.75618","0.82298"
"213.07800","17.75671","0.82300"
"213.08400","17.75719","0.82305"
"213.09000","17.75773","0.82301"
"213.09600","17.75821","0.82299"
"213.10200","17.75869","0.82318"
"213.10800","17.75916","0.82338"
"213.11400","17.75970","0.82347"
"213.12000","17.76018","0.82360"
"213.12600","17.76066","0.82375"
"213.13200","17.76120","0.82377"
"213.13800","17.76167","0.82371"
"213.14400","17.76215","0.82367"
"213.15000","17.76269","0.82355"
"213.15600","17.76317","0.82338"
"213.16200","17.76365","0.82324"
"213.16800","17.76413","0.82327"
"213.17400","17.76467","0.82341"
"213.18000","17.76514","0.82347"
"213.18600","17.76562","0.82364"
"213.19200","17.76616","0.82389"
"213.19800","17.76670","0.82399"
"213.20400","17.76718","0.82398"
"213.21000","17.76771","0.82395"
"213.21600","17.76819","0.82393"
"213.22200","17.76873","0.82388"
"213.22800","17.76921","0.82384"
"213.23400","17.76975","0.82387"
"213.24000","17.77023","0.82387"
"213.24600","17.77070","0.82383"
"213.25200","17.77124","0.82388"
"213.25800","17.77172","0.82401"
"213.26400","17.77220","0.82404"
"213.27000","17.77274","0.82405"
"213.27600","17.77322","0.82413"
"213.28200","17.77375","0.82424"
"213.28800","17.77423","0.82425"
"213.29400","17.77471","0.82425"
"213.30000","17.77525","0.82425"
"213.30600","17.77573","0.82427"
"213.31200","17.77621","0.82419"
"213.31800","17.77674","0.82417"
"213.32400","17.77722","0.82420"
"213.33000","17.77770","0.82425"
"213.33600","17.77824","0.82428"
"213.34200","17.77872","0.82433"
"213.34800","17.77925","0.82443"
"213.35400","17.77979","0.82447"
"213.36000","17.78027","0.82445"
"213.36600","17.78075","0.82454"
"213.37200","17.78129","0.82463"
"213.37800","17.78177","0.82467"
"213.38400","17.78225","0.82473"
"213.39000","17.78278","0.82477"
"213.39600","17.78326","0.82482"
"213.40200","17.78374","0.82490"
"213.40800","17.78422","0.82497"
"213.41400","17.78476","0.82501"
"213.42000","17.78523","0.82498"
"213.42600","17.78571","0.82497"
"213.43200","17.78625","0.82499"
"213.43800","17.78673","0.82501"
"213.44400","17.78721","0.82505"
"213.45000","17.78774","0.82505"
"213.45600","17.78822","0.82503"
"213.46200","17.78876","0.82502"
"213.46800","17.78924","0.82509"
"213.47400","17.78972","0.82515"
"213.48000","17.79026","0.82521"
"213.48600","17.79074","0.82526"
"213.49200","17.79127","0.82533"
"213.49800","17.79175","0.82539"
"213.50400","17.79229","0.82551"
"213.51000","17.79277","0.82562"
"213.51600","17.79325","0.82567"
"213.52200","17.79378","0.82568"
"213.52800","17.79426","0.82572"
"213.53400","17.79474","0.82586"
"213.54000","17.79528","0.82596"
"213.54600","17.79576","0.82597"
"213.55200","17.79624","0.82599"
"213.55800","17.79671","0.82597"
"213.56400","17.79725","0.82587"
"213.57000","17.79773","0.82575"
"213.57600","17.79827","0.82578"
"213.58200","17.79875","0.82583"
"213.58800","17.79922","0.82577"
"213.59400","17.79970","0.82575"
"213.60000","17.80024","0.82580"
"213.60600","17.80072","0.82584"
"213.61200","17.80120","0.82591"
"213.61800","17.80173","0.82612"
"213.62400","17.80221","0.82628"
"213.63000","17.80269","0.82629"
"213.63600","17.80323","0.82634"
"213.64200","17.80371","0.82643"
"213.64800","17.80419","0.82642"
"213.65400","17.80473","0.82638"
"213.66000","17.80520","0.82639"
"213.66600","17.80568","0.82646"
"213.67200","17.80622","0.82649"
"213.67800","17.80670","0.82652"
"213.68400","17.80718","0.82655"
"213.69000","17.80771","0.82653"
"213.69600","17.80819","0.82647"
"213.70200","17.80867","0.82647"
"213.70800","17.80921","0.82659"
"213.71400","17.80969","0.82660"
"213.72000","17.81017","0.82656"
"213.72600","17.81070","0.82666"
"213.73200","17.81118","0.82677"
"213.73800","17.81166","0.82679"
"213.74400","17.81220","0.82682"
"213.75000","17.81268","0.82684"
"213.75600","17.81316","0.82685"
"213.76200","17.81369","0.82682"
"213.76800","17.81417","0.82682"
"213.77400","17.81471","0.82696"
"213.78000","17.81519","0.82706"
"213.78600","17.81573","0.82705"
"213.79200","17.81620","0.82714"
"213.79800","17.81674","0.82721"
"213.80400","17.81722","0.82718"
"213.81000","17.81776","0.82713"
"213.81600","17.81824","0.82722"
"213.82200","17.81872","0.82726"
"213.82800","17.81925","0.82721"
"213.83400","17.81973","0.82727"
"213.84000","17.82021","0.82733"
"213.84600","17.82075","0.82735"
"213.85200","17.82123","0.82743"
"213.85800","17.82176","0.82754"
"213.86400","17.82224","0.82761"
"213.87000","17.82278","0.82751"
"213.87600","17.82326","0.82751"
"213.88200","17.82374","0.82756"
"213.88800","17.82428","0.82759"
"213.89400","17.82475","0.82763"
"213.90000","17.82523","0.82769"
"213.90600","17.82577","0.82776"
"213.91200","17.82625","0.82781"
"213.91800","17.82673","0.82781"
"213.92400","17.82726","0.82784"
"213.93000","17.82774","0.82783"
"213.93600","17.82822","0.82783"
"213.94200","17.82876","0.82788"
"213.94800","17.82924","0.82792"
"213.95400","17.82972","0.82790"
"213.96000","17.83025","0.82795"
"213.96600","17.83073","0.82804"
"213.97200","17.83121","0.82806"
"213.97800","17.83175","0.82813"
"213.98400","17.83223","0.82821"
"213.99000","17.83271","0.82831"
"213.99600","17.83324","0.82837"
"214.00200","17.83372","0.82839"
"214.00800","17.83420","0.82841"
"214.01400","17.83474","0.82847"
"214.02000","17.83522","0.82846"
"214.02600","17.83570","0.82844"
"214.03200","17.83623","0.82840"
"214.03800","17.83671","0.82833"
"214.04400","17.83725","0.82831"
"214.05000","17.83773","0.82834"
"214.05600","17.83821","0.82838"
"214.06200","17.83875","0.82848"
"214.06800","17.83922","0.82864"
"214.07400","17.83976","0.82882"
"214.08000","17.84024","0.82893"
"214.08600","17.84078","0.82899"
"214.09200","17.84126","0.82903"
"214.09800","17.84173","0.82913"
"214.10400","17.84227","0.82914"
"214.11000","17.84275","0.82917"
"214.11600","17.84323","0.82930"
"214.12200","17.84377","0.82934"
"214.12800","17.84425","0.82931"
"214.13400","17.84472","0.82929"
"214.14000","17.84520","0.82920"
"214.14600","17.84568","0.82902"
"214.15200","17.84616","0.82893"
"214.15800","17.84670","0.82893"
"214.16400","17.84718","0.82889"
"214.17000","17.84765","0.82885"
"214.17600","17.84819","0.82899"
"214.18200","17.84867","0.82916"
"214.18800","17.84915","0.82914"
"214.19400","17.84969","0.82926"
"214.20000","17.85016","0.82954"
"214.20600","17.85070","0.82965"
"214.21200","17.85118","0.82966"
"214.21800","17.85166","0.82970"
"214.22400","17.85220","0.82977"
"214.23000","17.85268","0.82982"
"214.23600","17.85315","0.82983"
"214.24200","17.85369","0.82993"
"214.24800","17.85417","0.83000"
"214.25400","17.85465","0.82994"
"214.26000","17.85513","0.82996"
"214.26600","17.85560","0.83019"
"214.27200","17.85608","0.83033"
"214.27800","17.85662","0.83032"
"214.28400","17.85710","0.83029"
"214.29000","17.85758","0.83031"
"214.29600","17.85812","0.83030"
"214.30200","17.85859","0.83030"
"214.30800","17.85913","0.83041"
"214.31400","17.85961","0.83047"
"214.32000","17.86015","0.83037"
"214.32600","17.86063","0.83032"
"214.33200","17.86117","0.83039"
"214.33800","17.86164","0.83042"
"214.34400","17.86218","0.83034"
"214.35000","17.86272","0.83035"
"214.35600","17.86320","0.83043"
"214.36200","17.86374","0.83042"
"214.36800","17.86422","0.83050"
"214.37400","17.86475","0.83070"
"214.38000","17.86523","0.83077"
"214.38600","17.86577","0.83070"
"214.39200","17.86625","0.83079"
"214.39800","17.86673","0.83087"
"214.40400","17.86727","0.83085"
"214.41000","17.86774","0.83086"
"214.41600","17.86822","0.83104"
"214.42200","17.86876","0.83118"
"214.42800","17.86924","0.83120"
"214.43400","17.86972","0.83126"
"214.44000","17.87025","0.83140"
"214.44600","17.87073","0.83140"
"214.45200","17.87127","0.83128"
"214.45800","17.87175","0.83128"
"214.46400","17.87223","0.83138"
"214.47000","17.87271","0.83137"
"214.47600","17.87325","0.83143"
"214.48200","17.87372","0.83159"
"214.48800","17.87426","0.83159"
"214.49400","17.87474","0.83150"
"214.50000","17.87528","0.83151"
"214.50600","17.87581","0.83155"
"214.51200","17.87629","0.83160"
"214.51800","17.87677","0.83167"
"214.52400","17.87731","0.83174"
"214.53000","17.87779","0.83190"
"214.53600","17.87827","0.83209"
"214.54200","17.87874","0.83217"
"214.54800","17.87922","0.83221"
"214.55400","17.87976","0.83224"
"214.56000","17.88024","0.83223"
"214.56600","17.88072","0.83223"
"214.57200","17.88126","0.83236"
"214.57800","17.88173","0.83253"
"214.58400","17.88221","0.83259"
"214.59000","17.88275","0.83251"
"214.59600","17.88323","0.83249"
"214.60200","17.88377","0.83247"
"214.60800","17.88424","0.83244"
"214.61400","17.88472","0.83242"
"214.62000","17.88520","0.83238"
"214.62600","17.88574","0.83246"
"214.63200","17.88622","0.83254"
"214.63800","17.88670","0.83263"
"214.64400","17.88723","0.83273"
"214.65000","17.88777","0.83284"
"214.65600","17.88825","0.83292"
"214.66200","17.88873","0.83304"
"214.66800","17.88927","0.83310"
"214.67400","17.88975","0.83314"
"214.68000","17.89022","0.83322"
"214.68600","17.89070","0.83326"
"214.69200","17.89124","0.83342"
"214.69800","17.89172","0.83345"
"214.70400","17.89220","0.83328"
"214.71000","17.89273","0.83335"
"214.71600","17.89321","0.83356"
"214.72200","17.89375","0.83364"
"214.72800","17.89423","0.83367"
"214.73400","17.89471","0.83379"
"214.74000","17.89525","0.83399"
"214.74600","17.89573","0.83417"
"214.75200","17.89620","0.83425"
"214.75800","17.89674","0.83430"
"214.76400","17.89722","0.83430"
"214.77000","17.89770","0.83424"
"214.77600","17.89824","0.83425"
"214.78200","17.89871","0.83427"
"214.78800","17.89919","0.83419"
"214.79400","17.89973","0.83416"
"214.80000","17.90021","0.83434"
"214.80600","17.90069","0.83451"
"214.81200","17.90122","0.83451"
"214.81800","17.90170","0.83457"
"214.82400","17.90218","0.83470"
"214.83000","17.90272","0.83476"
"214.83600","17.90320","0.83471"
"214.84200","17.90368","0.83474"
"214.84800","17.90421","0.83474"
"214.85400","17.90469","0.83477"
"214.86000","17.90523","0.83495"
"214.86600","17.90571","0.83524"
"214.87200","17.90619","0.83542"
"214.87800","17.90672","0.83545"
"214.88400","17.90720","0.83547"
"214.89000","17.90774","0.83557"
"214.89600","17.90822","0.83564"
"214.90200","17.90870","0.83553"
"214.90800","17.90924","0.83549"
"214.91400","17.90972","0.83553"
"214.92000","17.91019","0.83548"
"214.92600","17.91073","0.83541"
"214.93200","17.91121","0.83547"
"214.93800","17.91169","0.83550"
"214.94400","17.91223","0.83546"
"214.95000","17.91270","0.83545"
"214.95600","17.91318","0.83551"
"214.96200","17.91372","0.83559"
"214.96800","17.91426","0.83551"
"214.97400","17.91474","0.83549"
"214.98000","17.91521","0.83562"
"214.98600","17.91575","0.83569"
"214.99200","17.91623","0.83567"
"214.99800","17.91677","0.83586"
"215.00400","17.91725","0.83607"
"215.01000","17.91779","0.83616"
"215.01600","17.91826","0.83621"
"215.02200","17.91874","0.83631"
"215.02800","17.91928","0.83633"
"215.03400","17.91976","0.83625"
"215.04000","17.92024","0.83622"
"215.04600","17.92078","0.83634"
"215.05200","17.92125","0.83632"
"215.05800","17.92173","0.83641"
"215.06400","17.92227","0.83663"
"215.07000","17.92275","0.83674"
"215.07600","17.92323","0.83675"
"215.08200","17.92377","0.83685"
"215.08800","17.92424","0.83702"
"215.09400","17.92472","0.83711"
"215.10000","17.92520","0.83706"
"215.10600","17.92574","0.83700"
"215.11200","17.92622","0.83703"
"215.11800","17.92669","0.83701"
"215.12400","17.92723","0.83698"
"215.13000","17.92771","0.83703"
"215.13600","17.92825","0.83703"
"215.14200","17.92873","0.83710"
"215.14800","17.92921","0.83714"
"215.15400","17.92975","0.83706"
"215.16000","17.93022","0.83704"
"215.16600","17.93070","0.83707"
"215.17200","17.93124","0.83714"
"215.17800","17.93172","0.83725"
"215.18400","17.93220","0.83735"
"215.19000","17.93267","0.83744"
"215.19600","17.93321","0.83747"
"215.20200","17.93369","0.83748"
"215.20800","17.93417","0.83751"
"215.21400","17.93471","0.83747"
"215.22000","17.93519","0.83740"
"215.22600","17.93566","0.83741"
"215.23200","17.93620","0.83743"
"215.23800","17.93668","0.83732"
"215.24400","17.93716","0.83720"
"215.25000","17.93770","0.83733"
"215.25600","17.93818","0.83751"
"215.26200","17.93865","0.83769"
"215.26800","17.93919","0.83787"
"215.27400","17.93967","0.83810"
"215.28000","17.94021","0.83826"
"215.28600","17.94069","0.83830"
"215.29200","17.94116","0.83836"
"215.29800","17.94170","0.83841"
"215.30400","17.94218","0.83836"
"215.31000","17.94266","0.83834"
"215.31600","17.94320","0.83845"
"215.32200","17.94368","0.83839"
"215.32800","17.94415","0.83827"
"215.33400","17.94463","0.83828"
"215.34000","17.94517","0.83843"
"215.34600","17.94565","0.83847"
"215.35200","17.94613","0.83847"
"215.35800","17.94667","0.83872"
"215.36400","17.94714","0.83899"
"215.37000","17.94768","0.83902"
"215.37600","17.94816","0.83902"
"215.38200","17.94864","0.83914"
"215.38800","17.94918","0.83912"
"215.39400","17.94966","0.83894"
"215.40000","17.95019","0.83892"
"215.40600","17.95067","0.83901"
"215.41200","17.95115","0.83899"
"215.41800","17.95169","0.83893"
"215.42400","17.95217","0.83903"
"215.43000","17.95271","0.83925"
"215.43600","17.95318","0.83928"
"215.44200","17.95366","0.83928"
"215.44800","17.95420","0.83943"
"215.45400","17.95468","0.83951"
"215.46000","17.95522","0.83952"
"215.46600","17.95569","0.83963"
"215.47200","17.95617","0.83980"
"215.47800","17.95671","0.83991"
"215.48400","17.95719","0.83999"
"215.49000","17.95773","0.84021"
"215.49600","17.95820","0.84040"
"215.50200","17.95868","0.84043"
"215.50800","17.95922","0.84050"
"215.51400","17.95970","0.84065"
"215.52000","17.96024","0.84062"
"215.52600","17.96072","0.84047"
"215.53200","17.96125","0.84044"
"215.53800","17.96173","0.84040"
"215.54400","17.96221","0.84029"
"215.55000","17.96275","0.84025"
"215.55600","17.96323","0.84041"
"215.56200","17.96371","0.84060"
"215.56800","17.96424","0.84058"
"215.57400","17.96472","0.84062"
"215.58000","17.96520","0.84077"
"215.58600","17.96574","0.84080"
"215.59200","17.96622","0.84075"
"215.59800","17.96675","0.84081"
"215.60400","17.96723","0.84088"
"215.61000","17.96777","0.84089"
"215.61600","17.96825","0.84092"
"215.62200","17.96873","0.84105"
"215.62800","17.96926","0.84117"
"215.63400","17.96974","0.84123"
"215.64000","17.97022","0.84132"
"215.64600","17.97076","0.84143"
"215.65200","17.97124","0.84139"
"215.65800","17.97178","0.84126"
"215.66400","17.97226","0.84120"
"215.67000","17.97273","0.84111"
"215.67600","17.97327","0.84107"
"215.68200","17.97375","0.84113"
"215.68800","17.97423","0.84116"
