End date,"11/4/2016"
Specimen label,""
Maximum Load,"1.49282",N

Time,Extension,Load
(s),(mm),(N)
"111.13800","9.26158","0.18775"
"111.14400","9.26212","0.18774"
"111.15000","9.26259","0.18779"
"111.15600","9.26307","0.18781"
"111.16200","9.26361","0.18778"
"111.16800","9.26409","0.18781"
"111.17400","9.26463","0.18790"
"111.18000","9.26511","0.18794"
"111.18600","9.26558","0.18790"
"111.19200","9.26612","0.18796"
"111.19800","9.26660","0.18802"
"111.20400","9.26714","0.18796"
"111.21000","9.26762","0.18792"
"111.21600","9.26810","0.18798"
"111.22200","9.26863","0.18805"
"111.22800","9.26911","0.18807"
"111.23400","9.26959","0.18808"
"111.24000","9.27013","0.18813"
"111.24600","9.27061","0.18819"
"111.25200","9.27114","0.18831"
"111.25800","9.27162","0.18843"
"111.26400","9.27216","0.18854"
"111.27000","9.27264","0.18857"
"111.27600","9.27318","0.18861"
"111.28200","9.27366","0.18870"
"111.28800","9.27413","0.18874"
"111.29400","9.27467","0.18871"
"111.30000","9.27515","0.18867"
"111.30600","9.27563","0.18860"
"111.31200","9.27617","0.18860"
"111.31800","9.27665","0.18869"
"111.32400","9.27712","0.18872"
"111.33000","9.27760","0.18875"
"111.33600","9.27814","0.18893"
"111.34200","9.27862","0.18908"
"111.34800","9.27916","0.18912"
"111.35400","9.27963","0.18914"
"111.36000","9.28011","0.18917"
"111.36600","9.28065","0.18920"
"111.37200","9.28113","0.18925"
"111.37800","9.28167","0.18930"
"111.38400","9.28215","0.18935"
"111.39000","9.28262","0.18945"
"111.39600","9.28316","0.18961"
"111.40200","9.28364","0.18958"
"111.40800","9.28418","0.18949"
"111.41400","9.28466","0.18948"
"111.42000","9.28514","0.18954"
"111.42600","9.28567","0.18966"
"111.43200","9.28615","0.18977"
"111.43800","9.28663","0.18982"
"111.44400","9.28711","0.18985"
"111.45000","9.28765","0.18996"
"111.45600","9.28813","0.18998"
"111.46200","9.28866","0.18998"
"111.46800","9.28914","0.18993"
"111.47400","9.28962","0.18990"
"111.48000","9.29010","0.18993"
"111.48600","9.29064","0.18989"
"111.49200","9.29111","0.18978"
"111.49800","9.29159","0.18985"
"111.50400","9.29207","0.18997"
"111.51000","9.29255","0.19010"
"111.51600","9.29309","0.19022"
"111.52200","9.29357","0.19027"
"111.52800","9.29404","0.19029"
"111.53400","9.29458","0.19032"
"111.54000","9.29506","0.19025"
"111.54600","9.29560","0.19019"
"111.55200","9.29608","0.19026"
"111.55800","9.29656","0.19040"
"111.56400","9.29709","0.19051"
"111.57000","9.29757","0.19057"
"111.57600","9.29805","0.19060"
"111.58200","9.29859","0.19053"
"111.58800","9.29907","0.19048"
"111.59400","9.29954","0.19060"
"111.60000","9.30008","0.19079"
"111.60600","9.30056","0.19087"
"111.61200","9.30110","0.19093"
"111.61800","9.30158","0.19105"
"111.62400","9.30206","0.19105"
"111.63000","9.30253","0.19097"
"111.63600","9.30307","0.19081"
"111.64200","9.30355","0.19073"
"111.64800","9.30403","0.19070"
"111.65400","9.30451","0.19068"
"111.66000","9.30505","0.19071"
"111.66600","9.30558","0.19076"
"111.67200","9.30606","0.19092"
"111.67800","9.30660","0.19110"
"111.68400","9.30708","0.19137"
"111.69000","9.30756","0.19153"
"111.69600","9.30809","0.19167"
"111.70200","9.30857","0.19180"
"111.70800","9.30911","0.19192"
"111.71400","9.30959","0.19205"
"111.72000","9.31007","0.19200"
"111.72600","9.31061","0.19191"
"111.73200","9.31108","0.19187"
"111.73800","9.31162","0.19181"
"111.74400","9.31210","0.19172"
"111.75000","9.31264","0.19164"
"111.75600","9.31312","0.19153"
"111.76200","9.31365","0.19155"
"111.76800","9.31413","0.19161"
"111.77400","9.31461","0.19165"
"111.78000","9.31515","0.19181"
"111.78600","9.31563","0.19199"
"111.79200","9.31611","0.19215"
"111.79800","9.31664","0.19230"
"111.80400","9.31712","0.19237"
"111.81000","9.31766","0.19246"
"111.81600","9.31814","0.19251"
"111.82200","9.31862","0.19248"
"111.82800","9.31916","0.19246"
"111.83400","9.31963","0.19244"
"111.84000","9.32011","0.19243"
"111.84600","9.32065","0.19249"
"111.85200","9.32113","0.19260"
"111.85800","9.32161","0.19264"
"111.86400","9.32215","0.19264"
"111.87000","9.32262","0.19256"
"111.87600","9.32310","0.19254"
"111.88200","9.32364","0.19259"
"111.88800","9.32412","0.19278"
"111.89400","9.32466","0.19298"
"111.90000","9.32513","0.19305"
"111.90600","9.32567","0.19310"
"111.91200","9.32615","0.19319"
"111.91800","9.32663","0.19325"
"111.92400","9.32711","0.19326"
"111.93000","9.32765","0.19329"
"111.93600","9.32812","0.19320"
"111.94200","9.32860","0.19305"
"111.94800","9.32914","0.19303"
"111.95400","9.32962","0.19300"
"111.96000","9.33010","0.19298"
"111.96600","9.33064","0.19296"
"111.97200","9.33111","0.19296"
"111.97800","9.33159","0.19299"
"111.98400","9.33213","0.19288"
"111.99000","9.33261","0.19276"
"111.99600","9.33309","0.19275"
"112.00200","9.33362","0.19285"
"112.00800","9.33410","0.19300"
"112.01400","9.33458","0.19319"
"112.02000","9.33506","0.19348"
"112.02600","9.33560","0.19384"
"112.03200","9.33608","0.19409"
"112.03800","9.33655","0.19416"
"112.04400","9.33709","0.19418"
"112.05000","9.33757","0.19419"
"112.05600","9.33811","0.19418"
"112.06200","9.33859","0.19411"
"112.06800","9.33907","0.19402"
"112.07400","9.33960","0.19389"
"112.08000","9.34008","0.19390"
"112.08600","9.34062","0.19390"
"112.09200","9.34110","0.19380"
"112.09800","9.34164","0.19374"
"112.10400","9.34211","0.19385"
"112.11000","9.34259","0.19401"
"112.11600","9.34307","0.19417"
"112.12200","9.34361","0.19425"
"112.12800","9.34409","0.19427"
"112.13400","9.34457","0.19433"
"112.14000","9.34504","0.19435"
"112.14600","9.34558","0.19434"
"112.15200","9.34606","0.19433"
"112.15800","9.34654","0.19434"
"112.16400","9.34708","0.19428"
"112.17000","9.34756","0.19416"
"112.17600","9.34803","0.19405"
"112.18200","9.34851","0.19409"
"112.18800","9.34905","0.19424"
"112.19400","9.34953","0.19446"
"112.20000","9.35001","0.19470"
"112.20600","9.35054","0.19474"
"112.21200","9.35102","0.19470"
"112.21800","9.35156","0.19474"
"112.22400","9.35210","0.19484"
"112.23000","9.35258","0.19499"
"112.23600","9.35312","0.19501"
"112.24200","9.35359","0.19506"
"112.24800","9.35413","0.19513"
"112.25400","9.35461","0.19523"
"112.26000","9.35515","0.19526"
"112.26600","9.35563","0.19523"
"112.27200","9.35611","0.19531"
"112.27800","9.35664","0.19535"
"112.28400","9.35712","0.19538"
"112.29000","9.35760","0.19544"
"112.29600","9.35814","0.19556"
"112.30200","9.35862","0.19561"
"112.30800","9.35910","0.19563"
"112.31400","9.35963","0.19564"
"112.32000","9.36011","0.19567"
"112.32600","9.36065","0.19567"
"112.33200","9.36113","0.19574"
"112.33800","9.36167","0.19590"
"112.34400","9.36214","0.19609"
"112.35000","9.36262","0.19628"
"112.35600","9.36316","0.19635"
"112.36200","9.36364","0.19646"
"112.36800","9.36418","0.19658"
"112.37400","9.36466","0.19667"
"112.38000","9.36519","0.19668"
"112.38600","9.36567","0.19669"
"112.39200","9.36621","0.19665"
"112.39800","9.36669","0.19665"
"112.40400","9.36717","0.19656"
"112.41000","9.36765","0.19641"
"112.41600","9.36818","0.19632"
"112.42200","9.36866","0.19630"
"112.42800","9.36914","0.19632"
"112.43400","9.36962","0.19634"
"112.44000","9.37016","0.19641"
"112.44600","9.37063","0.19667"
"112.45200","9.37111","0.19684"
"112.45800","9.37165","0.19693"
"112.46400","9.37213","0.19705"
"112.47000","9.37261","0.19718"
"112.47600","9.37315","0.19727"
"112.48200","9.37362","0.19742"
"112.48800","9.37410","0.19755"
"112.49400","9.37464","0.19765"
"112.50000","9.37512","0.19773"
"112.50600","9.37560","0.19781"
"112.51200","9.37613","0.19793"
"112.51800","9.37661","0.19796"
"112.52400","9.37715","0.19785"
"112.53000","9.37763","0.19765"
"112.53600","9.37817","0.19755"
"112.54200","9.37865","0.19754"
"112.54800","9.37918","0.19756"
"112.55400","9.37966","0.19753"
"112.56000","9.38014","0.19764"
"112.56600","9.38062","0.19771"
"112.57200","9.38116","0.19768"
"112.57800","9.38163","0.19766"
"112.58400","9.38211","0.19765"
"112.59000","9.38259","0.19764"
"112.59600","9.38313","0.19760"
"112.60200","9.38361","0.19764"
"112.60800","9.38409","0.19766"
"112.61400","9.38462","0.19780"
"112.62000","9.38510","0.19803"
"112.62600","9.38558","0.19815"
"112.63200","9.38612","0.19815"
"112.63800","9.38660","0.19822"
"112.64400","9.38708","0.19827"
"112.65000","9.38761","0.19826"
"112.65600","9.38809","0.19826"
"112.66200","9.38863","0.19828"
"112.66800","9.38911","0.19837"
"112.67400","9.38965","0.19842"
"112.68000","9.39013","0.19848"
"112.68600","9.39066","0.19860"
"112.69200","9.39114","0.19874"
"112.69800","9.39162","0.19882"
"112.70400","9.39216","0.19894"
"112.71000","9.39264","0.19910"
"112.71600","9.39312","0.19920"
"112.72200","9.39359","0.19920"
"112.72800","9.39413","0.19927"
"112.73400","9.39461","0.19937"
"112.74000","9.39509","0.19938"
"112.74600","9.39563","0.19939"
"112.75200","9.39610","0.19953"
"112.75800","9.39658","0.19959"
"112.76400","9.39712","0.19960"
"112.77000","9.39760","0.19962"
"112.77600","9.39814","0.19953"
"112.78200","9.39862","0.19941"
"112.78800","9.39909","0.19930"
"112.79400","9.39963","0.19929"
"112.80000","9.40017","0.19930"
"112.80600","9.40065","0.19947"
"112.81200","9.40119","0.19973"
"112.81800","9.40166","0.19989"
"112.82400","9.40220","0.19996"
"112.83000","9.40268","0.20000"
"112.83600","9.40322","0.20000"
"112.84200","9.40370","0.19990"
"112.84800","9.40418","0.19977"
"112.85400","9.40471","0.19972"
"112.86000","9.40519","0.19972"
"112.86600","9.40567","0.19977"
"112.87200","9.40621","0.19982"
"112.87800","9.40669","0.19999"
"112.88400","9.40717","0.20010"
"112.89000","9.40770","0.20008"
"112.89600","9.40818","0.20006"
"112.90200","9.40866","0.20013"
"112.90800","9.40914","0.20035"
"112.91400","9.40962","0.20062"
"112.92000","9.41016","0.20084"
"112.92600","9.41063","0.20101"
"112.93200","9.41111","0.20114"
"112.93800","9.41165","0.20126"
"112.94400","9.41213","0.20133"
"112.95000","9.41267","0.20135"
"112.95600","9.41314","0.20137"
"112.96200","9.41368","0.20135"
"112.96800","9.41416","0.20129"
"112.97400","9.41470","0.20115"
"112.98000","9.41518","0.20108"
"112.98600","9.41566","0.20100"
"112.99200","9.41619","0.20088"
"112.99800","9.41667","0.20081"
"113.00400","9.41715","0.20072"
"113.01000","9.41769","0.20066"
"113.01600","9.41817","0.20062"
"113.02200","9.41864","0.20069"
"113.02800","9.41918","0.20082"
"113.03400","9.41966","0.20090"
"113.04000","9.42014","0.20105"
"113.04600","9.42062","0.20119"
"113.05200","9.42116","0.20139"
"113.05800","9.42163","0.20156"
"113.06400","9.42211","0.20172"
"113.07000","9.42265","0.20175"
"113.07600","9.42313","0.20180"
"113.08200","9.42361","0.20178"
"113.08800","9.42415","0.20168"
"113.09400","9.42462","0.20177"
"113.10000","9.42516","0.20192"
"113.10600","9.42564","0.20204"
"113.11200","9.42618","0.20206"
"113.11800","9.42666","0.20213"
"113.12400","9.42720","0.20223"
"113.13000","9.42767","0.20224"
"113.13600","9.42815","0.20222"
"113.14200","9.42863","0.20225"
"113.14800","9.42911","0.20228"
"113.15400","9.42965","0.20233"
"113.16000","9.43012","0.20225"
"113.16600","9.43060","0.20219"
"113.17200","9.43108","0.20219"
"113.17800","9.43162","0.20224"
"113.18400","9.43210","0.20235"
"113.19000","9.43258","0.20248"
"113.19600","9.43311","0.20270"
"113.20200","9.43359","0.20295"
"113.20800","9.43407","0.20314"
"113.21400","9.43455","0.20332"
"113.22000","9.43509","0.20349"
"113.22600","9.43556","0.20359"
"113.23200","9.43610","0.20354"
"113.23800","9.43658","0.20350"
"113.24400","9.43712","0.20352"
"113.25000","9.43760","0.20352"
"113.25600","9.43814","0.20349"
"113.26200","9.43861","0.20356"
"113.26800","9.43909","0.20369"
"113.27400","9.43963","0.20374"
"113.28000","9.44011","0.20366"
"113.28600","9.44059","0.20356"
"113.29200","9.44113","0.20351"
"113.29800","9.44160","0.20349"
"113.30400","9.44208","0.20348"
"113.31000","9.44256","0.20345"
"113.31600","9.44310","0.20360"
"113.32200","9.44358","0.20373"
"113.32800","9.44406","0.20384"
"113.33400","9.44459","0.20392"
"113.34000","9.44507","0.20406"
"113.34600","9.44561","0.20423"
"113.35200","9.44609","0.20436"
"113.35800","9.44663","0.20443"
"113.36400","9.44711","0.20446"
"113.37000","9.44764","0.20445"
"113.37600","9.44812","0.20452"
"113.38200","9.44866","0.20465"
"113.38800","9.44914","0.20470"
"113.39400","9.44968","0.20467"
"113.40000","9.45015","0.20465"
"113.40600","9.45063","0.20467"
"113.41200","9.45117","0.20470"
"113.41800","9.45165","0.20475"
"113.42400","9.45219","0.20486"
"113.43000","9.45267","0.20500"
"113.43600","9.45314","0.20513"
"113.44200","9.45368","0.20515"
"113.44800","9.45416","0.20512"
"113.45400","9.45464","0.20508"
"113.46000","9.45512","0.20503"
"113.46600","9.45566","0.20509"
"113.47200","9.45613","0.20529"
"113.47800","9.45661","0.20542"
"113.48400","9.45709","0.20545"
"113.49000","9.45763","0.20555"
"113.49600","9.45811","0.20570"
"113.50200","9.45858","0.20576"
"113.50800","9.45912","0.20587"
"113.51400","9.45960","0.20598"
"113.52000","9.46014","0.20603"
"113.52600","9.46062","0.20598"
"113.53200","9.46115","0.20597"
"113.53800","9.46163","0.20595"
"113.54400","9.46217","0.20586"
"113.55000","9.46265","0.20580"
"113.55600","9.46313","0.20586"
"113.56200","9.46361","0.20596"
"113.56800","9.46414","0.20614"
"113.57400","9.46462","0.20637"
"113.58000","9.46510","0.20642"
"113.58600","9.46564","0.20629"
"113.59200","9.46612","0.20607"
"113.59800","9.46660","0.20593"
"113.60400","9.46713","0.20577"
"113.61000","9.46761","0.20580"
"113.61600","9.46809","0.20604"
"113.62200","9.46857","0.20644"
"113.62800","9.46911","0.20673"
"113.63400","9.46959","0.20688"
"113.64000","9.47012","0.20689"
"113.64600","9.47060","0.20689"
"113.65200","9.47108","0.20702"
"113.65800","9.47162","0.20704"
"113.66400","9.47210","0.20700"
"113.67000","9.47264","0.20698"
"113.67600","9.47311","0.20695"
"113.68200","9.47365","0.20689"
"113.68800","9.47413","0.20688"
"113.69400","9.47461","0.20687"
"113.70000","9.47515","0.20689"
"113.70600","9.47562","0.20692"
"113.71200","9.47610","0.20714"
"113.71800","9.47658","0.20728"
"113.72400","9.47712","0.20731"
"113.73000","9.47760","0.20731"
"113.73600","9.47808","0.20743"
"113.74200","9.47861","0.20741"
"113.74800","9.47909","0.20731"
"113.75400","9.47963","0.20737"
"113.76000","9.48011","0.20744"
"113.76600","9.48059","0.20742"
"113.77200","9.48107","0.20743"
"113.77800","9.48160","0.20749"
"113.78400","9.48208","0.20754"
"113.79000","9.48256","0.20747"
"113.79600","9.48310","0.20739"
"113.80200","9.48358","0.20737"
"113.80800","9.48405","0.20748"
"113.81400","9.48459","0.20772"
"113.82000","9.48513","0.20792"
"113.82600","9.48561","0.20819"
"113.83200","9.48615","0.20848"
"113.83800","9.48663","0.20862"
"113.84400","9.48710","0.20853"
"113.85000","9.48764","0.20850"
"113.85600","9.48812","0.20854"
"113.86200","9.48860","0.20854"
"113.86800","9.48908","0.20876"
"113.87400","9.48962","0.20900"
"113.88000","9.49009","0.20917"
"113.88600","9.49057","0.20933"
"113.89200","9.49111","0.20945"
"113.89800","9.49159","0.20943"
"113.90400","9.49213","0.20939"
"113.91000","9.49261","0.20932"
"113.91600","9.49314","0.20923"
"113.92200","9.49362","0.20915"
"113.92800","9.49410","0.20915"
"113.93400","9.49464","0.20922"
"113.94000","9.49512","0.20917"
"113.94600","9.49565","0.20902"
"113.95200","9.49613","0.20886"
"113.95800","9.49667","0.20867"
"113.96400","9.49715","0.20857"
"113.97000","9.49769","0.20871"
"113.97600","9.49817","0.20902"
"113.98200","9.49864","0.20945"
"113.98800","9.49918","0.20978"
"113.99400","9.49966","0.20998"
"114.00000","9.50014","0.21016"
"114.00600","9.50068","0.21016"
"114.01200","9.50115","0.21007"
"114.01800","9.50163","0.21012"
"114.02400","9.50217","0.21017"
"114.03000","9.50265","0.21012"
"114.03600","9.50313","0.21005"
"114.04200","9.50367","0.20997"
"114.04800","9.50414","0.21005"
"114.05400","9.50462","0.21013"
"114.06000","9.50516","0.21014"
"114.06600","9.50564","0.21009"
"114.07200","9.50612","0.21004"
"114.07800","9.50666","0.21010"
"114.08400","9.50713","0.21018"
"114.09000","9.50761","0.21030"
"114.09600","9.50815","0.21046"
"114.10200","9.50863","0.21056"
"114.10800","9.50911","0.21064"
"114.11400","9.50964","0.21083"
"114.12000","9.51012","0.21096"
"114.12600","9.51066","0.21101"
"114.13200","9.51114","0.21096"
"114.13800","9.51162","0.21086"
"114.14400","9.51210","0.21076"
"114.15000","9.51263","0.21067"
"114.15600","9.51311","0.21069"
"114.16200","9.51359","0.21076"
"114.16800","9.51407","0.21092"
"114.17400","9.51455","0.21108"
"114.18000","9.51509","0.21109"
"114.18600","9.51556","0.21108"
"114.19200","9.51610","0.21118"
"114.19800","9.51658","0.21138"
"114.20400","9.51706","0.21153"
"114.21000","9.51760","0.21166"
"114.21600","9.51807","0.21173"
"114.22200","9.51861","0.21182"
"114.22800","9.51909","0.21199"
"114.23400","9.51963","0.21212"
"114.24000","9.52011","0.21225"
"114.24600","9.52065","0.21241"
"114.25200","9.52112","0.21261"
"114.25800","9.52166","0.21277"
"114.26400","9.52214","0.21296"
"114.27000","9.52262","0.21315"
"114.27600","9.52316","0.21329"
"114.28200","9.52364","0.21323"
"114.28800","9.52411","0.21316"
"114.29400","9.52459","0.21321"
"114.30000","9.52513","0.21326"
"114.30600","9.52561","0.21330"
"114.31200","9.52609","0.21335"
"114.31800","9.52657","0.21336"
"114.32400","9.52704","0.21347"
"114.33000","9.52758","0.21366"
"114.33600","9.52806","0.21387"
"114.34200","9.52860","0.21406"
"114.34800","9.52908","0.21415"
"114.35400","9.52956","0.21398"
"114.36000","9.53009","0.21383"
"114.36600","9.53057","0.21387"
"114.37200","9.53111","0.21401"
"114.37800","9.53159","0.21428"
"114.38400","9.53213","0.21459"
"114.39000","9.53260","0.21470"
"114.39600","9.53314","0.21463"
"114.40200","9.53362","0.21450"
"114.40800","9.53416","0.21441"
"114.41400","9.53464","0.21440"
"114.42000","9.53512","0.21446"
"114.42600","9.53565","0.21447"
"114.43200","9.53613","0.21453"
"114.43800","9.53661","0.21453"
"114.44400","9.53709","0.21451"
"114.45000","9.53763","0.21435"
"114.45600","9.53811","0.21420"
"114.46200","9.53858","0.21414"
"114.46800","9.53912","0.21418"
"114.47400","9.53960","0.21417"
"114.48000","9.54008","0.21419"
"114.48600","9.54062","0.21441"
"114.49200","9.54109","0.21484"
"114.49800","9.54157","0.21502"
"114.50400","9.54211","0.21507"
"114.51000","9.54259","0.21516"
"114.51600","9.54313","0.21520"
"114.52200","9.54360","0.21512"
"114.52800","9.54414","0.21508"
"114.53400","9.54462","0.21511"
"114.54000","9.54516","0.21526"
"114.54600","9.54564","0.21543"
"114.55200","9.54618","0.21561"
"114.55800","9.54665","0.21585"
"114.56400","9.54719","0.21589"
"114.57000","9.54767","0.21580"
"114.57600","9.54815","0.21562"
"114.58200","9.54863","0.21545"
"114.58800","9.54911","0.21542"
"114.59400","9.54958","0.21536"
"114.60000","9.55012","0.21532"
"114.60600","9.55060","0.21543"
"114.61200","9.55114","0.21566"
"114.61800","9.55162","0.21580"
"114.62400","9.55210","0.21596"
"114.63000","9.55263","0.21626"
"114.63600","9.55311","0.21650"
"114.64200","9.55359","0.21652"
"114.64800","9.55413","0.21656"
"114.65400","9.55461","0.21661"
"114.66000","9.55508","0.21672"
"114.66600","9.55562","0.21688"
"114.67200","9.55610","0.21696"
"114.67800","9.55664","0.21716"
"114.68400","9.55712","0.21745"
"114.69000","9.55766","0.21751"
"114.69600","9.55813","0.21739"
"114.70200","9.55861","0.21735"
"114.70800","9.55915","0.21728"
"114.71400","9.55963","0.21733"
"114.72000","9.56011","0.21746"
"114.72600","9.56059","0.21766"
"114.73200","9.56106","0.21794"
"114.73800","9.56154","0.21805"
"114.74400","9.56202","0.21791"
"114.75000","9.56256","0.21781"
"114.75600","9.56304","0.21772"
"114.76200","9.56351","0.21776"
"114.76800","9.56405","0.21783"
"114.77400","9.56453","0.21784"
"114.78000","9.56501","0.21798"
"114.78600","9.56555","0.21825"
"114.79200","9.56603","0.21860"
"114.79800","9.56656","0.21885"
"114.80400","9.56704","0.21906"
"114.81000","9.56752","0.21914"
"114.81600","9.56806","0.21927"
"114.82200","9.56854","0.21922"
"114.82800","9.56908","0.21915"
"114.83400","9.56955","0.21911"
"114.84000","9.57003","0.21907"
"114.84600","9.57057","0.21901"
"114.85200","9.57105","0.21902"
"114.85800","9.57159","0.21900"
"114.86400","9.57207","0.21908"
"114.87000","9.57254","0.21928"
"114.87600","9.57308","0.21955"
"114.88200","9.57356","0.21977"
"114.88800","9.57410","0.21992"
"114.89400","9.57458","0.22005"
"114.90000","9.57511","0.22023"
"114.90600","9.57559","0.22026"
"114.91200","9.57613","0.22020"
"114.91800","9.57661","0.22013"
"114.92400","9.57715","0.22022"
"114.93000","9.57763","0.22050"
"114.93600","9.57810","0.22053"
"114.94200","9.57864","0.22040"
"114.94800","9.57912","0.22025"
"114.95400","9.57966","0.22002"
"114.96000","9.58014","0.21998"
"114.96600","9.58067","0.22013"
"114.97200","9.58115","0.22035"
"114.97800","9.58169","0.22057"
"114.98400","9.58217","0.22074"
"114.99000","9.58265","0.22085"
"114.99600","9.58319","0.22097"
"115.00200","9.58366","0.22113"
"115.00800","9.58414","0.22130"
"115.01400","9.58468","0.22152"
"115.02000","9.58516","0.22158"
"115.02600","9.58570","0.22145"
"115.03200","9.58618","0.22142"
"115.03800","9.58665","0.22152"
"115.04400","9.58719","0.22164"
"115.05000","9.58767","0.22192"
"115.05600","9.58815","0.22208"
"115.06200","9.58869","0.22200"
"115.06800","9.58916","0.22205"
"115.07400","9.58964","0.22220"
"115.08000","9.59012","0.22238"
"115.08600","9.59066","0.22231"
"115.09200","9.59114","0.22218"
"115.09800","9.59162","0.22226"
"115.10400","9.59215","0.22238"
"115.11000","9.59263","0.22238"
"115.11600","9.59311","0.22247"
"115.12200","9.59365","0.22259"
"115.12800","9.59413","0.22274"
"115.13400","9.59461","0.22281"
"115.14000","9.59514","0.22284"
"115.14600","9.59562","0.22281"
"115.15200","9.59616","0.22273"
"115.15800","9.59664","0.22249"
"115.16400","9.59718","0.22222"
"115.17000","9.59766","0.22223"
"115.17600","9.59819","0.22260"
"115.18200","9.59867","0.22305"
"115.18800","9.59915","0.22326"
"115.19400","9.59969","0.22335"
"115.20000","9.60017","0.22365"
"115.20600","9.60070","0.22397"
"115.21200","9.60118","0.22404"
"115.21800","9.60166","0.22407"
"115.22400","9.60214","0.22404"
"115.23000","9.60268","0.22409"
"115.23600","9.60316","0.22431"
"115.24200","9.60363","0.22441"
"115.24800","9.60411","0.22449"
"115.25400","9.60465","0.22450"
"115.26000","9.60513","0.22432"
"115.26600","9.60567","0.22418"
"115.27200","9.60614","0.22411"
"115.27800","9.60662","0.22406"
"115.28400","9.60710","0.22401"
"115.29000","9.60764","0.22405"
"115.29600","9.60812","0.22408"
"115.30200","9.60860","0.22414"
"115.30800","9.60908","0.22431"
"115.31400","9.60961","0.22467"
"115.32000","9.61009","0.22508"
"115.32600","9.61063","0.22527"
"115.33200","9.61111","0.22531"
"115.33800","9.61159","0.22548"
"115.34400","9.61212","0.22562"
"115.35000","9.61260","0.22553"
"115.35600","9.61308","0.22545"
"115.36200","9.61356","0.22539"
"115.36800","9.61410","0.22532"
"115.37400","9.61458","0.22528"
"115.38000","9.61505","0.22519"
"115.38600","9.61559","0.22524"
"115.39200","9.61607","0.22528"
"115.39800","9.61655","0.22524"
"115.40400","9.61703","0.22528"
"115.41000","9.61757","0.22547"
"115.41600","9.61804","0.22552"
"115.42200","9.61858","0.22536"
"115.42800","9.61906","0.22538"
"115.43400","9.61954","0.22551"
"115.44000","9.62008","0.22573"
"115.44600","9.62061","0.22584"
"115.45200","9.62109","0.22586"
"115.45800","9.62157","0.22591"
"115.46400","9.62211","0.22596"
"115.47000","9.62259","0.22605"
"115.47600","9.62313","0.22622"
"115.48200","9.62360","0.22656"
"115.48800","9.62414","0.22688"
"115.49400","9.62462","0.22717"
"115.50000","9.62516","0.22744"
"115.50600","9.62564","0.22756"
"115.51200","9.62611","0.22743"
"115.51800","9.62659","0.22750"
"115.52400","9.62713","0.22760"
"115.53000","9.62761","0.22763"
"115.53600","9.62815","0.22760"
"115.54200","9.62863","0.22763"
"115.54800","9.62910","0.22753"
"115.55400","9.62964","0.22754"
"115.56000","9.63012","0.22767"
"115.56600","9.63066","0.22785"
"115.57200","9.63114","0.22805"
"115.57800","9.63168","0.22812"
"115.58400","9.63215","0.22828"
"115.59000","9.63263","0.22842"
"115.59600","9.63317","0.22825"
"115.60200","9.63365","0.22800"
"115.60800","9.63413","0.22800"
"115.61400","9.63467","0.22803"
"115.62000","9.63514","0.22797"
"115.62600","9.63562","0.22807"
"115.63200","9.63616","0.22823"
"115.63800","9.63664","0.22844"
"115.64400","9.63712","0.22853"
"115.65000","9.63765","0.22861"
"115.65600","9.63813","0.22878"
"115.66200","9.63867","0.22873"
"115.66800","9.63915","0.22882"
"115.67400","9.63963","0.22906"
"115.68000","9.64011","0.22917"
"115.68600","9.64064","0.22914"
"115.69200","9.64112","0.22900"
"115.69800","9.64166","0.22888"
"115.70400","9.64214","0.22884"
"115.71000","9.64268","0.22873"
"115.71600","9.64316","0.22880"
"115.72200","9.64363","0.22909"
"115.72800","9.64417","0.22931"
"115.73400","9.64465","0.22940"
"115.74000","9.64513","0.22951"
"115.74600","9.64567","0.22946"
"115.75200","9.64614","0.22946"
"115.75800","9.64662","0.22961"
"115.76400","9.64710","0.22972"
"115.77000","9.64764","0.22976"
"115.77600","9.64812","0.22984"
"115.78200","9.64860","0.23000"
"115.78800","9.64907","0.23016"
"115.79400","9.64961","0.23010"
"115.80000","9.65009","0.23001"
"115.80600","9.65057","0.23005"
"115.81200","9.65111","0.23010"
"115.81800","9.65159","0.23021"
"115.82400","9.65206","0.23028"
"115.83000","9.65260","0.23036"
"115.83600","9.65308","0.23050"
"115.84200","9.65362","0.23056"
"115.84800","9.65410","0.23051"
"115.85400","9.65458","0.23057"
"115.86000","9.65511","0.23068"
"115.86600","9.65559","0.23090"
"115.87200","9.65607","0.23104"
"115.87800","9.65655","0.23097"
"115.88400","9.65709","0.23092"
"115.89000","9.65756","0.23085"
"115.89600","9.65804","0.23076"
"115.90200","9.65858","0.23082"
"115.90800","9.65906","0.23093"
"115.91400","9.65954","0.23101"
"115.92000","9.66008","0.23112"
"115.92600","9.66055","0.23114"
"115.93200","9.66103","0.23113"
"115.93800","9.66157","0.23113"
"115.94400","9.66205","0.23120"
"115.95000","9.66253","0.23126"
"115.95600","9.66306","0.23127"
"115.96200","9.66354","0.23135"
"115.96800","9.66408","0.23146"
"115.97400","9.66456","0.23165"
"115.98000","9.66510","0.23195"
"115.98600","9.66564","0.23225"
"115.99200","9.66611","0.23234"
"115.99800","9.66665","0.23233"
"116.00400","9.66713","0.23227"
"116.01000","9.66761","0.23227"
"116.01600","9.66815","0.23229"
"116.02200","9.66862","0.23226"
"116.02800","9.66910","0.23225"
"116.03400","9.66958","0.23228"
"116.04000","9.67012","0.23239"
"116.04600","9.67060","0.23255"
"116.05200","9.67114","0.23283"
