End date,"11/4/2016"
Specimen label,""
"13.68600","1.14060","0.00088"
"13.69200","1.14114","0.00089"
"13.69800","1.14162","0.00085"
"13.70400","1.14216","0.00075"
"13.71000","1.14264","0.00076"
"13.71600","1.14318","0.00085"
"13.72200","1.14365","0.00086"
"13.72800","1.14413","0.00077"
"13.73400","1.14467","0.00065"
"13.74000","1.14515","0.00045"
"13.74600","1.14563","0.00031"
"13.75200","1.14617","0.00032"
"13.75800","1.14664","0.00038"
"13.76400","1.14712","0.00064"
"13.77000","1.14760","0.00082"
"13.77600","1.14814","0.00087"
"13.78200","1.14862","0.00082"
"13.78800","1.14910","0.00085"
"13.79400","1.14963","0.00080"
"13.80000","1.15011","0.00081"
"13.80600","1.15059","0.00085"
"13.81200","1.15113","0.00101"
"13.81800","1.15161","0.00105"
"13.82400","1.15214","0.00103"
"13.83000","1.15262","0.00120"
"13.83600","1.15310","0.00133"
"13.84200","1.15364","0.00132"
"13.84800","1.15412","0.00130"
"13.85400","1.15466","0.00130"
"13.86000","1.15519","0.00127"
"13.86600","1.15567","0.00112"
"13.87200","1.15621","0.00090"
"13.87800","1.15669","0.00082"
"13.88400","1.15717","0.00078"
"13.89000","1.15770","0.00064"
"13.89600","1.15818","0.00055"
"13.90200","1.15866","0.00061"
"13.90800","1.15920","0.00070"
"13.91400","1.15968","0.00087"
"13.92000","1.16016","0.00105"
"13.92600","1.16063","0.00120"
"13.93200","1.16117","0.00128"
"13.93800","1.16165","0.00118"
"13.94400","1.16213","0.00105"
"13.95000","1.16267","0.00098"
"13.95600","1.16315","0.00093"
"13.96200","1.16362","0.00093"
"13.96800","1.16416","0.00090"
"13.97400","1.16464","0.00091"
"13.98000","1.16512","0.00091"
"13.98600","1.16566","0.00087"
"13.99200","1.16614","0.00079"
"13.99800","1.16667","0.00065"
"14.00400","1.16715","0.00051"
"14.01000","1.16763","0.00046"
"14.01600","1.16817","0.00053"
"14.02200","1.16865","0.00053"
"14.02800","1.16918","0.00060"
"14.03400","1.16966","0.00060"
"14.04000","1.17014","0.00054"
"14.04600","1.17062","0.00051"
"14.05200","1.17116","0.00061"
"14.05800","1.17164","0.00074"
"14.06400","1.17211","0.00084"
"14.07000","1.17259","0.00089"
"14.07600","1.17313","0.00090"
"14.08200","1.17361","0.00086"
"14.08800","1.17409","0.00073"
"14.09400","1.17457","0.00066"
"14.10000","1.17510","0.00074"
"14.10600","1.17558","0.00087"
"14.11200","1.17606","0.00093"
"14.11800","1.17660","0.00090"
"14.12400","1.17708","0.00083"
"14.13000","1.17755","0.00085"
"14.13600","1.17809","0.00094"
"14.14200","1.17857","0.00106"
"14.14800","1.17911","0.00118"
"14.15400","1.17959","0.00113"
"14.16000","1.18013","0.00101"
"14.16600","1.18060","0.00097"
"14.17200","1.18114","0.00082"
"14.17800","1.18162","0.00074"
"14.18400","1.18210","0.00088"
"14.19000","1.18264","0.00099"
"14.19600","1.18312","0.00104"
"14.20200","1.18359","0.00094"
"14.20800","1.18413","0.00081"
"14.21400","1.18461","0.00078"
"14.22000","1.18509","0.00071"
"14.22600","1.18563","0.00062"
"14.23200","1.18610","0.00053"
"14.23800","1.18658","0.00043"
"14.24400","1.18712","0.00034"
"14.25000","1.18760","0.00036"
"14.25600","1.18808","0.00040"
"14.26200","1.18862","0.00039"
"14.26800","1.18909","0.00038"
"14.27400","1.18963","0.00049"
"14.28000","1.19011","0.00063"
"14.28600","1.19065","0.00058"
"14.29200","1.19113","0.00051"
"14.29800","1.19167","0.00049"
"14.30400","1.19214","0.00052"
"14.31000","1.19268","0.00052"
"14.31600","1.19316","0.00062"
"14.32200","1.19370","0.00070"
"14.32800","1.19418","0.00085"
"14.33400","1.19465","0.00101"
"14.34000","1.19519","0.00100"
"14.34600","1.19567","0.00093"
"14.35200","1.19615","0.00096"
"14.35800","1.19669","0.00092"
"14.36400","1.19717","0.00094"
"14.37000","1.19770","0.00090"
"14.37600","1.19818","0.00089"
"14.38200","1.19866","0.00097"
"14.38800","1.19914","0.00094"
"14.39400","1.19968","0.00082"
"14.40000","1.20016","0.00071"
"14.40600","1.20063","0.00063"
"14.41200","1.20111","0.00057"
"14.41800","1.20165","0.00060"
"14.42400","1.20213","0.00054"
"14.43000","1.20267","0.00051"
"14.43600","1.20314","0.00050"
"14.44200","1.20368","0.00061"
"14.44800","1.20416","0.00082"
"14.45400","1.20464","0.00097"
"14.46000","1.20518","0.00105"
"14.46600","1.20566","0.00110"
"14.47200","1.20613","0.00111"
"14.47800","1.20667","0.00110"
"14.48400","1.20715","0.00124"
"14.49000","1.20763","0.00142"
"14.49600","1.20817","0.00155"
"14.50200","1.20865","0.00169"
"14.50800","1.20912","0.00174"
"14.51400","1.20966","0.00167"
"14.52000","1.21014","0.00149"
"14.52600","1.21062","0.00132"
"14.53200","1.21116","0.00122"
"14.53800","1.21163","0.00116"
"14.54400","1.21211","0.00124"
"14.55000","1.21265","0.00141"
"14.55600","1.21313","0.00155"
"14.56200","1.21367","0.00157"
"14.56800","1.21415","0.00157"
"14.57400","1.21462","0.00149"
"14.58000","1.21516","0.00134"
"14.58600","1.21564","0.00124"
"14.59200","1.21618","0.00120"
"14.59800","1.21666","0.00109"
"14.60400","1.21720","0.00095"
"14.61000","1.21767","0.00088"
"14.61600","1.21821","0.00094"
"14.62200","1.21869","0.00089"
"14.62800","1.21917","0.00090"
"14.63400","1.21965","0.00102"
"14.64000","1.22012","0.00108"
"14.64600","1.22066","0.00111"
"14.65200","1.22114","0.00102"
"14.65800","1.22162","0.00092"
"14.66400","1.22210","0.00084"
"14.67000","1.22264","0.00073"
"14.67600","1.22311","0.00062"
"14.68200","1.22359","0.00069"
"14.68800","1.22407","0.00072"
"14.69400","1.22461","0.00068"
"14.70000","1.22509","0.00072"
"14.70600","1.22557","0.00076"
"14.71200","1.22604","0.00076"
"14.71800","1.22658","0.00088"
"14.72400","1.22706","0.00085"
"14.73000","1.22760","0.00073"
"14.73600","1.22808","0.00074"
"14.74200","1.22862","0.00075"
"14.74800","1.22915","0.00079"
"14.75400","1.22963","0.00071"
"14.76000","1.23011","0.00060"
"14.76600","1.23059","0.00066"
"14.77200","1.23113","0.00069"
"14.77800","1.23160","0.00072"
"14.78400","1.23208","0.00075"
"14.79000","1.23256","0.00085"
"14.79600","1.23310","0.00087"
"14.80200","1.23358","0.00085"
"14.80800","1.23412","0.00080"
"14.81400","1.23459","0.00073"
"14.82000","1.23513","0.00063"
"14.82600","1.23561","0.00050"
"14.83200","1.23609","0.00055"
"14.83800","1.23663","0.00079"
"14.84400","1.23711","0.00090"
"14.85000","1.23764","0.00101"
"14.85600","1.23812","0.00106"
"14.86200","1.23860","0.00101"
"14.86800","1.23914","0.00107"
"14.87400","1.23968","0.00120"
"14.88000","1.24015","0.00130"
"14.88600","1.24069","0.00127"
"14.89200","1.24117","0.00127"
"14.89800","1.24165","0.00138"
"14.90400","1.24219","0.00139"
"14.91000","1.24267","0.00125"
"14.91600","1.24314","0.00119"
"14.92200","1.24368","0.00111"
"14.92800","1.24416","0.00119"
"14.93400","1.24464","0.00131"
"14.94000","1.24512","0.00137"
"14.94600","1.24566","0.00142"
"14.95200","1.24613","0.00137"
"14.95800","1.24661","0.00136"
"14.96400","1.24715","0.00140"
"14.97000","1.24763","0.00138"
"14.97600","1.24811","0.00140"
"14.98200","1.24864","0.00143"
"14.98800","1.24912","0.00140"
"14.99400","1.24960","0.00142"
"15.00000","1.25014","0.00141"
"15.00600","1.25062","0.00120"
"15.01200","1.25116","0.00102"
"15.01800","1.25163","0.00087"
"15.02400","1.25217","0.00065"
"15.03000","1.25265","0.00052"
"15.03600","1.25313","0.00052"
"15.04200","1.25367","0.00064"
"15.04800","1.25415","0.00083"
"15.05400","1.25462","0.00090"
"15.06000","1.25516","0.00098"
"15.06600","1.25564","0.00112"
"15.07200","1.25612","0.00107"
"15.07800","1.25666","0.00113"
"15.08400","1.25713","0.00114"
"15.09000","1.25761","0.00098"
"15.09600","1.25815","0.00086"
"15.10200","1.25863","0.00083"
"15.10800","1.25917","0.00084"
"15.11400","1.25965","0.00099"
"15.12000","1.26012","0.00115"
"15.12600","1.26060","0.00122"
"15.13200","1.26114","0.00130"
"15.13800","1.26162","0.00126"
"15.14400","1.26210","0.00116"
"15.15000","1.26264","0.00112"
"15.15600","1.26311","0.00107"
"15.16200","1.26359","0.00103"
"15.16800","1.26413","0.00098"
"15.17400","1.26461","0.00082"
"15.18000","1.26509","0.00066"
"15.18600","1.26557","0.00059"
"15.19200","1.26610","0.00051"
"15.19800","1.26658","0.00052"
"15.20400","1.26706","0.00057"
"15.21000","1.26760","0.00070"
"15.21600","1.26808","0.00091"
"15.22200","1.26855","0.00109"
"15.22800","1.26909","0.00115"
"15.23400","1.26957","0.00126"
"15.24000","1.27011","0.00130"
"15.24600","1.27059","0.00143"
"15.25200","1.27107","0.00151"
"15.25800","1.27160","0.00153"
"15.26400","1.27208","0.00152"
"15.27000","1.27256","0.00154"
"15.27600","1.27310","0.00163"
"15.28200","1.27358","0.00173"
"15.28800","1.27406","0.00160"
"15.29400","1.27459","0.00144"
"15.30000","1.27507","0.00133"
"15.30600","1.27561","0.00131"
"15.31200","1.27609","0.00134"
"15.31800","1.27657","0.00133"
"15.32400","1.27710","0.00126"
"15.33000","1.27758","0.00123"
"15.33600","1.27812","0.00113"
"15.34200","1.27860","0.00101"
"15.34800","1.27908","0.00096"
"15.35400","1.27962","0.00093"
"15.36000","1.28009","0.00100"
"15.36600","1.28063","0.00102"
"15.37200","1.28111","0.00097"
"15.37800","1.28165","0.00086"
"15.38400","1.28213","0.00078"
"15.39000","1.28266","0.00077"
"15.39600","1.28314","0.00073"
"15.40200","1.28362","0.00072"
"15.40800","1.28416","0.00070"
"15.41400","1.28464","0.00073"
"15.42000","1.28518","0.00067"
"15.42600","1.28565","0.00063"
"15.43200","1.28613","0.00069"
"15.43800","1.28667","0.00070"
"15.44400","1.28715","0.00068"
"15.45000","1.28769","0.00068"
"15.45600","1.28817","0.00066"
"15.46200","1.28864","0.00065"
"15.46800","1.28918","0.00073"
"15.47400","1.28966","0.00076"
"15.48000","1.29014","0.00079"
"15.48600","1.29068","0.00086"
"15.49200","1.29115","0.00090"
"15.49800","1.29163","0.00095"
"15.50400","1.29217","0.00094"
"15.51000","1.29265","0.00101"
"15.51600","1.29319","0.00103"
"15.52200","1.29367","0.00092"
"15.52800","1.29414","0.00078"
"15.53400","1.29468","0.00070"
"15.54000","1.29516","0.00065"
"15.54600","1.29570","0.00063"
"15.55200","1.29618","0.00064"
"15.55800","1.29666","0.00074"
"15.56400","1.29719","0.00090"
"15.57000","1.29767","0.00102"
"15.57600","1.29815","0.00103"
"15.58200","1.29869","0.00107"
"15.58800","1.29917","0.00105"
"15.59400","1.29970","0.00100"
"15.60000","1.30018","0.00100"
"15.60600","1.30066","0.00102"
"15.61200","1.30120","0.00103"
"15.61800","1.30168","0.00098"
"15.62400","1.30216","0.00090"
"15.63000","1.30269","0.00092"
"15.63600","1.30317","0.00088"
"15.64200","1.30365","0.00081"
"15.64800","1.30419","0.00085"
"15.65400","1.30467","0.00083"
"15.66000","1.30515","0.00082"
"15.66600","1.30568","0.00082"
"15.67200","1.30616","0.00080"
"15.67800","1.30664","0.00091"
"15.68400","1.30712","0.00107"
"15.69000","1.30766","0.00108"
"15.69600","1.30814","0.00101"
"15.70200","1.30861","0.00092"
"15.70800","1.30915","0.00097"
"15.71400","1.30963","0.00100"
"15.72000","1.31011","0.00095"
"15.72600","1.31059","0.00095"
"15.73200","1.31112","0.00103"
"15.73800","1.31160","0.00111"
"15.74400","1.31208","0.00107"
"15.75000","1.31262","0.00113"
"15.75600","1.31310","0.00121"
"15.76200","1.31358","0.00120"
"15.76800","1.31405","0.00127"
"15.77400","1.31459","0.00122"
"15.78000","1.31507","0.00108"
"15.78600","1.31561","0.00096"
"15.79200","1.31609","0.00080"
"15.79800","1.31657","0.00069"
"15.80400","1.31710","0.00061"
"15.81000","1.31758","0.00053"
"15.81600","1.31806","0.00056"
"15.82200","1.31860","0.00051"
"15.82800","1.31908","0.00063"
"15.83400","1.31961","0.00082"
"15.84000","1.32009","0.00085"
"15.84600","1.32057","0.00091"
"15.85200","1.32111","0.00091"
"15.85800","1.32159","0.00082"
"15.86400","1.32213","0.00073"
"15.87000","1.32260","0.00059"
"15.87600","1.32314","0.00055"
"15.88200","1.32362","0.00071"
"15.88800","1.32416","0.00088"
"15.89400","1.32464","0.00111"
"15.90000","1.32518","0.00137"
"15.90600","1.32565","0.00157"
"15.91200","1.32619","0.00169"
"15.91800","1.32667","0.00180"
"15.92400","1.32715","0.00179"
"15.93000","1.32763","0.00168"
"15.93600","1.32816","0.00145"
"15.94200","1.32864","0.00117"
"15.94800","1.32912","0.00103"
"15.95400","1.32966","0.00093"
"15.96000","1.33014","0.00091"
"15.96600","1.33068","0.00101"
"15.97200","1.33115","0.00104"
"15.97800","1.33163","0.00097"
"15.98400","1.33217","0.00084"
"15.99000","1.33265","0.00072"
"15.99600","1.33313","0.00063"
"16.00200","1.33361","0.00065"
"16.00800","1.33414","0.00076"
"16.01400","1.33462","0.00086"
"16.02000","1.33516","0.00090"
"16.02600","1.33564","0.00087"
"16.03200","1.33618","0.00083"
"16.03800","1.33665","0.00082"
"16.04400","1.33719","0.00085"
"16.05000","1.33767","0.00090"
"16.05600","1.33815","0.00093"
"16.06200","1.33863","0.00100"
"16.06800","1.33917","0.00100"
"16.07400","1.33964","0.00091"
"16.08000","1.34012","0.00092"
"16.08600","1.34060","0.00097"
"16.09200","1.34114","0.00099"
"16.09800","1.34162","0.00113"
"16.10400","1.34216","0.00123"
"16.11000","1.34263","0.00120"
"16.11600","1.34311","0.00120"
"16.12200","1.34365","0.00124"
"16.12800","1.34413","0.00126"
"16.13400","1.34467","0.00127"
"16.14000","1.34514","0.00117"
"16.14600","1.34562","0.00114"
"16.15200","1.34616","0.00120"
"16.15800","1.34664","0.00122"
"16.16400","1.34718","0.00121"
"16.17000","1.34766","0.00121"
"16.17600","1.34819","0.00119"
"16.18200","1.34867","0.00119"
"16.18800","1.34921","0.00122"
"16.19400","1.34969","0.00132"
"16.20000","1.35017","0.00145"
"16.20600","1.35065","0.00146"
"16.21200","1.35112","0.00139"
"16.21800","1.35166","0.00133"
"16.22400","1.35214","0.00116"
"16.23000","1.35262","0.00102"
"16.23600","1.35310","0.00082"
"16.24200","1.35363","0.00066"
"16.24800","1.35411","0.00063"
"16.25400","1.35459","0.00073"
"16.26000","1.35513","0.00085"
"16.26600","1.35561","0.00089"
"16.27200","1.35609","0.00079"
"16.27800","1.35662","0.00076"
"16.28400","1.35710","0.00076"
"16.29000","1.35764","0.00080"
"16.29600","1.35812","0.00090"
"16.30200","1.35866","0.00100"
"16.30800","1.35914","0.00105"
"16.31400","1.35961","0.00101"
"16.32000","1.36015","0.00099"
"16.32600","1.36063","0.00101"
"16.33200","1.36111","0.00105"
"16.33800","1.36159","0.00107"
"16.34400","1.36207","0.00119"
"16.35000","1.36260","0.00142"
"16.35600","1.36308","0.00154"
"16.36200","1.36356","0.00156"
"16.36800","1.36410","0.00161"
"16.37400","1.36458","0.00156"
"16.38000","1.36505","0.00143"
"16.38600","1.36559","0.00135"
"16.39200","1.36607","0.00131"
"16.39800","1.36655","0.00125"
"16.40400","1.36709","0.00114"
"16.41000","1.36757","0.00105"
"16.41600","1.36810","0.00096"
"16.42200","1.36858","0.00086"
"16.42800","1.36912","0.00083"
"16.43400","1.36960","0.00092"
"16.44000","1.37014","0.00100"
"16.44600","1.37062","0.00110"
"16.45200","1.37115","0.00113"
"16.45800","1.37163","0.00101"
"16.46400","1.37217","0.00087"
"16.47000","1.37265","0.00081"
"16.47600","1.37319","0.00076"
"16.48200","1.37366","0.00072"
"16.48800","1.37420","0.00083"
"16.49400","1.37468","0.00098"
"16.50000","1.37516","0.00115"
"16.50600","1.37570","0.00118"
"16.51200","1.37618","0.00121"
"16.51800","1.37665","0.00117"
"16.52400","1.37719","0.00110"
"16.53000","1.37767","0.00110"
"16.53600","1.37815","0.00107"
"16.54200","1.37869","0.00099"
"16.54800","1.37917","0.00104"
"16.55400","1.37964","0.00110"
"16.56000","1.38018","0.00103"
"16.56600","1.38066","0.00096"
"16.57200","1.38120","0.00097"
"16.57800","1.38168","0.00108"
"16.58400","1.38215","0.00109"
"16.59000","1.38269","0.00106"
"16.59600","1.38317","0.00116"
"16.60200","1.38371","0.00135"
"16.60800","1.38419","0.00145"
"16.61400","1.38473","0.00151"
"16.62000","1.38520","0.00145"
"16.62600","1.38568","0.00126"
"16.63200","1.38622","0.00120"
"16.63800","1.38670","0.00111"
"16.64400","1.38718","0.00097"
"16.65000","1.38771","0.00089"
"16.65600","1.38819","0.00077"
"16.66200","1.38867","0.00077"
"16.66800","1.38921","0.00090"
"16.67400","1.38969","0.00108"
"16.68000","1.39023","0.00106"
"16.68600","1.39070","0.00092"
"16.69200","1.39118","0.00072"
"16.69800","1.39166","0.00061"
"16.70400","1.39220","0.00064"
"16.71000","1.39268","0.00066"
"16.71600","1.39316","0.00068"
"16.72200","1.39363","0.00072"
"16.72800","1.39417","0.00097"
"16.73400","1.39465","0.00112"
"16.74000","1.39513","0.00116"
"16.74600","1.39567","0.00120"
"16.75200","1.39615","0.00116"
"16.75800","1.39662","0.00103"
"16.76400","1.39710","0.00105"
"16.77000","1.39764","0.00107"
"16.77600","1.39812","0.00100"
"16.78200","1.39860","0.00102"
"16.78800","1.39913","0.00096"
"16.79400","1.39961","0.00086"
"16.80000","1.40009","0.00079"
"16.80600","1.40063","0.00076"
"16.81200","1.40111","0.00080"
"16.81800","1.40159","0.00085"
"16.82400","1.40212","0.00088"
"16.83000","1.40260","0.00113"
"16.83600","1.40308","0.00128"
"16.84200","1.40362","0.00130"
"16.84800","1.40410","0.00137"
"16.85400","1.40458","0.00145"
"16.86000","1.40505","0.00147"
"16.86600","1.40559","0.00156"
"16.87200","1.40607","0.00144"
"16.87800","1.40655","0.00130"
"16.88400","1.40709","0.00122"
"16.89000","1.40757","0.00112"
"16.89600","1.40810","0.00101"
"16.90200","1.40858","0.00093"
"16.90800","1.40912","0.00077"
"16.91400","1.40960","0.00064"
"16.92000","1.41008","0.00054"
"16.92600","1.41061","0.00059"
"16.93200","1.41109","0.00069"
"16.93800","1.41157","0.00074"
"16.94400","1.41211","0.00074"
"16.95000","1.41259","0.00084"
"16.95600","1.41307","0.00087"
"16.96200","1.41354","0.00093"
"16.96800","1.41408","0.00102"
"16.97400","1.41456","0.00107"
"16.98000","1.41510","0.00114"
"16.98600","1.41558","0.00113"
"16.99200","1.41606","0.00123"
"16.99800","1.41659","0.00139"
"17.00400","1.41707","0.00139"
"17.01000","1.41761","0.00131"
"17.01600","1.41809","0.00129"
"17.02200","1.41857","0.00114"
"17.02800","1.41910","0.00095"
"17.03400","1.41958","0.00084"
"17.04000","1.42012","0.00081"
"17.04600","1.42060","0.00082"
"17.05200","1.42114","0.00083"
"17.05800","1.42162","0.00080"
"17.06400","1.42215","0.00098"
"17.07000","1.42263","0.00114"
"17.07600","1.42311","0.00129"
"17.08200","1.42359","0.00147"
"17.08800","1.42413","0.00150"
"17.09400","1.42461","0.00153"
"17.10000","1.42508","0.00161"
"17.10600","1.42556","0.00151"
"17.11200","1.42604","0.00137"
"17.11800","1.42658","0.00131"
"17.12400","1.42706","0.00134"
"17.13000","1.42759","0.00148"
"17.13600","1.42807","0.00162"
"17.14200","1.42855","0.00167"
"17.14800","1.42909","0.00174"
"17.15400","1.42957","0.00173"
"17.16000","1.43011","0.00159"
"17.16600","1.43058","0.00155"
"17.17200","1.43112","0.00148"
"17.17800","1.43160","0.00131"
"17.18400","1.43214","0.00109"
"17.19000","1.43262","0.00081"
"17.19600","1.43310","0.00067"
"17.20200","1.43363","0.00055"
"17.20800","1.43411","0.00048"
"17.21400","1.43465","0.00060"
"17.22000","1.43513","0.00067"
"17.22600","1.43561","0.00077"
"17.23200","1.43608","0.00090"
"17.23800","1.43662","0.00097"
"17.24400","1.43710","0.00095"
"17.25000","1.43758","0.00106"
"17.25600","1.43812","0.00112"
"17.26200","1.43860","0.00109"
"17.26800","1.43907","0.00096"
"17.27400","1.43955","0.00082"
"17.28000","1.44009","0.00073"
"17.28600","1.44057","0.00059"
"17.29200","1.44111","0.00046"
"17.29800","1.44159","0.00041"
"17.30400","1.44206","0.00039"
"17.31000","1.44260","0.00047"
"17.31600","1.44308","0.00063"
"17.32200","1.44362","0.00080"
"17.32800","1.44410","0.00098"
"17.33400","1.44457","0.00105"
"17.34000","1.44511","0.00093"
"17.34600","1.44559","0.00084"
"17.35200","1.44607","0.00086"
"17.35800","1.44655","0.00088"
"17.36400","1.44703","0.00094"
"17.37000","1.44756","0.00102"
"17.37600","1.44804","0.00106"
"17.38200","1.44852","0.00114"
"17.38800","1.44900","0.00114"
"17.39400","1.44954","0.00107"
"17.40000","1.45002","0.00105"
"17.40600","1.45049","0.00096"
"17.41200","1.45103","0.00101"
"17.41800","1.45151","0.00119"
"17.42400","1.45205","0.00126"
"17.43000","1.45253","0.00120"
"17.43600","1.45307","0.00121"
"17.44200","1.45354","0.00115"
"17.44800","1.45408","0.00117"
"17.45400","1.45462","0.00108"
"17.46000","1.45510","0.00099"
"17.46600","1.45564","0.00095"
"17.47200","1.45611","0.00096"
"17.47800","1.45665","0.00093"
"17.48400","1.45713","0.00086"
"17.49000","1.45761","0.00078"
"17.49600","1.45815","0.00076"
"17.50200","1.45863","0.00076"
"17.50800","1.45910","0.00075"
"17.51400","1.45958","0.00067"
"17.52000","1.46012","0.00049"
"17.52600","1.46060","0.00033"
"17.53200","1.46108","0.00030"
"17.53800","1.46161","0.00036"
"17.54400","1.46209","0.00052"
"17.55000","1.46257","0.00078"
"17.55600","1.46311","0.00088"
"17.56200","1.46359","0.00091"
"17.56800","1.46413","0.00093"
"17.57400","1.46460","0.00096"
"17.58000","1.46514","0.00100"
"17.58600","1.46562","0.00095"
"17.59200","1.46616","0.00073"
"17.59800","1.46664","0.00064"
"17.60400","1.46718","0.00073"
"17.61000","1.46765","0.00079"
"17.61600","1.46819","0.00095"
"17.62200","1.46867","0.00110"
"17.62800","1.46921","0.00124"
"17.63400","1.46969","0.00135"
"17.64000","1.47016","0.00137"
"17.64600","1.47064","0.00143"
"17.65200","1.47112","0.00155"
"17.65800","1.47166","0.00153"
"17.66400","1.47214","0.00138"
"17.67000","1.47262","0.00118"
"17.67600","1.47309","0.00105"
"17.68200","1.47363","0.00109"
"17.68800","1.47411","0.00117"
"17.69400","1.47465","0.00126"
"17.70000","1.47513","0.00135"
"17.70600","1.47567","0.00136"
"17.71200","1.47614","0.00127"
"17.71800","1.47668","0.00122"
"17.72400","1.47716","0.00119"
"17.73000","1.47770","0.00130"
"17.73600","1.47818","0.00135"
"17.74200","1.47871","0.00134"
"17.74800","1.47919","0.00140"
"17.75400","1.47973","0.00141"
"17.76000","1.48021","0.00146"
"17.76600","1.48075","0.00160"
"17.77200","1.48123","0.00163"
"17.77800","1.48170","0.00157"
"17.78400","1.48218","0.00140"
"17.79000","1.48266","0.00120"
"17.79600","1.48320","0.00104"
"17.80200","1.48368","0.00087"
"17.80800","1.48416","0.00076"
"17.81400","1.48463","0.00083"
"17.82000","1.48511","0.00093"
"17.82600","1.48565","0.00096"
"17.83200","1.48613","0.00092"
"17.83800","1.48661","0.00081"
"17.84400","1.48715","0.00084"
"17.85000","1.48762","0.00085"
"17.85600","1.48810","0.00072"
"17.86200","1.48864","0.00060"
"17.86800","1.48912","0.00060"
"17.87400","1.48960","0.00059"
"17.88000","1.49013","0.00063"
"17.88600","1.49061","0.00065"
"17.89200","1.49115","0.00068"
"17.89800","1.49163","0.00080"
"17.90400","1.49217","0.00096"
"17.91000","1.49265","0.00108"
"17.91600","1.49312","0.00117"
"17.92200","1.49360","0.00129"
"17.92800","1.49408","0.00131"
"17.93400","1.49462","0.00122"
"17.94000","1.49510","0.00105"
"17.94600","1.49558","0.00097"
"17.95200","1.49605","0.00109"
"17.95800","1.49659","0.00110"
"17.96400","1.49707","0.00117"
"17.97000","1.49755","0.00123"
"17.97600","1.49809","0.00121"
"17.98200","1.49856","0.00131"
"17.98800","1.49910","0.00130"
"17.99400","1.49958","0.00118"
"18.00000","1.50006","0.00112"
"18.00600","1.50060","0.00108"
"18.01200","1.50108","0.00107"
"18.01800","1.50161","0.00101"
"18.02400","1.50209","0.00090"
"18.03000","1.50263","0.00092"
"18.03600","1.50311","0.00091"
"18.04200","1.50365","0.00084"
"18.04800","1.50413","0.00073"
"18.05400","1.50466","0.00066"
"18.06000","1.50514","0.00066"
"18.06600","1.50562","0.00080"
"18.07200","1.50616","0.00091"
"18.07800","1.50664","0.00106"
"18.08400","1.50711","0.00123"
"18.09000","1.50765","0.00122"
"18.09600","1.50813","0.00127"
"18.10200","1.50867","0.00121"
"18.10800","1.50915","0.00107"
"18.11400","1.50963","0.00100"
"18.12000","1.51016","0.00090"
"18.12600","1.51064","0.00074"
"18.13200","1.51118","0.00070"
"18.13800","1.51166","0.00067"
"18.14400","1.51214","0.00058"
"18.15000","1.51268","0.00052"
"18.15600","1.51315","0.00048"
"18.16200","1.51369","0.00048"
"18.16800","1.51417","0.00068"
"18.17400","1.51465","0.00087"
"18.18000","1.51519","0.00106"
"18.18600","1.51566","0.00117"
"18.19200","1.51620","0.00124"
"18.19800","1.51668","0.00128"
"18.20400","1.51716","0.00126"
"18.21000","1.51770","0.00118"
"18.21600","1.51818","0.00108"
"18.22200","1.51865","0.00095"
"18.22800","1.51913","0.00087"
"18.23400","1.51967","0.00082"
"18.24000","1.52015","0.00091"
"18.24600","1.52063","0.00112"
"18.25200","1.52117","0.00125"
"18.25800","1.52164","0.00128"
"18.26400","1.52218","0.00121"
"18.27000","1.52266","0.00108"
"18.27600","1.52314","0.00085"
"18.28200","1.52362","0.00077"
"18.28800","1.52415","0.00082"
"18.29400","1.52463","0.00092"
"18.30000","1.52511","0.00095"
"18.30600","1.52565","0.00083"
"18.31200","1.52619","0.00075"
"18.31800","1.52667","0.00077"
"18.32400","1.52720","0.00081"
"18.33000","1.52768","0.00085"
"18.33600","1.52822","0.00080"
"18.34200","1.52870","0.00073"
"18.34800","1.52918","0.00072"
"18.35400","1.52966","0.00073"
"18.36000","1.53013","0.00068"
"18.36600","1.53067","0.00066"
"18.37200","1.53115","0.00064"
"18.37800","1.53163","0.00052"
"18.38400","1.53211","0.00043"
"18.39000","1.53264","0.00039"
"18.39600","1.53312","0.00051"
"18.40200","1.53360","0.00060"
"18.40800","1.53414","0.00074"
"18.41400","1.53462","0.00092"
"18.42000","1.53510","0.00104"
"18.42600","1.53563","0.00101"
"18.43200","1.53611","0.00094"
"18.43800","1.53665","0.00090"
"18.44400","1.53713","0.00090"
"18.45000","1.53761","0.00104"
"18.45600","1.53815","0.00105"
"18.46200","1.53862","0.00108"
"18.46800","1.53916","0.00104"
"18.47400","1.53964","0.00099"
"18.48000","1.54012","0.00112"
"18.48600","1.54066","0.00119"
"18.49200","1.54114","0.00122"
"18.49800","1.54161","0.00126"
"18.50400","1.54209","0.00113"
"18.51000","1.54263","0.00098"
"18.51600","1.54311","0.00092"
"18.52200","1.54359","0.00076"
"18.52800","1.54412","0.00077"
"18.53400","1.54460","0.00090"
"18.54000","1.54508","0.00098"
"18.54600","1.54562","0.00098"
"18.55200","1.54610","0.00093"
"18.55800","1.54658","0.00084"
"18.56400","1.54711","0.00085"
"18.57000","1.54759","0.00085"
"18.57600","1.54813","0.00081"
"18.58200","1.54861","0.00082"
"18.58800","1.54915","0.00077"
"18.59400","1.54963","0.00079"
"18.60000","1.55016","0.00089"
"18.60600","1.55064","0.00095"
"18.61200","1.55118","0.00104"
