End date,"2/12/2017"
Specimen label,"10BG_Unk2"
Maximum Load,"0.64592",N

Time,Extension,Load
(s),(mm),(N)
"122.60400","10.21719","0.03473"
"122.61000","10.21773","0.03483"
"122.61600","10.21821","0.03482"
"122.62200","10.21869","0.03464"
"122.62800","10.21917","0.03450"
"122.63400","10.21971","0.03445"
"122.64000","10.22018","0.03436"
"122.64600","10.22066","0.03435"
"122.65200","10.22114","0.03447"
"122.65800","10.22168","0.03457"
"122.66400","10.22216","0.03454"
"122.67000","10.22269","0.03449"
"122.67600","10.22317","0.03452"
"122.68200","10.22371","0.03457"
"122.68800","10.22419","0.03455"
"122.69400","10.22467","0.03447"
"122.70000","10.22521","0.03432"
"122.70600","10.22568","0.03416"
"122.71200","10.22616","0.03406"
"122.71800","10.22670","0.03408"
"122.72400","10.22718","0.03417"
"122.73000","10.22766","0.03414"
"122.73600","10.22814","0.03424"
"122.74200","10.22867","0.03440"
"122.74800","10.22915","0.03444"
"122.75400","10.22963","0.03444"
"122.76000","10.23017","0.03458"
"122.76600","10.23065","0.03453"
"122.77200","10.23112","0.03452"
"122.77800","10.23160","0.03464"
"122.78400","10.23214","0.03471"
"122.79000","10.23262","0.03473"
"122.79600","10.23310","0.03482"
"122.80200","10.23363","0.03492"
"122.80800","10.23411","0.03503"
"122.81400","10.23465","0.03516"
"122.82000","10.23519","0.03524"
"122.82600","10.23567","0.03514"
"122.83200","10.23621","0.03499"
"122.83800","10.23669","0.03487"
"122.84400","10.23722","0.03486"
"122.85000","10.23770","0.03488"
"122.85600","10.23818","0.03490"
"122.86200","10.23866","0.03487"
"122.86800","10.23920","0.03483"
"122.87400","10.23968","0.03477"
"122.88000","10.24015","0.03473"
"122.88600","10.24069","0.03474"
"122.89200","10.24117","0.03489"
"122.89800","10.24165","0.03505"
"122.90400","10.24219","0.03519"
"122.91000","10.24266","0.03531"
"122.91600","10.24314","0.03525"
"122.92200","10.24368","0.03507"
"122.92800","10.24416","0.03499"
"122.93400","10.24470","0.03490"
"122.94000","10.24518","0.03496"
"122.94600","10.24565","0.03506"
"122.95200","10.24619","0.03529"
"122.95800","10.24673","0.03538"
"122.96400","10.24721","0.03529"
"122.97000","10.24775","0.03509"
"122.97600","10.24823","0.03502"
"122.98200","10.24870","0.03496"
"122.98800","10.24924","0.03483"
"122.99400","10.24972","0.03492"
"123.00000","10.25020","0.03503"
"123.00600","10.25074","0.03511"
"123.01200","10.25121","0.03513"
"123.01800","10.25169","0.03518"
"123.02400","10.25217","0.03520"
"123.03000","10.25271","0.03516"
"123.03600","10.25319","0.03517"
"123.04200","10.25367","0.03529"
"123.04800","10.25420","0.03535"
"123.05400","10.25468","0.03535"
"123.06000","10.25516","0.03529"
"123.06600","10.25570","0.03522"
"123.07200","10.25618","0.03511"
"123.07800","10.25671","0.03508"
"123.08400","10.25719","0.03499"
"123.09000","10.25773","0.03503"
"123.09600","10.25821","0.03508"
"123.10200","10.25875","0.03511"
"123.10800","10.25923","0.03502"
"123.11400","10.25976","0.03497"
"123.12000","10.26024","0.03491"
"123.12600","10.26072","0.03476"
"123.13200","10.26126","0.03455"
"123.13800","10.26174","0.03456"
"123.14400","10.26228","0.03476"
"123.15000","10.26275","0.03485"
"123.15600","10.26323","0.03491"
"123.16200","10.26371","0.03491"
"123.16800","10.26425","0.03516"
"123.17400","10.26473","0.03549"
"123.18000","10.26521","0.03565"
"123.18600","10.26568","0.03565"
"123.19200","10.26622","0.03549"
"123.19800","10.26670","0.03534"
"123.20400","10.26718","0.03525"
"123.21000","10.26766","0.03516"
"123.21600","10.26819","0.03513"
"123.22200","10.26867","0.03503"
"123.22800","10.26921","0.03486"
"123.23400","10.26969","0.03477"
"123.24000","10.27017","0.03479"
"123.24600","10.27071","0.03485"
"123.25200","10.27118","0.03488"
"123.25800","10.27166","0.03498"
"123.26400","10.27220","0.03495"
"123.27000","10.27268","0.03480"
"123.27600","10.27316","0.03477"
"123.28200","10.27369","0.03481"
"123.28800","10.27417","0.03488"
"123.29400","10.27465","0.03495"
"123.30000","10.27519","0.03493"
"123.30600","10.27567","0.03473"
"123.31200","10.27615","0.03459"
"123.31800","10.27668","0.03467"
"123.32400","10.27716","0.03481"
"123.33000","10.27764","0.03499"
"123.33600","10.27818","0.03509"
"123.34200","10.27866","0.03499"
"123.34800","10.27920","0.03492"
"123.35400","10.27967","0.03487"
"123.36000","10.28021","0.03489"
"123.36600","10.28069","0.03505"
"123.37200","10.28117","0.03521"
"123.37800","10.28171","0.03537"
"123.38400","10.28218","0.03548"
"123.39000","10.28272","0.03568"
"123.39600","10.28320","0.03573"
"123.40200","10.28368","0.03569"
"123.40800","10.28422","0.03563"
"123.41400","10.28470","0.03557"
"123.42000","10.28517","0.03562"
"123.42600","10.28571","0.03566"
"123.43200","10.28619","0.03571"
"123.43800","10.28667","0.03572"
"123.44400","10.28721","0.03580"
"123.45000","10.28769","0.03582"
"123.45600","10.28822","0.03590"
"123.46200","10.28870","0.03600"
"123.46800","10.28918","0.03581"
"123.47400","10.28972","0.03563"
"123.48000","10.29020","0.03559"
"123.48600","10.29073","0.03554"
"123.49200","10.29121","0.03552"
"123.49800","10.29169","0.03558"
"123.50400","10.29223","0.03557"
"123.51000","10.29271","0.03542"
"123.51600","10.29319","0.03531"
"123.52200","10.29372","0.03526"
"123.52800","10.29420","0.03525"
"123.53400","10.29474","0.03522"
"123.54000","10.29522","0.03514"
"123.54600","10.29570","0.03512"
"123.55200","10.29624","0.03538"
"123.55800","10.29671","0.03557"
"123.56400","10.29719","0.03561"
"123.57000","10.29773","0.03561"
"123.57600","10.29821","0.03569"
"123.58200","10.29869","0.03563"
"123.58800","10.29923","0.03551"
"123.59400","10.29970","0.03554"
"123.60000","10.30024","0.03558"
"123.60600","10.30072","0.03556"
"123.61200","10.30126","0.03555"
"123.61800","10.30174","0.03545"
"123.62400","10.30227","0.03527"
"123.63000","10.30275","0.03518"
"123.63600","10.30323","0.03516"
"123.64200","10.30377","0.03522"
"123.64800","10.30425","0.03535"
"123.65400","10.30473","0.03551"
"123.66000","10.30520","0.03570"
"123.66600","10.30574","0.03573"
"123.67200","10.30622","0.03568"
"123.67800","10.30670","0.03569"
"123.68400","10.30724","0.03560"
"123.69000","10.30772","0.03549"
"123.69600","10.30819","0.03541"
"123.70200","10.30873","0.03543"
"123.70800","10.30921","0.03540"
"123.71400","10.30969","0.03533"
"123.72000","10.31023","0.03524"
"123.72600","10.31071","0.03529"
"123.73200","10.31118","0.03528"
"123.73800","10.31166","0.03536"
"123.74400","10.31220","0.03550"
"123.75000","10.31268","0.03561"
"123.75600","10.31322","0.03566"
"123.76200","10.31369","0.03557"
"123.76800","10.31417","0.03549"
"123.77400","10.31471","0.03537"
"123.78000","10.31519","0.03535"
"123.78600","10.31567","0.03544"
"123.79200","10.31621","0.03549"
"123.79800","10.31668","0.03544"
"123.80400","10.31716","0.03533"
"123.81000","10.31764","0.03540"
"123.81600","10.31818","0.03555"
"123.82200","10.31866","0.03565"
"123.82800","10.31919","0.03572"
"123.83400","10.31967","0.03588"
"123.84000","10.32015","0.03598"
"123.84600","10.32069","0.03594"
"123.85200","10.32117","0.03597"
"123.85800","10.32165","0.03599"
"123.86400","10.32218","0.03587"
"123.87000","10.32266","0.03563"
"123.87600","10.32320","0.03559"
"123.88200","10.32368","0.03564"
"123.88800","10.32416","0.03568"
"123.89400","10.32470","0.03565"
"123.90000","10.32517","0.03565"
"123.90600","10.32571","0.03547"
"123.91200","10.32619","0.03533"
"123.91800","10.32667","0.03527"
"123.92400","10.32721","0.03515"
"123.93000","10.32769","0.03507"
"123.93600","10.32816","0.03515"
"123.94200","10.32870","0.03516"
"123.94800","10.32918","0.03522"
"123.95400","10.32966","0.03513"
"123.96000","10.33020","0.03504"
"123.96600","10.33068","0.03507"
"123.97200","10.33115","0.03516"
"123.97800","10.33169","0.03505"
"123.98400","10.33217","0.03481"
"123.99000","10.33265","0.03466"
"123.99600","10.33319","0.03474"
"124.00200","10.33366","0.03501"
"124.00800","10.33420","0.03532"
"124.01400","10.33468","0.03559"
"124.02000","10.33516","0.03572"
"124.02600","10.33570","0.03585"
"124.03200","10.33618","0.03592"
"124.03800","10.33671","0.03598"
"124.04400","10.33719","0.03585"
"124.05000","10.33773","0.03580"
"124.05600","10.33821","0.03568"
"124.06200","10.33869","0.03556"
"124.06800","10.33916","0.03553"
"124.07400","10.33964","0.03539"
"124.08000","10.34018","0.03533"
"124.08600","10.34066","0.03548"
"124.09200","10.34114","0.03555"
"124.09800","10.34168","0.03555"
"124.10400","10.34215","0.03549"
"124.11000","10.34269","0.03537"
"124.11600","10.34317","0.03529"
"124.12200","10.34371","0.03518"
"124.12800","10.34419","0.03501"
"124.13400","10.34472","0.03494"
"124.14000","10.34520","0.03501"
"124.14600","10.34568","0.03510"
"124.15200","10.34622","0.03525"
"124.15800","10.34670","0.03522"
"124.16400","10.34724","0.03493"
"124.17000","10.34771","0.03484"
"124.17600","10.34825","0.03487"
"124.18200","10.34873","0.03487"
"124.18800","10.34927","0.03487"
"124.19400","10.34975","0.03492"
"124.20000","10.35023","0.03508"
"124.20600","10.35076","0.03514"
"124.21200","10.35124","0.03518"
"124.21800","10.35172","0.03530"
"124.22400","10.35220","0.03525"
"124.23000","10.35274","0.03505"
"124.23600","10.35322","0.03497"
"124.24200","10.35369","0.03502"
"124.24800","10.35423","0.03516"
"124.25400","10.35471","0.03531"
"124.26000","10.35525","0.03541"
"124.26600","10.35573","0.03550"
"124.27200","10.35620","0.03541"
"124.27800","10.35668","0.03531"
"124.28400","10.35722","0.03535"
"124.29000","10.35770","0.03548"
"124.29600","10.35818","0.03557"
"124.30200","10.35866","0.03573"
"124.30800","10.35919","0.03585"
"124.31400","10.35967","0.03596"
"124.32000","10.36015","0.03593"
"124.32600","10.36063","0.03591"
"124.33200","10.36117","0.03572"
"124.33800","10.36165","0.03552"
"124.34400","10.36212","0.03540"
"124.35000","10.36266","0.03534"
"124.35600","10.36314","0.03534"
"124.36200","10.36368","0.03535"
"124.36800","10.36416","0.03526"
"124.37400","10.36463","0.03527"
"124.38000","10.36517","0.03528"
"124.38600","10.36565","0.03517"
"124.39200","10.36613","0.03502"
"124.39800","10.36667","0.03494"
"124.40400","10.36715","0.03490"
"124.41000","10.36768","0.03492"
"124.41600","10.36816","0.03503"
"124.42200","10.36870","0.03511"
"124.42800","10.36918","0.03521"
"124.43400","10.36972","0.03531"
"124.44000","10.37020","0.03542"
"124.44600","10.37067","0.03541"
"124.45200","10.37121","0.03551"
"124.45800","10.37169","0.03557"
"124.46400","10.37217","0.03560"
"124.47000","10.37271","0.03557"
"124.47600","10.37318","0.03557"
"124.48200","10.37366","0.03560"
"124.48800","10.37420","0.03556"
"124.49400","10.37468","0.03544"
"124.50000","10.37522","0.03527"
"124.50600","10.37570","0.03515"
"124.51200","10.37623","0.03518"
"124.51800","10.37671","0.03527"
"124.52400","10.37725","0.03523"
"124.53000","10.37773","0.03515"
"124.53600","10.37827","0.03508"
"124.54200","10.37874","0.03512"
"124.54800","10.37922","0.03509"
"124.55400","10.37976","0.03500"
"124.56000","10.38024","0.03510"
"124.56600","10.38072","0.03519"
"124.57200","10.38126","0.03520"
"124.57800","10.38173","0.03519"
"124.58400","10.38221","0.03524"
"124.59000","10.38269","0.03527"
"124.59600","10.38317","0.03528"
"124.60200","10.38371","0.03532"
"124.60800","10.38419","0.03540"
"124.61400","10.38466","0.03565"
"124.62000","10.38520","0.03583"
"124.62600","10.38568","0.03582"
"124.63200","10.38616","0.03576"
"124.63800","10.38670","0.03570"
"124.64400","10.38718","0.03569"
"124.65000","10.38771","0.03579"
"124.65600","10.38819","0.03589"
"124.66200","10.38873","0.03588"
"124.66800","10.38921","0.03581"
"124.67400","10.38975","0.03576"
"124.68000","10.39022","0.03566"
"124.68600","10.39076","0.03558"
"124.69200","10.39124","0.03547"
"124.69800","10.39178","0.03538"
"124.70400","10.39226","0.03528"
"124.71000","10.39280","0.03535"
"124.71600","10.39328","0.03543"
"124.72200","10.39375","0.03546"
"124.72800","10.39423","0.03547"
"124.73400","10.39477","0.03548"
"124.74000","10.39525","0.03549"
"124.74600","10.39573","0.03554"
"124.75200","10.39620","0.03566"
"124.75800","10.39674","0.03583"
"124.76400","10.39722","0.03587"
"124.77000","10.39776","0.03586"
"124.77600","10.39824","0.03584"
"124.78200","10.39872","0.03577"
"124.78800","10.39919","0.03561"
"124.79400","10.39973","0.03552"
"124.80000","10.40021","0.03552"
"124.80600","10.40069","0.03558"
"124.81200","10.40123","0.03567"
"124.81800","10.40171","0.03576"
"124.82400","10.40224","0.03561"
"124.83000","10.40272","0.03539"
"124.83600","10.40320","0.03532"
"124.84200","10.40374","0.03534"
"124.84800","10.40421","0.03545"
"124.85400","10.40469","0.03560"
"124.86000","10.40517","0.03557"
"124.86600","10.40571","0.03541"
"124.87200","10.40619","0.03527"
"124.87800","10.40667","0.03529"
"124.88400","10.40715","0.03530"
"124.89000","10.40768","0.03536"
"124.89600","10.40816","0.03542"
"124.90200","10.40864","0.03550"
"124.90800","10.40918","0.03558"
"124.91400","10.40966","0.03566"
"124.92000","10.41014","0.03564"
"124.92600","10.41067","0.03556"
"124.93200","10.41115","0.03547"
"124.93800","10.41163","0.03535"
"124.94400","10.41217","0.03528"
"124.95000","10.41265","0.03515"
"124.95600","10.41312","0.03506"
"124.96200","10.41360","0.03494"
"124.96800","10.41414","0.03492"
"124.97400","10.41468","0.03500"
"124.98000","10.41516","0.03491"
"124.98600","10.41570","0.03478"
"124.99200","10.41617","0.03495"
"124.99800","10.41665","0.03519"
"125.00400","10.41719","0.03533"
"125.01000","10.41767","0.03549"
"125.01600","10.41821","0.03569"
"125.02200","10.41868","0.03594"
"125.02800","10.41916","0.03604"
"125.03400","10.41970","0.03605"
"125.04000","10.42018","0.03601"
"125.04600","10.42072","0.03586"
"125.05200","10.42120","0.03578"
"125.05800","10.42173","0.03577"
"125.06400","10.42221","0.03567"
"125.07000","10.42269","0.03532"
"125.07600","10.42323","0.03511"
"125.08200","10.42371","0.03501"
"125.08800","10.42419","0.03497"
"125.09400","10.42472","0.03505"
"125.10000","10.42520","0.03516"
"125.10600","10.42574","0.03530"
"125.11200","10.42622","0.03549"
"125.11800","10.42676","0.03568"
"125.12400","10.42723","0.03572"
"125.13000","10.42771","0.03554"
"125.13600","10.42825","0.03539"
"125.14200","10.42873","0.03535"
"125.14800","10.42921","0.03530"
"125.15400","10.42975","0.03526"
"125.16000","10.43022","0.03520"
"125.16600","10.43070","0.03510"
"125.17200","10.43124","0.03509"
"125.17800","10.43172","0.03514"
"125.18400","10.43220","0.03512"
"125.19000","10.43274","0.03507"
"125.19600","10.43321","0.03496"
"125.20200","10.43369","0.03499"
"125.20800","10.43423","0.03509"
"125.21400","10.43471","0.03519"
"125.22000","10.43525","0.03519"
"125.22600","10.43572","0.03504"
"125.23200","10.43620","0.03496"
"125.23800","10.43674","0.03511"
"125.24400","10.43722","0.03522"
"125.25000","10.43770","0.03536"
"125.25600","10.43824","0.03564"
"125.26200","10.43871","0.03585"
"125.26800","10.43919","0.03597"
"125.27400","10.43973","0.03605"
"125.28000","10.44021","0.03606"
"125.28600","10.44069","0.03598"
"125.29200","10.44116","0.03583"
"125.29800","10.44170","0.03567"
"125.30400","10.44218","0.03551"
"125.31000","10.44272","0.03541"
"125.31600","10.44320","0.03542"
"125.32200","10.44368","0.03524"
"125.32800","10.44422","0.03498"
"125.33400","10.44469","0.03491"
"125.34000","10.44523","0.03497"
"125.34600","10.44571","0.03518"
"125.35200","10.44619","0.03534"
"125.35800","10.44667","0.03551"
"125.36400","10.44720","0.03555"
"125.37000","10.44768","0.03546"
"125.37600","10.44822","0.03538"
"125.38200","10.44870","0.03525"
"125.38800","10.44918","0.03519"
"125.39400","10.44966","0.03520"
"125.40000","10.45019","0.03527"
"125.40600","10.45067","0.03540"
"125.41200","10.45121","0.03541"
"125.41800","10.45169","0.03541"
"125.42400","10.45217","0.03549"
"125.43000","10.45270","0.03560"
"125.43600","10.45318","0.03564"
"125.44200","10.45366","0.03555"
"125.44800","10.45420","0.03545"
"125.45400","10.45468","0.03540"
"125.46000","10.45516","0.03544"
"125.46600","10.45563","0.03545"
"125.47200","10.45617","0.03553"
"125.47800","10.45665","0.03561"
"125.48400","10.45713","0.03564"
"125.49000","10.45767","0.03574"
"125.49600","10.45815","0.03580"
"125.50200","10.45862","0.03583"
"125.50800","10.45916","0.03590"
"125.51400","10.45964","0.03600"
"125.52000","10.46018","0.03597"
"125.52600","10.46066","0.03574"
"125.53200","10.46119","0.03570"
"125.53800","10.46167","0.03584"
"125.54400","10.46221","0.03594"
"125.55000","10.46269","0.03607"
"125.55600","10.46317","0.03604"
"125.56200","10.46371","0.03590"
"125.56800","10.46418","0.03586"
"125.57400","10.46466","0.03595"
"125.58000","10.46520","0.03595"
"125.58600","10.46568","0.03594"
"125.59200","10.46616","0.03578"
"125.59800","10.46670","0.03560"
"125.60400","10.46717","0.03549"
"125.61000","10.46771","0.03542"
"125.61600","10.46819","0.03540"
"125.62200","10.46873","0.03543"
"125.62800","10.46921","0.03546"
"125.63400","10.46969","0.03545"
"125.64000","10.47022","0.03550"
"125.64600","10.47070","0.03554"
"125.65200","10.47124","0.03558"
"125.65800","10.47172","0.03571"
"125.66400","10.47220","0.03581"
"125.67000","10.47273","0.03581"
"125.67600","10.47321","0.03572"
"125.68200","10.47369","0.03565"
"125.68800","10.47423","0.03566"
"125.69400","10.47471","0.03562"
"125.70000","10.47525","0.03575"
"125.70600","10.47572","0.03608"
"125.71200","10.47626","0.03633"
"125.71800","10.47674","0.03641"
"125.72400","10.47722","0.03642"
"125.73000","10.47776","0.03633"
"125.73600","10.47824","0.03617"
"125.74200","10.47871","0.03606"
"125.74800","10.47925","0.03596"
"125.75400","10.47973","0.03608"
"125.76000","10.48021","0.03630"
"125.76600","10.48075","0.03631"
"125.77200","10.48123","0.03621"
"125.77800","10.48170","0.03607"
"125.78400","10.48224","0.03595"
"125.79000","10.48272","0.03584"
"125.79600","10.48320","0.03567"
"125.80200","10.48368","0.03560"
"125.80800","10.48421","0.03562"
"125.81400","10.48469","0.03555"
"125.82000","10.48523","0.03541"
"125.82600","10.48571","0.03531"
"125.83200","10.48619","0.03537"
"125.83800","10.48673","0.03559"
"125.84400","10.48726","0.03579"
"125.85000","10.48774","0.03603"
"125.85600","10.48828","0.03614"
"125.86200","10.48876","0.03611"
"125.86800","10.48924","0.03606"
"125.87400","10.48972","0.03597"
"125.88000","10.49019","0.03598"
"125.88600","10.49067","0.03590"
"125.89200","10.49121","0.03578"
"125.89800","10.49169","0.03563"
"125.90400","10.49217","0.03558"
"125.91000","10.49270","0.03558"
"125.91600","10.49318","0.03578"
"125.92200","10.49366","0.03605"
"125.92800","10.49420","0.03614"
"125.93400","10.49468","0.03621"
"125.94000","10.49521","0.03625"
"125.94600","10.49569","0.03622"
"125.95200","10.49617","0.03619"
"125.95800","10.49671","0.03613"
"125.96400","10.49719","0.03603"
"125.97000","10.49773","0.03591"
"125.97600","10.49820","0.03585"
"125.98200","10.49874","0.03581"
"125.98800","10.49922","0.03581"
"125.99400","10.49970","0.03592"
"126.00000","10.50018","0.03606"
"126.00600","10.50072","0.03623"
"126.01200","10.50119","0.03635"
"126.01800","10.50167","0.03645"
"126.02400","10.50215","0.03641"
"126.03000","10.50269","0.03626"
"126.03600","10.50317","0.03613"
"126.04200","10.50365","0.03618"
"126.04800","10.50412","0.03630"
"126.05400","10.50466","0.03639"
"126.06000","10.50514","0.03632"
"126.06600","10.50568","0.03619"
"126.07200","10.50616","0.03608"
"126.07800","10.50664","0.03588"
"126.08400","10.50717","0.03575"
"126.09000","10.50765","0.03569"
"126.09600","10.50819","0.03570"
"126.10200","10.50867","0.03580"
"126.10800","10.50921","0.03598"
"126.11400","10.50968","0.03627"
"126.12000","10.51022","0.03636"
"126.12600","10.51070","0.03630"
"126.13200","10.51124","0.03623"
"126.13800","10.51172","0.03628"
"126.14400","10.51226","0.03638"
"126.15000","10.51273","0.03656"
"126.15600","10.51327","0.03669"
"126.16200","10.51375","0.03672"
"126.16800","10.51423","0.03658"
"126.17400","10.51477","0.03653"
"126.18000","10.51525","0.03659"
"126.18600","10.51578","0.03657"
"126.19200","10.51626","0.03658"
"126.19800","10.51674","0.03677"
"126.20400","10.51722","0.03681"
"126.21000","10.51776","0.03664"
"126.21600","10.51823","0.03641"
"126.22200","10.51871","0.03617"
"126.22800","10.51919","0.03593"
"126.23400","10.51973","0.03584"
"126.24000","10.52021","0.03584"
"126.24600","10.52069","0.03581"
"126.25200","10.52122","0.03582"
"126.25800","10.52176","0.03586"
"126.26400","10.52224","0.03591"
"126.27000","10.52278","0.03582"
"126.27600","10.52326","0.03567"
"126.28200","10.52374","0.03567"
"126.28800","10.52427","0.03588"
"126.29400","10.52475","0.03599"
"126.30000","10.52523","0.03612"
"126.30600","10.52571","0.03625"
"126.31200","10.52625","0.03634"
"126.31800","10.52672","0.03635"
"126.32400","10.52720","0.03638"
"126.33000","10.52768","0.03635"
"126.33600","10.52822","0.03637"
"126.34200","10.52870","0.03642"
"126.34800","10.52918","0.03662"
"126.35400","10.52971","0.03679"
"126.36000","10.53019","0.03684"
"126.36600","10.53067","0.03677"
"126.37200","10.53121","0.03660"
"126.37800","10.53169","0.03657"
"126.38400","10.53223","0.03652"
"126.39000","10.53270","0.03646"
"126.39600","10.53318","0.03655"
"126.40200","10.53372","0.03669"
"126.40800","10.53420","0.03684"
"126.41400","10.53474","0.03691"
"126.42000","10.53522","0.03682"
"126.42600","10.53575","0.03670"
"126.43200","10.53623","0.03677"
"126.43800","10.53671","0.03701"
"126.44400","10.53725","0.03708"
"126.45000","10.53772","0.03702"
"126.45600","10.53820","0.03690"
"126.46200","10.53868","0.03678"
"126.46800","10.53922","0.03662"
"126.47400","10.53970","0.03655"
"126.48000","10.54018","0.03661"
"126.48600","10.54071","0.03653"
"126.49200","10.54119","0.03638"
"126.49800","10.54167","0.03632"
"126.50400","10.54221","0.03622"
"126.51000","10.54269","0.03612"
"126.51600","10.54317","0.03614"
"126.52200","10.54364","0.03610"
"126.52800","10.54418","0.03597"
"126.53400","10.54466","0.03594"
"126.54000","10.54514","0.03599"
"126.54600","10.54568","0.03590"
"126.55200","10.54616","0.03574"
"126.55800","10.54669","0.03576"
"126.56400","10.54723","0.03590"
"126.57000","10.54771","0.03596"
"126.57600","10.54825","0.03597"
"126.58200","10.54873","0.03591"
"126.58800","10.54920","0.03589"
"126.59400","10.54974","0.03593"
"126.60000","10.55022","0.03595"
"126.60600","10.55070","0.03586"
"126.61200","10.55118","0.03587"
"126.61800","10.55172","0.03595"
"126.62400","10.55219","0.03607"
"126.63000","10.55267","0.03607"
"126.63600","10.55321","0.03623"
"126.64200","10.55369","0.03646"
"126.64800","10.55417","0.03677"
"126.65400","10.55471","0.03702"
"126.66000","10.55518","0.03701"
"126.66600","10.55572","0.03702"
"126.67200","10.55620","0.03691"
"126.67800","10.55668","0.03683"
"126.68400","10.55722","0.03674"
"126.69000","10.55770","0.03674"
"126.69600","10.55823","0.03664"
"126.70200","10.55877","0.03648"
"126.70800","10.55925","0.03636"
"126.71400","10.55973","0.03636"
"126.72000","10.56027","0.03626"
"126.72600","10.56075","0.03618"
"126.73200","10.56128","0.03620"
"126.73800","10.56176","0.03620"
"126.74400","10.56224","0.03618"
"126.75000","10.56278","0.03622"
"126.75600","10.56326","0.03639"
"126.76200","10.56374","0.03646"
"126.76800","10.56421","0.03641"
"126.77400","10.56469","0.03633"
"126.78000","10.56517","0.03615"
"126.78600","10.56571","0.03600"
"126.79200","10.56619","0.03590"
"126.79800","10.56666","0.03583"
"126.80400","10.56720","0.03583"
"126.81000","10.56768","0.03587"
"126.81600","10.56816","0.03588"
"126.82200","10.56870","0.03597"
"126.82800","10.56918","0.03596"
"126.83400","10.56971","0.03599"
"126.84000","10.57019","0.03621"
"126.84600","10.57073","0.03632"
"126.85200","10.57121","0.03639"
"126.85800","10.57175","0.03633"
"126.86400","10.57222","0.03626"
"126.87000","10.57270","0.03618"
"126.87600","10.57324","0.03614"
"126.88200","10.57372","0.03618"
"126.88800","10.57420","0.03625"
"126.89400","10.57468","0.03631"
"126.90000","10.57515","0.03652"
"126.90600","10.57563","0.03663"
"126.91200","10.57617","0.03660"
"126.91800","10.57665","0.03663"
"126.92400","10.57713","0.03669"
"126.93000","10.57766","0.03684"
"126.93600","10.57814","0.03698"
"126.94200","10.57862","0.03705"
"126.94800","10.57916","0.03708"
"126.95400","10.57964","0.03699"
"126.96000","10.58018","0.03694"
"126.96600","10.58065","0.03677"
"126.97200","10.58119","0.03657"
"126.97800","10.58167","0.03650"
"126.98400","10.58221","0.03643"
"126.99000","10.58269","0.03650"
"126.99600","10.58322","0.03659"
"127.00200","10.58370","0.03672"
"127.00800","10.58418","0.03681"
"127.01400","10.58472","0.03683"
"127.02000","10.58520","0.03690"
"127.02600","10.58568","0.03694"
"127.03200","10.58616","0.03686"
"127.03800","10.58669","0.03676"
"127.04400","10.58717","0.03665"
"127.05000","10.58765","0.03660"
"127.05600","10.58813","0.03659"
"127.06200","10.58867","0.03653"
"127.06800","10.58914","0.03650"
"127.07400","10.58962","0.03651"
"127.08000","10.59010","0.03639"
"127.08600","10.59064","0.03641"
"127.09200","10.59112","0.03658"
"127.09800","10.59160","0.03672"
"127.10400","10.59213","0.03685"
"127.11000","10.59261","0.03683"
"127.11600","10.59315","0.03673"
"127.12200","10.59363","0.03658"
"127.12800","10.59417","0.03642"
"127.13400","10.59471","0.03628"
"127.14000","10.59518","0.03614"
"127.14600","10.59572","0.03607"
"127.15200","10.59620","0.03616"
"127.15800","10.59668","0.03630"
"127.16400","10.59716","0.03635"
"127.17000","10.59769","0.03628"
"127.17600","10.59817","0.03639"
"127.18200","10.59865","0.03646"
"127.18800","10.59913","0.03658"
"127.19400","10.59961","0.03664"
"127.20000","10.60015","0.03665"
"127.20600","10.60063","0.03671"
"127.21200","10.60116","0.03678"
"127.21800","10.60164","0.03687"
"127.22400","10.60218","0.03686"
"127.23000","10.60266","0.03672"
"127.23600","10.60320","0.03671"
"127.24200","10.60367","0.03691"
"127.24800","10.60415","0.03703"
"127.25400","10.60469","0.03714"
"127.26000","10.60517","0.03716"
"127.26600","10.60571","0.03704"
"127.27200","10.60619","0.03687"
"127.27800","10.60672","0.03673"
"127.28400","10.60726","0.03654"
"127.29000","10.60774","0.03642"
"127.29600","10.60822","0.03640"
"127.30200","10.60870","0.03644"
"127.30800","10.60923","0.03645"
"127.31400","10.60971","0.03646"
"127.32000","10.61019","0.03654"
"127.32600","10.61067","0.03659"
"127.33200","10.61121","0.03661"
"127.33800","10.61169","0.03670"
"127.34400","10.61216","0.03668"
"127.35000","10.61270","0.03649"
"127.35600","10.61318","0.03636"
"127.36200","10.61372","0.03626"
"127.36800","10.61420","0.03609"
"127.37400","10.61473","0.03610"
"127.38000","10.61521","0.03620"
"127.38600","10.61569","0.03627"
"127.39200","10.61623","0.03640"
"127.39800","10.61671","0.03658"
"127.40400","10.61719","0.03677"
"127.41000","10.61772","0.03691"
"127.41600","10.61820","0.03699"
"127.42200","10.61874","0.03716"
"127.42800","10.61922","0.03719"
"127.43400","10.61976","0.03711"
"127.44000","10.62024","0.03707"
"127.44600","10.62071","0.03701"
"127.45200","10.62119","0.03692"
"127.45800","10.62167","0.03689"
"127.46400","10.62221","0.03680"
"127.47000","10.62269","0.03676"
"127.47600","10.62316","0.03680"
"127.48200","10.62364","0.03688"
"127.48800","10.62418","0.03709"
"127.49400","10.62466","0.03725"
"127.50000","10.62514","0.03734"
"127.50600","10.62568","0.03742"
"127.51200","10.62615","0.03738"
