End date,"2/12/2017"
Specimen label,"10BG_Unk1"
"264.40800","22.03424","0.02051"
"264.41400","22.03472","0.02037"
"264.42000","22.03519","0.02027"
"264.42600","22.03573","0.02018"
"264.43200","22.03621","0.02018"
"264.43800","22.03669","0.02029"
"264.44400","22.03717","0.02058"
"264.45000","22.03765","0.02087"
"264.45600","22.03812","0.02105"
"264.46200","22.03866","0.02114"
"264.46800","22.03914","0.02115"
"264.47400","22.03962","0.02111"
"264.48000","22.04016","0.02106"
"264.48600","22.04064","0.02089"
"264.49200","22.04111","0.02079"
"264.49800","22.04165","0.02082"
"264.50400","22.04213","0.02091"
"264.51000","22.04267","0.02091"
"264.51600","22.04315","0.02081"
"264.52200","22.04368","0.02075"
"264.52800","22.04416","0.02063"
"264.53400","22.04464","0.02047"
"264.54000","22.04518","0.02041"
"264.54600","22.04565","0.02051"
"264.55200","22.04613","0.02065"
"264.55800","22.04667","0.02070"
"264.56400","22.04715","0.02080"
"264.57000","22.04763","0.02092"
"264.57600","22.04817","0.02101"
"264.58200","22.04865","0.02099"
"264.58800","22.04918","0.02090"
"264.59400","22.04966","0.02082"
"264.60000","22.05020","0.02090"
"264.60600","22.05068","0.02094"
"264.61200","22.05122","0.02097"
"264.61800","22.05169","0.02112"
"264.62400","22.05217","0.02129"
"264.63000","22.05271","0.02131"
"264.63600","22.05319","0.02122"
"264.64200","22.05373","0.02115"
"264.64800","22.05420","0.02103"
"264.65400","22.05474","0.02081"
"264.66000","22.05522","0.02072"
"264.66600","22.05570","0.02066"
"264.67200","22.05624","0.02069"
"264.67800","22.05672","0.02073"
"264.68400","22.05719","0.02071"
"264.69000","22.05773","0.02068"
"264.69600","22.05821","0.02062"
"264.70200","22.05869","0.02052"
"264.70800","22.05923","0.02050"
"264.71400","22.05971","0.02062"
"264.72000","22.06018","0.02081"
"264.72600","22.06072","0.02094"
"264.73200","22.06120","0.02101"
"264.73800","22.06174","0.02095"
"264.74400","22.06222","0.02085"
"264.75000","22.06270","0.02084"
"264.75600","22.06323","0.02080"
"264.76200","22.06371","0.02077"
"264.76800","22.06425","0.02074"
"264.77400","22.06473","0.02084"
"264.78000","22.06521","0.02093"
"264.78600","22.06574","0.02087"
"264.79200","22.06623","0.02085"
"264.79800","22.06670","0.02101"
"264.80400","22.06718","0.02115"
"264.81000","22.06772","0.02120"
"264.81600","22.06820","0.02127"
"264.82200","22.06873","0.02130"
"264.82800","22.06921","0.02124"
"264.83400","22.06969","0.02127"
"264.84000","22.07023","0.02134"
"264.84600","22.07071","0.02138"
"264.85200","22.07125","0.02141"
"264.85800","22.07172","0.02150"
"264.86400","22.07220","0.02147"
"264.87000","22.07274","0.02134"
"264.87600","22.07322","0.02123"
"264.88200","22.07376","0.02124"
"264.88800","22.07424","0.02125"
"264.89400","22.07471","0.02122"
"264.90000","22.07525","0.02108"
"264.90600","22.07573","0.02097"
"264.91200","22.07627","0.02083"
"264.91800","22.07675","0.02073"
"264.92400","22.07722","0.02081"
"264.93000","22.07776","0.02089"
"264.93600","22.07824","0.02083"
"264.94200","22.07872","0.02090"
"264.94800","22.07920","0.02096"
"264.95400","22.07974","0.02098"
"264.96000","22.08022","0.02089"
"264.96600","22.08069","0.02090"
"264.97200","22.08123","0.02078"
"264.97800","22.08171","0.02064"
"264.98400","22.08219","0.02063"
"264.99000","22.08273","0.02066"
"264.99600","22.08320","0.02079"
"265.00200","22.08368","0.02097"
"265.00800","22.08416","0.02114"
"265.01400","22.08470","0.02140"
"265.02000","22.08518","0.02168"
"265.02600","22.08566","0.02172"
"265.03200","22.08619","0.02160"
"265.03800","22.08667","0.02135"
"265.04400","22.08715","0.02100"
"265.05000","22.08769","0.02067"
"265.05600","22.08817","0.02045"
"265.06200","22.08870","0.02030"
"265.06800","22.08918","0.02032"
"265.07400","22.08966","0.02048"
"265.08000","22.09014","0.02083"
"265.08600","22.09068","0.02118"
"265.09200","22.09116","0.02129"
"265.09800","22.09163","0.02137"
"265.10400","22.09211","0.02141"
"265.11000","22.09265","0.02149"
"265.11600","22.09313","0.02153"
"265.12200","22.09367","0.02138"
"265.12800","22.09414","0.02109"
"265.13400","22.09468","0.02079"
"265.14000","22.09516","0.02073"
"265.14600","22.09564","0.02081"
"265.15200","22.09618","0.02084"
"265.15800","22.09666","0.02090"
"265.16400","22.09719","0.02102"
"265.17000","22.09767","0.02114"
"265.17600","22.09821","0.02119"
"265.18200","22.09869","0.02141"
"265.18800","22.09917","0.02155"
"265.19400","22.09971","0.02157"
"265.20000","22.10018","0.02163"
"265.20600","22.10072","0.02152"
"265.21200","22.10120","0.02135"
"265.21800","22.10174","0.02136"
"265.22400","22.10222","0.02141"
"265.23000","22.10270","0.02141"
"265.23600","22.10324","0.02144"
"265.24200","22.10371","0.02139"
"265.24800","22.10425","0.02119"
"265.25400","22.10473","0.02101"
"265.26000","22.10521","0.02091"
"265.26600","22.10574","0.02079"
"265.27200","22.10629","0.02067"
"265.27800","22.10676","0.02064"
"265.28400","22.10730","0.02067"
"265.29000","22.10778","0.02076"
"265.29600","22.10826","0.02082"
"265.30200","22.10873","0.02094"
"265.30800","22.10927","0.02120"
"265.31400","22.10975","0.02154"
"265.32000","22.11023","0.02164"
"265.32600","22.11071","0.02165"
"265.33200","22.11119","0.02169"
"265.33800","22.11172","0.02164"
"265.34400","22.11220","0.02156"
"265.35000","22.11268","0.02157"
"265.35600","22.11322","0.02166"
"265.36200","22.11370","0.02169"
"265.36800","22.11418","0.02166"
"265.37400","22.11471","0.02169"
"265.38000","22.11519","0.02165"
"265.38600","22.11567","0.02145"
"265.39200","22.11621","0.02131"
"265.39800","22.11669","0.02122"
"265.40400","22.11723","0.02117"
"265.41000","22.11770","0.02120"
"265.41600","22.11824","0.02125"
"265.42200","22.11872","0.02122"
"265.42800","22.11920","0.02110"
"265.43400","22.11968","0.02104"
"265.44000","22.12021","0.02091"
"265.44600","22.12069","0.02089"
"265.45200","22.12117","0.02099"
"265.45800","22.12165","0.02114"
"265.46400","22.12219","0.02118"
"265.47000","22.12267","0.02111"
"265.47600","22.12314","0.02113"
"265.48200","22.12368","0.02132"
"265.48800","22.12416","0.02144"
"265.49400","22.12464","0.02159"
"265.50000","22.12518","0.02180"
"265.50600","22.12566","0.02184"
"265.51200","22.12613","0.02182"
"265.51800","22.12667","0.02176"
"265.52400","22.12715","0.02173"
"265.53000","22.12763","0.02171"
"265.53600","22.12817","0.02163"
"265.54200","22.12864","0.02167"
"265.54800","22.12918","0.02185"
"265.55400","22.12966","0.02198"
"265.56000","22.13020","0.02194"
"265.56600","22.13068","0.02190"
"265.57200","22.13116","0.02183"
"265.57800","22.13169","0.02190"
"265.58400","22.13217","0.02197"
"265.59000","22.13265","0.02191"
"265.59600","22.13313","0.02181"
"265.60200","22.13367","0.02164"
"265.60800","22.13415","0.02148"
"265.61400","22.13462","0.02154"
"265.62000","22.13510","0.02162"
"265.62600","22.13558","0.02159"
"265.63200","22.13612","0.02161"
"265.63800","22.13660","0.02169"
"265.64400","22.13707","0.02175"
"265.65000","22.13761","0.02172"
"265.65600","22.13809","0.02166"
"265.66200","22.13857","0.02159"
"265.66800","22.13911","0.02159"
"265.67400","22.13959","0.02164"
"265.68000","22.14013","0.02175"
"265.68600","22.14066","0.02184"
"265.69200","22.14114","0.02196"
"265.69800","22.14168","0.02195"
"265.70400","22.14216","0.02201"
"265.71000","22.14269","0.02199"
"265.71600","22.14317","0.02191"
"265.72200","22.14371","0.02182"
"265.72800","22.14419","0.02164"
"265.73400","22.14467","0.02155"
"265.74000","22.14520","0.02150"
"265.74600","22.14569","0.02146"
"265.75200","22.14616","0.02136"
"265.75800","22.14664","0.02134"
"265.76400","22.14718","0.02141"
"265.77000","22.14766","0.02141"
"265.77600","22.14819","0.02141"
"265.78200","22.14867","0.02136"
"265.78800","22.14921","0.02126"
"265.79400","22.14969","0.02119"
"265.80000","22.15017","0.02129"
"265.80600","22.15071","0.02150"
"265.81200","22.15118","0.02167"
"265.81800","22.15172","0.02174"
"265.82400","22.15220","0.02165"
"265.83000","22.15274","0.02145"
"265.83600","22.15322","0.02112"
"265.84200","22.15370","0.02074"
"265.84800","22.15423","0.02032"
"265.85400","22.15471","0.01980"
"265.86000","22.15525","0.01934"
"265.86600","22.15573","0.01912"
"265.87200","22.15621","0.01922"
"265.87800","22.15668","0.01934"
"265.88400","22.15716","0.01953"
"265.89000","22.15770","0.01960"
"265.89600","22.15818","0.01962"
"265.90200","22.15866","0.01960"
"265.90800","22.15914","0.01971"
"265.91400","22.15968","0.01996"
"265.92000","22.16015","0.02030"
"265.92600","22.16069","0.02056"
"265.93200","22.16117","0.02081"
"265.93800","22.16171","0.02080"
"265.94400","22.16218","0.02070"
"265.95000","22.16272","0.02056"
"265.95600","22.16320","0.02037"
"265.96200","22.16368","0.02021"
"265.96800","22.16422","0.02008"
"265.97400","22.16470","0.02011"
"265.98000","22.16524","0.02012"
"265.98600","22.16571","0.01987"
"265.99200","22.16619","0.01977"
"265.99800","22.16667","0.01991"
"266.00400","22.16721","0.02007"
"266.01000","22.16769","0.02011"
"266.01600","22.16822","0.02029"
"266.02200","22.16870","0.02045"
"266.02800","22.16918","0.02045"
"266.03400","22.16966","0.02043"
"266.04000","22.17020","0.02045"
"266.04600","22.17068","0.02051"
"266.05200","22.17115","0.02060"
"266.05800","22.17169","0.02069"
"266.06400","22.17217","0.02071"
"266.07000","22.17265","0.02061"
"266.07600","22.17319","0.02044"
"266.08200","22.17367","0.02031"
"266.08800","22.17414","0.02029"
"266.09400","22.17468","0.02033"
"266.10000","22.17516","0.02035"
"266.10600","22.17570","0.02047"
"266.11200","22.17618","0.02064"
"266.11800","22.17665","0.02079"
"266.12400","22.17719","0.02085"
"266.13000","22.17767","0.02099"
"266.13600","22.17821","0.02101"
"266.14200","22.17869","0.02092"
"266.14800","22.17917","0.02088"
"266.15400","22.17964","0.02088"
"266.16000","22.18018","0.02079"
"266.16600","22.18066","0.02078"
"266.17200","22.18114","0.02078"
"266.17800","22.18168","0.02083"
"266.18400","22.18216","0.02089"
"266.19000","22.18263","0.02080"
"266.19600","22.18317","0.02054"
"266.20200","22.18365","0.02038"
"266.20800","22.18413","0.02031"
"266.21400","22.18461","0.02039"
"266.22000","22.18515","0.02060"
"266.22600","22.18562","0.02065"
"266.23200","22.18616","0.02072"
"266.23800","22.18664","0.02081"
"266.24400","22.18712","0.02088"
"266.25000","22.18766","0.02077"
"266.25600","22.18814","0.02063"
"266.26200","22.18867","0.02055"
"266.26800","22.18915","0.02052"
"266.27400","22.18969","0.02052"
"266.28000","22.19017","0.02053"
"266.28600","22.19071","0.02052"
"266.29200","22.19118","0.02051"
"266.29800","22.19172","0.02050"
"266.30400","22.19220","0.02045"
"266.31000","22.19268","0.02034"
"266.31600","22.19322","0.02031"
"266.32200","22.19370","0.02031"
"266.32800","22.19423","0.02039"
"266.33400","22.19471","0.02058"
"266.34000","22.19525","0.02067"
"266.34600","22.19573","0.02078"
"266.35200","22.19621","0.02087"
"266.35800","22.19674","0.02095"
"266.36400","22.19722","0.02098"
"266.37000","22.19770","0.02091"
"266.37600","22.19824","0.02081"
"266.38200","22.19872","0.02080"
"266.38800","22.19919","0.02069"
"266.39400","22.19973","0.02046"
"266.40000","22.20021","0.02047"
"266.40600","22.20075","0.02059"
"266.41200","22.20123","0.02080"
"266.41800","22.20171","0.02102"
"266.42400","22.20225","0.02105"
"266.43000","22.20272","0.02108"
"266.43600","22.20320","0.02116"
"266.44200","22.20374","0.02122"
"266.44800","22.20422","0.02125"
"266.45400","22.20470","0.02112"
"266.46000","22.20523","0.02091"
"266.46600","22.20571","0.02071"
"266.47200","22.20625","0.02059"
"266.47800","22.20673","0.02054"
"266.48400","22.20727","0.02048"
"266.49000","22.20774","0.02039"
"266.49600","22.20823","0.02035"
"266.50200","22.20870","0.02043"
"266.50800","22.20918","0.02056"
"266.51400","22.20972","0.02060"
"266.52000","22.21020","0.02058"
"266.52600","22.21068","0.02041"
"266.53200","22.21121","0.02046"
"266.53800","22.21169","0.02059"
"266.54400","22.21217","0.02076"
"266.55000","22.21271","0.02105"
"266.55600","22.21319","0.02115"
"266.56200","22.21372","0.02122"
"266.56800","22.21420","0.02126"
"266.57400","22.21468","0.02127"
"266.58000","22.21522","0.02140"
"266.58600","22.21570","0.02145"
"266.59200","22.21618","0.02140"
"266.59800","22.21671","0.02119"
"266.60400","22.21719","0.02094"
"266.61000","22.21767","0.02067"
"266.61600","22.21821","0.02061"
"266.62200","22.21869","0.02058"
"266.62800","22.21917","0.02055"
"266.63400","22.21964","0.02063"
"266.64000","22.22018","0.02075"
"266.64600","22.22066","0.02077"
"266.65200","22.22114","0.02070"
"266.65800","22.22168","0.02078"
"266.66400","22.22216","0.02091"
"266.67000","22.22264","0.02090"
"266.67600","22.22311","0.02084"
"266.68200","22.22365","0.02098"
"266.68800","22.22413","0.02107"
"266.69400","22.22461","0.02100"
"266.70000","22.22515","0.02097"
"266.70600","22.22562","0.02092"
"266.71200","22.22616","0.02080"
"266.71800","22.22664","0.02073"
"266.72400","22.22712","0.02073"
"266.73000","22.22765","0.02080"
"266.73600","22.22813","0.02078"
"266.74200","22.22867","0.02076"
"266.74800","22.22915","0.02074"
"266.75400","22.22963","0.02058"
"266.76000","22.23017","0.02043"
"266.76600","22.23064","0.02043"
"266.77200","22.23118","0.02068"
"266.77800","22.23166","0.02102"
"266.78400","22.23214","0.02122"
"266.79000","22.23268","0.02128"
"266.79600","22.23316","0.02123"
"266.80200","22.23363","0.02118"
"266.80800","22.23417","0.02117"
"266.81400","22.23465","0.02119"
"266.82000","22.23519","0.02121"
"266.82600","22.23567","0.02116"
"266.83200","22.23620","0.02107"
"266.83800","22.23668","0.02105"
"266.84400","22.23722","0.02097"
"266.85000","22.23770","0.02092"
"266.85600","22.23824","0.02098"
"266.86200","22.23872","0.02089"
"266.86800","22.23919","0.02093"
"266.87400","22.23973","0.02095"
"266.88000","22.24021","0.02106"
"266.88600","22.24075","0.02107"
"266.89200","22.24123","0.02102"
"266.89800","22.24177","0.02096"
"266.90400","22.24224","0.02087"
"266.91000","22.24272","0.02085"
"266.91600","22.24326","0.02103"
"266.92200","22.24374","0.02124"
"266.92800","22.24422","0.02150"
"266.93400","22.24470","0.02182"
"266.94000","22.24517","0.02201"
"266.94600","22.24571","0.02205"
"266.95200","22.24619","0.02211"
"266.95800","22.24667","0.02212"
"266.96400","22.24721","0.02206"
"266.97000","22.24768","0.02183"
"266.97600","22.24822","0.02161"
"266.98200","22.24870","0.02147"
"266.98800","22.24924","0.02125"
"266.99400","22.24972","0.02106"
"267.00000","22.25020","0.02103"
"267.00600","22.25073","0.02101"
"267.01200","22.25121","0.02097"
"267.01800","22.25169","0.02095"
"267.02400","22.25223","0.02107"
"267.03000","22.25271","0.02122"
"267.03600","22.25319","0.02133"
"267.04200","22.25372","0.02144"
"267.04800","22.25420","0.02169"
"267.05400","22.25474","0.02171"
"267.06000","22.25522","0.02159"
"267.06600","22.25570","0.02141"
"267.07200","22.25617","0.02125"
"267.07800","22.25665","0.02111"
"267.08400","22.25719","0.02111"
"267.09000","22.25767","0.02121"
"267.09600","22.25815","0.02139"
"267.10200","22.25869","0.02144"
"267.10800","22.25916","0.02134"
"267.11400","22.25970","0.02127"
"267.12000","22.26018","0.02127"
"267.12600","22.26072","0.02125"
"267.13200","22.26120","0.02127"
"267.13800","22.26167","0.02135"
"267.14400","22.26221","0.02137"
"267.15000","22.26269","0.02135"
"267.15600","22.26323","0.02135"
"267.16200","22.26371","0.02138"
"267.16800","22.26419","0.02140"
"267.17400","22.26467","0.02140"
"267.18000","22.26520","0.02135"
"267.18600","22.26568","0.02123"
"267.19200","22.26616","0.02100"
"267.19800","22.26670","0.02088"
"267.20400","22.26718","0.02086"
"267.21000","22.26765","0.02078"
"267.21600","22.26819","0.02083"
"267.22200","22.26867","0.02094"
"267.22800","22.26915","0.02094"
"267.23400","22.26969","0.02087"
"267.24000","22.27017","0.02078"
"267.24600","22.27071","0.02077"
"267.25200","22.27118","0.02094"
"267.25800","22.27166","0.02106"
"267.26400","22.27220","0.02107"
"267.27000","22.27268","0.02099"
"267.27600","22.27321","0.02097"
"267.28200","22.27369","0.02108"
"267.28800","22.27423","0.02123"
"267.29400","22.27471","0.02145"
"267.30000","22.27519","0.02165"
"267.30600","22.27573","0.02182"
"267.31200","22.27620","0.02205"
"267.31800","22.27668","0.02211"
"267.32400","22.27722","0.02206"
"267.33000","22.27770","0.02205"
"267.33600","22.27818","0.02204"
"267.34200","22.27872","0.02196"
"267.34800","22.27919","0.02188"
"267.35400","22.27967","0.02171"
"267.36000","22.28021","0.02147"
"267.36600","22.28069","0.02119"
"267.37200","22.28117","0.02109"
"267.37800","22.28171","0.02107"
"267.38400","22.28218","0.02114"
"267.39000","22.28266","0.02123"
"267.39600","22.28320","0.02123"
"267.40200","22.28368","0.02116"
"267.40800","22.28422","0.02111"
"267.41400","22.28470","0.02112"
"267.42000","22.28523","0.02128"
"267.42600","22.28571","0.02144"
"267.43200","22.28625","0.02140"
"267.43800","22.28673","0.02138"
"267.44400","22.28720","0.02127"
"267.45000","22.28774","0.02110"
"267.45600","22.28822","0.02097"
"267.46200","22.28870","0.02105"
"267.46800","22.28918","0.02112"
"267.47400","22.28972","0.02119"
"267.48000","22.29020","0.02131"
"267.48600","22.29067","0.02143"
"267.49200","22.29115","0.02145"
"267.49800","22.29169","0.02140"
"267.50400","22.29217","0.02128"
"267.51000","22.29271","0.02127"
"267.51600","22.29318","0.02130"
"267.52200","22.29366","0.02138"
"267.52800","22.29420","0.02143"
"267.53400","22.29468","0.02152"
"267.54000","22.29522","0.02148"
"267.54600","22.29570","0.02143"
"267.55200","22.29623","0.02146"
"267.55800","22.29671","0.02152"
"267.56400","22.29725","0.02156"
"267.57000","22.29773","0.02156"
"267.57600","22.29821","0.02149"
"267.58200","22.29875","0.02156"
"267.58800","22.29922","0.02162"
"267.59400","22.29970","0.02163"
"267.60000","22.30018","0.02174"
"267.60600","22.30072","0.02183"
"267.61200","22.30120","0.02189"
"267.61800","22.30168","0.02188"
"267.62400","22.30215","0.02184"
"267.63000","22.30263","0.02173"
"267.63600","22.30317","0.02174"
"267.64200","22.30365","0.02186"
"267.64800","22.30412","0.02190"
"267.65400","22.30461","0.02186"
"267.66000","22.30514","0.02184"
"267.66600","22.30562","0.02193"
"267.67200","22.30610","0.02201"
"267.67800","22.30664","0.02202"
"267.68400","22.30718","0.02196"
"267.69000","22.30766","0.02187"
"267.69600","22.30813","0.02185"
"267.70200","22.30867","0.02187"
"267.70800","22.30915","0.02183"
"267.71400","22.30968","0.02174"
"267.72000","22.31017","0.02171"
"267.72600","22.31064","0.02165"
"267.73200","22.31118","0.02163"
"267.73800","22.31166","0.02175"
"267.74400","22.31214","0.02188"
"267.75000","22.31262","0.02197"
"267.75600","22.31316","0.02202"
"267.76200","22.31363","0.02201"
"267.76800","22.31411","0.02193"
"267.77400","22.31465","0.02190"
"267.78000","22.31513","0.02189"
"267.78600","22.31561","0.02186"
"267.79200","22.31608","0.02169"
"267.79800","22.31662","0.02165"
"267.80400","22.31710","0.02157"
"267.81000","22.31758","0.02157"
"267.81600","22.31812","0.02150"
"267.82200","22.31860","0.02138"
"267.82800","22.31913","0.02128"
"267.83400","22.31967","0.02131"
"267.84000","22.32015","0.02133"
"267.84600","22.32069","0.02130"
"267.85200","22.32122","0.02121"
"267.85800","22.32170","0.02109"
"267.86400","22.32218","0.02110"
"267.87000","22.32272","0.02124"
"267.87600","22.32320","0.02137"
"267.88200","22.32368","0.02145"
"267.88800","22.32421","0.02155"
"267.89400","22.32469","0.02178"
"267.90000","22.32517","0.02183"
"267.90600","22.32565","0.02181"
"267.91200","22.32619","0.02192"
"267.91800","22.32667","0.02206"
"267.92400","22.32720","0.02205"
"267.93000","22.32768","0.02207"
"267.93600","22.32816","0.02212"
"267.94200","22.32870","0.02206"
"267.94800","22.32918","0.02197"
"267.95400","22.32972","0.02196"
"267.96000","22.33019","0.02211"
"267.96600","22.33073","0.02224"
"267.97200","22.33121","0.02226"
"267.97800","22.33169","0.02218"
"267.98400","22.33223","0.02211"
"267.99000","22.33271","0.02204"
"267.99600","22.33324","0.02195"
"268.00200","22.33372","0.02190"
"268.00800","22.33426","0.02182"
"268.01400","22.33474","0.02190"
"268.02000","22.33522","0.02206"
"268.02600","22.33570","0.02218"
"268.03200","22.33623","0.02221"
"268.03800","22.33671","0.02235"
"268.04400","22.33719","0.02239"
"268.05000","22.33767","0.02240"
"268.05600","22.33821","0.02228"
"268.06200","22.33868","0.02212"
"268.06800","22.33916","0.02190"
"268.07400","22.33970","0.02178"
"268.08000","22.34018","0.02167"
"268.08600","22.34072","0.02177"
"268.09200","22.34120","0.02199"
"268.09800","22.34174","0.02210"
"268.10400","22.34221","0.02225"
"268.11000","22.34275","0.02240"
"268.11600","22.34323","0.02250"
"268.12200","22.34377","0.02256"
"268.12800","22.34425","0.02250"
"268.13400","22.34472","0.02232"
"268.14000","22.34526","0.02212"
"268.14600","22.34574","0.02193"
"268.15200","22.34622","0.02180"
"268.15800","22.34676","0.02179"
"268.16400","22.34724","0.02180"
"268.17000","22.34771","0.02184"
"268.17600","22.34819","0.02180"
"268.18200","22.34873","0.02172"
"268.18800","22.34921","0.02174"
"268.19400","22.34969","0.02176"
"268.20000","22.35017","0.02177"
"268.20600","22.35070","0.02180"
"268.21200","22.35118","0.02187"
"268.21800","22.35166","0.02194"
"268.22400","22.35214","0.02200"
"268.23000","22.35267","0.02207"
"268.23600","22.35316","0.02198"
"268.24200","22.35363","0.02181"
"268.24800","22.35417","0.02172"
"268.25400","22.35465","0.02168"
"268.26000","22.35513","0.02169"
"268.26600","22.35567","0.02177"
"268.27200","22.35614","0.02177"
"268.27800","22.35668","0.02153"
"268.28400","22.35716","0.02130"
"268.29000","22.35764","0.02112"
"268.29600","22.35812","0.02105"
"268.30200","22.35865","0.02110"
"268.30800","22.35913","0.02118"
"268.31400","22.35967","0.02136"
"268.32000","22.36015","0.02148"
"268.32600","22.36063","0.02141"
"268.33200","22.36117","0.02131"
"268.33800","22.36164","0.02125"
"268.34400","22.36212","0.02118"
"268.35000","22.36266","0.02110"
"268.35600","22.36314","0.02123"
"268.36200","22.36362","0.02143"
"268.36800","22.36416","0.02146"
"268.37400","22.36463","0.02141"
"268.38000","22.36511","0.02140"
"268.38600","22.36565","0.02128"
"268.39200","22.36613","0.02103"
"268.39800","22.36666","0.02087"
"268.40400","22.36715","0.02073"
"268.41000","22.36768","0.02071"
"268.41600","22.36816","0.02075"
"268.42200","22.36864","0.02085"
"268.42800","22.36918","0.02100"
"268.43400","22.36966","0.02115"
"268.44000","22.37014","0.02116"
"268.44600","22.37067","0.02116"
"268.45200","22.37115","0.02126"
"268.45800","22.37163","0.02129"
"268.46400","22.37217","0.02137"
"268.47000","22.37264","0.02145"
"268.47600","22.37318","0.02139"
"268.48200","22.37366","0.02134"
"268.48800","22.37420","0.02116"
"268.49400","22.37468","0.02092"
"268.50000","22.37516","0.02066"
"268.50600","22.37570","0.02048"
"268.51200","22.37617","0.02045"
"268.51800","22.37671","0.02052"
"268.52400","22.37719","0.02072"
"268.53000","22.37767","0.02100"
"268.53600","22.37815","0.02119"
"268.54200","22.37868","0.02114"
"268.54800","22.37916","0.02104"
"268.55400","22.37970","0.02107"
"268.56000","22.38018","0.02110"
"268.56600","22.38066","0.02115"
"268.57200","22.38119","0.02125"
"268.57800","22.38167","0.02144"
"268.58400","22.38215","0.02148"
"268.59000","22.38269","0.02137"
"268.59600","22.38317","0.02135"
"268.60200","22.38365","0.02132"
"268.60800","22.38419","0.02123"
"268.61400","22.38466","0.02120"
"268.62000","22.38520","0.02118"
"268.62600","22.38568","0.02125"
"268.63200","22.38616","0.02125"
"268.63800","22.38670","0.02119"
"268.64400","22.38717","0.02099"
"268.65000","22.38771","0.02089"
"268.65600","22.38819","0.02079"
"268.66200","22.38873","0.02083"
"268.66800","22.38921","0.02095"
"268.67400","22.38969","0.02102"
"268.68000","22.39017","0.02104"
"268.68600","22.39070","0.02108"
"268.69200","22.39118","0.02114"
"268.69800","22.39166","0.02125"
"268.70400","22.39220","0.02118"
"268.71000","22.39268","0.02107"
"268.71600","22.39315","0.02095"
"268.72200","22.39369","0.02083"
"268.72800","22.39417","0.02069"
"268.73400","22.39465","0.02067"
"268.74000","22.39512","0.02083"
"268.74600","22.39566","0.02097"
"268.75200","22.39614","0.02104"
"268.75800","22.39662","0.02104"
"268.76400","22.39716","0.02111"
"268.77000","22.39764","0.02123"
"268.77600","22.39818","0.02119"
"268.78200","22.39865","0.02099"
"268.78800","22.39913","0.02093"
"268.79400","22.39967","0.02095"
"268.80000","22.40015","0.02112"
"268.80600","22.40063","0.02128"
"268.81200","22.40110","0.02148"
"268.81800","22.40164","0.02161"
"268.82400","22.40212","0.02160"
"268.83000","22.40266","0.02164"
"268.83600","22.40314","0.02164"
"268.84200","22.40362","0.02155"
"268.84800","22.40409","0.02141"
"268.85400","22.40463","0.02122"
"268.86000","22.40511","0.02112"
"268.86600","22.40559","0.02110"
"268.87200","22.40613","0.02107"
"268.87800","22.40661","0.02103"
"268.88400","22.40714","0.02104"
"268.89000","22.40762","0.02109"
"268.89600","22.40810","0.02128"
"268.90200","22.40864","0.02132"
"268.90800","22.40911","0.02125"
"268.91400","22.40965","0.02122"
"268.92000","22.41013","0.02127"
"268.92600","22.41067","0.02125"
"268.93200","22.41115","0.02133"
"268.93800","22.41169","0.02153"
"268.94400","22.41217","0.02161"
"268.95000","22.41264","0.02151"
"268.95600","22.41318","0.02145"
"268.96200","22.41366","0.02137"
"268.96800","22.41414","0.02118"
"268.97400","22.41468","0.02108"
"268.98000","22.41516","0.02111"
"268.98600","22.41563","0.02119"
"268.99200","22.41617","0.02115"
"268.99800","22.41665","0.02119"
"269.00400","22.41713","0.02137"
"269.01000","22.41767","0.02139"
"269.01600","22.41814","0.02144"
"269.02200","22.41868","0.02135"
"269.02800","22.41916","0.02137"
"269.03400","22.41964","0.02156"
"269.04000","22.42018","0.02167"
"269.04600","22.42066","0.02181"
"269.05200","22.42119","0.02186"
"269.05800","22.42173","0.02192"
"269.06400","22.42221","0.02199"
"269.07000","22.42269","0.02207"
"269.07600","22.42323","0.02195"
"269.08200","22.42371","0.02173"
"269.08800","22.42418","0.02167"
"269.09400","22.42466","0.02163"
"269.10000","22.42520","0.02156"
"269.10600","22.42568","0.02151"
"269.11200","22.42616","0.02154"
"269.11800","22.42670","0.02155"
"269.12400","22.42717","0.02143"
"269.13000","22.42771","0.02135"
"269.13600","22.42819","0.02135"
"269.14200","22.42873","0.02125"
"269.14800","22.42921","0.02120"
"269.15400","22.42969","0.02118"
"269.16000","22.43022","0.02124"
"269.16600","22.43070","0.02121"
"269.17200","22.43124","0.02126"
"269.17800","22.43172","0.02137"
"269.18400","22.43220","0.02145"
"269.19000","22.43273","0.02141"
"269.19600","22.43321","0.02140"
"269.20200","22.43375","0.02139"
"269.20800","22.43423","0.02143"
"269.21400","22.43477","0.02148"
"269.22000","22.43525","0.02154"
"269.22600","22.43578","0.02148"
"269.23200","22.43626","0.02136"
"269.23800","22.43674","0.02120"
"269.24400","22.43722","0.02105"
"269.25000","22.43769","0.02097"
"269.25600","22.43824","0.02087"
"269.26200","22.43871","0.02073"
"269.26800","22.43919","0.02069"
"269.27400","22.43973","0.02070"
"269.28000","22.44021","0.02080"
"269.28600","22.44069","0.02112"
"269.29200","22.44123","0.02143"
"269.29800","22.44170","0.02170"
"269.30400","22.44218","0.02181"
"269.31000","22.44266","0.02178"
"269.31600","22.44320","0.02183"
"269.32200","22.44367","0.02180"
"269.32800","22.44415","0.02168"
