End date,"12/17/2016"
Specimen label,"15CG_Unk"
Maximum Load,"0.01489",N

Time,Extension,Load
(s),(mm),(N)
"103.84800","8.65418","0.00879"
"103.85400","8.65471","0.00869"
"103.86000","8.65519","0.00866"
"103.86600","8.65573","0.00870"
"103.87200","8.65621","0.00868"
"103.87800","8.65675","0.00871"
"103.88400","8.65723","0.00880"
"103.89000","8.65770","0.00889"
"103.89600","8.65818","0.00891"
"103.90200","8.65872","0.00892"
"103.90800","8.65920","0.00892"
"103.91400","8.65968","0.00894"
"103.92000","8.66022","0.00893"
"103.92600","8.66069","0.00894"
"103.93200","8.66117","0.00901"
"103.93800","8.66165","0.00905"
"103.94400","8.66219","0.00900"
"103.95000","8.66267","0.00897"
"103.95600","8.66315","0.00893"
"103.96200","8.66362","0.00893"
"103.96800","8.66416","0.00893"
"103.97400","8.66464","0.00888"
"103.98000","8.66518","0.00885"
"103.98600","8.66566","0.00882"
"103.99200","8.66619","0.00886"
"103.99800","8.66667","0.00896"
"104.00400","8.66721","0.00897"
"104.01000","8.66769","0.00895"
"104.01600","8.66823","0.00895"
"104.02200","8.66870","0.00899"
"104.02800","8.66918","0.00902"
"104.03400","8.66972","0.00907"
"104.04000","8.67020","0.00907"
"104.04600","8.67068","0.00908"
"104.05200","8.67122","0.00908"
"104.05800","8.67169","0.00906"
"104.06400","8.67217","0.00902"
"104.07000","8.67271","0.00895"
"104.07600","8.67319","0.00885"
"104.08200","8.67367","0.00886"
"104.08800","8.67415","0.00890"
"104.09400","8.67468","0.00887"
"104.10000","8.67516","0.00891"
"104.10600","8.67570","0.00902"
"104.11200","8.67618","0.00908"
"104.11800","8.67672","0.00911"
"104.12400","8.67719","0.00911"
"104.13000","8.67773","0.00904"
"104.13600","8.67821","0.00893"
"104.14200","8.67875","0.00886"
"104.14800","8.67923","0.00890"
"104.15400","8.67971","0.00896"
"104.16000","8.68024","0.00895"
"104.16600","8.68072","0.00901"
"104.17200","8.68120","0.00896"
"104.17800","8.68174","0.00883"
"104.18400","8.68222","0.00872"
"104.19000","8.68270","0.00864"
"104.19600","8.68317","0.00866"
"104.20200","8.68371","0.00872"
"104.20800","8.68419","0.00877"
"104.21400","8.68467","0.00886"
"104.22000","8.68521","0.00890"
"104.22600","8.68569","0.00890"
"104.23200","8.68622","0.00902"
"104.23800","8.68670","0.00914"
"104.24400","8.68724","0.00918"
"104.25000","8.68772","0.00917"
"104.25600","8.68820","0.00911"
"104.26200","8.68874","0.00910"
"104.26800","8.68921","0.00914"
"104.27400","8.68975","0.00922"
"104.28000","8.69023","0.00929"
"104.28600","8.69077","0.00928"
"104.29200","8.69125","0.00918"
"104.29800","8.69178","0.00905"
"104.30400","8.69226","0.00902"
"104.31000","8.69274","0.00904"
"104.31600","8.69328","0.00909"
"104.32200","8.69376","0.00909"
"104.32800","8.69423","0.00907"
"104.33400","8.69471","0.00902"
"104.34000","8.69525","0.00901"
"104.34600","8.69573","0.00905"
"104.35200","8.69621","0.00903"
"104.35800","8.69669","0.00900"
"104.36400","8.69717","0.00897"
"104.37000","8.69764","0.00895"
"104.37600","8.69818","0.00890"
"104.38200","8.69866","0.00889"
"104.38800","8.69920","0.00887"
"104.39400","8.69968","0.00888"
"104.40000","8.70015","0.00893"
"104.40600","8.70069","0.00896"
"104.41200","8.70117","0.00901"
"104.41800","8.70171","0.00902"
"104.42400","8.70219","0.00895"
"104.43000","8.70267","0.00891"
"104.43600","8.70320","0.00889"
"104.44200","8.70368","0.00894"
"104.44800","8.70416","0.00895"
"104.45400","8.70470","0.00889"
"104.46000","8.70518","0.00886"
"104.46600","8.70566","0.00896"
"104.47200","8.70613","0.00898"
"104.47800","8.70667","0.00891"
"104.48400","8.70715","0.00893"
"104.49000","8.70763","0.00895"
"104.49600","8.70811","0.00891"
"104.50200","8.70864","0.00888"
"104.50800","8.70912","0.00892"
"104.51400","8.70960","0.00897"
"104.52000","8.71014","0.00897"
"104.52600","8.71062","0.00891"
"104.53200","8.71116","0.00887"
"104.53800","8.71163","0.00871"
"104.54400","8.71217","0.00860"
"104.55000","8.71265","0.00864"
"104.55600","8.71319","0.00866"
"104.56200","8.71373","0.00863"
"104.56800","8.71420","0.00867"
"104.57400","8.71474","0.00877"
"104.58000","8.71522","0.00881"
"104.58600","8.71576","0.00883"
"104.59200","8.71624","0.00887"
"104.59800","8.71678","0.00889"
"104.60400","8.71725","0.00886"
"104.61000","8.71773","0.00881"
"104.61600","8.71827","0.00885"
"104.62200","8.71875","0.00894"
"104.62800","8.71923","0.00903"
"104.63400","8.71977","0.00914"
"104.64000","8.72024","0.00920"
"104.64600","8.72072","0.00921"
"104.65200","8.72120","0.00921"
"104.65800","8.72174","0.00920"
"104.66400","8.72222","0.00914"
"104.67000","8.72269","0.00901"
"104.67600","8.72317","0.00890"
"104.68200","8.72371","0.00887"
"104.68800","8.72419","0.00888"
"104.69400","8.72473","0.00893"
"104.70000","8.72521","0.00903"
"104.70600","8.72574","0.00911"
"104.71200","8.72622","0.00914"
"104.71800","8.72676","0.00915"
"104.72400","8.72724","0.00907"
"104.73000","8.72778","0.00898"
"104.73600","8.72826","0.00891"
"104.74200","8.72873","0.00891"
"104.74800","8.72921","0.00907"
"104.75400","8.72975","0.00920"
"104.76000","8.73023","0.00917"
"104.76600","8.73071","0.00908"
"104.77200","8.73119","0.00894"
"104.77800","8.73172","0.00880"
"104.78400","8.73220","0.00874"
"104.79000","8.73274","0.00867"
"104.79600","8.73322","0.00864"
"104.80200","8.73370","0.00864"
"104.80800","8.73423","0.00865"
"104.81400","8.73471","0.00869"
"104.82000","8.73519","0.00877"
"104.82600","8.73573","0.00884"
"104.83200","8.73621","0.00893"
"104.83800","8.73675","0.00896"
"104.84400","8.73722","0.00896"
"104.85000","8.73776","0.00891"
"104.85600","8.73824","0.00886"
"104.86200","8.73878","0.00888"
"104.86800","8.73926","0.00892"
"104.87400","8.73973","0.00898"
"104.88000","8.74027","0.00910"
"104.88600","8.74075","0.00919"
"104.89200","8.74123","0.00913"
"104.89800","8.74171","0.00909"
"104.90400","8.74219","0.00906"
"104.91000","8.74272","0.00905"
"104.91600","8.74320","0.00906"
"104.92200","8.74368","0.00904"
"104.92800","8.74416","0.00904"
"104.93400","8.74470","0.00905"
"104.94000","8.74518","0.00899"
"104.94600","8.74565","0.00900"
"104.95200","8.74619","0.00907"
"104.95800","8.74667","0.00909"
"104.96400","8.74721","0.00913"
"104.97000","8.74769","0.00907"
"104.97600","8.74817","0.00900"
"104.98200","8.74870","0.00894"
"104.98800","8.74918","0.00887"
"104.99400","8.74966","0.00874"
"105.00000","8.75020","0.00872"
"105.00600","8.75068","0.00871"
"105.01200","8.75121","0.00875"
"105.01800","8.75169","0.00878"
"105.02400","8.75223","0.00883"
"105.03000","8.75271","0.00887"
"105.03600","8.75319","0.00889"
"105.04200","8.75373","0.00888"
"105.04800","8.75420","0.00887"
"105.05400","8.75468","0.00889"
"105.06000","8.75516","0.00896"
"105.06600","8.75570","0.00905"
"105.07200","8.75618","0.00908"
"105.07800","8.75666","0.00902"
"105.08400","8.75713","0.00898"
"105.09000","8.75767","0.00887"
"105.09600","8.75815","0.00880"
"105.10200","8.75869","0.00882"
"105.10800","8.75917","0.00894"
"105.11400","8.75970","0.00909"
"105.12000","8.76018","0.00912"
"105.12600","8.76066","0.00910"
"105.13200","8.76120","0.00915"
"105.13800","8.76168","0.00924"
"105.14400","8.76222","0.00933"
"105.15000","8.76269","0.00941"
"105.15600","8.76323","0.00933"
"105.16200","8.76377","0.00917"
"105.16800","8.76425","0.00903"
"105.17400","8.76473","0.00899"
"105.18000","8.76527","0.00903"
"105.18600","8.76574","0.00904"
"105.19200","8.76622","0.00897"
"105.19800","8.76676","0.00900"
"105.20400","8.76724","0.00908"
"105.21000","8.76772","0.00912"
"105.21600","8.76826","0.00925"
"105.22200","8.76873","0.00935"
"105.22800","8.76921","0.00936"
"105.23400","8.76975","0.00930"
"105.24000","8.77023","0.00923"
"105.24600","8.77071","0.00917"
"105.25200","8.77124","0.00907"
"105.25800","8.77172","0.00887"
"105.26400","8.77220","0.00876"
"105.27000","8.77274","0.00867"
"105.27600","8.77322","0.00861"
"105.28200","8.77376","0.00857"
"105.28800","8.77423","0.00854"
"105.29400","8.77477","0.00865"
"105.30000","8.77525","0.00876"
"105.30600","8.77579","0.00879"
"105.31200","8.77627","0.00881"
"105.31800","8.77674","0.00883"
"105.32400","8.77728","0.00884"
"105.33000","8.77776","0.00890"
"105.33600","8.77824","0.00893"
"105.34200","8.77872","0.00892"
"105.34800","8.77926","0.00896"
"105.35400","8.77973","0.00896"
"105.36000","8.78027","0.00899"
"105.36600","8.78075","0.00898"
"105.37200","8.78123","0.00899"
"105.37800","8.78177","0.00900"
"105.38400","8.78225","0.00898"
"105.39000","8.78272","0.00891"
"105.39600","8.78320","0.00887"
"105.40200","8.78374","0.00879"
"105.40800","8.78422","0.00875"
"105.41400","8.78470","0.00874"
"105.42000","8.78523","0.00869"
"105.42600","8.78571","0.00862"
"105.43200","8.78625","0.00859"
"105.43800","8.78673","0.00853"
"105.44400","8.78727","0.00860"
"105.45000","8.78775","0.00875"
"105.45600","8.78822","0.00886"
"105.46200","8.78876","0.00898"
"105.46800","8.78924","0.00908"
"105.47400","8.78972","0.00911"
"105.48000","8.79026","0.00914"
"105.48600","8.79074","0.00918"
"105.49200","8.79121","0.00916"
"105.49800","8.79169","0.00919"
"105.50400","8.79217","0.00916"
"105.51000","8.79271","0.00903"
"105.51600","8.79319","0.00897"
"105.52200","8.79366","0.00896"
"105.52800","8.79420","0.00893"
"105.53400","8.79468","0.00881"
"105.54000","8.79516","0.00869"
"105.54600","8.79570","0.00869"
"105.55200","8.79618","0.00874"
"105.55800","8.79665","0.00879"
"105.56400","8.79719","0.00888"
"105.57000","8.79767","0.00893"
"105.57600","8.79821","0.00895"
"105.58200","8.79869","0.00897"
"105.58800","8.79922","0.00894"
"105.59400","8.79970","0.00884"
"105.60000","8.80024","0.00888"
"105.60600","8.80072","0.00896"
"105.61200","8.80120","0.00899"
"105.61800","8.80174","0.00896"
"105.62400","8.80221","0.00894"
"105.63000","8.80269","0.00900"
"105.63600","8.80317","0.00907"
"105.64200","8.80371","0.00909"
"105.64800","8.80419","0.00914"
"105.65400","8.80473","0.00913"
"105.66000","8.80520","0.00907"
"105.66600","8.80568","0.00903"
"105.67200","8.80622","0.00891"
"105.67800","8.80670","0.00870"
"105.68400","8.80724","0.00857"
"105.69000","8.80772","0.00855"
"105.69600","8.80819","0.00870"
"105.70200","8.80873","0.00890"
"105.70800","8.80921","0.00900"
"105.71400","8.80975","0.00910"
"105.72000","8.81023","0.00914"
"105.72600","8.81077","0.00915"
"105.73200","8.81130","0.00919"
"105.73800","8.81178","0.00917"
"105.74400","8.81232","0.00914"
"105.75000","8.81280","0.00912"
"105.75600","8.81328","0.00912"
"105.76200","8.81376","0.00913"
"105.76800","8.81423","0.00917"
"105.77400","8.81471","0.00918"
"105.78000","8.81519","0.00922"
"105.78600","8.81573","0.00918"
"105.79200","8.81621","0.00910"
"105.79800","8.81668","0.00914"
"105.80400","8.81722","0.00929"
"105.81000","8.81770","0.00938"
"105.81600","8.81818","0.00937"
"105.82200","8.81872","0.00928"
"105.82800","8.81920","0.00917"
"105.83400","8.81967","0.00909"
"105.84000","8.82021","0.00909"
"105.84600","8.82069","0.00914"
"105.85200","8.82123","0.00915"
"105.85800","8.82171","0.00913"
"105.86400","8.82224","0.00914"
"105.87000","8.82272","0.00917"
"105.87600","8.82326","0.00914"
"105.88200","8.82374","0.00913"
"105.88800","8.82428","0.00906"
"105.89400","8.82476","0.00894"
"105.90000","8.82523","0.00882"
"105.90600","8.82577","0.00869"
"105.91200","8.82625","0.00864"
"105.91800","8.82673","0.00869"
"105.92400","8.82721","0.00874"
"105.93000","8.82775","0.00882"
"105.93600","8.82822","0.00878"
"105.94200","8.82870","0.00872"
"105.94800","8.82918","0.00874"
"105.95400","8.82972","0.00882"
"105.96000","8.83020","0.00889"
"105.96600","8.83068","0.00899"
"105.97200","8.83121","0.00903"
"105.97800","8.83169","0.00908"
"105.98400","8.83217","0.00910"
"105.99000","8.83271","0.00911"
"105.99600","8.83319","0.00921"
"106.00200","8.83366","0.00937"
"106.00800","8.83420","0.00949"
"106.01400","8.83468","0.00945"
"106.02000","8.83522","0.00934"
"106.02600","8.83570","0.00920"
"106.03200","8.83617","0.00915"
"106.03800","8.83671","0.00916"
"106.04400","8.83719","0.00915"
"106.05000","8.83767","0.00921"
"106.05600","8.83815","0.00927"
"106.06200","8.83869","0.00930"
"106.06800","8.83916","0.00936"
"106.07400","8.83964","0.00942"
"106.08000","8.84018","0.00950"
"106.08600","8.84066","0.00950"
"106.09200","8.84114","0.00936"
"106.09800","8.84162","0.00924"
"106.10400","8.84215","0.00910"
"106.11000","8.84263","0.00898"
"106.11600","8.84311","0.00887"
"106.12200","8.84365","0.00881"
"106.12800","8.84413","0.00877"
"106.13400","8.84467","0.00873"
"106.14000","8.84514","0.00868"
"106.14600","8.84568","0.00870"
"106.15200","8.84616","0.00874"
"106.15800","8.84670","0.00876"
"106.16400","8.84718","0.00882"
"106.17000","8.84771","0.00877"
"106.17600","8.84819","0.00870"
"106.18200","8.84873","0.00868"
"106.18800","8.84921","0.00866"
"106.19400","8.84969","0.00863"
"106.20000","8.85017","0.00867"
"106.20600","8.85070","0.00881"
"106.21200","8.85118","0.00892"
"106.21800","8.85166","0.00902"
"106.22400","8.85220","0.00906"
"106.23000","8.85268","0.00911"
"106.23600","8.85322","0.00908"
"106.24200","8.85369","0.00902"
"106.24800","8.85417","0.00900"
"106.25400","8.85471","0.00894"
"106.26000","8.85519","0.00883"
"106.26600","8.85573","0.00885"
"106.27200","8.85620","0.00892"
"106.27800","8.85674","0.00900"
"106.28400","8.85722","0.00899"
"106.29000","8.85776","0.00893"
"106.29600","8.85824","0.00887"
"106.30200","8.85878","0.00884"
"106.30800","8.85925","0.00884"
"106.31400","8.85973","0.00891"
"106.32000","8.86027","0.00903"
"106.32600","8.86075","0.00910"
"106.33200","8.86123","0.00912"
"106.33800","8.86171","0.00906"
"106.34400","8.86224","0.00892"
"106.35000","8.86272","0.00882"
"106.35600","8.86320","0.00877"
"106.36200","8.86374","0.00882"
"106.36800","8.86422","0.00886"
"106.37400","8.86475","0.00888"
"106.38000","8.86523","0.00891"
"106.38600","8.86577","0.00886"
"106.39200","8.86625","0.00880"
"106.39800","8.86679","0.00880"
"106.40400","8.86727","0.00891"
"106.41000","8.86774","0.00904"
"106.41600","8.86822","0.00909"
"106.42200","8.86876","0.00902"
"106.42800","8.86924","0.00898"
"106.43400","8.86972","0.00900"
"106.44000","8.87020","0.00897"
"106.44600","8.87073","0.00893"
"106.45200","8.87121","0.00894"
"106.45800","8.87175","0.00890"
"106.46400","8.87223","0.00890"
"106.47000","8.87271","0.00899"
"106.47600","8.87319","0.00899"
"106.48200","8.87372","0.00896"
"106.48800","8.87420","0.00887"
"106.49400","8.87474","0.00876"
"106.50000","8.87522","0.00878"
"106.50600","8.87576","0.00885"
"106.51200","8.87623","0.00897"
"106.51800","8.87671","0.00913"
"106.52400","8.87725","0.00924"
"106.53000","8.87773","0.00923"
"106.53600","8.87821","0.00918"
"106.54200","8.87869","0.00918"
"106.54800","8.87922","0.00921"
"106.55400","8.87970","0.00919"
"106.56000","8.88018","0.00910"
"106.56600","8.88072","0.00900"
"106.57200","8.88120","0.00884"
"106.57800","8.88173","0.00875"
"106.58400","8.88221","0.00869"
"106.59000","8.88269","0.00866"
"106.59600","8.88323","0.00862"
"106.60200","8.88371","0.00866"
"106.60800","8.88419","0.00866"
"106.61400","8.88472","0.00867"
"106.62000","8.88520","0.00874"
"106.62600","8.88568","0.00885"
"106.63200","8.88622","0.00893"
"106.63800","8.88670","0.00895"
"106.64400","8.88718","0.00890"
"106.65000","8.88771","0.00879"
"106.65600","8.88819","0.00866"
"106.66200","8.88873","0.00851"
"106.66800","8.88921","0.00844"
"106.67400","8.88969","0.00842"
"106.68000","8.89023","0.00841"
"106.68600","8.89070","0.00848"
"106.69200","8.89118","0.00852"
"106.69800","8.89166","0.00862"
"106.70400","8.89220","0.00874"
"106.71000","8.89268","0.00882"
"106.71600","8.89322","0.00883"
"106.72200","8.89369","0.00876"
"106.72800","8.89417","0.00863"
"106.73400","8.89471","0.00858"
"106.74000","8.89519","0.00859"
"106.74600","8.89573","0.00866"
"106.75200","8.89620","0.00870"
"106.75800","8.89668","0.00863"
"106.76400","8.89722","0.00860"
"106.77000","8.89770","0.00865"
"106.77600","8.89824","0.00872"
"106.78200","8.89872","0.00883"
"106.78800","8.89925","0.00897"
"106.79400","8.89973","0.00903"
"106.80000","8.90027","0.00902"
"106.80600","8.90075","0.00901"
"106.81200","8.90129","0.00900"
"106.81800","8.90176","0.00901"
"106.82400","8.90224","0.00896"
"106.83000","8.90272","0.00899"
"106.83600","8.90326","0.00902"
"106.84200","8.90374","0.00901"
"106.84800","8.90422","0.00903"
"106.85400","8.90469","0.00891"
"106.86000","8.90523","0.00879"
"106.86600","8.90571","0.00876"
"106.87200","8.90625","0.00878"
"106.87800","8.90673","0.00878"
"106.88400","8.90721","0.00870"
"106.89000","8.90774","0.00860"
"106.89600","8.90822","0.00864"
"106.90200","8.90870","0.00879"
"106.90800","8.90924","0.00883"
"106.91400","8.90972","0.00886"
"106.92000","8.91025","0.00891"
"106.92600","8.91073","0.00894"
"106.93200","8.91121","0.00898"
"106.93800","8.91175","0.00904"
"106.94400","8.91229","0.00911"
"106.95000","8.91277","0.00908"
"106.95600","8.91324","0.00893"
"106.96200","8.91378","0.00889"
"106.96800","8.91426","0.00895"
"106.97400","8.91474","0.00889"
"106.98000","8.91522","0.00890"
"106.98600","8.91576","0.00895"
"106.99200","8.91623","0.00894"
"106.99800","8.91671","0.00883"
"107.00400","8.91719","0.00876"
"107.01000","8.91773","0.00870"
"107.01600","8.91821","0.00860"
"107.02200","8.91874","0.00859"
"107.02800","8.91922","0.00869"
"107.03400","8.91970","0.00879"
"107.04000","8.92024","0.00883"
"107.04600","8.92072","0.00890"
"107.05200","8.92120","0.00902"
"107.05800","8.92173","0.00907"
"107.06400","8.92221","0.00908"
"107.07000","8.92269","0.00907"
"107.07600","8.92323","0.00902"
"107.08200","8.92371","0.00899"
"107.08800","8.92425","0.00887"
"107.09400","8.92472","0.00884"
"107.10000","8.92520","0.00893"
"107.10600","8.92568","0.00902"
"107.11200","8.92622","0.00909"
"107.11800","8.92670","0.00912"
"107.12400","8.92717","0.00910"
"107.13000","8.92771","0.00909"
"107.13600","8.92819","0.00912"
"107.14200","8.92867","0.00910"
"107.14800","8.92921","0.00904"
"107.15400","8.92969","0.00892"
"107.16000","8.93016","0.00882"
"107.16600","8.93070","0.00878"
"107.17200","8.93118","0.00871"
"107.17800","8.93166","0.00873"
"107.18400","8.93220","0.00887"
"107.19000","8.93268","0.00898"
"107.19600","8.93315","0.00902"
"107.20200","8.93369","0.00904"
"107.20800","8.93417","0.00901"
"107.21400","8.93465","0.00900"
"107.22000","8.93519","0.00906"
"107.22600","8.93567","0.00905"
"107.23200","8.93614","0.00905"
"107.23800","8.93668","0.00898"
"107.24400","8.93716","0.00894"
"107.25000","8.93764","0.00895"
"107.25600","8.93818","0.00899"
"107.26200","8.93865","0.00908"
"107.26800","8.93919","0.00914"
"107.27400","8.93967","0.00909"
"107.28000","8.94021","0.00907"
"107.28600","8.94069","0.00901"
"107.29200","8.94117","0.00897"
"107.29800","8.94170","0.00900"
"107.30400","8.94218","0.00905"
"107.31000","8.94272","0.00905"
"107.31600","8.94320","0.00899"
"107.32200","8.94368","0.00894"
"107.32800","8.94421","0.00889"
"107.33400","8.94469","0.00893"
"107.34000","8.94523","0.00903"
"107.34600","8.94571","0.00907"
"107.35200","8.94625","0.00906"
"107.35800","8.94673","0.00904"
"107.36400","8.94720","0.00904"
"107.37000","8.94774","0.00904"
"107.37600","8.94822","0.00903"
"107.38200","8.94870","0.00911"
"107.38800","8.94918","0.00917"
"107.39400","8.94972","0.00916"
"107.40000","8.95019","0.00913"
"107.40600","8.95067","0.00906"
"107.41200","8.95121","0.00904"
"107.41800","8.95169","0.00913"
"107.42400","8.95223","0.00921"
"107.43000","8.95271","0.00928"
"107.43600","8.95324","0.00935"
"107.44200","8.95372","0.00930"
"107.44800","8.95426","0.00917"
"107.45400","8.95474","0.00901"
"107.46000","8.95522","0.00894"
"107.46600","8.95575","0.00892"
"107.47200","8.95623","0.00891"
"107.47800","8.95671","0.00895"
"107.48400","8.95719","0.00892"
"107.49000","8.95773","0.00887"
"107.49600","8.95821","0.00893"
"107.50200","8.95868","0.00901"
"107.50800","8.95922","0.00903"
"107.51400","8.95970","0.00903"
"107.52000","8.96018","0.00911"
"107.52600","8.96072","0.00919"
"107.53200","8.96119","0.00925"
"107.53800","8.96167","0.00930"
"107.54400","8.96215","0.00927"
"107.55000","8.96269","0.00924"
"107.55600","8.96317","0.00922"
"107.56200","8.96371","0.00920"
"107.56800","8.96418","0.00922"
"107.57400","8.96472","0.00921"
"107.58000","8.96520","0.00915"
"107.58600","8.96574","0.00909"
"107.59200","8.96622","0.00900"
"107.59800","8.96676","0.00891"
"107.60400","8.96723","0.00888"
"107.61000","8.96771","0.00891"
"107.61600","8.96825","0.00894"
"107.62200","8.96873","0.00895"
"107.62800","8.96921","0.00894"
"107.63400","8.96968","0.00900"
"107.64000","8.97016","0.00900"
"107.64600","8.97070","0.00900"
"107.65200","8.97118","0.00904"
"107.65800","8.97166","0.00908"
"107.66400","8.97220","0.00913"
"107.67000","8.97267","0.00912"
"107.67600","8.97315","0.00904"
"107.68200","8.97369","0.00901"
"107.68800","8.97417","0.00897"
"107.69400","8.97465","0.00894"
"107.70000","8.97519","0.00893"
"107.70600","8.97566","0.00892"
"107.71200","8.97614","0.00891"
"107.71800","8.97668","0.00891"
"107.72400","8.97716","0.00890"
"107.73000","8.97770","0.00896"
"107.73600","8.97818","0.00898"
"107.74200","8.97871","0.00898"
"107.74800","8.97919","0.00902"
"107.75400","8.97973","0.00902"
"107.76000","8.98021","0.00902"
"107.76600","8.98069","0.00906"
"107.77200","8.98117","0.00906"
"107.77800","8.98170","0.00902"
"107.78400","8.98218","0.00904"
"107.79000","8.98266","0.00902"
"107.79600","8.98320","0.00898"
"107.80200","8.98368","0.00893"
"107.80800","8.98415","0.00889"
"107.81400","8.98469","0.00884"
"107.82000","8.98517","0.00880"
"107.82600","8.98571","0.00880"
"107.83200","8.98619","0.00887"
"107.83800","8.98667","0.00897"
"107.84400","8.98720","0.00902"
"107.85000","8.98768","0.00909"
"107.85600","8.98822","0.00910"
"107.86200","8.98870","0.00910"
"107.86800","8.98924","0.00911"
"107.87400","8.98977","0.00915"
"107.88000","8.99025","0.00924"
"107.88600","8.99079","0.00927"
"107.89200","8.99127","0.00922"
"107.89800","8.99175","0.00909"
"107.90400","8.99229","0.00897"
"107.91000","8.99276","0.00889"
"107.91600","8.99324","0.00888"
"107.92200","8.99372","0.00888"
"107.92800","8.99420","0.00892"
"107.93400","8.99474","0.00890"
"107.94000","8.99522","0.00890"
"107.94600","8.99569","0.00897"
"107.95200","8.99623","0.00903"
"107.95800","8.99671","0.00896"
"107.96400","8.99719","0.00892"
"107.97000","8.99773","0.00899"
"107.97600","8.99821","0.00907"
"107.98200","8.99868","0.00911"
"107.98800","8.99922","0.00917"
"107.99400","8.99970","0.00919"
"108.00000","9.00024","0.00919"
"108.00600","9.00072","0.00912"
"108.01200","9.00125","0.00907"
"108.01800","9.00173","0.00906"
"108.02400","9.00227","0.00898"
"108.03000","9.00275","0.00891"
"108.03600","9.00323","0.00891"
"108.04200","9.00371","0.00890"
"108.04800","9.00424","0.00888"
"108.05400","9.00472","0.00888"
"108.06000","9.00520","0.00894"
"108.06600","9.00568","0.00902"
"108.07200","9.00622","0.00897"
"108.07800","9.00669","0.00892"
"108.08400","9.00717","0.00901"
"108.09000","9.00771","0.00903"
"108.09600","9.00819","0.00900"
"108.10200","9.00867","0.00907"
"108.10800","9.00921","0.00914"
"108.11400","9.00968","0.00915"
"108.12000","9.01016","0.00920"
"108.12600","9.01064","0.00929"
"108.13200","9.01118","0.00940"
"108.13800","9.01166","0.00944"
"108.14400","9.01220","0.00936"
"108.15000","9.01267","0.00927"
"108.15600","9.01321","0.00922"
"108.16200","9.01375","0.00919"
"108.16800","9.01423","0.00925"
"108.17400","9.01471","0.00923"
"108.18000","9.01525","0.00908"
"108.18600","9.01572","0.00899"
"108.19200","9.01620","0.00896"
"108.19800","9.01668","0.00899"
"108.20400","9.01722","0.00908"
"108.21000","9.01770","0.00917"
"108.21600","9.01817","0.00924"
"108.22200","9.01871","0.00924"
"108.22800","9.01919","0.00921"
"108.23400","9.01967","0.00919"
"108.24000","9.02021","0.00921"
"108.24600","9.02069","0.00923"
"108.25200","9.02116","0.00923"
"108.25800","9.02170","0.00921"
"108.26400","9.02218","0.00915"
"108.27000","9.02266","0.00912"
"108.27600","9.02314","0.00911"
"108.28200","9.02368","0.00911"
"108.28800","9.02415","0.00904"
"108.29400","9.02469","0.00897"
"108.30000","9.02517","0.00900"
"108.30600","9.02571","0.00907"
"108.31200","9.02625","0.00912"
"108.31800","9.02672","0.00921"
"108.32400","9.02720","0.00925"
"108.33000","9.02774","0.00924"
"108.33600","9.02822","0.00922"
"108.34200","9.02870","0.00922"
"108.34800","9.02918","0.00929"
"108.35400","9.02971","0.00934"
"108.36000","9.03019","0.00937"
"108.36600","9.03067","0.00939"
"108.37200","9.03121","0.00933"
"108.37800","9.03169","0.00922"
"108.38400","9.03223","0.00911"
"108.39000","9.03270","0.00896"
"108.39600","9.03318","0.00891"
"108.40200","9.03372","0.00904"
"108.40800","9.03420","0.00915"
"108.41400","9.03468","0.00926"
"108.42000","9.03521","0.00936"
"108.42600","9.03569","0.00938"
"108.43200","9.03623","0.00935"
"108.43800","9.03677","0.00929"
"108.44400","9.03725","0.00926"
"108.45000","9.03779","0.00925"
"108.45600","9.03826","0.00915"
"108.46200","9.03880","0.00908"
"108.46800","9.03928","0.00897"
"108.47400","9.03976","0.00887"
"108.48000","9.04030","0.00876"
"108.48600","9.04078","0.00871"
"108.49200","9.04125","0.00873"
"108.49800","9.04173","0.00881"
"108.50400","9.04221","0.00890"
"108.51000","9.04269","0.00899"
"108.51600","9.04323","0.00907"
"108.52200","9.04370","0.00911"
"108.52800","9.04424","0.00914"
"108.53400","9.04472","0.00917"
"108.54000","9.04520","0.00915"
"108.54600","9.04574","0.00912"
"108.55200","9.04622","0.00912"
"108.55800","9.04675","0.00907"
"108.56400","9.04723","0.00907"
"108.57000","9.04777","0.00905"
"108.57600","9.04825","0.00901"
"108.58200","9.04873","0.00904"
"108.58800","9.04927","0.00907"
"108.59400","9.04974","0.00911"
"108.60000","9.05022","0.00919"
"108.60600","9.05076","0.00916"
"108.61200","9.05124","0.00915"
"108.61800","9.05172","0.00920"
"108.62400","9.05219","0.00922"
"108.63000","9.05267","0.00924"
"108.63600","9.05321","0.00925"
"108.64200","9.05369","0.00927"
"108.64800","9.05417","0.00929"
"108.65400","9.05465","0.00926"
"108.66000","9.05518","0.00918"
"108.66600","9.05566","0.00912"
"108.67200","9.05614","0.00913"
"108.67800","9.05668","0.00915"
"108.68400","9.05716","0.00925"
"108.69000","9.05770","0.00936"
"108.69600","9.05817","0.00940"
"108.70200","9.05865","0.00943"
"108.70800","9.05919","0.00945"
"108.71400","9.05967","0.00945"
"108.72000","9.06021","0.00941"
"108.72600","9.06069","0.00935"
"108.73200","9.06122","0.00932"
"108.73800","9.06170","0.00934"
"108.74400","9.06224","0.00941"
"108.75000","9.06272","0.00956"
"108.75600","9.06320","0.00970"
