End date,"12/17/2016"
Specimen label,"6CT_43_run2"
"115.93800","9.66175","0.00026"
"115.94400","9.66223","0.00025"
"115.95000","9.66271","0.00028"
"115.95600","9.66324","0.00030"
"115.96200","9.66372","0.00029"
"115.96800","9.66420","0.00025"
"115.97400","9.66474","0.00013"
"115.98000","9.66522","0.00002"
"115.98600","9.66576","-0.00007"
"115.99200","9.66623","-0.00006"
"115.99800","9.66677","0.00005"
"116.00400","9.66725","0.00014"
"116.01000","9.66779","0.00021"
"116.01600","9.66827","0.00026"
"116.02200","9.66875","0.00022"
"116.02800","9.66928","0.00026"
"116.03400","9.66976","0.00029"
"116.04000","9.67024","0.00033"
"116.04600","9.67072","0.00044"
"116.05200","9.67120","0.00055"
"116.05800","9.67173","0.00063"
"116.06400","9.67221","0.00066"
"116.07000","9.67269","0.00063"
"116.07600","9.67317","0.00055"
"116.08200","9.67371","0.00056"
"116.08800","9.67419","0.00058"
"116.09400","9.67466","0.00065"
"116.10000","9.67514","0.00074"
"116.10600","9.67568","0.00072"
"116.11200","9.67616","0.00066"
"116.11800","9.67664","0.00059"
"116.12400","9.67718","0.00051"
"116.13000","9.67765","0.00043"
"116.13600","9.67819","0.00042"
"116.14200","9.67867","0.00049"
"116.14800","9.67921","0.00053"
"116.15400","9.67969","0.00046"
"116.16000","9.68022","0.00033"
"116.16600","9.68070","0.00034"
"116.17200","9.68124","0.00039"
"116.17800","9.68172","0.00039"
"116.18400","9.68220","0.00041"
"116.19000","9.68274","0.00043"
"116.19600","9.68321","0.00047"
"116.20200","9.68369","0.00044"
"116.20800","9.68423","0.00035"
"116.21400","9.68471","0.00030"
"116.22000","9.68519","0.00028"
"116.22600","9.68567","0.00030"
"116.23200","9.68614","0.00037"
"116.23800","9.68668","0.00037"
"116.24400","9.68716","0.00034"
"116.25000","9.68764","0.00032"
"116.25600","9.68818","0.00025"
"116.26200","9.68865","0.00027"
"116.26800","9.68913","0.00034"
"116.27400","9.68967","0.00038"
"116.28000","9.69015","0.00039"
"116.28600","9.69069","0.00037"
"116.29200","9.69123","0.00039"
"116.29800","9.69170","0.00040"
"116.30400","9.69224","0.00037"
"116.31000","9.69272","0.00033"
"116.31600","9.69320","0.00027"
"116.32200","9.69374","0.00015"
"116.32800","9.69421","0.00012"
"116.33400","9.69469","0.00014"
"116.34000","9.69517","0.00013"
"116.34600","9.69571","0.00023"
"116.35200","9.69619","0.00039"
"116.35800","9.69673","0.00053"
"116.36400","9.69720","0.00061"
"116.37000","9.69768","0.00066"
"116.37600","9.69822","0.00065"
"116.38200","9.69870","0.00062"
"116.38800","9.69918","0.00057"
"116.39400","9.69972","0.00048"
"116.40000","9.70019","0.00045"
"116.40600","9.70067","0.00039"
"116.41200","9.70121","0.00034"
"116.41800","9.70169","0.00034"
"116.42400","9.70223","0.00031"
"116.43000","9.70270","0.00024"
"116.43600","9.70324","0.00018"
"116.44200","9.70372","0.00016"
"116.44800","9.70426","0.00022"
"116.45400","9.70474","0.00025"
"116.46000","9.70522","0.00024"
"116.46600","9.70576","0.00031"
"116.47200","9.70623","0.00032"
"116.47800","9.70671","0.00038"
"116.48400","9.70725","0.00053"
"116.49000","9.70773","0.00063"
"116.49600","9.70821","0.00063"
"116.50200","9.70868","0.00060"
"116.50800","9.70922","0.00057"
"116.51400","9.70970","0.00061"
"116.52000","9.71024","0.00059"
"116.52600","9.71072","0.00055"
"116.53200","9.71120","0.00050"
"116.53800","9.71173","0.00042"
"116.54400","9.71221","0.00039"
"116.55000","9.71275","0.00042"
"116.55600","9.71323","0.00035"
"116.56200","9.71377","0.00027"
"116.56800","9.71424","0.00031"
"116.57400","9.71478","0.00035"
"116.58000","9.71526","0.00042"
"116.58600","9.71574","0.00048"
"116.59200","9.71628","0.00052"
"116.59800","9.71676","0.00060"
"116.60400","9.71723","0.00058"
"116.61000","9.71777","0.00050"
"116.61600","9.71825","0.00047"
"116.62200","9.71873","0.00043"
"116.62800","9.71927","0.00044"
"116.63400","9.71975","0.00049"
"116.64000","9.72022","0.00056"
"116.64600","9.72070","0.00058"
"116.65200","9.72118","0.00059"
"116.65800","9.72166","0.00054"
"116.66400","9.72220","0.00047"
"116.67000","9.72268","0.00036"
"116.67600","9.72315","0.00031"
"116.68200","9.72369","0.00029"
"116.68800","9.72417","0.00026"
"116.69400","9.72471","0.00022"
"116.70000","9.72519","0.00022"
"116.70600","9.72567","0.00032"
"116.71200","9.72620","0.00043"
"116.71800","9.72668","0.00045"
"116.72400","9.72716","0.00047"
"116.73000","9.72770","0.00053"
"116.73600","9.72818","0.00053"
"116.74200","9.72871","0.00050"
"116.74800","9.72919","0.00050"
"116.75400","9.72967","0.00044"
"116.76000","9.73021","0.00036"
"116.76600","9.73069","0.00028"
"116.77200","9.73116","0.00016"
"116.77800","9.73164","0.00010"
"116.78400","9.73218","0.00010"
"116.79000","9.73266","0.00011"
"116.79600","9.73314","0.00015"
"116.80200","9.73362","0.00017"
"116.80800","9.73415","0.00020"
"116.81400","9.73463","0.00029"
"116.82000","9.73517","0.00035"
"116.82600","9.73565","0.00043"
"116.83200","9.73613","0.00049"
"116.83800","9.73667","0.00056"
"116.84400","9.73714","0.00055"
"116.85000","9.73768","0.00054"
"116.85600","9.73822","0.00051"
"116.86200","9.73870","0.00047"
"116.86800","9.73924","0.00045"
"116.87400","9.73971","0.00044"
"116.88000","9.74025","0.00047"
"116.88600","9.74073","0.00045"
"116.89200","9.74127","0.00039"
"116.89800","9.74175","0.00038"
"116.90400","9.74223","0.00034"
"116.91000","9.74276","0.00032"
"116.91600","9.74324","0.00030"
"116.92200","9.74372","0.00026"
"116.92800","9.74426","0.00024"
"116.93400","9.74474","0.00021"
"116.94000","9.74522","0.00019"
"116.94600","9.74575","0.00021"
"116.95200","9.74623","0.00025"
"116.95800","9.74671","0.00028"
"116.96400","9.74725","0.00038"
"116.97000","9.74773","0.00052"
"116.97600","9.74821","0.00060"
"116.98200","9.74874","0.00065"
"116.98800","9.74922","0.00061"
"116.99400","9.74976","0.00054"
"117.00000","9.75024","0.00053"
"117.00600","9.75072","0.00053"
"117.01200","9.75126","0.00052"
"117.01800","9.75173","0.00051"
"117.02400","9.75227","0.00046"
"117.03000","9.75275","0.00040"
"117.03600","9.75329","0.00038"
"117.04200","9.75377","0.00041"
"117.04800","9.75424","0.00047"
"117.05400","9.75472","0.00056"
"117.06000","9.75520","0.00058"
"117.06600","9.75574","0.00065"
"117.07200","9.75622","0.00064"
"117.07800","9.75670","0.00058"
"117.08400","9.75723","0.00050"
"117.09000","9.75771","0.00038"
"117.09600","9.75825","0.00031"
"117.10200","9.75873","0.00035"
"117.10800","9.75921","0.00043"
"117.11400","9.75974","0.00049"
"117.12000","9.76022","0.00046"
"117.12600","9.76070","0.00044"
"117.13200","9.76124","0.00046"
"117.13800","9.76172","0.00044"
"117.14400","9.76226","0.00042"
"117.15000","9.76273","0.00044"
"117.15600","9.76327","0.00042"
"117.16200","9.76375","0.00038"
"117.16800","9.76429","0.00036"
"117.17400","9.76477","0.00039"
"117.18000","9.76525","0.00040"
"117.18600","9.76572","0.00041"
"117.19200","9.76626","0.00045"
"117.19800","9.76674","0.00062"
"117.20400","9.76722","0.00070"
"117.21000","9.76770","0.00068"
"117.21600","9.76818","0.00069"
"117.22200","9.76865","0.00058"
"117.22800","9.76919","0.00047"
"117.23400","9.76967","0.00040"
"117.24000","9.77015","0.00038"
"117.24600","9.77069","0.00038"
"117.25200","9.77116","0.00037"
"117.25800","9.77164","0.00037"
"117.26400","9.77218","0.00044"
"117.27000","9.77266","0.00049"
"117.27600","9.77320","0.00048"
"117.28200","9.77367","0.00053"
"117.28800","9.77415","0.00055"
"117.29400","9.77469","0.00051"
"117.30000","9.77517","0.00043"
"117.30600","9.77571","0.00029"
"117.31200","9.77619","0.00018"
"117.31800","9.77672","0.00019"
"117.32400","9.77720","0.00030"
"117.33000","9.77774","0.00037"
"117.33600","9.77822","0.00035"
"117.34200","9.77870","0.00025"
"117.34800","9.77918","0.00022"
"117.35400","9.77971","0.00019"
"117.36000","9.78019","0.00015"
"117.36600","9.78067","0.00021"
"117.37200","9.78115","0.00023"
"117.37800","9.78169","0.00021"
"117.38400","9.78217","0.00017"
"117.39000","9.78264","0.00003"
"117.39600","9.78318","-0.00003"
"117.40200","9.78366","-0.00006"
"117.40800","9.78420","-0.00005"
"117.41400","9.78468","0.00007"
"117.42000","9.78516","0.00018"
"117.42600","9.78569","0.00021"
"117.43200","9.78617","0.00028"
"117.43800","9.78671","0.00028"
"117.44400","9.78719","0.00030"
"117.45000","9.78773","0.00033"
"117.45600","9.78820","0.00031"
"117.46200","9.78874","0.00024"
"117.46800","9.78922","0.00021"
"117.47400","9.78976","0.00021"
"117.48000","9.79024","0.00024"
"117.48600","9.79072","0.00025"
"117.49200","9.79125","0.00023"
"117.49800","9.79173","0.00023"
"117.50400","9.79221","0.00023"
"117.51000","9.79275","0.00025"
"117.51600","9.79323","0.00036"
"117.52200","9.79370","0.00048"
"117.52800","9.79424","0.00054"
"117.53400","9.79472","0.00061"
"117.54000","9.79520","0.00061"
"117.54600","9.79574","0.00053"
"117.55200","9.79622","0.00044"
"117.55800","9.79669","0.00036"
"117.56400","9.79723","0.00033"
"117.57000","9.79771","0.00032"
"117.57600","9.79819","0.00028"
"117.58200","9.79873","0.00028"
"117.58800","9.79926","0.00028"
"117.59400","9.79974","0.00028"
"117.60000","9.80022","0.00029"
"117.60600","9.80076","0.00028"
"117.61200","9.80124","0.00018"
"117.61800","9.80177","0.00018"
"117.62400","9.80225","0.00017"
"117.63000","9.80273","0.00022"
"117.63600","9.80321","0.00027"
"117.64200","9.80375","0.00035"
"117.64800","9.80423","0.00038"
"117.65400","9.80471","0.00039"
"117.66000","9.80524","0.00034"
"117.66600","9.80572","0.00035"
"117.67200","9.80626","0.00027"
"117.67800","9.80674","0.00019"
"117.68400","9.80722","0.00014"
"117.69000","9.80769","0.00012"
"117.69600","9.80823","0.00011"
"117.70200","9.80871","0.00013"
"117.70800","9.80919","0.00017"
"117.71400","9.80973","0.00025"
"117.72000","9.81021","0.00027"
"117.72600","9.81074","0.00032"
"117.73200","9.81122","0.00046"
"117.73800","9.81170","0.00053"
"117.74400","9.81224","0.00061"
"117.75000","9.81272","0.00074"
"117.75600","9.81326","0.00082"
"117.76200","9.81373","0.00083"
"117.76800","9.81421","0.00073"
"117.77400","9.81475","0.00065"
"117.78000","9.81523","0.00063"
"117.78600","9.81571","0.00058"
"117.79200","9.81619","0.00053"
"117.79800","9.81672","0.00053"
"117.80400","9.81720","0.00058"
"117.81000","9.81768","0.00061"
"117.81600","9.81816","0.00062"
"117.82200","9.81870","0.00063"
"117.82800","9.81917","0.00069"
"117.83400","9.81965","0.00075"
"117.84000","9.82019","0.00078"
"117.84600","9.82067","0.00073"
"117.85200","9.82115","0.00067"
"117.85800","9.82169","0.00065"
"117.86400","9.82216","0.00073"
"117.87000","9.82270","0.00078"
"117.87600","9.82318","0.00080"
"117.88200","9.82372","0.00082"
"117.88800","9.82420","0.00076"
"117.89400","9.82474","0.00060"
"117.90000","9.82521","0.00043"
"117.90600","9.82575","0.00032"
"117.91200","9.82623","0.00026"
"117.91800","9.82671","0.00013"
"117.92400","9.82719","0.00004"
"117.93000","9.82773","0.00007"
"117.93600","9.82820","0.00011"
"117.94200","9.82868","0.00012"
"117.94800","9.82922","0.00022"
"117.95400","9.82970","0.00033"
"117.96000","9.83018","0.00034"
"117.96600","9.83072","0.00034"
"117.97200","9.83119","0.00032"
"117.97800","9.83173","0.00035"
"117.98400","9.83221","0.00032"
"117.99000","9.83269","0.00031"
"117.99600","9.83323","0.00039"
"118.00200","9.83370","0.00040"
"118.00800","9.83424","0.00032"
"118.01400","9.83472","0.00031"
"118.02000","9.83526","0.00036"
"118.02600","9.83574","0.00042"
"118.03200","9.83628","0.00047"
"118.03800","9.83675","0.00049"
"118.04400","9.83729","0.00048"
"118.05000","9.83777","0.00046"
"118.05600","9.83825","0.00038"
"118.06200","9.83879","0.00033"
"118.06800","9.83926","0.00032"
"118.07400","9.83974","0.00029"
"118.08000","9.84022","0.00024"
"118.08600","9.84070","0.00014"
"118.09200","9.84124","0.00006"
"118.09800","9.84171","0.00006"
"118.10400","9.84219","0.00004"
"118.11000","9.84267","0.00007"
"118.11600","9.84321","0.00013"
"118.12200","9.84369","0.00023"
"118.12800","9.84423","0.00028"
"118.13400","9.84470","0.00032"
"118.14000","9.84524","0.00034"
"118.14600","9.84572","0.00037"
"118.15200","9.84626","0.00044"
"118.15800","9.84674","0.00048"
"118.16400","9.84728","0.00053"
"118.17000","9.84775","0.00050"
"118.17600","9.84829","0.00041"
"118.18200","9.84877","0.00043"
"118.18800","9.84931","0.00045"
"118.19400","9.84979","0.00043"
"118.20000","9.85026","0.00043"
"118.20600","9.85074","0.00038"
"118.21200","9.85128","0.00037"
"118.21800","9.85176","0.00036"
"118.22400","9.85224","0.00045"
"118.23000","9.85272","0.00060"
"118.23600","9.85325","0.00068"
"118.24200","9.85373","0.00071"
"118.24800","9.85421","0.00078"
"118.25400","9.85469","0.00076"
"118.26000","9.85523","0.00067"
"118.26600","9.85571","0.00058"
"118.27200","9.85618","0.00050"
"118.27800","9.85672","0.00040"
"118.28400","9.85720","0.00032"
"118.29000","9.85768","0.00029"
"118.29600","9.85822","0.00034"
"118.30200","9.85870","0.00037"
"118.30800","9.85923","0.00032"
"118.31400","9.85971","0.00034"
"118.32000","9.86019","0.00032"
"118.32600","9.86073","0.00026"
"118.33200","9.86121","0.00036"
"118.33800","9.86169","0.00043"
"118.34400","9.86216","0.00052"
"118.35000","9.86270","0.00055"
"118.35600","9.86318","0.00053"
"118.36200","9.86366","0.00054"
"118.36800","9.86420","0.00057"
"118.37400","9.86467","0.00059"
"118.38000","9.86515","0.00067"
"118.38600","9.86569","0.00067"
"118.39200","9.86617","0.00060"
"118.39800","9.86665","0.00044"
"118.40400","9.86713","0.00022"
"118.41000","9.86761","0.00004"
"118.41600","9.86814","-0.00004"
"118.42200","9.86862","-0.00003"
"118.42800","9.86916","0.00006"
"118.43400","9.86964","0.00013"
"118.44000","9.87018","0.00016"
"118.44600","9.87065","0.00024"
"118.45200","9.87119","0.00030"
"118.45800","9.87167","0.00027"
"118.46400","9.87221","0.00033"
"118.47000","9.87269","0.00039"
"118.47600","9.87323","0.00039"
"118.48200","9.87370","0.00045"
"118.48800","9.87418","0.00047"
"118.49400","9.87472","0.00046"
"118.50000","9.87520","0.00044"
"118.50600","9.87568","0.00042"
"118.51200","9.87621","0.00043"
"118.51800","9.87669","0.00039"
"118.52400","9.87717","0.00028"
"118.53000","9.87771","0.00023"
"118.53600","9.87819","0.00027"
"118.54200","9.87873","0.00032"
"118.54800","9.87920","0.00037"
"118.55400","9.87968","0.00034"
"118.56000","9.88022","0.00028"
"118.56600","9.88070","0.00023"
"118.57200","9.88124","0.00020"
"118.57800","9.88171","0.00019"
"118.58400","9.88219","0.00027"
"118.59000","9.88273","0.00038"
"118.59600","9.88321","0.00054"
"118.60200","9.88375","0.00068"
"118.60800","9.88422","0.00074"
"118.61400","9.88470","0.00074"
"118.62000","9.88524","0.00066"
"118.62600","9.88572","0.00054"
"118.63200","9.88620","0.00050"
"118.63800","9.88674","0.00050"
"118.64400","9.88721","0.00052"
"118.65000","9.88769","0.00058"
"118.65600","9.88823","0.00059"
"118.66200","9.88871","0.00062"
"118.66800","9.88925","0.00063"
"118.67400","9.88973","0.00063"
"118.68000","9.89026","0.00066"
"118.68600","9.89074","0.00061"
"118.69200","9.89128","0.00053"
"118.69800","9.89176","0.00055"
"118.70400","9.89224","0.00058"
"118.71000","9.89272","0.00053"
"118.71600","9.89325","0.00055"
"118.72200","9.89373","0.00056"
"118.72800","9.89421","0.00059"
"118.73400","9.89475","0.00068"
"118.74000","9.89523","0.00072"
"118.74600","9.89570","0.00073"
"118.75200","9.89624","0.00073"
"118.75800","9.89672","0.00068"
"118.76400","9.89720","0.00063"
"118.77000","9.89774","0.00056"
"118.77600","9.89822","0.00051"
"118.78200","9.89869","0.00053"
"118.78800","9.89923","0.00055"
"118.79400","9.89971","0.00053"
"118.80000","9.90025","0.00051"
"118.80600","9.90073","0.00049"
"118.81200","9.90121","0.00051"
"118.81800","9.90174","0.00051"
"118.82400","9.90222","0.00053"
"118.83000","9.90276","0.00057"
"118.83600","9.90324","0.00056"
"118.84200","9.90372","0.00043"
"118.84800","9.90420","0.00036"
"118.85400","9.90473","0.00033"
"118.86000","9.90521","0.00031"
"118.86600","9.90569","0.00033"
"118.87200","9.90623","0.00031"
"118.87800","9.90671","0.00030"
"118.88400","9.90719","0.00027"
"118.89000","9.90772","0.00028"
"118.89600","9.90820","0.00037"
"118.90200","9.90868","0.00045"
"118.90800","9.90922","0.00050"
"118.91400","9.90970","0.00059"
"118.92000","9.91024","0.00061"
"118.92600","9.91071","0.00059"
"118.93200","9.91119","0.00064"
"118.93800","9.91173","0.00064"
"118.94400","9.91221","0.00064"
"118.95000","9.91269","0.00064"
"118.95600","9.91323","0.00056"
"118.96200","9.91370","0.00051"
"118.96800","9.91424","0.00047"
"118.97400","9.91472","0.00039"
"118.98000","9.91520","0.00038"
"118.98600","9.91574","0.00036"
"118.99200","9.91621","0.00027"
"118.99800","9.91669","0.00023"
"119.00400","9.91723","0.00022"
"119.01000","9.91771","0.00019"
"119.01600","9.91819","0.00024"
"119.02200","9.91873","0.00037"
"119.02800","9.91920","0.00046"
"119.03400","9.91974","0.00043"
"119.04000","9.92022","0.00026"
"119.04600","9.92070","0.00017"
"119.05200","9.92124","0.00021"
"119.05800","9.92171","0.00028"
"119.06400","9.92219","0.00035"
"119.07000","9.92273","0.00036"
"119.07600","9.92321","0.00033"
"119.08200","9.92375","0.00034"
"119.08800","9.92423","0.00041"
"119.09400","9.92476","0.00046"
"119.10000","9.92524","0.00048"
"119.10600","9.92578","0.00045"
"119.11200","9.92626","0.00044"
"119.11800","9.92674","0.00033"
"119.12400","9.92727","0.00021"
"119.13000","9.92775","0.00020"
"119.13600","9.92823","0.00030"
"119.14200","9.92877","0.00037"
"119.14800","9.92925","0.00037"
"119.15400","9.92972","0.00024"
"119.16000","9.93026","0.00013"
"119.16600","9.93074","0.00010"
"119.17200","9.93122","0.00002"
"119.17800","9.93176","0.00000"
"119.18400","9.93224","0.00002"
"119.19000","9.93271","0.00004"
"119.19600","9.93325","0.00008"
"119.20200","9.93373","0.00018"
"119.20800","9.93421","0.00031"
"119.21400","9.93475","0.00047"
"119.22000","9.93523","0.00053"
"119.22600","9.93576","0.00050"
"119.23200","9.93624","0.00045"
"119.23800","9.93678","0.00041"
"119.24400","9.93726","0.00034"
"119.25000","9.93774","0.00025"
"119.25600","9.93828","0.00016"
"119.26200","9.93875","0.00014"
"119.26800","9.93923","0.00013"
"119.27400","9.93971","0.00013"
"119.28000","9.94025","0.00013"
"119.28600","9.94073","0.00014"
"119.29200","9.94121","0.00015"
"119.29800","9.94174","0.00016"
"119.30400","9.94222","0.00020"
"119.31000","9.94276","0.00021"
"119.31600","9.94324","0.00029"
"119.32200","9.94372","0.00045"
"119.32800","9.94425","0.00057"
"119.33400","9.94473","0.00059"
"119.34000","9.94521","0.00055"
"119.34600","9.94575","0.00054"
"119.35200","9.94623","0.00057"
"119.35800","9.94671","0.00057"
"119.36400","9.94718","0.00065"
"119.37000","9.94772","0.00067"
"119.37600","9.94820","0.00058"
"119.38200","9.94874","0.00053"
"119.38800","9.94922","0.00051"
"119.39400","9.94970","0.00046"
"119.40000","9.95023","0.00040"
"119.40600","9.95071","0.00032"
"119.41200","9.95119","0.00031"
"119.41800","9.95167","0.00028"
"119.42400","9.95221","0.00014"
"119.43000","9.95269","0.00009"
"119.43600","9.95322","0.00011"
"119.44200","9.95370","0.00012"
"119.44800","9.95418","0.00021"
"119.45400","9.95472","0.00028"
"119.46000","9.95520","0.00022"
"119.46600","9.95567","0.00012"
"119.47200","9.95621","0.00010"
"119.47800","9.95669","0.00013"
"119.48400","9.95717","0.00014"
"119.49000","9.95765","0.00016"
"119.49600","9.95819","0.00031"
"119.50200","9.95866","0.00039"
"119.50800","9.95920","0.00033"
"119.51400","9.95968","0.00028"
"119.52000","9.96016","0.00026"
"119.52600","9.96070","0.00034"
"119.53200","9.96118","0.00046"
"119.53800","9.96165","0.00056"
"119.54400","9.96219","0.00063"
"119.55000","9.96267","0.00065"
"119.55600","9.96321","0.00061"
"119.56200","9.96369","0.00058"
"119.56800","9.96417","0.00062"
"119.57400","9.96470","0.00057"
"119.58000","9.96518","0.00050"
"119.58600","9.96572","0.00041"
"119.59200","9.96620","0.00038"
"119.59800","9.96674","0.00035"
"119.60400","9.96721","0.00040"
"119.61000","9.96769","0.00048"
"119.61600","9.96823","0.00055"
"119.62200","9.96871","0.00059"
"119.62800","9.96925","0.00068"
"119.63400","9.96973","0.00074"
"119.64000","9.97020","0.00071"
"119.64600","9.97074","0.00071"
"119.65200","9.97122","0.00068"
"119.65800","9.97176","0.00062"
"119.66400","9.97223","0.00060"
"119.67000","9.97277","0.00052"
"119.67600","9.97325","0.00044"
"119.68200","9.97373","0.00041"
"119.68800","9.97421","0.00038"
"119.69400","9.97469","0.00033"
"119.70000","9.97522","0.00030"
"119.70600","9.97570","0.00025"
"119.71200","9.97624","0.00023"
"119.71800","9.97672","0.00030"
"119.72400","9.97726","0.00032"
"119.73000","9.97774","0.00035"
"119.73600","9.97827","0.00038"
"119.74200","9.97875","0.00037"
"119.74800","9.97923","0.00037"
"119.75400","9.97977","0.00038"
"119.76000","9.98025","0.00039"
"119.76600","9.98073","0.00042"
"119.77200","9.98126","0.00044"
"119.77800","9.98174","0.00045"
"119.78400","9.98222","0.00051"
"119.79000","9.98270","0.00049"
"119.79600","9.98324","0.00048"
"119.80200","9.98372","0.00050"
"119.80800","9.98419","0.00051"
"119.81400","9.98473","0.00053"
"119.82000","9.98521","0.00052"
"119.82600","9.98569","0.00050"
"119.83200","9.98623","0.00051"
"119.83800","9.98671","0.00049"
"119.84400","9.98718","0.00043"
"119.85000","9.98766","0.00042"
"119.85600","9.98820","0.00038"
"119.86200","9.98868","0.00041"
"119.86800","9.98922","0.00040"
"119.87400","9.98976","0.00036"
"119.88000","9.99023","0.00041"
"119.88600","9.99077","0.00044"
"119.89200","9.99125","0.00045"
"119.89800","9.99173","0.00041"
"119.90400","9.99227","0.00031"
"119.91000","9.99274","0.00018"
"119.91600","9.99322","0.00016"
"119.92200","9.99376","0.00014"
"119.92800","9.99424","0.00005"
"119.93400","9.99472","-0.00002"
"119.94000","9.99520","-0.00004"
"119.94600","9.99567","0.00002"
"119.95200","9.99621","0.00015"
"119.95800","9.99669","0.00024"
"119.96400","9.99717","0.00033"
"119.97000","9.99771","0.00041"
"119.97600","9.99819","0.00039"
"119.98200","9.99866","0.00032"
"119.98800","9.99920","0.00026"
"119.99400","9.99968","0.00017"
"120.00000","10.00016","0.00010"
"120.00600","10.00070","0.00007"
"120.01200","10.00117","0.00014"
"120.01800","10.00165","0.00021"
"120.02400","10.00219","0.00022"
"120.03000","10.00273","0.00032"
"120.03600","10.00321","0.00047"
"120.04200","10.00369","0.00052"
"120.04800","10.00422","0.00053"
"120.05400","10.00470","0.00052"
"120.06000","10.00518","0.00047"
"120.06600","10.00572","0.00040"
"120.07200","10.00620","0.00029"
"120.07800","10.00668","0.00026"
"120.08400","10.00721","0.00026"
"120.09000","10.00769","0.00018"
"120.09600","10.00817","0.00021"
"120.10200","10.00871","0.00029"
"120.10800","10.00919","0.00026"
"120.11400","10.00967","0.00028"
"120.12000","10.01020","0.00040"
"120.12600","10.01068","0.00047"
"120.13200","10.01122","0.00047"
"120.13800","10.01170","0.00039"
"120.14400","10.01217","0.00027"
"120.15000","10.01271","0.00025"
"120.15600","10.01319","0.00016"
"120.16200","10.01373","0.00015"
"120.16800","10.01421","0.00024"
"120.17400","10.01475","0.00032"
"120.18000","10.01528","0.00040"
"120.18600","10.01576","0.00051"
"120.19200","10.01624","0.00051"
"120.19800","10.01678","0.00050"
"120.20400","10.01726","0.00059"
"120.21000","10.01774","0.00066"
"120.21600","10.01821","0.00069"
"120.22200","10.01875","0.00067"
"120.22800","10.01923","0.00065"
"120.23400","10.01971","0.00063"
"120.24000","10.02025","0.00064"
"120.24600","10.02072","0.00063"
"120.25200","10.02120","0.00058"
"120.25800","10.02168","0.00052"
"120.26400","10.02222","0.00043"
"120.27000","10.02270","0.00033"
"120.27600","10.02318","0.00030"
"120.28200","10.02371","0.00036"
"120.28800","10.02419","0.00043"
"120.29400","10.02473","0.00055"
"120.30000","10.02521","0.00062"
"120.30600","10.02575","0.00059"
"120.31200","10.02623","0.00058"
"120.31800","10.02676","0.00056"
"120.32400","10.02724","0.00052"
"120.33000","10.02772","0.00050"
"120.33600","10.02826","0.00045"
"120.34200","10.02874","0.00046"
"120.34800","10.02922","0.00053"
"120.35400","10.02969","0.00052"
"120.36000","10.03023","0.00052"
"120.36600","10.03071","0.00051"
"120.37200","10.03119","0.00042"
"120.37800","10.03167","0.00042"
"120.38400","10.03221","0.00040"
"120.39000","10.03268","0.00032"
"120.39600","10.03316","0.00030"
"120.40200","10.03370","0.00034"
"120.40800","10.03418","0.00031"
"120.41400","10.03466","0.00032"
"120.42000","10.03514","0.00030"
"120.42600","10.03567","0.00032"
"120.43200","10.03615","0.00040"
"120.43800","10.03669","0.00046"
"120.44400","10.03717","0.00048"
"120.45000","10.03771","0.00048"
"120.45600","10.03818","0.00041"
"120.46200","10.03872","0.00040"
"120.46800","10.03920","0.00039"
"120.47400","10.03974","0.00033"
"120.48000","10.04022","0.00032"
"120.48600","10.04070","0.00035"
"120.49200","10.04123","0.00040"
"120.49800","10.04171","0.00038"
"120.50400","10.04219","0.00041"
"120.51000","10.04273","0.00049"
"120.51600","10.04321","0.00050"
"120.52200","10.04368","0.00048"
"120.52800","10.04422","0.00040"
"120.53400","10.04470","0.00031"
"120.54000","10.04518","0.00023"
"120.54600","10.04572","0.00019"
"120.55200","10.04620","0.00015"
"120.55800","10.04667","0.00007"
"120.56400","10.04715","0.00009"
"120.57000","10.04769","0.00016"
"120.57600","10.04817","0.00015"
"120.58200","10.04865","0.00010"
"120.58800","10.04919","0.00006"
"120.59400","10.04972","0.00007"
"120.60000","10.05020","0.00016"
"120.60600","10.05074","0.00021"
"120.61200","10.05122","0.00027"
"120.61800","10.05176","0.00035"
"120.62400","10.05223","0.00043"
"120.63000","10.05271","0.00051"
"120.63600","10.05319","0.00056"
"120.64200","10.05367","0.00058"
"120.64800","10.05421","0.00053"
"120.65400","10.05469","0.00053"
"120.66000","10.05516","0.00054"
"120.66600","10.05570","0.00062"
"120.67200","10.05618","0.00065"
"120.67800","10.05672","0.00066"
"120.68400","10.05720","0.00066"
"120.69000","10.05767","0.00059"
"120.69600","10.05821","0.00054"
"120.70200","10.05869","0.00056"
"120.70800","10.05923","0.00057"
"120.71400","10.05971","0.00057"
"120.72000","10.06019","0.00059"
"120.72600","10.06073","0.00065"
"120.73200","10.06120","0.00073"
"120.73800","10.06174","0.00072"
"120.74400","10.06228","0.00069"
"120.75000","10.06276","0.00064"
"120.75600","10.06330","0.00057"
"120.76200","10.06377","0.00055"
"120.76800","10.06425","0.00053"
"120.77400","10.06479","0.00048"
"120.78000","10.06527","0.00042"
"120.78600","10.06575","0.00039"
"120.79200","10.06623","0.00037"
"120.79800","10.06670","0.00033"
"120.80400","10.06724","0.00037"
"120.81000","10.06772","0.00048"
"120.81600","10.06820","0.00056"
"120.82200","10.06874","0.00057"
"120.82800","10.06921","0.00059"
"120.83400","10.06975","0.00058"
"120.84000","10.07023","0.00052"
"120.84600","10.07071","0.00050"
"120.85200","10.07125","0.00060"
"120.85800","10.07173","0.00068"
