End date,"2/25/2017"
Specimen label,"1DG_unk"
Maximum Load,"0.41180",N

Time,Extension,Load
(s),(mm),(N)
"157.40400","13.11711","0.08739"
"157.41000","13.11759","0.08735"
"157.41600","13.11812","0.08726"
"157.42200","13.11866","0.08730"
"157.42800","13.11914","0.08735"
"157.43400","13.11968","0.08737"
"157.44000","13.12016","0.08738"
"157.44600","13.12069","0.08737"
"157.45200","13.12117","0.08740"
"157.45800","13.12165","0.08743"
"157.46400","13.12219","0.08744"
"157.47000","13.12267","0.08751"
"157.47600","13.12315","0.08761"
"157.48200","13.12362","0.08754"
"157.48800","13.12410","0.08749"
"157.49400","13.12464","0.08752"
"157.50000","13.12512","0.08748"
"157.50600","13.12560","0.08740"
"157.51200","13.12613","0.08732"
"157.51800","13.12661","0.08735"
"157.52400","13.12715","0.08738"
"157.53000","13.12763","0.08729"
"157.53600","13.12817","0.08716"
"157.54200","13.12864","0.08722"
"157.54800","13.12918","0.08735"
"157.55400","13.12966","0.08741"
"157.56000","13.13014","0.08749"
"157.56600","13.13068","0.08752"
"157.57200","13.13116","0.08757"
"157.57800","13.13169","0.08754"
"157.58400","13.13223","0.08749"
"157.59000","13.13271","0.08753"
"157.59600","13.13319","0.08749"
"157.60200","13.13373","0.08761"
"157.60800","13.13421","0.08794"
"157.61400","13.13468","0.08825"
"157.62000","13.13516","0.08846"
"157.62600","13.13570","0.08857"
"157.63200","13.13618","0.08852"
"157.63800","13.13666","0.08845"
"157.64400","13.13720","0.08842"
"157.65000","13.13767","0.08844"
"157.65600","13.13815","0.08845"
"157.66200","13.13869","0.08843"
"157.66800","13.13917","0.08849"
"157.67400","13.13971","0.08860"
"157.68000","13.14018","0.08872"
"157.68600","13.14066","0.08879"
"157.69200","13.14120","0.08881"
"157.69800","13.14168","0.08873"
"157.70400","13.14216","0.08873"
"157.71000","13.14270","0.08880"
"157.71600","13.14317","0.08881"
"157.72200","13.14365","0.08884"
"157.72800","13.14419","0.08875"
"157.73400","13.14467","0.08865"
"157.74000","13.14521","0.08860"
"157.74600","13.14569","0.08852"
"157.75200","13.14616","0.08845"
"157.75800","13.14664","0.08847"
"157.76400","13.14712","0.08842"
"157.77000","13.14766","0.08842"
"157.77600","13.14814","0.08854"
"157.78200","13.14862","0.08858"
"157.78800","13.14915","0.08860"
"157.79400","13.14963","0.08864"
"157.80000","13.15011","0.08861"
"157.80600","13.15065","0.08864"
"157.81200","13.15113","0.08862"
"157.81800","13.15161","0.08865"
"157.82400","13.15214","0.08872"
"157.83000","13.15262","0.08872"
"157.83600","13.15316","0.08864"
"157.84200","13.15364","0.08855"
"157.84800","13.15412","0.08844"
"157.85400","13.15460","0.08839"
"157.86000","13.15513","0.08861"
"157.86600","13.15561","0.08877"
"157.87200","13.15615","0.08888"
"157.87800","13.15663","0.08884"
"157.88400","13.15711","0.08877"
"157.89000","13.15764","0.08867"
"157.89600","13.15812","0.08859"
"157.90200","13.15860","0.08853"
"157.90800","13.15914","0.08856"
"157.91400","13.15962","0.08854"
"157.92000","13.16010","0.08855"
"157.92600","13.16063","0.08866"
"157.93200","13.16111","0.08878"
"157.93800","13.16159","0.08899"
"157.94400","13.16213","0.08905"
"157.95000","13.16261","0.08898"
"157.95600","13.16315","0.08901"
"157.96200","13.16362","0.08908"
"157.96800","13.16410","0.08921"
"157.97400","13.16464","0.08937"
"157.98000","13.16512","0.08938"
"157.98600","13.16566","0.08933"
"157.99200","13.16613","0.08928"
"157.99800","13.16667","0.08921"
"158.00400","13.16715","0.08926"
"158.01000","13.16769","0.08930"
"158.01600","13.16817","0.08931"
"158.02200","13.16870","0.08947"
"158.02800","13.16918","0.08969"
"158.03400","13.16966","0.08994"
"158.04000","13.17020","0.09014"
"158.04600","13.17068","0.09018"
"158.05200","13.17116","0.09008"
"158.05800","13.17169","0.09008"
"158.06400","13.17217","0.09005"
"158.07000","13.17265","0.09008"
"158.07600","13.17319","0.09021"
"158.08200","13.17367","0.09026"
"158.08800","13.17420","0.09029"
"158.09400","13.17468","0.09025"
"158.10000","13.17516","0.09018"
"158.10600","13.17570","0.09021"
"158.11200","13.17618","0.09025"
"158.11800","13.17666","0.09029"
"158.12400","13.17719","0.09035"
"158.13000","13.17767","0.09043"
"158.13600","13.17815","0.09039"
"158.14200","13.17869","0.09040"
"158.14800","13.17917","0.09033"
"158.15400","13.17971","0.09024"
"158.16000","13.18018","0.09025"
"158.16600","13.18066","0.09020"
"158.17200","13.18120","0.09017"
"158.17800","13.18168","0.09013"
"158.18400","13.18216","0.09009"
"158.19000","13.18270","0.09006"
"158.19600","13.18317","0.09005"
"158.20200","13.18365","0.09005"
"158.20800","13.18419","0.09002"
"158.21400","13.18467","0.08994"
"158.22000","13.18521","0.08980"
"158.22600","13.18568","0.08977"
"158.23200","13.18622","0.08980"
"158.23800","13.18670","0.08988"
"158.24400","13.18724","0.08992"
"158.25000","13.18772","0.08991"
"158.25600","13.18820","0.08999"
"158.26200","13.18867","0.08992"
"158.26800","13.18921","0.08984"
"158.27400","13.18969","0.08997"
"158.28000","13.19017","0.09005"
"158.28600","13.19071","0.09008"
"158.29200","13.19119","0.09004"
"158.29800","13.19172","0.08994"
"158.30400","13.19220","0.08986"
"158.31000","13.19274","0.08983"
"158.31600","13.19322","0.08979"
"158.32200","13.19370","0.08987"
"158.32800","13.19418","0.08991"
"158.33400","13.19471","0.08993"
"158.34000","13.19519","0.08999"
"158.34600","13.19567","0.09003"
"158.35200","13.19615","0.08999"
"158.35800","13.19663","0.08993"
"158.36400","13.19716","0.08992"
"158.37000","13.19764","0.08992"
"158.37600","13.19812","0.08994"
"158.38200","13.19860","0.08982"
"158.38800","13.19914","0.08979"
"158.39400","13.19962","0.08980"
"158.40000","13.20010","0.08973"
"158.40600","13.20063","0.08968"
"158.41200","13.20111","0.08964"
"158.41800","13.20165","0.08965"
"158.42400","13.20213","0.08978"
"158.43000","13.20267","0.08996"
"158.43600","13.20314","0.09011"
"158.44200","13.20368","0.09034"
"158.44800","13.20416","0.09046"
"158.45400","13.20464","0.09051"
"158.46000","13.20518","0.09054"
"158.46600","13.20566","0.09054"
"158.47200","13.20613","0.09053"
"158.47800","13.20661","0.09047"
"158.48400","13.20715","0.09040"
"158.49000","13.20763","0.09037"
"158.49600","13.20811","0.09038"
"158.50200","13.20864","0.09045"
"158.50800","13.20912","0.09058"
"158.51400","13.20960","0.09046"
"158.52000","13.21014","0.09046"
"158.52600","13.21062","0.09053"
"158.53200","13.21109","0.09048"
"158.53800","13.21163","0.09051"
"158.54400","13.21211","0.09064"
"158.55000","13.21265","0.09079"
"158.55600","13.21313","0.09089"
"158.56200","13.21367","0.09094"
"158.56800","13.21414","0.09096"
"158.57400","13.21468","0.09102"
"158.58000","13.21516","0.09107"
"158.58600","13.21570","0.09107"
"158.59200","13.21618","0.09101"
"158.59800","13.21671","0.09098"
"158.60400","13.21719","0.09107"
"158.61000","13.21773","0.09112"
"158.61600","13.21821","0.09099"
"158.62200","13.21869","0.09092"
"158.62800","13.21923","0.09092"
"158.63400","13.21970","0.09102"
"158.64000","13.22018","0.09106"
"158.64600","13.22072","0.09094"
"158.65200","13.22120","0.09087"
"158.65800","13.22168","0.09080"
"158.66400","13.22216","0.09074"
"158.67000","13.22269","0.09075"
"158.67600","13.22317","0.09085"
"158.68200","13.22365","0.09081"
"158.68800","13.22413","0.09072"
"158.69400","13.22467","0.09070"
"158.70000","13.22515","0.09070"
"158.70600","13.22568","0.09067"
"158.71200","13.22616","0.09055"
"158.71800","13.22670","0.09058"
"158.72400","13.22718","0.09072"
"158.73000","13.22772","0.09084"
"158.73600","13.22820","0.09092"
"158.74200","13.22867","0.09097"
"158.74800","13.22921","0.09098"
"158.75400","13.22969","0.09096"
"158.76000","13.23023","0.09099"
"158.76600","13.23071","0.09097"
"158.77200","13.23118","0.09097"
"158.77800","13.23166","0.09105"
"158.78400","13.23220","0.09108"
"158.79000","13.23268","0.09109"
"158.79600","13.23316","0.09094"
"158.80200","13.23370","0.09083"
"158.80800","13.23417","0.09081"
"158.81400","13.23465","0.09073"
"158.82000","13.23519","0.09074"
"158.82600","13.23567","0.09083"
"158.83200","13.23615","0.09092"
"158.83800","13.23668","0.09102"
"158.84400","13.23716","0.09114"
"158.85000","13.23764","0.09125"
"158.85600","13.23818","0.09131"
"158.86200","13.23872","0.09135"
"158.86800","13.23920","0.09139"
"158.87400","13.23967","0.09150"
"158.88000","13.24021","0.09155"
"158.88600","13.24069","0.09161"
"158.89200","13.24117","0.09166"
"158.89800","13.24165","0.09164"
"158.90400","13.24219","0.09165"
"158.91000","13.24266","0.09164"
"158.91600","13.24314","0.09159"
"158.92200","13.24368","0.09157"
"158.92800","13.24416","0.09158"
"158.93400","13.24464","0.09164"
"158.94000","13.24518","0.09178"
"158.94600","13.24565","0.09189"
"158.95200","13.24613","0.09191"
"158.95800","13.24661","0.09199"
"158.96400","13.24715","0.09197"
"158.97000","13.24763","0.09197"
"158.97600","13.24811","0.09197"
"158.98200","13.24858","0.09191"
"158.98800","13.24912","0.09189"
"158.99400","13.24960","0.09188"
"159.00000","13.25014","0.09187"
"159.00600","13.25062","0.09194"
"159.01200","13.25109","0.09193"
"159.01800","13.25163","0.09199"
"159.02400","13.25211","0.09209"
"159.03000","13.25265","0.09211"
"159.03600","13.25313","0.09212"
"159.04200","13.25367","0.09215"
"159.04800","13.25414","0.09199"
"159.05400","13.25468","0.09187"
"159.06000","13.25516","0.09190"
"159.06600","13.25570","0.09191"
"159.07200","13.25618","0.09200"
"159.07800","13.25665","0.09211"
"159.08400","13.25719","0.09217"
"159.09000","13.25767","0.09217"
"159.09600","13.25821","0.09210"
"159.10200","13.25869","0.09195"
"159.10800","13.25917","0.09181"
"159.11400","13.25971","0.09167"
"159.12000","13.26018","0.09155"
"159.12600","13.26072","0.09155"
"159.13200","13.26120","0.09164"
"159.13800","13.26168","0.09178"
"159.14400","13.26221","0.09190"
"159.15000","13.26269","0.09202"
"159.15600","13.26323","0.09204"
"159.16200","13.26371","0.09197"
"159.16800","13.26425","0.09195"
"159.17400","13.26473","0.09192"
"159.18000","13.26520","0.09189"
"159.18600","13.26574","0.09187"
"159.19200","13.26622","0.09182"
"159.19800","13.26676","0.09165"
"159.20400","13.26724","0.09157"
"159.21000","13.26772","0.09163"
"159.21600","13.26819","0.09168"
"159.22200","13.26873","0.09170"
"159.22800","13.26921","0.09171"
"159.23400","13.26969","0.09170"
"159.24000","13.27023","0.09177"
"159.24600","13.27071","0.09186"
"159.25200","13.27118","0.09201"
"159.25800","13.27172","0.09225"
"159.26400","13.27220","0.09241"
"159.27000","13.27268","0.09242"
"159.27600","13.27322","0.09243"
"159.28200","13.27369","0.09247"
"159.28800","13.27423","0.09252"
"159.29400","13.27471","0.09253"
"159.30000","13.27519","0.09253"
"159.30600","13.27573","0.09258"
"159.31200","13.27621","0.09263"
"159.31800","13.27668","0.09270"
"159.32400","13.27716","0.09273"
"159.33000","13.27770","0.09267"
"159.33600","13.27818","0.09263"
"159.34200","13.27872","0.09261"
"159.34800","13.27920","0.09253"
"159.35400","13.27967","0.09251"
"159.36000","13.28021","0.09257"
"159.36600","13.28069","0.09259"
"159.37200","13.28123","0.09265"
"159.37800","13.28171","0.09274"
"159.38400","13.28219","0.09283"
"159.39000","13.28266","0.09293"
"159.39600","13.28314","0.09288"
"159.40200","13.28368","0.09278"
"159.40800","13.28416","0.09277"
"159.41400","13.28464","0.09270"
"159.42000","13.28518","0.09261"
"159.42600","13.28565","0.09256"
"159.43200","13.28619","0.09262"
"159.43800","13.28667","0.09278"
"159.44400","13.28715","0.09286"
"159.45000","13.28769","0.09284"
"159.45600","13.28816","0.09288"
"159.46200","13.28864","0.09292"
"159.46800","13.28918","0.09295"
"159.47400","13.28966","0.09299"
"159.48000","13.29020","0.09299"
"159.48600","13.29068","0.09287"
"159.49200","13.29121","0.09273"
"159.49800","13.29169","0.09259"
"159.50400","13.29217","0.09253"
"159.51000","13.29271","0.09250"
"159.51600","13.29319","0.09260"
"159.52200","13.29366","0.09266"
"159.52800","13.29414","0.09266"
"159.53400","13.29462","0.09258"
"159.54000","13.29516","0.09251"
"159.54600","13.29564","0.09243"
"159.55200","13.29611","0.09237"
"159.55800","13.29659","0.09232"
"159.56400","13.29713","0.09225"
"159.57000","13.29761","0.09218"
"159.57600","13.29815","0.09216"
"159.58200","13.29863","0.09225"
"159.58800","13.29917","0.09235"
"159.59400","13.29964","0.09244"
"159.60000","13.30018","0.09256"
"159.60600","13.30066","0.09265"
"159.61200","13.30114","0.09265"
"159.61800","13.30168","0.09268"
"159.62400","13.30215","0.09267"
"159.63000","13.30269","0.09269"
"159.63600","13.30317","0.09271"
"159.64200","13.30365","0.09275"
"159.64800","13.30419","0.09276"
"159.65400","13.30467","0.09274"
"159.66000","13.30521","0.09272"
"159.66600","13.30568","0.09275"
"159.67200","13.30622","0.09278"
"159.67800","13.30670","0.09285"
"159.68400","13.30718","0.09294"
"159.69000","13.30766","0.09299"
"159.69600","13.30819","0.09302"
"159.70200","13.30867","0.09305"
"159.70800","13.30921","0.09312"
"159.71400","13.30969","0.09322"
"159.72000","13.31023","0.09331"
"159.72600","13.31070","0.09336"
"159.73200","13.31118","0.09335"
"159.73800","13.31172","0.09334"
"159.74400","13.31220","0.09325"
"159.75000","13.31274","0.09322"
"159.75600","13.31322","0.09323"
"159.76200","13.31369","0.09320"
"159.76800","13.31417","0.09305"
"159.77400","13.31471","0.09295"
"159.78000","13.31519","0.09297"
"159.78600","13.31567","0.09301"
"159.79200","13.31621","0.09302"
"159.79800","13.31668","0.09306"
"159.80400","13.31722","0.09308"
"159.81000","13.31770","0.09314"
"159.81600","13.31824","0.09325"
"159.82200","13.31872","0.09334"
"159.82800","13.31919","0.09342"
"159.83400","13.31973","0.09348"
"159.84000","13.32021","0.09352"
"159.84600","13.32069","0.09349"
"159.85200","13.32123","0.09343"
"159.85800","13.32170","0.09337"
"159.86400","13.32224","0.09338"
"159.87000","13.32272","0.09343"
"159.87600","13.32320","0.09338"
"159.88200","13.32374","0.09335"
"159.88800","13.32422","0.09341"
"159.89400","13.32469","0.09341"
"159.90000","13.32523","0.09340"
"159.90600","13.32571","0.09340"
"159.91200","13.32619","0.09344"
"159.91800","13.32673","0.09345"
"159.92400","13.32721","0.09346"
"159.93000","13.32768","0.09336"
"159.93600","13.32816","0.09328"
"159.94200","13.32870","0.09327"
"159.94800","13.32918","0.09321"
"159.95400","13.32966","0.09314"
"159.96000","13.33014","0.09315"
"159.96600","13.33067","0.09321"
"159.97200","13.33115","0.09327"
"159.97800","13.33163","0.09330"
"159.98400","13.33217","0.09334"
"159.99000","13.33265","0.09336"
"159.99600","13.33319","0.09327"
"160.00200","13.33366","0.09323"
"160.00800","13.33420","0.09325"
"160.01400","13.33468","0.09321"
"160.02000","13.33516","0.09316"
"160.02600","13.33570","0.09322"
"160.03200","13.33617","0.09324"
"160.03800","13.33665","0.09327"
"160.04400","13.33719","0.09327"
"160.05000","13.33767","0.09323"
"160.05600","13.33815","0.09327"
"160.06200","13.33869","0.09331"
"160.06800","13.33916","0.09336"
"160.07400","13.33964","0.09343"
"160.08000","13.34012","0.09352"
"160.08600","13.34060","0.09358"
"160.09200","13.34108","0.09364"
"160.09800","13.34162","0.09368"
"160.10400","13.34209","0.09373"
"160.11000","13.34257","0.09379"
"160.11600","13.34311","0.09382"
"160.12200","13.34359","0.09382"
"160.12800","13.34413","0.09377"
"160.13400","13.34460","0.09373"
"160.14000","13.34514","0.09370"
"160.14600","13.34568","0.09369"
"160.15200","13.34616","0.09366"
"160.15800","13.34670","0.09361"
"160.16400","13.34718","0.09357"
"160.17000","13.34772","0.09355"
"160.17600","13.34819","0.09360"
"160.18200","13.34867","0.09371"
"160.18800","13.34921","0.09380"
"160.19400","13.34969","0.09386"
"160.20000","13.35017","0.09393"
"160.20600","13.35071","0.09394"
"160.21200","13.35118","0.09387"
"160.21800","13.35166","0.09386"
"160.22400","13.35220","0.09384"
"160.23000","13.35268","0.09381"
"160.23600","13.35316","0.09381"
"160.24200","13.35369","0.09384"
"160.24800","13.35417","0.09388"
"160.25400","13.35465","0.09391"
"160.26000","13.35519","0.09395"
"160.26600","13.35567","0.09400"
"160.27200","13.35614","0.09406"
"160.27800","13.35668","0.09410"
"160.28400","13.35716","0.09410"
"160.29000","13.35770","0.09408"
"160.29600","13.35824","0.09402"
"160.30200","13.35872","0.09403"
"160.30800","13.35925","0.09408"
"160.31400","13.35973","0.09416"
"160.32000","13.36021","0.09426"
"160.32600","13.36075","0.09432"
"160.33200","13.36123","0.09436"
"160.33800","13.36170","0.09435"
"160.34400","13.36224","0.09432"
"160.35000","13.36272","0.09432"
"160.35600","13.36320","0.09431"
"160.36200","13.36368","0.09417"
"160.36800","13.36422","0.09405"
"160.37400","13.36469","0.09394"
"160.38000","13.36517","0.09391"
"160.38600","13.36571","0.09390"
"160.39200","13.36619","0.09392"
"160.39800","13.36667","0.09388"
"160.40400","13.36721","0.09386"
"160.41000","13.36768","0.09381"
"160.41600","13.36816","0.09380"
"160.42200","13.36864","0.09385"
"160.42800","13.36918","0.09391"
"160.43400","13.36966","0.09397"
"160.44000","13.37020","0.09406"
"160.44600","13.37067","0.09408"
"160.45200","13.37121","0.09407"
"160.45800","13.37169","0.09404"
"160.46400","13.37223","0.09399"
"160.47000","13.37271","0.09395"
"160.47600","13.37319","0.09396"
"160.48200","13.37372","0.09396"
"160.48800","13.37420","0.09397"
"160.49400","13.37468","0.09397"
"160.50000","13.37516","0.09402"
"160.50600","13.37564","0.09408"
"160.51200","13.37611","0.09417"
"160.51800","13.37665","0.09419"
"160.52400","13.37713","0.09425"
"160.53000","13.37761","0.09428"
"160.53600","13.37815","0.09428"
"160.54200","13.37863","0.09424"
"160.54800","13.37910","0.09424"
"160.55400","13.37964","0.09424"
"160.56000","13.38012","0.09421"
"160.56600","13.38060","0.09423"
"160.57200","13.38114","0.09426"
"160.57800","13.38162","0.09432"
"160.58400","13.38215","0.09441"
"160.59000","13.38263","0.09447"
"160.59600","13.38311","0.09450"
"160.60200","13.38365","0.09460"
"160.60800","13.38413","0.09474"
"160.61400","13.38466","0.09488"
"160.62000","13.38514","0.09492"
"160.62600","13.38562","0.09491"
"160.63200","13.38610","0.09489"
"160.63800","13.38664","0.09484"
"160.64400","13.38712","0.09475"
"160.65000","13.38759","0.09467"
"160.65600","13.38813","0.09466"
"160.66200","13.38861","0.09470"
"160.66800","13.38909","0.09465"
"160.67400","13.38963","0.09470"
"160.68000","13.39011","0.09477"
"160.68600","13.39064","0.09483"
"160.69200","13.39112","0.09490"
"160.69800","13.39166","0.09494"
"160.70400","13.39214","0.09491"
"160.71000","13.39262","0.09490"
"160.71600","13.39315","0.09489"
"160.72200","13.39363","0.09487"
"160.72800","13.39417","0.09485"
"160.73400","13.39471","0.09480"
"160.74000","13.39519","0.09478"
"160.74600","13.39573","0.09482"
"160.75200","13.39620","0.09481"
"160.75800","13.39674","0.09481"
"160.76400","13.39722","0.09490"
"160.77000","13.39770","0.09493"
"160.77600","13.39824","0.09496"
"160.78200","13.39871","0.09495"
"160.78800","13.39925","0.09497"
"160.79400","13.39973","0.09494"
"160.80000","13.40021","0.09485"
"160.80600","13.40069","0.09479"
"160.81200","13.40123","0.09477"
"160.81800","13.40170","0.09474"
"160.82400","13.40218","0.09470"
"160.83000","13.40272","0.09466"
"160.83600","13.40320","0.09462"
"160.84200","13.40368","0.09460"
"160.84800","13.40421","0.09457"
"160.85400","13.40469","0.09454"
"160.86000","13.40523","0.09454"
"160.86600","13.40571","0.09447"
"160.87200","13.40625","0.09442"
"160.87800","13.40673","0.09438"
"160.88400","13.40726","0.09438"
"160.89000","13.40774","0.09440"
"160.89600","13.40828","0.09444"
"160.90200","13.40876","0.09451"
"160.90800","13.40924","0.09452"
"160.91400","13.40972","0.09457"
"160.92000","13.41019","0.09461"
"160.92600","13.41067","0.09464"
"160.93200","13.41121","0.09463"
"160.93800","13.41169","0.09456"
"160.94400","13.41217","0.09451"
"160.95000","13.41271","0.09454"
"160.95600","13.41318","0.09460"
"160.96200","13.41366","0.09470"
"160.96800","13.41414","0.09482"
"160.97400","13.41468","0.09492"
"160.98000","13.41516","0.09502"
"160.98600","13.41564","0.09509"
"160.99200","13.41617","0.09508"
"160.99800","13.41665","0.09508"
"161.00400","13.41719","0.09505"
"161.01000","13.41767","0.09502"
"161.01600","13.41821","0.09508"
"161.02200","13.41875","0.09516"
"161.02800","13.41922","0.09523"
"161.03400","13.41970","0.09529"
"161.04000","13.42024","0.09531"
"161.04600","13.42072","0.09526"
"161.05200","13.42120","0.09515"
"161.05800","13.42167","0.09514"
"161.06400","13.42221","0.09511"
"161.07000","13.42269","0.09511"
"161.07600","13.42317","0.09514"
"161.08200","13.42365","0.09518"
"161.08800","13.42413","0.09518"
"161.09400","13.42466","0.09515"
"161.10000","13.42514","0.09513"
"161.10600","13.42562","0.09512"
"161.11200","13.42610","0.09516"
"161.11800","13.42664","0.09518"
"161.12400","13.42712","0.09526"
"161.13000","13.42759","0.09537"
"161.13600","13.42813","0.09547"
"161.14200","13.42861","0.09543"
"161.14800","13.42909","0.09538"
"161.15400","13.42963","0.09539"
"161.16000","13.43017","0.09547"
"161.16600","13.43064","0.09554"
"161.17200","13.43118","0.09559"
"161.17800","13.43166","0.09566"
"161.18400","13.43220","0.09568"
"161.19000","13.43268","0.09567"
"161.19600","13.43316","0.09562"
"161.20200","13.43369","0.09552"
"161.20800","13.43417","0.09542"
"161.21400","13.43471","0.09539"
"161.22000","13.43519","0.09534"
"161.22600","13.43566","0.09532"
"161.23200","13.43614","0.09529"
"161.23800","13.43668","0.09529"
"161.24400","13.43716","0.09534"
"161.25000","13.43764","0.09540"
"161.25600","13.43818","0.09550"
"161.26200","13.43865","0.09554"
"161.26800","13.43913","0.09551"
"161.27400","13.43967","0.09547"
"161.28000","13.44015","0.09545"
"161.28600","13.44069","0.09542"
"161.29200","13.44116","0.09531"
"161.29800","13.44164","0.09528"
"161.30400","13.44218","0.09531"
"161.31000","13.44266","0.09539"
"161.31600","13.44320","0.09552"
"161.32200","13.44368","0.09562"
"161.32800","13.44421","0.09562"
"161.33400","13.44469","0.09557"
"161.34000","13.44523","0.09552"
"161.34600","13.44571","0.09554"
"161.35200","13.44619","0.09556"
"161.35800","13.44673","0.09560"
"161.36400","13.44720","0.09567"
"161.37000","13.44768","0.09575"
"161.37600","13.44816","0.09578"
"161.38200","13.44870","0.09568"
"161.38800","13.44918","0.09557"
"161.39400","13.44966","0.09554"
"161.40000","13.45013","0.09550"
"161.40600","13.45067","0.09551"
"161.41200","13.45115","0.09562"
"161.41800","13.45169","0.09567"
"161.42400","13.45217","0.09567"
"161.43000","13.45265","0.09573"
"161.43600","13.45318","0.09578"
"161.44200","13.45366","0.09578"
"161.44800","13.45420","0.09582"
"161.45400","13.45468","0.09582"
"161.46000","13.45522","0.09582"
"161.46600","13.45569","0.09578"
"161.47200","13.45617","0.09577"
"161.47800","13.45671","0.09582"
"161.48400","13.45719","0.09586"
"161.49000","13.45767","0.09587"
"161.49600","13.45821","0.09597"
"161.50200","13.45868","0.09601"
"161.50800","13.45916","0.09599"
"161.51400","13.45970","0.09602"
"161.52000","13.46018","0.09605"
"161.52600","13.46066","0.09615"
"161.53200","13.46120","0.09621"
"161.53800","13.46167","0.09617"
"161.54400","13.46215","0.09612"
"161.55000","13.46263","0.09613"
"161.55600","13.46317","0.09617"
"161.56200","13.46365","0.09624"
"161.56800","13.46412","0.09631"
"161.57400","13.46466","0.09639"
"161.58000","13.46514","0.09653"
"161.58600","13.46568","0.09655"
"161.59200","13.46616","0.09644"
"161.59800","13.46664","0.09628"
"161.60400","13.46717","0.09620"
"161.61000","13.46765","0.09613"
"161.61600","13.46813","0.09618"
"161.62200","13.46867","0.09627"
"161.62800","13.46915","0.09631"
"161.63400","13.46963","0.09628"
"161.64000","13.47010","0.09626"
"161.64600","13.47064","0.09624"
"161.65200","13.47112","0.09622"
"161.65800","13.47166","0.09629"
"161.66400","13.47214","0.09634"
"161.67000","13.47262","0.09634"
"161.67600","13.47309","0.09631"
"161.68200","13.47363","0.09629"
"161.68800","13.47411","0.09619"
"161.69400","13.47459","0.09615"
"161.70000","13.47513","0.09614"
"161.70600","13.47560","0.09606"
"161.71200","13.47608","0.09599"
"161.71800","13.47662","0.09597"
"161.72400","13.47710","0.09594"
"161.73000","13.47764","0.09595"
"161.73600","13.47818","0.09597"
"161.74200","13.47865","0.09596"
"161.74800","13.47919","0.09602"
"161.75400","13.47967","0.09610"
"161.76000","13.48015","0.09617"
"161.76600","13.48069","0.09621"
"161.77200","13.48116","0.09622"
"161.77800","13.48164","0.09622"
"161.78400","13.48212","0.09627"
"161.79000","13.48266","0.09631"
"161.79600","13.48314","0.09636"
"161.80200","13.48362","0.09633"
"161.80800","13.48415","0.09632"
"161.81400","13.48463","0.09639"
"161.82000","13.48511","0.09643"
"161.82600","13.48565","0.09646"
"161.83200","13.48613","0.09640"
"161.83800","13.48660","0.09634"
"161.84400","13.48708","0.09632"
"161.85000","13.48762","0.09629"
"161.85600","13.48810","0.09626"
"161.86200","13.48864","0.09631"
"161.86800","13.48912","0.09639"
"161.87400","13.48965","0.09656"
"161.88000","13.49019","0.09671"
"161.88600","13.49067","0.09677"
"161.89200","13.49121","0.09679"
"161.89800","13.49169","0.09683"
"161.90400","13.49223","0.09685"
"161.91000","13.49270","0.09684"
"161.91600","13.49324","0.09683"
"161.92200","13.49372","0.09677"
"161.92800","13.49420","0.09669"
"161.93400","13.49474","0.09664"
"161.94000","13.49522","0.09658"
"161.94600","13.49569","0.09651"
"161.95200","13.49623","0.09650"
"161.95800","13.49671","0.09649"
"161.96400","13.49719","0.09658"
"161.97000","13.49773","0.09661"
"161.97600","13.49821","0.09666"
"161.98200","13.49874","0.09668"
"161.98800","13.49922","0.09666"
"161.99400","13.49970","0.09674"
"162.00000","13.50024","0.09684"
"162.00600","13.50072","0.09691"
"162.01200","13.50125","0.09698"
"162.01800","13.50173","0.09698"
"162.02400","13.50221","0.09689"
"162.03000","13.50275","0.09694"
"162.03600","13.50323","0.09689"
"162.04200","13.50371","0.09687"
"162.04800","13.50424","0.09689"
"162.05400","13.50472","0.09683"
"162.06000","13.50520","0.09679"
"162.06600","13.50568","0.09685"
"162.07200","13.50622","0.09688"
"162.07800","13.50670","0.09693"
"162.08400","13.50717","0.09702"
"162.09000","13.50771","0.09701"
"162.09600","13.50819","0.09697"
"162.10200","13.50867","0.09685"
"162.10800","13.50915","0.09675"
"162.11400","13.50962","0.09672"
"162.12000","13.51016","0.09675"
"162.12600","13.51064","0.09681"
"162.13200","13.51112","0.09680"
"162.13800","13.51166","0.09674"
"162.14400","13.51214","0.09668"
"162.15000","13.51261","0.09660"
"162.15600","13.51315","0.09654"
"162.16200","13.51363","0.09650"
"162.16800","13.51417","0.09647"
"162.17400","13.51465","0.09653"
"162.18000","13.51519","0.09661"
"162.18600","13.51566","0.09666"
"162.19200","13.51614","0.09676"
"162.19800","13.51668","0.09696"
"162.20400","13.51716","0.09706"
"162.21000","13.51764","0.09716"
"162.21600","13.51812","0.09724"
"162.22200","13.51859","0.09727"
"162.22800","13.51913","0.09731"
"162.23400","13.51961","0.09741"
"162.24000","13.52009","0.09752"
"162.24600","13.52057","0.09763"
"162.25200","13.52110","0.09761"
"162.25800","13.52158","0.09753"
"162.26400","13.52206","0.09759"
"162.27000","13.52260","0.09759"
"162.27600","13.52308","0.09752"
"162.28200","13.52361","0.09749"
"162.28800","13.52409","0.09743"
"162.29400","13.52463","0.09743"
"162.30000","13.52517","0.09753"
"162.30600","13.52565","0.09764"
"162.31200","13.52619","0.09775"
