End date,"1/8/2017"
Specimen label,"11AT_NL"
Maximum Load,"0.06823",N

Time,Extension,Load
(s),(mm),(N)
"132.03000","11.00271","-0.00018"
"132.03600","11.00325","-0.00031"
"132.04200","11.00373","-0.00043"
"132.04800","11.00420","-0.00051"
"132.05400","11.00474","-0.00050"
"132.06000","11.00522","-0.00045"
"132.06600","11.00570","-0.00061"
"132.07200","11.00618","-0.00087"
"132.07800","11.00671","-0.00096"
"132.08400","11.00719","-0.00083"
"132.09000","11.00767","-0.00057"
"132.09600","11.00815","-0.00033"
"132.10200","11.00869","-0.00017"
"132.10800","11.00917","-0.00019"
"132.11400","11.00970","-0.00025"
"132.12000","11.01018","-0.00032"
"132.12600","11.01066","-0.00042"
"132.13200","11.01120","-0.00044"
"132.13800","11.01168","-0.00045"
"132.14400","11.01222","-0.00036"
"132.15000","11.01269","-0.00025"
"132.15600","11.01323","-0.00020"
"132.16200","11.01371","-0.00024"
"132.16800","11.01419","-0.00022"
"132.17400","11.01473","-0.00027"
"132.18000","11.01520","-0.00045"
"132.18600","11.01568","-0.00062"
"132.19200","11.01622","-0.00068"
"132.19800","11.01670","-0.00065"
"132.20400","11.01718","-0.00047"
"132.21000","11.01766","-0.00030"
"132.21600","11.01819","-0.00016"
"132.22200","11.01867","0.00000"
"132.22800","11.01915","0.00003"
"132.23400","11.01963","-0.00005"
"132.24000","11.02017","-0.00014"
"132.24600","11.02065","-0.00008"
"132.25200","11.02112","-0.00006"
"132.25800","11.02166","-0.00003"
"132.26400","11.02214","-0.00005"
"132.27000","11.02268","-0.00001"
"132.27600","11.02316","0.00001"
"132.28200","11.02369","-0.00002"
"132.28800","11.02417","-0.00014"
"132.29400","11.02471","-0.00021"
"132.30000","11.02519","-0.00028"
"132.30600","11.02573","-0.00035"
"132.31200","11.02621","-0.00043"
"132.31800","11.02668","-0.00058"
"132.32400","11.02716","-0.00071"
"132.33000","11.02770","-0.00076"
"132.33600","11.02818","-0.00083"
"132.34200","11.02866","-0.00083"
"132.34800","11.02914","-0.00075"
"132.35400","11.02967","-0.00074"
"132.36000","11.03015","-0.00068"
"132.36600","11.03069","-0.00062"
"132.37200","11.03117","-0.00062"
"132.37800","11.03171","-0.00064"
"132.38400","11.03219","-0.00071"
"132.39000","11.03266","-0.00075"
"132.39600","11.03320","-0.00068"
"132.40200","11.03368","-0.00066"
"132.40800","11.03422","-0.00064"
"132.41400","11.03470","-0.00051"
"132.42000","11.03523","-0.00034"
"132.42600","11.03571","-0.00032"
"132.43200","11.03625","-0.00032"
"132.43800","11.03679","-0.00022"
"132.44400","11.03727","-0.00015"
"132.45000","11.03775","-0.00026"
"132.45600","11.03828","-0.00031"
"132.46200","11.03876","-0.00034"
"132.46800","11.03924","-0.00040"
"132.47400","11.03972","-0.00037"
"132.48000","11.04020","-0.00026"
"132.48600","11.04068","-0.00019"
"132.49200","11.04121","-0.00011"
"132.49800","11.04169","-0.00013"
"132.50400","11.04217","-0.00021"
"132.51000","11.04271","-0.00038"
"132.51600","11.04319","-0.00053"
"132.52200","11.04373","-0.00051"
"132.52800","11.04420","-0.00049"
"132.53400","11.04474","-0.00056"
"132.54000","11.04522","-0.00063"
"132.54600","11.04570","-0.00068"
"132.55200","11.04624","-0.00065"
"132.55800","11.04671","-0.00051"
"132.56400","11.04725","-0.00041"
"132.57000","11.04773","-0.00039"
"132.57600","11.04827","-0.00042"
"132.58200","11.04875","-0.00047"
"132.58800","11.04923","-0.00058"
"132.59400","11.04970","-0.00066"
"132.60000","11.05018","-0.00069"
"132.60600","11.05072","-0.00069"
"132.61200","11.05120","-0.00072"
"132.61800","11.05168","-0.00075"
"132.62400","11.05222","-0.00075"
"132.63000","11.05269","-0.00069"
"132.63600","11.05317","-0.00057"
"132.64200","11.05371","-0.00041"
"132.64800","11.05419","-0.00036"
"132.65400","11.05467","-0.00039"
"132.66000","11.05520","-0.00042"
"132.66600","11.05568","-0.00044"
"132.67200","11.05616","-0.00040"
"132.67800","11.05670","-0.00031"
"132.68400","11.05718","-0.00017"
"132.69000","11.05766","-0.00009"
"132.69600","11.05819","-0.00010"
"132.70200","11.05867","-0.00019"
"132.70800","11.05915","-0.00023"
"132.71400","11.05969","-0.00027"
"132.72000","11.06017","-0.00029"
"132.72600","11.06070","-0.00031"
"132.73200","11.06118","-0.00029"
"132.73800","11.06166","-0.00021"
"132.74400","11.06220","-0.00004"
"132.75000","11.06268","0.00016"
"132.75600","11.06316","0.00037"
"132.76200","11.06363","0.00060"
"132.76800","11.06417","0.00060"
"132.77400","11.06465","0.00051"
"132.78000","11.06513","0.00031"
"132.78600","11.06567","-0.00003"
"132.79200","11.06615","-0.00032"
"132.79800","11.06668","-0.00035"
"132.80400","11.06716","-0.00024"
"132.81000","11.06764","-0.00023"
"132.81600","11.06818","-0.00021"
"132.82200","11.06866","-0.00026"
"132.82800","11.06914","-0.00030"
"132.83400","11.06967","-0.00026"
"132.84000","11.07015","-0.00019"
"132.84600","11.07069","-0.00015"
"132.85200","11.07117","-0.00022"
"132.85800","11.07171","-0.00037"
"132.86400","11.07218","-0.00046"
"132.87000","11.07272","-0.00049"
"132.87600","11.07320","-0.00059"
"132.88200","11.07368","-0.00061"
"132.88800","11.07422","-0.00052"
"132.89400","11.07470","-0.00044"
"132.90000","11.07517","-0.00052"
"132.90600","11.07571","-0.00055"
"132.91200","11.07619","-0.00059"
"132.91800","11.07667","-0.00066"
"132.92400","11.07721","-0.00066"
"132.93000","11.07769","-0.00055"
"132.93600","11.07822","-0.00046"
"132.94200","11.07870","-0.00047"
"132.94800","11.07924","-0.00040"
"132.95400","11.07972","-0.00017"
"132.96000","11.08020","0.00002"
"132.96600","11.08073","0.00012"
"132.97200","11.08121","0.00024"
"132.97800","11.08169","0.00032"
"132.98400","11.08223","0.00026"
"132.99000","11.08271","0.00013"
"132.99600","11.08319","0.00000"
"133.00200","11.08372","-0.00012"
"133.00800","11.08420","-0.00033"
"133.01400","11.08468","-0.00048"
"133.02000","11.08522","-0.00056"
"133.02600","11.08570","-0.00064"
"133.03200","11.08624","-0.00072"
"133.03800","11.08671","-0.00065"
"133.04400","11.08719","-0.00051"
"133.05000","11.08773","-0.00045"
"133.05600","11.08821","-0.00052"
"133.06200","11.08875","-0.00050"
"133.06800","11.08922","-0.00044"
"133.07400","11.08976","-0.00030"
"133.08000","11.09024","-0.00009"
"133.08600","11.09072","0.00004"
"133.09200","11.09126","0.00008"
"133.09800","11.09174","-0.00003"
"133.10400","11.09221","-0.00006"
"133.11000","11.09275","-0.00004"
"133.11600","11.09323","-0.00010"
"133.12200","11.09371","-0.00018"
"133.12800","11.09425","-0.00024"
"133.13400","11.09473","-0.00047"
"133.14000","11.09520","-0.00068"
"133.14600","11.09574","-0.00066"
"133.15200","11.09622","-0.00060"
"133.15800","11.09676","-0.00054"
"133.16400","11.09724","-0.00053"
"133.17000","11.09772","-0.00058"
"133.17600","11.09825","-0.00059"
"133.18200","11.09873","-0.00067"
"133.18800","11.09921","-0.00078"
"133.19400","11.09969","-0.00074"
"133.20000","11.10017","-0.00060"
"133.20600","11.10071","-0.00055"
"133.21200","11.10118","-0.00052"
"133.21800","11.10166","-0.00047"
"133.22400","11.10220","-0.00036"
"133.23000","11.10268","-0.00020"
"133.23600","11.10316","-0.00012"
"133.24200","11.10369","-0.00016"
"133.24800","11.10417","-0.00029"
"133.25400","11.10465","-0.00046"
"133.26000","11.10519","-0.00056"
"133.26600","11.10567","-0.00059"
"133.27200","11.10614","-0.00054"
"133.27800","11.10668","-0.00046"
"133.28400","11.10716","-0.00045"
"133.29000","11.10764","-0.00040"
"133.29600","11.10818","-0.00033"
"133.30200","11.10866","-0.00030"
"133.30800","11.10913","-0.00037"
"133.31400","11.10967","-0.00041"
"133.32000","11.11015","-0.00032"
"133.32600","11.11063","-0.00026"
"133.33200","11.11117","-0.00028"
"133.33800","11.11165","-0.00028"
"133.34400","11.11218","-0.00030"
"133.35000","11.11266","-0.00023"
"133.35600","11.11314","-0.00015"
"133.36200","11.11368","-0.00013"
"133.36800","11.11416","-0.00026"
"133.37400","11.11469","-0.00041"
"133.38000","11.11517","-0.00053"
"133.38600","11.11571","-0.00053"
"133.39200","11.11619","-0.00047"
"133.39800","11.11667","-0.00039"
"133.40400","11.11721","-0.00032"
"133.41000","11.11768","-0.00030"
"133.41600","11.11822","-0.00022"
"133.42200","11.11870","-0.00008"
"133.42800","11.11924","0.00000"
"133.43400","11.11972","-0.00003"
"133.44000","11.12020","-0.00007"
"133.44600","11.12073","-0.00011"
"133.45200","11.12121","-0.00022"
"133.45800","11.12175","-0.00032"
"133.46400","11.12223","-0.00022"
"133.47000","11.12277","-0.00012"
"133.47600","11.12324","-0.00017"
"133.48200","11.12372","-0.00026"
"133.48800","11.12426","-0.00027"
"133.49400","11.12474","-0.00030"
"133.50000","11.12522","-0.00022"
"133.50600","11.12570","-0.00014"
"133.51200","11.12623","-0.00014"
"133.51800","11.12671","-0.00029"
"133.52400","11.12719","-0.00049"
"133.53000","11.12773","-0.00066"
"133.53600","11.12821","-0.00075"
"133.54200","11.12868","-0.00077"
"133.54800","11.12922","-0.00072"
"133.55400","11.12970","-0.00065"
"133.56000","11.13018","-0.00058"
"133.56600","11.13072","-0.00059"
"133.57200","11.13120","-0.00055"
"133.57800","11.13174","-0.00044"
"133.58400","11.13221","-0.00035"
"133.59000","11.13275","-0.00026"
"133.59600","11.13323","-0.00017"
"133.60200","11.13371","-0.00012"
"133.60800","11.13419","-0.00025"
"133.61400","11.13472","-0.00039"
"133.62000","11.13520","-0.00039"
"133.62600","11.13568","-0.00043"
"133.63200","11.13622","-0.00053"
"133.63800","11.13670","-0.00060"
"133.64400","11.13718","-0.00060"
"133.65000","11.13771","-0.00058"
"133.65600","11.13819","-0.00055"
"133.66200","11.13873","-0.00037"
"133.66800","11.13921","-0.00022"
"133.67400","11.13969","-0.00008"
"133.68000","11.14023","0.00003"
"133.68600","11.14070","0.00017"
"133.69200","11.14118","0.00028"
"133.69800","11.14172","0.00033"
"133.70400","11.14220","0.00046"
"133.71000","11.14274","0.00048"
"133.71600","11.14322","0.00041"
"133.72200","11.14369","0.00027"
"133.72800","11.14423","0.00014"
"133.73400","11.14471","0.00006"
"133.74000","11.14525","-0.00002"
"133.74600","11.14573","-0.00003"
"133.75200","11.14620","-0.00001"
"133.75800","11.14668","-0.00003"
"133.76400","11.14722","-0.00002"
"133.77000","11.14770","0.00002"
"133.77600","11.14818","-0.00001"
"133.78200","11.14866","-0.00007"
"133.78800","11.14919","-0.00013"
"133.79400","11.14967","-0.00013"
"133.80000","11.15015","-0.00014"
"133.80600","11.15063","-0.00012"
"133.81200","11.15117","0.00003"
"133.81800","11.15165","0.00008"
"133.82400","11.15212","0.00007"
"133.83000","11.15266","0.00001"
"133.83600","11.15314","-0.00022"
"133.84200","11.15362","-0.00042"
"133.84800","11.15416","-0.00053"
"133.85400","11.15463","-0.00058"
"133.86000","11.15517","-0.00051"
"133.86600","11.15565","-0.00032"
"133.87200","11.15619","-0.00022"
"133.87800","11.15667","-0.00021"
"133.88400","11.15721","-0.00023"
"133.89000","11.15768","-0.00031"
"133.89600","11.15822","-0.00040"
"133.90200","11.15870","-0.00041"
"133.90800","11.15918","-0.00043"
"133.91400","11.15966","-0.00037"
"133.92000","11.16019","-0.00040"
"133.92600","11.16067","-0.00031"
"133.93200","11.16115","-0.00020"
"133.93800","11.16169","-0.00005"
"133.94400","11.16217","0.00007"
"133.95000","11.16265","0.00010"
"133.95600","11.16318","0.00007"
"133.96200","11.16366","0.00000"
"133.96800","11.16420","-0.00005"
"133.97400","11.16468","-0.00014"
"133.98000","11.16522","-0.00019"
"133.98600","11.16570","-0.00019"
"133.99200","11.16623","-0.00032"
"133.99800","11.16671","-0.00041"
"134.00400","11.16725","-0.00037"
"134.01000","11.16773","-0.00029"
"134.01600","11.16827","-0.00019"
"134.02200","11.16874","-0.00012"
"134.02800","11.16928","-0.00004"
"134.03400","11.16976","-0.00008"
"134.04000","11.17024","-0.00019"
"134.04600","11.17078","-0.00023"
"134.05200","11.17126","-0.00023"
"134.05800","11.17173","-0.00026"
"134.06400","11.17221","-0.00029"
"134.07000","11.17269","-0.00037"
"134.07600","11.17323","-0.00038"
"134.08200","11.17371","-0.00043"
"134.08800","11.17419","-0.00034"
"134.09400","11.17466","-0.00014"
"134.10000","11.17520","-0.00009"
"134.10600","11.17568","0.00002"
"134.11200","11.17616","0.00012"
"134.11800","11.17670","0.00005"
"134.12400","11.17717","-0.00018"
"134.13000","11.17771","-0.00035"
"134.13600","11.17819","-0.00044"
"134.14200","11.17873","-0.00047"
"134.14800","11.17921","-0.00045"
"134.15400","11.17975","-0.00039"
"134.16000","11.18022","-0.00042"
"134.16600","11.18076","-0.00051"
"134.17200","11.18124","-0.00047"
"134.17800","11.18172","-0.00041"
"134.18400","11.18226","-0.00038"
"134.19000","11.18274","-0.00041"
"134.19600","11.18321","-0.00046"
"134.20200","11.18375","-0.00045"
"134.20800","11.18423","-0.00039"
"134.21400","11.18471","-0.00038"
"134.22000","11.18525","-0.00034"
"134.22600","11.18573","-0.00029"
"134.23200","11.18620","-0.00029"
"134.23800","11.18674","-0.00034"
"134.24400","11.18722","-0.00029"
"134.25000","11.18770","-0.00023"
"134.25600","11.18818","-0.00019"
"134.26200","11.18871","-0.00011"
"134.26800","11.18919","-0.00006"
"134.27400","11.18967","-0.00011"
"134.28000","11.19021","-0.00021"
"134.28600","11.19069","-0.00027"
"134.29200","11.19123","-0.00023"
"134.29800","11.19170","-0.00030"
"134.30400","11.19218","-0.00035"
"134.31000","11.19272","-0.00036"
"134.31600","11.19320","-0.00031"
"134.32200","11.19368","-0.00029"
"134.32800","11.19415","-0.00028"
"134.33400","11.19463","-0.00029"
"134.34000","11.19517","-0.00039"
"134.34600","11.19565","-0.00044"
"134.35200","11.19613","-0.00044"
"134.35800","11.19661","-0.00038"
"134.36400","11.19714","-0.00035"
"134.37000","11.19762","-0.00035"
"134.37600","11.19810","-0.00045"
"134.38200","11.19864","-0.00054"
"134.38800","11.19912","-0.00052"
"134.39400","11.19960","-0.00046"
"134.40000","11.20013","-0.00042"
"134.40600","11.20061","-0.00055"
"134.41200","11.20115","-0.00068"
"134.41800","11.20163","-0.00072"
"134.42400","11.20217","-0.00078"
"134.43000","11.20265","-0.00081"
"134.43600","11.20318","-0.00083"
"134.44200","11.20372","-0.00079"
"134.44800","11.20420","-0.00076"
"134.45400","11.20474","-0.00077"
"134.46000","11.20522","-0.00074"
"134.46600","11.20575","-0.00081"
"134.47200","11.20623","-0.00091"
"134.47800","11.20671","-0.00090"
"134.48400","11.20725","-0.00076"
"134.49000","11.20773","-0.00066"
"134.49600","11.20821","-0.00058"
"134.50200","11.20874","-0.00057"
"134.50800","11.20922","-0.00048"
"134.51400","11.20970","-0.00038"
"134.52000","11.21024","-0.00039"
"134.52600","11.21072","-0.00051"
"134.53200","11.21119","-0.00051"
"134.53800","11.21173","-0.00041"
"134.54400","11.21221","-0.00030"
"134.55000","11.21269","-0.00020"
"134.55600","11.21323","-0.00003"
"134.56200","11.21371","0.00006"
"134.56800","11.21424","-0.00002"
"134.57400","11.21472","-0.00007"
"134.58000","11.21526","-0.00007"
"134.58600","11.21580","-0.00003"
"134.59200","11.21628","0.00005"
"134.59800","11.21682","0.00012"
"134.60400","11.21729","0.00015"
"134.61000","11.21777","0.00007"
"134.61600","11.21831","-0.00011"
"134.62200","11.21879","-0.00029"
"134.62800","11.21927","-0.00040"
"134.63400","11.21975","-0.00047"
"134.64000","11.22022","-0.00045"
"134.64600","11.22070","-0.00030"
"134.65200","11.22124","-0.00020"
"134.65800","11.22172","-0.00009"
"134.66400","11.22220","0.00007"
"134.67000","11.22274","0.00011"
"134.67600","11.22321","0.00010"
"134.68200","11.22375","0.00007"
"134.68800","11.22423","0.00007"
"134.69400","11.22471","0.00010"
"134.70000","11.22525","0.00008"
"134.70600","11.22572","0.00008"
"134.71200","11.22626","0.00014"
"134.71800","11.22674","0.00007"
"134.72400","11.22728","-0.00003"
"134.73000","11.22776","-0.00011"
"134.73600","11.22830","-0.00016"
"134.74200","11.22877","-0.00016"
"134.74800","11.22925","-0.00013"
"134.75400","11.22979","-0.00001"
"134.76000","11.23027","0.00020"
"134.76600","11.23075","0.00027"
"134.77200","11.23123","0.00031"
"134.77800","11.23170","0.00033"
"134.78400","11.23224","0.00018"
"134.79000","11.23272","-0.00007"
"134.79600","11.23320","-0.00008"
"134.80200","11.23368","-0.00007"
"134.80800","11.23415","-0.00008"
"134.81400","11.23469","-0.00007"
"134.82000","11.23517","-0.00005"
"134.82600","11.23565","-0.00008"
"134.83200","11.23619","-0.00013"
"134.83800","11.23667","-0.00017"
"134.84400","11.23714","-0.00009"
"134.85000","11.23768","-0.00005"
"134.85600","11.23816","-0.00013"
"134.86200","11.23864","-0.00020"
"134.86800","11.23918","-0.00019"
"134.87400","11.23966","-0.00021"
"134.88000","11.24019","-0.00022"
"134.88600","11.24067","-0.00020"
"134.89200","11.24115","-0.00027"
"134.89800","11.24163","-0.00042"
"134.90400","11.24217","-0.00059"
"134.91000","11.24265","-0.00071"
"134.91600","11.24312","-0.00074"
"134.92200","11.24366","-0.00064"
"134.92800","11.24414","-0.00043"
"134.93400","11.24462","-0.00021"
"134.94000","11.24516","-0.00012"
"134.94600","11.24563","-0.00005"
"134.95200","11.24617","0.00001"
"134.95800","11.24665","0.00000"
"134.96400","11.24713","-0.00003"
"134.97000","11.24767","0.00001"
"134.97600","11.24815","0.00015"
"134.98200","11.24868","0.00015"
"134.98800","11.24916","0.00014"
"134.99400","11.24970","0.00016"
"135.00000","11.25018","0.00013"
"135.00600","11.25072","0.00005"
"135.01200","11.25119","-0.00011"
"135.01800","11.25173","-0.00013"
"135.02400","11.25221","-0.00005"
"135.03000","11.25275","-0.00007"
"135.03600","11.25323","-0.00006"
"135.04200","11.25371","0.00000"
"135.04800","11.25424","-0.00003"
"135.05400","11.25472","-0.00014"
"135.06000","11.25520","-0.00031"
"135.06600","11.25574","-0.00042"
"135.07200","11.25622","-0.00045"
"135.07800","11.25675","-0.00036"
"135.08400","11.25723","-0.00026"
"135.09000","11.25771","-0.00021"
"135.09600","11.25825","-0.00030"
"135.10200","11.25873","-0.00047"
"135.10800","11.25927","-0.00060"
"135.11400","11.25974","-0.00058"
"135.12000","11.26022","-0.00038"
"135.12600","11.26076","-0.00017"
"135.13200","11.26124","-0.00009"
"135.13800","11.26172","-0.00018"
"135.14400","11.26226","-0.00031"
"135.15000","11.26273","-0.00037"
"135.15600","11.26327","-0.00034"
"135.16200","11.26375","-0.00026"
"135.16800","11.26423","-0.00019"
"135.17400","11.26477","-0.00021"
"135.18000","11.26525","-0.00028"
"135.18600","11.26572","-0.00043"
"135.19200","11.26626","-0.00065"
"135.19800","11.26674","-0.00085"
"135.20400","11.26722","-0.00092"
"135.21000","11.26770","-0.00097"
"135.21600","11.26824","-0.00101"
"135.22200","11.26871","-0.00098"
"135.22800","11.26925","-0.00090"
"135.23400","11.26973","-0.00080"
"135.24000","11.27027","-0.00072"
"135.24600","11.27075","-0.00067"
"135.25200","11.27122","-0.00069"
"135.25800","11.27176","-0.00072"
"135.26400","11.27224","-0.00075"
"135.27000","11.27272","-0.00067"
"135.27600","11.27326","-0.00051"
"135.28200","11.27374","-0.00049"
"135.28800","11.27421","-0.00048"
"135.29400","11.27475","-0.00052"
"135.30000","11.27523","-0.00061"
"135.30600","11.27571","-0.00067"
"135.31200","11.27625","-0.00070"
"135.31800","11.27672","-0.00064"
"135.32400","11.27726","-0.00050"
"135.33000","11.27774","-0.00047"
"135.33600","11.27822","-0.00049"
"135.34200","11.27876","-0.00066"
"135.34800","11.27923","-0.00076"
"135.35400","11.27971","-0.00082"
"135.36000","11.28025","-0.00077"
"135.36600","11.28073","-0.00083"
"135.37200","11.28121","-0.00090"
"135.37800","11.28175","-0.00079"
"135.38400","11.28222","-0.00061"
"135.39000","11.28276","-0.00049"
"135.39600","11.28324","-0.00039"
"135.40200","11.28372","-0.00023"
"135.40800","11.28420","-0.00021"
"135.41400","11.28474","-0.00022"
"135.42000","11.28521","-0.00035"
"135.42600","11.28569","-0.00036"
"135.43200","11.28617","-0.00038"
"135.43800","11.28671","-0.00049"
"135.44400","11.28719","-0.00045"
"135.45000","11.28767","-0.00042"
"135.45600","11.28820","-0.00037"
"135.46200","11.28868","-0.00026"
"135.46800","11.28916","-0.00009"
"135.47400","11.28964","0.00012"
"135.48000","11.29018","0.00025"
"135.48600","11.29066","0.00030"
"135.49200","11.29113","0.00038"
"135.49800","11.29167","0.00037"
"135.50400","11.29215","0.00027"
"135.51000","11.29269","0.00016"
"135.51600","11.29317","0.00008"
"135.52200","11.29364","0.00000"
"135.52800","11.29418","-0.00008"
"135.53400","11.29466","-0.00020"
"135.54000","11.29520","-0.00036"
"135.54600","11.29568","-0.00047"
"135.55200","11.29616","-0.00047"
"135.55800","11.29669","-0.00040"
"135.56400","11.29717","-0.00040"
"135.57000","11.29771","-0.00040"
"135.57600","11.29819","-0.00037"
"135.58200","11.29873","-0.00039"
"135.58800","11.29921","-0.00034"
"135.59400","11.29974","-0.00017"
"135.60000","11.30022","-0.00005"
"135.60600","11.30070","-0.00016"
"135.61200","11.30124","-0.00024"
"135.61800","11.30172","-0.00031"
"135.62400","11.30225","-0.00032"
"135.63000","11.30273","-0.00030"
"135.63600","11.30327","-0.00024"
"135.64200","11.30375","-0.00017"
"135.64800","11.30429","-0.00015"
"135.65400","11.30477","-0.00014"
"135.66000","11.30524","-0.00004"
"135.66600","11.30578","0.00012"
"135.67200","11.30626","0.00026"
"135.67800","11.30674","0.00029"
"135.68400","11.30728","0.00021"
"135.69000","11.30776","0.00010"
"135.69600","11.30823","0.00007"
"135.70200","11.30877","0.00011"
"135.70800","11.30925","0.00009"
"135.71400","11.30973","0.00015"
"135.72000","11.31027","0.00014"
"135.72600","11.31075","0.00003"
"135.73200","11.31128","-0.00008"
"135.73800","11.31176","-0.00013"
"135.74400","11.31230","-0.00018"
"135.75000","11.31278","-0.00009"
"135.75600","11.31326","0.00006"
"135.76200","11.31379","0.00016"
"135.76800","11.31427","0.00014"
"135.77400","11.31475","0.00024"
"135.78000","11.31523","0.00029"
"135.78600","11.31571","0.00039"
"135.79200","11.31625","0.00040"
"135.79800","11.31672","0.00021"
"135.80400","11.31720","-0.00008"
"135.81000","11.31774","-0.00025"
"135.81600","11.31822","-0.00030"
"135.82200","11.31870","-0.00030"
"135.82800","11.31917","-0.00022"
"135.83400","11.31971","-0.00006"
"135.84000","11.32019","-0.00006"
"135.84600","11.32067","-0.00008"
"135.85200","11.32121","-0.00010"
"135.85800","11.32169","-0.00008"
"135.86400","11.32222","-0.00002"
"135.87000","11.32270","0.00005"
"135.87600","11.32324","0.00023"
"135.88200","11.32372","0.00032"
"135.88800","11.32426","0.00036"
"135.89400","11.32473","0.00046"
"135.90000","11.32521","0.00053"
"135.90600","11.32569","0.00053"
"135.91200","11.32623","0.00053"
"135.91800","11.32671","0.00050"
"135.92400","11.32719","0.00040"
"135.93000","11.32767","0.00023"
"135.93600","11.32820","0.00014"
"135.94200","11.32868","0.00012"
"135.94800","11.32916","-0.00001"
"135.95400","11.32970","-0.00011"
"135.96000","11.33018","-0.00012"
"135.96600","11.33071","-0.00020"
"135.97200","11.33119","-0.00025"
"135.97800","11.33167","-0.00011"
"135.98400","11.33215","0.00006"
"135.99000","11.33269","0.00011"
"135.99600","11.33317","0.00006"
"136.00200","11.33370","-0.00004"
"136.00800","11.33418","-0.00009"
"136.01400","11.33472","-0.00009"
"136.02000","11.33520","-0.00007"
"136.02600","11.33574","-0.00007"
"136.03200","11.33622","-0.00015"
"136.03800","11.33669","-0.00011"
"136.04400","11.33723","0.00002"
"136.05000","11.33771","0.00013"
"136.05600","11.33819","0.00024"
"136.06200","11.33873","0.00028"
"136.06800","11.33921","0.00018"
"136.07400","11.33968","0.00010"
"136.08000","11.34016","-0.00002"
"136.08600","11.34070","-0.00009"
"136.09200","11.34118","-0.00012"
"136.09800","11.34166","-0.00019"
"136.10400","11.34219","-0.00020"
"136.11000","11.34267","0.00000"
"136.11600","11.34315","0.00020"
"136.12200","11.34369","0.00026"
"136.12800","11.34417","0.00025"
"136.13400","11.34471","0.00025"
"136.14000","11.34518","0.00021"
"136.14600","11.34572","0.00013"
"136.15200","11.34620","0.00002"
"136.15800","11.34674","-0.00008"
"136.16400","11.34722","-0.00018"
"136.17000","11.34775","-0.00027"
"136.17600","11.34823","-0.00035"
"136.18200","11.34877","-0.00043"
"136.18800","11.34925","-0.00050"
"136.19400","11.34979","-0.00057"
"136.20000","11.35027","-0.00064"
"136.20600","11.35074","-0.00070"
"136.21200","11.35128","-0.00058"
"136.21800","11.35176","-0.00045"
"136.22400","11.35224","-0.00031"
"136.23000","11.35272","-0.00012"
"136.23600","11.35320","0.00003"
"136.24200","11.35373","0.00013"
"136.24800","11.35421","0.00006"
"136.25400","11.35469","-0.00006"
"136.26000","11.35523","-0.00017"
"136.26600","11.35571","-0.00036"
"136.27200","11.35618","-0.00053"
"136.27800","11.35672","-0.00059"
"136.28400","11.35720","-0.00055"
"136.29000","11.35774","-0.00041"
"136.29600","11.35822","-0.00023"
"136.30200","11.35870","-0.00009"
"136.30800","11.35923","0.00001"
"136.31400","11.35971","0.00005"
"136.32000","11.36025","0.00004"
"136.32600","11.36073","0.00008"
"136.33200","11.36121","0.00005"
"136.33800","11.36174","-0.00007"
"136.34400","11.36222","-0.00016"
"136.35000","11.36270","-0.00025"
"136.35600","11.36324","-0.00026"
"136.36200","11.36372","-0.00026"
"136.36800","11.36420","-0.00016"
"136.37400","11.36473","-0.00011"
"136.38000","11.36521","-0.00010"
"136.38600","11.36569","-0.00011"
"136.39200","11.36623","-0.00018"
"136.39800","11.36671","-0.00032"
"136.40400","11.36718","-0.00047"
"136.41000","11.36766","-0.00054"
"136.41600","11.36820","-0.00062"
"136.42200","11.36868","-0.00066"
"136.42800","11.36916","-0.00063"
"136.43400","11.36970","-0.00053"
"136.44000","11.37017","-0.00037"
"136.44600","11.37071","-0.00020"
"136.45200","11.37119","-0.00003"
"136.45800","11.37167","0.00007"
"136.46400","11.37215","0.00015"
"136.47000","11.37269","0.00018"
"136.47600","11.37316","0.00016"
"136.48200","11.37364","0.00007"
"136.48800","11.37418","-0.00002"
"136.49400","11.37466","-0.00010"
"136.50000","11.37514","-0.00023"
"136.50600","11.37562","-0.00038"
"136.51200","11.37615","-0.00051"
"136.51800","11.37663","-0.00054"
"136.52400","11.37717","-0.00049"
"136.53000","11.37765","-0.00052"
"136.53600","11.37813","-0.00062"
"136.54200","11.37867","-0.00069"
"136.54800","11.37914","-0.00068"
"136.55400","11.37962","-0.00069"
"136.56000","11.38016","-0.00063"
"136.56600","11.38064","-0.00051"
"136.57200","11.38118","-0.00045"
"136.57800","11.38165","-0.00033"
"136.58400","11.38219","-0.00005"
"136.59000","11.38267","0.00007"
"136.59600","11.38321","0.00007"
"136.60200","11.38369","0.00001"
"136.60800","11.38423","-0.00010"
"136.61400","11.38471","-0.00032"
"136.62000","11.38518","-0.00056"
"136.62600","11.38572","-0.00064"
"136.63200","11.38620","-0.00069"
"136.63800","11.38668","-0.00067"
"136.64400","11.38722","-0.00057"
"136.65000","11.38769","-0.00050"
"136.65600","11.38817","-0.00049"
"136.66200","11.38871","-0.00056"
"136.66800","11.38919","-0.00059"
"136.67400","11.38973","-0.00047"
"136.68000","11.39021","-0.00040"
"136.68600","11.39068","-0.00040"
"136.69200","11.39116","-0.00032"
"136.69800","11.39170","-0.00027"
"136.70400","11.39218","-0.00034"
"136.71000","11.39266","-0.00035"
"136.71600","11.39320","-0.00030"
