End date,"1/8/2017"
Specimen label,"20DT_UNK"
Maximum Load,"0.19153",N

Time,Extension,Load
(s),(mm),(N)
"509.51400","42.45959","0.11276"
"509.52000","42.46014","0.11275"
"509.52600","42.46061","0.11280"
"509.53200","42.46115","0.11282"
"509.53800","42.46163","0.11279"
"509.54400","42.46217","0.11277"
"509.55000","42.46265","0.11283"
"509.55600","42.46318","0.11287"
"509.56200","42.46366","0.11288"
"509.56800","42.46420","0.11290"
"509.57400","42.46468","0.11285"
"509.58000","42.46522","0.11283"
"509.58600","42.46570","0.11282"
"509.59200","42.46617","0.11285"
"509.59800","42.46671","0.11292"
"509.60400","42.46719","0.11300"
"509.61000","42.46767","0.11301"
"509.61600","42.46820","0.11303"
"509.62200","42.46869","0.11308"
"509.62800","42.46916","0.11309"
"509.63400","42.46970","0.11297"
"509.64000","42.47018","0.11292"
"509.64600","42.47066","0.11293"
"509.65200","42.47120","0.11293"
"509.65800","42.47167","0.11287"
"509.66400","42.47215","0.11282"
"509.67000","42.47269","0.11282"
"509.67600","42.47317","0.11277"
"509.68200","42.47371","0.11272"
"509.68800","42.47419","0.11272"
"509.69400","42.47472","0.11278"
"509.70000","42.47520","0.11285"
"509.70600","42.47574","0.11287"
"509.71200","42.47622","0.11284"
"509.71800","42.47676","0.11290"
"509.72400","42.47723","0.11300"
"509.73000","42.47771","0.11309"
"509.73600","42.47825","0.11314"
"509.74200","42.47873","0.11320"
"509.74800","42.47921","0.11323"
"509.75400","42.47975","0.11321"
"509.76000","42.48023","0.11313"
"509.76600","42.48070","0.11304"
"509.77200","42.48124","0.11300"
"509.77800","42.48172","0.11303"
"509.78400","42.48220","0.11302"
"509.79000","42.48273","0.11296"
"509.79600","42.48322","0.11292"
"509.80200","42.48369","0.11287"
"509.80800","42.48417","0.11284"
"509.81400","42.48470","0.11280"
"509.82000","42.48519","0.11285"
"509.82600","42.48566","0.11282"
"509.83200","42.48621","0.11278"
"509.83800","42.48668","0.11279"
"509.84400","42.48722","0.11281"
"509.85000","42.48770","0.11285"
"509.85600","42.48817","0.11294"
"509.86200","42.48872","0.11300"
"509.86800","42.48919","0.11298"
"509.87400","42.48967","0.11299"
"509.88000","42.49021","0.11301"
"509.88600","42.49068","0.11302"
"509.89200","42.49117","0.11298"
"509.89800","42.49170","0.11296"
"509.90400","42.49218","0.11294"
"509.91000","42.49266","0.11290"
"509.91600","42.49320","0.11292"
"509.92200","42.49368","0.11294"
"509.92800","42.49416","0.11303"
"509.93400","42.49463","0.11309"
"509.94000","42.49517","0.11312"
"509.94600","42.49565","0.11305"
"509.95200","42.49613","0.11301"
"509.95800","42.49666","0.11303"
"509.96400","42.49715","0.11309"
"509.97000","42.49762","0.11318"
"509.97600","42.49816","0.11319"
"509.98200","42.49864","0.11313"
"509.98800","42.49918","0.11307"
"509.99400","42.49966","0.11309"
"510.00000","42.50013","0.11311"
"510.00600","42.50068","0.11310"
"510.01200","42.50115","0.11305"
"510.01800","42.50163","0.11303"
"510.02400","42.50211","0.11302"
"510.03000","42.50264","0.11305"
"510.03600","42.50312","0.11309"
"510.04200","42.50360","0.11302"
"510.04800","42.50414","0.11293"
"510.05400","42.50462","0.11296"
"510.06000","42.50510","0.11298"
"510.06600","42.50564","0.11298"
"510.07200","42.50611","0.11297"
"510.07800","42.50665","0.11294"
"510.08400","42.50713","0.11298"
"510.09000","42.50761","0.11312"
"510.09600","42.50815","0.11321"
"510.10200","42.50862","0.11323"
"510.10800","42.50916","0.11325"
"510.11400","42.50964","0.11326"
"510.12000","42.51018","0.11330"
"510.12600","42.51072","0.11328"
"510.13200","42.51119","0.11324"
"510.13800","42.51173","0.11315"
"510.14400","42.51221","0.11308"
"510.15000","42.51275","0.11310"
"510.15600","42.51323","0.11317"
"510.16200","42.51371","0.11319"
"510.16800","42.51424","0.11321"
"510.17400","42.51472","0.11324"
"510.18000","42.51526","0.11322"
"510.18600","42.51574","0.11317"
"510.19200","42.51628","0.11308"
"510.19800","42.51676","0.11306"
"510.20400","42.51729","0.11310"
"510.21000","42.51777","0.11317"
"510.21600","42.51825","0.11321"
"510.22200","42.51879","0.11323"
"510.22800","42.51927","0.11319"
"510.23400","42.51974","0.11317"
"510.24000","42.52023","0.11317"
"510.24600","42.52070","0.11315"
"510.25200","42.52124","0.11313"
"510.25800","42.52171","0.11313"
"510.26400","42.52219","0.11313"
"510.27000","42.52274","0.11320"
"510.27600","42.52321","0.11324"
"510.28200","42.52375","0.11326"
"510.28800","42.52423","0.11326"
"510.29400","42.52471","0.11322"
"510.30000","42.52525","0.11321"
"510.30600","42.52572","0.11322"
"510.31200","42.52620","0.11324"
"510.31800","42.52668","0.11328"
"510.32400","42.52722","0.11330"
"510.33000","42.52769","0.11325"
"510.33600","42.52818","0.11319"
"510.34200","42.52871","0.11315"
"510.34800","42.52919","0.11313"
"510.35400","42.52967","0.11315"
"510.36000","42.53021","0.11316"
"510.36600","42.53069","0.11319"
"510.37200","42.53116","0.11324"
"510.37800","42.53164","0.11327"
"510.38400","42.53218","0.11328"
"510.39000","42.53266","0.11328"
"510.39600","42.53313","0.11326"
"510.40200","42.53367","0.11327"
"510.40800","42.53415","0.11329"
"510.41400","42.53469","0.11336"
"510.42000","42.53517","0.11339"
"510.42600","42.53565","0.11339"
"510.43200","42.53619","0.11333"
"510.43800","42.53666","0.11327"
"510.44400","42.53720","0.11319"
"510.45000","42.53768","0.11315"
"510.45600","42.53816","0.11313"
"510.46200","42.53870","0.11314"
"510.46800","42.53918","0.11319"
"510.47400","42.53965","0.11320"
"510.48000","42.54019","0.11322"
"510.48600","42.54067","0.11323"
"510.49200","42.54115","0.11328"
"510.49800","42.54169","0.11337"
"510.50400","42.54217","0.11342"
"510.51000","42.54264","0.11343"
"510.51600","42.54318","0.11343"
"510.52200","42.54366","0.11339"
"510.52800","42.54414","0.11338"
"510.53400","42.54462","0.11335"
"510.54000","42.54515","0.11331"
"510.54600","42.54563","0.11324"
"510.55200","42.54611","0.11324"
"510.55800","42.54665","0.11327"
"510.56400","42.54713","0.11332"
"510.57000","42.54766","0.11334"
"510.57600","42.54815","0.11333"
"510.58200","42.54868","0.11332"
"510.58800","42.54916","0.11333"
"510.59400","42.54964","0.11336"
"510.60000","42.55017","0.11342"
"510.60600","42.55066","0.11348"
"510.61200","42.55119","0.11352"
"510.61800","42.55167","0.11355"
"510.62400","42.55215","0.11354"
"510.63000","42.55269","0.11353"
"510.63600","42.55317","0.11349"
"510.64200","42.55371","0.11345"
"510.64800","42.55418","0.11346"
"510.65400","42.55466","0.11347"
"510.66000","42.55520","0.11344"
"510.66600","42.55568","0.11345"
"510.67200","42.55616","0.11349"
"510.67800","42.55664","0.11351"
"510.68400","42.55717","0.11349"
"510.69000","42.55765","0.11346"
"510.69600","42.55819","0.11343"
"510.70200","42.55867","0.11342"
"510.70800","42.55921","0.11342"
"510.71400","42.55969","0.11343"
"510.72000","42.56022","0.11337"
"510.72600","42.56070","0.11331"
"510.73200","42.56124","0.11328"
"510.73800","42.56172","0.11331"
"510.74400","42.56219","0.11339"
"510.75000","42.56273","0.11344"
"510.75600","42.56321","0.11351"
"510.76200","42.56375","0.11353"
"510.76800","42.56423","0.11352"
"510.77400","42.56470","0.11351"
"510.78000","42.56519","0.11352"
"510.78600","42.56566","0.11356"
"510.79200","42.56620","0.11360"
"510.79800","42.56668","0.11364"
"510.80400","42.56716","0.11358"
"510.81000","42.56770","0.11362"
"510.81600","42.56818","0.11364"
"510.82200","42.56871","0.11363"
"510.82800","42.56919","0.11362"
"510.83400","42.56973","0.11356"
"510.84000","42.57020","0.11350"
"510.84600","42.57068","0.11348"
"510.85200","42.57122","0.11346"
"510.85800","42.57170","0.11342"
"510.86400","42.57224","0.11339"
"510.87000","42.57272","0.11342"
"510.87600","42.57320","0.11349"
"510.88200","42.57373","0.11353"
"510.88800","42.57421","0.11364"
"510.89400","42.57469","0.11374"
"510.90000","42.57523","0.11373"
"510.90600","42.57571","0.11368"
"510.91200","42.57619","0.11367"
"510.91800","42.57672","0.11363"
"510.92400","42.57720","0.11360"
"510.93000","42.57768","0.11354"
"510.93600","42.57816","0.11355"
"510.94200","42.57864","0.11361"
"510.94800","42.57918","0.11368"
"510.95400","42.57965","0.11376"
"510.96000","42.58014","0.11391"
"510.96600","42.58067","0.11400"
"510.97200","42.58115","0.11404"
"510.97800","42.58163","0.11415"
"510.98400","42.58216","0.11426"
"510.99000","42.58264","0.11429"
"510.99600","42.58318","0.11419"
"511.00200","42.58366","0.11411"
"511.00800","42.58420","0.11409"
"511.01400","42.58467","0.11404"
"511.02000","42.58516","0.11395"
"511.02600","42.58569","0.11384"
"511.03200","42.58617","0.11381"
"511.03800","42.58665","0.11379"
"511.04400","42.58713","0.11382"
"511.05000","42.58761","0.11395"
"511.05600","42.58815","0.11406"
"511.06200","42.58862","0.11405"
"511.06800","42.58910","0.11402"
"511.07400","42.58958","0.11399"
"511.08000","42.59012","0.11395"
"511.08600","42.59060","0.11389"
"511.09200","42.59108","0.11389"
"511.09800","42.59161","0.11395"
"511.10400","42.59209","0.11399"
"511.11000","42.59262","0.11403"
"511.11600","42.59311","0.11404"
"511.12200","42.59365","0.11411"
"511.12800","42.59412","0.11414"
"511.13400","42.59467","0.11412"
"511.14000","42.59520","0.11410"
"511.14600","42.59568","0.11405"
"511.15200","42.59622","0.11400"
"511.15800","42.59669","0.11391"
"511.16400","42.59717","0.11387"
"511.17000","42.59771","0.11387"
"511.17600","42.59819","0.11389"
"511.18200","42.59866","0.11391"
"511.18800","42.59914","0.11394"
"511.19400","42.59962","0.11398"
"511.20000","42.60016","0.11398"
"511.20600","42.60064","0.11399"
"511.21200","42.60112","0.11404"
"511.21800","42.60166","0.11408"
"511.22400","42.60214","0.11410"
"511.23000","42.60267","0.11410"
"511.23600","42.60315","0.11406"
"511.24200","42.60363","0.11404"
"511.24800","42.60417","0.11404"
"511.25400","42.60465","0.11403"
"511.26000","42.60518","0.11402"
"511.26600","42.60566","0.11407"
"511.27200","42.60620","0.11418"
"511.27800","42.60668","0.11421"
"511.28400","42.60722","0.11423"
"511.29000","42.60770","0.11423"
"511.29600","42.60823","0.11421"
"511.30200","42.60871","0.11426"
"511.30800","42.60925","0.11432"
"511.31400","42.60973","0.11432"
"511.32000","42.61021","0.11426"
"511.32600","42.61069","0.11417"
"511.33200","42.61122","0.11410"
"511.33800","42.61170","0.11417"
"511.34400","42.61218","0.11423"
"511.35000","42.61272","0.11429"
"511.35600","42.61319","0.11435"
"511.36200","42.61367","0.11445"
"511.36800","42.61422","0.11450"
"511.37400","42.61469","0.11454"
"511.38000","42.61523","0.11455"
"511.38600","42.61570","0.11450"
"511.39200","42.61618","0.11444"
"511.39800","42.61673","0.11437"
"511.40400","42.61720","0.11429"
"511.41000","42.61768","0.11423"
"511.41600","42.61822","0.11420"
"511.42200","42.61870","0.11418"
"511.42800","42.61924","0.11424"
"511.43400","42.61971","0.11426"
"511.44000","42.62025","0.11424"
"511.44600","42.62073","0.11417"
"511.45200","42.62121","0.11415"
"511.45800","42.62175","0.11416"
"511.46400","42.62222","0.11415"
"511.47000","42.62270","0.11416"
"511.47600","42.62318","0.11424"
"511.48200","42.62366","0.11434"
"511.48800","42.62420","0.11442"
"511.49400","42.62468","0.11442"
"511.50000","42.62515","0.11442"
"511.50600","42.62569","0.11449"
"511.51200","42.62617","0.11459"
"511.51800","42.62665","0.11468"
"511.52400","42.62719","0.11468"
"511.53000","42.62766","0.11461"
"511.53600","42.62814","0.11453"
"511.54200","42.62868","0.11459"
"511.54800","42.62916","0.11466"
"511.55400","42.62964","0.11465"
"511.56000","42.63018","0.11458"
"511.56600","42.63065","0.11453"
"511.57200","42.63113","0.11452"
"511.57800","42.63167","0.11457"
"511.58400","42.63215","0.11460"
"511.59000","42.63263","0.11463"
"511.59600","42.63317","0.11473"
"511.60200","42.63364","0.11478"
"511.60800","42.63412","0.11478"
"511.61400","42.63460","0.11475"
"511.62000","42.63514","0.11474"
"511.62600","42.63562","0.11479"
"511.63200","42.63610","0.11484"
"511.63800","42.63663","0.11485"
"511.64400","42.63711","0.11484"
"511.65000","42.63765","0.11485"
"511.65600","42.63813","0.11486"
"511.66200","42.63861","0.11484"
"511.66800","42.63914","0.11475"
"511.67400","42.63962","0.11462"
"511.68000","42.64016","0.11450"
"511.68600","42.64064","0.11448"
"511.69200","42.64118","0.11453"
"511.69800","42.64165","0.11453"
"511.70400","42.64214","0.11456"
"511.71000","42.64267","0.11460"
"511.71600","42.64315","0.11465"
"511.72200","42.64369","0.11473"
"511.72800","42.64417","0.11482"
"511.73400","42.64465","0.11482"
"511.74000","42.64519","0.11482"
"511.74600","42.64566","0.11488"
"511.75200","42.64619","0.11495"
"511.75800","42.64668","0.11496"
"511.76400","42.64716","0.11489"
"511.77000","42.64770","0.11487"
"511.77600","42.64817","0.11491"
"511.78200","42.64871","0.11498"
"511.78800","42.64919","0.11498"
"511.79400","42.64973","0.11496"
"511.80000","42.65021","0.11496"
"511.80600","42.65068","0.11502"
"511.81200","42.65123","0.11503"
"511.81800","42.65170","0.11500"
"511.82400","42.65218","0.11495"
"511.83000","42.65271","0.11489"
"511.83600","42.65319","0.11482"
"511.84200","42.65374","0.11478"
"511.84800","42.65421","0.11468"
"511.85400","42.65469","0.11460"
"511.86000","42.65523","0.11452"
"511.86600","42.65571","0.11448"
"511.87200","42.65625","0.11451"
"511.87800","42.65672","0.11459"
"511.88400","42.65720","0.11462"
"511.89000","42.65768","0.11474"
"511.89600","42.65822","0.11487"
"511.90200","42.65870","0.11494"
"511.90800","42.65923","0.11499"
"511.91400","42.65971","0.11500"
"511.92000","42.66019","0.11502"
"511.92600","42.66072","0.11502"
"511.93200","42.66121","0.11501"
"511.93800","42.66175","0.11501"
"511.94400","42.66222","0.11495"
"511.95000","42.66276","0.11494"
"511.95600","42.66324","0.11496"
"511.96200","42.66372","0.11503"
"511.96800","42.66419","0.11508"
"511.97400","42.66474","0.11510"
"511.98000","42.66521","0.11514"
"511.98600","42.66570","0.11517"
"511.99200","42.66623","0.11521"
"511.99800","42.66670","0.11523"
"512.00400","42.66719","0.11517"
"512.01000","42.66772","0.11509"
"512.01600","42.66821","0.11499"
"512.02200","42.66868","0.11491"
"512.02800","42.66922","0.11487"
"512.03400","42.66970","0.11489"
"512.04000","42.67017","0.11496"
"512.04600","42.67065","0.11509"
"512.05200","42.67113","0.11522"
"512.05800","42.67167","0.11534"
"512.06400","42.67215","0.11538"
"512.07000","42.67263","0.11537"
"512.07600","42.67317","0.11538"
"512.08200","42.67365","0.11539"
"512.08800","42.67413","0.11531"
"512.09400","42.67466","0.11524"
"512.10000","42.67514","0.11516"
"512.10600","42.67568","0.11510"
"512.11200","42.67615","0.11512"
"512.11800","42.67663","0.11512"
"512.12400","42.67711","0.11517"
"512.13000","42.67765","0.11519"
"512.13600","42.67812","0.11522"
"512.14200","42.67866","0.11520"
"512.14800","42.67915","0.11526"
"512.15400","42.67962","0.11530"
"512.16000","42.68016","0.11534"
"512.16600","42.68064","0.11536"
"512.17200","42.68118","0.11538"
"512.17800","42.68166","0.11537"
"512.18400","42.68213","0.11536"
"512.19000","42.68267","0.11533"
"512.19600","42.68315","0.11536"
"512.20200","42.68363","0.11544"
"512.20800","42.68417","0.11552"
"512.21400","42.68464","0.11552"
"512.22000","42.68512","0.11556"
"512.22600","42.68566","0.11556"
"512.23200","42.68614","0.11551"
"512.23800","42.68661","0.11545"
"512.24400","42.68716","0.11538"
"512.25000","42.68764","0.11537"
"512.25600","42.68811","0.11535"
"512.26200","42.68865","0.11533"
"512.26800","42.68913","0.11535"
"512.27400","42.68967","0.11544"
"512.28000","42.69015","0.11545"
"512.28600","42.69068","0.11554"
"512.29200","42.69116","0.11569"
"512.29800","42.69170","0.11576"
"512.30400","42.69218","0.11573"
"512.31000","42.69265","0.11570"
"512.31600","42.69319","0.11561"
"512.32200","42.69368","0.11558"
"512.32800","42.69415","0.11557"
"512.33400","42.69469","0.11557"
"512.34000","42.69516","0.11563"
"512.34600","42.69564","0.11561"
"512.35200","42.69619","0.11553"
"512.35800","42.69666","0.11549"
"512.36400","42.69714","0.11548"
"512.37000","42.69768","0.11547"
"512.37600","42.69815","0.11545"
"512.38200","42.69864","0.11544"
"512.38800","42.69917","0.11542"
"512.39400","42.69965","0.11544"
"512.40000","42.70013","0.11543"
"512.40600","42.70067","0.11539"
"512.41200","42.70115","0.11538"
"512.41800","42.70168","0.11537"
"512.42400","42.70216","0.11540"
"512.43000","42.70270","0.11550"
"512.43600","42.70318","0.11555"
"512.44200","42.70371","0.11554"
"512.44800","42.70419","0.11549"
"512.45400","42.70473","0.11557"
"512.46000","42.70521","0.11568"
"512.46600","42.70575","0.11574"
"512.47200","42.70623","0.11583"
"512.47800","42.70671","0.11588"
"512.48400","42.70724","0.11588"
"512.49000","42.70772","0.11586"
"512.49600","42.70820","0.11581"
"512.50200","42.70868","0.11581"
"512.50800","42.70922","0.11586"
"512.51400","42.70969","0.11591"
"512.52000","42.71017","0.11599"
"512.52600","42.71071","0.11604"
"512.53200","42.71119","0.11611"
"512.53800","42.71167","0.11614"
"512.54400","42.71215","0.11610"
"512.55000","42.71269","0.11603"
"512.55600","42.71317","0.11605"
"512.56200","42.71370","0.11610"
"512.56800","42.71418","0.11612"
"512.57400","42.71472","0.11612"
"512.58000","42.71520","0.11611"
"512.58600","42.71567","0.11609"
"512.59200","42.71621","0.11607"
"512.59800","42.71669","0.11603"
"512.60400","42.71717","0.11598"
"512.61000","42.71771","0.11589"
"512.61600","42.71819","0.11580"
"512.62200","42.71867","0.11574"
"512.62800","42.71914","0.11581"
"512.63400","42.71962","0.11585"
"512.64000","42.72016","0.11585"
"512.64600","42.72064","0.11589"
"512.65200","42.72112","0.11589"
"512.65800","42.72165","0.11587"
"512.66400","42.72213","0.11588"
"512.67000","42.72267","0.11596"
"512.67600","42.72315","0.11603"
"512.68200","42.72363","0.11609"
"512.68800","42.72417","0.11617"
"512.69400","42.72464","0.11628"
"512.70000","42.72512","0.11633"
"512.70600","42.72565","0.11631"
"512.71200","42.72614","0.11637"
"512.71800","42.72668","0.11643"
"512.72400","42.72716","0.11650"
"512.73000","42.72770","0.11656"
"512.73600","42.72817","0.11650"
"512.74200","42.72871","0.11643"
"512.74800","42.72919","0.11640"
"512.75400","42.72967","0.11646"
"512.76000","42.73020","0.11650"
"512.76600","42.73068","0.11645"
"512.77200","42.73116","0.11644"
"512.77800","42.73169","0.11647"
"512.78400","42.73217","0.11656"
"512.79000","42.73265","0.11665"
"512.79600","42.73320","0.11667"
"512.80200","42.73367","0.11662"
"512.80800","42.73415","0.11646"
"512.81400","42.73469","0.11640"
"512.82000","42.73517","0.11640"
"512.82600","42.73571","0.11650"
"512.83200","42.73618","0.11659"
"512.83800","42.73672","0.11669"
"512.84400","42.73720","0.11676"
"512.85000","42.73768","0.11677"
"512.85600","42.73821","0.11678"
"512.86200","42.73869","0.11671"
"512.86800","42.73923","0.11656"
"512.87400","42.73971","0.11646"
"512.88000","42.74025","0.11645"
"512.88600","42.74073","0.11664"
"512.89200","42.74121","0.11688"
"512.89800","42.74174","0.11695"
"512.90400","42.74222","0.11699"
"512.91000","42.74270","0.11704"
"512.91600","42.74318","0.11700"
"512.92200","42.74365","0.11687"
"512.92800","42.74413","0.11678"
"512.93400","42.74461","0.11680"
"512.94000","42.74515","0.11688"
"512.94600","42.74563","0.11687"
"512.95200","42.74616","0.11684"
"512.95800","42.74665","0.11681"
"512.96400","42.74718","0.11674"
"512.97000","42.74767","0.11671"
"512.97600","42.74814","0.11664"
"512.98200","42.74868","0.11649"
"512.98800","42.74916","0.11634"
"512.99400","42.74969","0.11635"
"513.00000","42.75017","0.11637"
"513.00600","42.75071","0.11647"
"513.01200","42.75119","0.11659"
"513.01800","42.75173","0.11669"
"513.02400","42.75227","0.11676"
"513.03000","42.75274","0.11685"
"513.03600","42.75322","0.11687"
"513.04200","42.75377","0.11680"
"513.04800","42.75424","0.11675"
"513.05400","42.75471","0.11670"
"513.06000","42.75520","0.11673"
"513.06600","42.75573","0.11684"
"513.07200","42.75621","0.11691"
"513.07800","42.75669","0.11702"
"513.08400","42.75717","0.11710"
"513.09000","42.75771","0.11718"
"513.09600","42.75818","0.11718"
"513.10200","42.75866","0.11709"
"513.10800","42.75920","0.11705"
"513.11400","42.75968","0.11700"
"513.12000","42.76015","0.11703"
"513.12600","42.76069","0.11712"
"513.13200","42.76118","0.11723"
"513.13800","42.76165","0.11731"
"513.14400","42.76220","0.11742"
"513.15000","42.76267","0.11750"
"513.15600","42.76321","0.11764"
"513.16200","42.76369","0.11764"
"513.16800","42.76416","0.11750"
"513.17400","42.76470","0.11733"
"513.18000","42.76518","0.11726"
"513.18600","42.76566","0.11726"
"513.19200","42.76614","0.11712"
"513.19800","42.76662","0.11698"
"513.20400","42.76715","0.11692"
"513.21000","42.76763","0.11694"
"513.21600","42.76811","0.11692"
"513.22200","42.76859","0.11692"
"513.22800","42.76913","0.11707"
"513.23400","42.76961","0.11726"
"513.24000","42.77008","0.11745"
"513.24600","42.77062","0.11757"
"513.25200","42.77110","0.11758"
"513.25800","42.77158","0.11756"
"513.26400","42.77211","0.11772"
"513.27000","42.77259","0.11788"
"513.27600","42.77314","0.11789"
"513.28200","42.77361","0.11782"
"513.28800","42.77415","0.11775"
"513.29400","42.77468","0.11774"
"513.30000","42.77517","0.11776"
"513.30600","42.77571","0.11781"
"513.31200","42.77618","0.11776"
"513.31800","42.77672","0.11767"
"513.32400","42.77719","0.11762"
"513.33000","42.77768","0.11764"
"513.33600","42.77822","0.11776"
"513.34200","42.77869","0.11785"
"513.34800","42.77917","0.11805"
"513.35400","42.77965","0.11833"
"513.36000","42.78019","0.11849"
"513.36600","42.78067","0.11849"
"513.37200","42.78114","0.11843"
"513.37800","42.78168","0.11840"
"513.38400","42.78216","0.11835"
"513.39000","42.78270","0.11839"
"513.39600","42.78318","0.11839"
"513.40200","42.78366","0.11837"
"513.40800","42.78419","0.11831"
"513.41400","42.78467","0.11827"
"513.42000","42.78521","0.11819"
"513.42600","42.78569","0.11827"
"513.43200","42.78623","0.11837"
"513.43800","42.78671","0.11840"
"513.44400","42.78724","0.11838"
"513.45000","42.78772","0.11834"
"513.45600","42.78826","0.11832"
"513.46200","42.78874","0.11824"
"513.46800","42.78922","0.11820"
"513.47400","42.78970","0.11825"
"513.48000","42.79018","0.11839"
"513.48600","42.79065","0.11851"
"513.49200","42.79113","0.11840"
"513.49800","42.79167","0.11823"
"513.50400","42.79215","0.11816"
"513.51000","42.79263","0.11818"
"513.51600","42.79316","0.11811"
"513.52200","42.79364","0.11816"
"513.52800","42.79418","0.11822"
"513.53400","42.79466","0.11831"
"513.54000","42.79513","0.11843"
"513.54600","42.79567","0.11844"
"513.55200","42.79615","0.11843"
"513.55800","42.79669","0.11854"
"513.56400","42.79717","0.11865"
"513.57000","42.79770","0.11872"
"513.57600","42.79819","0.11869"
"513.58200","42.79866","0.11861"
"513.58800","42.79920","0.11867"
"513.59400","42.79974","0.11872"
"513.60000","42.80022","0.11865"
"513.60600","42.80076","0.11843"
"513.61200","42.80124","0.11821"
"513.61800","42.80171","0.11809"
"513.62400","42.80225","0.11818"
"513.63000","42.80273","0.11835"
"513.63600","42.80321","0.11842"
"513.64200","42.80368","0.11850"
"513.64800","42.80416","0.11874"
"513.65400","42.80470","0.11920"
"513.66000","42.80518","0.11945"
"513.66600","42.80572","0.11948"
"513.67200","42.80620","0.11935"
"513.67800","42.80668","0.11936"
"513.68400","42.80716","0.11933"
"513.69000","42.80769","0.11923"
"513.69600","42.80817","0.11899"
"513.70200","42.80871","0.11866"
"513.70800","42.80919","0.11849"
"513.71400","42.80966","0.11864"
"513.72000","42.81020","0.11885"
"513.72600","42.81068","0.11905"
"513.73200","42.81116","0.11916"
"513.73800","42.81170","0.11939"
"513.74400","42.81218","0.11964"
"513.75000","42.81266","0.11966"
"513.75600","42.81319","0.11954"
"513.76200","42.81367","0.11940"
"513.76800","42.81415","0.11943"
"513.77400","42.81463","0.11946"
"513.78000","42.81511","0.11950"
"513.78600","42.81559","0.11941"
"513.79200","42.81612","0.11929"
"513.79800","42.81660","0.11940"
"513.80400","42.81714","0.11964"
"513.81000","42.81762","0.11982"
"513.81600","42.81810","0.11989"
"513.82200","42.81863","0.11982"
"513.82800","42.81911","0.11986"
"513.83400","42.81964","0.11994"
"513.84000","42.82013","0.11990"
"513.84600","42.82067","0.11986"
"513.85200","42.82115","0.11983"
"513.85800","42.82168","0.11982"
"513.86400","42.82216","0.11983"
"513.87000","42.82270","0.11995"
"513.87600","42.82318","0.11990"
"513.88200","42.82372","0.11974"
"513.88800","42.82419","0.11973"
"513.89400","42.82467","0.11982"
"513.90000","42.82521","0.11999"
"513.90600","42.82568","0.12008"
"513.91200","42.82616","0.12028"
"513.91800","42.82671","0.12052"
"513.92400","42.82719","0.12068"
"513.93000","42.82766","0.12075"
"513.93600","42.82819","0.12070"
"513.94200","42.82868","0.12051"
"513.94800","42.82922","0.12045"
"513.95400","42.82970","0.12040"
"513.96000","42.83023","0.12041"
"513.96600","42.83071","0.12024"
"513.97200","42.83119","0.12003"
"513.97800","42.83173","0.11988"
"513.98400","42.83220","0.11978"
"513.99000","42.83268","0.11979"
"513.99600","42.83316","0.11986"
"514.00200","42.83370","0.11997"
"514.00800","42.83418","0.12004"
"514.01400","42.83471","0.12005"
"514.02000","42.83519","0.12014"
"514.02600","42.83567","0.12022"
"514.03200","42.83621","0.12030"
"514.03800","42.83669","0.12062"
"514.04400","42.83717","0.12080"
"514.05000","42.83764","0.12078"
"514.05600","42.83818","0.12055"
"514.06200","42.83866","0.12042"
"514.06800","42.83914","0.12054"
"514.07400","42.83968","0.12074"
"514.08000","42.84015","0.12085"
"514.08600","42.84069","0.12070"
"514.09200","42.84118","0.12064"
"514.09800","42.84171","0.12073"
"514.10400","42.84219","0.12082"
"514.11000","42.84267","0.12074"
"514.11600","42.84321","0.12056"
"514.12200","42.84369","0.12045"
"514.12800","42.84416","0.12052"
"514.13400","42.84464","0.12066"
"514.14000","42.84518","0.12070"
"514.14600","42.84566","0.12051"
"514.15200","42.84620","0.12037"
"514.15800","42.84667","0.12036"
"514.16400","42.84715","0.12039"
"514.17000","42.84769","0.12049"
"514.17600","42.84817","0.12055"
"514.18200","42.84870","0.12057"
"514.18800","42.84919","0.12076"
"514.19400","42.84966","0.12103"
"514.20000","42.85020","0.12115"
"514.20600","42.85068","0.12107"
"514.21200","42.85116","0.12124"
"514.21800","42.85170","0.12158"
"514.22400","42.85217","0.12187"
"514.23000","42.85271","0.12199"
"514.23600","42.85319","0.12193"
"514.24200","42.85367","0.12186"
"514.24800","42.85421","0.12180"
"514.25400","42.85468","0.12176"
"514.26000","42.85517","0.12166"
"514.26600","42.85570","0.12152"
"514.27200","42.85618","0.12162"
"514.27800","42.85666","0.12192"
"514.28400","42.85714","0.12207"
"514.29000","42.85768","0.12207"
"514.29600","42.85815","0.12206"
"514.30200","42.85863","0.12209"
"514.30800","42.85917","0.12216"
"514.31400","42.85965","0.12220"
"514.32000","42.86013","0.12214"
"514.32600","42.86060","0.12190"
"514.33200","42.86115","0.12165"
"514.33800","42.86162","0.12154"
"514.34400","42.86216","0.12149"
"514.35000","42.86264","0.12135"
"514.35600","42.86312","0.12125"
"514.36200","42.86366","0.12133"
"514.36800","42.86413","0.12149"
"514.37400","42.86467","0.12165"
"514.38000","42.86515","0.12169"
"514.38600","42.86563","0.12175"
"514.39200","42.86617","0.12177"
"514.39800","42.86664","0.12185"
"514.40400","42.86718","0.12199"
"514.41000","42.86766","0.12200"
"514.41600","42.86814","0.12178"
"514.42200","42.86868","0.12163"
