End date,"1/8/2017"
Specimen label,"19AG_UNK"
"26.68800","2.22429","0.00995"
"26.69400","2.22477","0.00996"
"26.70000","2.22531","0.00991"
"26.70600","2.22579","0.00975"
"26.71200","2.22632","0.00964"
"26.71800","2.22680","0.00964"
"26.72400","2.22728","0.00980"
"26.73000","2.22782","0.01002"
"26.73600","2.22830","0.01014"
"26.74200","2.22877","0.01008"
"26.74800","2.22925","0.01003"
"26.75400","2.22979","0.01008"
"26.76000","2.23027","0.01014"
"26.76600","2.23075","0.01014"
"26.77200","2.23123","0.01007"
"26.77800","2.23176","0.01007"
"26.78400","2.23224","0.01003"
"26.79000","2.23272","0.00994"
"26.79600","2.23326","0.00989"
"26.80200","2.23374","0.00986"
"26.80800","2.23422","0.00990"
"26.81400","2.23475","0.00998"
"26.82000","2.23523","0.00996"
"26.82600","2.23577","0.00992"
"26.83200","2.23625","0.00995"
"26.83800","2.23673","0.00999"
"26.84400","2.23726","0.01011"
"26.85000","2.23774","0.01027"
"26.85600","2.23822","0.01030"
"26.86200","2.23876","0.01020"
"26.86800","2.23924","0.01012"
"26.87400","2.23972","0.01003"
"26.88000","2.24025","0.00999"
"26.88600","2.24073","0.01000"
"26.89200","2.24121","0.01000"
"26.89800","2.24169","0.01003"
"26.90400","2.24217","0.01000"
"26.91000","2.24271","0.01004"
"26.91600","2.24318","0.01013"
"26.92200","2.24366","0.01018"
"26.92800","2.24414","0.01020"
"26.93400","2.24468","0.01022"
"26.94000","2.24516","0.01014"
"26.94600","2.24569","0.01008"
"26.95200","2.24617","0.01002"
"26.95800","2.24671","0.00998"
"26.96400","2.24719","0.00995"
"26.97000","2.24773","0.00993"
"26.97600","2.24821","0.00992"
"26.98200","2.24874","0.00996"
"26.98800","2.24922","0.00996"
"26.99400","2.24970","0.00993"
"27.00000","2.25024","0.00990"
"27.00600","2.25072","0.00993"
"27.01200","2.25120","0.01000"
"27.01800","2.25167","0.00995"
"27.02400","2.25221","0.00986"
"27.03000","2.25269","0.00986"
"27.03600","2.25317","0.00988"
"27.04200","2.25371","0.00992"
"27.04800","2.25418","0.00995"
"27.05400","2.25466","0.00994"
"27.06000","2.25514","0.00989"
"27.06600","2.25568","0.00991"
"27.07200","2.25616","0.00992"
"27.07800","2.25664","0.00991"
"27.08400","2.25717","0.00994"
"27.09000","2.25765","0.01002"
"27.09600","2.25819","0.01008"
"27.10200","2.25867","0.01008"
"27.10800","2.25921","0.01007"
"27.11400","2.25975","0.01008"
"27.12000","2.26022","0.01004"
"27.12600","2.26076","0.01000"
"27.13200","2.26124","0.01002"
"27.13800","2.26178","0.01003"
"27.14400","2.26226","0.00999"
"27.15000","2.26273","0.01008"
"27.15600","2.26321","0.01017"
"27.16200","2.26369","0.01017"
"27.16800","2.26417","0.01015"
"27.17400","2.26471","0.01015"
"27.18000","2.26519","0.01009"
"27.18600","2.26566","0.01003"
"27.19200","2.26620","0.00993"
"27.19800","2.26668","0.00984"
"27.20400","2.26722","0.00973"
"27.21000","2.26770","0.00970"
"27.21600","2.26824","0.00982"
"27.22200","2.26871","0.00998"
"27.22800","2.26925","0.01016"
"27.23400","2.26973","0.01032"
"27.24000","2.27027","0.01036"
"27.24600","2.27075","0.01039"
"27.25200","2.27128","0.01037"
"27.25800","2.27176","0.01040"
"27.26400","2.27230","0.01040"
"27.27000","2.27278","0.01039"
"27.27600","2.27332","0.01042"
"27.28200","2.27380","0.01046"
"27.28800","2.27427","0.01047"
"27.29400","2.27481","0.01044"
"27.30000","2.27529","0.01043"
"27.30600","2.27577","0.01043"
"27.31200","2.27625","0.01044"
"27.31800","2.27673","0.01046"
"27.32400","2.27726","0.01048"
"27.33000","2.27774","0.01029"
"27.33600","2.27822","0.01010"
"27.34200","2.27876","0.01005"
"27.34800","2.27924","0.01006"
"27.35400","2.27977","0.01005"
"27.36000","2.28025","0.01010"
"27.36600","2.28079","0.01017"
"27.37200","2.28127","0.01017"
"27.37800","2.28175","0.01015"
"27.38400","2.28229","0.01012"
"27.39000","2.28276","0.01014"
"27.39600","2.28324","0.01018"
"27.40200","2.28378","0.01025"
"27.40800","2.28426","0.01041"
"27.41400","2.28474","0.01057"
"27.42000","2.28522","0.01064"
"27.42600","2.28575","0.01068"
"27.43200","2.28623","0.01068"
"27.43800","2.28671","0.01054"
"27.44400","2.28719","0.01044"
"27.45000","2.28773","0.01039"
"27.45600","2.28821","0.01030"
"27.46200","2.28868","0.01015"
"27.46800","2.28922","0.01004"
"27.47400","2.28970","0.01002"
"27.48000","2.29024","0.01001"
"27.48600","2.29072","0.00997"
"27.49200","2.29119","0.00996"
"27.49800","2.29173","0.00998"
"27.50400","2.29221","0.00997"
"27.51000","2.29269","0.00999"
"27.51600","2.29323","0.01011"
"27.52200","2.29371","0.01016"
"27.52800","2.29418","0.01022"
"27.53400","2.29472","0.01029"
"27.54000","2.29520","0.01032"
"27.54600","2.29574","0.01030"
"27.55200","2.29622","0.01024"
"27.55800","2.29670","0.01025"
"27.56400","2.29723","0.01035"
"27.57000","2.29771","0.01036"
"27.57600","2.29819","0.01034"
"27.58200","2.29873","0.01034"
"27.58800","2.29921","0.01030"
"27.59400","2.29968","0.01024"
"27.60000","2.30022","0.01010"
"27.60600","2.30070","0.00995"
"27.61200","2.30118","0.00985"
"27.61800","2.30172","0.00982"
"27.62400","2.30220","0.00983"
"27.63000","2.30267","0.00990"
"27.63600","2.30321","0.00994"
"27.64200","2.30369","0.00997"
"27.64800","2.30423","0.00997"
"27.65400","2.30471","0.01000"
"27.66000","2.30519","0.01009"
"27.66600","2.30572","0.01008"
"27.67200","2.30620","0.01006"
"27.67800","2.30674","0.01016"
"27.68400","2.30722","0.01019"
"27.69000","2.30776","0.01015"
"27.69600","2.30823","0.01013"
"27.70200","2.30871","0.01016"
"27.70800","2.30925","0.01016"
"27.71400","2.30973","0.01015"
"27.72000","2.31021","0.01023"
"27.72600","2.31075","0.01024"
"27.73200","2.31122","0.01022"
"27.73800","2.31170","0.01014"
"27.74400","2.31224","0.01006"
"27.75000","2.31272","0.00999"
"27.75600","2.31326","0.00987"
"27.76200","2.31374","0.00976"
"27.76800","2.31427","0.00970"
"27.77400","2.31475","0.00966"
"27.78000","2.31523","0.00960"
"27.78600","2.31577","0.00958"
"27.79200","2.31625","0.00967"
"27.79800","2.31678","0.00993"
"27.80400","2.31726","0.01017"
"27.81000","2.31774","0.01032"
"27.81600","2.31828","0.01035"
"27.82200","2.31876","0.01030"
"27.82800","2.31924","0.01035"
"27.83400","2.31977","0.01034"
"27.84000","2.32025","0.01032"
"27.84600","2.32073","0.01035"
"27.85200","2.32127","0.01043"
"27.85800","2.32175","0.01057"
"27.86400","2.32223","0.01055"
"27.87000","2.32276","0.01042"
"27.87600","2.32324","0.01028"
"27.88200","2.32378","0.01022"
"27.88800","2.32426","0.01016"
"27.89400","2.32474","0.01017"
"27.90000","2.32527","0.01025"
"27.90600","2.32581","0.01034"
"27.91200","2.32629","0.01034"
"27.91800","2.32677","0.01034"
"27.92400","2.32731","0.01033"
"27.93000","2.32779","0.01026"
"27.93600","2.32826","0.01005"
"27.94200","2.32874","0.00996"
"27.94800","2.32928","0.00989"
"27.95400","2.32976","0.00988"
"27.96000","2.33024","0.00996"
"27.96600","2.33078","0.01000"
"27.97200","2.33125","0.00993"
"27.97800","2.33173","0.00989"
"27.98400","2.33227","0.00989"
"27.99000","2.33275","0.00991"
"27.99600","2.33323","0.00998"
"28.00200","2.33377","0.01013"
"28.00800","2.33424","0.01025"
"28.01400","2.33472","0.01026"
"28.02000","2.33520","0.01023"
"28.02600","2.33574","0.01029"
"28.03200","2.33622","0.01036"
"28.03800","2.33669","0.01037"
"28.04400","2.33723","0.01035"
"28.05000","2.33771","0.01037"
"28.05600","2.33819","0.01042"
"28.06200","2.33873","0.01054"
"28.06800","2.33921","0.01064"
"28.07400","2.33968","0.01073"
"28.08000","2.34016","0.01074"
"28.08600","2.34070","0.01063"
"28.09200","2.34118","0.01055"
"28.09800","2.34172","0.01055"
"28.10400","2.34220","0.01055"
"28.11000","2.34267","0.01052"
"28.11600","2.34321","0.01052"
"28.12200","2.34369","0.01041"
"28.12800","2.34417","0.01025"
"28.13400","2.34471","0.01010"
"28.14000","2.34518","0.01000"
"28.14600","2.34566","0.00995"
"28.15200","2.34620","0.00995"
"28.15800","2.34668","0.01008"
"28.16400","2.34716","0.01021"
"28.17000","2.34770","0.01032"
"28.17600","2.34817","0.01044"
"28.18200","2.34871","0.01058"
"28.18800","2.34919","0.01066"
"28.19400","2.34973","0.01065"
"28.20000","2.35021","0.01060"
"28.20600","2.35074","0.01054"
"28.21200","2.35122","0.01052"
"28.21800","2.35170","0.01053"
"28.22400","2.35224","0.01054"
"28.23000","2.35272","0.01054"
"28.23600","2.35320","0.01054"
"28.24200","2.35373","0.01044"
"28.24800","2.35421","0.01036"
"28.25400","2.35475","0.01029"
"28.26000","2.35523","0.01016"
"28.26600","2.35577","0.01010"
"28.27200","2.35625","0.01009"
"28.27800","2.35678","0.01010"
"28.28400","2.35726","0.01010"
"28.29000","2.35774","0.01006"
"28.29600","2.35828","0.01005"
"28.30200","2.35876","0.01007"
"28.30800","2.35924","0.01009"
"28.31400","2.35977","0.01009"
"28.32000","2.36025","0.01011"
"28.32600","2.36073","0.01010"
"28.33200","2.36127","0.01017"
"28.33800","2.36175","0.01025"
"28.34400","2.36222","0.01031"
"28.35000","2.36270","0.01032"
"28.35600","2.36324","0.01022"
"28.36200","2.36372","0.01008"
"28.36800","2.36420","0.01004"
"28.37400","2.36474","0.01006"
"28.38000","2.36521","0.01009"
"28.38600","2.36575","0.01008"
"28.39200","2.36623","0.01015"
"28.39800","2.36677","0.01023"
"28.40400","2.36725","0.01029"
"28.41000","2.36779","0.01046"
"28.41600","2.36826","0.01064"
"28.42200","2.36874","0.01072"
"28.42800","2.36922","0.01067"
"28.43400","2.36976","0.01057"
"28.44000","2.37024","0.01043"
"28.44600","2.37071","0.01029"
"28.45200","2.37119","0.01015"
"28.45800","2.37173","0.01013"
"28.46400","2.37221","0.01013"
"28.47000","2.37269","0.01010"
"28.47600","2.37323","0.01015"
"28.48200","2.37370","0.01020"
"28.48800","2.37424","0.01013"
"28.49400","2.37472","0.01018"
"28.50000","2.37520","0.01028"
"28.50600","2.37574","0.01032"
"28.51200","2.37622","0.01038"
"28.51800","2.37675","0.01045"
"28.52400","2.37723","0.01046"
"28.53000","2.37771","0.01042"
"28.53600","2.37825","0.01035"
"28.54200","2.37873","0.01034"
"28.54800","2.37926","0.01033"
"28.55400","2.37974","0.01027"
"28.56000","2.38022","0.01023"
"28.56600","2.38076","0.01023"
"28.57200","2.38124","0.01026"
"28.57800","2.38172","0.01028"
"28.58400","2.38219","0.01032"
"28.59000","2.38273","0.01039"
"28.59600","2.38321","0.01031"
"28.60200","2.38369","0.01020"
"28.60800","2.38417","0.01015"
"28.61400","2.38471","0.01015"
"28.62000","2.38518","0.01018"
"28.62600","2.38566","0.01029"
"28.63200","2.38620","0.01043"
"28.63800","2.38668","0.01047"
"28.64400","2.38716","0.01049"
"28.65000","2.38764","0.01057"
"28.65600","2.38817","0.01061"
"28.66200","2.38865","0.01053"
"28.66800","2.38913","0.01044"
"28.67400","2.38967","0.01037"
"28.68000","2.39015","0.01031"
"28.68600","2.39068","0.01020"
"28.69200","2.39116","0.01015"
"28.69800","2.39170","0.01023"
"28.70400","2.39218","0.01030"
"28.71000","2.39272","0.01037"
"28.71600","2.39320","0.01050"
"28.72200","2.39373","0.01059"
"28.72800","2.39421","0.01057"
"28.73400","2.39469","0.01047"
"28.74000","2.39523","0.01050"
"28.74600","2.39571","0.01054"
"28.75200","2.39619","0.01045"
"28.75800","2.39666","0.01035"
"28.76400","2.39720","0.01037"
"28.77000","2.39768","0.01039"
"28.77600","2.39816","0.01037"
"28.78200","2.39870","0.01028"
"28.78800","2.39917","0.01022"
"28.79400","2.39971","0.01018"
"28.80000","2.40019","0.01021"
"28.80600","2.40073","0.01024"
"28.81200","2.40121","0.01026"
"28.81800","2.40175","0.01032"
"28.82400","2.40222","0.01040"
"28.83000","2.40276","0.01041"
"28.83600","2.40324","0.01044"
"28.84200","2.40378","0.01045"
"28.84800","2.40426","0.01051"
"28.85400","2.40479","0.01059"
"28.86000","2.40527","0.01056"
"28.86600","2.40575","0.01047"
"28.87200","2.40629","0.01032"
"28.87800","2.40677","0.01018"
"28.88400","2.40725","0.01005"
"28.89000","2.40772","0.01000"
"28.89600","2.40826","0.00998"
"28.90200","2.40874","0.00997"
"28.90800","2.40922","0.01000"
"28.91400","2.40970","0.01010"
"28.92000","2.41024","0.01018"
"28.92600","2.41071","0.01020"
"28.93200","2.41119","0.01019"
"28.93800","2.41173","0.01018"
"28.94400","2.41221","0.01022"
"28.95000","2.41269","0.01035"
"28.95600","2.41323","0.01049"
"28.96200","2.41370","0.01056"
"28.96800","2.41424","0.01063"
"28.97400","2.41472","0.01063"
"28.98000","2.41526","0.01060"
"28.98600","2.41580","0.01054"
"28.99200","2.41627","0.01049"
"28.99800","2.41675","0.01041"
"29.00400","2.41729","0.01035"
"29.01000","2.41777","0.01029"
"29.01600","2.41825","0.01029"
"29.02200","2.41879","0.01032"
"29.02800","2.41926","0.01035"
"29.03400","2.41974","0.01036"
"29.04000","2.42022","0.01034"
"29.04600","2.42076","0.01037"
"29.05200","2.42124","0.01040"
"29.05800","2.42172","0.01042"
"29.06400","2.42219","0.01049"
"29.07000","2.42273","0.01054"
"29.07600","2.42321","0.01050"
"29.08200","2.42369","0.01043"
"29.08800","2.42417","0.01027"
"29.09400","2.42470","0.01008"
"29.10000","2.42518","0.00992"
"29.10600","2.42572","0.00976"
"29.11200","2.42620","0.00970"
"29.11800","2.42668","0.00987"
"29.12400","2.42722","0.01007"
"29.13000","2.42769","0.01030"
"29.13600","2.42823","0.01039"
"29.14200","2.42871","0.01048"
"29.14800","2.42919","0.01060"
"29.15400","2.42967","0.01062"
"29.16000","2.43015","0.01058"
"29.16600","2.43068","0.01065"
"29.17200","2.43116","0.01076"
"29.17800","2.43164","0.01079"
"29.18400","2.43212","0.01083"
"29.19000","2.43266","0.01096"
"29.19600","2.43314","0.01091"
"29.20200","2.43361","0.01078"
"29.20800","2.43415","0.01073"
"29.21400","2.43463","0.01073"
"29.22000","2.43511","0.01060"
"29.22600","2.43565","0.01060"
"29.23200","2.43612","0.01065"
"29.23800","2.43666","0.01066"
"29.24400","2.43714","0.01070"
"29.25000","2.43768","0.01077"
"29.25600","2.43816","0.01075"
"29.26200","2.43870","0.01066"
"29.26800","2.43923","0.01061"
"29.27400","2.43971","0.01049"
"29.28000","2.44025","0.01045"
"29.28600","2.44073","0.01041"
"29.29200","2.44127","0.01032"
"29.29800","2.44174","0.01031"
"29.30400","2.44228","0.01032"
"29.31000","2.44276","0.01031"
"29.31600","2.44324","0.01037"
"29.32200","2.44372","0.01045"
"29.32800","2.44426","0.01052"
"29.33400","2.44473","0.01053"
"29.34000","2.44527","0.01057"
"29.34600","2.44575","0.01053"
"29.35200","2.44623","0.01037"
"29.35800","2.44677","0.01020"
"29.36400","2.44725","0.01019"
"29.37000","2.44772","0.01017"
"29.37600","2.44826","0.01019"
"29.38200","2.44874","0.01022"
"29.38800","2.44922","0.01020"
"29.39400","2.44976","0.01020"
"29.40000","2.45023","0.01022"
"29.40600","2.45077","0.01022"
"29.41200","2.45131","0.01028"
"29.41800","2.45179","0.01040"
"29.42400","2.45233","0.01047"
"29.43000","2.45281","0.01057"
"29.43600","2.45334","0.01062"
"29.44200","2.45382","0.01066"
"29.44800","2.45430","0.01065"
"29.45400","2.45478","0.01060"
"29.46000","2.45526","0.01062"
"29.46600","2.45574","0.01066"
"29.47200","2.45621","0.01065"
"29.47800","2.45675","0.01057"
"29.48400","2.45723","0.01048"
"29.49000","2.45771","0.01044"
"29.49600","2.45825","0.01041"
"29.50200","2.45872","0.01032"
"29.50800","2.45926","0.01028"
"29.51400","2.45974","0.01024"
"29.52000","2.46022","0.01024"
"29.52600","2.46076","0.01028"
"29.53200","2.46124","0.01037"
"29.53800","2.46177","0.01047"
"29.54400","2.46225","0.01055"
"29.55000","2.46279","0.01067"
"29.55600","2.46327","0.01070"
"29.56200","2.46381","0.01064"
"29.56800","2.46429","0.01054"
"29.57400","2.46482","0.01043"
"29.58000","2.46530","0.01028"
"29.58600","2.46578","0.01017"
"29.59200","2.46626","0.01016"
"29.59800","2.46674","0.01019"
"29.60400","2.46722","0.01027"
"29.61000","2.46775","0.01041"
"29.61600","2.46823","0.01063"
"29.62200","2.46871","0.01079"
"29.62800","2.46919","0.01088"
"29.63400","2.46973","0.01097"
"29.64000","2.47020","0.01099"
"29.64600","2.47068","0.01097"
"29.65200","2.47116","0.01082"
"29.65800","2.47170","0.01076"
"29.66400","2.47218","0.01072"
"29.67000","2.47266","0.01064"
"29.67600","2.47319","0.01054"
"29.68200","2.47367","0.01056"
"29.68800","2.47415","0.01060"
"29.69400","2.47469","0.01063"
"29.70000","2.47517","0.01067"
"29.70600","2.47570","0.01069"
"29.71200","2.47618","0.01075"
"29.71800","2.47666","0.01075"
"29.72400","2.47720","0.01078"
"29.73000","2.47768","0.01077"
"29.73600","2.47816","0.01078"
"29.74200","2.47863","0.01077"
"29.74800","2.47917","0.01080"
"29.75400","2.47965","0.01081"
"29.76000","2.48019","0.01071"
"29.76600","2.48067","0.01062"
"29.77200","2.48115","0.01056"
"29.77800","2.48168","0.01053"
"29.78400","2.48216","0.01061"
"29.79000","2.48264","0.01070"
"29.79600","2.48318","0.01081"
"29.80200","2.48366","0.01080"
"29.80800","2.48420","0.01079"
"29.81400","2.48467","0.01076"
"29.82000","2.48521","0.01069"
"29.82600","2.48569","0.01065"
"29.83200","2.48623","0.01055"
"29.83800","2.48671","0.01044"
"29.84400","2.48724","0.01034"
"29.85000","2.48772","0.01031"
"29.85600","2.48826","0.01038"
"29.86200","2.48874","0.01051"
"29.86800","2.48922","0.01064"
"29.87400","2.48976","0.01067"
"29.88000","2.49023","0.01058"
"29.88600","2.49071","0.01052"
"29.89200","2.49125","0.01046"
"29.89800","2.49173","0.01044"
"29.90400","2.49227","0.01044"
"29.91000","2.49275","0.01045"
"29.91600","2.49328","0.01042"
"29.92200","2.49376","0.01046"
"29.92800","2.49424","0.01055"
"29.93400","2.49478","0.01067"
"29.94000","2.49526","0.01076"
"29.94600","2.49573","0.01080"
"29.95200","2.49627","0.01079"
"29.95800","2.49675","0.01072"
"29.96400","2.49723","0.01073"
"29.97000","2.49777","0.01072"
"29.97600","2.49825","0.01071"
"29.98200","2.49878","0.01073"
"29.98800","2.49926","0.01068"
"29.99400","2.49974","0.01066"
"30.00000","2.50028","0.01066"
"30.00600","2.50076","0.01069"
"30.01200","2.50124","0.01080"
"30.01800","2.50171","0.01078"
"30.02400","2.50225","0.01063"
"30.03000","2.50273","0.01044"
"30.03600","2.50321","0.01027"
"30.04200","2.50375","0.01016"
"30.04800","2.50422","0.01018"
"30.05400","2.50476","0.01031"
"30.06000","2.50524","0.01047"
"30.06600","2.50578","0.01052"
"30.07200","2.50626","0.01059"
"30.07800","2.50674","0.01061"
"30.08400","2.50727","0.01061"
"30.09000","2.50775","0.01063"
"30.09600","2.50823","0.01064"
"30.10200","2.50871","0.01060"
"30.10800","2.50925","0.01044"
"30.11400","2.50973","0.01034"
"30.12000","2.51020","0.01034"
"30.12600","2.51074","0.01043"
"30.13200","2.51122","0.01054"
"30.13800","2.51170","0.01067"
"30.14400","2.51224","0.01076"
"30.15000","2.51272","0.01076"
"30.15600","2.51325","0.01078"
"30.16200","2.51373","0.01083"
"30.16800","2.51421","0.01094"
"30.17400","2.51475","0.01097"
"30.18000","2.51523","0.01094"
"30.18600","2.51570","0.01087"
"30.19200","2.51624","0.01084"
"30.19800","2.51672","0.01077"
"30.20400","2.51720","0.01071"
"30.21000","2.51774","0.01066"
"30.21600","2.51822","0.01060"
"30.22200","2.51869","0.01054"
"30.22800","2.51923","0.01050"
"30.23400","2.51971","0.01045"
"30.24000","2.52019","0.01041"
"30.24600","2.52073","0.01047"
"30.25200","2.52120","0.01063"
"30.25800","2.52168","0.01078"
"30.26400","2.52222","0.01083"
"30.27000","2.52270","0.01081"
"30.27600","2.52318","0.01071"
"30.28200","2.52366","0.01059"
"30.28800","2.52419","0.01054"
"30.29400","2.52467","0.01046"
"30.30000","2.52515","0.01038"
"30.30600","2.52563","0.01034"
"30.31200","2.52617","0.01031"
"30.31800","2.52665","0.01033"
"30.32400","2.52712","0.01033"
"30.33000","2.52766","0.01038"
"30.33600","2.52814","0.01037"
"30.34200","2.52868","0.01028"
"30.34800","2.52916","0.01020"
"30.35400","2.52970","0.01015"
"30.36000","2.53017","0.01017"
"30.36600","2.53071","0.01035"
"30.37200","2.53119","0.01047"
"30.37800","2.53167","0.01043"
"30.38400","2.53221","0.01043"
"30.39000","2.53268","0.01055"
"30.39600","2.53322","0.01073"
"30.40200","2.53370","0.01070"
"30.40800","2.53424","0.01064"
"30.41400","2.53472","0.01065"
"30.42000","2.53526","0.01055"
"30.42600","2.53573","0.01038"
"30.43200","2.53621","0.01040"
"30.43800","2.53675","0.01049"
"30.44400","2.53723","0.01061"
"30.45000","2.53777","0.01070"
"30.45600","2.53825","0.01082"
"30.46200","2.53878","0.01090"
"30.46800","2.53926","0.01088"
"30.47400","2.53974","0.01086"
"30.48000","2.54028","0.01091"
"30.48600","2.54076","0.01092"
"30.49200","2.54129","0.01090"
"30.49800","2.54177","0.01089"
"30.50400","2.54225","0.01082"
"30.51000","2.54279","0.01076"
"30.51600","2.54327","0.01070"
"30.52200","2.54375","0.01064"
"30.52800","2.54422","0.01047"
"30.53400","2.54476","0.01027"
"30.54000","2.54524","0.01017"
"30.54600","2.54578","0.01015"
"30.55200","2.54626","0.01016"
"30.55800","2.54679","0.01019"
"30.56400","2.54727","0.01023"
"30.57000","2.54775","0.01026"
"30.57600","2.54829","0.01033"
"30.58200","2.54877","0.01047"
"30.58800","2.54931","0.01055"
"30.59400","2.54978","0.01060"
"30.60000","2.55026","0.01066"
"30.60600","2.55074","0.01071"
"30.61200","2.55122","0.01073"
"30.61800","2.55176","0.01060"
"30.62400","2.55224","0.01046"
"30.63000","2.55271","0.01045"
"30.63600","2.55325","0.01052"
"30.64200","2.55373","0.01063"
"30.64800","2.55421","0.01077"
"30.65400","2.55469","0.01084"
"30.66000","2.55523","0.01087"
"30.66600","2.55570","0.01084"
"30.67200","2.55618","0.01084"
"30.67800","2.55672","0.01088"
"30.68400","2.55720","0.01080"
"30.69000","2.55774","0.01072"
"30.69600","2.55821","0.01066"
"30.70200","2.55875","0.01063"
"30.70800","2.55923","0.01067"
"30.71400","2.55977","0.01079"
"30.72000","2.56025","0.01083"
"30.72600","2.56073","0.01086"
"30.73200","2.56126","0.01092"
"30.73800","2.56174","0.01087"
"30.74400","2.56222","0.01078"
"30.75000","2.56270","0.01066"
"30.75600","2.56318","0.01055"
"30.76200","2.56372","0.01047"
"30.76800","2.56419","0.01041"
"30.77400","2.56467","0.01035"
"30.78000","2.56521","0.01033"
"30.78600","2.56569","0.01031"
"30.79200","2.56623","0.01041"
"30.79800","2.56670","0.01054"
"30.80400","2.56718","0.01057"
"30.81000","2.56772","0.01055"
"30.81600","2.56820","0.01048"
"30.82200","2.56868","0.01043"
"30.82800","2.56922","0.01044"
"30.83400","2.56969","0.01042"
"30.84000","2.57017","0.01036"
"30.84600","2.57071","0.01034"
"30.85200","2.57119","0.01032"
"30.85800","2.57173","0.01025"
"30.86400","2.57221","0.01021"
"30.87000","2.57274","0.01023"
"30.87600","2.57322","0.01035"
"30.88200","2.57370","0.01053"
"30.88800","2.57424","0.01069"
"30.89400","2.57472","0.01078"
"30.90000","2.57519","0.01087"
"30.90600","2.57567","0.01094"
"30.91200","2.57621","0.01100"
"30.91800","2.57669","0.01104"
"30.92400","2.57717","0.01107"
"30.93000","2.57771","0.01102"
"30.93600","2.57818","0.01088"
"30.94200","2.57866","0.01079"
"30.94800","2.57920","0.01081"
"30.95400","2.57968","0.01081"
"30.96000","2.58022","0.01072"
"30.96600","2.58070","0.01069"
"30.97200","2.58123","0.01061"
"30.97800","2.58171","0.01051"
"30.98400","2.58225","0.01037"
"30.99000","2.58273","0.01028"
"30.99600","2.58327","0.01030"
"31.00200","2.58375","0.01034"
"31.00800","2.58428","0.01041"
"31.01400","2.58476","0.01057"
"31.02000","2.58524","0.01059"
"31.02600","2.58578","0.01052"
"31.03200","2.58626","0.01048"
"31.03800","2.58673","0.01048"
"31.04400","2.58727","0.01048"
"31.05000","2.58775","0.01049"
"31.05600","2.58823","0.01042"
"31.06200","2.58871","0.01041"
"31.06800","2.58925","0.01045"
"31.07400","2.58972","0.01051"
"31.08000","2.59020","0.01056"
"31.08600","2.59074","0.01048"
"31.09200","2.59122","0.01048"
"31.09800","2.59170","0.01057"
"31.10400","2.59224","0.01061"
"31.11000","2.59271","0.01059"
"31.11600","2.59319","0.01062"
"31.12200","2.59373","0.01065"
"31.12800","2.59427","0.01067"
"31.13400","2.59475","0.01064"
"31.14000","2.59522","0.01058"
"31.14600","2.59576","0.01053"
"31.15200","2.59624","0.01054"
"31.15800","2.59672","0.01072"
"31.16400","2.59726","0.01093"
"31.17000","2.59774","0.01105"
"31.17600","2.59821","0.01109"
"31.18200","2.59875","0.01105"
"31.18800","2.59923","0.01111"
"31.19400","2.59971","0.01114"
"31.20000","2.60025","0.01111"
"31.20600","2.60072","0.01113"
"31.21200","2.60120","0.01112"
"31.21800","2.60168","0.01111"
"31.22400","2.60222","0.01105"
"31.23000","2.60270","0.01096"
"31.23600","2.60318","0.01082"
"31.24200","2.60371","0.01072"
"31.24800","2.60419","0.01066"
"31.25400","2.60473","0.01064"
"31.26000","2.60521","0.01058"
"31.26600","2.60569","0.01053"
"31.27200","2.60623","0.01049"
"31.27800","2.60670","0.01052"
"31.28400","2.60724","0.01060"
"31.29000","2.60772","0.01064"
"31.29600","2.60820","0.01054"
"31.30200","2.60868","0.01053"
"31.30800","2.60916","0.01052"
"31.31400","2.60969","0.01054"
"31.32000","2.61017","0.01061"
"31.32600","2.61065","0.01072"
"31.33200","2.61113","0.01080"
"31.33800","2.61167","0.01077"
"31.34400","2.61214","0.01067"
"31.35000","2.61262","0.01057"
"31.35600","2.61316","0.01058"
"31.36200","2.61364","0.01068"
"31.36800","2.61412","0.01079"
"31.37400","2.61466","0.01082"
"31.38000","2.61513","0.01078"
"31.38600","2.61567","0.01077"
"31.39200","2.61615","0.01083"
"31.39800","2.61669","0.01095"
"31.40400","2.61717","0.01099"
"31.41000","2.61771","0.01089"
"31.41600","2.61818","0.01076"
"31.42200","2.61872","0.01064"
"31.42800","2.61926","0.01049"
"31.43400","2.61974","0.01047"
"31.44000","2.62022","0.01053"
"31.44600","2.62075","0.01061"
"31.45200","2.62123","0.01062"
"31.45800","2.62171","0.01057"
"31.46400","2.62225","0.01065"
"31.47000","2.62273","0.01072"
"31.47600","2.62321","0.01074"
"31.48200","2.62374","0.01080"
"31.48800","2.62422","0.01082"
"31.49400","2.62476","0.01084"
"31.50000","2.62524","0.01085"
"31.50600","2.62572","0.01081"
"31.51200","2.62626","0.01073"
"31.51800","2.62673","0.01062"
"31.52400","2.62721","0.01058"
"31.53000","2.62775","0.01060"
"31.53600","2.62823","0.01053"
"31.54200","2.62871","0.01043"
"31.54800","2.62924","0.01047"
"31.55400","2.62972","0.01054"
"31.56000","2.63026","0.01059"
"31.56600","2.63074","0.01066"
"31.57200","2.63128","0.01074"
"31.57800","2.63176","0.01074"
"31.58400","2.63229","0.01072"
"31.59000","2.63277","0.01081"
"31.59600","2.63325","0.01089"
"31.60200","2.63379","0.01082"
"31.60800","2.63427","0.01083"
