End date,"1/8/2017"
Specimen label,"19AG_UNK"
Maximum Load,"0.01075",N

Time,Extension,Load
(s),(mm),(N)
"90.46200","7.53862","0.00899"
"90.46800","7.53916","0.00900"
"90.47400","7.53964","0.00906"
"90.48000","7.54018","0.00902"
"90.48600","7.54066","0.00893"
"90.49200","7.54119","0.00892"
"90.49800","7.54167","0.00894"
"90.50400","7.54221","0.00894"
"90.51000","7.54269","0.00892"
"90.51600","7.54323","0.00889"
"90.52200","7.54371","0.00892"
"90.52800","7.54424","0.00894"
"90.53400","7.54472","0.00886"
"90.54000","7.54520","0.00880"
"90.54600","7.54568","0.00880"
"90.55200","7.54622","0.00869"
"90.55800","7.54669","0.00865"
"90.56400","7.54717","0.00863"
"90.57000","7.54765","0.00861"
"90.57600","7.54813","0.00857"
"90.58200","7.54867","0.00856"
"90.58800","7.54915","0.00859"
"90.59400","7.54962","0.00862"
"90.60000","7.55010","0.00860"
"90.60600","7.55064","0.00868"
"90.61200","7.55112","0.00872"
"90.61800","7.55160","0.00879"
"90.62400","7.55214","0.00881"
"90.63000","7.55261","0.00881"
"90.63600","7.55315","0.00878"
"90.64200","7.55363","0.00884"
"90.64800","7.55417","0.00892"
"90.65400","7.55465","0.00896"
"90.66000","7.55518","0.00896"
"90.66600","7.55566","0.00888"
"90.67200","7.55620","0.00882"
"90.67800","7.55668","0.00878"
"90.68400","7.55716","0.00876"
"90.69000","7.55770","0.00880"
"90.69600","7.55817","0.00880"
"90.70200","7.55865","0.00875"
"90.70800","7.55919","0.00880"
"90.71400","7.55967","0.00884"
"90.72000","7.56015","0.00889"
"90.72600","7.56069","0.00897"
"90.73200","7.56116","0.00897"
"90.73800","7.56164","0.00893"
"90.74400","7.56212","0.00897"
"90.75000","7.56260","0.00896"
"90.75600","7.56308","0.00904"
"90.76200","7.56362","0.00906"
"90.76800","7.56409","0.00897"
"90.77400","7.56463","0.00886"
"90.78000","7.56511","0.00883"
"90.78600","7.56565","0.00878"
"90.79200","7.56613","0.00873"
"90.79800","7.56660","0.00870"
"90.80400","7.56714","0.00868"
"90.81000","7.56762","0.00866"
"90.81600","7.56810","0.00863"
"90.82200","7.56864","0.00867"
"90.82800","7.56912","0.00882"
"90.83400","7.56959","0.00895"
"90.84000","7.57007","0.00902"
"90.84600","7.57055","0.00911"
"90.85200","7.57103","0.00911"
"90.85800","7.57157","0.00907"
"90.86400","7.57205","0.00909"
"90.87000","7.57252","0.00909"
"90.87600","7.57306","0.00911"
"90.88200","7.57354","0.00910"
"90.88800","7.57408","0.00908"
"90.89400","7.57456","0.00908"
"90.90000","7.57504","0.00910"
"90.90600","7.57557","0.00915"
"90.91200","7.57605","0.00920"
"90.91800","7.57653","0.00917"
"90.92400","7.57707","0.00916"
"90.93000","7.57761","0.00909"
"90.93600","7.57808","0.00899"
"90.94200","7.57862","0.00896"
"90.94800","7.57916","0.00893"
"90.95400","7.57964","0.00886"
"90.96000","7.58018","0.00882"
"90.96600","7.58066","0.00876"
"90.97200","7.58119","0.00872"
"90.97800","7.58167","0.00873"
"90.98400","7.58215","0.00879"
"90.99000","7.58269","0.00888"
"90.99600","7.58317","0.00899"
"91.00200","7.58365","0.00899"
"91.00800","7.58412","0.00890"
"91.01400","7.58466","0.00882"
"91.02000","7.58514","0.00873"
"91.02600","7.58568","0.00865"
"91.03200","7.58616","0.00857"
"91.03800","7.58663","0.00853"
"91.04400","7.58717","0.00852"
"91.05000","7.58765","0.00855"
"91.05600","7.58819","0.00864"
"91.06200","7.58867","0.00877"
"91.06800","7.58915","0.00877"
"91.07400","7.58968","0.00878"
"91.08000","7.59022","0.00881"
"91.08600","7.59070","0.00878"
"91.09200","7.59124","0.00875"
"91.09800","7.59172","0.00876"
"91.10400","7.59225","0.00876"
"91.11000","7.59273","0.00872"
"91.11600","7.59321","0.00872"
"91.12200","7.59369","0.00872"
"91.12800","7.59423","0.00867"
"91.13400","7.59471","0.00862"
"91.14000","7.59518","0.00861"
"91.14600","7.59566","0.00863"
"91.15200","7.59614","0.00861"
"91.15800","7.59662","0.00856"
"91.16400","7.59716","0.00854"
"91.17000","7.59764","0.00858"
"91.17600","7.59817","0.00860"
"91.18200","7.59865","0.00866"
"91.18800","7.59913","0.00881"
"91.19400","7.59967","0.00898"
"91.20000","7.60015","0.00903"
"91.20600","7.60068","0.00905"
"91.21200","7.60116","0.00912"
"91.21800","7.60170","0.00908"
"91.22400","7.60218","0.00896"
"91.23000","7.60272","0.00896"
"91.23600","7.60320","0.00898"
"91.24200","7.60373","0.00894"
"91.24800","7.60421","0.00900"
"91.25400","7.60469","0.00902"
"91.26000","7.60523","0.00909"
"91.26600","7.60571","0.00912"
"91.27200","7.60619","0.00906"
"91.27800","7.60666","0.00895"
"91.28400","7.60714","0.00877"
"91.29000","7.60762","0.00873"
"91.29600","7.60816","0.00880"
"91.30200","7.60864","0.00887"
"91.30800","7.60912","0.00895"
"91.31400","7.60965","0.00893"
"91.32000","7.61013","0.00890"
"91.32600","7.61061","0.00880"
"91.33200","7.61109","0.00870"
"91.33800","7.61163","0.00866"
"91.34400","7.61210","0.00868"
"91.35000","7.61264","0.00862"
"91.35600","7.61312","0.00851"
"91.36200","7.61360","0.00838"
"91.36800","7.61414","0.00828"
"91.37400","7.61462","0.00834"
"91.38000","7.61509","0.00844"
"91.38600","7.61563","0.00855"
"91.39200","7.61611","0.00867"
"91.39800","7.61659","0.00873"
"91.40400","7.61707","0.00881"
"91.41000","7.61760","0.00891"
"91.41600","7.61808","0.00902"
"91.42200","7.61856","0.00914"
"91.42800","7.61910","0.00911"
"91.43400","7.61958","0.00892"
"91.44000","7.62006","0.00882"
"91.44600","7.62059","0.00883"
"91.45200","7.62107","0.00885"
"91.45800","7.62155","0.00887"
"91.46400","7.62209","0.00892"
"91.47000","7.62257","0.00886"
"91.47600","7.62311","0.00885"
"91.48200","7.62358","0.00887"
"91.48800","7.62406","0.00894"
"91.49400","7.62460","0.00901"
"91.50000","7.62514","0.00903"
"91.50600","7.62562","0.00901"
"91.51200","7.62616","0.00895"
"91.51800","7.62663","0.00886"
"91.52400","7.62717","0.00882"
"91.53000","7.62765","0.00890"
"91.53600","7.62819","0.00897"
"91.54200","7.62867","0.00903"
"91.54800","7.62915","0.00904"
"91.55400","7.62962","0.00901"
"91.56000","7.63016","0.00904"
"91.56600","7.63064","0.00907"
"91.57200","7.63118","0.00912"
"91.57800","7.63166","0.00917"
"91.58400","7.63219","0.00914"
"91.59000","7.63267","0.00910"
"91.59600","7.63315","0.00909"
"91.60200","7.63369","0.00910"
"91.60800","7.63417","0.00922"
"91.61400","7.63471","0.00930"
"91.62000","7.63518","0.00933"
"91.62600","7.63566","0.00921"
"91.63200","7.63620","0.00906"
"91.63800","7.63668","0.00897"
"91.64400","7.63716","0.00893"
"91.65000","7.63769","0.00890"
"91.65600","7.63817","0.00898"
"91.66200","7.63871","0.00906"
"91.66800","7.63919","0.00896"
"91.67400","7.63967","0.00884"
"91.68000","7.64021","0.00885"
"91.68600","7.64068","0.00889"
"91.69200","7.64116","0.00891"
"91.69800","7.64164","0.00896"
"91.70400","7.64218","0.00893"
"91.71000","7.64266","0.00886"
"91.71600","7.64314","0.00873"
"91.72200","7.64367","0.00864"
"91.72800","7.64415","0.00868"
"91.73400","7.64469","0.00869"
"91.74000","7.64517","0.00866"
"91.74600","7.64565","0.00862"
"91.75200","7.64618","0.00855"
"91.75800","7.64666","0.00856"
"91.76400","7.64714","0.00866"
"91.77000","7.64762","0.00875"
"91.77600","7.64816","0.00879"
"91.78200","7.64864","0.00875"
"91.78800","7.64911","0.00873"
"91.79400","7.64965","0.00883"
"91.80000","7.65013","0.00884"
"91.80600","7.65061","0.00877"
"91.81200","7.65115","0.00873"
"91.81800","7.65163","0.00869"
"91.82400","7.65216","0.00864"
"91.83000","7.65264","0.00863"
"91.83600","7.65312","0.00866"
"91.84200","7.65366","0.00875"
"91.84800","7.65414","0.00881"
"91.85400","7.65461","0.00879"
"91.86000","7.65515","0.00870"
"91.86600","7.65563","0.00851"
"91.87200","7.65611","0.00841"
"91.87800","7.65665","0.00848"
"91.88400","7.65713","0.00864"
"91.89000","7.65766","0.00884"
"91.89600","7.65814","0.00895"
"91.90200","7.65862","0.00895"
"91.90800","7.65916","0.00891"
"91.91400","7.65964","0.00889"
"91.92000","7.66012","0.00896"
"91.92600","7.66065","0.00905"
"91.93200","7.66113","0.00912"
"91.93800","7.66161","0.00910"
"91.94400","7.66215","0.00899"
"91.95000","7.66263","0.00890"
"91.95600","7.66310","0.00885"
"91.96200","7.66358","0.00882"
"91.96800","7.66412","0.00878"
"91.97400","7.66460","0.00884"
"91.98000","7.66508","0.00881"
"91.98600","7.66556","0.00885"
"91.99200","7.66609","0.00900"
"91.99800","7.66657","0.00911"
"92.00400","7.66711","0.00912"
"92.01000","7.66759","0.00913"
"92.01600","7.66807","0.00912"
"92.02200","7.66861","0.00908"
"92.02800","7.66908","0.00908"
"92.03400","7.66962","0.00914"
"92.04000","7.67010","0.00922"
"92.04600","7.67058","0.00923"
"92.05200","7.67112","0.00914"
"92.05800","7.67160","0.00915"
"92.06400","7.67213","0.00918"
"92.07000","7.67261","0.00912"
"92.07600","7.67315","0.00914"
"92.08200","7.67363","0.00920"
"92.08800","7.67417","0.00926"
"92.09400","7.67464","0.00928"
"92.10000","7.67512","0.00925"
"92.10600","7.67566","0.00917"
"92.11200","7.67614","0.00905"
"92.11800","7.67668","0.00898"
"92.12400","7.67716","0.00898"
"92.13000","7.67763","0.00897"
"92.13600","7.67817","0.00889"
"92.14200","7.67865","0.00885"
"92.14800","7.67919","0.00883"
"92.15400","7.67967","0.00882"
"92.16000","7.68021","0.00884"
"92.16600","7.68068","0.00878"
"92.17200","7.68116","0.00873"
"92.17800","7.68164","0.00872"
"92.18400","7.68218","0.00874"
"92.19000","7.68266","0.00883"
"92.19600","7.68313","0.00887"
"92.20200","7.68367","0.00886"
"92.20800","7.68415","0.00889"
"92.21400","7.68469","0.00892"
"92.22000","7.68517","0.00892"
"92.22600","7.68571","0.00896"
"92.23200","7.68618","0.00900"
"92.23800","7.68666","0.00901"
"92.24400","7.68720","0.00894"
"92.25000","7.68768","0.00880"
"92.25600","7.68822","0.00876"
"92.26200","7.68869","0.00878"
"92.26800","7.68917","0.00879"
"92.27400","7.68965","0.00886"
"92.28000","7.69019","0.00897"
"92.28600","7.69067","0.00901"
"92.29200","7.69115","0.00902"
"92.29800","7.69163","0.00897"
"92.30400","7.69216","0.00891"
"92.31000","7.69264","0.00887"
"92.31600","7.69312","0.00881"
"92.32200","7.69366","0.00876"
"92.32800","7.69414","0.00883"
"92.33400","7.69461","0.00881"
"92.34000","7.69509","0.00880"
"92.34600","7.69563","0.00879"
"92.35200","7.69611","0.00868"
"92.35800","7.69659","0.00862"
"92.36400","7.69712","0.00862"
"92.37000","7.69760","0.00867"
"92.37600","7.69814","0.00876"
"92.38200","7.69862","0.00889"
"92.38800","7.69916","0.00895"
"92.39400","7.69964","0.00901"
"92.40000","7.70011","0.00893"
"92.40600","7.70065","0.00882"
"92.41200","7.70113","0.00874"
"92.41800","7.70161","0.00868"
"92.42400","7.70209","0.00867"
"92.43000","7.70263","0.00870"
"92.43600","7.70310","0.00874"
"92.44200","7.70358","0.00871"
"92.44800","7.70406","0.00859"
"92.45400","7.70460","0.00856"
"92.46000","7.70508","0.00854"
"92.46600","7.70562","0.00850"
"92.47200","7.70609","0.00850"
"92.47800","7.70657","0.00854"
"92.48400","7.70711","0.00852"
"92.49000","7.70759","0.00851"
"92.49600","7.70807","0.00856"
"92.50200","7.70861","0.00860"
"92.50800","7.70908","0.00864"
"92.51400","7.70962","0.00863"
"92.52000","7.71010","0.00865"
"92.52600","7.71058","0.00879"
"92.53200","7.71112","0.00891"
"92.53800","7.71159","0.00899"
"92.54400","7.71213","0.00905"
"92.55000","7.71261","0.00903"
"92.55600","7.71309","0.00899"
"92.56200","7.71363","0.00900"
"92.56800","7.71411","0.00899"
"92.57400","7.71458","0.00895"
"92.58000","7.71506","0.00897"
"92.58600","7.71560","0.00896"
"92.59200","7.71608","0.00895"
"92.59800","7.71656","0.00902"
"92.60400","7.71704","0.00910"
"92.61000","7.71757","0.00911"
"92.61600","7.71805","0.00904"
"92.62200","7.71859","0.00905"
"92.62800","7.71907","0.00911"
"92.63400","7.71961","0.00904"
"92.64000","7.72008","0.00897"
"92.64600","7.72062","0.00897"
"92.65200","7.72110","0.00897"
"92.65800","7.72164","0.00894"
"92.66400","7.72212","0.00886"
"92.67000","7.72266","0.00870"
"92.67600","7.72319","0.00864"
"92.68200","7.72367","0.00864"
"92.68800","7.72415","0.00875"
"92.69400","7.72469","0.00883"
"92.70000","7.72517","0.00878"
"92.70600","7.72571","0.00871"
"92.71200","7.72618","0.00872"
"92.71800","7.72666","0.00869"
"92.72400","7.72714","0.00874"
"92.73000","7.72762","0.00884"
"92.73600","7.72810","0.00884"
"92.74200","7.72863","0.00887"
"92.74800","7.72911","0.00891"
"92.75400","7.72959","0.00886"
"92.76000","7.73013","0.00890"
"92.76600","7.73061","0.00889"
"92.77200","7.73115","0.00890"
"92.77800","7.73162","0.00892"
"92.78400","7.73216","0.00887"
"92.79000","7.73264","0.00881"
"92.79600","7.73312","0.00875"
"92.80200","7.73366","0.00869"
"92.80800","7.73414","0.00878"
"92.81400","7.73467","0.00898"
"92.82000","7.73515","0.00912"
"92.82600","7.73563","0.00917"
"92.83200","7.73617","0.00916"
"92.83800","7.73665","0.00913"
"92.84400","7.73718","0.00909"
"92.85000","7.73766","0.00904"
"92.85600","7.73814","0.00901"
"92.86200","7.73862","0.00893"
"92.86800","7.73916","0.00880"
"92.87400","7.73964","0.00869"
"92.88000","7.74011","0.00870"
"92.88600","7.74065","0.00874"
"92.89200","7.74113","0.00871"
"92.89800","7.74161","0.00861"
"92.90400","7.74209","0.00854"
"92.91000","7.74263","0.00852"
"92.91600","7.74310","0.00859"
"92.92200","7.74358","0.00871"
"92.92800","7.74412","0.00884"
"92.93400","7.74460","0.00885"
"92.94000","7.74514","0.00882"
"92.94600","7.74561","0.00876"
"92.95200","7.74609","0.00871"
"92.95800","7.74663","0.00875"
"92.96400","7.74711","0.00883"
"92.97000","7.74759","0.00885"
"92.97600","7.74807","0.00889"
"92.98200","7.74860","0.00890"
"92.98800","7.74908","0.00892"
"92.99400","7.74956","0.00895"
"93.00000","7.75010","0.00887"
"93.00600","7.75058","0.00877"
"93.01200","7.75106","0.00871"
"93.01800","7.75159","0.00874"
"93.02400","7.75207","0.00874"
"93.03000","7.75261","0.00882"
"93.03600","7.75309","0.00895"
"93.04200","7.75357","0.00904"
"93.04800","7.75411","0.00904"
"93.05400","7.75458","0.00902"
"93.06000","7.75506","0.00902"
"93.06600","7.75560","0.00900"
"93.07200","7.75608","0.00899"
"93.07800","7.75662","0.00907"
"93.08400","7.75709","0.00908"
"93.09000","7.75763","0.00903"
"93.09600","7.75811","0.00897"
"93.10200","7.75865","0.00897"
"93.10800","7.75913","0.00901"
"93.11400","7.75967","0.00899"
"93.12000","7.76014","0.00905"
"93.12600","7.76062","0.00914"
"93.13200","7.76116","0.00916"
"93.13800","7.76164","0.00915"
"93.14400","7.76212","0.00910"
"93.15000","7.76266","0.00904"
"93.15600","7.76313","0.00894"
"93.16200","7.76367","0.00883"
"93.16800","7.76415","0.00868"
"93.17400","7.76463","0.00862"
"93.18000","7.76517","0.00863"
"93.18600","7.76564","0.00869"
"93.19200","7.76612","0.00884"
"93.19800","7.76666","0.00900"
"93.20400","7.76714","0.00911"
"93.21000","7.76762","0.00921"
"93.21600","7.76816","0.00926"
"93.22200","7.76863","0.00922"
"93.22800","7.76917","0.00922"
"93.23400","7.76965","0.00924"
"93.24000","7.77019","0.00924"
"93.24600","7.77067","0.00918"
"93.25200","7.77120","0.00914"
"93.25800","7.77168","0.00910"
"93.26400","7.77216","0.00904"
"93.27000","7.77270","0.00898"
"93.27600","7.77318","0.00898"
"93.28200","7.77372","0.00901"
"93.28800","7.77419","0.00901"
"93.29400","7.77467","0.00904"
"93.30000","7.77521","0.00901"
"93.30600","7.77569","0.00901"
"93.31200","7.77617","0.00898"
"93.31800","7.77671","0.00887"
"93.32400","7.77718","0.00878"
"93.33000","7.77772","0.00868"
"93.33600","7.77820","0.00868"
"93.34200","7.77868","0.00875"
"93.34800","7.77922","0.00885"
"93.35400","7.77970","0.00895"
"93.36000","7.78017","0.00895"
"93.36600","7.78071","0.00895"
"93.37200","7.78119","0.00893"
"93.37800","7.78167","0.00893"
"93.38400","7.78221","0.00892"
"93.39000","7.78268","0.00888"
"93.39600","7.78316","0.00877"
"93.40200","7.78370","0.00866"
"93.40800","7.78418","0.00867"
"93.41400","7.78466","0.00874"
"93.42000","7.78520","0.00888"
"93.42600","7.78567","0.00912"
"93.43200","7.78615","0.00921"
"93.43800","7.78669","0.00916"
"93.44400","7.78717","0.00902"
"93.45000","7.78765","0.00891"
"93.45600","7.78819","0.00885"
"93.46200","7.78866","0.00890"
"93.46800","7.78914","0.00883"
"93.47400","7.78962","0.00869"
"93.48000","7.79010","0.00860"
"93.48600","7.79064","0.00861"
"93.49200","7.79111","0.00868"
"93.49800","7.79159","0.00876"
"93.50400","7.79213","0.00879"
"93.51000","7.79261","0.00885"
"93.51600","7.79309","0.00887"
"93.52200","7.79363","0.00882"
"93.52800","7.79410","0.00884"
"93.53400","7.79464","0.00884"
"93.54000","7.79512","0.00882"
"93.54600","7.79560","0.00884"
"93.55200","7.79608","0.00883"
"93.55800","7.79662","0.00884"
"93.56400","7.79709","0.00890"
"93.57000","7.79763","0.00897"
"93.57600","7.79811","0.00901"
"93.58200","7.79859","0.00893"
"93.58800","7.79913","0.00889"
"93.59400","7.79960","0.00887"
"93.60000","7.80008","0.00878"
"93.60600","7.80056","0.00876"
"93.61200","7.80104","0.00890"
"93.61800","7.80158","0.00893"
"93.62400","7.80206","0.00890"
"93.63000","7.80259","0.00882"
"93.63600","7.80307","0.00878"
"93.64200","7.80355","0.00871"
"93.64800","7.80409","0.00874"
"93.65400","7.80463","0.00886"
"93.66000","7.80510","0.00898"
"93.66600","7.80564","0.00901"
"93.67200","7.80612","0.00893"
"93.67800","7.80666","0.00892"
"93.68400","7.80714","0.00893"
"93.69000","7.80768","0.00891"
"93.69600","7.80816","0.00886"
"93.70200","7.80869","0.00883"
"93.70800","7.80917","0.00878"
"93.71400","7.80965","0.00878"
"93.72000","7.81019","0.00879"
"93.72600","7.81067","0.00886"
"93.73200","7.81120","0.00896"
"93.73800","7.81168","0.00899"
"93.74400","7.81222","0.00902"
"93.75000","7.81270","0.00896"
"93.75600","7.81318","0.00889"
"93.76200","7.81365","0.00888"
"93.76800","7.81419","0.00885"
"93.77400","7.81467","0.00890"
"93.78000","7.81515","0.00894"
"93.78600","7.81569","0.00900"
"93.79200","7.81617","0.00915"
"93.79800","7.81664","0.00928"
"93.80400","7.81718","0.00938"
"93.81000","7.81766","0.00934"
"93.81600","7.81820","0.00921"
"93.82200","7.81868","0.00900"
"93.82800","7.81916","0.00884"
"93.83400","7.81969","0.00874"
"93.84000","7.82017","0.00877"
"93.84600","7.82065","0.00896"
"93.85200","7.82113","0.00906"
"93.85800","7.82167","0.00912"
"93.86400","7.82214","0.00916"
"93.87000","7.82262","0.00916"
"93.87600","7.82316","0.00914"
"93.88200","7.82364","0.00908"
"93.88800","7.82418","0.00909"
"93.89400","7.82466","0.00910"
"93.90000","7.82513","0.00904"
"93.90600","7.82561","0.00908"
"93.91200","7.82615","0.00916"
"93.91800","7.82663","0.00915"
"93.92400","7.82711","0.00919"
"93.93000","7.82765","0.00923"
"93.93600","7.82812","0.00919"
"93.94200","7.82866","0.00906"
"93.94800","7.82914","0.00885"
"93.95400","7.82968","0.00874"
"93.96000","7.83016","0.00884"
"93.96600","7.83069","0.00887"
"93.97200","7.83117","0.00886"
"93.97800","7.83165","0.00886"
"93.98400","7.83219","0.00875"
"93.99000","7.83267","0.00871"
"93.99600","7.83315","0.00880"
"94.00200","7.83368","0.00886"
"94.00800","7.83416","0.00888"
"94.01400","7.83464","0.00885"
"94.02000","7.83512","0.00881"
"94.02600","7.83560","0.00883"
"94.03200","7.83614","0.00886"
"94.03800","7.83661","0.00900"
"94.04400","7.83709","0.00914"
"94.05000","7.83763","0.00920"
"94.05600","7.83811","0.00919"
"94.06200","7.83859","0.00913"
"94.06800","7.83912","0.00910"
"94.07400","7.83960","0.00911"
"94.08000","7.84008","0.00910"
"94.08600","7.84062","0.00916"
"94.09200","7.84110","0.00926"
"94.09800","7.84164","0.00925"
"94.10400","7.84211","0.00922"
"94.11000","7.84265","0.00919"
"94.11600","7.84313","0.00908"
"94.12200","7.84361","0.00901"
"94.12800","7.84415","0.00903"
"94.13400","7.84463","0.00901"
"94.14000","7.84510","0.00901"
"94.14600","7.84558","0.00907"
"94.15200","7.84612","0.00916"
"94.15800","7.84660","0.00923"
"94.16400","7.84708","0.00915"
"94.17000","7.84756","0.00908"
"94.17600","7.84809","0.00900"
"94.18200","7.84857","0.00897"
"94.18800","7.84911","0.00902"
"94.19400","7.84959","0.00915"
"94.20000","7.85007","0.00921"
"94.20600","7.85061","0.00916"
"94.21200","7.85108","0.00910"
"94.21800","7.85162","0.00904"
"94.22400","7.85210","0.00902"
"94.23000","7.85264","0.00896"
"94.23600","7.85318","0.00892"
"94.24200","7.85365","0.00889"
"94.24800","7.85419","0.00886"
"94.25400","7.85467","0.00883"
"94.26000","7.85521","0.00886"
"94.26600","7.85569","0.00894"
"94.27200","7.85616","0.00905"
"94.27800","7.85670","0.00920"
"94.28400","7.85718","0.00926"
"94.29000","7.85766","0.00912"
"94.29600","7.85820","0.00910"
"94.30200","7.85868","0.00916"
"94.30800","7.85915","0.00922"
"94.31400","7.85969","0.00921"
"94.32000","7.86017","0.00913"
"94.32600","7.86065","0.00902"
"94.33200","7.86113","0.00898"
"94.33800","7.86167","0.00904"
"94.34400","7.86214","0.00912"
"94.35000","7.86262","0.00919"
"94.35600","7.86316","0.00915"
"94.36200","7.86364","0.00905"
"94.36800","7.86418","0.00894"
"94.37400","7.86466","0.00893"
"94.38000","7.86519","0.00894"
"94.38600","7.86567","0.00894"
"94.39200","7.86621","0.00899"
"94.39800","7.86669","0.00901"
"94.40400","7.86723","0.00896"
"94.41000","7.86770","0.00897"
"94.41600","7.86818","0.00895"
"94.42200","7.86866","0.00900"
"94.42800","7.86920","0.00904"
"94.43400","7.86968","0.00898"
"94.44000","7.87016","0.00894"
"94.44600","7.87069","0.00896"
"94.45200","7.87117","0.00901"
"94.45800","7.87165","0.00913"
"94.46400","7.87219","0.00918"
"94.47000","7.87267","0.00913"
"94.47600","7.87315","0.00913"
"94.48200","7.87362","0.00913"
"94.48800","7.87416","0.00916"
"94.49400","7.87464","0.00924"
"94.50000","7.87512","0.00931"
"94.50600","7.87566","0.00937"
"94.51200","7.87613","0.00941"
"94.51800","7.87667","0.00934"
"94.52400","7.87715","0.00926"
"94.53000","7.87769","0.00923"
"94.53600","7.87817","0.00917"
"94.54200","7.87871","0.00913"
"94.54800","7.87918","0.00907"
"94.55400","7.87966","0.00893"
"94.56000","7.88020","0.00886"
"94.56600","7.88068","0.00883"
"94.57200","7.88116","0.00885"
"94.57800","7.88164","0.00891"
"94.58400","7.88211","0.00895"
"94.59000","7.88265","0.00891"
"94.59600","7.88313","0.00898"
"94.60200","7.88361","0.00906"
"94.60800","7.88409","0.00918"
"94.61400","7.88463","0.00925"
"94.62000","7.88510","0.00930"
"94.62600","7.88558","0.00932"
"94.63200","7.88606","0.00930"
"94.63800","7.88660","0.00924"
"94.64400","7.88708","0.00919"
"94.65000","7.88755","0.00914"
"94.65600","7.88809","0.00910"
"94.66200","7.88857","0.00909"
"94.66800","7.88911","0.00894"
"94.67400","7.88965","0.00884"
"94.68000","7.89013","0.00886"
"94.68600","7.89060","0.00888"
"94.69200","7.89114","0.00896"
"94.69800","7.89162","0.00895"
"94.70400","7.89216","0.00888"
"94.71000","7.89264","0.00880"
"94.71600","7.89312","0.00867"
"94.72200","7.89359","0.00866"
"94.72800","7.89413","0.00874"
"94.73400","7.89461","0.00882"
"94.74000","7.89509","0.00887"
"94.74600","7.89563","0.00887"
"94.75200","7.89610","0.00890"
"94.75800","7.89658","0.00887"
"94.76400","7.89712","0.00882"
"94.77000","7.89760","0.00885"
"94.77600","7.89814","0.00896"
"94.78200","7.89862","0.00896"
"94.78800","7.89909","0.00885"
"94.79400","7.89963","0.00879"
"94.80000","7.90011","0.00876"
"94.80600","7.90065","0.00880"
"94.81200","7.90119","0.00891"
"94.81800","7.90166","0.00897"
"94.82400","7.90220","0.00898"
"94.83000","7.90268","0.00894"
"94.83600","7.90316","0.00885"
"94.84200","7.90370","0.00887"
"94.84800","7.90418","0.00883"
"94.85400","7.90465","0.00881"
"94.86000","7.90519","0.00884"
"94.86600","7.90567","0.00880"
"94.87200","7.90615","0.00875"
"94.87800","7.90663","0.00874"
"94.88400","7.90711","0.00880"
"94.89000","7.90764","0.00886"
"94.89600","7.90812","0.00887"
"94.90200","7.90860","0.00887"
"94.90800","7.90914","0.00892"
"94.91400","7.90962","0.00895"
"94.92000","7.91010","0.00897"
"94.92600","7.91063","0.00905"
"94.93200","7.91111","0.00908"
"94.93800","7.91165","0.00907"
"94.94400","7.91213","0.00904"
"94.95000","7.91267","0.00903"
"94.95600","7.91314","0.00898"
"94.96200","7.91368","0.00898"
"94.96800","7.91416","0.00903"
"94.97400","7.91470","0.00904"
"94.98000","7.91518","0.00899"
"94.98600","7.91572","0.00897"
"94.99200","7.91619","0.00899"
"94.99800","7.91667","0.00896"
"95.00400","7.91721","0.00894"
"95.01000","7.91769","0.00892"
"95.01600","7.91817","0.00880"
"95.02200","7.91864","0.00864"
"95.02800","7.91918","0.00861"
"95.03400","7.91966","0.00865"
"95.04000","7.92014","0.00870"
"95.04600","7.92068","0.00881"
"95.05200","7.92116","0.00883"
"95.05800","7.92163","0.00884"
"95.06400","7.92211","0.00884"
"95.07000","7.92265","0.00885"
"95.07600","7.92313","0.00889"
"95.08200","7.92367","0.00892"
"95.08800","7.92415","0.00893"
"95.09400","7.92468","0.00897"
"95.10000","7.92516","0.00891"
"95.10600","7.92564","0.00885"
"95.11200","7.92618","0.00890"
"95.11800","7.92666","0.00895"
"95.12400","7.92714","0.00901"
"95.13000","7.92767","0.00896"
"95.13600","7.92815","0.00887"
"95.14200","7.92863","0.00883"
"95.14800","7.92911","0.00881"
"95.15400","7.92965","0.00885"
"95.16000","7.93013","0.00896"
"95.16600","7.93060","0.00899"
"95.17200","7.93108","0.00902"
"95.17800","7.93156","0.00911"
"95.18400","7.93210","0.00915"
"95.19000","7.93258","0.00918"
"95.19600","7.93305","0.00925"
"95.20200","7.93359","0.00913"
"95.20800","7.93407","0.00898"
"95.21400","7.93455","0.00881"
"95.22000","7.93509","0.00872"
"95.22600","7.93557","0.00885"
"95.23200","7.93610","0.00907"
"95.23800","7.93658","0.00921"
"95.24400","7.93712","0.00927"
"95.25000","7.93766","0.00918"
"95.25600","7.93814","0.00901"
"95.26200","7.93867","0.00902"
"95.26800","7.93915","0.00905"
"95.27400","7.93963","0.00907"
"95.28000","7.94017","0.00913"
"95.28600","7.94065","0.00926"
"95.29200","7.94113","0.00931"
"95.29800","7.94166","0.00927"
"95.30400","7.94214","0.00924"
"95.31000","7.94262","0.00928"
"95.31600","7.94316","0.00927"
"95.32200","7.94364","0.00912"
"95.32800","7.94412","0.00904"
"95.33400","7.94465","0.00893"
"95.34000","7.94513","0.00889"
"95.34600","7.94561","0.00883"
"95.35200","7.94615","0.00878"
"95.35800","7.94663","0.00877"
"95.36400","7.94716","0.00869"
"95.37000","7.94764","0.00861"
