End date,"12/16/2016"
Specimen label,"6DG_Unk"
Maximum Load,"0.12815",N

Time,Extension,Load
(s),(mm),(N)
"219.51000","18.29267","0.02608"
"219.51600","18.29315","0.02610"
"219.52200","18.29362","0.02614"
"219.52800","18.29416","0.02615"
"219.53400","18.29464","0.02604"
"219.54000","18.29512","0.02592"
"219.54600","18.29566","0.02588"
"219.55200","18.29613","0.02582"
"219.55800","18.29661","0.02584"
"219.56400","18.29715","0.02590"
"219.57000","18.29763","0.02593"
"219.57600","18.29817","0.02597"
"219.58200","18.29865","0.02593"
"219.58800","18.29913","0.02586"
"219.59400","18.29966","0.02582"
"219.60000","18.30014","0.02578"
"219.60600","18.30062","0.02584"
"219.61200","18.30110","0.02595"
"219.61800","18.30164","0.02607"
"219.62400","18.30211","0.02614"
"219.63000","18.30265","0.02617"
"219.63600","18.30313","0.02618"
"219.64200","18.30361","0.02615"
"219.64800","18.30415","0.02614"
"219.65400","18.30463","0.02620"
"219.66000","18.30516","0.02619"
"219.66600","18.30564","0.02608"
"219.67200","18.30618","0.02602"
"219.67800","18.30666","0.02604"
"219.68400","18.30720","0.02610"
"219.69000","18.30767","0.02619"
"219.69600","18.30821","0.02632"
"219.70200","18.30869","0.02642"
"219.70800","18.30923","0.02646"
"219.71400","18.30971","0.02647"
"219.72000","18.31025","0.02642"
"219.72600","18.31072","0.02631"
"219.73200","18.31126","0.02627"
"219.73800","18.31174","0.02629"
"219.74400","18.31222","0.02633"
"219.75000","18.31276","0.02629"
"219.75600","18.31323","0.02625"
"219.76200","18.31371","0.02623"
"219.76800","18.31419","0.02626"
"219.77400","18.31467","0.02629"
"219.78000","18.31521","0.02639"
"219.78600","18.31569","0.02648"
"219.79200","18.31616","0.02651"
"219.79800","18.31670","0.02644"
"219.80400","18.31718","0.02635"
"219.81000","18.31766","0.02631"
"219.81600","18.31820","0.02628"
"219.82200","18.31868","0.02626"
"219.82800","18.31921","0.02622"
"219.83400","18.31969","0.02611"
"219.84000","18.32023","0.02618"
"219.84600","18.32071","0.02625"
"219.85200","18.32119","0.02636"
"219.85800","18.32172","0.02652"
"219.86400","18.32220","0.02665"
"219.87000","18.32268","0.02672"
"219.87600","18.32316","0.02683"
"219.88200","18.32370","0.02681"
"219.88800","18.32418","0.02674"
"219.89400","18.32465","0.02664"
"219.90000","18.32513","0.02662"
"219.90600","18.32561","0.02660"
"219.91200","18.32615","0.02660"
"219.91800","18.32663","0.02667"
"219.92400","18.32711","0.02659"
"219.93000","18.32764","0.02647"
"219.93600","18.32812","0.02636"
"219.94200","18.32866","0.02627"
"219.94800","18.32914","0.02619"
"219.95400","18.32968","0.02621"
"219.96000","18.33015","0.02632"
"219.96600","18.33069","0.02636"
"219.97200","18.33117","0.02646"
"219.97800","18.33171","0.02666"
"219.98400","18.33219","0.02676"
"219.99000","18.33267","0.02686"
"219.99600","18.33320","0.02691"
"220.00200","18.33368","0.02687"
"220.00800","18.33416","0.02679"
"220.01400","18.33470","0.02672"
"220.02000","18.33518","0.02665"
"220.02600","18.33566","0.02658"
"220.03200","18.33619","0.02664"
"220.03800","18.33667","0.02677"
"220.04400","18.33715","0.02686"
"220.05000","18.33763","0.02688"
"220.05600","18.33817","0.02686"
"220.06200","18.33864","0.02681"
"220.06800","18.33912","0.02673"
"220.07400","18.33966","0.02674"
"220.08000","18.34014","0.02678"
"220.08600","18.34062","0.02685"
"220.09200","18.34116","0.02684"
"220.09800","18.34163","0.02674"
"220.10400","18.34211","0.02666"
"220.11000","18.34265","0.02661"
"220.11600","18.34319","0.02654"
"220.12200","18.34367","0.02648"
"220.12800","18.34421","0.02645"
"220.13400","18.34468","0.02649"
"220.14000","18.34522","0.02649"
"220.14600","18.34570","0.02654"
"220.15200","18.34618","0.02661"
"220.15800","18.34666","0.02668"
"220.16400","18.34720","0.02668"
"220.17000","18.34767","0.02667"
"220.17600","18.34815","0.02659"
"220.18200","18.34869","0.02653"
"220.18800","18.34917","0.02648"
"220.19400","18.34965","0.02648"
"220.20000","18.35019","0.02656"
"220.20600","18.35066","0.02667"
"220.21200","18.35120","0.02681"
"220.21800","18.35168","0.02689"
"220.22400","18.35222","0.02695"
"220.23000","18.35270","0.02695"
"220.23600","18.35318","0.02692"
"220.24200","18.35371","0.02682"
"220.24800","18.35419","0.02665"
"220.25400","18.35473","0.02657"
"220.26000","18.35521","0.02655"
"220.26600","18.35569","0.02657"
"220.27200","18.35622","0.02670"
"220.27800","18.35676","0.02677"
"220.28400","18.35724","0.02667"
"220.29000","18.35772","0.02661"
"220.29600","18.35820","0.02657"
"220.30200","18.35874","0.02658"
"220.30800","18.35921","0.02666"
"220.31400","18.35969","0.02679"
"220.32000","18.36023","0.02685"
"220.32600","18.36071","0.02687"
"220.33200","18.36119","0.02687"
"220.33800","18.36172","0.02690"
"220.34400","18.36220","0.02696"
"220.35000","18.36274","0.02696"
"220.35600","18.36322","0.02696"
"220.36200","18.36370","0.02695"
"220.36800","18.36423","0.02693"
"220.37400","18.36471","0.02689"
"220.38000","18.36525","0.02682"
"220.38600","18.36573","0.02675"
"220.39200","18.36621","0.02675"
"220.39800","18.36669","0.02666"
"220.40400","18.36723","0.02650"
"220.41000","18.36770","0.02645"
"220.41600","18.36818","0.02642"
"220.42200","18.36866","0.02646"
"220.42800","18.36920","0.02655"
"220.43400","18.36968","0.02663"
"220.44000","18.37021","0.02669"
"220.44600","18.37069","0.02672"
"220.45200","18.37117","0.02679"
"220.45800","18.37171","0.02681"
"220.46400","18.37219","0.02672"
"220.47000","18.37267","0.02668"
"220.47600","18.37321","0.02660"
"220.48200","18.37368","0.02655"
"220.48800","18.37422","0.02663"
"220.49400","18.37470","0.02677"
"220.50000","18.37518","0.02680"
"220.50600","18.37566","0.02674"
"220.51200","18.37619","0.02670"
"220.51800","18.37667","0.02659"
"220.52400","18.37715","0.02654"
"220.53000","18.37769","0.02655"
"220.53600","18.37817","0.02653"
"220.54200","18.37864","0.02650"
"220.54800","18.37918","0.02645"
"220.55400","18.37966","0.02646"
"220.56000","18.38020","0.02650"
"220.56600","18.38068","0.02641"
"220.57200","18.38116","0.02639"
"220.57800","18.38164","0.02644"
"220.58400","18.38217","0.02649"
"220.59000","18.38265","0.02654"
"220.59600","18.38319","0.02658"
"220.60200","18.38367","0.02659"
"220.60800","18.38420","0.02660"
"220.61400","18.38468","0.02659"
"220.62000","18.38516","0.02647"
"220.62600","18.38570","0.02638"
"220.63200","18.38618","0.02628"
"220.63800","18.38666","0.02628"
"220.64400","18.38720","0.02629"
"220.65000","18.38767","0.02632"
"220.65600","18.38821","0.02636"
"220.66200","18.38869","0.02632"
"220.66800","18.38917","0.02627"
"220.67400","18.38971","0.02630"
"220.68000","18.39018","0.02634"
"220.68600","18.39072","0.02644"
"220.69200","18.39120","0.02658"
"220.69800","18.39168","0.02667"
"220.70400","18.39222","0.02667"
"220.71000","18.39269","0.02665"
"220.71600","18.39317","0.02659"
"220.72200","18.39371","0.02659"
"220.72800","18.39419","0.02665"
"220.73400","18.39467","0.02669"
"220.74000","18.39521","0.02674"
"220.74600","18.39569","0.02682"
"220.75200","18.39622","0.02680"
"220.75800","18.39670","0.02673"
"220.76400","18.39724","0.02662"
"220.77000","18.39772","0.02660"
"220.77600","18.39825","0.02661"
"220.78200","18.39873","0.02666"
"220.78800","18.39921","0.02667"
"220.79400","18.39969","0.02666"
"220.80000","18.40023","0.02669"
"220.80600","18.40071","0.02675"
"220.81200","18.40119","0.02690"
"220.81800","18.40172","0.02699"
"220.82400","18.40220","0.02702"
"220.83000","18.40274","0.02700"
"220.83600","18.40322","0.02698"
"220.84200","18.40370","0.02703"
"220.84800","18.40423","0.02699"
"220.85400","18.40471","0.02697"
"220.86000","18.40519","0.02706"
"220.86600","18.40573","0.02710"
"220.87200","18.40621","0.02709"
"220.87800","18.40675","0.02715"
"220.88400","18.40722","0.02711"
"220.89000","18.40770","0.02693"
"220.89600","18.40824","0.02677"
"220.90200","18.40872","0.02668"
"220.90800","18.40926","0.02670"
"220.91400","18.40973","0.02679"
"220.92000","18.41027","0.02687"
"220.92600","18.41075","0.02698"
"220.93200","18.41123","0.02704"
"220.93800","18.41177","0.02704"
"220.94400","18.41225","0.02702"
"220.95000","18.41272","0.02699"
"220.95600","18.41320","0.02693"
"220.96200","18.41374","0.02684"
"220.96800","18.41422","0.02675"
"220.97400","18.41470","0.02676"
"220.98000","18.41524","0.02676"
"220.98600","18.41571","0.02677"
"220.99200","18.41619","0.02687"
"220.99800","18.41673","0.02694"
"221.00400","18.41721","0.02697"
"221.01000","18.41769","0.02706"
"221.01600","18.41823","0.02715"
"221.02200","18.41870","0.02721"
"221.02800","18.41918","0.02726"
"221.03400","18.41966","0.02725"
"221.04000","18.42020","0.02722"
"221.04600","18.42068","0.02711"
"221.05200","18.42115","0.02704"
"221.05800","18.42163","0.02703"
"221.06400","18.42217","0.02698"
"221.07000","18.42265","0.02687"
"221.07600","18.42313","0.02685"
"221.08200","18.42367","0.02680"
"221.08800","18.42414","0.02676"
"221.09400","18.42462","0.02678"
"221.10000","18.42516","0.02676"
"221.10600","18.42564","0.02685"
"221.11200","18.42618","0.02705"
"221.11800","18.42666","0.02716"
"221.12400","18.42713","0.02714"
"221.13000","18.42767","0.02717"
"221.13600","18.42815","0.02722"
"221.14200","18.42869","0.02721"
"221.14800","18.42917","0.02717"
"221.15400","18.42971","0.02707"
"221.16000","18.43018","0.02694"
"221.16600","18.43066","0.02684"
"221.17200","18.43120","0.02687"
"221.17800","18.43168","0.02698"
"221.18400","18.43216","0.02703"
"221.19000","18.43270","0.02697"
"221.19600","18.43317","0.02695"
"221.20200","18.43371","0.02695"
"221.20800","18.43419","0.02690"
"221.21400","18.43467","0.02686"
"221.22000","18.43521","0.02691"
"221.22600","18.43568","0.02703"
"221.23200","18.43616","0.02713"
"221.23800","18.43670","0.02716"
"221.24400","18.43718","0.02713"
"221.25000","18.43772","0.02712"
"221.25600","18.43820","0.02715"
"221.26200","18.43873","0.02715"
"221.26800","18.43921","0.02727"
"221.27400","18.43975","0.02736"
"221.28000","18.44023","0.02738"
"221.28600","18.44077","0.02734"
"221.29200","18.44124","0.02726"
"221.29800","18.44172","0.02720"
"221.30400","18.44226","0.02725"
"221.31000","18.44274","0.02731"
"221.31600","18.44322","0.02731"
"221.32200","18.44370","0.02723"
"221.32800","18.44423","0.02723"
"221.33400","18.44471","0.02723"
"221.34000","18.44519","0.02721"
"221.34600","18.44573","0.02725"
"221.35200","18.44621","0.02737"
"221.35800","18.44669","0.02749"
"221.36400","18.44716","0.02755"
"221.37000","18.44770","0.02752"
"221.37600","18.44818","0.02749"
"221.38200","18.44872","0.02744"
"221.38800","18.44920","0.02731"
"221.39400","18.44967","0.02725"
"221.40000","18.45021","0.02725"
"221.40600","18.45069","0.02731"
"221.41200","18.45123","0.02734"
"221.41800","18.45171","0.02728"
"221.42400","18.45225","0.02726"
"221.43000","18.45272","0.02724"
"221.43600","18.45326","0.02720"
"221.44200","18.45374","0.02717"
"221.44800","18.45428","0.02719"
"221.45400","18.45476","0.02727"
"221.46000","18.45523","0.02745"
"221.46600","18.45577","0.02756"
"221.47200","18.45625","0.02757"
"221.47800","18.45673","0.02754"
"221.48400","18.45721","0.02744"
"221.49000","18.45775","0.02734"
"221.49600","18.45823","0.02728"
"221.50200","18.45870","0.02733"
"221.50800","18.45924","0.02740"
"221.51400","18.45972","0.02747"
"221.52000","18.46020","0.02754"
"221.52600","18.46068","0.02761"
"221.53200","18.46121","0.02768"
"221.53800","18.46169","0.02769"
"221.54400","18.46223","0.02770"
"221.55000","18.46271","0.02759"
"221.55600","18.46325","0.02750"
"221.56200","18.46373","0.02747"
"221.56800","18.46420","0.02746"
"221.57400","18.46474","0.02742"
"221.58000","18.46522","0.02740"
"221.58600","18.46570","0.02737"
"221.59200","18.46618","0.02738"
"221.59800","18.46671","0.02749"
"221.60400","18.46719","0.02746"
"221.61000","18.46767","0.02744"
"221.61600","18.46821","0.02746"
"221.62200","18.46869","0.02750"
"221.62800","18.46917","0.02755"
"221.63400","18.46964","0.02758"
"221.64000","18.47012","0.02757"
"221.64600","18.47066","0.02753"
"221.65200","18.47114","0.02752"
"221.65800","18.47168","0.02754"
"221.66400","18.47215","0.02749"
"221.67000","18.47263","0.02738"
"221.67600","18.47317","0.02733"
"221.68200","18.47365","0.02734"
"221.68800","18.47419","0.02742"
"221.69400","18.47467","0.02750"
"221.70000","18.47515","0.02760"
"221.70600","18.47568","0.02764"
"221.71200","18.47616","0.02765"
"221.71800","18.47670","0.02763"
"221.72400","18.47718","0.02761"
"221.73000","18.47772","0.02760"
"221.73600","18.47820","0.02759"
"221.74200","18.47873","0.02754"
"221.74800","18.47921","0.02752"
"221.75400","18.47969","0.02752"
"221.76000","18.48017","0.02758"
"221.76600","18.48071","0.02763"
"221.77200","18.48118","0.02774"
"221.77800","18.48172","0.02782"
"221.78400","18.48220","0.02778"
"221.79000","18.48268","0.02769"
"221.79600","18.48322","0.02762"
"221.80200","18.48369","0.02755"
"221.80800","18.48423","0.02760"
"221.81400","18.48471","0.02769"
"221.82000","18.48525","0.02778"
"221.82600","18.48573","0.02781"
"221.83200","18.48627","0.02783"
"221.83800","18.48674","0.02782"
"221.84400","18.48722","0.02786"
"221.85000","18.48776","0.02782"
"221.85600","18.48824","0.02775"
"221.86200","18.48878","0.02771"
"221.86800","18.48925","0.02774"
"221.87400","18.48973","0.02780"
"221.88000","18.49027","0.02783"
"221.88600","18.49075","0.02779"
"221.89200","18.49123","0.02784"
"221.89800","18.49171","0.02787"
"221.90400","18.49224","0.02781"
"221.91000","18.49272","0.02775"
"221.91600","18.49320","0.02775"
"221.92200","18.49368","0.02764"
"221.92800","18.49422","0.02751"
"221.93400","18.49470","0.02749"
"221.94000","18.49517","0.02757"
"221.94600","18.49571","0.02757"
"221.95200","18.49619","0.02748"
"221.95800","18.49667","0.02750"
"221.96400","18.49721","0.02754"
"221.97000","18.49768","0.02758"
"221.97600","18.49816","0.02770"
"221.98200","18.49870","0.02784"
"221.98800","18.49918","0.02796"
"221.99400","18.49966","0.02806"
"222.00000","18.50020","0.02806"
"222.00600","18.50068","0.02801"
"222.01200","18.50121","0.02800"
"222.01800","18.50169","0.02793"
"222.02400","18.50217","0.02794"
"222.03000","18.50271","0.02797"
"222.03600","18.50319","0.02802"
"222.04200","18.50366","0.02808"
"222.04800","18.50420","0.02801"
"222.05400","18.50468","0.02795"
"222.06000","18.50516","0.02795"
"222.06600","18.50564","0.02793"
"222.07200","18.50618","0.02788"
"222.07800","18.50665","0.02783"
"222.08400","18.50713","0.02787"
"222.09000","18.50767","0.02784"
"222.09600","18.50815","0.02769"
"222.10200","18.50863","0.02753"
"222.10800","18.50916","0.02754"
"222.11400","18.50964","0.02769"
"222.12000","18.51018","0.02782"
"222.12600","18.51066","0.02790"
"222.13200","18.51114","0.02792"
"222.13800","18.51168","0.02792"
"222.14400","18.51215","0.02788"
"222.15000","18.51269","0.02785"
"222.15600","18.51317","0.02782"
"222.16200","18.51365","0.02773"
"222.16800","18.51413","0.02770"
"222.17400","18.51467","0.02773"
"222.18000","18.51514","0.02769"
"222.18600","18.51562","0.02768"
"222.19200","18.51616","0.02766"
"222.19800","18.51664","0.02761"
"222.20400","18.51712","0.02757"
"222.21000","18.51766","0.02760"
"222.21600","18.51813","0.02767"
"222.22200","18.51861","0.02773"
"222.22800","18.51909","0.02783"
"222.23400","18.51963","0.02797"
"222.24000","18.52011","0.02818"
"222.24600","18.52058","0.02831"
"222.25200","18.52112","0.02832"
"222.25800","18.52160","0.02834"
"222.26400","18.52214","0.02829"
"222.27000","18.52262","0.02822"
"222.27600","18.52316","0.02816"
"222.28200","18.52364","0.02813"
"222.28800","18.52417","0.02817"
"222.29400","18.52465","0.02827"
"222.30000","18.52519","0.02835"
"222.30600","18.52567","0.02834"
"222.31200","18.52621","0.02828"
"222.31800","18.52668","0.02825"
"222.32400","18.52716","0.02815"
"222.33000","18.52770","0.02806"
"222.33600","18.52818","0.02803"
"222.34200","18.52866","0.02808"
"222.34800","18.52920","0.02810"
"222.35400","18.52967","0.02809"
"222.36000","18.53021","0.02801"
"222.36600","18.53069","0.02793"
"222.37200","18.53117","0.02798"
"222.37800","18.53171","0.02801"
"222.38400","18.53218","0.02800"
"222.39000","18.53272","0.02801"
"222.39600","18.53320","0.02801"
"222.40200","18.53374","0.02804"
"222.40800","18.53422","0.02804"
"222.41400","18.53476","0.02804"
"222.42000","18.53523","0.02802"
"222.42600","18.53571","0.02810"
"222.43200","18.53625","0.02818"
"222.43800","18.53673","0.02817"
"222.44400","18.53727","0.02813"
"222.45000","18.53774","0.02809"
"222.45600","18.53822","0.02800"
"222.46200","18.53870","0.02794"
"222.46800","18.53924","0.02795"
"222.47400","18.53972","0.02803"
"222.48000","18.54020","0.02809"
"222.48600","18.54067","0.02811"
"222.49200","18.54121","0.02807"
"222.49800","18.54169","0.02800"
"222.50400","18.54223","0.02794"
"222.51000","18.54271","0.02794"
"222.51600","18.54319","0.02797"
"222.52200","18.54372","0.02799"
"222.52800","18.54420","0.02805"
"222.53400","18.54474","0.02813"
"222.54000","18.54522","0.02820"
"222.54600","18.54570","0.02824"
"222.55200","18.54623","0.02828"
"222.55800","18.54671","0.02840"
"222.56400","18.54725","0.02839"
"222.57000","18.54773","0.02832"
"222.57600","18.54821","0.02825"
"222.58200","18.54875","0.02820"
"222.58800","18.54922","0.02820"
"222.59400","18.54976","0.02819"
"222.60000","18.55024","0.02822"
"222.60600","18.55072","0.02822"
"222.61200","18.55126","0.02819"
"222.61800","18.55173","0.02809"
"222.62400","18.55221","0.02809"
"222.63000","18.55269","0.02815"
"222.63600","18.55317","0.02828"
"222.64200","18.55371","0.02839"
"222.64800","18.55419","0.02845"
"222.65400","18.55466","0.02849"
"222.66000","18.55514","0.02848"
"222.66600","18.55568","0.02836"
"222.67200","18.55616","0.02825"
"222.67800","18.55664","0.02824"
"222.68400","18.55718","0.02825"
"222.69000","18.55766","0.02828"
"222.69600","18.55819","0.02833"
"222.70200","18.55867","0.02834"
"222.70800","18.55921","0.02836"
"222.71400","18.55969","0.02840"
"222.72000","18.56017","0.02840"
"222.72600","18.56070","0.02839"
"222.73200","18.56118","0.02834"
"222.73800","18.56166","0.02835"
"222.74400","18.56214","0.02845"
"222.75000","18.56268","0.02847"
"222.75600","18.56315","0.02847"
"222.76200","18.56363","0.02853"
"222.76800","18.56411","0.02868"
"222.77400","18.56459","0.02878"
"222.78000","18.56507","0.02885"
"222.78600","18.56561","0.02874"
"222.79200","18.56609","0.02856"
"222.79800","18.56656","0.02839"
"222.80400","18.56710","0.02829"
"222.81000","18.56758","0.02820"
"222.81600","18.56812","0.02815"
"222.82200","18.56860","0.02807"
"222.82800","18.56913","0.02810"
"222.83400","18.56967","0.02821"
"222.84000","18.57015","0.02837"
"222.84600","18.57069","0.02860"
"222.85200","18.57117","0.02879"
"222.85800","18.57170","0.02887"
"222.86400","18.57218","0.02883"
"222.87000","18.57272","0.02874"
"222.87600","18.57320","0.02872"
"222.88200","18.57368","0.02861"
"222.88800","18.57421","0.02851"
"222.89400","18.57469","0.02852"
"222.90000","18.57517","0.02858"
"222.90600","18.57571","0.02856"
"222.91200","18.57619","0.02863"
"222.91800","18.57673","0.02872"
"222.92400","18.57721","0.02866"
"222.93000","18.57768","0.02860"
"222.93600","18.57822","0.02848"
"222.94200","18.57870","0.02846"
"222.94800","18.57924","0.02843"
"222.95400","18.57972","0.02845"
"222.96000","18.58019","0.02847"
"222.96600","18.58073","0.02844"
"222.97200","18.58121","0.02845"
"222.97800","18.58175","0.02844"
"222.98400","18.58223","0.02843"
"222.99000","18.58277","0.02851"
"222.99600","18.58324","0.02860"
"223.00200","18.58378","0.02866"
"223.00800","18.58426","0.02880"
"223.01400","18.58474","0.02884"
"223.02000","18.58528","0.02885"
"223.02600","18.58576","0.02883"
"223.03200","18.58623","0.02881"
"223.03800","18.58677","0.02879"
"223.04400","18.58725","0.02876"
"223.05000","18.58773","0.02873"
"223.05600","18.58827","0.02867"
"223.06200","18.58875","0.02866"
"223.06800","18.58922","0.02867"
"223.07400","18.58970","0.02864"
"223.08000","18.59024","0.02861"
"223.08600","18.59072","0.02859"
"223.09200","18.59120","0.02855"
"223.09800","18.59167","0.02854"
"223.10400","18.59221","0.02848"
"223.11000","18.59269","0.02846"
"223.11600","18.59317","0.02849"
"223.12200","18.59371","0.02846"
"223.12800","18.59419","0.02838"
"223.13400","18.59472","0.02835"
"223.14000","18.59520","0.02836"
"223.14600","18.59568","0.02838"
"223.15200","18.59622","0.02839"
"223.15800","18.59670","0.02836"
"223.16400","18.59724","0.02833"
"223.17000","18.59772","0.02839"
"223.17600","18.59819","0.02859"
"223.18200","18.59867","0.02870"
"223.18800","18.59915","0.02883"
"223.19400","18.59969","0.02892"
"223.20000","18.60017","0.02897"
"223.20600","18.60064","0.02902"
"223.21200","18.60112","0.02902"
"223.21800","18.60166","0.02893"
"223.22400","18.60214","0.02884"
"223.23000","18.60262","0.02882"
"223.23600","18.60316","0.02877"
"223.24200","18.60363","0.02872"
"223.24800","18.60411","0.02870"
"223.25400","18.60465","0.02866"
"223.26000","18.60513","0.02858"
"223.26600","18.60567","0.02854"
"223.27200","18.60614","0.02850"
"223.27800","18.60668","0.02857"
"223.28400","18.60716","0.02864"
"223.29000","18.60764","0.02874"
"223.29600","18.60818","0.02881"
"223.30200","18.60866","0.02880"
"223.30800","18.60919","0.02880"
"223.31400","18.60967","0.02882"
"223.32000","18.61015","0.02888"
"223.32600","18.61063","0.02901"
"223.33200","18.61117","0.02912"
"223.33800","18.61164","0.02918"
"223.34400","18.61212","0.02923"
"223.35000","18.61266","0.02924"
"223.35600","18.61314","0.02914"
"223.36200","18.61362","0.02907"
"223.36800","18.61416","0.02909"
"223.37400","18.61464","0.02916"
"223.38000","18.61517","0.02912"
"223.38600","18.61565","0.02893"
"223.39200","18.61613","0.02885"
"223.39800","18.61667","0.02884"
"223.40400","18.61715","0.02883"
"223.41000","18.61768","0.02879"
"223.41600","18.61816","0.02882"
"223.42200","18.61870","0.02891"
"223.42800","18.61924","0.02895"
"223.43400","18.61972","0.02895"
"223.44000","18.62025","0.02891"
"223.44600","18.62073","0.02894"
"223.45200","18.62121","0.02898"
"223.45800","18.62175","0.02904"
"223.46400","18.62223","0.02901"
"223.47000","18.62276","0.02907"
"223.47600","18.62324","0.02912"
"223.48200","18.62372","0.02912"
"223.48800","18.62426","0.02916"
"223.49400","18.62474","0.02923"
"223.50000","18.62522","0.02916"
"223.50600","18.62576","0.02906"
"223.51200","18.62623","0.02906"
"223.51800","18.62671","0.02902"
"223.52400","18.62719","0.02895"
"223.53000","18.62773","0.02888"
"223.53600","18.62821","0.02884"
"223.54200","18.62874","0.02879"
"223.54800","18.62922","0.02867"
"223.55400","18.62976","0.02856"
"223.56000","18.63024","0.02850"
"223.56600","18.63072","0.02853"
"223.57200","18.63126","0.02858"
"223.57800","18.63173","0.02862"
"223.58400","18.63227","0.02859"
"223.59000","18.63275","0.02863"
"223.59600","18.63323","0.02865"
"223.60200","18.63377","0.02877"
"223.60800","18.63424","0.02901"
"223.61400","18.63472","0.02921"
"223.62000","18.63526","0.02937"
"223.62600","18.63574","0.02939"
"223.63200","18.63622","0.02927"
"223.63800","18.63670","0.02919"
"223.64400","18.63723","0.02914"
"223.65000","18.63771","0.02912"
"223.65600","18.63819","0.02907"
"223.66200","18.63867","0.02900"
"223.66800","18.63921","0.02893"
"223.67400","18.63968","0.02891"
"223.68000","18.64016","0.02887"
"223.68600","18.64070","0.02880"
"223.69200","18.64118","0.02882"
"223.69800","18.64172","0.02877"
"223.70400","18.64220","0.02871"
"223.71000","18.64268","0.02864"
"223.71600","18.64321","0.02863"
"223.72200","18.64369","0.02870"
"223.72800","18.64423","0.02888"
"223.73400","18.64471","0.02898"
"223.74000","18.64519","0.02919"
"223.74600","18.64566","0.02941"
"223.75200","18.64620","0.02964"
"223.75800","18.64668","0.02973"
"223.76400","18.64716","0.02965"
"223.77000","18.64764","0.02953"
"223.77600","18.64818","0.02939"
"223.78200","18.64865","0.02932"
"223.78800","18.64913","0.02928"
"223.79400","18.64967","0.02929"
"223.80000","18.65015","0.02934"
"223.80600","18.65069","0.02936"
"223.81200","18.65117","0.02929"
"223.81800","18.65164","0.02916"
"223.82400","18.65218","0.02905"
"223.83000","18.65266","0.02896"
"223.83600","18.65320","0.02888"
"223.84200","18.65368","0.02885"
"223.84800","18.65415","0.02880"
"223.85400","18.65469","0.02883"
"223.86000","18.65517","0.02893"
"223.86600","18.65571","0.02906"
"223.87200","18.65619","0.02913"
"223.87800","18.65667","0.02917"
"223.88400","18.65720","0.02912"
"223.89000","18.65768","0.02908"
"223.89600","18.65816","0.02904"
"223.90200","18.65870","0.02898"
"223.90800","18.65918","0.02900"
"223.91400","18.65965","0.02906"
"223.92000","18.66019","0.02905"
"223.92600","18.66067","0.02912"
"223.93200","18.66115","0.02922"
"223.93800","18.66169","0.02933"
"223.94400","18.66217","0.02930"
"223.95000","18.66270","0.02922"
"223.95600","18.66318","0.02918"
"223.96200","18.66366","0.02931"
"223.96800","18.66420","0.02935"
"223.97400","18.66468","0.02929"
"223.98000","18.66516","0.02925"
"223.98600","18.66563","0.02929"
"223.99200","18.66617","0.02932"
"223.99800","18.66665","0.02928"
"224.00400","18.66719","0.02925"
"224.01000","18.66767","0.02928"
"224.01600","18.66821","0.02924"
"224.02200","18.66868","0.02923"
"224.02800","18.66922","0.02921"
"224.03400","18.66970","0.02925"
"224.04000","18.67018","0.02928"
"224.04600","18.67072","0.02930"
"224.05200","18.67120","0.02934"
"224.05800","18.67167","0.02946"
"224.06400","18.67215","0.02950"
"224.07000","18.67269","0.02957"
"224.07600","18.67317","0.02965"
"224.08200","18.67371","0.02960"
"224.08800","18.67418","0.02956"
"224.09400","18.67472","0.02954"
"224.10000","18.67520","0.02946"
"224.10600","18.67568","0.02946"
"224.11200","18.67622","0.02954"
"224.11800","18.67670","0.02959"
"224.12400","18.67717","0.02967"
"224.13000","18.67771","0.02979"
"224.13600","18.67819","0.02990"
"224.14200","18.67867","0.02999"
"224.14800","18.67921","0.02992"
"224.15400","18.67969","0.02980"
"224.16000","18.68022","0.02966"
"224.16600","18.68070","0.02952"
"224.17200","18.68118","0.02948"
"224.17800","18.68166","0.02944"
"224.18400","18.68220","0.02943"
"224.19000","18.68268","0.02952"
"224.19600","18.68315","0.02961"
"224.20200","18.68369","0.02964"
"224.20800","18.68417","0.02958"
"224.21400","18.68471","0.02948"
"224.22000","18.68519","0.02942"
"224.22600","18.68572","0.02935"
"224.23200","18.68620","0.02933"
"224.23800","18.68668","0.02936"
"224.24400","18.68722","0.02935"
"224.25000","18.68770","0.02935"
"224.25600","18.68818","0.02937"
"224.26200","18.68865","0.02941"
"224.26800","18.68913","0.02952"
"224.27400","18.68967","0.02955"
"224.28000","18.69015","0.02955"
"224.28600","18.69063","0.02955"
"224.29200","18.69117","0.02955"
"224.29800","18.69164","0.02949"
"224.30400","18.69212","0.02935"
"224.31000","18.69266","0.02932"
"224.31600","18.69314","0.02939"
"224.32200","18.69362","0.02955"
"224.32800","18.69415","0.02966"
"224.33400","18.69463","0.02974"
"224.34000","18.69511","0.02982"
"224.34600","18.69565","0.02989"
"224.35200","18.69613","0.02992"
"224.35800","18.69667","0.02994"
"224.36400","18.69714","0.02994"
"224.37000","18.69768","0.02991"
"224.37600","18.69816","0.02987"
"224.38200","18.69864","0.02980"
"224.38800","18.69918","0.02973"
"224.39400","18.69966","0.02976"
"224.40000","18.70013","0.02971"
"224.40600","18.70061","0.02969"
"224.41200","18.70115","0.02967"
"224.41800","18.70163","0.02964"
