End date,"1/21/2017"
Specimen label,"19DT_NT"
Maximum Load,"0.07495",N

Time,Extension,Load
(s),(mm),(N)
"162.58800","13.54921","0.01897"
"162.59400","13.54968","0.01919"
"162.60000","13.55022","0.01942"
"162.60600","13.55070","0.01944"
"162.61200","13.55124","0.01934"
"162.61800","13.55172","0.01921"
"162.62400","13.55220","0.01894"
"162.63000","13.55267","0.01875"
"162.63600","13.55315","0.01865"
"162.64200","13.55369","0.01865"
"162.64800","13.55417","0.01875"
"162.65400","13.55465","0.01878"
"162.66000","13.55519","0.01884"
"162.66600","13.55566","0.01888"
"162.67200","13.55620","0.01892"
"162.67800","13.55668","0.01899"
"162.68400","13.55716","0.01920"
"162.69000","13.55764","0.01936"
"162.69600","13.55817","0.01960"
"162.70200","13.55865","0.01969"
"162.70800","13.55913","0.01964"
"162.71400","13.55961","0.01970"
"162.72000","13.56015","0.01966"
"162.72600","13.56063","0.01967"
"162.73200","13.56116","0.01974"
"162.73800","13.56164","0.01960"
"162.74400","13.56212","0.01947"
"162.75000","13.56266","0.01932"
"162.75600","13.56314","0.01910"
"162.76200","13.56361","0.01896"
"162.76800","13.56415","0.01896"
"162.77400","13.56463","0.01885"
"162.78000","13.56517","0.01873"
"162.78600","13.56565","0.01854"
"162.79200","13.56618","0.01845"
"162.79800","13.56666","0.01863"
"162.80400","13.56714","0.01873"
"162.81000","13.56768","0.01891"
"162.81600","13.56816","0.01924"
"162.82200","13.56864","0.01941"
"162.82800","13.56911","0.01949"
"162.83400","13.56965","0.01955"
"162.84000","13.57013","0.01949"
"162.84600","13.57067","0.01940"
"162.85200","13.57115","0.01927"
"162.85800","13.57163","0.01924"
"162.86400","13.57216","0.01913"
"162.87000","13.57264","0.01897"
"162.87600","13.57312","0.01891"
"162.88200","13.57366","0.01892"
"162.88800","13.57414","0.01889"
"162.89400","13.57467","0.01884"
"162.90000","13.57515","0.01873"
"162.90600","13.57563","0.01856"
"162.91200","13.57617","0.01847"
"162.91800","13.57665","0.01842"
"162.92400","13.57719","0.01824"
"162.93000","13.57766","0.01823"
"162.93600","13.57820","0.01824"
"162.94200","13.57868","0.01825"
"162.94800","13.57922","0.01832"
"162.95400","13.57970","0.01839"
"162.96000","13.58018","0.01845"
"162.96600","13.58065","0.01858"
"162.97200","13.58119","0.01859"
"162.97800","13.58167","0.01872"
"162.98400","13.58215","0.01881"
"162.99000","13.58269","0.01876"
"162.99600","13.58317","0.01866"
"163.00200","13.58370","0.01858"
"163.00800","13.58418","0.01845"
"163.01400","13.58466","0.01835"
"163.02000","13.58520","0.01829"
"163.02600","13.58568","0.01833"
"163.03200","13.58622","0.01845"
"163.03800","13.58669","0.01867"
"163.04400","13.58717","0.01890"
"163.05000","13.58765","0.01923"
"163.05600","13.58819","0.01945"
"163.06200","13.58867","0.01961"
"163.06800","13.58920","0.01962"
"163.07400","13.58968","0.01948"
"163.08000","13.59016","0.01947"
"163.08600","13.59070","0.01939"
"163.09200","13.59118","0.01945"
"163.09800","13.59166","0.01966"
"163.10400","13.59219","0.01974"
"163.11000","13.59267","0.01972"
"163.11600","13.59315","0.01979"
"163.12200","13.59369","0.01978"
"163.12800","13.59417","0.01991"
"163.13400","13.59465","0.02001"
"163.14000","13.59518","0.01997"
"163.14600","13.59566","0.01992"
"163.15200","13.59620","0.01984"
"163.15800","13.59668","0.01970"
"163.16400","13.59722","0.01962"
"163.17000","13.59770","0.01957"
"163.17600","13.59817","0.01952"
"163.18200","13.59871","0.01945"
"163.18800","13.59919","0.01929"
"163.19400","13.59967","0.01920"
"163.20000","13.60015","0.01921"
"163.20600","13.60069","0.01918"
"163.21200","13.60116","0.01921"
"163.21800","13.60164","0.01913"
"163.22400","13.60212","0.01910"
"163.23000","13.60266","0.01917"
"163.23600","13.60314","0.01907"
"163.24200","13.60361","0.01886"
"163.24800","13.60415","0.01876"
"163.25400","13.60463","0.01866"
"163.26000","13.60511","0.01851"
"163.26600","13.60559","0.01853"
"163.27200","13.60612","0.01867"
"163.27800","13.60660","0.01879"
"163.28400","13.60708","0.01880"
"163.29000","13.60762","0.01876"
"163.29600","13.60810","0.01878"
"163.30200","13.60863","0.01876"
"163.30800","13.60911","0.01868"
"163.31400","13.60965","0.01869"
"163.32000","13.61013","0.01866"
"163.32600","13.61067","0.01866"
"163.33200","13.61115","0.01873"
"163.33800","13.61162","0.01881"
"163.34400","13.61216","0.01877"
"163.35000","13.61264","0.01876"
"163.35600","13.61318","0.01875"
"163.36200","13.61366","0.01883"
"163.36800","13.61414","0.01898"
"163.37400","13.61467","0.01899"
"163.38000","13.61515","0.01910"
"163.38600","13.61563","0.01912"
"163.39200","13.61617","0.01909"
"163.39800","13.61665","0.01914"
"163.40400","13.61713","0.01913"
"163.41000","13.61766","0.01903"
"163.41600","13.61814","0.01907"
"163.42200","13.61868","0.01902"
"163.42800","13.61916","0.01893"
"163.43400","13.61970","0.01881"
"163.44000","13.62018","0.01869"
"163.44600","13.62071","0.01866"
"163.45200","13.62119","0.01865"
"163.45800","13.62173","0.01876"
"163.46400","13.62221","0.01892"
"163.47000","13.62275","0.01900"
"163.47600","13.62322","0.01902"
"163.48200","13.62370","0.01914"
"163.48800","13.62424","0.01924"
"163.49400","13.62472","0.01924"
"163.50000","13.62520","0.01917"
"163.50600","13.62568","0.01906"
"163.51200","13.62621","0.01905"
"163.51800","13.62669","0.01909"
"163.52400","13.62717","0.01906"
"163.53000","13.62765","0.01914"
"163.53600","13.62813","0.01921"
"163.54200","13.62867","0.01930"
"163.54800","13.62914","0.01950"
"163.55400","13.62962","0.01968"
"163.56000","13.63016","0.01980"
"163.56600","13.63064","0.01985"
"163.57200","13.63118","0.01981"
"163.57800","13.63166","0.01974"
"163.58400","13.63219","0.01951"
"163.59000","13.63267","0.01925"
"163.59600","13.63321","0.01913"
"163.60200","13.63369","0.01901"
"163.60800","13.63423","0.01884"
"163.61400","13.63470","0.01884"
"163.62000","13.63518","0.01891"
"163.62600","13.63566","0.01896"
"163.63200","13.63620","0.01902"
"163.63800","13.63668","0.01906"
"163.64400","13.63716","0.01905"
"163.65000","13.63763","0.01913"
"163.65600","13.63817","0.01920"
"163.66200","13.63865","0.01938"
"163.66800","13.63913","0.01956"
"163.67400","13.63967","0.01957"
"163.68000","13.64015","0.01950"
"163.68600","13.64062","0.01926"
"163.69200","13.64110","0.01898"
"163.69800","13.64164","0.01883"
"163.70400","13.64212","0.01862"
"163.71000","13.64266","0.01854"
"163.71600","13.64314","0.01857"
"163.72200","13.64367","0.01852"
"163.72800","13.64415","0.01842"
"163.73400","13.64469","0.01848"
"163.74000","13.64517","0.01864"
"163.74600","13.64571","0.01882"
"163.75200","13.64618","0.01891"
"163.75800","13.64666","0.01892"
"163.76400","13.64720","0.01903"
"163.77000","13.64768","0.01899"
"163.77600","13.64816","0.01895"
"163.78200","13.64863","0.01888"
"163.78800","13.64917","0.01867"
"163.79400","13.64965","0.01860"
"163.80000","13.65013","0.01852"
"163.80600","13.65067","0.01827"
"163.81200","13.65115","0.01817"
"163.81800","13.65162","0.01826"
"163.82400","13.65210","0.01841"
"163.83000","13.65264","0.01850"
"163.83600","13.65312","0.01839"
"163.84200","13.65360","0.01822"
"163.84800","13.65408","0.01815"
"163.85400","13.65461","0.01807"
"163.86000","13.65509","0.01809"
"163.86600","13.65563","0.01832"
"163.87200","13.65617","0.01851"
"163.87800","13.65665","0.01865"
"163.88400","13.65718","0.01879"
"163.89000","13.65766","0.01880"
"163.89600","13.65820","0.01883"
"163.90200","13.65868","0.01885"
"163.90800","13.65916","0.01885"
"163.91400","13.65970","0.01901"
"163.92000","13.66017","0.01911"
"163.92600","13.66065","0.01916"
"163.93200","13.66113","0.01931"
"163.93800","13.66167","0.01938"
"163.94400","13.66215","0.01939"
"163.95000","13.66263","0.01929"
"163.95600","13.66316","0.01911"
"163.96200","13.66364","0.01890"
"163.96800","13.66418","0.01878"
"163.97400","13.66466","0.01879"
"163.98000","13.66520","0.01888"
"163.98600","13.66568","0.01895"
"163.99200","13.66615","0.01898"
"163.99800","13.66669","0.01901"
"164.00400","13.66717","0.01893"
"164.01000","13.66771","0.01881"
"164.01600","13.66825","0.01889"
"164.02200","13.66872","0.01894"
"164.02800","13.66926","0.01895"
"164.03400","13.66974","0.01892"
"164.04000","13.67022","0.01879"
"164.04600","13.67076","0.01871"
"164.05200","13.67124","0.01875"
"164.05800","13.67171","0.01886"
"164.06400","13.67225","0.01899"
"164.07000","13.67273","0.01898"
"164.07600","13.67321","0.01900"
"164.08200","13.67369","0.01890"
"164.08800","13.67417","0.01865"
"164.09400","13.67470","0.01852"
"164.10000","13.67518","0.01854"
"164.10600","13.67566","0.01855"
"164.11200","13.67620","0.01852"
"164.11800","13.67668","0.01853"
"164.12400","13.67716","0.01859"
"164.13000","13.67769","0.01868"
"164.13600","13.67817","0.01866"
"164.14200","13.67871","0.01880"
"164.14800","13.67919","0.01913"
"164.15400","13.67973","0.01924"
"164.16000","13.68020","0.01916"
"164.16600","13.68074","0.01903"
"164.17200","13.68122","0.01894"
"164.17800","13.68176","0.01891"
"164.18400","13.68224","0.01883"
"164.19000","13.68272","0.01878"
"164.19600","13.68325","0.01882"
"164.20200","13.68373","0.01885"
"164.20800","13.68421","0.01887"
"164.21400","13.68469","0.01904"
"164.22000","13.68523","0.01908"
"164.22600","13.68571","0.01918"
"164.23200","13.68618","0.01929"
"164.23800","13.68666","0.01923"
"164.24400","13.68720","0.01902"
"164.25000","13.68768","0.01885"
"164.25600","13.68816","0.01863"
"164.26200","13.68863","0.01857"
"164.26800","13.68917","0.01856"
"164.27400","13.68965","0.01858"
"164.28000","13.69013","0.01871"
"164.28600","13.69067","0.01878"
"164.29200","13.69114","0.01885"
"164.29800","13.69168","0.01900"
"164.30400","13.69216","0.01910"
"164.31000","13.69270","0.01913"
"164.31600","13.69318","0.01913"
"164.32200","13.69372","0.01915"
"164.32800","13.69419","0.01913"
"164.33400","13.69467","0.01895"
"164.34000","13.69521","0.01878"
"164.34600","13.69569","0.01888"
"164.35200","13.69617","0.01891"
"164.35800","13.69665","0.01891"
"164.36400","13.69712","0.01901"
"164.37000","13.69766","0.01908"
"164.37600","13.69814","0.01917"
"164.38200","13.69862","0.01927"
"164.38800","13.69910","0.01930"
"164.39400","13.69963","0.01927"
"164.40000","13.70011","0.01922"
"164.40600","13.70065","0.01909"
"164.41200","13.70113","0.01902"
"164.41800","13.70161","0.01898"
"164.42400","13.70215","0.01885"
"164.43000","13.70262","0.01873"
"164.43600","13.70316","0.01869"
"164.44200","13.70364","0.01886"
"164.44800","13.70418","0.01904"
"164.45400","13.70466","0.01904"
"164.46000","13.70520","0.01907"
"164.46600","13.70567","0.01914"
"164.47200","13.70621","0.01916"
"164.47800","13.70669","0.01922"
"164.48400","13.70717","0.01929"
"164.49000","13.70771","0.01930"
"164.49600","13.70819","0.01930"
"164.50200","13.70866","0.01916"
"164.50800","13.70914","0.01907"
"164.51400","13.70968","0.01919"
"164.52000","13.71016","0.01926"
"164.52600","13.71070","0.01939"
"164.53200","13.71117","0.01946"
"164.53800","13.71165","0.01931"
"164.54400","13.71219","0.01913"
"164.55000","13.71267","0.01901"
"164.55600","13.71315","0.01888"
"164.56200","13.71369","0.01890"
"164.56800","13.71416","0.01902"
"164.57400","13.71470","0.01916"
"164.58000","13.71518","0.01933"
"164.58600","13.71572","0.01926"
"164.59200","13.71620","0.01912"
"164.59800","13.71673","0.01908"
"164.60400","13.71721","0.01892"
"164.61000","13.71775","0.01891"
"164.61600","13.71823","0.01912"
"164.62200","13.71871","0.01919"
"164.62800","13.71925","0.01928"
"164.63400","13.71972","0.01927"
"164.64000","13.72020","0.01914"
"164.64600","13.72068","0.01910"
"164.65200","13.72122","0.01911"
"164.65800","13.72170","0.01913"
"164.66400","13.72224","0.01925"
"164.67000","13.72271","0.01930"
"164.67600","13.72319","0.01924"
"164.68200","13.72373","0.01920"
"164.68800","13.72421","0.01908"
"164.69400","13.72469","0.01901"
"164.70000","13.72517","0.01905"
"164.70600","13.72570","0.01918"
"164.71200","13.72618","0.01942"
"164.71800","13.72666","0.01951"
"164.72400","13.72720","0.01942"
"164.73000","13.72768","0.01935"
"164.73600","13.72816","0.01920"
"164.74200","13.72869","0.01922"
"164.74800","13.72917","0.01936"
"164.75400","13.72971","0.01937"
"164.76000","13.73019","0.01930"
"164.76600","13.73067","0.01926"
"164.77200","13.73114","0.01921"
"164.77800","13.73168","0.01909"
"164.78400","13.73216","0.01892"
"164.79000","13.73270","0.01876"
"164.79600","13.73318","0.01884"
"164.80200","13.73365","0.01897"
"164.80800","13.73419","0.01899"
"164.81400","13.73467","0.01899"
"164.82000","13.73515","0.01889"
"164.82600","13.73563","0.01878"
"164.83200","13.73617","0.01860"
"164.83800","13.73664","0.01854"
"164.84400","13.73712","0.01860"
"164.85000","13.73766","0.01875"
"164.85600","13.73814","0.01885"
"164.86200","13.73862","0.01912"
"164.86800","13.73916","0.01930"
"164.87400","13.73963","0.01929"
"164.88000","13.74011","0.01941"
"164.88600","13.74065","0.01947"
"164.89200","13.74113","0.01946"
"164.89800","13.74161","0.01955"
"164.90400","13.74215","0.01951"
"164.91000","13.74262","0.01940"
"164.91600","13.74310","0.01932"
"164.92200","13.74364","0.01924"
"164.92800","13.74412","0.01916"
"164.93400","13.74460","0.01903"
"164.94000","13.74513","0.01897"
"164.94600","13.74561","0.01904"
"164.95200","13.74609","0.01908"
"164.95800","13.74663","0.01911"
"164.96400","13.74711","0.01924"
"164.97000","13.74759","0.01929"
"164.97600","13.74812","0.01940"
"164.98200","13.74860","0.01954"
"164.98800","13.74914","0.01949"
"164.99400","13.74962","0.01947"
"165.00000","13.75016","0.01953"
"165.00600","13.75064","0.01952"
"165.01200","13.75111","0.01951"
"165.01800","13.75165","0.01955"
"165.02400","13.75219","0.01960"
"165.03000","13.75267","0.01951"
"165.03600","13.75315","0.01938"
"165.04200","13.75369","0.01924"
"165.04800","13.75416","0.01926"
"165.05400","13.75470","0.01918"
"165.06000","13.75518","0.01921"
"165.06600","13.75566","0.01938"
"165.07200","13.75620","0.01949"
"165.07800","13.75673","0.01977"
"165.08400","13.75721","0.01996"
"165.09000","13.75769","0.01994"
"165.09600","13.75823","0.01991"
"165.10200","13.75871","0.01992"
"165.10800","13.75925","0.01984"
"165.11400","13.75972","0.01981"
"165.12000","13.76020","0.01963"
"165.12600","13.76068","0.01938"
"165.13200","13.76122","0.01932"
"165.13800","13.76170","0.01915"
"165.14400","13.76218","0.01911"
"165.15000","13.76271","0.01917"
"165.15600","13.76319","0.01924"
"165.16200","13.76367","0.01937"
"165.16800","13.76421","0.01942"
"165.17400","13.76469","0.01945"
"165.18000","13.76517","0.01952"
"165.18600","13.76570","0.01956"
"165.19200","13.76618","0.01952"
"165.19800","13.76666","0.01949"
"165.20400","13.76720","0.01944"
"165.21000","13.76768","0.01932"
"165.21600","13.76816","0.01925"
"165.22200","13.76869","0.01915"
"165.22800","13.76917","0.01913"
"165.23400","13.76971","0.01917"
"165.24000","13.77019","0.01920"
"165.24600","13.77067","0.01934"
"165.25200","13.77120","0.01942"
"165.25800","13.77168","0.01937"
"165.26400","13.77216","0.01942"
"165.27000","13.77264","0.01932"
"165.27600","13.77318","0.01928"
"165.28200","13.77366","0.01926"
"165.28800","13.77413","0.01915"
"165.29400","13.77467","0.01901"
"165.30000","13.77515","0.01881"
"165.30600","13.77563","0.01862"
"165.31200","13.77617","0.01866"
"165.31800","13.77664","0.01870"
"165.32400","13.77718","0.01885"
"165.33000","13.77766","0.01900"
"165.33600","13.77814","0.01915"
"165.34200","13.77868","0.01926"
"165.34800","13.77915","0.01928"
"165.35400","13.77963","0.01908"
"165.36000","13.78017","0.01895"
"165.36600","13.78065","0.01894"
"165.37200","13.78113","0.01891"
"165.37800","13.78167","0.01910"
"165.38400","13.78214","0.01923"
"165.39000","13.78268","0.01934"
"165.39600","13.78316","0.01943"
"165.40200","13.78364","0.01942"
"165.40800","13.78412","0.01934"
"165.41400","13.78460","0.01940"
"165.42000","13.78513","0.01946"
"165.42600","13.78561","0.01956"
"165.43200","13.78609","0.01964"
"165.43800","13.78663","0.01960"
"165.44400","13.78711","0.01959"
"165.45000","13.78759","0.01950"
"165.45600","13.78812","0.01942"
"165.46200","13.78860","0.01944"
"165.46800","13.78914","0.01943"
"165.47400","13.78962","0.01942"
"165.48000","13.79016","0.01950"
"165.48600","13.79064","0.01954"
"165.49200","13.79111","0.01959"
"165.49800","13.79165","0.01967"
"165.50400","13.79213","0.01965"
"165.51000","13.79267","0.01961"
"165.51600","13.79315","0.01962"
"165.52200","13.79362","0.01961"
"165.52800","13.79416","0.01967"
"165.53400","13.79464","0.01952"
"165.54000","13.79518","0.01930"
"165.54600","13.79566","0.01915"
"165.55200","13.79614","0.01902"
"165.55800","13.79667","0.01895"
"165.56400","13.79715","0.01907"
"165.57000","13.79763","0.01908"
"165.57600","13.79817","0.01910"
"165.58200","13.79865","0.01920"
"165.58800","13.79913","0.01916"
"165.59400","13.79966","0.01912"
"165.60000","13.80014","0.01913"
"165.60600","13.80068","0.01909"
"165.61200","13.80116","0.01906"
"165.61800","13.80170","0.01915"
"165.62400","13.80217","0.01925"
"165.63000","13.80271","0.01941"
"165.63600","13.80319","0.01951"
"165.64200","13.80367","0.01954"
"165.64800","13.80421","0.01963"
"165.65400","13.80469","0.01961"
"165.66000","13.80516","0.01971"
"165.66600","13.80570","0.01975"
"165.67200","13.80618","0.01965"
"165.67800","13.80666","0.01969"
"165.68400","13.80714","0.01969"
"165.69000","13.80768","0.01971"
"165.69600","13.80815","0.01983"
"165.70200","13.80863","0.01993"
"165.70800","13.80917","0.02004"
"165.71400","13.80965","0.02028"
"165.72000","13.81019","0.02031"
"165.72600","13.81067","0.02029"
"165.73200","13.81120","0.02030"
"165.73800","13.81168","0.02018"
"165.74400","13.81222","0.02002"
"165.75000","13.81270","0.01977"
"165.75600","13.81324","0.01954"
"165.76200","13.81371","0.01925"
"165.76800","13.81419","0.01918"
"165.77400","13.81473","0.01934"
"165.78000","13.81521","0.01966"
"165.78600","13.81569","0.01977"
"165.79200","13.81617","0.01964"
"165.79800","13.81670","0.01943"
"165.80400","13.81718","0.01924"
"165.81000","13.81766","0.01916"
"165.81600","13.81820","0.01922"
"165.82200","13.81868","0.01931"
"165.82800","13.81916","0.01933"
"165.83400","13.81963","0.01929"
"165.84000","13.82017","0.01923"
"165.84600","13.82065","0.01944"
"165.85200","13.82113","0.01956"
"165.85800","13.82167","0.01953"
"165.86400","13.82214","0.01951"
"165.87000","13.82268","0.01950"
"165.87600","13.82316","0.01954"
"165.88200","13.82364","0.01973"
"165.88800","13.82418","0.01983"
"165.89400","13.82465","0.01982"
"165.90000","13.82513","0.01976"
"165.90600","13.82567","0.01975"
"165.91200","13.82615","0.01998"
"165.91800","13.82663","0.02004"
"165.92400","13.82717","0.02008"
"165.93000","13.82764","0.02029"
"165.93600","13.82812","0.02040"
"165.94200","13.82866","0.02034"
"165.94800","13.82914","0.02022"
"165.95400","13.82962","0.02006"
"165.96000","13.83010","0.01999"
"165.96600","13.83063","0.01993"
"165.97200","13.83111","0.01996"
"165.97800","13.83159","0.02010"
"165.98400","13.83213","0.02010"
"165.99000","13.83261","0.01988"
"165.99600","13.83309","0.01971"
"166.00200","13.83362","0.01958"
"166.00800","13.83410","0.01956"
"166.01400","13.83464","0.01963"
"166.02000","13.83512","0.01957"
"166.02600","13.83566","0.01959"
"166.03200","13.83619","0.01979"
"166.03800","13.83667","0.01990"
"166.04400","13.83715","0.01999"
"166.05000","13.83769","0.01999"
"166.05600","13.83817","0.01997"
"166.06200","13.83865","0.02004"
"166.06800","13.83913","0.02019"
"166.07400","13.83966","0.02031"
"166.08000","13.84014","0.02041"
"166.08600","13.84062","0.02038"
"166.09200","13.84110","0.02033"
"166.09800","13.84164","0.02039"
"166.10400","13.84211","0.02037"
"166.11000","13.84265","0.02034"
"166.11600","13.84313","0.02044"
"166.12200","13.84361","0.02046"
"166.12800","13.84415","0.02044"
"166.13400","13.84463","0.02035"
"166.14000","13.84516","0.02014"
"166.14600","13.84564","0.01973"
"166.15200","13.84612","0.01932"
"166.15800","13.84666","0.01924"
"166.16400","13.84714","0.01928"
"166.17000","13.84768","0.01932"
"166.17600","13.84815","0.01941"
"166.18200","13.84869","0.01958"
"166.18800","13.84923","0.01963"
"166.19400","13.84971","0.01963"
"166.20000","13.85019","0.01959"
"166.20600","13.85072","0.01950"
"166.21200","13.85120","0.01948"
"166.21800","13.85168","0.01951"
"166.22400","13.85216","0.01966"
"166.23000","13.85270","0.01986"
"166.23600","13.85318","0.01997"
"166.24200","13.85365","0.01992"
"166.24800","13.85419","0.01985"
"166.25400","13.85467","0.01975"
"166.26000","13.85521","0.01971"
"166.26600","13.85569","0.01976"
"166.27200","13.85623","0.01969"
"166.27800","13.85670","0.01966"
"166.28400","13.85724","0.01954"
"166.29000","13.85772","0.01947"
"166.29600","13.85820","0.01964"
"166.30200","13.85874","0.01986"
"166.30800","13.85921","0.02005"
"166.31400","13.85975","0.02020"
"166.32000","13.86023","0.02023"
"166.32600","13.86077","0.02025"
"166.33200","13.86125","0.02018"
"166.33800","13.86173","0.01997"
"166.34400","13.86226","0.01989"
"166.35000","13.86274","0.01983"
"166.35600","13.86322","0.01976"
"166.36200","13.86370","0.01980"
"166.36800","13.86418","0.01982"
"166.37400","13.86466","0.01987"
"166.38000","13.86519","0.01999"
"166.38600","13.86567","0.01993"
"166.39200","13.86615","0.01981"
"166.39800","13.86663","0.01977"
"166.40400","13.86717","0.01970"
"166.41000","13.86764","0.01968"
"166.41600","13.86812","0.01981"
"166.42200","13.86860","0.01990"
"166.42800","13.86914","0.01992"
"166.43400","13.86962","0.01981"
"166.44000","13.87010","0.01978"
"166.44600","13.87063","0.01982"
"166.45200","13.87111","0.01967"
"166.45800","13.87165","0.01970"
"166.46400","13.87213","0.01984"
"166.47000","13.87261","0.01982"
"166.47600","13.87314","0.01978"
"166.48200","13.87362","0.01968"
"166.48800","13.87410","0.01958"
"166.49400","13.87458","0.01969"
"166.50000","13.87512","0.01997"
"166.50600","13.87560","0.02000"
"166.51200","13.87613","0.02002"
"166.51800","13.87661","0.01986"
"166.52400","13.87709","0.01975"
"166.53000","13.87763","0.01973"
"166.53600","13.87811","0.01963"
"166.54200","13.87859","0.01961"
"166.54800","13.87912","0.01975"
"166.55400","13.87960","0.01981"
"166.56000","13.88014","0.01983"
"166.56600","13.88062","0.01996"
"166.57200","13.88116","0.02006"
"166.57800","13.88163","0.02020"
"166.58400","13.88211","0.02031"
"166.59000","13.88265","0.02022"
"166.59600","13.88313","0.02027"
"166.60200","13.88367","0.02024"
"166.60800","13.88415","0.02026"
"166.61400","13.88468","0.02030"
"166.62000","13.88516","0.02020"
"166.62600","13.88570","0.02014"
"166.63200","13.88618","0.02011"
"166.63800","13.88666","0.01992"
"166.64400","13.88714","0.01980"
"166.65000","13.88767","0.01984"
"166.65600","13.88815","0.01999"
"166.66200","13.88869","0.02018"
"166.66800","13.88917","0.02033"
"166.67400","13.88965","0.02043"
"166.68000","13.89018","0.02068"
"166.68600","13.89066","0.02089"
"166.69200","13.89120","0.02101"
"166.69800","13.89168","0.02104"
"166.70400","13.89216","0.02095"
"166.71000","13.89270","0.02087"
"166.71600","13.89317","0.02090"
"166.72200","13.89365","0.02079"
"166.72800","13.89419","0.02077"
"166.73400","13.89467","0.02080"
"166.74000","13.89521","0.02075"
"166.74600","13.89569","0.02056"
"166.75200","13.89616","0.02040"
"166.75800","13.89670","0.02032"
"166.76400","13.89718","0.02040"
"166.77000","13.89766","0.02044"
"166.77600","13.89820","0.02056"
"166.78200","13.89867","0.02063"
"166.78800","13.89915","0.02063"
"166.79400","13.89969","0.02080"
"166.80000","13.90017","0.02093"
"166.80600","13.90065","0.02087"
"166.81200","13.90119","0.02077"
"166.81800","13.90166","0.02064"
"166.82400","13.90220","0.02042"
"166.83000","13.90268","0.02026"
"166.83600","13.90322","0.02020"
"166.84200","13.90370","0.02030"
"166.84800","13.90418","0.02056"
"166.85400","13.90471","0.02066"
"166.86000","13.90519","0.02071"
"166.86600","13.90567","0.02072"
"166.87200","13.90621","0.02074"
"166.87800","13.90669","0.02080"
"166.88400","13.90717","0.02091"
"166.89000","13.90770","0.02103"
"166.89600","13.90818","0.02114"
"166.90200","13.90872","0.02108"
"166.90800","13.90920","0.02105"
"166.91400","13.90968","0.02106"
"166.92000","13.91015","0.02099"
"166.92600","13.91069","0.02098"
"166.93200","13.91117","0.02099"
"166.93800","13.91165","0.02095"
"166.94400","13.91213","0.02098"
"166.95000","13.91267","0.02105"
"166.95600","13.91314","0.02113"
"166.96200","13.91362","0.02120"
"166.96800","13.91416","0.02112"
"166.97400","13.91464","0.02108"
"166.98000","13.91512","0.02114"
"166.98600","13.91566","0.02110"
"166.99200","13.91613","0.02106"
"166.99800","13.91661","0.02113"
"167.00400","13.91715","0.02104"
"167.01000","13.91763","0.02101"
"167.01600","13.91811","0.02107"
"167.02200","13.91864","0.02102"
"167.02800","13.91912","0.02090"
"167.03400","13.91960","0.02069"
"167.04000","13.92014","0.02045"
"167.04600","13.92062","0.02026"
"167.05200","13.92116","0.02007"
"167.05800","13.92163","0.01994"
"167.06400","13.92211","0.01991"
"167.07000","13.92265","0.01978"
"167.07600","13.92313","0.01965"
"167.08200","13.92361","0.01958"
"167.08800","13.92415","0.01941"
"167.09400","13.92462","0.01933"
"167.10000","13.92510","0.01919"
"167.10600","13.92564","0.01906"
"167.11200","13.92612","0.01900"
"167.11800","13.92660","0.01903"
"167.12400","13.92714","0.01913"
"167.13000","13.92761","0.01930"
"167.13600","13.92809","0.01939"
"167.14200","13.92863","0.01956"
"167.14800","13.92911","0.01988"
"167.15400","13.92965","0.02011"
"167.16000","13.93013","0.02020"
"167.16600","13.93066","0.02034"
"167.17200","13.93114","0.02051"
"167.17800","13.93162","0.02073"
"167.18400","13.93216","0.02074"
"167.19000","13.93264","0.02075"
"167.19600","13.93317","0.02074"
"167.20200","13.93365","0.02066"
"167.20800","13.93419","0.02046"
"167.21400","13.93467","0.02033"
"167.22000","13.93515","0.02020"
"167.22600","13.93563","0.02007"
"167.23200","13.93616","0.01999"
"167.23800","13.93664","0.01994"
"167.24400","13.93712","0.02005"
"167.25000","13.93766","0.02031"
"167.25600","13.93814","0.02047"
"167.26200","13.93861","0.02051"
"167.26800","13.93915","0.02048"
"167.27400","13.93963","0.02043"
"167.28000","13.94017","0.02037"
"167.28600","13.94065","0.02013"
"167.29200","13.94113","0.01992"
"167.29800","13.94166","0.01991"
"167.30400","13.94214","0.01993"
"167.31000","13.94268","0.02004"
"167.31600","13.94316","0.02015"
"167.32200","13.94370","0.02024"
"167.32800","13.94417","0.02028"
"167.33400","13.94471","0.02026"
"167.34000","13.94519","0.02031"
"167.34600","13.94573","0.02041"
"167.35200","13.94621","0.02050"
"167.35800","13.94669","0.02055"
"167.36400","13.94722","0.02057"
"167.37000","13.94770","0.02058"
"167.37600","13.94818","0.02064"
"167.38200","13.94872","0.02071"
"167.38800","13.94920","0.02070"
"167.39400","13.94968","0.02061"
"167.40000","13.95021","0.02048"
"167.40600","13.95069","0.02023"
"167.41200","13.95117","0.02010"
"167.41800","13.95171","0.02012"
"167.42400","13.95219","0.02018"
"167.43000","13.95267","0.02033"
"167.43600","13.95314","0.02039"
"167.44200","13.95368","0.02040"
"167.44800","13.95416","0.02044"
"167.45400","13.95470","0.02045"
"167.46000","13.95518","0.02058"
"167.46600","13.95572","0.02063"
"167.47200","13.95619","0.02043"
"167.47800","13.95673","0.02023"
"167.48400","13.95721","0.01997"
"167.49000","13.95769","0.01981"
"167.49600","13.95817","0.01989"
