End date,"1/21/2017"
Specimen label,"14DT_NT1"
"340.33200","28.36122","0.00374"
"340.33800","28.36170","0.00372"
"340.34400","28.36218","0.00380"
"340.35000","28.36272","0.00397"
"340.35600","28.36320","0.00406"
"340.36200","28.36368","0.00411"
"340.36800","28.36421","0.00408"
"340.37400","28.36469","0.00406"
"340.38000","28.36517","0.00406"
"340.38600","28.36571","0.00407"
"340.39200","28.36619","0.00405"
"340.39800","28.36667","0.00414"
"340.40400","28.36720","0.00416"
"340.41000","28.36768","0.00411"
"340.41600","28.36816","0.00416"
"340.42200","28.36870","0.00420"
"340.42800","28.36918","0.00440"
"340.43400","28.36971","0.00452"
"340.44000","28.37019","0.00446"
"340.44600","28.37067","0.00435"
"340.45200","28.37121","0.00410"
"340.45800","28.37169","0.00391"
"340.46400","28.37217","0.00386"
"340.47000","28.37271","0.00403"
"340.47600","28.37318","0.00427"
"340.48200","28.37366","0.00448"
"340.48800","28.37420","0.00456"
"340.49400","28.37468","0.00457"
"340.50000","28.37516","0.00455"
"340.50600","28.37563","0.00446"
"340.51200","28.37611","0.00444"
"340.51800","28.37665","0.00443"
"340.52400","28.37713","0.00438"
"340.53000","28.37761","0.00432"
"340.53600","28.37815","0.00419"
"340.54200","28.37862","0.00415"
"340.54800","28.37910","0.00426"
"340.55400","28.37958","0.00426"
"340.56000","28.38012","0.00428"
"340.56600","28.38060","0.00432"
"340.57200","28.38114","0.00431"
"340.57800","28.38161","0.00425"
"340.58400","28.38215","0.00414"
"340.59000","28.38269","0.00396"
"340.59600","28.38317","0.00394"
"340.60200","28.38371","0.00397"
"340.60800","28.38419","0.00399"
"340.61400","28.38472","0.00402"
"340.62000","28.38520","0.00401"
"340.62600","28.38568","0.00389"
"340.63200","28.38622","0.00379"
"340.63800","28.38670","0.00386"
"340.64400","28.38723","0.00398"
"340.65000","28.38771","0.00416"
"340.65600","28.38819","0.00424"
"340.66200","28.38873","0.00435"
"340.66800","28.38921","0.00434"
"340.67400","28.38975","0.00424"
"340.68000","28.39022","0.00426"
"340.68600","28.39070","0.00416"
"340.69200","28.39124","0.00411"
"340.69800","28.39172","0.00418"
"340.70400","28.39226","0.00420"
"340.71000","28.39274","0.00427"
"340.71600","28.39327","0.00439"
"340.72200","28.39375","0.00443"
"340.72800","28.39429","0.00448"
"340.73400","28.39477","0.00454"
"340.74000","28.39531","0.00464"
"340.74600","28.39578","0.00490"
"340.75200","28.39626","0.00505"
"340.75800","28.39680","0.00497"
"340.76400","28.39728","0.00487"
"340.77000","28.39776","0.00474"
"340.77600","28.39824","0.00469"
"340.78200","28.39871","0.00475"
"340.78800","28.39925","0.00481"
"340.79400","28.39973","0.00491"
"340.80000","28.40021","0.00487"
"340.80600","28.40075","0.00478"
"340.81200","28.40122","0.00473"
"340.81800","28.40170","0.00468"
"340.82400","28.40224","0.00469"
"340.83000","28.40272","0.00479"
"340.83600","28.40320","0.00490"
"340.84200","28.40374","0.00494"
"340.84800","28.40421","0.00494"
"340.85400","28.40475","0.00500"
"340.86000","28.40523","0.00501"
"340.86600","28.40571","0.00505"
"340.87200","28.40625","0.00504"
"340.87800","28.40673","0.00505"
"340.88400","28.40726","0.00488"
"340.89000","28.40774","0.00470"
"340.89600","28.40822","0.00457"
"340.90200","28.40876","0.00443"
"340.90800","28.40924","0.00432"
"340.91400","28.40977","0.00429"
"340.92000","28.41025","0.00438"
"340.92600","28.41073","0.00455"
"340.93200","28.41127","0.00479"
"340.93800","28.41175","0.00492"
"340.94400","28.41223","0.00502"
"340.95000","28.41270","0.00502"
"340.95600","28.41318","0.00498"
"340.96200","28.41372","0.00497"
"340.96800","28.41420","0.00492"
"340.97400","28.41468","0.00490"
"340.98000","28.41521","0.00495"
"340.98600","28.41570","0.00505"
"340.99200","28.41617","0.00514"
"340.99800","28.41671","0.00523"
"341.00400","28.41719","0.00522"
"341.01000","28.41767","0.00518"
"341.01600","28.41821","0.00501"
"341.02200","28.41868","0.00485"
"341.02800","28.41922","0.00474"
"341.03400","28.41970","0.00464"
"341.04000","28.42018","0.00460"
"341.04600","28.42066","0.00465"
"341.05200","28.42119","0.00465"
"341.05800","28.42167","0.00468"
"341.06400","28.42215","0.00486"
"341.07000","28.42269","0.00504"
"341.07600","28.42317","0.00508"
"341.08200","28.42365","0.00495"
"341.08800","28.42418","0.00468"
"341.09400","28.42466","0.00444"
"341.10000","28.42514","0.00429"
"341.10600","28.42568","0.00427"
"341.11200","28.42616","0.00449"
"341.11800","28.42664","0.00467"
"341.12400","28.42711","0.00473"
"341.13000","28.42765","0.00488"
"341.13600","28.42813","0.00498"
"341.14200","28.42867","0.00497"
"341.14800","28.42915","0.00480"
"341.15400","28.42968","0.00463"
"341.16000","28.43016","0.00457"
"341.16600","28.43070","0.00448"
"341.17200","28.43118","0.00435"
"341.17800","28.43172","0.00436"
"341.18400","28.43220","0.00432"
"341.19000","28.43267","0.00429"
"341.19600","28.43321","0.00432"
"341.20200","28.43369","0.00421"
"341.20800","28.43423","0.00409"
"341.21400","28.43471","0.00407"
"341.22000","28.43519","0.00403"
"341.22600","28.43572","0.00397"
"341.23200","28.43620","0.00392"
"341.23800","28.43674","0.00401"
"341.24400","28.43722","0.00429"
"341.25000","28.43769","0.00459"
"341.25600","28.43823","0.00475"
"341.26200","28.43871","0.00481"
"341.26800","28.43919","0.00482"
"341.27400","28.43973","0.00481"
"341.28000","28.44021","0.00490"
"341.28600","28.44075","0.00496"
"341.29200","28.44122","0.00512"
"341.29800","28.44176","0.00531"
"341.30400","28.44224","0.00542"
"341.31000","28.44272","0.00545"
"341.31600","28.44326","0.00537"
"341.32200","28.44374","0.00529"
"341.32800","28.44421","0.00545"
"341.33400","28.44475","0.00542"
"341.34000","28.44523","0.00536"
"341.34600","28.44571","0.00536"
"341.35200","28.44625","0.00532"
"341.35800","28.44672","0.00542"
"341.36400","28.44720","0.00552"
"341.37000","28.44774","0.00555"
"341.37600","28.44822","0.00556"
"341.38200","28.44876","0.00548"
"341.38800","28.44924","0.00531"
"341.39400","28.44977","0.00523"
"341.40000","28.45025","0.00509"
"341.40600","28.45073","0.00488"
"341.41200","28.45121","0.00493"
"341.41800","28.45175","0.00504"
"341.42400","28.45222","0.00511"
"341.43000","28.45270","0.00511"
"341.43600","28.45324","0.00504"
"341.44200","28.45372","0.00507"
"341.44800","28.45420","0.00515"
"341.45400","28.45474","0.00515"
"341.46000","28.45521","0.00508"
"341.46600","28.45569","0.00506"
"341.47200","28.45623","0.00504"
"341.47800","28.45671","0.00501"
"341.48400","28.45719","0.00494"
"341.49000","28.45773","0.00479"
"341.49600","28.45820","0.00465"
"341.50200","28.45868","0.00458"
"341.50800","28.45922","0.00460"
"341.51400","28.45970","0.00482"
"341.52000","28.46018","0.00499"
"341.52600","28.46071","0.00514"
"341.53200","28.46119","0.00523"
"341.53800","28.46167","0.00524"
"341.54400","28.46215","0.00526"
"341.55000","28.46269","0.00509"
"341.55600","28.46317","0.00499"
"341.56200","28.46364","0.00509"
"341.56800","28.46412","0.00511"
"341.57400","28.46466","0.00515"
"341.58000","28.46514","0.00509"
"341.58600","28.46568","0.00495"
"341.59200","28.46616","0.00484"
"341.59800","28.46663","0.00486"
"341.60400","28.46717","0.00503"
"341.61000","28.46765","0.00530"
"341.61600","28.46813","0.00543"
"341.62200","28.46867","0.00541"
"341.62800","28.46914","0.00537"
"341.63400","28.46962","0.00536"
"341.64000","28.47016","0.00553"
"341.64600","28.47064","0.00556"
"341.65200","28.47118","0.00553"
"341.65800","28.47166","0.00548"
"341.66400","28.47220","0.00546"
"341.67000","28.47267","0.00549"
"341.67600","28.47315","0.00561"
"341.68200","28.47369","0.00577"
"341.68800","28.47417","0.00591"
"341.69400","28.47465","0.00593"
"341.70000","28.47512","0.00585"
"341.70600","28.47566","0.00574"
"341.71200","28.47614","0.00569"
"341.71800","28.47668","0.00568"
"341.72400","28.47716","0.00567"
"341.73000","28.47770","0.00574"
"341.73600","28.47823","0.00571"
"341.74200","28.47871","0.00568"
"341.74800","28.47919","0.00572"
"341.75400","28.47973","0.00579"
"341.76000","28.48021","0.00590"
"341.76600","28.48075","0.00580"
"341.77200","28.48122","0.00566"
"341.77800","28.48176","0.00572"
"341.78400","28.48224","0.00584"
"341.79000","28.48272","0.00589"
"341.79600","28.48326","0.00590"
"341.80200","28.48374","0.00585"
"341.80800","28.48427","0.00588"
"341.81400","28.48475","0.00596"
"341.82000","28.48523","0.00596"
"341.82600","28.48571","0.00593"
"341.83200","28.48619","0.00595"
"341.83800","28.48666","0.00584"
"341.84400","28.48720","0.00577"
"341.85000","28.48768","0.00570"
"341.85600","28.48822","0.00560"
"341.86200","28.48870","0.00562"
"341.86800","28.48923","0.00570"
"341.87400","28.48971","0.00568"
"341.88000","28.49019","0.00569"
"341.88600","28.49073","0.00560"
"341.89200","28.49121","0.00560"
"341.89800","28.49175","0.00560"
"341.90400","28.49222","0.00568"
"341.91000","28.49270","0.00583"
"341.91600","28.49324","0.00581"
"341.92200","28.49372","0.00580"
"341.92800","28.49420","0.00582"
"341.93400","28.49474","0.00588"
"341.94000","28.49521","0.00592"
"341.94600","28.49575","0.00607"
"341.95200","28.49623","0.00622"
"341.95800","28.49677","0.00630"
"341.96400","28.49725","0.00635"
"341.97000","28.49773","0.00628"
"341.97600","28.49820","0.00617"
"341.98200","28.49868","0.00602"
"341.98800","28.49922","0.00579"
"341.99400","28.49970","0.00569"
"342.00000","28.50018","0.00569"
"342.00600","28.50072","0.00562"
"342.01200","28.50119","0.00556"
"342.01800","28.50173","0.00551"
"342.02400","28.50221","0.00552"
"342.03000","28.50274","0.00556"
"342.03600","28.50322","0.00568"
"342.04200","28.50370","0.00596"
"342.04800","28.50424","0.00621"
"342.05400","28.50472","0.00623"
"342.06000","28.50520","0.00609"
"342.06600","28.50568","0.00599"
"342.07200","28.50622","0.00597"
"342.07800","28.50669","0.00608"
"342.08400","28.50717","0.00609"
"342.09000","28.50765","0.00604"
"342.09600","28.50813","0.00598"
"342.10200","28.50867","0.00576"
"342.10800","28.50914","0.00558"
"342.11400","28.50962","0.00547"
"342.12000","28.51016","0.00522"
"342.12600","28.51064","0.00510"
"342.13200","28.51112","0.00514"
"342.13800","28.51166","0.00515"
"342.14400","28.51213","0.00507"
"342.15000","28.51267","0.00489"
"342.15600","28.51315","0.00467"
"342.16200","28.51369","0.00461"
"342.16800","28.51417","0.00462"
"342.17400","28.51470","0.00471"
"342.18000","28.51518","0.00498"
"342.18600","28.51572","0.00518"
"342.19200","28.51620","0.00522"
"342.19800","28.51668","0.00523"
"342.20400","28.51722","0.00528"
"342.21000","28.51769","0.00550"
"342.21600","28.51823","0.00566"
"342.22200","28.51871","0.00576"
"342.22800","28.51919","0.00571"
"342.23400","28.51967","0.00554"
"342.24000","28.52021","0.00546"
"342.24600","28.52068","0.00542"
"342.25200","28.52116","0.00540"
"342.25800","28.52164","0.00543"
"342.26400","28.52218","0.00548"
"342.27000","28.52266","0.00542"
"342.27600","28.52320","0.00525"
"342.28200","28.52367","0.00502"
"342.28800","28.52415","0.00502"
"342.29400","28.52469","0.00503"
"342.30000","28.52517","0.00510"
"342.30600","28.52571","0.00514"
"342.31200","28.52619","0.00516"
"342.31800","28.52672","0.00509"
"342.32400","28.52720","0.00504"
"342.33000","28.52774","0.00512"
"342.33600","28.52822","0.00526"
"342.34200","28.52869","0.00536"
"342.34800","28.52923","0.00546"
"342.35400","28.52971","0.00546"
"342.36000","28.53019","0.00547"
"342.36600","28.53067","0.00548"
"342.37200","28.53115","0.00549"
"342.37800","28.53168","0.00560"
"342.38400","28.53216","0.00556"
"342.39000","28.53270","0.00541"
"342.39600","28.53318","0.00540"
"342.40200","28.53366","0.00534"
"342.40800","28.53420","0.00539"
"342.41400","28.53467","0.00549"
"342.42000","28.53521","0.00548"
"342.42600","28.53569","0.00550"
"342.43200","28.53617","0.00553"
"342.43800","28.53671","0.00559"
"342.44400","28.53719","0.00566"
"342.45000","28.53772","0.00569"
"342.45600","28.53820","0.00567"
"342.46200","28.53874","0.00573"
"342.46800","28.53922","0.00567"
"342.47400","28.53976","0.00553"
"342.48000","28.54024","0.00553"
"342.48600","28.54071","0.00547"
"342.49200","28.54125","0.00549"
"342.49800","28.54173","0.00554"
"342.50400","28.54221","0.00552"
"342.51000","28.54269","0.00548"
"342.51600","28.54317","0.00537"
"342.52200","28.54370","0.00530"
"342.52800","28.54418","0.00545"
"342.53400","28.54466","0.00570"
"342.54000","28.54514","0.00595"
"342.54600","28.54568","0.00615"
"342.55200","28.54615","0.00615"
"342.55800","28.54663","0.00608"
"342.56400","28.54717","0.00607"
"342.57000","28.54765","0.00612"
"342.57600","28.54813","0.00625"
"342.58200","28.54867","0.00631"
"342.58800","28.54914","0.00634"
"342.59400","28.54968","0.00646"
"342.60000","28.55016","0.00645"
"342.60600","28.55070","0.00638"
"342.61200","28.55118","0.00641"
"342.61800","28.55171","0.00645"
"342.62400","28.55219","0.00646"
"342.63000","28.55267","0.00649"
"342.63600","28.55315","0.00653"
"342.64200","28.55369","0.00654"
"342.64800","28.55416","0.00657"
"342.65400","28.55465","0.00660"
"342.66000","28.55512","0.00662"
"342.66600","28.55566","0.00668"
"342.67200","28.55614","0.00681"
"342.67800","28.55662","0.00677"
"342.68400","28.55716","0.00662"
"342.69000","28.55764","0.00635"
"342.69600","28.55811","0.00610"
"342.70200","28.55859","0.00595"
"342.70800","28.55913","0.00582"
"342.71400","28.55961","0.00575"
"342.72000","28.56014","0.00568"
"342.72600","28.56063","0.00574"
"342.73200","28.56116","0.00584"
"342.73800","28.56164","0.00596"
"342.74400","28.56218","0.00607"
"342.75000","28.56272","0.00606"
"342.75600","28.56320","0.00597"
"342.76200","28.56373","0.00604"
"342.76800","28.56421","0.00609"
"342.77400","28.56469","0.00605"
"342.78000","28.56523","0.00602"
"342.78600","28.56570","0.00595"
"342.79200","28.56618","0.00584"
"342.79800","28.56672","0.00564"
"342.80400","28.56720","0.00550"
"342.81000","28.56768","0.00550"
"342.81600","28.56822","0.00558"
"342.82200","28.56870","0.00556"
"342.82800","28.56918","0.00566"
"342.83400","28.56971","0.00582"
"342.84000","28.57019","0.00598"
"342.84600","28.57073","0.00622"
"342.85200","28.57121","0.00646"
"342.85800","28.57168","0.00653"
"342.86400","28.57222","0.00654"
"342.87000","28.57270","0.00649"
"342.87600","28.57324","0.00645"
"342.88200","28.57372","0.00641"
"342.88800","28.57425","0.00637"
"342.89400","28.57474","0.00629"
"342.90000","28.57527","0.00622"
"342.90600","28.57575","0.00613"
"342.91200","28.57623","0.00611"
"342.91800","28.57677","0.00614"
"342.92400","28.57724","0.00605"
"342.93000","28.57772","0.00603"
"342.93600","28.57826","0.00601"
"342.94200","28.57874","0.00601"
"342.94800","28.57922","0.00607"
"342.95400","28.57970","0.00608"
"342.96000","28.58023","0.00602"
"342.96600","28.58071","0.00592"
"342.97200","28.58119","0.00590"
"342.97800","28.58173","0.00604"
"342.98400","28.58221","0.00614"
"342.99000","28.58275","0.00614"
"342.99600","28.58322","0.00610"
"343.00200","28.58376","0.00603"
"343.00800","28.58424","0.00598"
"343.01400","28.58478","0.00589"
"343.02000","28.58525","0.00583"
"343.02600","28.58579","0.00581"
"343.03200","28.58627","0.00585"
"343.03800","28.58675","0.00603"
"343.04400","28.58729","0.00617"
"343.05000","28.58777","0.00618"
"343.05600","28.58825","0.00606"
"343.06200","28.58878","0.00603"
"343.06800","28.58926","0.00596"
"343.07400","28.58974","0.00577"
"343.08000","28.59022","0.00563"
"343.08600","28.59070","0.00554"
"343.09200","28.59123","0.00555"
"343.09800","28.59171","0.00561"
"343.10400","28.59219","0.00575"
"343.11000","28.59267","0.00599"
"343.11600","28.59321","0.00605"
"343.12200","28.59369","0.00590"
"343.12800","28.59416","0.00586"
"343.13400","28.59470","0.00594"
"343.14000","28.59518","0.00614"
"343.14600","28.59572","0.00630"
"343.15200","28.59620","0.00640"
"343.15800","28.59668","0.00644"
"343.16400","28.59721","0.00643"
"343.17000","28.59769","0.00645"
"343.17600","28.59817","0.00653"
"343.18200","28.59871","0.00646"
"343.18800","28.59919","0.00650"
"343.19400","28.59972","0.00658"
"343.20000","28.60020","0.00662"
"343.20600","28.60068","0.00661"
"343.21200","28.60122","0.00663"
"343.21800","28.60170","0.00652"
"343.22400","28.60217","0.00633"
"343.23000","28.60271","0.00612"
"343.23600","28.60319","0.00598"
"343.24200","28.60367","0.00597"
"343.24800","28.60421","0.00595"
"343.25400","28.60469","0.00582"
"343.26000","28.60517","0.00563"
"343.26600","28.60570","0.00570"
"343.27200","28.60618","0.00572"
"343.27800","28.60672","0.00584"
"343.28400","28.60720","0.00592"
"343.29000","28.60774","0.00599"
"343.29600","28.60822","0.00604"
"343.30200","28.60869","0.00614"
"343.30800","28.60923","0.00635"
"343.31400","28.60971","0.00652"
"343.32000","28.61025","0.00649"
"343.32600","28.61073","0.00636"
"343.33200","28.61121","0.00617"
"343.33800","28.61168","0.00607"
"343.34400","28.61222","0.00615"
"343.35000","28.61270","0.00622"
"343.35600","28.61318","0.00637"
"343.36200","28.61372","0.00642"
"343.36800","28.61419","0.00648"
"343.37400","28.61467","0.00644"
"343.38000","28.61521","0.00647"
"343.38600","28.61569","0.00654"
"343.39200","28.61623","0.00661"
"343.39800","28.61671","0.00659"
"343.40400","28.61724","0.00638"
"343.41000","28.61772","0.00621"
"343.41600","28.61826","0.00611"
"343.42200","28.61874","0.00601"
"343.42800","28.61922","0.00600"
"343.43400","28.61976","0.00599"
"343.44000","28.62023","0.00602"
"343.44600","28.62071","0.00606"
"343.45200","28.62125","0.00604"
"343.45800","28.62173","0.00602"
"343.46400","28.62227","0.00609"
"343.47000","28.62275","0.00619"
"343.47600","28.62322","0.00628"
"343.48200","28.62370","0.00629"
"343.48800","28.62424","0.00624"
"343.49400","28.62472","0.00633"
"343.50000","28.62520","0.00652"
"343.50600","28.62574","0.00673"
"343.51200","28.62621","0.00708"
"343.51800","28.62675","0.00715"
"343.52400","28.62723","0.00702"
"343.53000","28.62777","0.00692"
"343.53600","28.62824","0.00686"
"343.54200","28.62878","0.00678"
"343.54800","28.62926","0.00667"
"343.55400","28.62980","0.00656"
"343.56000","28.63028","0.00653"
"343.56600","28.63076","0.00644"
"343.57200","28.63124","0.00631"
"343.57800","28.63177","0.00628"
"343.58400","28.63225","0.00619"
"343.59000","28.63273","0.00610"
"343.59600","28.63321","0.00606"
"343.60200","28.63375","0.00598"
"343.60800","28.63422","0.00608"
"343.61400","28.63476","0.00617"
"343.62000","28.63524","0.00617"
"343.62600","28.63572","0.00618"
"343.63200","28.63620","0.00627"
"343.63800","28.63673","0.00626"
"343.64400","28.63721","0.00625"
"343.65000","28.63769","0.00624"
"343.65600","28.63817","0.00623"
"343.66200","28.63871","0.00647"
"343.66800","28.63919","0.00677"
"343.67400","28.63972","0.00695"
"343.68000","28.64020","0.00703"
"343.68600","28.64068","0.00686"
"343.69200","28.64122","0.00668"
"343.69800","28.64170","0.00653"
"343.70400","28.64218","0.00635"
"343.71000","28.64266","0.00639"
"343.71600","28.64319","0.00647"
"343.72200","28.64367","0.00655"
"343.72800","28.64415","0.00670"
"343.73400","28.64469","0.00671"
"343.74000","28.64516","0.00660"
"343.74600","28.64565","0.00657"
"343.75200","28.64618","0.00650"
"343.75800","28.64666","0.00635"
"343.76400","28.64714","0.00640"
"343.77000","28.64768","0.00646"
"343.77600","28.64816","0.00654"
"343.78200","28.64869","0.00669"
"343.78800","28.64917","0.00688"
"343.79400","28.64965","0.00719"
"343.80000","28.65019","0.00724"
"343.80600","28.65067","0.00710"
"343.81200","28.65121","0.00703"
"343.81800","28.65168","0.00705"
"343.82400","28.65216","0.00712"
"343.83000","28.65270","0.00713"
"343.83600","28.65318","0.00716"
"343.84200","28.65372","0.00711"
"343.84800","28.65420","0.00701"
"343.85400","28.65467","0.00703"
"343.86000","28.65521","0.00701"
"343.86600","28.65569","0.00708"
"343.87200","28.65617","0.00707"
"343.87800","28.65670","0.00706"
"343.88400","28.65718","0.00697"
"343.89000","28.65766","0.00670"
"343.89600","28.65820","0.00647"
"343.90200","28.65868","0.00639"
"343.90800","28.65916","0.00647"
"343.91400","28.65969","0.00658"
"343.92000","28.66018","0.00671"
"343.92600","28.66071","0.00684"
"343.93200","28.66119","0.00680"
"343.93800","28.66173","0.00669"
"343.94400","28.66221","0.00667"
"343.95000","28.66268","0.00667"
"343.95600","28.66322","0.00667"
"343.96200","28.66370","0.00676"
"343.96800","28.66424","0.00684"
"343.97400","28.66471","0.00694"
"343.98000","28.66520","0.00704"
"343.98600","28.66574","0.00711"
"343.99200","28.66621","0.00713"
"343.99800","28.66669","0.00722"
"344.00400","28.66723","0.00720"
"344.01000","28.66771","0.00727"
"344.01600","28.66819","0.00735"
"344.02200","28.66872","0.00734"
"344.02800","28.66920","0.00726"
"344.03400","28.66974","0.00720"
"344.04000","28.67022","0.00710"
"344.04600","28.67076","0.00695"
"344.05200","28.67123","0.00683"
"344.05800","28.67171","0.00677"
"344.06400","28.67225","0.00675"
"344.07000","28.67273","0.00666"
"344.07600","28.67327","0.00657"
"344.08200","28.67375","0.00658"
"344.08800","28.67422","0.00652"
"344.09400","28.67476","0.00651"
"344.10000","28.67524","0.00650"
"344.10600","28.67578","0.00655"
"344.11200","28.67626","0.00661"
"344.11800","28.67673","0.00660"
"344.12400","28.67727","0.00668"
"344.13000","28.67775","0.00683"
"344.13600","28.67823","0.00693"
"344.14200","28.67871","0.00694"
"344.14800","28.67924","0.00698"
"344.15400","28.67973","0.00696"
"344.16000","28.68020","0.00701"
"344.16600","28.68074","0.00700"
"344.17200","28.68122","0.00694"
"344.17800","28.68170","0.00704"
"344.18400","28.68224","0.00720"
"344.19000","28.68271","0.00727"
"344.19600","28.68325","0.00744"
"344.20200","28.68373","0.00755"
"344.20800","28.68421","0.00749"
"344.21400","28.68469","0.00749"
"344.22000","28.68516","0.00751"
"344.22600","28.68570","0.00748"
"344.23200","28.68618","0.00739"
"344.23800","28.68666","0.00719"
"344.24400","28.68714","0.00705"
"344.25000","28.68768","0.00695"
"344.25600","28.68815","0.00677"
"344.26200","28.68863","0.00688"
"344.26800","28.68917","0.00708"
"344.27400","28.68965","0.00714"
"344.28000","28.69013","0.00722"
"344.28600","28.69067","0.00731"
"344.29200","28.69114","0.00744"
"344.29800","28.69162","0.00744"
"344.30400","28.69216","0.00727"
"344.31000","28.69264","0.00716"
"344.31600","28.69318","0.00711"
"344.32200","28.69366","0.00712"
"344.32800","28.69419","0.00724"
"344.33400","28.69467","0.00736"
"344.34000","28.69521","0.00742"
"344.34600","28.69569","0.00755"
"344.35200","28.69623","0.00763"
"344.35800","28.69670","0.00761"
"344.36400","28.69718","0.00753"
"344.37000","28.69772","0.00740"
"344.37600","28.69820","0.00734"
"344.38200","28.69868","0.00734"
"344.38800","28.69916","0.00745"
"344.39400","28.69963","0.00748"
"344.40000","28.70017","0.00740"
"344.40600","28.70065","0.00725"
"344.41200","28.70113","0.00703"
"344.41800","28.70167","0.00690"
"344.42400","28.70214","0.00682"
"344.43000","28.70268","0.00691"
"344.43600","28.70316","0.00696"
"344.44200","28.70370","0.00702"
"344.44800","28.70418","0.00714"
"344.45400","28.70466","0.00727"
"344.46000","28.70520","0.00744"
"344.46600","28.70567","0.00765"
"344.47200","28.70621","0.00769"
"344.47800","28.70669","0.00771"
"344.48400","28.70717","0.00766"
"344.49000","28.70770","0.00765"
"344.49600","28.70818","0.00784"
"344.50200","28.70866","0.00796"
"344.50800","28.70914","0.00793"
"344.51400","28.70968","0.00782"
"344.52000","28.71016","0.00762"
"344.52600","28.71064","0.00760"
"344.53200","28.71111","0.00768"
"344.53800","28.71165","0.00789"
"344.54400","28.71213","0.00803"
"344.55000","28.71267","0.00803"
"344.55600","28.71315","0.00798"
"344.56200","28.71362","0.00802"
"344.56800","28.71416","0.00793"
"344.57400","28.71464","0.00778"
"344.58000","28.71518","0.00763"
"344.58600","28.71566","0.00752"
"344.59200","28.71620","0.00754"
"344.59800","28.71668","0.00763"
"344.60400","28.71721","0.00757"
"344.61000","28.71769","0.00746"
"344.61600","28.71823","0.00740"
"344.62200","28.71871","0.00733"
"344.62800","28.71925","0.00737"
"344.63400","28.71972","0.00742"
"344.64000","28.72020","0.00742"
"344.64600","28.72074","0.00752"
"344.65200","28.72122","0.00759"
"344.65800","28.72170","0.00762"
"344.66400","28.72217","0.00762"
"344.67000","28.72272","0.00757"
"344.67600","28.72319","0.00757"
"344.68200","28.72367","0.00763"
"344.68800","28.72421","0.00771"
"344.69400","28.72469","0.00784"
"344.70000","28.72516","0.00794"
"344.70600","28.72570","0.00796"
"344.71200","28.72618","0.00807"
"344.71800","28.72666","0.00803"
"344.72400","28.72720","0.00792"
"344.73000","28.72768","0.00798"
"344.73600","28.72821","0.00808"
"344.74200","28.72869","0.00807"
"344.74800","28.72917","0.00789"
"344.75400","28.72971","0.00766"
"344.76000","28.73019","0.00756"
"344.76600","28.73072","0.00761"
"344.77200","28.73120","0.00761"
"344.77800","28.73168","0.00764"
"344.78400","28.73216","0.00764"
"344.79000","28.73264","0.00760"
"344.79600","28.73318","0.00756"
"344.80200","28.73366","0.00753"
"344.80800","28.73413","0.00756"
"344.81400","28.73461","0.00765"
"344.82000","28.73515","0.00766"
"344.82600","28.73563","0.00771"
"344.83200","28.73611","0.00782"
"344.83800","28.73664","0.00790"
"344.84400","28.73712","0.00797"
"344.85000","28.73760","0.00802"
"344.85600","28.73808","0.00804"
"344.86200","28.73862","0.00806"
"344.86800","28.73910","0.00807"
"344.87400","28.73964","0.00801"
"344.88000","28.74011","0.00813"
"344.88600","28.74059","0.00818"
"344.89200","28.74113","0.00824"
"344.89800","28.74161","0.00825"
"344.90400","28.74214","0.00816"
"344.91000","28.74262","0.00813"
"344.91600","28.74316","0.00802"
"344.92200","28.74364","0.00784"
"344.92800","28.74418","0.00785"
"344.93400","28.74466","0.00785"
"344.94000","28.74520","0.00779"
"344.94600","28.74567","0.00770"
"344.95200","28.74615","0.00763"
"344.95800","28.74669","0.00752"
"344.96400","28.74717","0.00755"
"344.97000","28.74770","0.00762"
"344.97600","28.74824","0.00791"
"344.98200","28.74872","0.00810"
"344.98800","28.74926","0.00816"
"344.99400","28.74974","0.00830"
"345.00000","28.75022","0.00849"
"345.00600","28.75076","0.00873"
"345.01200","28.75123","0.00900"
"345.01800","28.75171","0.00907"
"345.02400","28.75225","0.00889"
"345.03000","28.75273","0.00880"
"345.03600","28.75326","0.00872"
"345.04200","28.75374","0.00866"
"345.04800","28.75422","0.00861"
"345.05400","28.75476","0.00860"
"345.06000","28.75524","0.00867"
"345.06600","28.75572","0.00864"
"345.07200","28.75625","0.00847"
"345.07800","28.75673","0.00839"
"345.08400","28.75721","0.00834"
"345.09000","28.75769","0.00837"
"345.09600","28.75823","0.00847"
"345.10200","28.75871","0.00841"
"345.10800","28.75924","0.00837"
"345.11400","28.75972","0.00825"
"345.12000","28.76020","0.00821"
"345.12600","28.76074","0.00825"
"345.13200","28.76122","0.00841"
"345.13800","28.76175","0.00861"
"345.14400","28.76223","0.00878"
"345.15000","28.76271","0.00892"
"345.15600","28.76325","0.00903"
"345.16200","28.76373","0.00914"
"345.16800","28.76421","0.00917"
"345.17400","28.76475","0.00910"
"345.18000","28.76522","0.00892"
"345.18600","28.76570","0.00874"
"345.19200","28.76624","0.00860"
"345.19800","28.76672","0.00851"
"345.20400","28.76719","0.00839"
"345.21000","28.76773","0.00833"
"345.21600","28.76821","0.00839"
"345.22200","28.76875","0.00842"
"345.22800","28.76923","0.00841"
"345.23400","28.76971","0.00835"
"345.24000","28.77025","0.00834"
"345.24600","28.77073","0.00829"
"345.25200","28.77126","0.00814"
