End date,"1/21/2017"
Specimen label,"19CG_NoLabel2"
"280.64400","23.38715","0.00310"
"280.65000","23.38763","0.00305"
"280.65600","23.38817","0.00297"
"280.66200","23.38865","0.00290"
"280.66800","23.38913","0.00287"
"280.67400","23.38967","0.00288"
"280.68000","23.39014","0.00284"
"280.68600","23.39062","0.00277"
"280.69200","23.39110","0.00272"
"280.69800","23.39164","0.00259"
"280.70400","23.39211","0.00243"
"280.71000","23.39260","0.00242"
"280.71600","23.39313","0.00248"
"280.72200","23.39361","0.00251"
"280.72800","23.39409","0.00260"
"280.73400","23.39463","0.00267"
"280.74000","23.39510","0.00279"
"280.74600","23.39565","0.00285"
"280.75200","23.39612","0.00285"
"280.75800","23.39666","0.00282"
"280.76400","23.39714","0.00288"
"280.77000","23.39768","0.00293"
"280.77600","23.39816","0.00309"
"280.78200","23.39869","0.00322"
"280.78800","23.39917","0.00324"
"280.79400","23.39971","0.00313"
"280.80000","23.40019","0.00302"
"280.80600","23.40073","0.00297"
"280.81200","23.40121","0.00296"
"280.81800","23.40174","0.00304"
"280.82400","23.40222","0.00305"
"280.83000","23.40270","0.00305"
"280.83600","23.40324","0.00311"
"280.84200","23.40372","0.00319"
"280.84800","23.40419","0.00320"
"280.85400","23.40467","0.00324"
"280.86000","23.40521","0.00315"
"280.86600","23.40569","0.00311"
"280.87200","23.40617","0.00314"
"280.87800","23.40665","0.00315"
"280.88400","23.40718","0.00311"
"280.89000","23.40766","0.00307"
"280.89600","23.40814","0.00301"
"280.90200","23.40868","0.00288"
"280.90800","23.40916","0.00284"
"280.91400","23.40970","0.00284"
"280.92000","23.41023","0.00283"
"280.92600","23.41071","0.00273"
"280.93200","23.41119","0.00268"
"280.93800","23.41173","0.00262"
"280.94400","23.41220","0.00260"
"280.95000","23.41274","0.00261"
"280.95600","23.41322","0.00262"
"280.96200","23.41370","0.00268"
"280.96800","23.41418","0.00274"
"280.97400","23.41472","0.00276"
"280.98000","23.41520","0.00278"
"280.98600","23.41568","0.00280"
"280.99200","23.41621","0.00281"
"280.99800","23.41669","0.00285"
"281.00400","23.41717","0.00285"
"281.01000","23.41765","0.00282"
"281.01600","23.41818","0.00286"
"281.02200","23.41866","0.00285"
"281.02800","23.41914","0.00281"
"281.03400","23.41962","0.00284"
"281.04000","23.42016","0.00281"
"281.04600","23.42064","0.00276"
"281.05200","23.42118","0.00269"
"281.05800","23.42165","0.00264"
"281.06400","23.42219","0.00261"
"281.07000","23.42267","0.00265"
"281.07600","23.42321","0.00274"
"281.08200","23.42369","0.00293"
"281.08800","23.42416","0.00310"
"281.09400","23.42470","0.00323"
"281.10000","23.42518","0.00343"
"281.10600","23.42566","0.00353"
"281.11200","23.42614","0.00359"
"281.11800","23.42668","0.00356"
"281.12400","23.42715","0.00353"
"281.13000","23.42763","0.00349"
"281.13600","23.42817","0.00337"
"281.14200","23.42865","0.00322"
"281.14800","23.42912","0.00320"
"281.15400","23.42967","0.00319"
"281.16000","23.43014","0.00316"
"281.16600","23.43062","0.00314"
"281.17200","23.43116","0.00310"
"281.17800","23.43164","0.00315"
"281.18400","23.43218","0.00320"
"281.19000","23.43266","0.00319"
"281.19600","23.43313","0.00324"
"281.20200","23.43367","0.00335"
"281.20800","23.43415","0.00353"
"281.21400","23.43468","0.00357"
"281.22000","23.43517","0.00353"
"281.22600","23.43571","0.00338"
"281.23200","23.43618","0.00325"
"281.23800","23.43666","0.00315"
"281.24400","23.43720","0.00310"
"281.25000","23.43768","0.00311"
"281.25600","23.43816","0.00307"
"281.26200","23.43869","0.00300"
"281.26800","23.43917","0.00298"
"281.27400","23.43965","0.00296"
"281.28000","23.44019","0.00294"
"281.28600","23.44066","0.00293"
"281.29200","23.44114","0.00288"
"281.29800","23.44168","0.00278"
"281.30400","23.44216","0.00278"
"281.31000","23.44264","0.00291"
"281.31600","23.44318","0.00299"
"281.32200","23.44366","0.00302"
"281.32800","23.44414","0.00303"
"281.33400","23.44467","0.00306"
"281.34000","23.44515","0.00303"
"281.34600","23.44563","0.00302"
"281.35200","23.44617","0.00297"
"281.35800","23.44664","0.00288"
"281.36400","23.44718","0.00286"
"281.37000","23.44766","0.00289"
"281.37600","23.44820","0.00294"
"281.38200","23.44868","0.00293"
"281.38800","23.44921","0.00290"
"281.39400","23.44970","0.00285"
"281.40000","23.45017","0.00289"
"281.40600","23.45071","0.00295"
"281.41200","23.45119","0.00301"
"281.41800","23.45167","0.00305"
"281.42400","23.45215","0.00306"
"281.43000","23.45268","0.00308"
"281.43600","23.45316","0.00309"
"281.44200","23.45370","0.00309"
"281.44800","23.45418","0.00311"
"281.45400","23.45465","0.00312"
"281.46000","23.45519","0.00309"
"281.46600","23.45567","0.00316"
"281.47200","23.45621","0.00319"
"281.47800","23.45669","0.00317"
"281.48400","23.45717","0.00309"
"281.49000","23.45771","0.00296"
"281.49600","23.45818","0.00290"
"281.50200","23.45872","0.00289"
"281.50800","23.45920","0.00300"
"281.51400","23.45968","0.00318"
"281.52000","23.46022","0.00336"
"281.52600","23.46070","0.00342"
"281.53200","23.46117","0.00345"
"281.53800","23.46171","0.00338"
"281.54400","23.46219","0.00331"
"281.55000","23.46267","0.00320"
"281.55600","23.46321","0.00312"
"281.56200","23.46369","0.00305"
"281.56800","23.46416","0.00301"
"281.57400","23.46470","0.00298"
"281.58000","23.46518","0.00301"
"281.58600","23.46566","0.00305"
"281.59200","23.46614","0.00301"
"281.59800","23.46667","0.00298"
"281.60400","23.46715","0.00297"
"281.61000","23.46763","0.00300"
"281.61600","23.46817","0.00299"
"281.62200","23.46865","0.00300"
"281.62800","23.46912","0.00309"
"281.63400","23.46966","0.00311"
"281.64000","23.47014","0.00314"
"281.64600","23.47062","0.00312"
"281.65200","23.47116","0.00305"
"281.65800","23.47164","0.00303"
"281.66400","23.47211","0.00320"
"281.67000","23.47265","0.00330"
"281.67600","23.47313","0.00329"
"281.68200","23.47361","0.00325"
"281.68800","23.47415","0.00319"
"281.69400","23.47463","0.00307"
"281.70000","23.47516","0.00299"
"281.70600","23.47564","0.00284"
"281.71200","23.47612","0.00279"
"281.71800","23.47666","0.00296"
"281.72400","23.47714","0.00322"
"281.73000","23.47762","0.00333"
"281.73600","23.47815","0.00328"
"281.74200","23.47863","0.00324"
"281.74800","23.47911","0.00321"
"281.75400","23.47959","0.00322"
"281.76000","23.48013","0.00318"
"281.76600","23.48061","0.00320"
"281.77200","23.48114","0.00310"
"281.77800","23.48162","0.00294"
"281.78400","23.48216","0.00286"
"281.79000","23.48264","0.00279"
"281.79600","23.48318","0.00287"
"281.80200","23.48365","0.00305"
"281.80800","23.48413","0.00317"
"281.81400","23.48467","0.00324"
"281.82000","23.48515","0.00337"
"281.82600","23.48563","0.00351"
"281.83200","23.48617","0.00360"
"281.83800","23.48664","0.00347"
"281.84400","23.48712","0.00332"
"281.85000","23.48766","0.00316"
"281.85600","23.48820","0.00295"
"281.86200","23.48868","0.00285"
"281.86800","23.48921","0.00285"
"281.87400","23.48969","0.00284"
"281.88000","23.49017","0.00276"
"281.88600","23.49065","0.00269"
"281.89200","23.49119","0.00261"
"281.89800","23.49166","0.00254"
"281.90400","23.49215","0.00258"
"281.91000","23.49268","0.00266"
"281.91600","23.49316","0.00274"
"281.92200","23.49364","0.00283"
"281.92800","23.49418","0.00284"
"281.93400","23.49466","0.00274"
"281.94000","23.49519","0.00270"
"281.94600","23.49567","0.00278"
"281.95200","23.49615","0.00280"
"281.95800","23.49669","0.00279"
"281.96400","23.49717","0.00279"
"281.97000","23.49764","0.00283"
"281.97600","23.49818","0.00290"
"281.98200","23.49866","0.00300"
"281.98800","23.49920","0.00305"
"281.99400","23.49968","0.00304"
"282.00000","23.50022","0.00302"
"282.00600","23.50070","0.00302"
"282.01200","23.50123","0.00298"
"282.01800","23.50171","0.00303"
"282.02400","23.50219","0.00308"
"282.03000","23.50273","0.00302"
"282.03600","23.50321","0.00284"
"282.04200","23.50368","0.00271"
"282.04800","23.50422","0.00263"
"282.05400","23.50470","0.00260"
"282.06000","23.50518","0.00272"
"282.06600","23.50566","0.00283"
"282.07200","23.50620","0.00289"
"282.07800","23.50668","0.00287"
"282.08400","23.50721","0.00286"
"282.09000","23.50769","0.00287"
"282.09600","23.50823","0.00287"
"282.10200","23.50871","0.00295"
"282.10800","23.50919","0.00303"
"282.11400","23.50966","0.00318"
"282.12000","23.51020","0.00325"
"282.12600","23.51068","0.00333"
"282.13200","23.51116","0.00335"
"282.13800","23.51169","0.00334"
"282.14400","23.51217","0.00332"
"282.15000","23.51265","0.00326"
"282.15600","23.51319","0.00314"
"282.16200","23.51367","0.00302"
"282.16800","23.51415","0.00303"
"282.17400","23.51463","0.00314"
"282.18000","23.51517","0.00325"
"282.18600","23.51564","0.00324"
"282.19200","23.51612","0.00311"
"282.19800","23.51666","0.00296"
"282.20400","23.51714","0.00281"
"282.21000","23.51762","0.00266"
"282.21600","23.51815","0.00251"
"282.22200","23.51863","0.00251"
"282.22800","23.51911","0.00266"
"282.23400","23.51965","0.00274"
"282.24000","23.52012","0.00279"
"282.24600","23.52061","0.00290"
"282.25200","23.52114","0.00298"
"282.25800","23.52162","0.00305"
"282.26400","23.52216","0.00316"
"282.27000","23.52264","0.00324"
"282.27600","23.52312","0.00328"
"282.28200","23.52365","0.00329"
"282.28800","23.52413","0.00324"
"282.29400","23.52461","0.00313"
"282.30000","23.52515","0.00310"
"282.30600","23.52563","0.00306"
"282.31200","23.52617","0.00303"
"282.31800","23.52664","0.00300"
"282.32400","23.52718","0.00290"
"282.33000","23.52766","0.00287"
"282.33600","23.52814","0.00286"
"282.34200","23.52868","0.00293"
"282.34800","23.52916","0.00303"
"282.35400","23.52963","0.00313"
"282.36000","23.53017","0.00328"
"282.36600","23.53065","0.00343"
"282.37200","23.53119","0.00346"
"282.37800","23.53166","0.00344"
"282.38400","23.53214","0.00335"
"282.39000","23.53268","0.00330"
"282.39600","23.53316","0.00321"
"282.40200","23.53370","0.00304"
"282.40800","23.53418","0.00294"
"282.41400","23.53465","0.00288"
"282.42000","23.53519","0.00283"
"282.42600","23.53567","0.00288"
"282.43200","23.53615","0.00297"
"282.43800","23.53669","0.00305"
"282.44400","23.53717","0.00304"
"282.45000","23.53770","0.00315"
"282.45600","23.53818","0.00329"
"282.46200","23.53866","0.00339"
"282.46800","23.53920","0.00354"
"282.47400","23.53968","0.00368"
"282.48000","23.54021","0.00372"
"282.48600","23.54070","0.00372"
"282.49200","23.54117","0.00364"
"282.49800","23.54171","0.00351"
"282.50400","23.54219","0.00333"
"282.51000","23.54273","0.00321"
"282.51600","23.54320","0.00317"
"282.52200","23.54368","0.00319"
"282.52800","23.54422","0.00324"
"282.53400","23.54470","0.00327"
"282.54000","23.54518","0.00324"
"282.54600","23.54572","0.00317"
"282.55200","23.54619","0.00317"
"282.55800","23.54667","0.00325"
"282.56400","23.54721","0.00330"
"282.57000","23.54769","0.00332"
"282.57600","23.54823","0.00339"
"282.58200","23.54871","0.00345"
"282.58800","23.54918","0.00346"
"282.59400","23.54966","0.00341"
"282.60000","23.55020","0.00332"
"282.60600","23.55068","0.00325"
"282.61200","23.55122","0.00330"
"282.61800","23.55169","0.00329"
"282.62400","23.55217","0.00329"
"282.63000","23.55271","0.00332"
"282.63600","23.55319","0.00326"
"282.64200","23.55373","0.00320"
"282.64800","23.55421","0.00312"
"282.65400","23.55468","0.00304"
"282.66000","23.55522","0.00302"
"282.66600","23.55570","0.00299"
"282.67200","23.55624","0.00299"
"282.67800","23.55672","0.00297"
"282.68400","23.55720","0.00296"
"282.69000","23.55767","0.00297"
"282.69600","23.55815","0.00291"
"282.70200","23.55869","0.00287"
"282.70800","23.55917","0.00290"
"282.71400","23.55965","0.00304"
"282.72000","23.56012","0.00317"
"282.72600","23.56066","0.00321"
"282.73200","23.56114","0.00318"
"282.73800","23.56162","0.00318"
"282.74400","23.56216","0.00313"
"282.75000","23.56264","0.00311"
"282.75600","23.56311","0.00310"
"282.76200","23.56365","0.00318"
"282.76800","23.56413","0.00323"
"282.77400","23.56467","0.00320"
"282.78000","23.56515","0.00307"
"282.78600","23.56569","0.00300"
"282.79200","23.56616","0.00297"
"282.79800","23.56664","0.00310"
"282.80400","23.56718","0.00326"
"282.81000","23.56766","0.00326"
"282.81600","23.56814","0.00322"
"282.82200","23.56867","0.00322"
"282.82800","23.56915","0.00319"
"282.83400","23.56963","0.00324"
"282.84000","23.57017","0.00329"
"282.84600","23.57065","0.00330"
"282.85200","23.57113","0.00318"
"282.85800","23.57161","0.00304"
"282.86400","23.57214","0.00292"
"282.87000","23.57262","0.00283"
"282.87600","23.57310","0.00282"
"282.88200","23.57364","0.00300"
"282.88800","23.57412","0.00321"
"282.89400","23.57465","0.00331"
"282.90000","23.57513","0.00338"
"282.90600","23.57567","0.00340"
"282.91200","23.57615","0.00335"
"282.91800","23.57669","0.00328"
"282.92400","23.57717","0.00320"
"282.93000","23.57771","0.00306"
"282.93600","23.57818","0.00300"
"282.94200","23.57872","0.00302"
"282.94800","23.57920","0.00304"
"282.95400","23.57968","0.00299"
"282.96000","23.58016","0.00290"
"282.96600","23.58069","0.00283"
"282.97200","23.58117","0.00284"
"282.97800","23.58165","0.00299"
"282.98400","23.58213","0.00309"
"282.99000","23.58267","0.00321"
"282.99600","23.58315","0.00335"
"283.00200","23.58362","0.00344"
"283.00800","23.58416","0.00350"
"283.01400","23.58464","0.00359"
"283.02000","23.58518","0.00356"
"283.02600","23.58566","0.00350"
"283.03200","23.58614","0.00348"
"283.03800","23.58661","0.00350"
"283.04400","23.58715","0.00348"
"283.05000","23.58763","0.00349"
"283.05600","23.58817","0.00343"
"283.06200","23.58865","0.00342"
"283.06800","23.58918","0.00353"
"283.07400","23.58966","0.00365"
"283.08000","23.59020","0.00367"
"283.08600","23.59074","0.00360"
"283.09200","23.59122","0.00344"
"283.09800","23.59170","0.00331"
"283.10400","23.59223","0.00320"
"283.11000","23.59271","0.00318"
"283.11600","23.59319","0.00326"
"283.12200","23.59373","0.00333"
"283.12800","23.59420","0.00332"
"283.13400","23.59468","0.00330"
"283.14000","23.59522","0.00333"
"283.14600","23.59570","0.00335"
"283.15200","23.59618","0.00329"
"283.15800","23.59672","0.00325"
"283.16400","23.59720","0.00324"
"283.17000","23.59768","0.00328"
"283.17600","23.59821","0.00330"
"283.18200","23.59869","0.00336"
"283.18800","23.59917","0.00327"
"283.19400","23.59970","0.00318"
"283.20000","23.60018","0.00319"
"283.20600","23.60066","0.00325"
"283.21200","23.60120","0.00329"
"283.21800","23.60168","0.00322"
"283.22400","23.60222","0.00310"
"283.23000","23.60269","0.00309"
"283.23600","23.60317","0.00306"
"283.24200","23.60371","0.00306"
"283.24800","23.60419","0.00310"
"283.25400","23.60467","0.00310"
"283.26000","23.60515","0.00304"
"283.26600","23.60563","0.00302"
"283.27200","23.60616","0.00302"
"283.27800","23.60664","0.00304"
"283.28400","23.60712","0.00306"
"283.29000","23.60766","0.00304"
"283.29600","23.60814","0.00294"
"283.30200","23.60862","0.00293"
"283.30800","23.60915","0.00299"
"283.31400","23.60963","0.00302"
"283.32000","23.61011","0.00302"
"283.32600","23.61065","0.00303"
"283.33200","23.61112","0.00303"
"283.33800","23.61160","0.00307"
"283.34400","23.61208","0.00316"
"283.35000","23.61262","0.00320"
"283.35600","23.61310","0.00329"
"283.36200","23.61364","0.00330"
"283.36800","23.61411","0.00320"
"283.37400","23.61465","0.00306"
"283.38000","23.61519","0.00301"
"283.38600","23.61567","0.00296"
"283.39200","23.61615","0.00296"
"283.39800","23.61668","0.00305"
"283.40400","23.61716","0.00313"
"283.41000","23.61764","0.00323"
"283.41600","23.61818","0.00339"
"283.42200","23.61866","0.00350"
"283.42800","23.61914","0.00356"
"283.43400","23.61962","0.00366"
"283.44000","23.62016","0.00375"
"283.44600","23.62063","0.00369"
"283.45200","23.62117","0.00355"
"283.45800","23.62165","0.00341"
"283.46400","23.62219","0.00332"
"283.47000","23.62266","0.00330"
"283.47600","23.62314","0.00325"
"283.48200","23.62368","0.00330"
"283.48800","23.62416","0.00324"
"283.49400","23.62470","0.00313"
"283.50000","23.62518","0.00305"
"283.50600","23.62572","0.00305"
"283.51200","23.62619","0.00301"
"283.51800","23.62667","0.00302"
"283.52400","23.62721","0.00300"
"283.53000","23.62769","0.00296"
"283.53600","23.62817","0.00292"
"283.54200","23.62864","0.00303"
"283.54800","23.62918","0.00317"
"283.55400","23.62966","0.00330"
"283.56000","23.63014","0.00337"
"283.56600","23.63062","0.00333"
"283.57200","23.63116","0.00327"
"283.57800","23.63163","0.00311"
"283.58400","23.63211","0.00299"
"283.59000","23.63265","0.00300"
"283.59600","23.63313","0.00300"
"283.60200","23.63360","0.00305"
"283.60800","23.63415","0.00315"
"283.61400","23.63462","0.00324"
"283.62000","23.63516","0.00323"
"283.62600","23.63564","0.00332"
"283.63200","23.63612","0.00342"
"283.63800","23.63665","0.00343"
"283.64400","23.63719","0.00338"
"283.65000","23.63767","0.00334"
"283.65600","23.63821","0.00335"
"283.66200","23.63869","0.00338"
"283.66800","23.63917","0.00335"
"283.67400","23.63971","0.00336"
"283.68000","23.64018","0.00334"
"283.68600","23.64066","0.00325"
"283.69200","23.64120","0.00318"
"283.69800","23.64168","0.00319"
"283.70400","23.64216","0.00321"
"283.71000","23.64263","0.00333"
"283.71600","23.64311","0.00343"
"283.72200","23.64365","0.00345"
"283.72800","23.64413","0.00339"
"283.73400","23.64461","0.00332"
"283.74000","23.64515","0.00322"
"283.74600","23.64562","0.00315"
"283.75200","23.64610","0.00304"
"283.75800","23.64664","0.00292"
"283.76400","23.64712","0.00284"
"283.77000","23.64766","0.00281"
"283.77600","23.64814","0.00280"
"283.78200","23.64861","0.00287"
"283.78800","23.64915","0.00299"
"283.79400","23.64963","0.00315"
"283.80000","23.65017","0.00323"
"283.80600","23.65065","0.00319"
"283.81200","23.65112","0.00307"
"283.81800","23.65160","0.00291"
"283.82400","23.65214","0.00285"
"283.83000","23.65262","0.00299"
"283.83600","23.65310","0.00309"
"283.84200","23.65358","0.00315"
"283.84800","23.65405","0.00324"
"283.85400","23.65459","0.00322"
"283.86000","23.65507","0.00317"
"283.86600","23.65555","0.00327"
"283.87200","23.65603","0.00342"
"283.87800","23.65657","0.00358"
"283.88400","23.65704","0.00353"
"283.89000","23.65752","0.00339"
"283.89600","23.65806","0.00330"
"283.90200","23.65854","0.00326"
"283.90800","23.65908","0.00333"
"283.91400","23.65955","0.00343"
"283.92000","23.66009","0.00355"
"283.92600","23.66057","0.00349"
"283.93200","23.66111","0.00342"
"283.93800","23.66165","0.00342"
"283.94400","23.66213","0.00346"
"283.95000","23.66266","0.00356"
"283.95600","23.66320","0.00358"
"283.96200","23.66368","0.00354"
"283.96800","23.66416","0.00356"
"283.97400","23.66470","0.00362"
"283.98000","23.66518","0.00383"
"283.98600","23.66565","0.00394"
"283.99200","23.66613","0.00398"
"283.99800","23.66667","0.00397"
"284.00400","23.66715","0.00389"
"284.01000","23.66769","0.00380"
"284.01600","23.66817","0.00365"
"284.02200","23.66864","0.00352"
"284.02800","23.66918","0.00342"
"284.03400","23.66966","0.00335"
"284.04000","23.67020","0.00323"
"284.04600","23.67068","0.00323"
"284.05200","23.67121","0.00320"
"284.05800","23.67169","0.00312"
"284.06400","23.67223","0.00311"
"284.07000","23.67271","0.00315"
"284.07600","23.67325","0.00314"
"284.08200","23.67373","0.00310"
"284.08800","23.67426","0.00311"
"284.09400","23.67474","0.00311"
"284.10000","23.67522","0.00313"
"284.10600","23.67576","0.00321"
"284.11200","23.67624","0.00335"
"284.11800","23.67672","0.00345"
"284.12400","23.67719","0.00347"
"284.13000","23.67773","0.00343"
"284.13600","23.67821","0.00338"
"284.14200","23.67869","0.00330"
"284.14800","23.67916","0.00317"
"284.15400","23.67964","0.00302"
"284.16000","23.68018","0.00294"
"284.16600","23.68066","0.00297"
"284.17200","23.68120","0.00304"
"284.17800","23.68168","0.00317"
"284.18400","23.68216","0.00332"
"284.19000","23.68270","0.00338"
"284.19600","23.68317","0.00342"
"284.20200","23.68371","0.00340"
"284.20800","23.68419","0.00343"
"284.21400","23.68472","0.00343"
"284.22000","23.68521","0.00343"
"284.22600","23.68574","0.00355"
"284.23200","23.68622","0.00361"
"284.23800","23.68676","0.00367"
"284.24400","23.68724","0.00362"
"284.25000","23.68772","0.00355"
"284.25600","23.68826","0.00350"
"284.26200","23.68873","0.00355"
"284.26800","23.68921","0.00353"
"284.27400","23.68969","0.00348"
"284.28000","23.69023","0.00344"
"284.28600","23.69070","0.00337"
"284.29200","23.69118","0.00332"
"284.29800","23.69172","0.00338"
"284.30400","23.69220","0.00343"
"284.31000","23.69268","0.00349"
"284.31600","23.69316","0.00351"
"284.32200","23.69369","0.00350"
"284.32800","23.69417","0.00354"
"284.33400","23.69465","0.00356"
"284.34000","23.69519","0.00353"
"284.34600","23.69567","0.00354"
"284.35200","23.69621","0.00357"
"284.35800","23.69668","0.00355"
"284.36400","23.69722","0.00346"
"284.37000","23.69770","0.00334"
"284.37600","23.69818","0.00326"
"284.38200","23.69872","0.00320"
"284.38800","23.69920","0.00316"
"284.39400","23.69967","0.00309"
"284.40000","23.70015","0.00306"
"284.40600","23.70069","0.00305"
"284.41200","23.70117","0.00309"
"284.41800","23.70165","0.00316"
"284.42400","23.70218","0.00317"
"284.43000","23.70266","0.00312"
"284.43600","23.70314","0.00305"
"284.44200","23.70368","0.00300"
"284.44800","23.70416","0.00301"
"284.45400","23.70464","0.00309"
"284.46000","23.70511","0.00317"
"284.46600","23.70565","0.00325"
"284.47200","23.70613","0.00333"
"284.47800","23.70667","0.00345"
"284.48400","23.70715","0.00351"
"284.49000","23.70763","0.00354"
"284.49600","23.70816","0.00362"
"284.50200","23.70864","0.00366"
"284.50800","23.70918","0.00364"
"284.51400","23.70966","0.00353"
"284.52000","23.71020","0.00350"
"284.52600","23.71067","0.00340"
"284.53200","23.71115","0.00332"
"284.53800","23.71163","0.00324"
"284.54400","23.71217","0.00322"
"284.55000","23.71265","0.00314"
"284.55600","23.71313","0.00308"
"284.56200","23.71366","0.00301"
"284.56800","23.71414","0.00293"
"284.57400","23.71468","0.00299"
"284.58000","23.71516","0.00315"
"284.58600","23.71570","0.00330"
"284.59200","23.71618","0.00330"
"284.59800","23.71665","0.00322"
"284.60400","23.71719","0.00312"
"284.61000","23.71767","0.00306"
"284.61600","23.71821","0.00315"
"284.62200","23.71869","0.00326"
"284.62800","23.71922","0.00346"
"284.63400","23.71970","0.00363"
"284.64000","23.72024","0.00369"
"284.64600","23.72072","0.00370"
"284.65200","23.72126","0.00365"
"284.65800","23.72174","0.00357"
"284.66400","23.72228","0.00352"
"284.67000","23.72275","0.00344"
"284.67600","23.72323","0.00335"
"284.68200","23.72371","0.00338"
"284.68800","23.72425","0.00344"
"284.69400","23.72473","0.00352"
"284.70000","23.72520","0.00356"
"284.70600","23.72574","0.00362"
"284.71200","23.72622","0.00369"
"284.71800","23.72670","0.00380"
"284.72400","23.72724","0.00379"
"284.73000","23.72771","0.00375"
"284.73600","23.72819","0.00370"
"284.74200","23.72867","0.00359"
"284.74800","23.72915","0.00352"
"284.75400","23.72969","0.00344"
"284.76000","23.73017","0.00342"
"284.76600","23.73064","0.00341"
"284.77200","23.73118","0.00342"
"284.77800","23.73166","0.00351"
"284.78400","23.73220","0.00364"
"284.79000","23.73268","0.00378"
"284.79600","23.73322","0.00374"
"284.80200","23.73369","0.00365"
"284.80800","23.73423","0.00353"
"284.81400","23.73471","0.00341"
"284.82000","23.73525","0.00336"
"284.82600","23.73573","0.00335"
"284.83200","23.73621","0.00343"
"284.83800","23.73668","0.00351"
"284.84400","23.73716","0.00352"
"284.85000","23.73764","0.00351"
"284.85600","23.73818","0.00346"
"284.86200","23.73866","0.00340"
"284.86800","23.73914","0.00338"
"284.87400","23.73961","0.00337"
"284.88000","23.74015","0.00338"
"284.88600","23.74063","0.00334"
"284.89200","23.74111","0.00330"
"284.89800","23.74165","0.00333"
"284.90400","23.74212","0.00333"
"284.91000","23.74266","0.00334"
"284.91600","23.74314","0.00340"
"284.92200","23.74362","0.00346"
"284.92800","23.74416","0.00348"
"284.93400","23.74464","0.00345"
"284.94000","23.74518","0.00341"
"284.94600","23.74565","0.00335"
"284.95200","23.74619","0.00339"
"284.95800","23.74667","0.00344"
"284.96400","23.74721","0.00352"
"284.97000","23.74768","0.00345"
"284.97600","23.74817","0.00332"
"284.98200","23.74864","0.00326"
"284.98800","23.74912","0.00333"
"284.99400","23.74966","0.00336"
"285.00000","23.75014","0.00337"
"285.00600","23.75062","0.00334"
"285.01200","23.75109","0.00337"
"285.01800","23.75163","0.00345"
"285.02400","23.75211","0.00347"
"285.03000","23.75265","0.00351"
"285.03600","23.75313","0.00349"
"285.04200","23.75360","0.00337"
"285.04800","23.75414","0.00330"
"285.05400","23.75462","0.00334"
"285.06000","23.75516","0.00340"
"285.06600","23.75564","0.00351"
"285.07200","23.75618","0.00361"
"285.07800","23.75665","0.00365"
"285.08400","23.75719","0.00361"
"285.09000","23.75767","0.00350"
"285.09600","23.75821","0.00347"
"285.10200","23.75869","0.00348"
"285.10800","23.75922","0.00342"
"285.11400","23.75970","0.00344"
"285.12000","23.76024","0.00349"
"285.12600","23.76072","0.00351"
"285.13200","23.76120","0.00351"
"285.13800","23.76174","0.00341"
"285.14400","23.76221","0.00320"
"285.15000","23.76269","0.00306"
"285.15600","23.76323","0.00302"
"285.16200","23.76371","0.00303"
"285.16800","23.76418","0.00302"
"285.17400","23.76467","0.00302"
"285.18000","23.76514","0.00303"
"285.18600","23.76568","0.00313"
"285.19200","23.76616","0.00329"
"285.19800","23.76664","0.00328"
"285.20400","23.76718","0.00326"
"285.21000","23.76765","0.00322"
"285.21600","23.76819","0.00318"
"285.22200","23.76867","0.00322"
"285.22800","23.76921","0.00331"
"285.23400","23.76969","0.00344"
"285.24000","23.77022","0.00346"
"285.24600","23.77070","0.00353"
"285.25200","23.77118","0.00365"
"285.25800","23.77172","0.00374"
"285.26400","23.77220","0.00371"
"285.27000","23.77268","0.00367"
"285.27600","23.77315","0.00363"
"285.28200","23.77369","0.00363"
"285.28800","23.77417","0.00367"
"285.29400","23.77471","0.00379"
"285.30000","23.77519","0.00391"
"285.30600","23.77567","0.00388"
"285.31200","23.77620","0.00378"
"285.31800","23.77668","0.00369"
"285.32400","23.77716","0.00352"
"285.33000","23.77770","0.00333"
"285.33600","23.77818","0.00314"
"285.34200","23.77866","0.00301"
"285.34800","23.77919","0.00297"
"285.35400","23.77967","0.00301"
"285.36000","23.78015","0.00303"
"285.36600","23.78069","0.00306"
"285.37200","23.78117","0.00314"
"285.37800","23.78170","0.00316"
"285.38400","23.78218","0.00318"
"285.39000","23.78272","0.00324"
"285.39600","23.78320","0.00326"
"285.40200","23.78368","0.00329"
"285.40800","23.78415","0.00330"
"285.41400","23.78469","0.00334"
"285.42000","23.78517","0.00337"
"285.42600","23.78565","0.00341"
"285.43200","23.78619","0.00339"
"285.43800","23.78667","0.00344"
"285.44400","23.78714","0.00350"
"285.45000","23.78768","0.00346"
"285.45600","23.78816","0.00347"
"285.46200","23.78870","0.00356"
"285.46800","23.78918","0.00366"
"285.47400","23.78966","0.00370"
"285.48000","23.79020","0.00375"
"285.48600","23.79067","0.00373"
"285.49200","23.79115","0.00367"
"285.49800","23.79163","0.00367"
"285.50400","23.79217","0.00369"
"285.51000","23.79265","0.00361"
"285.51600","23.79312","0.00351"
"285.52200","23.79366","0.00343"
"285.52800","23.79414","0.00337"
"285.53400","23.79468","0.00335"
"285.54000","23.79516","0.00324"
"285.54600","23.79564","0.00318"
"285.55200","23.79618","0.00309"
"285.55800","23.79665","0.00321"
"285.56400","23.79713","0.00340"
