End date,"12/21/2016"
Specimen label,"23DG_88_run2"
"272.92200","51.74312","0.00933"
"272.92800","51.74359","0.00936"
"272.93400","51.74413","0.00948"
"272.94000","51.74461","0.00948"
"272.94600","51.74509","0.00950"
"272.95200","51.74557","0.00948"
"272.95800","51.74611","0.00949"
"272.96400","51.74659","0.00952"
"272.97000","51.74706","0.00954"
"272.97600","51.74760","0.00964"
"272.98200","51.74808","0.00968"
"272.98800","51.74856","0.00968"
"272.99400","51.74910","0.00972"
"273.00000","51.74957","0.00976"
"273.00600","51.75006","0.00971"
"273.01200","51.75059","0.00971"
"273.01800","51.75107","0.00971"
"273.02400","51.75154","0.00968"
"273.03000","51.75209","0.00970"
"273.03600","51.75257","0.00964"
"273.04200","51.75304","0.00958"
"273.04800","51.75352","0.00960"
"273.05400","51.75406","0.00959"
"273.06000","51.75454","0.00955"
"273.06600","51.75502","0.00955"
"273.07200","51.75550","0.00946"
"273.07800","51.75603","0.00949"
"273.08400","51.75651","0.00962"
"273.09000","51.75698","0.00964"
"273.09600","51.75753","0.00970"
"273.10200","51.75801","0.00966"
"273.10800","51.75854","0.00952"
"273.11400","51.75902","0.00945"
"273.12000","51.75956","0.00930"
"273.12600","51.76004","0.00921"
"273.13200","51.76052","0.00917"
"273.13800","51.76105","0.00920"
"273.14400","51.76153","0.00929"
"273.15000","51.76202","0.00926"
"273.15600","51.76255","0.00928"
"273.16200","51.76302","0.00929"
"273.16800","51.76357","0.00929"
"273.17400","51.76405","0.00933"
"273.18000","51.76458","0.00937"
"273.18600","51.76506","0.00928"
"273.19200","51.76560","0.00927"
"273.19800","51.76608","0.00928"
"273.20400","51.76662","0.00923"
"273.21000","51.76710","0.00925"
"273.21600","51.76763","0.00936"
"273.22200","51.76811","0.00938"
"273.22800","51.76859","0.00945"
"273.23400","51.76913","0.00952"
"273.24000","51.76961","0.00960"
"273.24600","51.77014","0.00972"
"273.25200","51.77062","0.00971"
"273.25800","51.77110","0.00957"
"273.26400","51.77164","0.00948"
"273.27000","51.77211","0.00943"
"273.27600","51.77265","0.00942"
"273.28200","51.77314","0.00947"
"273.28800","51.77361","0.00950"
"273.29400","51.77415","0.00944"
"273.30000","51.77462","0.00942"
"273.30600","51.77511","0.00941"
"273.31200","51.77558","0.00952"
"273.31800","51.77606","0.00964"
"273.32400","51.77660","0.00965"
"273.33000","51.77708","0.00975"
"273.33600","51.77762","0.00982"
"273.34200","51.77809","0.00984"
"273.34800","51.77857","0.00989"
"273.35400","51.77911","0.00993"
"273.36000","51.77959","0.00987"
"273.36600","51.78007","0.00977"
"273.37200","51.78061","0.00962"
"273.37800","51.78109","0.00953"
"273.38400","51.78162","0.00935"
"273.39000","51.78210","0.00915"
"273.39600","51.78258","0.00904"
"273.40200","51.78312","0.00892"
"273.40800","51.78360","0.00893"
"273.41400","51.78407","0.00901"
"273.42000","51.78461","0.00912"
"273.42600","51.78509","0.00930"
"273.43200","51.78556","0.00940"
"273.43800","51.78611","0.00945"
"273.44400","51.78658","0.00948"
"273.45000","51.78706","0.00950"
"273.45600","51.78761","0.00957"
"273.46200","51.78808","0.00972"
"273.46800","51.78856","0.00979"
"273.47400","51.78910","0.00976"
"273.48000","51.78958","0.00968"
"273.48600","51.79005","0.00958"
"273.49200","51.79059","0.00943"
"273.49800","51.79107","0.00925"
"273.50400","51.79161","0.00911"
"273.51000","51.79208","0.00908"
"273.51600","51.79256","0.00910"
"273.52200","51.79310","0.00905"
"273.52800","51.79358","0.00901"
"273.53400","51.79406","0.00903"
"273.54000","51.79454","0.00910"
"273.54600","51.79508","0.00919"
"273.55200","51.79555","0.00929"
"273.55800","51.79609","0.00936"
"273.56400","51.79657","0.00935"
"273.57000","51.79705","0.00928"
"273.57600","51.79759","0.00926"
"273.58200","51.79807","0.00932"
"273.58800","51.79854","0.00939"
"273.59400","51.79908","0.00942"
"273.60000","51.79956","0.00947"
"273.60600","51.80003","0.00953"
"273.61200","51.80051","0.00959"
"273.61800","51.80106","0.00963"
"273.62400","51.80153","0.00961"
"273.63000","51.80201","0.00963"
"273.63600","51.80255","0.00972"
"273.64200","51.80303","0.00983"
"273.64800","51.80357","0.00977"
"273.65400","51.80404","0.00960"
"273.66000","51.80458","0.00947"
"273.66600","51.80506","0.00944"
"273.67200","51.80560","0.00941"
"273.67800","51.80608","0.00949"
"273.68400","51.80655","0.00955"
"273.69000","51.80709","0.00956"
"273.69600","51.80757","0.00959"
"273.70200","51.80805","0.00959"
"273.70800","51.80853","0.00955"
"273.71400","51.80907","0.00957"
"273.72000","51.80955","0.00950"
"273.72600","51.81003","0.00939"
"273.73200","51.81056","0.00945"
"273.73800","51.81104","0.00959"
"273.74400","51.81158","0.00974"
"273.75000","51.81205","0.00988"
"273.75600","51.81260","0.00995"
"273.76200","51.81307","0.00996"
"273.76800","51.81361","0.00997"
"273.77400","51.81415","0.01005"
"273.78000","51.81462","0.01013"
"273.78600","51.81517","0.01015"
"273.79200","51.81564","0.01005"
"273.79800","51.81612","0.00992"
"273.80400","51.81666","0.00975"
"273.81000","51.81713","0.00976"
"273.81600","51.81762","0.00981"
"273.82200","51.81810","0.00972"
"273.82800","51.81863","0.00965"
"273.83400","51.81911","0.00960"
"273.84000","51.81959","0.00958"
"273.84600","51.82007","0.00969"
"273.85200","51.82054","0.00977"
"273.85800","51.82108","0.00975"
"273.86400","51.82156","0.00965"
"273.87000","51.82204","0.00961"
"273.87600","51.82258","0.00973"
"273.88200","51.82306","0.00987"
"273.88800","51.82354","0.00991"
"273.89400","51.82401","0.00999"
"273.90000","51.82455","0.00996"
"273.90600","51.82503","0.00987"
"273.91200","51.82557","0.00995"
"273.91800","51.82611","0.00993"
"273.92400","51.82658","0.00983"
"273.93000","51.82713","0.00973"
"273.93600","51.82760","0.00962"
"273.94200","51.82814","0.00963"
"273.94800","51.82862","0.00982"
"273.95400","51.82909","0.01002"
"273.96000","51.82957","0.01022"
"273.96600","51.83011","0.01037"
"273.97200","51.83059","0.01036"
"273.97800","51.83107","0.01040"
"273.98400","51.83155","0.01031"
"273.99000","51.83209","0.01013"
"273.99600","51.83257","0.01002"
"274.00200","51.83304","0.00997"
"274.00800","51.83352","0.00995"
"274.01400","51.83406","0.00995"
"274.02000","51.83454","0.00993"
"274.02600","51.83501","0.00993"
"274.03200","51.83549","0.00993"
"274.03800","51.83603","0.00991"
"274.04400","51.83651","0.00991"
"274.05000","51.83705","0.00991"
"274.05600","51.83752","0.00987"
"274.06200","51.83807","0.00992"
"274.06800","51.83854","0.00994"
"274.07400","51.83908","0.00990"
"274.08000","51.83956","0.00979"
"274.08600","51.84004","0.00962"
"274.09200","51.84058","0.00956"
"274.09800","51.84105","0.00959"
"274.10400","51.84153","0.00959"
"274.11000","51.84201","0.00965"
"274.11600","51.84255","0.00970"
"274.12200","51.84303","0.00963"
"274.12800","51.84351","0.00966"
"274.13400","51.84399","0.00970"
"274.14000","51.84452","0.00975"
"274.14600","51.84500","0.00985"
"274.15200","51.84548","0.00990"
"274.15800","51.84602","0.00989"
"274.16400","51.84650","0.00984"
"274.17000","51.84697","0.00979"
"274.17600","51.84745","0.00980"
"274.18200","51.84799","0.00978"
"274.18800","51.84846","0.00966"
"274.19400","51.84900","0.00964"
"274.20000","51.84948","0.00965"
"274.20600","51.85003","0.00966"
"274.21200","51.85050","0.00977"
"274.21800","51.85104","0.00983"
"274.22400","51.85157","0.00984"
"274.23000","51.85205","0.00985"
"274.23600","51.85260","0.00991"
"274.24200","51.85307","0.01006"
"274.24800","51.85355","0.01021"
"274.25400","51.85403","0.01023"
"274.26000","51.85456","0.01016"
"274.26600","51.85504","0.01003"
"274.27200","51.85552","0.00991"
"274.27800","51.85606","0.00995"
"274.28400","51.85654","0.00999"
"274.29000","51.85708","0.00995"
"274.29600","51.85755","0.00987"
"274.30200","51.85809","0.00981"
"274.30800","51.85857","0.00977"
"274.31400","51.85905","0.00976"
"274.32000","51.85959","0.00978"
"274.32600","51.86007","0.00985"
"274.33200","51.86055","0.00984"
"274.33800","51.86108","0.00977"
"274.34400","51.86156","0.00979"
"274.35000","51.86210","0.00983"
"274.35600","51.86258","0.00982"
"274.36200","51.86312","0.00976"
"274.36800","51.86359","0.00978"
"274.37400","51.86413","0.00984"
"274.38000","51.86461","0.00986"
"274.38600","51.86509","0.00993"
"274.39200","51.86563","0.01004"
"274.39800","51.86610","0.01017"
"274.40400","51.86658","0.01027"
"274.41000","51.86707","0.01034"
"274.41600","51.86760","0.01027"
"274.42200","51.86808","0.01016"
"274.42800","51.86856","0.01010"
"274.43400","51.86910","0.00996"
"274.44000","51.86957","0.00971"
"274.44600","51.87011","0.00948"
"274.45200","51.87059","0.00935"
"274.45800","51.87107","0.00935"
"274.46400","51.87161","0.00946"
"274.47000","51.87208","0.00959"
"274.47600","51.87262","0.00965"
"274.48200","51.87310","0.00960"
"274.48800","51.87358","0.00946"
"274.49400","51.87411","0.00955"
"274.50000","51.87459","0.00964"
"274.50600","51.87513","0.00970"
"274.51200","51.87561","0.00977"
"274.51800","51.87615","0.00986"
"274.52400","51.87663","0.00986"
"274.53000","51.87711","0.00988"
"274.53600","51.87765","0.00996"
"274.54200","51.87812","0.01003"
"274.54800","51.87860","0.01001"
"274.55400","51.87908","0.00993"
"274.56000","51.87955","0.00995"
"274.56600","51.88010","0.01004"
"274.57200","51.88057","0.01009"
"274.57800","51.88105","0.01018"
"274.58400","51.88159","0.01023"
"274.59000","51.88206","0.01019"
"274.59600","51.88255","0.01016"
"274.60200","51.88303","0.01022"
"274.60800","51.88357","0.01030"
"274.61400","51.88404","0.01040"
"274.62000","51.88452","0.01032"
"274.62600","51.88506","0.01024"
"274.63200","51.88554","0.01019"
"274.63800","51.88607","0.01012"
"274.64400","51.88655","0.01018"
"274.65000","51.88703","0.01023"
"274.65600","51.88757","0.01011"
"274.66200","51.88805","0.01001"
"274.66800","51.88858","0.00992"
"274.67400","51.88906","0.00991"
"274.68000","51.88955","0.00987"
"274.68600","51.89002","0.00983"
"274.69200","51.89050","0.00978"
"274.69800","51.89104","0.00974"
"274.70400","51.89151","0.00961"
"274.71000","51.89199","0.00963"
"274.71600","51.89253","0.00977"
"274.72200","51.89301","0.00978"
"274.72800","51.89349","0.00971"
"274.73400","51.89402","0.00972"
"274.74000","51.89450","0.00977"
"274.74600","51.89499","0.00985"
"274.75200","51.89552","0.00999"
"274.75800","51.89600","0.01006"
"274.76400","51.89653","0.01009"
"274.77000","51.89708","0.01007"
"274.77600","51.89756","0.01013"
"274.78200","51.89809","0.01022"
"274.78800","51.89857","0.01032"
"274.79400","51.89911","0.01033"
"274.80000","51.89965","0.01020"
"274.80600","51.90013","0.01006"
"274.81200","51.90067","0.01003"
"274.81800","51.90114","0.01001"
"274.82400","51.90162","0.00998"
"274.83000","51.90216","0.00996"
"274.83600","51.90264","0.00992"
"274.84200","51.90311","0.00986"
"274.84800","51.90359","0.00988"
"274.85400","51.90413","0.00993"
"274.86000","51.90461","0.01005"
"274.86600","51.90508","0.01016"
"274.87200","51.90562","0.01014"
"274.87800","51.90611","0.01010"
"274.88400","51.90659","0.01015"
"274.89000","51.90712","0.01009"
"274.89600","51.90760","0.01005"
"274.90200","51.90808","0.00994"
"274.90800","51.90861","0.00980"
"274.91400","51.90909","0.00970"
"274.92000","51.90963","0.00966"
"274.92600","51.91011","0.00968"
"274.93200","51.91065","0.00978"
"274.93800","51.91112","0.00986"
"274.94400","51.91166","0.00987"
"274.95000","51.91214","0.00982"
"274.95600","51.91262","0.00981"
"274.96200","51.91310","0.00989"
"274.96800","51.91364","0.00999"
"274.97400","51.91412","0.01008"
"274.98000","51.91460","0.01006"
"274.98600","51.91507","0.01002"
"274.99200","51.91561","0.00998"
"274.99800","51.91609","0.01004"
"275.00400","51.91657","0.01004"
"275.01000","51.91710","0.00998"
"275.01600","51.91758","0.00979"
"275.02200","51.91806","0.00962"
"275.02800","51.91860","0.00955"
"275.03400","51.91908","0.00952"
"275.04000","51.91956","0.00951"
"275.04600","51.92010","0.00950"
"275.05200","51.92057","0.00950"
"275.05800","51.92105","0.00950"
"275.06400","51.92159","0.00958"
"275.07000","51.92207","0.00961"
"275.07600","51.92261","0.00965"
"275.08200","51.92314","0.00973"
"275.08800","51.92362","0.00978"
"275.09400","51.92410","0.00987"
"275.10000","51.92464","0.00999"
"275.10600","51.92511","0.01004"
"275.11200","51.92559","0.01020"
"275.11800","51.92607","0.01028"
"275.12400","51.92661","0.01025"
"275.13000","51.92709","0.01026"
"275.13600","51.92757","0.01031"
"275.14200","51.92805","0.01040"
"275.14800","51.92853","0.01034"
"275.15400","51.92906","0.01014"
"275.16000","51.92954","0.00997"
"275.16600","51.93002","0.00992"
"275.17200","51.93056","0.00988"
"275.17800","51.93103","0.00987"
"275.18400","51.93151","0.00975"
"275.19000","51.93206","0.00952"
"275.19600","51.93253","0.00939"
"275.20200","51.93307","0.00937"
"275.20800","51.93354","0.00943"
"275.21400","51.93402","0.00961"
"275.22000","51.93457","0.00978"
"275.22600","51.93504","0.00986"
"275.23200","51.93552","0.00998"
"275.23800","51.93600","0.01001"
"275.24400","51.93654","0.01006"
"275.25000","51.93702","0.01016"
"275.25600","51.93750","0.01012"
"275.26200","51.93798","0.01007"
"275.26800","51.93845","0.01002"
"275.27400","51.93899","0.00999"
"275.28000","51.93947","0.01003"
"275.28600","51.93994","0.01008"
"275.29200","51.94049","0.01016"
"275.29800","51.94096","0.01013"
"275.30400","51.94150","0.01002"
"275.31000","51.94198","0.00993"
"275.31600","51.94245","0.00999"
"275.32200","51.94299","0.00997"
"275.32800","51.94353","0.01002"
"275.33400","51.94402","0.00997"
"275.34000","51.94455","0.00988"
"275.34600","51.94503","0.00987"
"275.35200","51.94556","0.00984"
"275.35800","51.94610","0.00984"
"275.36400","51.94658","0.00984"
"275.37000","51.94712","0.00988"
"275.37600","51.94760","0.00991"
"275.38200","51.94807","0.00989"
"275.38800","51.94862","0.00985"
"275.39400","51.94910","0.00987"
"275.40000","51.94957","0.00987"
"275.40600","51.95011","0.00976"
"275.41200","51.95059","0.00973"
"275.41800","51.95107","0.00980"
"275.42400","51.95160","0.00979"
"275.43000","51.95208","0.00983"
"275.43600","51.95262","0.00983"
"275.44200","51.95310","0.00977"
"275.44800","51.95358","0.00976"
"275.45400","51.95405","0.00974"
"275.46000","51.95459","0.00974"
"275.46600","51.95507","0.00979"
"275.47200","51.95561","0.00987"
"275.47800","51.95609","0.00997"
"275.48400","51.95657","0.00999"
"275.49000","51.95711","0.00996"
"275.49600","51.95758","0.00999"
"275.50200","51.95812","0.00993"
"275.50800","51.95860","0.00980"
"275.51400","51.95914","0.00977"
"275.52000","51.95962","0.00972"
"275.52600","51.96009","0.00970"
"275.53200","51.96063","0.00972"
"275.53800","51.96111","0.00978"
"275.54400","51.96159","0.00985"
"275.55000","51.96207","0.00983"
"275.55600","51.96260","0.00973"
"275.56200","51.96309","0.00976"
"275.56800","51.96356","0.00980"
"275.57400","51.96410","0.00977"
"275.58000","51.96458","0.00972"
"275.58600","51.96506","0.00965"
"275.59200","51.96560","0.00960"
"275.59800","51.96607","0.00956"
"275.60400","51.96655","0.00953"
"275.61000","51.96703","0.00956"
"275.61600","51.96757","0.00961"
"275.62200","51.96804","0.00959"
"275.62800","51.96858","0.00971"
"275.63400","51.96907","0.00993"
"275.64000","51.96960","0.01011"
"275.64600","51.97014","0.01013"
"275.65200","51.97062","0.00999"
"275.65800","51.97110","0.00990"
"275.66400","51.97164","0.00982"
"275.67000","51.97211","0.00981"
"275.67600","51.97265","0.00989"
"275.68200","51.97313","0.00999"
"275.68800","51.97361","0.00997"
"275.69400","51.97409","0.00983"
"275.70000","51.97462","0.00975"
"275.70600","51.97510","0.00972"
"275.71200","51.97558","0.00976"
"275.71800","51.97606","0.00990"
"275.72400","51.97654","0.00989"
"275.73000","51.97708","0.00994"
"275.73600","51.97755","0.01007"
"275.74200","51.97803","0.01024"
"275.74800","51.97857","0.01041"
"275.75400","51.97905","0.01044"
"275.76000","51.97953","0.01043"
"275.76600","51.98006","0.01026"
"275.77200","51.98054","0.00999"
"275.77800","51.98102","0.00990"
"275.78400","51.98156","0.00992"
"275.79000","51.98203","0.00993"
"275.79600","51.98257","0.00999"
"275.80200","51.98306","0.01006"
"275.80800","51.98354","0.01008"
"275.81400","51.98407","0.01006"
"275.82000","51.98455","0.01003"
"275.82600","51.98508","0.01001"
"275.83200","51.98557","0.00996"
"275.83800","51.98605","0.00979"
"275.84400","51.98658","0.00972"
"275.85000","51.98706","0.00975"
"275.85600","51.98754","0.00980"
"275.86200","51.98801","0.00984"
"275.86800","51.98855","0.00985"
"275.87400","51.98903","0.00987"
"275.88000","51.98951","0.00987"
"275.88600","51.98999","0.00984"
"275.89200","51.99052","0.00978"
"275.89800","51.99101","0.00971"
"275.90400","51.99154","0.00957"
"275.91000","51.99202","0.00948"
"275.91600","51.99256","0.00950"
"275.92200","51.99304","0.00950"
"275.92800","51.99358","0.00945"
"275.93400","51.99406","0.00934"
"275.94000","51.99459","0.00921"
"275.94600","51.99513","0.00920"
"275.95200","51.99561","0.00916"
"275.95800","51.99615","0.00919"
"275.96400","51.99663","0.00923"
"275.97000","51.99716","0.00927"
"275.97600","51.99764","0.00933"
"275.98200","51.99812","0.00929"
"275.98800","51.99860","0.00923"
"275.99400","51.99913","0.00925"
"276.00000","51.99961","0.00931"
"276.00600","52.00010","0.00939"
"276.01200","52.00058","0.00944"
"276.01800","52.00105","0.00941"
"276.02400","52.00159","0.00935"
"276.03000","52.00207","0.00940"
"276.03600","52.00254","0.00952"
"276.04200","52.00308","0.00963"
"276.04800","52.00356","0.00973"
"276.05400","52.00410","0.00969"
"276.06000","52.00458","0.00971"
"276.06600","52.00511","0.00979"
"276.07200","52.00559","0.00987"
"276.07800","52.00607","0.00997"
"276.08400","52.00661","0.00998"
"276.09000","52.00709","0.00996"
"276.09600","52.00763","0.00980"
"276.10200","52.00811","0.00960"
"276.10800","52.00858","0.00950"
"276.11400","52.00912","0.00952"
"276.12000","52.00960","0.00945"
"276.12600","52.01008","0.00935"
"276.13200","52.01062","0.00935"
"276.13800","52.01109","0.00935"
"276.14400","52.01157","0.00955"
"276.15000","52.01205","0.00974"
"276.15600","52.01253","0.00985"
"276.16200","52.01307","0.00988"
"276.16800","52.01355","0.00990"
"276.17400","52.01403","0.00993"
"276.18000","52.01450","0.01009"
"276.18600","52.01504","0.01023"
"276.19200","52.01552","0.01026"
"276.19800","52.01606","0.01019"
"276.20400","52.01653","0.01002"
"276.21000","52.01707","0.01004"
"276.21600","52.01755","0.01012"
"276.22200","52.01803","0.01010"
"276.22800","52.01857","0.01010"
"276.23400","52.01904","0.01010"
"276.24000","52.01952","0.01000"
"276.24600","52.02000","0.00986"
"276.25200","52.02054","0.00979"
"276.25800","52.02102","0.00980"
"276.26400","52.02150","0.00970"
"276.27000","52.02197","0.00952"
"276.27600","52.02252","0.00949"
"276.28200","52.02299","0.00952"
"276.28800","52.02348","0.00954"
"276.29400","52.02401","0.00972"
"276.30000","52.02449","0.00989"
"276.30600","52.02502","0.00994"
"276.31200","52.02551","0.00994"
"276.31800","52.02599","0.00991"
"276.32400","52.02652","0.00982"
"276.33000","52.02700","0.00971"
"276.33600","52.02748","0.00959"
"276.34200","52.02802","0.00961"
"276.34800","52.02849","0.00966"
"276.35400","52.02903","0.00972"
"276.36000","52.02951","0.00987"
"276.36600","52.03005","0.00998"
"276.37200","52.03053","0.01003"
"276.37800","52.03106","0.01004"
"276.38400","52.03154","0.00999"
"276.39000","52.03208","0.00993"
"276.39600","52.03256","0.00984"
"276.40200","52.03304","0.00979"
"276.40800","52.03351","0.00979"
"276.41400","52.03405","0.00975"
"276.42000","52.03453","0.00967"
"276.42600","52.03501","0.00971"
"276.43200","52.03555","0.00983"
"276.43800","52.03603","0.00985"
"276.44400","52.03657","0.00984"
"276.45000","52.03704","0.00986"
"276.45600","52.03752","0.00983"
"276.46200","52.03806","0.00979"
"276.46800","52.03854","0.00982"
"276.47400","52.03908","0.00996"
"276.48000","52.03955","0.00995"
"276.48600","52.04003","0.00984"
"276.49200","52.04057","0.00968"
"276.49800","52.04105","0.00961"
"276.50400","52.04153","0.00954"
"276.51000","52.04206","0.00957"
"276.51600","52.04255","0.00966"
"276.52200","52.04308","0.00960"
"276.52800","52.04356","0.00947"
"276.53400","52.04404","0.00934"
"276.54000","52.04458","0.00935"
"276.54600","52.04506","0.00940"
"276.55200","52.04553","0.00945"
"276.55800","52.04607","0.00952"
"276.56400","52.04655","0.00960"
"276.57000","52.04703","0.00978"
"276.57600","52.04757","0.00989"
"276.58200","52.04804","0.01001"
"276.58800","52.04858","0.01002"
"276.59400","52.04906","0.01000"
"276.60000","52.04960","0.00999"
"276.60600","52.05008","0.00992"
"276.61200","52.05061","0.00992"
"276.61800","52.05110","0.00981"
"276.62400","52.05157","0.00958"
"276.63000","52.05210","0.00944"
"276.63600","52.05259","0.00941"
"276.64200","52.05307","0.00953"
"276.64800","52.05355","0.00968"
"276.65400","52.05408","0.00979"
"276.66000","52.05456","0.00985"
"276.66600","52.05504","0.00984"
"276.67200","52.05552","0.00978"
"276.67800","52.05606","0.00973"
"276.68400","52.05654","0.00963"
"276.69000","52.05708","0.00951"
"276.69600","52.05755","0.00944"
"276.70200","52.05803","0.00938"
"276.70800","52.05857","0.00933"
"276.71400","52.05905","0.00929"
"276.72000","52.05952","0.00932"
"276.72600","52.06006","0.00935"
"276.73200","52.06054","0.00941"
"276.73800","52.06102","0.00946"
"276.74400","52.06156","0.00963"
"276.75000","52.06203","0.00988"
"276.75600","52.06252","0.00994"
"276.76200","52.06306","0.00983"
"276.76800","52.06353","0.00972"
"276.77400","52.06401","0.00968"
"276.78000","52.06454","0.00967"
"276.78600","52.06503","0.00963"
"276.79200","52.06551","0.00969"
"276.79800","52.06604","0.00973"
"276.80400","52.06652","0.00961"
"276.81000","52.06700","0.00964"
"276.81600","52.06747","0.00972"
"276.82200","52.06801","0.00975"
"276.82800","52.06849","0.00980"
"276.83400","52.06897","0.00981"
"276.84000","52.06951","0.00975"
"276.84600","52.06998","0.00963"
"276.85200","52.07053","0.00952"
"276.85800","52.07101","0.00952"
"276.86400","52.07148","0.00959"
"276.87000","52.07202","0.00960"
"276.87600","52.07250","0.00961"
"276.88200","52.07304","0.00963"
"276.88800","52.07352","0.00960"
"276.89400","52.07405","0.00952"
"276.90000","52.07453","0.00949"
"276.90600","52.07501","0.00950"
"276.91200","52.07555","0.00955"
"276.91800","52.07602","0.00962"
"276.92400","52.07656","0.00971"
"276.93000","52.07705","0.00972"
"276.93600","52.07753","0.00968"
"276.94200","52.07800","0.00968"
"276.94800","52.07853","0.00971"
"276.95400","52.07902","0.00974"
"276.96000","52.07949","0.00982"
"276.96600","52.08004","0.00996"
"276.97200","52.08051","0.01007"
"276.97800","52.08105","0.01010"
"276.98400","52.08153","0.01000"
"276.99000","52.08206","0.00986"
"276.99600","52.08254","0.00971"
"277.00200","52.08308","0.00945"
"277.00800","52.08356","0.00929"
"277.01400","52.08410","0.00929"
"277.02000","52.08457","0.00929"
"277.02600","52.08511","0.00941"
"277.03200","52.08559","0.00965"
"277.03800","52.08607","0.00976"
"277.04400","52.08661","0.00979"
"277.05000","52.08709","0.00989"
"277.05600","52.08762","0.00990"
"277.06200","52.08810","0.00991"
"277.06800","52.08858","0.00988"
"277.07400","52.08906","0.00989"
"277.08000","52.08960","0.00993"
"277.08600","52.09008","0.00985"
"277.09200","52.09055","0.00975"
"277.09800","52.09109","0.00970"
"277.10400","52.09157","0.00973"
"277.11000","52.09205","0.00988"
"277.11600","52.09259","0.01005"
"277.12200","52.09306","0.01007"
"277.12800","52.09355","0.01005"
"277.13400","52.09408","0.01008"
"277.14000","52.09456","0.01001"
"277.14600","52.09510","0.01000"
"277.15200","52.09558","0.00989"
"277.15800","52.09612","0.00971"
"277.16400","52.09659","0.00961"
"277.17000","52.09713","0.00957"
"277.17600","52.09761","0.00962"
"277.18200","52.09815","0.00966"
"277.18800","52.09863","0.00962"
"277.19400","52.09910","0.00958"
"277.20000","52.09958","0.00960"
"277.20600","52.10012","0.00958"
"277.21200","52.10060","0.00970"
"277.21800","52.10107","0.00992"
"277.22400","52.10155","0.01000"
"277.23000","52.10210","0.01002"
"277.23600","52.10257","0.01000"
"277.24200","52.10305","0.00999"
"277.24800","52.10359","0.01000"
"277.25400","52.10407","0.00995"
"277.26000","52.10455","0.00992"
"277.26600","52.10502","0.00983"
"277.27200","52.10556","0.00973"
"277.27800","52.10604","0.00973"
"277.28400","52.10658","0.00981"
"277.29000","52.10706","0.00988"
"277.29600","52.10754","0.00988"
"277.30200","52.10807","0.00977"
"277.30800","52.10855","0.00966"
"277.31400","52.10909","0.00970"
"277.32000","52.10957","0.00971"
"277.32600","52.11005","0.00980"
"277.33200","52.11059","0.00987"
"277.33800","52.11106","0.00983"
"277.34400","52.11154","0.00982"
"277.35000","52.11208","0.00982"
"277.35600","52.11256","0.00976"
"277.36200","52.11303","0.00978"
"277.36800","52.11351","0.00976"
"277.37400","52.11406","0.00975"
"277.38000","52.11453","0.00985"
"277.38600","52.11507","0.00993"
"277.39200","52.11554","0.01002"
"277.39800","52.11603","0.01006"
"277.40400","52.11657","0.01004"
"277.41000","52.11704","0.01000"
"277.41600","52.11752","0.00993"
"277.42200","52.11800","0.00983"
"277.42800","52.11854","0.00976"
"277.43400","52.11901","0.00977"
"277.44000","52.11955","0.00984"
"277.44600","52.12003","0.00985"
"277.45200","52.12051","0.00989"
"277.45800","52.12105","0.00999"
"277.46400","52.12152","0.01008"
"277.47000","52.12206","0.01010"
"277.47600","52.12254","0.01014"
"277.48200","52.12302","0.01018"
"277.48800","52.12356","0.01009"
"277.49400","52.12404","0.01008"
"277.50000","52.12452","0.01012"
"277.50600","52.12505","0.01004"
"277.51200","52.12553","0.00987"
"277.51800","52.12607","0.00966"
"277.52400","52.12655","0.00955"
"277.53000","52.12709","0.00961"
"277.53600","52.12756","0.00968"
"277.54200","52.12804","0.00974"
"277.54800","52.12858","0.00979"
"277.55400","52.12906","0.00972"
"277.56000","52.12954","0.00967"
"277.56600","52.13007","0.00969"
"277.57200","52.13056","0.00989"
"277.57800","52.13110","0.01010"
"277.58400","52.13157","0.01023"
"277.59000","52.13211","0.01027"
"277.59600","52.13259","0.01028"
"277.60200","52.13307","0.01018"
"277.60800","52.13354","0.01011"
"277.61400","52.13408","0.01015"
"277.62000","52.13456","0.01011"
"277.62600","52.13504","0.00996"
"277.63200","52.13558","0.00986"
"277.63800","52.13605","0.00985"
"277.64400","52.13659","0.00980"
"277.65000","52.13707","0.00976"
"277.65600","52.13761","0.00970"
"277.66200","52.13815","0.00970"
"277.66800","52.13862","0.00974"
"277.67400","52.13916","0.00989"
"277.68000","52.13964","0.01011"
"277.68600","52.14013","0.01024"
"277.69200","52.14066","0.01025"
"277.69800","52.14114","0.01020"
"277.70400","52.14162","0.01008"
"277.71000","52.14209","0.00995"
"277.71600","52.14257","0.00991"
"277.72200","52.14311","0.00992"
"277.72800","52.14359","0.00995"
"277.73400","52.14407","0.00992"
"277.74000","52.14460","0.00988"
"277.74600","52.14508","0.00986"
"277.75200","52.14556","0.00986"
"277.75800","52.14604","0.00998"
"277.76400","52.14658","0.01013"
"277.77000","52.14706","0.01013"
"277.77600","52.14754","0.01006"
"277.78200","52.14807","0.01000"
"277.78800","52.14855","0.00993"
"277.79400","52.14909","0.01003"
"277.80000","52.14956","0.01019"
"277.80600","52.15011","0.01026"
"277.81200","52.15058","0.01032"
"277.81800","52.15112","0.01036"
"277.82400","52.15160","0.01036"
"277.83000","52.15208","0.01036"
"277.83600","52.15255","0.01029"
"277.84200","52.15303","0.01030"
