End date,"12/21/2016"
Specimen label,"24BG_95_run3"
Maximum Load,"0.04333",N

Time,Extension,Load
(s),(mm),(N)
"309.49800","44.63713","0.01867"
"309.50400","44.63767","0.01850"
"309.51000","44.63815","0.01851"
"309.51600","44.63869","0.01853"
"309.52200","44.63917","0.01846"
"309.52800","44.63964","0.01846"
"309.53400","44.64012","0.01845"
"309.54000","44.64066","0.01844"
"309.54600","44.64114","0.01852"
"309.55200","44.64161","0.01866"
"309.55800","44.64215","0.01872"
"309.56400","44.64264","0.01872"
"309.57000","44.64317","0.01864"
"309.57600","44.64365","0.01873"
"309.58200","44.64412","0.01883"
"309.58800","44.64466","0.01881"
"309.59400","44.64515","0.01875"
"309.60000","44.64562","0.01864"
"309.60600","44.64616","0.01858"
"309.61200","44.64664","0.01863"
"309.61800","44.64712","0.01858"
"309.62400","44.64760","0.01864"
"309.63000","44.64813","0.01864"
"309.63600","44.64861","0.01852"
"309.64200","44.64909","0.01848"
"309.64800","44.64962","0.01846"
"309.65400","44.65010","0.01847"
"309.66000","44.65059","0.01864"
"309.66600","44.65112","0.01880"
"309.67200","44.65160","0.01891"
"309.67800","44.65214","0.01904"
"309.68400","44.65262","0.01904"
"309.69000","44.65310","0.01905"
"309.69600","44.65364","0.01893"
"309.70200","44.65417","0.01877"
"309.70800","44.65465","0.01877"
"309.71400","44.65519","0.01881"
"309.72000","44.65567","0.01873"
"309.72600","44.65614","0.01863"
"309.73200","44.65668","0.01853"
"309.73800","44.65716","0.01839"
"309.74400","44.65764","0.01834"
"309.75000","44.65811","0.01837"
"309.75600","44.65865","0.01848"
"309.76200","44.65913","0.01851"
"309.76800","44.65968","0.01858"
"309.77400","44.66015","0.01869"
"309.78000","44.66063","0.01885"
"309.78600","44.66117","0.01900"
"309.79200","44.66164","0.01917"
"309.79800","44.66212","0.01926"
"309.80400","44.66260","0.01929"
"309.81000","44.66314","0.01928"
"309.81600","44.66362","0.01922"
"309.82200","44.66416","0.01920"
"309.82800","44.66463","0.01924"
"309.83400","44.66511","0.01918"
"309.84000","44.66565","0.01911"
"309.84600","44.66613","0.01904"
"309.85200","44.66667","0.01896"
"309.85800","44.66715","0.01902"
"309.86400","44.66763","0.01899"
"309.87000","44.66816","0.01897"
"309.87600","44.66864","0.01902"
"309.88200","44.66912","0.01899"
"309.88800","44.66960","0.01898"
"309.89400","44.67014","0.01907"
"309.90000","44.67061","0.01905"
"309.90600","44.67109","0.01899"
"309.91200","44.67157","0.01893"
"309.91800","44.67205","0.01888"
"309.92400","44.67258","0.01889"
"309.93000","44.67307","0.01891"
"309.93600","44.67354","0.01897"
"309.94200","44.67408","0.01906"
"309.94800","44.67456","0.01903"
"309.95400","44.67504","0.01904"
"309.96000","44.67551","0.01914"
"309.96600","44.67605","0.01922"
"309.97200","44.67654","0.01923"
"309.97800","44.67707","0.01930"
"309.98400","44.67761","0.01928"
"309.99000","44.67809","0.01915"
"309.99600","44.67863","0.01900"
"310.00200","44.67916","0.01895"
"310.00800","44.67964","0.01889"
"310.01400","44.68012","0.01877"
"310.02000","44.68066","0.01858"
"310.02600","44.68114","0.01852"
"310.03200","44.68162","0.01848"
"310.03800","44.68209","0.01841"
"310.04400","44.68263","0.01855"
"310.05000","44.68311","0.01867"
"310.05600","44.68365","0.01866"
"310.06200","44.68413","0.01867"
"310.06800","44.68460","0.01868"
"310.07400","44.68514","0.01861"
"310.08000","44.68562","0.01850"
"310.08600","44.68616","0.01848"
"310.09200","44.68664","0.01863"
"310.09800","44.68711","0.01873"
"310.10400","44.68766","0.01876"
"310.11000","44.68813","0.01890"
"310.11600","44.68867","0.01900"
"310.12200","44.68914","0.01910"
"310.12800","44.68969","0.01916"
"310.13400","44.69017","0.01909"
"310.14000","44.69070","0.01909"
"310.14600","44.69118","0.01899"
"310.15200","44.69166","0.01891"
"310.15800","44.69220","0.01892"
"310.16400","44.69268","0.01878"
"310.17000","44.69316","0.01871"
"310.17600","44.69369","0.01870"
"310.18200","44.69417","0.01860"
"310.18800","44.69465","0.01853"
"310.19400","44.69513","0.01856"
"310.20000","44.69566","0.01869"
"310.20600","44.69614","0.01874"
"310.21200","44.69662","0.01870"
"310.21800","44.69710","0.01872"
"310.22400","44.69764","0.01880"
"310.23000","44.69812","0.01896"
"310.23600","44.69860","0.01919"
"310.24200","44.69913","0.01936"
"310.24800","44.69961","0.01939"
"310.25400","44.70015","0.01919"
"310.26000","44.70063","0.01905"
"310.26600","44.70117","0.01900"
"310.27200","44.70164","0.01895"
"310.27800","44.70218","0.01884"
"310.28400","44.70266","0.01866"
"310.29000","44.70314","0.01856"
"310.29600","44.70367","0.01854"
"310.30200","44.70416","0.01856"
"310.30800","44.70469","0.01863"
"310.31400","44.70517","0.01872"
"310.32000","44.70565","0.01888"
"310.32600","44.70613","0.01907"
"310.33200","44.70667","0.01927"
"310.33800","44.70714","0.01939"
"310.34400","44.70762","0.01946"
"310.35000","44.70816","0.01947"
"310.35600","44.70864","0.01946"
"310.36200","44.70912","0.01946"
"310.36800","44.70960","0.01948"
"310.37400","44.71014","0.01941"
"310.38000","44.71061","0.01936"
"310.38600","44.71115","0.01920"
"310.39200","44.71163","0.01903"
"310.39800","44.71211","0.01888"
"310.40400","44.71265","0.01878"
"310.41000","44.71312","0.01873"
"310.41600","44.71366","0.01873"
"310.42200","44.71414","0.01881"
"310.42800","44.71462","0.01898"
"310.43400","44.71516","0.01909"
"310.44000","44.71563","0.01916"
"310.44600","44.71612","0.01921"
"310.45200","44.71665","0.01923"
"310.45800","44.71712","0.01910"
"310.46400","44.71761","0.01891"
"310.47000","44.71815","0.01881"
"310.47600","44.71863","0.01889"
"310.48200","44.71910","0.01899"
"310.48800","44.71964","0.01900"
"310.49400","44.72012","0.01896"
"310.50000","44.72060","0.01897"
"310.50600","44.72107","0.01892"
"310.51200","44.72161","0.01892"
"310.51800","44.72210","0.01906"
"310.52400","44.72263","0.01915"
"310.53000","44.72311","0.01918"
"310.53600","44.72359","0.01918"
"310.54200","44.72412","0.01915"
"310.54800","44.72461","0.01912"
"310.55400","44.72514","0.01902"
"310.56000","44.72562","0.01892"
"310.56600","44.72615","0.01880"
"310.57200","44.72663","0.01873"
"310.57800","44.72718","0.01876"
"310.58400","44.72765","0.01883"
"310.59000","44.72813","0.01888"
"310.59600","44.72867","0.01886"
"310.60200","44.72915","0.01881"
"310.60800","44.72963","0.01887"
"310.61400","44.73011","0.01896"
"310.62000","44.73064","0.01899"
"310.62600","44.73112","0.01901"
"310.63200","44.73166","0.01896"
"310.63800","44.73214","0.01883"
"310.64400","44.73262","0.01874"
"310.65000","44.73315","0.01877"
"310.65600","44.73363","0.01881"
"310.66200","44.73417","0.01885"
"310.66800","44.73465","0.01887"
"310.67400","44.73513","0.01876"
"310.68000","44.73567","0.01862"
"310.68600","44.73614","0.01855"
"310.69200","44.73668","0.01853"
"310.69800","44.73716","0.01863"
"310.70400","44.73770","0.01866"
"310.71000","44.73817","0.01866"
"310.71600","44.73871","0.01863"
"310.72200","44.73919","0.01860"
"310.72800","44.73967","0.01849"
"310.73400","44.74021","0.01849"
"310.74000","44.74068","0.01855"
"310.74600","44.74117","0.01858"
"310.75200","44.74165","0.01849"
"310.75800","44.74218","0.01850"
"310.76400","44.74266","0.01853"
"310.77000","44.74320","0.01844"
"310.77600","44.74368","0.01842"
"310.78200","44.74416","0.01845"
"310.78800","44.74469","0.01860"
"310.79400","44.74517","0.01870"
"310.80000","44.74565","0.01871"
"310.80600","44.74613","0.01878"
"310.81200","44.74666","0.01888"
"310.81800","44.74714","0.01895"
"310.82400","44.74762","0.01908"
"310.83000","44.74816","0.01914"
"310.83600","44.74864","0.01909"
"310.84200","44.74918","0.01908"
"310.84800","44.74966","0.01918"
"310.85400","44.75019","0.01916"
"310.86000","44.75067","0.01909"
"310.86600","44.75115","0.01901"
"310.87200","44.75169","0.01905"
"310.87800","44.75217","0.01916"
"310.88400","44.75270","0.01920"
"310.89000","44.75318","0.01929"
"310.89600","44.75366","0.01933"
"310.90200","44.75420","0.01924"
"310.90800","44.75468","0.01924"
"310.91400","44.75516","0.01928"
"310.92000","44.75570","0.01934"
"310.92600","44.75617","0.01943"
"310.93200","44.75665","0.01947"
"310.93800","44.75713","0.01947"
"310.94400","44.75761","0.01936"
"310.95000","44.75815","0.01926"
"310.95600","44.75862","0.01918"
"310.96200","44.75916","0.01915"
"310.96800","44.75964","0.01923"
"310.97400","44.76012","0.01928"
"310.98000","44.76066","0.01933"
"310.98600","44.76114","0.01938"
"310.99200","44.76167","0.01949"
"310.99800","44.76215","0.01945"
"311.00400","44.76263","0.01941"
"311.01000","44.76317","0.01936"
"311.01600","44.76365","0.01935"
"311.02200","44.76412","0.01929"
"311.02800","44.76466","0.01919"
"311.03400","44.76514","0.01903"
"311.04000","44.76562","0.01889"
"311.04600","44.76616","0.01877"
"311.05200","44.76664","0.01874"
"311.05800","44.76712","0.01875"
"311.06400","44.76765","0.01883"
"311.07000","44.76813","0.01884"
"311.07600","44.76860","0.01878"
"311.08200","44.76915","0.01870"
"311.08800","44.76963","0.01875"
"311.09400","44.77016","0.01887"
"311.10000","44.77064","0.01894"
"311.10600","44.77112","0.01897"
"311.11200","44.77166","0.01892"
"311.11800","44.77220","0.01891"
"311.12400","44.77268","0.01897"
"311.13000","44.77321","0.01901"
"311.13600","44.77369","0.01899"
"311.14200","44.77417","0.01889"
"311.14800","44.77471","0.01884"
"311.15400","44.77519","0.01883"
"311.16000","44.77567","0.01894"
"311.16600","44.77620","0.01908"
"311.17200","44.77668","0.01916"
"311.17800","44.77721","0.01921"
"311.18400","44.77769","0.01920"
"311.19000","44.77818","0.01924"
"311.19600","44.77866","0.01917"
"311.20200","44.77919","0.01904"
"311.20800","44.77967","0.01890"
"311.21400","44.78015","0.01870"
"311.22000","44.78063","0.01856"
"311.22600","44.78116","0.01865"
"311.23200","44.78164","0.01879"
"311.23800","44.78212","0.01894"
"311.24400","44.78260","0.01903"
"311.25000","44.78313","0.01896"
"311.25600","44.78362","0.01890"
"311.26200","44.78415","0.01893"
"311.26800","44.78463","0.01892"
"311.27400","44.78517","0.01890"
"311.28000","44.78565","0.01891"
"311.28600","44.78619","0.01887"
"311.29200","44.78667","0.01886"
"311.29800","44.78720","0.01884"
"311.30400","44.78768","0.01884"
"311.31000","44.78822","0.01893"
"311.31600","44.78870","0.01900"
"311.32200","44.78917","0.01897"
"311.32800","44.78965","0.01902"
"311.33400","44.79019","0.01914"
"311.34000","44.79067","0.01934"
"311.34600","44.79115","0.01942"
"311.35200","44.79163","0.01935"
"311.35800","44.79217","0.01937"
"311.36400","44.79264","0.01940"
"311.37000","44.79312","0.01942"
"311.37600","44.79360","0.01935"
"311.38200","44.79414","0.01928"
"311.38800","44.79462","0.01914"
"311.39400","44.79509","0.01901"
"311.40000","44.79563","0.01888"
"311.40600","44.79611","0.01876"
"311.41200","44.79665","0.01867"
"311.41800","44.79713","0.01847"
"311.42400","44.79766","0.01824"
"311.43000","44.79815","0.01818"
"311.43600","44.79868","0.01822"
"311.44200","44.79916","0.01834"
"311.44800","44.79964","0.01851"
"311.45400","44.80018","0.01860"
"311.46000","44.80066","0.01867"
"311.46600","44.80113","0.01870"
"311.47200","44.80161","0.01878"
"311.47800","44.80209","0.01890"
"311.48400","44.80257","0.01899"
"311.49000","44.80310","0.01904"
"311.49600","44.80359","0.01903"
"311.50200","44.80407","0.01894"
"311.50800","44.80460","0.01889"
"311.51400","44.80508","0.01892"
"311.52000","44.80561","0.01901"
"311.52600","44.80610","0.01913"
"311.53200","44.80658","0.01917"
"311.53800","44.80705","0.01912"
"311.54400","44.80759","0.01908"
"311.55000","44.80807","0.01905"
"311.55600","44.80861","0.01896"
"311.56200","44.80909","0.01890"
"311.56800","44.80962","0.01894"
"311.57400","44.81016","0.01914"
"311.58000","44.81064","0.01936"
"311.58600","44.81112","0.01944"
"311.59200","44.81166","0.01958"
"311.59800","44.81213","0.01972"
"311.60400","44.81268","0.01968"
"311.61000","44.81315","0.01957"
"311.61600","44.81363","0.01944"
"311.62200","44.81411","0.01936"
"311.62800","44.81465","0.01931"
"311.63400","44.81513","0.01917"
"311.64000","44.81560","0.01905"
"311.64600","44.81614","0.01903"
"311.65200","44.81662","0.01895"
"311.65800","44.81710","0.01889"
"311.66400","44.81763","0.01897"
"311.67000","44.81812","0.01915"
"311.67600","44.81865","0.01925"
"311.68200","44.81913","0.01927"
"311.68800","44.81961","0.01926"
"311.69400","44.82014","0.01924"
"311.70000","44.82069","0.01919"
"311.70600","44.82117","0.01910"
"311.71200","44.82170","0.01905"
"311.71800","44.82218","0.01910"
"311.72400","44.82272","0.01921"
"311.73000","44.82320","0.01924"
"311.73600","44.82373","0.01921"
"311.74200","44.82421","0.01919"
"311.74800","44.82469","0.01930"
"311.75400","44.82517","0.01944"
"311.76000","44.82571","0.01950"
"311.76600","44.82619","0.01947"
"311.77200","44.82666","0.01946"
"311.77800","44.82714","0.01946"
"311.78400","44.82768","0.01951"
"311.79000","44.82816","0.01952"
"311.79600","44.82864","0.01953"
"311.80200","44.82912","0.01952"
"311.80800","44.82965","0.01953"
"311.81400","44.83013","0.01958"
"311.82000","44.83061","0.01960"
"311.82600","44.83115","0.01963"
"311.83200","44.83163","0.01954"
"311.83800","44.83216","0.01942"
"311.84400","44.83264","0.01930"
"311.85000","44.83318","0.01913"
"311.85600","44.83366","0.01903"
"311.86200","44.83420","0.01888"
"311.86800","44.83467","0.01873"
"311.87400","44.83521","0.01870"
"311.88000","44.83569","0.01876"
"311.88600","44.83617","0.01883"
"311.89200","44.83665","0.01894"
"311.89800","44.83719","0.01905"
"311.90400","44.83767","0.01903"
"311.91000","44.83815","0.01900"
"311.91600","44.83862","0.01906"
"311.92200","44.83916","0.01919"
"311.92800","44.83964","0.01944"
"311.93400","44.84012","0.01960"
"311.94000","44.84065","0.01963"
"311.94600","44.84113","0.01962"
"311.95200","44.84161","0.01953"
"311.95800","44.84215","0.01938"
"311.96400","44.84263","0.01925"
"311.97000","44.84311","0.01913"
"311.97600","44.84365","0.01909"
"311.98200","44.84412","0.01912"
"311.98800","44.84466","0.01920"
"311.99400","44.84514","0.01938"
"312.00000","44.84568","0.01941"
"312.00600","44.84616","0.01939"
"312.01200","44.84669","0.01940"
"312.01800","44.84717","0.01936"
"312.02400","44.84765","0.01947"
"312.03000","44.84813","0.01951"
"312.03600","44.84861","0.01935"
"312.04200","44.84915","0.01926"
"312.04800","44.84962","0.01914"
"312.05400","44.85011","0.01907"
"312.06000","44.85064","0.01914"
"312.06600","44.85112","0.01917"
"312.07200","44.85160","0.01906"
"312.07800","44.85214","0.01906"
"312.08400","44.85261","0.01913"
"312.09000","44.85309","0.01921"
"312.09600","44.85357","0.01933"
"312.10200","44.85410","0.01932"
"312.10800","44.85458","0.01930"
"312.11400","44.85506","0.01933"
"312.12000","44.85560","0.01937"
"312.12600","44.85608","0.01953"
"312.13200","44.85662","0.01963"
"312.13800","44.85715","0.01964"
"312.14400","44.85764","0.01975"
"312.15000","44.85818","0.01979"
"312.15600","44.85865","0.01973"
"312.16200","44.85918","0.01970"
"312.16800","44.85967","0.01965"
"312.17400","44.86015","0.01951"
"312.18000","44.86069","0.01929"
"312.18600","44.86116","0.01906"
"312.19200","44.86164","0.01897"
"312.19800","44.86212","0.01908"
"312.20400","44.86266","0.01916"
"312.21000","44.86314","0.01914"
"312.21600","44.86362","0.01901"
"312.22200","44.86415","0.01903"
"312.22800","44.86463","0.01916"
"312.23400","44.86517","0.01921"
"312.24000","44.86565","0.01922"
"312.24600","44.86613","0.01915"
"312.25200","44.86666","0.01908"
"312.25800","44.86714","0.01894"
"312.26400","44.86768","0.01895"
"312.27000","44.86816","0.01911"
"312.27600","44.86870","0.01923"
"312.28200","44.86918","0.01939"
"312.28800","44.86971","0.01946"
"312.29400","44.87019","0.01953"
"312.30000","44.87073","0.01951"
"312.30600","44.87120","0.01944"
"312.31200","44.87169","0.01939"
"312.31800","44.87222","0.01922"
"312.32400","44.87270","0.01911"
"312.33000","44.87318","0.01913"
"312.33600","44.87366","0.01902"
"312.34200","44.87414","0.01896"
"312.34800","44.87468","0.01899"
"312.35400","44.87515","0.01902"
"312.36000","44.87563","0.01893"
"312.36600","44.87611","0.01881"
"312.37200","44.87665","0.01879"
"312.37800","44.87712","0.01886"
"312.38400","44.87766","0.01888"
"312.39000","44.87814","0.01896"
"312.39600","44.87862","0.01920"
"312.40200","44.87916","0.01931"
"312.40800","44.87964","0.01937"
"312.41400","44.88018","0.01947"
"312.42000","44.88065","0.01941"
"312.42600","44.88120","0.01935"
"312.43200","44.88167","0.01927"
"312.43800","44.88215","0.01925"
"312.44400","44.88269","0.01929"
"312.45000","44.88316","0.01922"
"312.45600","44.88364","0.01913"
"312.46200","44.88418","0.01908"
"312.46800","44.88466","0.01912"
"312.47400","44.88514","0.01922"
"312.48000","44.88562","0.01934"
"312.48600","44.88610","0.01938"
"312.49200","44.88663","0.01936"
"312.49800","44.88711","0.01932"
"312.50400","44.88759","0.01927"
"312.51000","44.88813","0.01931"
"312.51600","44.88861","0.01933"
"312.52200","44.88908","0.01946"
"312.52800","44.88962","0.01955"
"312.53400","44.89010","0.01956"
"312.54000","44.89064","0.01958"
"312.54600","44.89112","0.01958"
"312.55200","44.89165","0.01948"
"312.55800","44.89214","0.01934"
"312.56400","44.89267","0.01924"
"312.57000","44.89315","0.01919"
"312.57600","44.89369","0.01910"
"312.58200","44.89417","0.01906"
"312.58800","44.89465","0.01906"
"312.59400","44.89518","0.01914"
"312.60000","44.89566","0.01927"
"312.60600","44.89614","0.01936"
"312.61200","44.89668","0.01945"
"312.61800","44.89716","0.01951"
"312.62400","44.89763","0.01955"
"312.63000","44.89817","0.01955"
"312.63600","44.89865","0.01956"
"312.64200","44.89913","0.01954"
"312.64800","44.89960","0.01947"
"312.65400","44.90009","0.01931"
"312.66000","44.90063","0.01922"
"312.66600","44.90110","0.01918"
"312.67200","44.90158","0.01915"
"312.67800","44.90212","0.01912"
"312.68400","44.90260","0.01900"
"312.69000","44.90314","0.01884"
"312.69600","44.90361","0.01869"
"312.70200","44.90415","0.01862"
"312.70800","44.90463","0.01865"
"312.71400","44.90517","0.01880"
"312.72000","44.90565","0.01881"
"312.72600","44.90618","0.01882"
"312.73200","44.90667","0.01896"
"312.73800","44.90714","0.01911"
"312.74400","44.90762","0.01922"
"312.75000","44.90815","0.01924"
"312.75600","44.90863","0.01925"
"312.76200","44.90911","0.01935"
"312.76800","44.90965","0.01943"
"312.77400","44.91013","0.01945"
"312.78000","44.91061","0.01948"
"312.78600","44.91115","0.01943"
"312.79200","44.91162","0.01936"
"312.79800","44.91216","0.01928"
"312.80400","44.91264","0.01907"
"312.81000","44.91312","0.01890"
"312.81600","44.91366","0.01891"
"312.82200","44.91413","0.01891"
"312.82800","44.91467","0.01897"
"312.83400","44.91515","0.01896"
"312.84000","44.91563","0.01900"
"312.84600","44.91617","0.01911"
"312.85200","44.91665","0.01921"
"312.85800","44.91719","0.01926"
"312.86400","44.91766","0.01930"
"312.87000","44.91820","0.01926"
"312.87600","44.91868","0.01922"
"312.88200","44.91916","0.01921"
"312.88800","44.91970","0.01922"
"312.89400","44.92018","0.01928"
"312.90000","44.92065","0.01922"
"312.90600","44.92119","0.01915"
"312.91200","44.92167","0.01915"
"312.91800","44.92215","0.01917"
"312.92400","44.92268","0.01917"
"312.93000","44.92317","0.01920"
"312.93600","44.92365","0.01918"
"312.94200","44.92412","0.01925"
"312.94800","44.92466","0.01929"
"312.95400","44.92514","0.01929"
"312.96000","44.92562","0.01936"
"312.96600","44.92615","0.01941"
"312.97200","44.92663","0.01942"
"312.97800","44.92711","0.01946"
"312.98400","44.92765","0.01949"
"312.99000","44.92813","0.01941"
"312.99600","44.92866","0.01941"
"313.00200","44.92914","0.01944"
"313.00800","44.92962","0.01938"
"313.01400","44.93016","0.01925"
"313.02000","44.93064","0.01919"
"313.02600","44.93118","0.01911"
"313.03200","44.93166","0.01907"
"313.03800","44.93213","0.01891"
"313.04400","44.93267","0.01879"
"313.05000","44.93315","0.01875"
"313.05600","44.93363","0.01884"
"313.06200","44.93417","0.01899"
"313.06800","44.93464","0.01918"
"313.07400","44.93512","0.01929"
"313.08000","44.93566","0.01935"
"313.08600","44.93613","0.01936"
"313.09200","44.93661","0.01923"
"313.09800","44.93710","0.01909"
"313.10400","44.93764","0.01897"
"313.11000","44.93811","0.01894"
"313.11600","44.93859","0.01889"
"313.12200","44.93913","0.01883"
"313.12800","44.93961","0.01880"
"313.13400","44.94008","0.01880"
"313.14000","44.94062","0.01885"
"313.14600","44.94110","0.01890"
"313.15200","44.94158","0.01900"
"313.15800","44.94212","0.01902"
"313.16400","44.94260","0.01902"
"313.17000","44.94308","0.01903"
"313.17600","44.94361","0.01902"
"313.18200","44.94409","0.01898"
"313.18800","44.94463","0.01889"
"313.19400","44.94511","0.01889"
"313.20000","44.94559","0.01896"
"313.20600","44.94613","0.01900"
"313.21200","44.94660","0.01908"
"313.21800","44.94708","0.01905"
"313.22400","44.94762","0.01907"
"313.23000","44.94809","0.01906"
"313.23600","44.94857","0.01907"
"313.24200","44.94912","0.01920"
"313.24800","44.94959","0.01920"
"313.25400","44.95013","0.01904"
"313.26000","44.95060","0.01884"
"313.26600","44.95115","0.01879"
"313.27200","44.95163","0.01888"
"313.27800","44.95216","0.01903"
"313.28400","44.95264","0.01905"
"313.29000","44.95317","0.01894"
"313.29600","44.95366","0.01898"
"313.30200","44.95420","0.01909"
"313.30800","44.95468","0.01920"
"313.31400","44.95515","0.01928"
"313.32000","44.95569","0.01926"
"313.32600","44.95617","0.01921"
"313.33200","44.95671","0.01919"
"313.33800","44.95718","0.01917"
"313.34400","44.95772","0.01908"
"313.35000","44.95820","0.01888"
"313.35600","44.95868","0.01876"
"313.36200","44.95922","0.01874"
"313.36800","44.95969","0.01871"
"313.37400","44.96017","0.01863"
"313.38000","44.96066","0.01862"
"313.38600","44.96113","0.01858"
"313.39200","44.96167","0.01852"
"313.39800","44.96215","0.01862"
"313.40400","44.96262","0.01880"
"313.41000","44.96317","0.01892"
"313.41600","44.96370","0.01891"
"313.42200","44.96418","0.01896"
"313.42800","44.96472","0.01907"
"313.43400","44.96519","0.01914"
"313.44000","44.96567","0.01926"
"313.44600","44.96621","0.01931"
"313.45200","44.96669","0.01926"
"313.45800","44.96723","0.01921"
"313.46400","44.96770","0.01925"
"313.47000","44.96819","0.01920"
"313.47600","44.96872","0.01914"
"313.48200","44.96920","0.01916"
"313.48800","44.96968","0.01925"
"313.49400","44.97022","0.01940"
"313.50000","44.97070","0.01947"
"313.50600","44.97118","0.01942"
"313.51200","44.97165","0.01940"
"313.51800","44.97213","0.01922"
"313.52400","44.97267","0.01912"
"313.53000","44.97315","0.01924"
"313.53600","44.97363","0.01923"
"313.54200","44.97417","0.01920"
"313.54800","44.97464","0.01922"
"313.55400","44.97519","0.01921"
"313.56000","44.97566","0.01904"
"313.56600","44.97620","0.01892"
"313.57200","44.97668","0.01884"
"313.57800","44.97721","0.01882"
"313.58400","44.97770","0.01883"
"313.59000","44.97817","0.01887"
"313.59600","44.97871","0.01897"
"313.60200","44.97919","0.01908"
"313.60800","44.97966","0.01911"
"313.61400","44.98014","0.01917"
"313.62000","44.98062","0.01931"
"313.62600","44.98110","0.01945"
"313.63200","44.98164","0.01939"
"313.63800","44.98212","0.01924"
"313.64400","44.98260","0.01899"
"313.65000","44.98314","0.01872"
"313.65600","44.98361","0.01863"
"313.66200","44.98409","0.01865"
"313.66800","44.98463","0.01867"
"313.67400","44.98511","0.01871"
"313.68000","44.98558","0.01882"
"313.68600","44.98613","0.01888"
"313.69200","44.98660","0.01890"
"313.69800","44.98708","0.01881"
"313.70400","44.98761","0.01872"
"313.71000","44.98809","0.01869"
"313.71600","44.98864","0.01864"
"313.72200","44.98911","0.01859"
"313.72800","44.98965","0.01866"
"313.73400","44.99013","0.01866"
"313.74000","44.99067","0.01857"
"313.74600","44.99115","0.01849"
"313.75200","44.99162","0.01849"
"313.75800","44.99216","0.01851"
"313.76400","44.99264","0.01849"
"313.77000","44.99312","0.01850"
"313.77600","44.99365","0.01863"
"313.78200","44.99413","0.01871"
"313.78800","44.99461","0.01862"
"313.79400","44.99515","0.01856"
"313.80000","44.99563","0.01860"
"313.80600","44.99617","0.01884"
"313.81200","44.99665","0.01899"
"313.81800","44.99713","0.01905"
"313.82400","44.99766","0.01902"
"313.83000","44.99814","0.01897"
"313.83600","44.99868","0.01893"
"313.84200","44.99916","0.01899"
"313.84800","44.99969","0.01916"
"313.85400","45.00017","0.01928"
"313.86000","45.00071","0.01928"
"313.86600","45.00119","0.01922"
"313.87200","45.00173","0.01921"
"313.87800","45.00221","0.01921"
"313.88400","45.00274","0.01918"
"313.89000","45.00322","0.01912"
"313.89600","45.00370","0.01913"
"313.90200","45.00418","0.01912"
"313.90800","45.00466","0.01906"
"313.91400","45.00520","0.01902"
"313.92000","45.00568","0.01887"
"313.92600","45.00615","0.01873"
"313.93200","45.00663","0.01865"
"313.93800","45.00717","0.01862"
"313.94400","45.00765","0.01871"
"313.95000","45.00812","0.01884"
"313.95600","45.00860","0.01894"
"313.96200","45.00914","0.01909"
"313.96800","45.00962","0.01914"
"313.97400","45.01010","0.01910"
"313.98000","45.01064","0.01907"
"313.98600","45.01112","0.01910"
"313.99200","45.01165","0.01906"
"313.99800","45.01213","0.01901"
"314.00400","45.01267","0.01899"
"314.01000","45.01315","0.01905"
"314.01600","45.01363","0.01908"
"314.02200","45.01416","0.01907"
"314.02800","45.01464","0.01903"
"314.03400","45.01512","0.01893"
"314.04000","45.01559","0.01886"
"314.04600","45.01614","0.01891"
"314.05200","45.01662","0.01892"
"314.05800","45.01709","0.01888"
"314.06400","45.01764","0.01889"
"314.07000","45.01811","0.01886"
"314.07600","45.01865","0.01895"
"314.08200","45.01913","0.01895"
"314.08800","45.01961","0.01896"
"314.09400","45.02014","0.01896"
"314.10000","45.02062","0.01876"
"314.10600","45.02110","0.01857"
"314.11200","45.02164","0.01849"
"314.11800","45.02211","0.01841"
"314.12400","45.02259","0.01835"
"314.13000","45.02314","0.01834"
"314.13600","45.02361","0.01835"
"314.14200","45.02415","0.01840"
"314.14800","45.02463","0.01838"
"314.15400","45.02511","0.01850"
"314.16000","45.02565","0.01867"
"314.16600","45.02612","0.01883"
"314.17200","45.02660","0.01885"
"314.17800","45.02708","0.01887"
"314.18400","45.02762","0.01885"
"314.19000","45.02810","0.01880"
"314.19600","45.02858","0.01878"
"314.20200","45.02911","0.01879"
"314.20800","45.02959","0.01873"
"314.21400","45.03012","0.01861"
"314.22000","45.03061","0.01851"
"314.22600","45.03109","0.01858"
"314.23200","45.03163","0.01860"
"314.23800","45.03210","0.01853"
"314.24400","45.03258","0.01857"
"314.25000","45.03312","0.01862"
"314.25600","45.03360","0.01868"
"314.26200","45.03407","0.01885"
"314.26800","45.03455","0.01895"
"314.27400","45.03509","0.01885"
"314.28000","45.03557","0.01880"
"314.28600","45.03611","0.01883"
"314.29200","45.03658","0.01883"
"314.29800","45.03712","0.01873"
"314.30400","45.03761","0.01851"
"314.31000","45.03808","0.01833"
"314.31600","45.03862","0.01826"
"314.32200","45.03910","0.01827"
"314.32800","45.03963","0.01837"
"314.33400","45.04012","0.01846"
"314.34000","45.04059","0.01854"
"314.34600","45.04113","0.01866"
"314.35200","45.04161","0.01876"
"314.35800","45.04214","0.01893"
"314.36400","45.04263","0.01901"
"314.37000","45.04316","0.01897"
"314.37600","45.04364","0.01895"
"314.38200","45.04418","0.01887"
"314.38800","45.04465","0.01880"
"314.39400","45.04514","0.01882"
"314.40000","45.04567","0.01890"
"314.40600","45.04615","0.01881"
