End date,"12/18/2016"
Specimen label,"16AT_Unk"
Maximum Load,"0.14730",N

Time,Extension,Load
(s),(mm),(N)
"225.18200","18.76536","-0.00049"
"225.18800","18.76584","-0.00047"
"225.19400","18.76638","-0.00045"
"225.20000","18.76686","-0.00057"
"225.20600","18.76740","-0.00062"
"225.21200","18.76787","-0.00066"
"225.21800","18.76841","-0.00057"
"225.22400","18.76889","-0.00048"
"225.23000","18.76943","-0.00052"
"225.23600","18.76991","-0.00058"
"225.24200","18.77039","-0.00059"
"225.24800","18.77086","-0.00064"
"225.25400","18.77134","-0.00066"
"225.26000","18.77188","-0.00070"
"225.26600","18.77236","-0.00075"
"225.27200","18.77284","-0.00082"
"225.27800","18.77337","-0.00090"
"225.28400","18.77385","-0.00096"
"225.29000","18.77433","-0.00091"
"225.29600","18.77487","-0.00089"
"225.30200","18.77535","-0.00089"
"225.30800","18.77589","-0.00089"
"225.31400","18.77637","-0.00097"
"225.32000","18.77684","-0.00097"
"225.32600","18.77738","-0.00089"
"225.33200","18.77786","-0.00086"
"225.33800","18.77840","-0.00081"
"225.34400","18.77888","-0.00074"
"225.35000","18.77941","-0.00065"
"225.35600","18.77995","-0.00050"
"225.36200","18.78043","-0.00045"
"225.36800","18.78091","-0.00043"
"225.37400","18.78145","-0.00038"
"225.38000","18.78193","-0.00050"
"225.38600","18.78240","-0.00064"
"225.39200","18.78288","-0.00073"
"225.39800","18.78336","-0.00080"
"225.40400","18.78390","-0.00081"
"225.41000","18.78438","-0.00077"
"225.41600","18.78485","-0.00077"
"225.42200","18.78539","-0.00077"
"225.42800","18.78587","-0.00079"
"225.43400","18.78635","-0.00078"
"225.44000","18.78689","-0.00073"
"225.44600","18.78736","-0.00079"
"225.45200","18.78790","-0.00081"
"225.45800","18.78838","-0.00076"
"225.46400","18.78886","-0.00078"
"225.47000","18.78940","-0.00070"
"225.47600","18.78988","-0.00062"
"225.48200","18.79036","-0.00060"
"225.48800","18.79089","-0.00057"
"225.49400","18.79137","-0.00052"
"225.50000","18.79191","-0.00051"
"225.50600","18.79239","-0.00060"
"225.51200","18.79293","-0.00066"
"225.51800","18.79340","-0.00067"
"225.52400","18.79388","-0.00070"
"225.53000","18.79442","-0.00074"
"225.53600","18.79490","-0.00078"
"225.54200","18.79538","-0.00077"
"225.54800","18.79585","-0.00083"
"225.55400","18.79633","-0.00083"
"225.56000","18.79687","-0.00081"
"225.56600","18.79735","-0.00083"
"225.57200","18.79783","-0.00084"
"225.57800","18.79831","-0.00094"
"225.58400","18.79885","-0.00106"
"225.59000","18.79932","-0.00108"
"225.59600","18.79980","-0.00103"
"225.60200","18.80034","-0.00098"
"225.60800","18.80082","-0.00097"
"225.61400","18.80130","-0.00099"
"225.62000","18.80183","-0.00091"
"225.62600","18.80231","-0.00077"
"225.63200","18.80285","-0.00067"
"225.63800","18.80333","-0.00058"
"225.64400","18.80387","-0.00058"
"225.65000","18.80435","-0.00062"
"225.65600","18.80488","-0.00061"
"225.66200","18.80536","-0.00062"
"225.66800","18.80584","-0.00060"
"225.67400","18.80638","-0.00054"
"225.68000","18.80686","-0.00054"
"225.68600","18.80734","-0.00057"
"225.69200","18.80781","-0.00061"
"225.69800","18.80835","-0.00073"
"225.70400","18.80883","-0.00076"
"225.71000","18.80931","-0.00074"
"225.71600","18.80985","-0.00078"
"225.72200","18.81032","-0.00071"
"225.72800","18.81080","-0.00065"
"225.73400","18.81134","-0.00063"
"225.74000","18.81182","-0.00063"
"225.74600","18.81230","-0.00068"
"225.75200","18.81284","-0.00071"
"225.75800","18.81331","-0.00068"
"225.76400","18.81385","-0.00071"
"225.77000","18.81433","-0.00076"
"225.77600","18.81487","-0.00072"
"225.78200","18.81535","-0.00071"
"225.78800","18.81589","-0.00070"
"225.79400","18.81643","-0.00069"
"225.80000","18.81690","-0.00070"
"225.80600","18.81738","-0.00066"
"225.81200","18.81792","-0.00071"
"225.81800","18.81840","-0.00069"
"225.82400","18.81888","-0.00058"
"225.83000","18.81941","-0.00050"
"225.83600","18.81989","-0.00044"
"225.84200","18.82037","-0.00035"
"225.84800","18.82091","-0.00041"
"225.85400","18.82139","-0.00049"
"225.86000","18.82187","-0.00057"
"225.86600","18.82234","-0.00059"
"225.87200","18.82288","-0.00059"
"225.87800","18.82336","-0.00057"
"225.88400","18.82384","-0.00058"
"225.89000","18.82432","-0.00061"
"225.89600","18.82486","-0.00071"
"225.90200","18.82533","-0.00075"
"225.90800","18.82587","-0.00066"
"225.91400","18.82635","-0.00061"
"225.92000","18.82689","-0.00060"
"225.92600","18.82737","-0.00060"
"225.93200","18.82790","-0.00060"
"225.93800","18.82838","-0.00051"
"225.94400","18.82892","-0.00043"
"225.95000","18.82940","-0.00046"
"225.95600","18.82994","-0.00041"
"225.96200","18.83042","-0.00046"
"225.96800","18.83089","-0.00057"
"225.97400","18.83143","-0.00064"
"225.98000","18.83191","-0.00077"
"225.98600","18.83239","-0.00079"
"225.99200","18.83293","-0.00076"
"225.99800","18.83340","-0.00084"
"226.00400","18.83388","-0.00090"
"226.01000","18.83442","-0.00085"
"226.01600","18.83490","-0.00084"
"226.02200","18.83538","-0.00073"
"226.02800","18.83586","-0.00066"
"226.03400","18.83639","-0.00065"
"226.04000","18.83687","-0.00065"
"226.04600","18.83735","-0.00073"
"226.05200","18.83789","-0.00085"
"226.05800","18.83837","-0.00086"
"226.06400","18.83891","-0.00086"
"226.07000","18.83938","-0.00084"
"226.07600","18.83992","-0.00083"
"226.08200","18.84040","-0.00083"
"226.08800","18.84088","-0.00079"
"226.09400","18.84142","-0.00084"
"226.10000","18.84189","-0.00090"
"226.10600","18.84237","-0.00094"
"226.11200","18.84285","-0.00094"
"226.11800","18.84333","-0.00092"
"226.12400","18.84381","-0.00088"
"226.13000","18.84435","-0.00090"
"226.13600","18.84482","-0.00087"
"226.14200","18.84530","-0.00081"
"226.14800","18.84584","-0.00085"
"226.15400","18.84632","-0.00083"
"226.16000","18.84680","-0.00082"
"226.16600","18.84734","-0.00088"
"226.17200","18.84781","-0.00092"
"226.17800","18.84829","-0.00099"
"226.18400","18.84883","-0.00100"
"226.19000","18.84931","-0.00097"
"226.19600","18.84985","-0.00101"
"226.20200","18.85032","-0.00096"
"226.20800","18.85086","-0.00091"
"226.21400","18.85134","-0.00092"
"226.22000","18.85188","-0.00091"
"226.22600","18.85236","-0.00089"
"226.23200","18.85290","-0.00093"
"226.23800","18.85337","-0.00099"
"226.24400","18.85391","-0.00107"
"226.25000","18.85439","-0.00108"
"226.25600","18.85487","-0.00104"
"226.26200","18.85541","-0.00096"
"226.26800","18.85588","-0.00091"
"226.27400","18.85642","-0.00081"
"226.28000","18.85690","-0.00085"
"226.28600","18.85738","-0.00084"
"226.29200","18.85792","-0.00077"
"226.29800","18.85839","-0.00080"
"226.30400","18.85893","-0.00083"
"226.31000","18.85941","-0.00080"
"226.31600","18.85989","-0.00078"
"226.32200","18.86043","-0.00078"
"226.32800","18.86091","-0.00086"
"226.33400","18.86144","-0.00091"
"226.34000","18.86192","-0.00081"
"226.34600","18.86246","-0.00075"
"226.35200","18.86294","-0.00081"
"226.35800","18.86348","-0.00082"
"226.36400","18.86396","-0.00090"
"226.37000","18.86443","-0.00094"
"226.37600","18.86497","-0.00098"
"226.38200","18.86545","-0.00103"
"226.38800","18.86593","-0.00094"
"226.39400","18.86647","-0.00085"
"226.40000","18.86695","-0.00079"
"226.40600","18.86742","-0.00061"
"226.41200","18.86796","-0.00049"
"226.41800","18.86844","-0.00037"
"226.42400","18.86892","-0.00022"
"226.43000","18.86940","-0.00022"
"226.43600","18.86987","-0.00030"
"226.44200","18.87035","-0.00033"
"226.44800","18.87089","-0.00052"
"226.45400","18.87137","-0.00073"
"226.46000","18.87185","-0.00080"
"226.46600","18.87239","-0.00082"
"226.47200","18.87286","-0.00074"
"226.47800","18.87334","-0.00071"
"226.48400","18.87388","-0.00068"
"226.49000","18.87436","-0.00063"
"226.49600","18.87490","-0.00066"
"226.50200","18.87538","-0.00068"
"226.50800","18.87591","-0.00070"
"226.51400","18.87639","-0.00072"
"226.52000","18.87687","-0.00082"
"226.52600","18.87741","-0.00081"
"226.53200","18.87789","-0.00073"
"226.53800","18.87836","-0.00062"
"226.54400","18.87884","-0.00061"
"226.55000","18.87938","-0.00068"
"226.55600","18.87986","-0.00068"
"226.56200","18.88034","-0.00072"
"226.56800","18.88088","-0.00079"
"226.57400","18.88136","-0.00079"
"226.58000","18.88183","-0.00083"
"226.58600","18.88237","-0.00084"
"226.59200","18.88285","-0.00088"
"226.59800","18.88333","-0.00099"
"226.60400","18.88381","-0.00109"
"226.61000","18.88434","-0.00108"
"226.61600","18.88482","-0.00106"
"226.62200","18.88536","-0.00093"
"226.62800","18.88584","-0.00080"
"226.63400","18.88638","-0.00068"
"226.64000","18.88686","-0.00054"
"226.64600","18.88739","-0.00048"
"226.65200","18.88787","-0.00045"
"226.65800","18.88841","-0.00041"
"226.66400","18.88889","-0.00042"
"226.67000","18.88937","-0.00042"
"226.67600","18.88991","-0.00037"
"226.68200","18.89038","-0.00039"
"226.68800","18.89086","-0.00037"
"226.69400","18.89134","-0.00042"
"226.70000","18.89182","-0.00050"
"226.70600","18.89236","-0.00047"
"226.71200","18.89283","-0.00061"
"226.71800","18.89331","-0.00079"
"226.72400","18.89379","-0.00092"
"226.73000","18.89433","-0.00100"
"226.73600","18.89481","-0.00103"
"226.74200","18.89529","-0.00100"
"226.74800","18.89576","-0.00098"
"226.75400","18.89630","-0.00086"
"226.76000","18.89678","-0.00068"
"226.76600","18.89732","-0.00058"
"226.77200","18.89780","-0.00060"
"226.77800","18.89834","-0.00070"
"226.78400","18.89881","-0.00075"
"226.79000","18.89935","-0.00082"
"226.79600","18.89989","-0.00095"
"226.80200","18.90037","-0.00103"
"226.80800","18.90091","-0.00104"
"226.81400","18.90139","-0.00099"
"226.82000","18.90192","-0.00091"
"226.82600","18.90240","-0.00080"
"226.83200","18.90294","-0.00066"
"226.83800","18.90342","-0.00046"
"226.84400","18.90390","-0.00043"
"226.85000","18.90438","-0.00054"
"226.85600","18.90491","-0.00062"
"226.86200","18.90539","-0.00070"
"226.86800","18.90587","-0.00075"
"226.87400","18.90641","-0.00073"
"226.88000","18.90689","-0.00073"
"226.88600","18.90736","-0.00076"
"226.89200","18.90790","-0.00073"
"226.89800","18.90838","-0.00069"
"226.90400","18.90892","-0.00070"
"226.91000","18.90940","-0.00073"
"226.91600","18.90993","-0.00076"
"226.92200","18.91041","-0.00071"
"226.92800","18.91095","-0.00059"
"226.93400","18.91143","-0.00049"
"226.94000","18.91197","-0.00044"
"226.94600","18.91245","-0.00045"
"226.95200","18.91292","-0.00047"
"226.95800","18.91346","-0.00044"
"226.96400","18.91394","-0.00036"
"226.97000","18.91442","-0.00030"
"226.97600","18.91490","-0.00030"
"226.98200","18.91537","-0.00041"
"226.98800","18.91585","-0.00049"
"226.99400","18.91639","-0.00061"
"227.00000","18.91687","-0.00068"
"227.00600","18.91735","-0.00065"
"227.01200","18.91789","-0.00073"
"227.01800","18.91837","-0.00080"
"227.02400","18.91890","-0.00073"
"227.03000","18.91938","-0.00076"
"227.03600","18.91992","-0.00077"
"227.04200","18.92040","-0.00070"
"227.04800","18.92088","-0.00063"
"227.05400","18.92142","-0.00054"
"227.06000","18.92189","-0.00044"
"227.06600","18.92243","-0.00037"
"227.07200","18.92291","-0.00030"
"227.07800","18.92345","-0.00036"
"227.08400","18.92393","-0.00040"
"227.09000","18.92446","-0.00038"
"227.09600","18.92494","-0.00043"
"227.10200","18.92548","-0.00047"
"227.10800","18.92596","-0.00050"
"227.11400","18.92644","-0.00058"
"227.12000","18.92691","-0.00061"
"227.12600","18.92745","-0.00055"
"227.13200","18.92793","-0.00048"
"227.13800","18.92841","-0.00046"
"227.14400","18.92889","-0.00050"
"227.15000","18.92937","-0.00059"
"227.15600","18.92984","-0.00056"
"227.16200","18.93038","-0.00052"
"227.16800","18.93086","-0.00053"
"227.17400","18.93134","-0.00046"
"227.18000","18.93188","-0.00045"
"227.18600","18.93236","-0.00045"
"227.19200","18.93283","-0.00046"
"227.19800","18.93337","-0.00051"
"227.20400","18.93385","-0.00057"
"227.21000","18.93433","-0.00061"
"227.21600","18.93487","-0.00069"
"227.22200","18.93534","-0.00065"
"227.22800","18.93588","-0.00064"
"227.23400","18.93636","-0.00072"
"227.24000","18.93684","-0.00075"
"227.24600","18.93732","-0.00077"
"227.25200","18.93780","-0.00078"
"227.25800","18.93834","-0.00072"
"227.26400","18.93881","-0.00072"
"227.27000","18.93929","-0.00069"
"227.27600","18.93983","-0.00062"
"227.28200","18.94031","-0.00060"
"227.28800","18.94085","-0.00063"
"227.29400","18.94132","-0.00070"
"227.30000","18.94180","-0.00081"
"227.30600","18.94234","-0.00085"
"227.31200","18.94282","-0.00090"
"227.31800","18.94336","-0.00089"
"227.32400","18.94383","-0.00085"
"227.33000","18.94431","-0.00074"
"227.33600","18.94485","-0.00062"
"227.34200","18.94533","-0.00048"
"227.34800","18.94587","-0.00041"
"227.35400","18.94635","-0.00036"
"227.36000","18.94688","-0.00037"
"227.36600","18.94736","-0.00037"
"227.37200","18.94790","-0.00036"
"227.37800","18.94838","-0.00038"
"227.38400","18.94892","-0.00040"
"227.39000","18.94939","-0.00038"
"227.39600","18.94987","-0.00038"
"227.40200","18.95041","-0.00042"
"227.40800","18.95089","-0.00035"
"227.41400","18.95143","-0.00034"
"227.42000","18.95191","-0.00028"
"227.42600","18.95238","-0.00024"
"227.43200","18.95292","-0.00023"
"227.43800","18.95340","-0.00028"
"227.44400","18.95394","-0.00037"
"227.45000","18.95442","-0.00049"
"227.45600","18.95496","-0.00046"
"227.46200","18.95543","-0.00050"
"227.46800","18.95591","-0.00058"
"227.47400","18.95645","-0.00050"
"227.48000","18.95693","-0.00055"
"227.48600","18.95741","-0.00061"
"227.49200","18.95795","-0.00060"
"227.49800","18.95842","-0.00062"
"227.50400","18.95890","-0.00063"
"227.51000","18.95944","-0.00070"
"227.51600","18.95992","-0.00077"
"227.52200","18.96040","-0.00065"
"227.52800","18.96087","-0.00055"
"227.53400","18.96141","-0.00046"
"227.54000","18.96189","-0.00031"
"227.54600","18.96237","-0.00031"
"227.55200","18.96291","-0.00033"
"227.55800","18.96339","-0.00026"
"227.56400","18.96393","-0.00030"
"227.57000","18.96440","-0.00034"
"227.57600","18.96494","-0.00034"
"227.58200","18.96542","-0.00034"
"227.58800","18.96590","-0.00025"
"227.59400","18.96644","-0.00021"
"227.60000","18.96691","-0.00026"
"227.60600","18.96745","-0.00022"
"227.61200","18.96793","-0.00023"
"227.61800","18.96841","-0.00033"
"227.62400","18.96889","-0.00039"
"227.63000","18.96943","-0.00043"
"227.63600","18.96990","-0.00049"
"227.64200","18.97038","-0.00055"
"227.64800","18.97092","-0.00063"
"227.65400","18.97140","-0.00066"
"227.66000","18.97188","-0.00063"
"227.66600","18.97242","-0.00067"
"227.67200","18.97289","-0.00069"
"227.67800","18.97337","-0.00082"
"227.68400","18.97391","-0.00096"
"227.69000","18.97439","-0.00105"
"227.69600","18.97487","-0.00110"
"227.70200","18.97540","-0.00112"
"227.70800","18.97588","-0.00108"
"227.71400","18.97636","-0.00105"
"227.72000","18.97690","-0.00099"
"227.72600","18.97738","-0.00092"
"227.73200","18.97786","-0.00091"
"227.73800","18.97840","-0.00083"
"227.74400","18.97887","-0.00079"
"227.75000","18.97935","-0.00074"
"227.75600","18.97989","-0.00066"
"227.76200","18.98037","-0.00070"
"227.76800","18.98085","-0.00078"
"227.77400","18.98132","-0.00077"
"227.78000","18.98186","-0.00068"
"227.78600","18.98234","-0.00058"
"227.79200","18.98282","-0.00045"
"227.79800","18.98330","-0.00043"
"227.80400","18.98377","-0.00043"
"227.81000","18.98431","-0.00042"
"227.81600","18.98479","-0.00052"
"227.82200","18.98527","-0.00060"
"227.82800","18.98581","-0.00067"
"227.83400","18.98629","-0.00067"
"227.84000","18.98682","-0.00061"
"227.84600","18.98730","-0.00057"
"227.85200","18.98784","-0.00056"
"227.85800","18.98832","-0.00053"
"227.86400","18.98886","-0.00047"
"227.87000","18.98934","-0.00035"
"227.87600","18.98987","-0.00024"
"227.88200","18.99035","-0.00028"
"227.88800","18.99089","-0.00036"
"227.89400","18.99137","-0.00055"
"227.90000","18.99185","-0.00068"
"227.90600","18.99238","-0.00068"
"227.91200","18.99286","-0.00065"
"227.91800","18.99340","-0.00069"
"227.92400","18.99388","-0.00068"
"227.93000","18.99436","-0.00071"
"227.93600","18.99490","-0.00078"
"227.94200","18.99537","-0.00077"
"227.94800","18.99591","-0.00073"
"227.95400","18.99639","-0.00071"
"227.96000","18.99687","-0.00067"
"227.96600","18.99741","-0.00063"
"227.97200","18.99788","-0.00064"
"227.97800","18.99842","-0.00075"
"227.98400","18.99890","-0.00091"
"227.99000","18.99944","-0.00093"
"227.99600","18.99992","-0.00096"
"228.00200","19.00046","-0.00097"
"228.00800","19.00093","-0.00091"
"228.01400","19.00147","-0.00092"
"228.02000","19.00195","-0.00091"
"228.02600","19.00243","-0.00095"
"228.03200","19.00297","-0.00098"
"228.03800","19.00344","-0.00089"
"228.04400","19.00392","-0.00082"
"228.05000","19.00440","-0.00072"
"228.05600","19.00494","-0.00063"
"228.06200","19.00542","-0.00061"
"228.06800","19.00590","-0.00065"
"228.07400","19.00644","-0.00057"
"228.08000","19.00691","-0.00051"
"228.08600","19.00739","-0.00050"
"228.09200","19.00793","-0.00055"
"228.09800","19.00841","-0.00059"
"228.10400","19.00889","-0.00052"
"228.11000","19.00942","-0.00039"
"228.11600","19.00990","-0.00033"
"228.12200","19.01038","-0.00029"
"228.12800","19.01092","-0.00037"
"228.13400","19.01140","-0.00054"
"228.14000","19.01193","-0.00065"
"228.14600","19.01241","-0.00073"
"228.15200","19.01295","-0.00084"
"228.15800","19.01343","-0.00079"
"228.16400","19.01391","-0.00074"
"228.17000","19.01439","-0.00066"
"228.17600","19.01493","-0.00059"
"228.18200","19.01540","-0.00056"
"228.18800","19.01588","-0.00046"
"228.19400","19.01642","-0.00044"
"228.20000","19.01690","-0.00045"
"228.20600","19.01738","-0.00042"
"228.21200","19.01791","-0.00042"
"228.21800","19.01839","-0.00052"
"228.22400","19.01887","-0.00056"
"228.23000","19.01941","-0.00056"
"228.23600","19.01989","-0.00056"
"228.24200","19.02043","-0.00060"
"228.24800","19.02090","-0.00063"
"228.25400","19.02138","-0.00061"
"228.26000","19.02186","-0.00063"
"228.26600","19.02240","-0.00068"
"228.27200","19.02288","-0.00066"
"228.27800","19.02336","-0.00064"
"228.28400","19.02389","-0.00067"
"228.29000","19.02437","-0.00063"
"228.29600","19.02485","-0.00057"
"228.30200","19.02539","-0.00052"
"228.30800","19.02587","-0.00048"
"228.31400","19.02634","-0.00055"
"228.32000","19.02688","-0.00061"
"228.32600","19.02736","-0.00066"
"228.33200","19.02784","-0.00072"
"228.33800","19.02838","-0.00075"
"228.34400","19.02886","-0.00074"
"228.35000","19.02934","-0.00081"
"228.35600","19.02981","-0.00088"
"228.36200","19.03035","-0.00087"
"228.36800","19.03083","-0.00084"
"228.37400","19.03137","-0.00079"
"228.38000","19.03185","-0.00076"
"228.38600","19.03238","-0.00077"
"228.39200","19.03286","-0.00079"
"228.39800","19.03340","-0.00088"
"228.40400","19.03388","-0.00089"
"228.41000","19.03436","-0.00090"
"228.41600","19.03483","-0.00090"
"228.42200","19.03537","-0.00092"
"228.42800","19.03585","-0.00094"
"228.43400","19.03633","-0.00098"
"228.44000","19.03681","-0.00095"
"228.44600","19.03735","-0.00090"
"228.45200","19.03782","-0.00084"
"228.45800","19.03836","-0.00070"
"228.46400","19.03884","-0.00061"
"228.47000","19.03938","-0.00052"
"228.47600","19.03986","-0.00035"
"228.48200","19.04033","-0.00025"
"228.48800","19.04087","-0.00021"
"228.49400","19.04135","-0.00031"
"228.50000","19.04183","-0.00048"
"228.50600","19.04237","-0.00060"
"228.51200","19.04291","-0.00077"
"228.51800","19.04338","-0.00093"
"228.52400","19.04392","-0.00097"
"228.53000","19.04446","-0.00099"
"228.53600","19.04494","-0.00094"
"228.54200","19.04548","-0.00084"
"228.54800","19.04596","-0.00075"
"228.55400","19.04643","-0.00067"
"228.56000","19.04691","-0.00054"
"228.56600","19.04739","-0.00045"
"228.57200","19.04793","-0.00036"
"228.57800","19.04841","-0.00039"
"228.58400","19.04889","-0.00048"
"228.59000","19.04942","-0.00053"
"228.59600","19.04990","-0.00063"
"228.60200","19.05038","-0.00073"
"228.60800","19.05086","-0.00078"
"228.61400","19.05140","-0.00079"
"228.62000","19.05188","-0.00071"
"228.62600","19.05241","-0.00067"
"228.63200","19.05289","-0.00061"
"228.63800","19.05343","-0.00043"
"228.64400","19.05391","-0.00031"
"228.65000","19.05439","-0.00030"
"228.65600","19.05493","-0.00034"
"228.66200","19.05540","-0.00043"
"228.66800","19.05594","-0.00053"
"228.67400","19.05642","-0.00048"
"228.68000","19.05696","-0.00045"
"228.68600","19.05744","-0.00045"
"228.69200","19.05791","-0.00043"
"228.69800","19.05839","-0.00048"
"228.70400","19.05893","-0.00053"
"228.71000","19.05941","-0.00059"
"228.71600","19.05989","-0.00067"
"228.72200","19.06037","-0.00067"
"228.72800","19.06084","-0.00067"
"228.73400","19.06138","-0.00068"
"228.74000","19.06186","-0.00059"
"228.74600","19.06234","-0.00051"
"228.75200","19.06282","-0.00052"
"228.75800","19.06335","-0.00057"
"228.76400","19.06383","-0.00064"
"228.77000","19.06431","-0.00065"
"228.77600","19.06485","-0.00065"
"228.78200","19.06533","-0.00070"
"228.78800","19.06587","-0.00071"
"228.79400","19.06635","-0.00068"
"228.80000","19.06688","-0.00064"
"228.80600","19.06736","-0.00059"
"228.81200","19.06790","-0.00061"
"228.81800","19.06838","-0.00072"
"228.82400","19.06886","-0.00085"
"228.83000","19.06939","-0.00094"
"228.83600","19.06987","-0.00092"
"228.84200","19.07035","-0.00077"
"228.84800","19.07089","-0.00060"
"228.85400","19.07137","-0.00036"
"228.86000","19.07185","-0.00024"
"228.86600","19.07232","-0.00030"
"228.87200","19.07286","-0.00033"
"228.87800","19.07334","-0.00042"
"228.88400","19.07382","-0.00051"
"228.89000","19.07436","-0.00051"
"228.89600","19.07483","-0.00052"
"228.90200","19.07531","-0.00058"
"228.90800","19.07579","-0.00062"
"228.91400","19.07633","-0.00062"
"228.92000","19.07681","-0.00054"
"228.92600","19.07734","-0.00048"
"228.93200","19.07782","-0.00052"
"228.93800","19.07836","-0.00052"
"228.94400","19.07884","-0.00049"
"228.95000","19.07938","-0.00048"
"228.95600","19.07986","-0.00043"
"228.96200","19.08039","-0.00040"
"228.96800","19.08087","-0.00044"
"228.97400","19.08135","-0.00051"
"228.98000","19.08189","-0.00062"
"228.98600","19.08237","-0.00066"
"228.99200","19.08285","-0.00064"
"228.99800","19.08332","-0.00067"
"229.00400","19.08386","-0.00067"
"229.01000","19.08434","-0.00066"
"229.01600","19.08482","-0.00075"
"229.02200","19.08536","-0.00071"
"229.02800","19.08584","-0.00063"
"229.03400","19.08637","-0.00062"
"229.04000","19.08685","-0.00061"
"229.04600","19.08733","-0.00065"
"229.05200","19.08787","-0.00067"
"229.05800","19.08835","-0.00068"
"229.06400","19.08888","-0.00071"
"229.07000","19.08936","-0.00070"
"229.07600","19.08990","-0.00069"
"229.08200","19.09038","-0.00066"
"229.08800","19.09092","-0.00061"
"229.09400","19.09140","-0.00061"
"229.10000","19.09188","-0.00074"
"229.10600","19.09241","-0.00080"
"229.11200","19.09289","-0.00075"
"229.11800","19.09343","-0.00079"
"229.12400","19.09391","-0.00082"
"229.13000","19.09439","-0.00080"
"229.13600","19.09486","-0.00068"
"229.14200","19.09540","-0.00052"
"229.14800","19.09588","-0.00040"
"229.15400","19.09636","-0.00035"
"229.16000","19.09690","-0.00034"
"229.16600","19.09737","-0.00034"
"229.17200","19.09791","-0.00030"
"229.17800","19.09839","-0.00033"
"229.18400","19.09893","-0.00049"
"229.19000","19.09941","-0.00052"
"229.19600","19.09995","-0.00049"
"229.20200","19.10042","-0.00054"
"229.20800","19.10090","-0.00066"
"229.21400","19.10144","-0.00082"
"229.22000","19.10192","-0.00089"
"229.22600","19.10246","-0.00084"
"229.23200","19.10293","-0.00075"
"229.23800","19.10347","-0.00060"
"229.24400","19.10395","-0.00043"
"229.25000","19.10443","-0.00038"
"229.25600","19.10497","-0.00032"
"229.26200","19.10545","-0.00032"
"229.26800","19.10592","-0.00042"
"229.27400","19.10646","-0.00058"
"229.28000","19.10694","-0.00072"
"229.28600","19.10742","-0.00077"
"229.29200","19.10790","-0.00085"
"229.29800","19.10838","-0.00094"
"229.30400","19.10885","-0.00091"
"229.31000","19.10933","-0.00081"
"229.31600","19.10987","-0.00076"
"229.32200","19.11035","-0.00059"
"229.32800","19.11083","-0.00042"
"229.33400","19.11136","-0.00035"
"229.34000","19.11184","-0.00027"
"229.34600","19.11238","-0.00027"
"229.35200","19.11286","-0.00038"
"229.35800","19.11334","-0.00042"
"229.36400","19.11388","-0.00042"
"229.37000","19.11436","-0.00040"
"229.37600","19.11489","-0.00037"
"229.38200","19.11537","-0.00043"
"229.38800","19.11585","-0.00045"
"229.39400","19.11639","-0.00047"
"229.40000","19.11687","-0.00064"
"229.40600","19.11734","-0.00076"
"229.41200","19.11788","-0.00086"
"229.41800","19.11836","-0.00095"
"229.42400","19.11884","-0.00091"
"229.43000","19.11932","-0.00085"
"229.43600","19.11979","-0.00070"
"229.44200","19.12033","-0.00045"
"229.44800","19.12081","-0.00038"
"229.45400","19.12129","-0.00039"
"229.46000","19.12183","-0.00033"
"229.46600","19.12231","-0.00039"
"229.47200","19.12284","-0.00048"
"229.47800","19.12332","-0.00053"
"229.48400","19.12380","-0.00060"
"229.49000","19.12434","-0.00052"
"229.49600","19.12488","-0.00043"
"229.50200","19.12536","-0.00039"
"229.50800","19.12589","-0.00034"
"229.51400","19.12637","-0.00034"
"229.52000","19.12691","-0.00027"
"229.52600","19.12739","-0.00024"
"229.53200","19.12793","-0.00028"
"229.53800","19.12841","-0.00024"
"229.54400","19.12894","-0.00014"
"229.55000","19.12942","-0.00011"
"229.55600","19.12990","-0.00013"
"229.56200","19.13044","-0.00019"
"229.56800","19.13092","-0.00034"
"229.57400","19.13140","-0.00040"
"229.58000","19.13187","-0.00054"
"229.58600","19.13241","-0.00068"
"229.59200","19.13289","-0.00076"
"229.59800","19.13337","-0.00077"
"229.60400","19.13391","-0.00075"
"229.61000","19.13439","-0.00069"
"229.61600","19.13486","-0.00064"
"229.62200","19.13540","-0.00058"
"229.62800","19.13588","-0.00050"
"229.63400","19.13642","-0.00046"
"229.64000","19.13690","-0.00038"
"229.64600","19.13737","-0.00034"
"229.65200","19.13791","-0.00032"
"229.65800","19.13839","-0.00025"
"229.66400","19.13893","-0.00022"
"229.67000","19.13947","-0.00023"
"229.67600","19.13995","-0.00027"
"229.68200","19.14042","-0.00030"
"229.68800","19.14096","-0.00028"
"229.69400","19.14144","-0.00029"
"229.70000","19.14192","-0.00039"
"229.70600","19.14240","-0.00043"
"229.71200","19.14288","-0.00044"
"229.71800","19.14341","-0.00050"
"229.72400","19.14389","-0.00056"
"229.73000","19.14437","-0.00066"
"229.73600","19.14491","-0.00073"
"229.74200","19.14539","-0.00078"
"229.74800","19.14586","-0.00082"
"229.75400","19.14640","-0.00075"
"229.76000","19.14688","-0.00063"
"229.76600","19.14742","-0.00057"
"229.77200","19.14790","-0.00054"
"229.77800","19.14844","-0.00057"
"229.78400","19.14891","-0.00061"
"229.79000","19.14939","-0.00051"
"229.79600","19.14993","-0.00040"
"229.80200","19.15041","-0.00040"
"229.80800","19.15095","-0.00036"
"229.81400","19.15142","-0.00040"
"229.82000","19.15196","-0.00047"
