End date,"12/18/2016"
Specimen label,"16CT_29_run2"
Maximum Load,"0.16028",N

Time,Extension,Load
(s),(mm),(N)
"107.47800","19.21857","0.00058"
"107.48400","19.21905","0.00059"
"107.49000","19.21959","0.00059"
"107.49600","19.22006","0.00058"
"107.50200","19.22054","0.00062"
"107.50800","19.22102","0.00061"
"107.51400","19.22156","0.00054"
"107.52000","19.22204","0.00047"
"107.52600","19.22252","0.00032"
"107.53200","19.22299","0.00012"
"107.53800","19.22353","0.00013"
"107.54400","19.22401","0.00019"
"107.55000","19.22449","0.00025"
"107.55600","19.22503","0.00027"
"107.56200","19.22550","0.00024"
"107.56800","19.22598","0.00028"
"107.57400","19.22652","0.00027"
"107.58000","19.22700","0.00028"
"107.58600","19.22754","0.00028"
"107.59200","19.22802","0.00024"
"107.59800","19.22855","0.00011"
"107.60400","19.22903","0.00004"
"107.61000","19.22957","0.00007"
"107.61600","19.23005","0.00013"
"107.62200","19.23053","0.00014"
"107.62800","19.23100","0.00011"
"107.63400","19.23154","0.00017"
"107.64000","19.23202","0.00015"
"107.64600","19.23250","0.00010"
"107.65200","19.23298","0.00012"
"107.65800","19.23351","0.00005"
"107.66400","19.23399","0.00002"
"107.67000","19.23447","0.00006"
"107.67600","19.23495","0.00011"
"107.68200","19.23549","0.00011"
"107.68800","19.23597","0.00006"
"107.69400","19.23645","-0.00002"
"107.70000","19.23698","-0.00007"
"107.70600","19.23746","-0.00014"
"107.71200","19.23800","-0.00021"
"107.71800","19.23854","-0.00020"
"107.72400","19.23902","-0.00021"
"107.73000","19.23955","-0.00027"
"107.73600","19.24003","-0.00031"
"107.74200","19.24057","-0.00038"
"107.74800","19.24105","-0.00052"
"107.75400","19.24153","-0.00061"
"107.76000","19.24207","-0.00064"
"107.76600","19.24254","-0.00058"
"107.77200","19.24302","-0.00052"
"107.77800","19.24356","-0.00045"
"107.78400","19.24404","-0.00031"
"107.79000","19.24458","-0.00011"
"107.79600","19.24505","-0.00002"
"107.80200","19.24553","0.00003"
"107.80800","19.24607","-0.00003"
"107.81400","19.24655","-0.00012"
"107.82000","19.24703","-0.00024"
"107.82600","19.24757","-0.00041"
"107.83200","19.24804","-0.00055"
"107.83800","19.24852","-0.00056"
"107.84400","19.24906","-0.00059"
"107.85000","19.24954","-0.00051"
"107.85600","19.25008","-0.00044"
"107.86200","19.25056","-0.00035"
"107.86800","19.25109","-0.00021"
"107.87400","19.25157","-0.00010"
"107.88000","19.25211","-0.00005"
"107.88600","19.25259","-0.00002"
"107.89200","19.25307","-0.00005"
"107.89800","19.25360","-0.00006"
"107.90400","19.25408","-0.00001"
"107.91000","19.25456","0.00001"
"107.91600","19.25510","0.00007"
"107.92200","19.25558","0.00013"
"107.92800","19.25606","0.00010"
"107.93400","19.25659","0.00009"
"107.94000","19.25707","0.00001"
"107.94600","19.25761","-0.00004"
"107.95200","19.25809","0.00001"
"107.95800","19.25857","0.00001"
"107.96400","19.25911","0.00000"
"107.97000","19.25958","-0.00005"
"107.97600","19.26006","-0.00011"
"107.98200","19.26054","-0.00012"
"107.98800","19.26108","0.00007"
"107.99400","19.26156","0.00021"
"108.00000","19.26204","0.00034"
"108.00600","19.26257","0.00046"
"108.01200","19.26305","0.00045"
"108.01800","19.26359","0.00042"
"108.02400","19.26407","0.00035"
"108.03000","19.26455","0.00032"
"108.03600","19.26509","0.00041"
"108.04200","19.26556","0.00039"
"108.04800","19.26604","0.00035"
"108.05400","19.26658","0.00039"
"108.06000","19.26706","0.00034"
"108.06600","19.26754","0.00028"
"108.07200","19.26807","0.00033"
"108.07800","19.26855","0.00036"
"108.08400","19.26903","0.00036"
"108.09000","19.26951","0.00028"
"108.09600","19.27005","0.00022"
"108.10200","19.27053","0.00026"
"108.10800","19.27100","0.00029"
"108.11400","19.27148","0.00025"
"108.12000","19.27202","0.00024"
"108.12600","19.27250","0.00024"
"108.13200","19.27298","0.00022"
"108.13800","19.27352","0.00026"
"108.14400","19.27399","0.00029"
"108.15000","19.27447","0.00032"
"108.15600","19.27501","0.00024"
"108.16200","19.27549","0.00018"
"108.16800","19.27603","0.00014"
"108.17400","19.27650","0.00014"
"108.18000","19.27698","0.00016"
"108.18600","19.27752","0.00022"
"108.19200","19.27800","0.00023"
"108.19800","19.27848","0.00014"
"108.20400","19.27896","0.00010"
"108.21000","19.27949","0.00001"
"108.21600","19.27997","-0.00008"
"108.22200","19.28045","-0.00019"
"108.22800","19.28099","-0.00026"
"108.23400","19.28147","-0.00024"
"108.24000","19.28195","-0.00024"
"108.24600","19.28248","-0.00024"
"108.25200","19.28296","-0.00009"
"108.25800","19.28350","0.00005"
"108.26400","19.28398","0.00012"
"108.27000","19.28446","0.00015"
"108.27600","19.28500","0.00016"
"108.28200","19.28553","0.00008"
"108.28800","19.28601","-0.00006"
"108.29400","19.28655","-0.00017"
"108.30000","19.28703","-0.00014"
"108.30600","19.28757","-0.00012"
"108.31200","19.28804","-0.00009"
"108.31800","19.28858","-0.00008"
"108.32400","19.28906","-0.00011"
"108.33000","19.28960","-0.00025"
"108.33600","19.29008","-0.00026"
"108.34200","19.29056","-0.00024"
"108.34800","19.29109","-0.00030"
"108.35400","19.29157","-0.00041"
"108.36000","19.29211","-0.00046"
"108.36600","19.29259","-0.00047"
"108.37200","19.29313","-0.00055"
"108.37800","19.29360","-0.00065"
"108.38400","19.29414","-0.00070"
"108.39000","19.29462","-0.00074"
"108.39600","19.29510","-0.00071"
"108.40200","19.29558","-0.00057"
"108.40800","19.29612","-0.00048"
"108.41400","19.29659","-0.00043"
"108.42000","19.29707","-0.00032"
"108.42600","19.29761","-0.00028"
"108.43200","19.29809","-0.00028"
"108.43800","19.29857","-0.00030"
"108.44400","19.29910","-0.00041"
"108.45000","19.29958","-0.00045"
"108.45600","19.30006","-0.00044"
"108.46200","19.30060","-0.00045"
"108.46800","19.30108","-0.00041"
"108.47400","19.30156","-0.00044"
"108.48000","19.30209","-0.00050"
"108.48600","19.30257","-0.00047"
"108.49200","19.30305","-0.00041"
"108.49800","19.30359","-0.00039"
"108.50400","19.30407","-0.00036"
"108.51000","19.30455","-0.00031"
"108.51600","19.30508","-0.00012"
"108.52200","19.30556","0.00016"
"108.52800","19.30610","0.00045"
"108.53400","19.30658","0.00061"
"108.54000","19.30706","0.00059"
"108.54600","19.30754","0.00056"
"108.55200","19.30807","0.00059"
"108.55800","19.30855","0.00050"
"108.56400","19.30903","0.00035"
"108.57000","19.30951","0.00030"
"108.57600","19.31005","0.00022"
"108.58200","19.31052","0.00014"
"108.58800","19.31106","0.00009"
"108.59400","19.31154","0.00006"
"108.60000","19.31202","0.00008"
"108.60600","19.31256","0.00010"
"108.61200","19.31304","0.00009"
"108.61800","19.31351","0.00017"
"108.62400","19.31405","0.00018"
"108.63000","19.31453","0.00022"
"108.63600","19.31501","0.00036"
"108.64200","19.31555","0.00038"
"108.64800","19.31602","0.00036"
"108.65400","19.31650","0.00045"
"108.66000","19.31704","0.00042"
"108.66600","19.31752","0.00039"
"108.67200","19.31800","0.00038"
"108.67800","19.31854","0.00037"
"108.68400","19.31902","0.00039"
"108.69000","19.31949","0.00032"
"108.69600","19.31997","0.00020"
"108.70200","19.32051","0.00012"
"108.70800","19.32099","0.00006"
"108.71400","19.32147","0.00002"
"108.72000","19.32200","0.00000"
"108.72600","19.32248","-0.00005"
"108.73200","19.32296","-0.00006"
"108.73800","19.32350","-0.00006"
"108.74400","19.32398","-0.00001"
"108.75000","19.32451","0.00013"
"108.75600","19.32499","0.00029"
"108.76200","19.32553","0.00036"
"108.76800","19.32601","0.00043"
"108.77400","19.32655","0.00049"
"108.78000","19.32703","0.00048"
"108.78600","19.32751","0.00049"
"108.79200","19.32804","0.00050"
"108.79800","19.32852","0.00044"
"108.80400","19.32906","0.00037"
"108.81000","19.32954","0.00036"
"108.81600","19.33002","0.00037"
"108.82200","19.33055","0.00032"
"108.82800","19.33103","0.00025"
"108.83400","19.33157","0.00029"
"108.84000","19.33205","0.00039"
"108.84600","19.33253","0.00037"
"108.85200","19.33300","0.00038"
"108.85800","19.33354","0.00035"
"108.86400","19.33402","0.00025"
"108.87000","19.33450","0.00020"
"108.87600","19.33504","0.00014"
"108.88200","19.33552","0.00008"
"108.88800","19.33605","0.00004"
"108.89400","19.33653","-0.00001"
"108.90000","19.33707","0.00007"
"108.90600","19.33755","0.00016"
"108.91200","19.33809","0.00019"
"108.91800","19.33857","0.00018"
"108.92400","19.33910","0.00024"
"108.93000","19.33958","0.00022"
"108.93600","19.34006","0.00021"
"108.94200","19.34060","0.00024"
"108.94800","19.34108","0.00027"
"108.95400","19.34155","0.00027"
"108.96000","19.34203","0.00015"
"108.96600","19.34257","0.00006"
"108.97200","19.34305","-0.00007"
"108.97800","19.34353","-0.00019"
"108.98400","19.34401","-0.00014"
"108.99000","19.34454","0.00001"
"108.99600","19.34502","0.00009"
"109.00200","19.34556","0.00014"
"109.00800","19.34604","0.00013"
"109.01400","19.34658","0.00014"
"109.02000","19.34706","0.00011"
"109.02600","19.34759","0.00007"
"109.03200","19.34807","0.00003"
"109.03800","19.34855","0.00001"
"109.04400","19.34909","-0.00006"
"109.05000","19.34957","-0.00007"
"109.05600","19.35005","-0.00005"
"109.06200","19.35058","-0.00006"
"109.06800","19.35106","-0.00007"
"109.07400","19.35154","-0.00010"
"109.08000","19.35208","-0.00016"
"109.08600","19.35256","-0.00012"
"109.09200","19.35303","-0.00012"
"109.09800","19.35351","-0.00011"
"109.10400","19.35405","-0.00012"
"109.11000","19.35453","-0.00013"
"109.11600","19.35501","-0.00007"
"109.12200","19.35549","0.00002"
"109.12800","19.35596","0.00012"
"109.13400","19.35650","0.00028"
"109.14000","19.35698","0.00040"
"109.14600","19.35752","0.00044"
"109.15200","19.35800","0.00053"
"109.15800","19.35854","0.00050"
"109.16400","19.35901","0.00041"
"109.17000","19.35955","0.00042"
"109.17600","19.36003","0.00045"
"109.18200","19.36051","0.00052"
"109.18800","19.36105","0.00049"
"109.19400","19.36153","0.00040"
"109.20000","19.36200","0.00034"
"109.20600","19.36254","0.00039"
"109.21200","19.36302","0.00043"
"109.21800","19.36350","0.00056"
"109.22400","19.36398","0.00065"
"109.23000","19.36445","0.00071"
"109.23600","19.36499","0.00073"
"109.24200","19.36547","0.00073"
"109.24800","19.36595","0.00071"
"109.25400","19.36649","0.00074"
"109.26000","19.36697","0.00068"
"109.26600","19.36744","0.00069"
"109.27200","19.36792","0.00065"
"109.27800","19.36846","0.00053"
"109.28400","19.36894","0.00049"
"109.29000","19.36948","0.00042"
"109.29600","19.36996","0.00036"
"109.30200","19.37049","0.00038"
"109.30800","19.37097","0.00046"
"109.31400","19.37151","0.00054"
"109.32000","19.37205","0.00053"
"109.32600","19.37253","0.00052"
"109.33200","19.37300","0.00057"
"109.33800","19.37354","0.00055"
"109.34400","19.37402","0.00045"
"109.35000","19.37450","0.00049"
"109.35600","19.37498","0.00060"
"109.36200","19.37552","0.00065"
"109.36800","19.37600","0.00077"
"109.37400","19.37647","0.00081"
"109.38000","19.37695","0.00069"
"109.38600","19.37749","0.00054"
"109.39200","19.37797","0.00041"
"109.39800","19.37851","0.00026"
"109.40400","19.37898","0.00018"
"109.41000","19.37946","0.00019"
"109.41600","19.38000","0.00023"
"109.42200","19.38048","0.00029"
"109.42800","19.38102","0.00022"
"109.43400","19.38149","0.00021"
"109.44000","19.38203","0.00023"
"109.44600","19.38251","0.00021"
"109.45200","19.38299","0.00023"
"109.45800","19.38353","0.00020"
"109.46400","19.38407","0.00004"
"109.47000","19.38454","-0.00009"
"109.47600","19.38508","-0.00017"
"109.48200","19.38556","-0.00019"
"109.48800","19.38604","-0.00023"
"109.49400","19.38658","-0.00028"
"109.50000","19.38705","-0.00024"
"109.50600","19.38753","-0.00017"
"109.51200","19.38801","-0.00016"
"109.51800","19.38855","-0.00017"
"109.52400","19.38903","-0.00020"
"109.53000","19.38957","-0.00024"
"109.53600","19.39005","-0.00029"
"109.54200","19.39052","-0.00038"
"109.54800","19.39106","-0.00042"
"109.55400","19.39154","-0.00041"
"109.56000","19.39208","-0.00041"
"109.56600","19.39256","-0.00033"
"109.57200","19.39309","-0.00033"
"109.57800","19.39357","-0.00038"
"109.58400","19.39405","-0.00038"
"109.59000","19.39459","-0.00037"
"109.59600","19.39507","-0.00036"
"109.60200","19.39561","-0.00033"
"109.60800","19.39608","-0.00029"
"109.61400","19.39662","-0.00028"
"109.62000","19.39710","-0.00020"
"109.62600","19.39758","-0.00017"
"109.63200","19.39806","-0.00017"
"109.63800","19.39859","-0.00016"
"109.64400","19.39907","-0.00019"
"109.65000","19.39955","-0.00002"
"109.65600","19.40003","0.00013"
"109.66200","19.40057","0.00018"
"109.66800","19.40104","0.00021"
"109.67400","19.40152","0.00014"
"109.68000","19.40200","0.00005"
"109.68600","19.40254","-0.00001"
"109.69200","19.40302","-0.00003"
"109.69800","19.40350","-0.00002"
"109.70400","19.40404","0.00007"
"109.71000","19.40451","0.00013"
"109.71600","19.40499","0.00023"
"109.72200","19.40553","0.00033"
"109.72800","19.40601","0.00031"
"109.73400","19.40649","0.00029"
"109.74000","19.40702","0.00028"
"109.74600","19.40750","0.00028"
"109.75200","19.40798","0.00036"
"109.75800","19.40852","0.00046"
"109.76400","19.40900","0.00049"
"109.77000","19.40948","0.00060"
"109.77600","19.41002","0.00069"
"109.78200","19.41049","0.00075"
"109.78800","19.41097","0.00078"
"109.79400","19.41151","0.00067"
"109.80000","19.41199","0.00069"
"109.80600","19.41247","0.00073"
"109.81200","19.41300","0.00068"
"109.81800","19.41348","0.00072"
"109.82400","19.41402","0.00077"
"109.83000","19.41450","0.00074"
"109.83600","19.41498","0.00071"
"109.84200","19.41551","0.00064"
"109.84800","19.41599","0.00054"
"109.85400","19.41653","0.00049"
"109.86000","19.41701","0.00046"
"109.86600","19.41749","0.00050"
"109.87200","19.41803","0.00046"
"109.87800","19.41850","0.00028"
"109.88400","19.41904","0.00020"
"109.89000","19.41952","0.00023"
"109.89600","19.42000","0.00023"
"109.90200","19.42054","0.00023"
"109.90800","19.42101","0.00018"
"109.91400","19.42149","0.00014"
"109.92000","19.42203","0.00016"
"109.92600","19.42251","0.00011"
"109.93200","19.42299","0.00004"
"109.93800","19.42353","0.00008"
"109.94400","19.42400","0.00007"
"109.95000","19.42454","0.00016"
"109.95600","19.42502","0.00025"
"109.96200","19.42556","0.00035"
"109.96800","19.42604","0.00042"
"109.97400","19.42652","0.00044"
"109.98000","19.42705","0.00045"
"109.98600","19.42753","0.00045"
"109.99200","19.42807","0.00046"
"109.99800","19.42855","0.00045"
"110.00400","19.42903","0.00043"
"110.01000","19.42957","0.00039"
"110.01600","19.43004","0.00040"
"110.02200","19.43052","0.00041"
"110.02800","19.43106","0.00044"
"110.03400","19.43154","0.00051"
"110.04000","19.43202","0.00059"
"110.04600","19.43256","0.00063"
"110.05200","19.43303","0.00080"
"110.05800","19.43351","0.00085"
"110.06400","19.43405","0.00077"
"110.07000","19.43453","0.00068"
"110.07600","19.43501","0.00055"
"110.08200","19.43554","0.00049"
"110.08800","19.43602","0.00048"
"110.09400","19.43656","0.00041"
"110.10000","19.43704","0.00041"
"110.10600","19.43758","0.00050"
"110.11200","19.43806","0.00053"
"110.11800","19.43859","0.00062"
"110.12400","19.43907","0.00061"
"110.13000","19.43955","0.00061"
"110.13600","19.44009","0.00062"
"110.14200","19.44057","0.00060"
"110.14800","19.44105","0.00045"
"110.15400","19.44158","0.00036"
"110.16000","19.44206","0.00026"
"110.16600","19.44254","0.00023"
"110.17200","19.44302","0.00020"
"110.17800","19.44356","0.00012"
"110.18400","19.44403","0.00011"
"110.19000","19.44451","0.00014"
"110.19600","19.44505","0.00014"
"110.20200","19.44553","0.00018"
"110.20800","19.44601","0.00022"
"110.21400","19.44655","0.00028"
"110.22000","19.44703","0.00037"
"110.22600","19.44750","0.00042"
"110.23200","19.44804","0.00043"
"110.23800","19.44852","0.00038"
"110.24400","19.44900","0.00026"
"110.25000","19.44954","0.00029"
"110.25600","19.45001","0.00028"
"110.26200","19.45049","0.00027"
"110.26800","19.45103","0.00029"
"110.27400","19.45151","0.00027"
"110.28000","19.45199","0.00023"
"110.28600","19.45253","0.00025"
"110.29200","19.45300","0.00025"
"110.29800","19.45348","0.00019"
"110.30400","19.45402","0.00020"
"110.31000","19.45450","0.00023"
"110.31600","19.45498","0.00022"
"110.32200","19.45551","0.00025"
"110.32800","19.45599","0.00026"
"110.33400","19.45647","0.00033"
"110.34000","19.45701","0.00037"
"110.34600","19.45749","0.00034"
"110.35200","19.45802","0.00035"
"110.35800","19.45850","0.00033"
"110.36400","19.45898","0.00033"
"110.37000","19.45952","0.00033"
"110.37600","19.46000","0.00021"
"110.38200","19.46054","0.00022"
"110.38800","19.46102","0.00028"
"110.39400","19.46149","0.00028"
"110.40000","19.46203","0.00024"
"110.40600","19.46251","0.00019"
"110.41200","19.46299","0.00012"
"110.41800","19.46353","0.00020"
"110.42400","19.46400","0.00031"
"110.43000","19.46448","0.00039"
"110.43600","19.46502","0.00050"
"110.44200","19.46550","0.00052"
"110.44800","19.46604","0.00053"
"110.45400","19.46652","0.00056"
"110.46000","19.46705","0.00058"
"110.46600","19.46753","0.00063"
"110.47200","19.46801","0.00058"
"110.47800","19.46855","0.00037"
"110.48400","19.46903","0.00023"
"110.49000","19.46951","0.00018"
"110.49600","19.47004","0.00016"
"110.50200","19.47052","0.00012"
"110.50800","19.47106","0.00018"
"110.51400","19.47154","0.00031"
"110.52000","19.47202","0.00030"
"110.52600","19.47256","0.00028"
"110.53200","19.47303","0.00026"
"110.53800","19.47357","0.00022"
"110.54400","19.47405","0.00014"
"110.55000","19.47453","0.00015"
"110.55600","19.47501","0.00014"
"110.56200","19.47554","0.00005"
"110.56800","19.47602","0.00000"
"110.57400","19.47650","-0.00003"
"110.58000","19.47704","-0.00004"
"110.58600","19.47752","-0.00005"
"110.59200","19.47805","-0.00006"
"110.59800","19.47853","-0.00003"
"110.60400","19.47907","0.00004"
"110.61000","19.47955","0.00006"
"110.61600","19.48009","0.00009"
"110.62200","19.48057","0.00014"
"110.62800","19.48110","0.00005"
"110.63400","19.48158","0.00000"
"110.64000","19.48206","0.00007"
"110.64600","19.48260","0.00007"
"110.65200","19.48308","0.00008"
"110.65800","19.48355","0.00003"
"110.66400","19.48409","-0.00003"
"110.67000","19.48457","-0.00013"
"110.67600","19.48505","-0.00028"
"110.68200","19.48553","-0.00033"
"110.68800","19.48607","-0.00030"
"110.69400","19.48655","-0.00030"
"110.70000","19.48702","-0.00014"
"110.70600","19.48750","0.00001"
"110.71200","19.48804","0.00008"
"110.71800","19.48852","0.00014"
"110.72400","19.48900","0.00023"
"110.73000","19.48953","0.00019"
"110.73600","19.49001","0.00014"
"110.74200","19.49055","0.00012"
"110.74800","19.49103","0.00015"
"110.75400","19.49151","0.00029"
"110.76000","19.49204","0.00039"
"110.76600","19.49252","0.00043"
"110.77200","19.49306","0.00040"
"110.77800","19.49354","0.00029"
"110.78400","19.49402","0.00019"
"110.79000","19.49450","0.00014"
"110.79600","19.49497","0.00012"
"110.80200","19.49551","0.00010"
"110.80800","19.49599","0.00004"
"110.81400","19.49647","0.00002"
"110.82000","19.49701","0.00003"
"110.82600","19.49749","0.00002"
"110.83200","19.49802","0.00009"
"110.83800","19.49850","0.00008"
"110.84400","19.49898","-0.00002"
"110.85000","19.49952","-0.00002"
"110.85600","19.50000","0.00003"
"110.86200","19.50047","-0.00001"
"110.86800","19.50101","0.00002"
"110.87400","19.50149","0.00006"
"110.88000","19.50197","0.00005"
"110.88600","19.50251","0.00009"
"110.89200","19.50299","0.00012"
"110.89800","19.50352","0.00019"
"110.90400","19.50400","0.00035"
"110.91000","19.50454","0.00047"
"110.91600","19.50502","0.00066"
"110.92200","19.50556","0.00081"
"110.92800","19.50604","0.00081"
"110.93400","19.50651","0.00073"
"110.94000","19.50705","0.00060"
"110.94600","19.50753","0.00044"
"110.95200","19.50801","0.00034"
"110.95800","19.50849","0.00035"
"110.96400","19.50903","0.00042"
"110.97000","19.50950","0.00051"
"110.97600","19.50998","0.00065"
"110.98200","19.51052","0.00073"
"110.98800","19.51100","0.00063"
"110.99400","19.51148","0.00054"
"111.00000","19.51201","0.00058"
"111.00600","19.51249","0.00069"
"111.01200","19.51303","0.00070"
"111.01800","19.51351","0.00068"
"111.02400","19.51405","0.00068"
"111.03000","19.51453","0.00073"
"111.03600","19.51507","0.00086"
"111.04200","19.51554","0.00092"
"111.04800","19.51608","0.00093"
"111.05400","19.51656","0.00092"
"111.06000","19.51704","0.00085"
"111.06600","19.51758","0.00078"
"111.07200","19.51805","0.00067"
"111.07800","19.51853","0.00050"
"111.08400","19.51901","0.00047"
"111.09000","19.51955","0.00055"
"111.09600","19.52003","0.00059"
"111.10200","19.52051","0.00055"
"111.10800","19.52098","0.00056"
"111.11400","19.52152","0.00058"
"111.12000","19.52200","0.00061"
"111.12600","19.52248","0.00063"
"111.13200","19.52302","0.00063"
"111.13800","19.52350","0.00060"
"111.14400","19.52397","0.00048"
"111.15000","19.52451","0.00049"
"111.15600","19.52499","0.00059"
"111.16200","19.52553","0.00069"
"111.16800","19.52607","0.00075"
"111.17400","19.52654","0.00078"
"111.18000","19.52708","0.00075"
"111.18600","19.52756","0.00079"
"111.19200","19.52810","0.00082"
"111.19800","19.52858","0.00079"
"111.20400","19.52906","0.00075"
"111.21000","19.52959","0.00062"
"111.21600","19.53007","0.00056"
"111.22200","19.53055","0.00055"
"111.22800","19.53109","0.00049"
"111.23400","19.53157","0.00051"
"111.24000","19.53204","0.00056"
"111.24600","19.53252","0.00058"
"111.25200","19.53300","0.00062"
"111.25800","19.53354","0.00060"
"111.26400","19.53402","0.00059"
"111.27000","19.53449","0.00056"
"111.27600","19.53498","0.00038"
"111.28200","19.53551","0.00030"
"111.28800","19.53599","0.00025"
"111.29400","19.53647","0.00019"
"111.30000","19.53701","0.00020"
"111.30600","19.53749","0.00029"
"111.31200","19.53802","0.00031"
"111.31800","19.53850","0.00025"
"111.32400","19.53904","0.00018"
"111.33000","19.53952","0.00010"
"111.33600","19.54000","0.00009"
"111.34200","19.54053","0.00010"
"111.34800","19.54101","0.00016"
"111.35400","19.54149","0.00029"
"111.36000","19.54197","0.00037"
"111.36600","19.54245","0.00039"
"111.37200","19.54299","0.00040"
"111.37800","19.54346","0.00041"
"111.38400","19.54394","0.00038"
"111.39000","19.54448","0.00035"
"111.39600","19.54496","0.00040"
"111.40200","19.54544","0.00047"
"111.40800","19.54598","0.00050"
"111.41400","19.54645","0.00053"
"111.42000","19.54693","0.00055"
"111.42600","19.54747","0.00052"
"111.43200","19.54795","0.00056"
"111.43800","19.54843","0.00065"
"111.44400","19.54897","0.00074"
"111.45000","19.54944","0.00084"
"111.45600","19.54998","0.00090"
"111.46200","19.55052","0.00080"
"111.46800","19.55100","0.00072"
"111.47400","19.55154","0.00064"
"111.48000","19.55207","0.00052"
"111.48600","19.55255","0.00039"
"111.49200","19.55309","0.00026"
"111.49800","19.55357","0.00014"
"111.50400","19.55405","0.00006"
"111.51000","19.55453","0.00006"
"111.51600","19.55500","0.00017"
"111.52200","19.55554","0.00023"
"111.52800","19.55602","0.00026"
"111.53400","19.55650","0.00032"
"111.54000","19.55704","0.00042"
"111.54600","19.55752","0.00048"
"111.55200","19.55805","0.00058"
"111.55800","19.55853","0.00063"
"111.56400","19.55901","0.00063"
"111.57000","19.55955","0.00064"
"111.57600","19.56003","0.00058"
"111.58200","19.56056","0.00064"
"111.58800","19.56104","0.00067"
"111.59400","19.56152","0.00058"
"111.60000","19.56206","0.00057"
"111.60600","19.56260","0.00055"
"111.61200","19.56308","0.00059"
"111.61800","19.56361","0.00063"
"111.62400","19.56409","0.00070"
"111.63000","19.56457","0.00081"
"111.63600","19.56511","0.00082"
"111.64200","19.56559","0.00074"
"111.64800","19.56606","0.00070"
"111.65400","19.56654","0.00066"
"111.66000","19.56702","0.00054"
"111.66600","19.56750","0.00059"
"111.67200","19.56804","0.00073"
"111.67800","19.56851","0.00075"
"111.68400","19.56899","0.00064"
"111.69000","19.56953","0.00051"
"111.69600","19.57001","0.00026"
"111.70200","19.57049","0.00007"
"111.70800","19.57103","0.00000"
"111.71400","19.57150","0.00002"
"111.72000","19.57204","0.00013"
"111.72600","19.57252","0.00009"
"111.73200","19.57300","0.00011"
"111.73800","19.57354","0.00015"
"111.74400","19.57402","0.00012"
"111.75000","19.57455","0.00008"
"111.75600","19.57503","0.00015"
"111.76200","19.57557","0.00022"
"111.76800","19.57605","0.00026"
"111.77400","19.57659","0.00019"
"111.78000","19.57706","0.00017"
"111.78600","19.57754","0.00017"
"111.79200","19.57808","0.00011"
"111.79800","19.57856","0.00011"
"111.80400","19.57904","0.00013"
"111.81000","19.57952","0.00010"
"111.81600","19.58005","0.00010"
"111.82200","19.58053","0.00014"
"111.82800","19.58101","0.00008"
"111.83400","19.58155","-0.00005"
"111.84000","19.58203","-0.00017"
"111.84600","19.58251","-0.00023"
"111.85200","19.58304","-0.00020"
"111.85800","19.58352","-0.00016"
"111.86400","19.58400","-0.00006"
"111.87000","19.58454","0.00003"
"111.87600","19.58502","0.00005"
"111.88200","19.58549","0.00007"
"111.88800","19.58603","0.00007"
"111.89400","19.58651","-0.00003"
"111.90000","19.58705","-0.00010"
"111.90600","19.58753","-0.00016"
"111.91200","19.58801","-0.00014"
"111.91800","19.58855","-0.00018"
"111.92400","19.58902","-0.00023"
"111.93000","19.58950","-0.00015"
"111.93600","19.58998","-0.00005"
"111.94200","19.59052","-0.00002"
"111.94800","19.59100","0.00000"
"111.95400","19.59147","0.00007"
"111.96000","19.59195","0.00011"
"111.96600","19.59249","0.00013"
"111.97200","19.59297","0.00016"
"111.97800","19.59351","0.00013"
"111.98400","19.59399","0.00016"
"111.99000","19.59447","0.00018"
"111.99600","19.59500","0.00021"
"112.00200","19.59548","0.00024"
"112.00800","19.59596","0.00021"
"112.01400","19.59650","0.00027"
"112.02000","19.59698","0.00030"
"112.02600","19.59751","0.00031"
"112.03200","19.59799","0.00038"
"112.03800","19.59853","0.00041"
"112.04400","19.59901","0.00039"
"112.05000","19.59955","0.00049"
"112.05600","19.60003","0.00064"
"112.06200","19.60050","0.00069"
"112.06800","19.60104","0.00076"
"112.07400","19.60152","0.00073"
"112.08000","19.60200","0.00067"
"112.08600","19.60254","0.00062"
"112.09200","19.60302","0.00060"
"112.09800","19.60355","0.00060"
"112.10400","19.60403","0.00066"
"112.11000","19.60451","0.00070"
"112.11600","19.60505","0.00071"
"112.12200","19.60552","0.00060"
"112.12800","19.60607","0.00049"
"112.13400","19.60654","0.00050"
"112.14000","19.60702","0.00051"
"112.14600","19.60756","0.00052"
"112.15200","19.60804","0.00058"
"112.15800","19.60858","0.00055"
"112.16400","19.60905","0.00049"
"112.17000","19.60953","0.00045"
"112.17600","19.61007","0.00045"
"112.18200","19.61055","0.00051"
"112.18800","19.61103","0.00061"
"112.19400","19.61156","0.00063"
"112.20000","19.61204","0.00074"
"112.20600","19.61252","0.00084"
"112.21200","19.61300","0.00085"
"112.21800","19.61354","0.00090"
"112.22400","19.61402","0.00093"
"112.23000","19.61456","0.00089"
"112.23600","19.61503","0.00088"
"112.24200","19.61551","0.00081"
"112.24800","19.61605","0.00080"
"112.25400","19.61653","0.00080"
"112.26000","19.61706","0.00063"
"112.26600","19.61754","0.00045"
"112.27200","19.61808","0.00033"
"112.27800","19.61856","0.00022"
"112.28400","19.61904","0.00016"
"112.29000","19.61952","0.00018"
"112.29600","19.62005","0.00017"
"112.30200","19.62053","0.00009"
"112.30800","19.62101","-0.00007"
"112.31400","19.62155","-0.00012"
"112.32000","19.62203","0.00001"
"112.32600","19.62251","0.00011"
