End date,"12/18/2016"
Specimen label,""
"4.90800","0.40896","0.00221"
"4.91400","0.40944","0.00223"
"4.92000","0.40998","0.00229"
"4.92600","0.41046","0.00238"
"4.93200","0.41093","0.00241"
"4.93800","0.41147","0.00233"
"4.94400","0.41195","0.00227"
"4.95000","0.41243","0.00219"
"4.95600","0.41297","0.00207"
"4.96200","0.41344","0.00209"
"4.96800","0.41398","0.00220"
"4.97400","0.41446","0.00225"
"4.98000","0.41494","0.00221"
"4.98600","0.41548","0.00216"
"4.99200","0.41596","0.00220"
"4.99800","0.41649","0.00221"
"5.00400","0.41697","0.00221"
"5.01000","0.41745","0.00222"
"5.01600","0.41793","0.00218"
"5.02200","0.41847","0.00209"
"5.02800","0.41895","0.00216"
"5.03400","0.41942","0.00233"
"5.04000","0.41996","0.00243"
"5.04600","0.42044","0.00247"
"5.05200","0.42092","0.00241"
"5.05800","0.42146","0.00234"
"5.06400","0.42193","0.00227"
"5.07000","0.42247","0.00229"
"5.07600","0.42295","0.00239"
"5.08200","0.42343","0.00249"
"5.08800","0.42397","0.00250"
"5.09400","0.42445","0.00245"
"5.10000","0.42492","0.00233"
"5.10600","0.42546","0.00220"
"5.11200","0.42594","0.00222"
"5.11800","0.42642","0.00224"
"5.12400","0.42696","0.00231"
"5.13000","0.42744","0.00234"
"5.13600","0.42791","0.00232"
"5.14200","0.42845","0.00236"
"5.14800","0.42893","0.00241"
"5.15400","0.42947","0.00243"
"5.16000","0.42995","0.00248"
"5.16600","0.43042","0.00249"
"5.17200","0.43096","0.00248"
"5.17800","0.43144","0.00250"
"5.18400","0.43192","0.00253"
"5.19000","0.43246","0.00253"
"5.19600","0.43294","0.00247"
"5.20200","0.43347","0.00233"
"5.20800","0.43395","0.00223"
"5.21400","0.43443","0.00215"
"5.22000","0.43497","0.00211"
"5.22600","0.43545","0.00210"
"5.23200","0.43593","0.00213"
"5.23800","0.43646","0.00212"
"5.24400","0.43694","0.00209"
"5.25000","0.43742","0.00202"
"5.25600","0.43796","0.00206"
"5.26200","0.43844","0.00207"
"5.26800","0.43891","0.00210"
"5.27400","0.43939","0.00216"
"5.28000","0.43993","0.00219"
"5.28600","0.44041","0.00214"
"5.29200","0.44089","0.00212"
"5.29800","0.44137","0.00213"
"5.30400","0.44190","0.00219"
"5.31000","0.44238","0.00232"
"5.31600","0.44286","0.00236"
"5.32200","0.44340","0.00232"
"5.32800","0.44388","0.00232"
"5.33400","0.44436","0.00239"
"5.34000","0.44489","0.00247"
"5.34600","0.44537","0.00244"
"5.35200","0.44591","0.00240"
"5.35800","0.44639","0.00236"
"5.36400","0.44687","0.00229"
"5.37000","0.44741","0.00212"
"5.37600","0.44788","0.00198"
"5.38200","0.44842","0.00192"
"5.38800","0.44890","0.00188"
"5.39400","0.44938","0.00191"
"5.40000","0.44992","0.00188"
"5.40600","0.45039","0.00194"
"5.41200","0.45093","0.00208"
"5.41800","0.45141","0.00220"
"5.42400","0.45195","0.00234"
"5.43000","0.45243","0.00241"
"5.43600","0.45297","0.00240"
"5.44200","0.45344","0.00239"
"5.44800","0.45398","0.00242"
"5.45400","0.45446","0.00245"
"5.46000","0.45494","0.00249"
"5.46600","0.45548","0.00253"
"5.47200","0.45596","0.00257"
"5.47800","0.45649","0.00261"
"5.48400","0.45697","0.00252"
"5.49000","0.45745","0.00236"
"5.49600","0.45799","0.00225"
"5.50200","0.45847","0.00216"
"5.50800","0.45900","0.00215"
"5.51400","0.45948","0.00217"
"5.52000","0.45996","0.00208"
"5.52600","0.46044","0.00203"
"5.53200","0.46098","0.00208"
"5.53800","0.46146","0.00212"
"5.54400","0.46193","0.00212"
"5.55000","0.46247","0.00207"
"5.55600","0.46295","0.00203"
"5.56200","0.46343","0.00206"
"5.56800","0.46397","0.00207"
"5.57400","0.46445","0.00212"
"5.58000","0.46498","0.00218"
"5.58600","0.46546","0.00223"
"5.59200","0.46594","0.00230"
"5.59800","0.46648","0.00234"
"5.60400","0.46696","0.00226"
"5.61000","0.46743","0.00220"
"5.61600","0.46791","0.00218"
"5.62200","0.46845","0.00214"
"5.62800","0.46893","0.00212"
"5.63400","0.46941","0.00214"
"5.64000","0.46995","0.00226"
"5.64600","0.47042","0.00234"
"5.65200","0.47090","0.00232"
"5.65800","0.47144","0.00230"
"5.66400","0.47192","0.00223"
"5.67000","0.47240","0.00214"
"5.67600","0.47294","0.00208"
"5.68200","0.47341","0.00202"
"5.68800","0.47389","0.00201"
"5.69400","0.47437","0.00206"
"5.70000","0.47491","0.00215"
"5.70600","0.47539","0.00217"
"5.71200","0.47592","0.00217"
"5.71800","0.47640","0.00217"
"5.72400","0.47694","0.00221"
"5.73000","0.47742","0.00226"
"5.73600","0.47796","0.00231"
"5.74200","0.47844","0.00238"
"5.74800","0.47891","0.00244"
"5.75400","0.47939","0.00246"
"5.76000","0.47993","0.00246"
"5.76600","0.48041","0.00251"
"5.77200","0.48089","0.00260"
"5.77800","0.48137","0.00272"
"5.78400","0.48190","0.00275"
"5.79000","0.48238","0.00272"
"5.79600","0.48292","0.00260"
"5.80200","0.48340","0.00246"
"5.80800","0.48388","0.00245"
"5.81400","0.48441","0.00244"
"5.82000","0.48489","0.00240"
"5.82600","0.48537","0.00241"
"5.83200","0.48585","0.00238"
"5.83800","0.48639","0.00224"
"5.84400","0.48687","0.00219"
"5.85000","0.48740","0.00222"
"5.85600","0.48788","0.00221"
"5.86200","0.48842","0.00223"
"5.86800","0.48890","0.00232"
"5.87400","0.48938","0.00240"
"5.88000","0.48992","0.00245"
"5.88600","0.49039","0.00239"
"5.89200","0.49093","0.00235"
"5.89800","0.49141","0.00237"
"5.90400","0.49189","0.00243"
"5.91000","0.49237","0.00247"
"5.91600","0.49290","0.00246"
"5.92200","0.49338","0.00236"
"5.92800","0.49386","0.00227"
"5.93400","0.49440","0.00220"
"5.94000","0.49488","0.00214"
"5.94600","0.49536","0.00207"
"5.95200","0.49583","0.00202"
"5.95800","0.49637","0.00205"
"5.96400","0.49685","0.00211"
"5.97000","0.49739","0.00211"
"5.97600","0.49787","0.00219"
"5.98200","0.49841","0.00226"
"5.98800","0.49888","0.00237"
"5.99400","0.49942","0.00240"
"6.00000","0.49990","0.00236"
"6.00600","0.50044","0.00229"
"6.01200","0.50098","0.00225"
"6.01800","0.50145","0.00211"
"6.02400","0.50199","0.00204"
"6.03000","0.50247","0.00208"
"6.03600","0.50295","0.00214"
"6.04200","0.50349","0.00211"
"6.04800","0.50397","0.00202"
"6.05400","0.50444","0.00198"
"6.06000","0.50492","0.00207"
"6.06600","0.50546","0.00222"
"6.07200","0.50594","0.00237"
"6.07800","0.50642","0.00259"
"6.08400","0.50690","0.00267"
"6.09000","0.50743","0.00270"
"6.09600","0.50791","0.00277"
"6.10200","0.50839","0.00278"
"6.10800","0.50893","0.00280"
"6.11400","0.50941","0.00281"
"6.12000","0.50989","0.00278"
"6.12600","0.51042","0.00265"
"6.13200","0.51090","0.00248"
"6.13800","0.51144","0.00241"
"6.14400","0.51198","0.00236"
"6.15000","0.51246","0.00221"
"6.15600","0.51293","0.00208"
"6.16200","0.51347","0.00203"
"6.16800","0.51395","0.00210"
"6.17400","0.51443","0.00216"
"6.18000","0.51497","0.00221"
"6.18600","0.51545","0.00218"
"6.19200","0.51592","0.00224"
"6.19800","0.51646","0.00219"
"6.20400","0.51694","0.00211"
"6.21000","0.51742","0.00208"
"6.21600","0.51796","0.00205"
"6.22200","0.51844","0.00202"
"6.22800","0.51891","0.00211"
"6.23400","0.51939","0.00218"
"6.24000","0.51987","0.00224"
"6.24600","0.52041","0.00227"
"6.25200","0.52089","0.00227"
"6.25800","0.52136","0.00233"
"6.26400","0.52190","0.00237"
"6.27000","0.52238","0.00238"
"6.27600","0.52292","0.00245"
"6.28200","0.52340","0.00244"
"6.28800","0.52394","0.00235"
"6.29400","0.52441","0.00225"
"6.30000","0.52489","0.00218"
"6.30600","0.52543","0.00213"
"6.31200","0.52591","0.00209"
"6.31800","0.52639","0.00208"
"6.32400","0.52687","0.00214"
"6.33000","0.52740","0.00217"
"6.33600","0.52788","0.00214"
"6.34200","0.52836","0.00214"
"6.34800","0.52890","0.00213"
"6.35400","0.52938","0.00205"
"6.36000","0.52985","0.00196"
"6.36600","0.53039","0.00197"
"6.37200","0.53087","0.00191"
"6.37800","0.53135","0.00185"
"6.38400","0.53189","0.00186"
"6.39000","0.53237","0.00194"
"6.39600","0.53284","0.00203"
"6.40200","0.53338","0.00207"
"6.40800","0.53386","0.00220"
"6.41400","0.53440","0.00236"
"6.42000","0.53488","0.00247"
"6.42600","0.53536","0.00248"
"6.43200","0.53589","0.00243"
"6.43800","0.53643","0.00239"
"6.44400","0.53691","0.00232"
"6.45000","0.53745","0.00226"
"6.45600","0.53793","0.00232"
"6.46200","0.53840","0.00235"
"6.46800","0.53894","0.00229"
"6.47400","0.53942","0.00227"
"6.48000","0.53990","0.00226"
"6.48600","0.54038","0.00218"
"6.49200","0.54092","0.00216"
"6.49800","0.54139","0.00221"
"6.50400","0.54193","0.00226"
"6.51000","0.54241","0.00236"
"6.51600","0.54289","0.00240"
"6.52200","0.54343","0.00247"
"6.52800","0.54391","0.00248"
"6.53400","0.54438","0.00245"
"6.54000","0.54492","0.00245"
"6.54600","0.54540","0.00244"
"6.55200","0.54588","0.00239"
"6.55800","0.54642","0.00239"
"6.56400","0.54689","0.00244"
"6.57000","0.54743","0.00243"
"6.57600","0.54797","0.00242"
"6.58200","0.54845","0.00239"
"6.58800","0.54899","0.00236"
"6.59400","0.54947","0.00229"
"6.60000","0.54994","0.00222"
"6.60600","0.55048","0.00218"
"6.61200","0.55096","0.00225"
"6.61800","0.55144","0.00224"
"6.62400","0.55192","0.00223"
"6.63000","0.55246","0.00225"
"6.63600","0.55293","0.00218"
"6.64200","0.55347","0.00217"
"6.64800","0.55395","0.00225"
"6.65400","0.55443","0.00238"
"6.66000","0.55497","0.00246"
"6.66600","0.55544","0.00249"
"6.67200","0.55598","0.00247"
"6.67800","0.55646","0.00243"
"6.68400","0.55694","0.00231"
"6.69000","0.55748","0.00232"
"6.69600","0.55796","0.00237"
"6.70200","0.55843","0.00229"
"6.70800","0.55897","0.00228"
"6.71400","0.55945","0.00233"
"6.72000","0.55999","0.00230"
"6.72600","0.56047","0.00236"
"6.73200","0.56095","0.00243"
"6.73800","0.56148","0.00248"
"6.74400","0.56196","0.00241"
"6.75000","0.56244","0.00224"
"6.75600","0.56298","0.00214"
"6.76200","0.56346","0.00219"
"6.76800","0.56393","0.00229"
"6.77400","0.56447","0.00238"
"6.78000","0.56495","0.00238"
"6.78600","0.56543","0.00236"
"6.79200","0.56597","0.00241"
"6.79800","0.56645","0.00237"
"6.80400","0.56692","0.00232"
"6.81000","0.56740","0.00228"
"6.81600","0.56794","0.00224"
"6.82200","0.56842","0.00215"
"6.82800","0.56890","0.00209"
"6.83400","0.56944","0.00205"
"6.84000","0.56991","0.00211"
"6.84600","0.57039","0.00220"
"6.85200","0.57093","0.00226"
"6.85800","0.57141","0.00234"
"6.86400","0.57195","0.00244"
"6.87000","0.57242","0.00250"
"6.87600","0.57290","0.00257"
"6.88200","0.57344","0.00252"
"6.88800","0.57392","0.00243"
"6.89400","0.57440","0.00237"
"6.90000","0.57488","0.00233"
"6.90600","0.57541","0.00234"
"6.91200","0.57589","0.00237"
"6.91800","0.57643","0.00237"
"6.92400","0.57691","0.00234"
"6.93000","0.57739","0.00230"
"6.93600","0.57787","0.00229"
"6.94200","0.57834","0.00230"
"6.94800","0.57888","0.00234"
"6.95400","0.57936","0.00234"
"6.96000","0.57984","0.00236"
"6.96600","0.58038","0.00243"
"6.97200","0.58086","0.00250"
"6.97800","0.58133","0.00255"
"6.98400","0.58187","0.00250"
"6.99000","0.58241","0.00245"
"6.99600","0.58289","0.00246"
"7.00200","0.58343","0.00230"
"7.00800","0.58390","0.00225"
"7.01400","0.58444","0.00232"
"7.02000","0.58492","0.00239"
"7.02600","0.58546","0.00240"
"7.03200","0.58594","0.00241"
"7.03800","0.58648","0.00244"
"7.04400","0.58695","0.00252"
"7.05000","0.58749","0.00255"
"7.05600","0.58797","0.00254"
"7.06200","0.58845","0.00251"
"7.06800","0.58899","0.00245"
"7.07400","0.58947","0.00242"
"7.08000","0.59000","0.00237"
"7.08600","0.59048","0.00228"
"7.09200","0.59096","0.00214"
"7.09800","0.59150","0.00209"
"7.10400","0.59198","0.00213"
"7.11000","0.59245","0.00222"
"7.11600","0.59299","0.00230"
"7.12200","0.59347","0.00233"
"7.12800","0.59395","0.00230"
"7.13400","0.59443","0.00213"
"7.14000","0.59497","0.00205"
"7.14600","0.59544","0.00208"
"7.15200","0.59598","0.00208"
"7.15800","0.59646","0.00210"
"7.16400","0.59700","0.00215"
"7.17000","0.59748","0.00216"
"7.17600","0.59796","0.00221"
"7.18200","0.59849","0.00225"
"7.18800","0.59897","0.00228"
"7.19400","0.59945","0.00232"
"7.20000","0.59993","0.00233"
"7.20600","0.60047","0.00229"
"7.21200","0.60094","0.00225"
"7.21800","0.60148","0.00215"
"7.22400","0.60196","0.00211"
"7.23000","0.60244","0.00217"
"7.23600","0.60292","0.00219"
"7.24200","0.60346","0.00222"
"7.24800","0.60393","0.00219"
"7.25400","0.60441","0.00208"
"7.26000","0.60495","0.00199"
"7.26600","0.60543","0.00193"
"7.27200","0.60597","0.00193"
"7.27800","0.60645","0.00201"
"7.28400","0.60698","0.00208"
"7.29000","0.60746","0.00219"
"7.29600","0.60800","0.00233"
"7.30200","0.60848","0.00241"
"7.30800","0.60896","0.00246"
"7.31400","0.60949","0.00249"
"7.32000","0.60997","0.00244"
"7.32600","0.61051","0.00242"
"7.32800","0.61063","0.00241"
