End date,"12/18/2016"
Specimen label,"16DG_31_run2"
Maximum Load,"0.05678",N

Time,Extension,Load
(s),(mm),(N)
"105.32400","48.17649","0.02701"
"105.33000","48.17698","0.02696"
"105.33600","48.17751","0.02688"
"105.34200","48.17799","0.02678"
"105.34800","48.17847","0.02674"
"105.35400","48.17900","0.02667"
"105.36000","48.17948","0.02671"
"105.36600","48.17996","0.02680"
"105.37200","48.18050","0.02675"
"105.37800","48.18098","0.02659"
"105.38400","48.18151","0.02653"
"105.39000","48.18199","0.02650"
"105.39600","48.18247","0.02637"
"105.40200","48.18295","0.02632"
"105.40800","48.18349","0.02636"
"105.41400","48.18397","0.02637"
"105.42000","48.18445","0.02639"
"105.42600","48.18492","0.02641"
"105.43200","48.18546","0.02655"
"105.43800","48.18594","0.02658"
"105.44400","48.18641","0.02660"
"105.45000","48.18696","0.02675"
"105.45600","48.18743","0.02677"
"105.46200","48.18797","0.02679"
"105.46800","48.18845","0.02683"
"105.47400","48.18893","0.02681"
"105.48000","48.18946","0.02672"
"105.48600","48.18995","0.02661"
"105.49200","48.19049","0.02657"
"105.49800","48.19096","0.02652"
"105.50400","48.19150","0.02641"
"105.51000","48.19197","0.02638"
"105.51600","48.19252","0.02649"
"105.52200","48.19300","0.02663"
"105.52800","48.19353","0.02660"
"105.53400","48.19401","0.02656"
"105.54000","48.19449","0.02646"
"105.54600","48.19497","0.02639"
"105.55200","48.19550","0.02636"
"105.55800","48.19598","0.02633"
"105.56400","48.19646","0.02641"
"105.57000","48.19700","0.02647"
"105.57600","48.19748","0.02651"
"105.58200","48.19796","0.02640"
"105.58800","48.19849","0.02626"
"105.59400","48.19897","0.02616"
"105.60000","48.19951","0.02605"
"105.60600","48.19999","0.02602"
"105.61200","48.20053","0.02598"
"105.61800","48.20101","0.02594"
"105.62400","48.20155","0.02588"
"105.63000","48.20202","0.02594"
"105.63600","48.20250","0.02603"
"105.64200","48.20304","0.02610"
"105.64800","48.20352","0.02613"
"105.65400","48.20399","0.02620"
"105.66000","48.20448","0.02622"
"105.66600","48.20501","0.02627"
"105.67200","48.20549","0.02632"
"105.67800","48.20597","0.02643"
"105.68400","48.20650","0.02653"
"105.69000","48.20699","0.02653"
"105.69600","48.20752","0.02647"
"105.70200","48.20800","0.02636"
"105.70800","48.20848","0.02631"
"105.71400","48.20902","0.02621"
"105.72000","48.20950","0.02616"
"105.72600","48.21003","0.02621"
"105.73200","48.21051","0.02633"
"105.73800","48.21099","0.02641"
"105.74400","48.21153","0.02646"
"105.75000","48.21201","0.02652"
"105.75600","48.21248","0.02648"
"105.76200","48.21302","0.02648"
"105.76800","48.21350","0.02664"
"105.77400","48.21398","0.02679"
"105.78000","48.21452","0.02682"
"105.78600","48.21500","0.02674"
"105.79200","48.21548","0.02657"
"105.79800","48.21601","0.02644"
"105.80400","48.21649","0.02625"
"105.81000","48.21697","0.02615"
"105.81600","48.21745","0.02618"
"105.82200","48.21799","0.02617"
"105.82800","48.21846","0.02603"
"105.83400","48.21894","0.02595"
"105.84000","48.21948","0.02593"
"105.84600","48.21996","0.02594"
"105.85200","48.22044","0.02602"
"105.85800","48.22098","0.02614"
"105.86400","48.22146","0.02626"
"105.87000","48.22199","0.02631"
"105.87600","48.22247","0.02640"
"105.88200","48.22295","0.02643"
"105.88800","48.22349","0.02633"
"105.89400","48.22396","0.02616"
"105.90000","48.22444","0.02603"
"105.90600","48.22498","0.02593"
"105.91200","48.22546","0.02593"
"105.91800","48.22594","0.02604"
"105.92400","48.22647","0.02614"
"105.93000","48.22696","0.02614"
"105.93600","48.22743","0.02614"
"105.94200","48.22791","0.02612"
"105.94800","48.22845","0.02605"
"105.95400","48.22893","0.02599"
"105.96000","48.22940","0.02595"
"105.96600","48.22989","0.02599"
"105.97200","48.23042","0.02598"
"105.97800","48.23090","0.02600"
"105.98400","48.23138","0.02608"
"105.99000","48.23191","0.02606"
"105.99600","48.23240","0.02602"
"106.00200","48.23294","0.02605"
"106.00800","48.23347","0.02610"
"106.01400","48.23395","0.02614"
"106.02000","48.23449","0.02617"
"106.02600","48.23497","0.02623"
"106.03200","48.23550","0.02627"
"106.03800","48.23598","0.02633"
"106.04400","48.23652","0.02635"
"106.05000","48.23700","0.02636"
"106.05600","48.23754","0.02639"
"106.06200","48.23802","0.02641"
"106.06800","48.23849","0.02649"
"106.07400","48.23903","0.02659"
"106.08000","48.23951","0.02663"
"106.08600","48.23999","0.02661"
"106.09200","48.24053","0.02650"
"106.09800","48.24100","0.02643"
"106.10400","48.24149","0.02641"
"106.11000","48.24202","0.02628"
"106.11600","48.24250","0.02613"
"106.12200","48.24297","0.02604"
"106.12800","48.24352","0.02605"
"106.13400","48.24400","0.02610"
"106.14000","48.24454","0.02609"
"106.14600","48.24507","0.02611"
"106.15200","48.24555","0.02615"
"106.15800","48.24609","0.02614"
"106.16400","48.24657","0.02623"
"106.17000","48.24705","0.02635"
"106.17600","48.24758","0.02647"
"106.18200","48.24806","0.02654"
"106.18800","48.24860","0.02654"
"106.19400","48.24907","0.02651"
"106.20000","48.24955","0.02645"
"106.20600","48.25003","0.02642"
"106.21200","48.25051","0.02636"
"106.21800","48.25099","0.02635"
"106.22400","48.25147","0.02634"
"106.23000","48.25201","0.02623"
"106.23600","48.25249","0.02621"
"106.24200","48.25296","0.02620"
"106.24800","48.25350","0.02631"
"106.25400","48.25398","0.02643"
"106.26000","48.25446","0.02643"
"106.26600","48.25499","0.02638"
"106.27200","48.25547","0.02626"
"106.27800","48.25601","0.02615"
"106.28400","48.25649","0.02610"
"106.29000","48.25697","0.02611"
"106.29600","48.25750","0.02598"
"106.30200","48.25799","0.02591"
"106.30800","48.25853","0.02586"
"106.31400","48.25901","0.02580"
"106.32000","48.25954","0.02578"
"106.32600","48.26002","0.02576"
"106.33200","48.26050","0.02578"
"106.33800","48.26103","0.02578"
"106.34400","48.26151","0.02579"
"106.35000","48.26199","0.02587"
"106.35600","48.26247","0.02601"
"106.36200","48.26295","0.02618"
"106.36800","48.26348","0.02631"
"106.37400","48.26397","0.02635"
"106.38000","48.26444","0.02633"
"106.38600","48.26498","0.02632"
"106.39200","48.26546","0.02637"
"106.39800","48.26600","0.02637"
"106.40400","48.26648","0.02635"
"106.41000","48.26695","0.02629"
"106.41600","48.26749","0.02623"
"106.42200","48.26797","0.02622"
"106.42800","48.26845","0.02618"
"106.43400","48.26899","0.02624"
"106.44000","48.26946","0.02628"
"106.44600","48.27000","0.02619"
"106.45200","48.27048","0.02611"
"106.45800","48.27102","0.02605"
"106.46400","48.27150","0.02609"
"106.47000","48.27198","0.02612"
"106.47600","48.27252","0.02615"
"106.48200","48.27299","0.02629"
"106.48800","48.27347","0.02646"
"106.49400","48.27395","0.02660"
"106.50000","48.27443","0.02679"
"106.50600","48.27496","0.02693"
"106.51200","48.27544","0.02692"
"106.51800","48.27592","0.02685"
"106.52400","48.27646","0.02672"
"106.53000","48.27694","0.02656"
"106.53600","48.27742","0.02645"
"106.54200","48.27795","0.02645"
"106.54800","48.27843","0.02656"
"106.55400","48.27897","0.02673"
"106.56000","48.27945","0.02678"
"106.56600","48.27993","0.02678"
"106.57200","48.28047","0.02678"
"106.57800","48.28101","0.02674"
"106.58400","48.28148","0.02680"
"106.59000","48.28202","0.02686"
"106.59600","48.28250","0.02683"
"106.60200","48.28304","0.02679"
"106.60800","48.28352","0.02671"
"106.61400","48.28399","0.02651"
"106.62000","48.28453","0.02623"
"106.62600","48.28501","0.02606"
"106.63200","48.28549","0.02604"
"106.63800","48.28596","0.02605"
"106.64400","48.28651","0.02609"
"106.65000","48.28699","0.02621"
"106.65600","48.28746","0.02623"
"106.66200","48.28800","0.02620"
"106.66800","48.28848","0.02621"
"106.67400","48.28902","0.02621"
"106.68000","48.28949","0.02632"
"106.68600","48.28997","0.02652"
"106.69200","48.29051","0.02657"
"106.69800","48.29099","0.02656"
"106.70400","48.29153","0.02653"
"106.71000","48.29200","0.02646"
"106.71600","48.29255","0.02651"
"106.72200","48.29303","0.02662"
"106.72800","48.29350","0.02666"
"106.73400","48.29404","0.02678"
"106.74000","48.29451","0.02681"
"106.74600","48.29506","0.02676"
"106.75200","48.29554","0.02669"
"106.75800","48.29601","0.02657"
"106.76400","48.29655","0.02649"
"106.77000","48.29703","0.02648"
"106.77600","48.29751","0.02647"
"106.78200","48.29798","0.02650"
"106.78800","48.29852","0.02658"
"106.79400","48.29900","0.02661"
"106.80000","48.29948","0.02670"
"106.80600","48.30002","0.02677"
"106.81200","48.30050","0.02676"
"106.81800","48.30103","0.02683"
"106.82400","48.30151","0.02689"
"106.83000","48.30199","0.02687"
"106.83600","48.30253","0.02681"
"106.84200","48.30301","0.02676"
"106.84800","48.30349","0.02672"
"106.85400","48.30402","0.02668"
"106.86000","48.30450","0.02667"
"106.86600","48.30498","0.02675"
"106.87200","48.30552","0.02677"
"106.87800","48.30600","0.02672"
"106.88400","48.30653","0.02681"
"106.89000","48.30701","0.02691"
"106.89600","48.30755","0.02693"
"106.90200","48.30803","0.02693"
"106.90800","48.30851","0.02689"
"106.91400","48.30904","0.02684"
"106.92000","48.30953","0.02668"
"106.92600","48.31001","0.02649"
"106.93200","48.31048","0.02645"
"106.93800","48.31096","0.02636"
"106.94400","48.31150","0.02624"
"106.95000","48.31198","0.02628"
"106.95600","48.31245","0.02640"
"106.96200","48.31299","0.02646"
"106.96800","48.31347","0.02659"
"106.97400","48.31395","0.02672"
"106.98000","48.31449","0.02673"
"106.98600","48.31497","0.02664"
"106.99200","48.31544","0.02659"
"106.99800","48.31598","0.02662"
"107.00400","48.31646","0.02668"
"107.01000","48.31700","0.02668"
"107.01600","48.31748","0.02669"
"107.02200","48.31796","0.02663"
"107.02800","48.31849","0.02647"
"107.03400","48.31897","0.02641"
"107.04000","48.31951","0.02646"
"107.04600","48.31999","0.02658"
"107.05200","48.32047","0.02661"
"107.05800","48.32100","0.02651"
"107.06400","48.32149","0.02649"
"107.07000","48.32196","0.02655"
"107.07600","48.32244","0.02664"
"107.08200","48.32298","0.02678"
"107.08800","48.32346","0.02681"
"107.09400","48.32394","0.02680"
"107.10000","48.32447","0.02685"
"107.10600","48.32495","0.02689"
"107.11200","48.32543","0.02690"
"107.11800","48.32596","0.02689"
"107.12400","48.32644","0.02685"
"107.13000","48.32698","0.02678"
"107.13600","48.32747","0.02667"
"107.14200","48.32800","0.02663"
"107.14800","48.32848","0.02674"
"107.15400","48.32901","0.02685"
"107.16000","48.32949","0.02688"
"107.16600","48.32998","0.02687"
"107.17200","48.33051","0.02687"
"107.17800","48.33099","0.02694"
"107.18400","48.33152","0.02700"
"107.19000","48.33200","0.02701"
"107.19600","48.33255","0.02691"
"107.20200","48.33302","0.02682"
"107.20800","48.33350","0.02670"
"107.21400","48.33404","0.02668"
"107.22000","48.33452","0.02671"
"107.22600","48.33500","0.02670"
"107.23200","48.33547","0.02669"
"107.23800","48.33601","0.02663"
"107.24400","48.33649","0.02653"
"107.25000","48.33696","0.02650"
"107.25600","48.33751","0.02653"
"107.26200","48.33799","0.02660"
"107.26800","48.33847","0.02673"
"107.27400","48.33894","0.02676"
"107.28000","48.33948","0.02681"
"107.28600","48.33996","0.02684"
"107.29200","48.34049","0.02675"
"107.29800","48.34097","0.02671"
"107.30400","48.34151","0.02665"
"107.31000","48.34199","0.02663"
"107.31600","48.34253","0.02660"
"107.32200","48.34300","0.02652"
"107.32800","48.34354","0.02649"
"107.33400","48.34402","0.02649"
"107.34000","48.34456","0.02652"
"107.34600","48.34504","0.02647"
"107.35200","48.34552","0.02642"
"107.35800","48.34600","0.02636"
"107.36400","48.34653","0.02633"
"107.37000","48.34701","0.02640"
"107.37600","48.34749","0.02650"
"107.38200","48.34803","0.02661"
"107.38800","48.34851","0.02671"
"107.39400","48.34898","0.02673"
"107.40000","48.34952","0.02667"
"107.40600","48.35000","0.02655"
"107.41200","48.35048","0.02646"
"107.41800","48.35102","0.02640"
"107.42400","48.35149","0.02639"
"107.43000","48.35198","0.02640"
"107.43600","48.35251","0.02644"
"107.44200","48.35299","0.02641"
"107.44800","48.35353","0.02644"
"107.45400","48.35401","0.02646"
"107.46000","48.35455","0.02647"
"107.46600","48.35502","0.02655"
"107.47200","48.35550","0.02665"
"107.47800","48.35604","0.02672"
"107.48400","48.35652","0.02677"
"107.49000","48.35699","0.02681"
"107.49600","48.35747","0.02679"
"107.50200","48.35796","0.02675"
"107.50800","48.35843","0.02672"
"107.51400","48.35897","0.02667"
"107.52000","48.35945","0.02666"
"107.52600","48.35993","0.02668"
"107.53200","48.36047","0.02680"
"107.53800","48.36094","0.02698"
"107.54400","48.36142","0.02711"
"107.55000","48.36196","0.02716"
"107.55600","48.36244","0.02710"
"107.56200","48.36292","0.02703"
"107.56800","48.36340","0.02693"
"107.57400","48.36393","0.02685"
"107.58000","48.36441","0.02685"
"107.58600","48.36495","0.02685"
"107.59200","48.36543","0.02680"
"107.59800","48.36597","0.02680"
"107.60400","48.36645","0.02690"
"107.61000","48.36698","0.02692"
"107.61600","48.36746","0.02695"
"107.62200","48.36800","0.02698"
"107.62800","48.36848","0.02691"
"107.63400","48.36901","0.02691"
"107.64000","48.36949","0.02700"
"107.64600","48.36997","0.02709"
"107.65200","48.37051","0.02707"
"107.65800","48.37099","0.02696"
"107.66400","48.37146","0.02691"
"107.67000","48.37201","0.02687"
"107.67600","48.37249","0.02677"
"107.68200","48.37296","0.02681"
"107.68800","48.37350","0.02686"
"107.69400","48.37397","0.02685"
"107.70000","48.37452","0.02685"
"107.70600","48.37500","0.02687"
"107.71200","48.37553","0.02683"
"107.71800","48.37601","0.02688"
"107.72400","48.37654","0.02686"
"107.73000","48.37703","0.02680"
"107.73600","48.37757","0.02677"
"107.74200","48.37804","0.02674"
"107.74800","48.37858","0.02675"
"107.75400","48.37906","0.02681"
"107.76000","48.37954","0.02679"
"107.76600","48.38008","0.02676"
"107.77200","48.38055","0.02678"
"107.77800","48.38103","0.02682"
"107.78400","48.38157","0.02688"
"107.79000","48.38205","0.02693"
"107.79600","48.38252","0.02700"
"107.80200","48.38301","0.02703"
"107.80800","48.38348","0.02697"
"107.81400","48.38402","0.02688"
"107.82000","48.38450","0.02674"
"107.82600","48.38498","0.02658"
"107.83200","48.38546","0.02652"
"107.83800","48.38599","0.02657"
"107.84400","48.38647","0.02658"
"107.85000","48.38701","0.02662"
"107.85600","48.38749","0.02671"
"107.86200","48.38797","0.02677"
"107.86800","48.38850","0.02680"
"107.87400","48.38899","0.02677"
"107.88000","48.38952","0.02681"
"107.88600","48.39000","0.02684"
"107.89200","48.39048","0.02685"
"107.89800","48.39102","0.02688"
"107.90400","48.39150","0.02687"
"107.91000","48.39204","0.02685"
"107.91600","48.39251","0.02684"
"107.92200","48.39299","0.02677"
"107.92800","48.39347","0.02667"
"107.93400","48.39395","0.02670"
"107.94000","48.39448","0.02678"
"107.94600","48.39497","0.02682"
"107.95200","48.39544","0.02689"
"107.95800","48.39598","0.02699"
"107.96400","48.39646","0.02711"
"107.97000","48.39694","0.02719"
"107.97600","48.39742","0.02717"
"107.98200","48.39795","0.02712"
"107.98800","48.39843","0.02699"
"107.99400","48.39891","0.02690"
"108.00000","48.39945","0.02695"
"108.00600","48.39993","0.02696"
"108.01200","48.40046","0.02692"
"108.01800","48.40095","0.02692"
"108.02400","48.40148","0.02688"
"108.03000","48.40195","0.02687"
"108.03600","48.40250","0.02684"
"108.04200","48.40298","0.02680"
"108.04800","48.40351","0.02678"
"108.05400","48.40399","0.02680"
"108.06000","48.40446","0.02676"
"108.06600","48.40501","0.02675"
"108.07200","48.40549","0.02683"
"108.07800","48.40597","0.02688"
"108.08400","48.40644","0.02682"
"108.09000","48.40698","0.02674"
"108.09600","48.40746","0.02666"
"108.10200","48.40794","0.02658"
"108.10800","48.40842","0.02664"
"108.11400","48.40895","0.02685"
"108.12000","48.40944","0.02701"
"108.12600","48.40991","0.02708"
"108.13200","48.41039","0.02705"
"108.13800","48.41093","0.02702"
"108.14400","48.41141","0.02694"
"108.15000","48.41194","0.02689"
"108.15600","48.41242","0.02692"
"108.16200","48.41296","0.02701"
"108.16800","48.41350","0.02712"
"108.17400","48.41398","0.02716"
"108.18000","48.41451","0.02724"
"108.18600","48.41499","0.02737"
"108.19200","48.41553","0.02731"
"108.19800","48.41601","0.02713"
"108.20400","48.41648","0.02707"
"108.21000","48.41702","0.02704"
"108.21600","48.41750","0.02701"
"108.22200","48.41798","0.02699"
"108.22800","48.41846","0.02697"
"108.23400","48.41900","0.02687"
"108.24000","48.41948","0.02676"
"108.24600","48.41995","0.02671"
"108.25200","48.42050","0.02673"
"108.25800","48.42097","0.02680"
"108.26400","48.42146","0.02683"
"108.27000","48.42199","0.02693"
"108.27600","48.42246","0.02692"
"108.28200","48.42294","0.02694"
"108.28800","48.42348","0.02701"
"108.29400","48.42397","0.02720"
"108.30000","48.42450","0.02741"
"108.30600","48.42504","0.02755"
"108.31200","48.42551","0.02760"
"108.31800","48.42606","0.02757"
"108.32400","48.42654","0.02745"
"108.33000","48.42701","0.02726"
"108.33600","48.42755","0.02718"
"108.34200","48.42803","0.02716"
"108.34800","48.42850","0.02716"
"108.35400","48.42898","0.02718"
"108.36000","48.42946","0.02714"
"108.36600","48.43000","0.02721"
"108.37200","48.43048","0.02726"
"108.37800","48.43095","0.02732"
"108.38400","48.43149","0.02729"
"108.39000","48.43197","0.02719"
"108.39600","48.43251","0.02713"
"108.40200","48.43299","0.02712"
"108.40800","48.43347","0.02711"
"108.41400","48.43401","0.02716"
"108.42000","48.43448","0.02723"
"108.42600","48.43502","0.02727"
"108.43200","48.43550","0.02733"
"108.43800","48.43604","0.02735"
"108.44400","48.43652","0.02726"
"108.45000","48.43706","0.02725"
"108.45600","48.43753","0.02737"
"108.46200","48.43807","0.02735"
"108.46800","48.43855","0.02729"
"108.47400","48.43903","0.02717"
"108.48000","48.43957","0.02708"
"108.48600","48.44004","0.02708"
"108.49200","48.44058","0.02704"
"108.49800","48.44106","0.02710"
"108.50400","48.44154","0.02720"
"108.51000","48.44202","0.02726"
"108.51600","48.44250","0.02729"
"108.52200","48.44304","0.02736"
"108.52800","48.44351","0.02742"
"108.53400","48.44399","0.02757"
"108.54000","48.44447","0.02769"
"108.54600","48.44501","0.02778"
"108.55200","48.44548","0.02774"
"108.55800","48.44596","0.02761"
"108.56400","48.44644","0.02749"
"108.57000","48.44698","0.02737"
"108.57600","48.44746","0.02721"
"108.58200","48.44794","0.02709"
"108.58800","48.44848","0.02704"
"108.59400","48.44895","0.02701"
"108.60000","48.44949","0.02709"
"108.60600","48.44997","0.02724"
"108.61200","48.45051","0.02738"
"108.61800","48.45098","0.02741"
"108.62400","48.45146","0.02737"
"108.63000","48.45195","0.02729"
"108.63600","48.45242","0.02720"
"108.64200","48.45290","0.02707"
"108.64800","48.45343","0.02700"
"108.65400","48.45392","0.02704"
"108.66000","48.45440","0.02701"
"108.66600","48.45493","0.02700"
"108.67200","48.45541","0.02709"
"108.67800","48.45595","0.02711"
"108.68400","48.45643","0.02716"
"108.69000","48.45691","0.02721"
"108.69600","48.45744","0.02731"
"108.70200","48.45792","0.02735"
"108.70800","48.45846","0.02728"
"108.71400","48.45894","0.02715"
"108.72000","48.45947","0.02705"
"108.72600","48.45995","0.02687"
"108.73200","48.46049","0.02680"
"108.73800","48.46097","0.02691"
"108.74400","48.46151","0.02695"
"108.75000","48.46199","0.02696"
"108.75600","48.46252","0.02708"
"108.76200","48.46301","0.02714"
"108.76800","48.46348","0.02716"
"108.77400","48.46402","0.02714"
"108.78000","48.46450","0.02712"
"108.78600","48.46498","0.02711"
"108.79200","48.46551","0.02712"
"108.79800","48.46599","0.02717"
"108.80400","48.46653","0.02727"
"108.81000","48.46701","0.02729"
"108.81600","48.46755","0.02733"
"108.82200","48.46803","0.02738"
"108.82800","48.46856","0.02744"
"108.83400","48.46904","0.02759"
"108.84000","48.46952","0.02770"
"108.84600","48.47006","0.02774"
"108.85200","48.47054","0.02761"
"108.85800","48.47102","0.02743"
"108.86400","48.47155","0.02733"
"108.87000","48.47203","0.02738"
"108.87600","48.47251","0.02737"
"108.88200","48.47305","0.02732"
"108.88800","48.47353","0.02739"
"108.89400","48.47400","0.02746"
"108.90000","48.47454","0.02745"
"108.90600","48.47503","0.02735"
"108.91200","48.47550","0.02732"
"108.91800","48.47598","0.02729"
"108.92400","48.47651","0.02729"
"108.93000","48.47700","0.02732"
"108.93600","48.47747","0.02740"
"108.94200","48.47802","0.02747"
"108.94800","48.47849","0.02751"
"108.95400","48.47903","0.02753"
"108.96000","48.47951","0.02749"
"108.96600","48.48004","0.02738"
"108.97200","48.48052","0.02734"
"108.97800","48.48106","0.02737"
"108.98400","48.48154","0.02737"
"108.99000","48.48202","0.02734"
"108.99600","48.48249","0.02730"
"109.00200","48.48303","0.02729"
"109.00800","48.48351","0.02726"
"109.01400","48.48399","0.02736"
"109.02000","48.48453","0.02756"
"109.02600","48.48501","0.02760"
"109.03200","48.48549","0.02752"
"109.03800","48.48602","0.02748"
"109.04400","48.48650","0.02747"
"109.05000","48.48698","0.02743"
"109.05600","48.48752","0.02742"
"109.06200","48.48800","0.02737"
"109.06800","48.48847","0.02723"
"109.07400","48.48901","0.02709"
"109.08000","48.48949","0.02705"
"109.08600","48.49002","0.02717"
"109.09200","48.49051","0.02724"
"109.09800","48.49104","0.02731"
"109.10400","48.49153","0.02740"
"109.11000","48.49200","0.02743"
"109.11600","48.49254","0.02736"
"109.12200","48.49302","0.02729"
"109.12800","48.49350","0.02712"
"109.13400","48.49397","0.02698"
"109.14000","48.49451","0.02696"
"109.14600","48.49499","0.02698"
"109.15200","48.49547","0.02705"
"109.15800","48.49594","0.02712"
"109.16400","48.49648","0.02722"
"109.17000","48.49696","0.02734"
"109.17600","48.49744","0.02728"
"109.18200","48.49792","0.02719"
"109.18800","48.49840","0.02722"
"109.19400","48.49894","0.02725"
"109.20000","48.49941","0.02723"
"109.20600","48.49996","0.02725"
"109.21200","48.50043","0.02730"
"109.21800","48.50092","0.02734"
"109.22400","48.50145","0.02733"
"109.23000","48.50198","0.02733"
"109.23600","48.50246","0.02737"
"109.24200","48.50300","0.02729"
"109.24800","48.50348","0.02725"
"109.25400","48.50402","0.02735"
"109.26000","48.50449","0.02738"
"109.26600","48.50497","0.02738"
"109.27200","48.50552","0.02742"
"109.27800","48.50600","0.02748"
"109.28400","48.50647","0.02756"
"109.29000","48.50701","0.02763"
"109.29600","48.50749","0.02762"
"109.30200","48.50803","0.02751"
"109.30800","48.50850","0.02738"
"109.31400","48.50904","0.02733"
"109.32000","48.50952","0.02737"
"109.32600","48.51000","0.02732"
"109.33200","48.51054","0.02722"
"109.33800","48.51101","0.02711"
"109.34400","48.51149","0.02700"
"109.35000","48.51204","0.02699"
"109.35600","48.51251","0.02709"
"109.36200","48.51305","0.02724"
"109.36800","48.51352","0.02740"
"109.37400","48.51406","0.02742"
"109.38000","48.51460","0.02731"
"109.38600","48.51508","0.02723"
"109.39200","48.51556","0.02718"
"109.39800","48.51609","0.02725"
"109.40400","48.51658","0.02741"
"109.41000","48.51706","0.02748"
"109.41600","48.51759","0.02752"
"109.42200","48.51807","0.02759"
"109.42800","48.51855","0.02761"
"109.43400","48.51903","0.02767"
"109.44000","48.51956","0.02772"
"109.44600","48.52004","0.02770"
"109.45200","48.52052","0.02766"
"109.45800","48.52106","0.02754"
"109.46400","48.52154","0.02739"
"109.47000","48.52202","0.02730"
"109.47600","48.52250","0.02721"
"109.48200","48.52303","0.02712"
"109.48800","48.52351","0.02705"
"109.49400","48.52399","0.02705"
"109.50000","48.52453","0.02703"
"109.50600","48.52501","0.02706"
"109.51200","48.52548","0.02715"
"109.51800","48.52602","0.02722"
"109.52400","48.52650","0.02722"
"109.53000","48.52704","0.02724"
"109.53600","48.52752","0.02738"
"109.54200","48.52800","0.02746"
"109.54800","48.52853","0.02748"
"109.55400","48.52901","0.02748"
"109.56000","48.52949","0.02744"
"109.56600","48.53003","0.02734"
"109.57200","48.53051","0.02734"
"109.57800","48.53098","0.02733"
"109.58400","48.53152","0.02728"
"109.59000","48.53200","0.02721"
"109.59600","48.53248","0.02717"
"109.60200","48.53302","0.02721"
"109.60800","48.53350","0.02728"
"109.61400","48.53403","0.02743"
"109.62000","48.53451","0.02764"
"109.62600","48.53499","0.02769"
"109.63200","48.53547","0.02760"
"109.63800","48.53601","0.02748"
"109.64400","48.53649","0.02734"
"109.65000","48.53696","0.02728"
"109.65600","48.53750","0.02730"
"109.66200","48.53798","0.02734"
"109.66800","48.53852","0.02744"
"109.67400","48.53900","0.02750"
"109.68000","48.53947","0.02754"
"109.68600","48.54001","0.02754"
"109.69200","48.54049","0.02734"
"109.69800","48.54097","0.02721"
"109.70400","48.54145","0.02727"
"109.71000","48.54198","0.02725"
"109.71600","48.54247","0.02724"
"109.72200","48.54294","0.02736"
"109.72800","48.54348","0.02747"
"109.73400","48.54396","0.02752"
"109.74000","48.54450","0.02749"
"109.74600","48.54497","0.02741"
"109.75200","48.54545","0.02737"
"109.75800","48.54599","0.02748"
"109.76400","48.54653","0.02756"
"109.77000","48.54701","0.02768"
"109.77600","48.54749","0.02771"
"109.78200","48.54797","0.02761"
"109.78800","48.54850","0.02754"
"109.79400","48.54898","0.02752"
"109.80000","48.54946","0.02757"
"109.80600","48.54994","0.02758"
"109.81200","48.55048","0.02764"
"109.81800","48.55096","0.02767"
"109.82400","48.55143","0.02766"
"109.83000","48.55197","0.02765"
"109.83600","48.55245","0.02765"
"109.84200","48.55299","0.02763"
"109.84800","48.55346","0.02766"
"109.85400","48.55394","0.02765"
"109.86000","48.55449","0.02758"
"109.86600","48.55496","0.02755"
"109.87200","48.55550","0.02750"
"109.87800","48.55597","0.02742"
"109.88400","48.55646","0.02741"
"109.89000","48.55700","0.02737"
"109.89600","48.55753","0.02738"
"109.90200","48.55801","0.02747"
"109.90800","48.55854","0.02747"
"109.91400","48.55909","0.02738"
"109.92000","48.55957","0.02733"
"109.92600","48.56005","0.02718"
"109.93200","48.56058","0.02701"
"109.93800","48.56106","0.02693"
"109.94400","48.56154","0.02691"
"109.95000","48.56201","0.02689"
"109.95600","48.56255","0.02681"
"109.96200","48.56303","0.02690"
"109.96800","48.56351","0.02710"
"109.97400","48.56404","0.02732"
"109.98000","48.56452","0.02749"
"109.98600","48.56501","0.02771"
"109.99200","48.56554","0.02782"
"109.99800","48.56602","0.02780"
"110.00400","48.56650","0.02785"
"110.01000","48.56704","0.02789"
"110.01600","48.56752","0.02790"
"110.02200","48.56805","0.02782"
"110.02800","48.56853","0.02762"
"110.03400","48.56907","0.02749"
"110.04000","48.56955","0.02738"
"110.04600","48.57003","0.02729"
"110.05200","48.57056","0.02729"
"110.05800","48.57104","0.02722"
"110.06400","48.57152","0.02718"
"110.07000","48.57206","0.02721"
"110.07600","48.57254","0.02726"
"110.08200","48.57302","0.02741"
"110.08800","48.57350","0.02768"
"110.09400","48.57397","0.02786"
"110.10000","48.57451","0.02785"
"110.10600","48.57499","0.02775"
"110.11200","48.57547","0.02756"
"110.11800","48.57595","0.02749"
"110.12400","48.57648","0.02750"
"110.13000","48.57697","0.02753"
"110.13600","48.57744","0.02761"
"110.14200","48.57798","0.02762"
"110.14800","48.57846","0.02762"
"110.15400","48.57894","0.02770"
"110.16000","48.57948","0.02774"
"110.16600","48.57995","0.02774"
"110.17200","48.58049","0.02773"
"110.17800","48.58097","0.02768"
"110.18400","48.58151","0.02767"
"110.19000","48.58199","0.02765"
"110.19600","48.58252","0.02765"
"110.20200","48.58300","0.02767"
"110.20800","48.58348","0.02760"
"110.21400","48.58402","0.02756"
"110.22000","48.58450","0.02750"
"110.22600","48.58498","0.02748"
"110.23200","48.58551","0.02758"
