End date,"1/22/2017"
Specimen label,"18BG_46 run 2"
Maximum Load,"0.06005",N

Time,Extension,Load
(s),(mm),(N)
"174.90000","43.97215","0.03234"
"174.90600","43.97263","0.03223"
"174.91200","43.97317","0.03207"
"174.91800","43.97365","0.03187"
"174.92400","43.97419","0.03171"
"174.93000","43.97466","0.03171"
"174.93600","43.97520","0.03180"
"174.94200","43.97568","0.03185"
"174.94800","43.97622","0.03188"
"174.95400","43.97670","0.03198"
"174.96000","43.97717","0.03201"
"174.96600","43.97765","0.03201"
"174.97200","43.97819","0.03202"
"174.97800","43.97867","0.03200"
"174.98400","43.97915","0.03199"
"174.99000","43.97963","0.03199"
"174.99600","43.98011","0.03199"
"175.00200","43.98064","0.03204"
"175.00800","43.98112","0.03201"
"175.01400","43.98166","0.03197"
"175.02000","43.98214","0.03190"
"175.02600","43.98268","0.03180"
"175.03200","43.98315","0.03173"
"175.03800","43.98369","0.03179"
"175.04400","43.98417","0.03181"
"175.05000","43.98471","0.03176"
"175.05600","43.98519","0.03177"
"175.06200","43.98573","0.03178"
"175.06800","43.98620","0.03184"
"175.07400","43.98674","0.03192"
"175.08000","43.98722","0.03197"
"175.08600","43.98776","0.03194"
"175.09200","43.98823","0.03185"
"175.09800","43.98872","0.03174"
"175.10400","43.98925","0.03160"
"175.11000","43.98973","0.03154"
"175.11600","43.99021","0.03158"
"175.12200","43.99069","0.03165"
"175.12800","43.99117","0.03171"
"175.13400","43.99170","0.03169"
"175.14000","43.99218","0.03167"
"175.14600","43.99266","0.03174"
"175.15200","43.99314","0.03187"
"175.15800","43.99361","0.03198"
"175.16400","43.99416","0.03198"
"175.17000","43.99464","0.03198"
"175.17600","43.99511","0.03194"
"175.18200","43.99565","0.03183"
"175.18800","43.99613","0.03174"
"175.19400","43.99660","0.03169"
"175.20000","43.99715","0.03160"
"175.20600","43.99762","0.03165"
"175.21200","43.99816","0.03170"
"175.21800","43.99864","0.03163"
"175.22400","43.99918","0.03161"
"175.23000","43.99966","0.03161"
"175.23600","44.00013","0.03166"
"175.24200","44.00068","0.03174"
"175.24800","44.00115","0.03176"
"175.25400","44.00163","0.03178"
"175.26000","44.00216","0.03164"
"175.26600","44.00264","0.03142"
"175.27200","44.00312","0.03136"
"175.27800","44.00360","0.03128"
"175.28400","44.00414","0.03117"
"175.29000","44.00462","0.03110"
"175.29600","44.00510","0.03109"
"175.30200","44.00563","0.03111"
"175.30800","44.00611","0.03114"
"175.31400","44.00659","0.03120"
"175.32000","44.00713","0.03125"
"175.32600","44.00760","0.03121"
"175.33200","44.00814","0.03125"
"175.33800","44.00863","0.03142"
"175.34400","44.00911","0.03152"
"175.35000","44.00964","0.03164"
"175.35600","44.01018","0.03175"
"175.36200","44.01066","0.03172"
"175.36800","44.01120","0.03159"
"175.37400","44.01167","0.03154"
"175.38000","44.01221","0.03150"
"175.38600","44.01269","0.03141"
"175.39200","44.01317","0.03139"
"175.39800","44.01371","0.03156"
"175.40400","44.01419","0.03173"
"175.41000","44.01466","0.03182"
"175.41600","44.01520","0.03188"
"175.42200","44.01568","0.03201"
"175.42800","44.01616","0.03212"
"175.43400","44.01669","0.03222"
"175.44000","44.01717","0.03220"
"175.44600","44.01765","0.03221"
"175.45200","44.01819","0.03219"
"175.45800","44.01867","0.03205"
"175.46400","44.01921","0.03192"
"175.47000","44.01969","0.03168"
"175.47600","44.02016","0.03143"
"175.48200","44.02070","0.03126"
"175.48800","44.02118","0.03122"
"175.49400","44.02172","0.03132"
"175.50000","44.02220","0.03161"
"175.50600","44.02273","0.03187"
"175.51200","44.02321","0.03207"
"175.51800","44.02375","0.03223"
"175.52400","44.02423","0.03229"
"175.53000","44.02470","0.03225"
"175.53600","44.02524","0.03230"
"175.54200","44.02573","0.03237"
"175.54800","44.02620","0.03234"
"175.55400","44.02668","0.03225"
"175.56000","44.02722","0.03212"
"175.56600","44.02770","0.03211"
"175.57200","44.02818","0.03216"
"175.57800","44.02871","0.03222"
"175.58400","44.02919","0.03229"
"175.59000","44.02967","0.03235"
"175.59600","44.03021","0.03239"
"175.60200","44.03069","0.03240"
"175.60800","44.03117","0.03250"
"175.61400","44.03170","0.03259"
"175.62000","44.03218","0.03272"
"175.62600","44.03265","0.03269"
"175.63200","44.03314","0.03258"
"175.63800","44.03368","0.03235"
"175.64400","44.03416","0.03211"
"175.65000","44.03469","0.03193"
"175.65600","44.03517","0.03183"
"175.66200","44.03571","0.03178"
"175.66800","44.03619","0.03177"
"175.67400","44.03673","0.03175"
"175.68000","44.03720","0.03180"
"175.68600","44.03768","0.03196"
"175.69200","44.03816","0.03209"
"175.69800","44.03864","0.03219"
"175.70400","44.03917","0.03228"
"175.71000","44.03965","0.03234"
"175.71600","44.04013","0.03240"
"175.72200","44.04061","0.03247"
"175.72800","44.04115","0.03246"
"175.73400","44.04163","0.03236"
"175.74000","44.04210","0.03234"
"175.74600","44.04265","0.03234"
"175.75200","44.04313","0.03227"
"175.75800","44.04360","0.03208"
"175.76400","44.04414","0.03197"
"175.77000","44.04461","0.03186"
"175.77600","44.04510","0.03184"
"175.78200","44.04564","0.03185"
"175.78800","44.04617","0.03175"
"175.79400","44.04665","0.03173"
"175.80000","44.04713","0.03169"
"175.80600","44.04767","0.03173"
"175.81200","44.04815","0.03176"
"175.81800","44.04862","0.03175"
"175.82400","44.04916","0.03190"
"175.83000","44.04964","0.03201"
"175.83600","44.05018","0.03209"
"175.84200","44.05066","0.03210"
"175.84800","44.05113","0.03215"
"175.85400","44.05161","0.03221"
"175.86000","44.05215","0.03219"
"175.86600","44.05263","0.03230"
"175.87200","44.05311","0.03240"
"175.87800","44.05365","0.03237"
"175.88400","44.05412","0.03221"
"175.89000","44.05460","0.03204"
"175.89600","44.05514","0.03194"
"175.90200","44.05562","0.03197"
"175.90800","44.05616","0.03197"
"175.91400","44.05663","0.03203"
"175.92000","44.05717","0.03227"
"175.92600","44.05765","0.03238"
"175.93200","44.05819","0.03236"
"175.93800","44.05867","0.03233"
"175.94400","44.05920","0.03224"
"175.95000","44.05968","0.03227"
"175.95600","44.06016","0.03240"
"175.96200","44.06070","0.03240"
"175.96800","44.06118","0.03232"
"175.97400","44.06166","0.03223"
"175.98000","44.06220","0.03214"
"175.98600","44.06268","0.03213"
"175.99200","44.06315","0.03211"
"175.99800","44.06369","0.03215"
"176.00400","44.06417","0.03223"
"176.01000","44.06465","0.03225"
"176.01600","44.06519","0.03220"
"176.02200","44.06566","0.03222"
"176.02800","44.06614","0.03241"
"176.03400","44.06662","0.03247"
"176.04000","44.06716","0.03250"
"176.04600","44.06763","0.03249"
"176.05200","44.06812","0.03248"
"176.05800","44.06865","0.03254"
"176.06400","44.06913","0.03267"
"176.07000","44.06967","0.03271"
"176.07600","44.07021","0.03262"
"176.08200","44.07069","0.03253"
"176.08800","44.07122","0.03241"
"176.09400","44.07170","0.03230"
"176.10000","44.07224","0.03229"
"176.10600","44.07272","0.03221"
"176.11200","44.07326","0.03209"
"176.11800","44.07373","0.03202"
"176.12400","44.07421","0.03214"
"176.13000","44.07469","0.03228"
"176.13600","44.07523","0.03228"
"176.14200","44.07571","0.03214"
"176.14800","44.07619","0.03203"
"176.15400","44.07673","0.03192"
"176.16000","44.07720","0.03179"
"176.16600","44.07768","0.03165"
"176.17200","44.07816","0.03159"
"176.17800","44.07870","0.03161"
"176.18400","44.07918","0.03172"
"176.19000","44.07965","0.03194"
"176.19600","44.08019","0.03221"
"176.20200","44.08067","0.03233"
"176.20800","44.08115","0.03234"
"176.21400","44.08169","0.03240"
"176.22000","44.08216","0.03241"
"176.22600","44.08265","0.03235"
"176.23200","44.08318","0.03226"
"176.23800","44.08366","0.03228"
"176.24400","44.08414","0.03225"
"176.25000","44.08462","0.03215"
"176.25600","44.08516","0.03214"
"176.26200","44.08563","0.03216"
"176.26800","44.08611","0.03208"
"176.27400","44.08659","0.03202"
"176.28000","44.08713","0.03207"
"176.28600","44.08760","0.03213"
"176.29200","44.08809","0.03202"
"176.29800","44.08862","0.03186"
"176.30400","44.08910","0.03189"
"176.31000","44.08958","0.03200"
"176.31600","44.09012","0.03203"
"176.32200","44.09060","0.03218"
"176.32800","44.09114","0.03233"
"176.33400","44.09161","0.03237"
"176.34000","44.09209","0.03239"
"176.34600","44.09263","0.03234"
"176.35200","44.09310","0.03230"
"176.35800","44.09365","0.03226"
"176.36400","44.09412","0.03234"
"176.37000","44.09466","0.03238"
"176.37600","44.09514","0.03221"
"176.38200","44.09568","0.03204"
"176.38800","44.09615","0.03195"
"176.39400","44.09663","0.03189"
"176.40000","44.09718","0.03190"
"176.40600","44.09765","0.03198"
"176.41200","44.09819","0.03208"
"176.41800","44.09867","0.03209"
"176.42400","44.09914","0.03208"
"176.43000","44.09969","0.03205"
"176.43600","44.10016","0.03208"
"176.44200","44.10064","0.03210"
"176.44800","44.10118","0.03216"
"176.45400","44.10166","0.03222"
"176.46000","44.10219","0.03235"
"176.46600","44.10267","0.03253"
"176.47200","44.10315","0.03260"
"176.47800","44.10369","0.03259"
"176.48400","44.10417","0.03256"
"176.49000","44.10470","0.03248"
"176.49600","44.10518","0.03243"
"176.50200","44.10566","0.03236"
"176.50800","44.10620","0.03230"
"176.51400","44.10668","0.03228"
"176.52000","44.10716","0.03225"
"176.52600","44.10770","0.03225"
"176.53200","44.10817","0.03228"
"176.53800","44.10865","0.03240"
"176.54400","44.10919","0.03239"
"176.55000","44.10967","0.03232"
"176.55600","44.11015","0.03225"
"176.56200","44.11063","0.03215"
"176.56800","44.11116","0.03213"
"176.57400","44.11164","0.03220"
"176.58000","44.11212","0.03226"
"176.58600","44.11260","0.03225"
"176.59200","44.11314","0.03214"
"176.59800","44.11361","0.03211"
"176.60400","44.11415","0.03213"
"176.61000","44.11463","0.03210"
"176.61600","44.11517","0.03208"
"176.62200","44.11565","0.03203"
"176.62800","44.11619","0.03183"
"176.63400","44.11666","0.03160"
"176.64000","44.11720","0.03143"
"176.64600","44.11768","0.03141"
"176.65200","44.11822","0.03141"
"176.65800","44.11869","0.03145"
"176.66400","44.11917","0.03150"
"176.67000","44.11972","0.03160"
"176.67600","44.12019","0.03172"
"176.68200","44.12073","0.03199"
"176.68800","44.12120","0.03219"
"176.69400","44.12169","0.03228"
"176.70000","44.12217","0.03233"
"176.70600","44.12270","0.03253"
"176.71200","44.12318","0.03267"
"176.71800","44.12366","0.03270"
"176.72400","44.12420","0.03266"
"176.73000","44.12468","0.03264"
"176.73600","44.12516","0.03267"
"176.74200","44.12569","0.03263"
"176.74800","44.12617","0.03245"
"176.75400","44.12664","0.03229"
"176.76000","44.12719","0.03216"
"176.76600","44.12767","0.03209"
"176.77200","44.12815","0.03202"
"176.77800","44.12868","0.03195"
"176.78400","44.12916","0.03188"
"176.79000","44.12964","0.03187"
"176.79600","44.13018","0.03194"
"176.80200","44.13065","0.03198"
"176.80800","44.13113","0.03206"
"176.81400","44.13167","0.03222"
"176.82000","44.13215","0.03234"
"176.82600","44.13263","0.03235"
"176.83200","44.13316","0.03241"
"176.83800","44.13364","0.03249"
"176.84400","44.13412","0.03243"
"176.85000","44.13466","0.03228"
"176.85600","44.13514","0.03228"
"176.86200","44.13562","0.03230"
"176.86800","44.13609","0.03238"
"176.87400","44.13657","0.03239"
"176.88000","44.13705","0.03240"
"176.88600","44.13759","0.03239"
"176.89200","44.13807","0.03248"
"176.89800","44.13855","0.03260"
"176.90400","44.13909","0.03269"
"176.91000","44.13956","0.03257"
"176.91600","44.14004","0.03239"
"176.92200","44.14058","0.03230"
"176.92800","44.14112","0.03233"
"176.93400","44.14160","0.03232"
"176.94000","44.14214","0.03234"
"176.94600","44.14267","0.03242"
"176.95200","44.14321","0.03251"
"176.95800","44.14369","0.03250"
"176.96400","44.14423","0.03248"
"176.97000","44.14471","0.03252"
"176.97600","44.14518","0.03250"
"176.98200","44.14572","0.03242"
"176.98800","44.14620","0.03227"
"176.99400","44.14668","0.03225"
"177.00000","44.14722","0.03228"
"177.00600","44.14769","0.03226"
"177.01200","44.14817","0.03219"
"177.01800","44.14865","0.03219"
"177.02400","44.14919","0.03216"
"177.03000","44.14967","0.03212"
"177.03600","44.15021","0.03218"
"177.04200","44.15068","0.03228"
"177.04800","44.15117","0.03232"
"177.05400","44.15170","0.03235"
"177.06000","44.15218","0.03238"
"177.06600","44.15272","0.03236"
"177.07200","44.15319","0.03220"
"177.07800","44.15374","0.03209"
"177.08400","44.15421","0.03218"
"177.09000","44.15475","0.03222"
"177.09600","44.15523","0.03227"
"177.10200","44.15576","0.03239"
"177.10800","44.15624","0.03238"
"177.11400","44.15672","0.03235"
"177.12000","44.15726","0.03239"
"177.12600","44.15774","0.03237"
"177.13200","44.15822","0.03239"
"177.13800","44.15870","0.03236"
"177.14400","44.15917","0.03219"
"177.15000","44.15965","0.03206"
"177.15600","44.16013","0.03196"
"177.16200","44.16067","0.03200"
"177.16800","44.16115","0.03207"
"177.17400","44.16168","0.03208"
"177.18000","44.16217","0.03209"
"177.18600","44.16264","0.03218"
"177.19200","44.16318","0.03225"
"177.19800","44.16365","0.03237"
"177.20400","44.16420","0.03247"
"177.21000","44.16468","0.03249"
"177.21600","44.16521","0.03240"
"177.22200","44.16569","0.03231"
"177.22800","44.16617","0.03235"
"177.23400","44.16671","0.03254"
"177.24000","44.16725","0.03260"
"177.24600","44.16772","0.03257"
"177.25200","44.16820","0.03244"
"177.25800","44.16874","0.03232"
"177.26400","44.16922","0.03231"
"177.27000","44.16969","0.03228"
"177.27600","44.17023","0.03222"
"177.28200","44.17072","0.03230"
"177.28800","44.17119","0.03232"
"177.29400","44.17167","0.03228"
"177.30000","44.17221","0.03220"
"177.30600","44.17269","0.03213"
"177.31200","44.17316","0.03200"
"177.31800","44.17370","0.03189"
"177.32400","44.17418","0.03192"
"177.33000","44.17466","0.03198"
"177.33600","44.17520","0.03200"
"177.34200","44.17568","0.03198"
"177.34800","44.17621","0.03198"
"177.35400","44.17669","0.03207"
"177.36000","44.17717","0.03217"
"177.36600","44.17771","0.03226"
"177.37200","44.17818","0.03228"
"177.37800","44.17867","0.03238"
"177.38400","44.17920","0.03239"
"177.39000","44.17968","0.03221"
"177.39600","44.18022","0.03207"
"177.40200","44.18070","0.03201"
"177.40800","44.18118","0.03203"
"177.41400","44.18165","0.03214"
"177.42000","44.18219","0.03225"
"177.42600","44.18267","0.03228"
"177.43200","44.18315","0.03231"
"177.43800","44.18363","0.03235"
"177.44400","44.18416","0.03245"
"177.45000","44.18464","0.03260"
"177.45600","44.18512","0.03268"
"177.46200","44.18566","0.03263"
"177.46800","44.18614","0.03250"
"177.47400","44.18662","0.03237"
"177.48000","44.18716","0.03243"
"177.48600","44.18763","0.03243"
"177.49200","44.18811","0.03231"
"177.49800","44.18865","0.03214"
"177.50400","44.18913","0.03208"
"177.51000","44.18967","0.03214"
"177.51600","44.19014","0.03216"
"177.52200","44.19062","0.03216"
"177.52800","44.19116","0.03218"
"177.53400","44.19164","0.03221"
"177.54000","44.19212","0.03226"
"177.54600","44.19266","0.03234"
"177.55200","44.19314","0.03242"
"177.55800","44.19361","0.03246"
"177.56400","44.19415","0.03244"
"177.57000","44.19463","0.03238"
"177.57600","44.19517","0.03234"
"177.58200","44.19565","0.03236"
"177.58800","44.19618","0.03242"
"177.59400","44.19666","0.03249"
"177.60000","44.19720","0.03258"
"177.60600","44.19768","0.03273"
"177.61200","44.19822","0.03294"
"177.61800","44.19869","0.03309"
"177.62400","44.19918","0.03293"
"177.63000","44.19971","0.03274"
"177.63600","44.20019","0.03267"
"177.64200","44.20066","0.03261"
"177.64800","44.20121","0.03251"
"177.65400","44.20169","0.03240"
"177.66000","44.20216","0.03229"
"177.66600","44.20270","0.03216"
"177.67200","44.20318","0.03203"
"177.67800","44.20366","0.03196"
"177.68400","44.20420","0.03197"
"177.69000","44.20467","0.03193"
"177.69600","44.20515","0.03200"
"177.70200","44.20569","0.03225"
"177.70800","44.20617","0.03242"
"177.71400","44.20665","0.03242"
"177.72000","44.20718","0.03240"
"177.72600","44.20766","0.03243"
"177.73200","44.20820","0.03254"
"177.73800","44.20868","0.03271"
"177.74400","44.20922","0.03280"
"177.75000","44.20970","0.03274"
"177.75600","44.21018","0.03269"
"177.76200","44.21071","0.03273"
"177.76800","44.21119","0.03269"
"177.77400","44.21167","0.03263"
"177.78000","44.21221","0.03256"
"177.78600","44.21268","0.03240"
"177.79200","44.21317","0.03235"
"177.79800","44.21365","0.03230"
"177.80400","44.21412","0.03222"
"177.81000","44.21465","0.03222"
"177.81600","44.21514","0.03226"
"177.82200","44.21568","0.03234"
"177.82800","44.21616","0.03231"
"177.83400","44.21663","0.03220"
"177.84000","44.21717","0.03198"
"177.84600","44.21765","0.03183"
"177.85200","44.21819","0.03183"
"177.85800","44.21867","0.03182"
"177.86400","44.21914","0.03187"
"177.87000","44.21968","0.03213"
"177.87600","44.22016","0.03236"
"177.88200","44.22069","0.03248"
"177.88800","44.22117","0.03256"
"177.89400","44.22165","0.03253"
"177.90000","44.22219","0.03250"
"177.90600","44.22267","0.03233"
"177.91200","44.22321","0.03212"
"177.91800","44.22369","0.03203"
"177.92400","44.22417","0.03205"
"177.93000","44.22464","0.03212"
"177.93600","44.22512","0.03214"
"177.94200","44.22566","0.03222"
"177.94800","44.22614","0.03225"
"177.95400","44.22661","0.03247"
"177.96000","44.22710","0.03270"
"177.96600","44.22763","0.03280"
"177.97200","44.22812","0.03294"
"177.97800","44.22865","0.03299"
"177.98400","44.22913","0.03287"
"177.99000","44.22961","0.03265"
"177.99600","44.23014","0.03240"
"178.00200","44.23063","0.03221"
"178.00800","44.23116","0.03201"
"178.01400","44.23164","0.03173"
"178.02000","44.23218","0.03163"
"178.02600","44.23265","0.03163"
"178.03200","44.23320","0.03181"
"178.03800","44.23367","0.03204"
"178.04400","44.23415","0.03226"
"178.05000","44.23469","0.03234"
"178.05600","44.23516","0.03235"
"178.06200","44.23570","0.03239"
"178.06800","44.23618","0.03230"
"178.07400","44.23666","0.03226"
"178.08000","44.23720","0.03227"
"178.08600","44.23768","0.03224"
"178.09200","44.23816","0.03227"
"178.09800","44.23869","0.03228"
"178.10400","44.23917","0.03232"
"178.11000","44.23965","0.03242"
"178.11600","44.24013","0.03255"
"178.12200","44.24067","0.03259"
"178.12800","44.24114","0.03255"
"178.13400","44.24168","0.03249"
"178.14000","44.24216","0.03238"
"178.14600","44.24270","0.03235"
"178.15200","44.24318","0.03235"
"178.15800","44.24371","0.03229"
"178.16400","44.24420","0.03227"
"178.17000","44.24473","0.03233"
"178.17600","44.24521","0.03237"
"178.18200","44.24569","0.03231"
"178.18800","44.24623","0.03241"
"178.19400","44.24671","0.03256"
"178.20000","44.24718","0.03265"
"178.20600","44.24766","0.03274"
"178.21200","44.24820","0.03292"
"178.21800","44.24868","0.03292"
"178.22400","44.24915","0.03285"
"178.23000","44.24963","0.03278"
"178.23600","44.25018","0.03274"
"178.24200","44.25065","0.03268"
"178.24800","44.25113","0.03249"
"178.25400","44.25167","0.03227"
"178.26000","44.25215","0.03217"
"178.26600","44.25269","0.03214"
"178.27200","44.25316","0.03211"
"178.27800","44.25364","0.03215"
"178.28400","44.25418","0.03207"
"178.29000","44.25466","0.03201"
"178.29600","44.25520","0.03211"
"178.30200","44.25567","0.03226"
"178.30800","44.25621","0.03246"
"178.31400","44.25669","0.03259"
"178.32000","44.25717","0.03272"
"178.32600","44.25771","0.03279"
"178.33200","44.25819","0.03273"
"178.33800","44.25867","0.03267"
"178.34400","44.25920","0.03262"
"178.35000","44.25968","0.03267"
"178.35600","44.26016","0.03277"
"178.36200","44.26070","0.03286"
"178.36800","44.26118","0.03293"
"178.37400","44.26165","0.03288"
"178.38000","44.26219","0.03275"
"178.38600","44.26267","0.03259"
"178.39200","44.26321","0.03245"
"178.39800","44.26368","0.03249"
"178.40400","44.26416","0.03248"
"178.41000","44.26471","0.03240"
"178.41600","44.26518","0.03244"
"178.42200","44.26566","0.03249"
"178.42800","44.26614","0.03252"
"178.43400","44.26668","0.03255"
"178.44000","44.26715","0.03255"
"178.44600","44.26763","0.03260"
"178.45200","44.26817","0.03269"
"178.45800","44.26865","0.03271"
"178.46400","44.26919","0.03278"
"178.47000","44.26966","0.03285"
"178.47600","44.27014","0.03283"
"178.48200","44.27062","0.03283"
"178.48800","44.27116","0.03287"
"178.49400","44.27164","0.03286"
"178.50000","44.27212","0.03270"
"178.50600","44.27266","0.03249"
"178.51200","44.27314","0.03227"
"178.51800","44.27361","0.03207"
"178.52400","44.27415","0.03200"
"178.53000","44.27463","0.03206"
"178.53600","44.27511","0.03208"
"178.54200","44.27564","0.03208"
"178.54800","44.27612","0.03226"
"178.55400","44.27666","0.03256"
"178.56000","44.27714","0.03278"
"178.56600","44.27761","0.03282"
"178.57200","44.27815","0.03268"
"178.57800","44.27863","0.03244"
"178.58400","44.27911","0.03227"
"178.59000","44.27965","0.03223"
"178.59600","44.28013","0.03227"
"178.60200","44.28061","0.03226"
"178.60800","44.28115","0.03223"
"178.61400","44.28162","0.03222"
"178.62000","44.28216","0.03230"
"178.62600","44.28264","0.03236"
"178.63200","44.28318","0.03230"
"178.63800","44.28366","0.03228"
"178.64400","44.28413","0.03237"
"178.65000","44.28467","0.03241"
"178.65600","44.28515","0.03233"
"178.66200","44.28569","0.03224"
"178.66800","44.28617","0.03215"
"178.67400","44.28670","0.03214"
"178.68000","44.28719","0.03223"
"178.68600","44.28772","0.03231"
"178.69200","44.28820","0.03239"
"178.69800","44.28874","0.03247"
"178.70400","44.28922","0.03253"
"178.71000","44.28970","0.03263"
"178.71600","44.29017","0.03252"
"178.72200","44.29065","0.03245"
"178.72800","44.29113","0.03252"
"178.73400","44.29167","0.03254"
"178.74000","44.29214","0.03252"
"178.74600","44.29263","0.03249"
"178.75200","44.29317","0.03251"
"178.75800","44.29364","0.03250"
"178.76400","44.29412","0.03240"
"178.77000","44.29460","0.03227"
"178.77600","44.29514","0.03214"
"178.78200","44.29562","0.03199"
"178.78800","44.29615","0.03191"
"178.79400","44.29663","0.03193"
"178.80000","44.29717","0.03199"
"178.80600","44.29765","0.03198"
"178.81200","44.29819","0.03202"
"178.81800","44.29866","0.03204"
"178.82400","44.29920","0.03202"
"178.83000","44.29968","0.03213"
"178.83600","44.30016","0.03221"
"178.84200","44.30070","0.03225"
"178.84800","44.30117","0.03231"
"178.85400","44.30165","0.03233"
"178.86000","44.30213","0.03227"
"178.86600","44.30261","0.03223"
"178.87200","44.30315","0.03235"
"178.87800","44.30363","0.03242"
"178.88400","44.30410","0.03261"
"178.89000","44.30464","0.03272"
"178.89600","44.30512","0.03270"
"178.90200","44.30560","0.03266"
"178.90800","44.30607","0.03252"
"178.91400","44.30661","0.03245"
"178.92000","44.30709","0.03237"
"178.92600","44.30763","0.03228"
"178.93200","44.30811","0.03218"
"178.93800","44.30864","0.03219"
"178.94400","44.30913","0.03226"
"178.95000","44.30967","0.03227"
"178.95600","44.31015","0.03220"
"178.96200","44.31068","0.03214"
"178.96800","44.31116","0.03216"
"178.97400","44.31170","0.03213"
"178.98000","44.31218","0.03212"
"178.98600","44.31266","0.03217"
"178.99200","44.31313","0.03223"
"178.99800","44.31367","0.03222"
"179.00400","44.31415","0.03223"
"179.01000","44.31462","0.03224"
"179.01600","44.31516","0.03216"
"179.02200","44.31564","0.03219"
"179.02800","44.31612","0.03232"
"179.03400","44.31660","0.03241"
"179.04000","44.31714","0.03239"
"179.04600","44.31762","0.03231"
"179.05200","44.31810","0.03224"
"179.05800","44.31857","0.03209"
"179.06400","44.31911","0.03196"
"179.07000","44.31959","0.03202"
"179.07600","44.32013","0.03215"
"179.08200","44.32060","0.03221"
"179.08800","44.32114","0.03226"
"179.09400","44.32168","0.03239"
"179.10000","44.32216","0.03253"
"179.10600","44.32270","0.03267"
"179.11200","44.32317","0.03272"
"179.11800","44.32366","0.03270"
"179.12400","44.32419","0.03258"
"179.13000","44.32467","0.03243"
"179.13600","44.32515","0.03236"
"179.14200","44.32563","0.03229"
"179.14800","44.32617","0.03226"
"179.15400","44.32664","0.03228"
"179.16000","44.32712","0.03232"
"179.16600","44.32766","0.03239"
"179.17200","44.32814","0.03254"
"179.17800","44.32861","0.03270"
"179.18400","44.32915","0.03273"
"179.19000","44.32964","0.03277"
"179.19600","44.33011","0.03280"
"179.20200","44.33065","0.03286"
"179.20800","44.33113","0.03289"
"179.21400","44.33167","0.03285"
"179.22000","44.33215","0.03289"
"179.22600","44.33268","0.03284"
"179.23200","44.33316","0.03272"
"179.23800","44.33369","0.03272"
"179.24400","44.33418","0.03267"
"179.25000","44.33472","0.03254"
"179.25600","44.33519","0.03238"
"179.26200","44.33567","0.03232"
"179.26800","44.33621","0.03234"
"179.27400","44.33669","0.03230"
"179.28000","44.33717","0.03226"
"179.28600","44.33770","0.03233"
"179.29200","44.33818","0.03235"
"179.29800","44.33866","0.03237"
"179.30400","44.33914","0.03238"
"179.31000","44.33968","0.03237"
"179.31600","44.34016","0.03242"
"179.32200","44.34064","0.03253"
"179.32800","44.34117","0.03262"
"179.33400","44.34165","0.03261"
"179.34000","44.34219","0.03255"
"179.34600","44.34267","0.03258"
"179.35200","44.34314","0.03263"
"179.35800","44.34368","0.03262"
"179.36400","44.34417","0.03261"
"179.37000","44.34470","0.03267"
"179.37600","44.34518","0.03263"
"179.38200","44.34571","0.03256"
"179.38800","44.34620","0.03254"
"179.39400","44.34668","0.03251"
"179.40000","44.34721","0.03262"
"179.40600","44.34769","0.03273"
"179.41200","44.34817","0.03283"
"179.41800","44.34871","0.03294"
"179.42400","44.34919","0.03293"
"179.43000","44.34966","0.03284"
"179.43600","44.35014","0.03287"
"179.44200","44.35068","0.03303"
"179.44800","44.35116","0.03307"
"179.45400","44.35163","0.03302"
"179.46000","44.35212","0.03293"
"179.46600","44.35265","0.03278"
"179.47200","44.35313","0.03259"
"179.47800","44.35361","0.03239"
"179.48400","44.35409","0.03226"
"179.49000","44.35463","0.03212"
"179.49600","44.35510","0.03207"
"179.50200","44.35564","0.03207"
"179.50800","44.35612","0.03207"
"179.51400","44.35666","0.03216"
"179.52000","44.35714","0.03226"
"179.52600","44.35767","0.03235"
"179.53200","44.35815","0.03243"
"179.53800","44.35869","0.03254"
"179.54400","44.35917","0.03272"
"179.55000","44.35965","0.03287"
"179.55600","44.36018","0.03293"
"179.56200","44.36067","0.03296"
"179.56800","44.36115","0.03292"
"179.57400","44.36168","0.03285"
"179.58000","44.36216","0.03275"
"179.58600","44.36264","0.03268"
"179.59200","44.36312","0.03261"
"179.59800","44.36366","0.03257"
"179.60400","44.36413","0.03245"
"179.61000","44.36461","0.03232"
"179.61600","44.36509","0.03220"
"179.62200","44.36563","0.03215"
"179.62800","44.36611","0.03211"
"179.63400","44.36665","0.03217"
"179.64000","44.36712","0.03230"
"179.64600","44.36766","0.03236"
"179.65200","44.36814","0.03250"
"179.65800","44.36868","0.03270"
"179.66400","44.36916","0.03274"
"179.67000","44.36969","0.03268"
"179.67600","44.37017","0.03258"
"179.68200","44.37071","0.03247"
"179.68800","44.37119","0.03219"
"179.69400","44.37167","0.03198"
"179.70000","44.37220","0.03188"
"179.70600","44.37268","0.03191"
"179.71200","44.37316","0.03213"
"179.71800","44.37370","0.03242"
"179.72400","44.37418","0.03255"
"179.73000","44.37471","0.03258"
"179.73600","44.37519","0.03263"
"179.74200","44.37567","0.03264"
"179.74800","44.37621","0.03259"
"179.75400","44.37669","0.03256"
"179.76000","44.37717","0.03247"
"179.76600","44.37765","0.03228"
"179.77200","44.37819","0.03215"
"179.77800","44.37866","0.03221"
"179.78400","44.37914","0.03224"
"179.79000","44.37968","0.03215"
"179.79600","44.38016","0.03219"
"179.80200","44.38069","0.03229"
"179.80800","44.38118","0.03228"
