End date,"11/14/2016"
Specimen label,"20BT63.2"
Maximum Load,"0.14899",N

Time,Extension,Load
(s),(mm),(N)
"176.82600","14.73567","0.03584"
"176.83200","14.73621","0.03589"
"176.83800","14.73668","0.03588"
"176.84400","14.73722","0.03577"
"176.85000","14.73770","0.03574"
"176.85600","14.73824","0.03578"
"176.86200","14.73872","0.03586"
"176.86800","14.73920","0.03585"
"176.87400","14.73973","0.03588"
"176.88000","14.74021","0.03591"
"176.88600","14.74069","0.03596"
"176.89200","14.74123","0.03603"
"176.89800","14.74171","0.03605"
"176.90400","14.74224","0.03611"
"176.91000","14.74278","0.03604"
"176.91600","14.74326","0.03598"
"176.92200","14.74374","0.03592"
"176.92800","14.74428","0.03589"
"176.93400","14.74476","0.03582"
"176.94000","14.74523","0.03587"
"176.94600","14.74571","0.03590"
"176.95200","14.74625","0.03592"
"176.95800","14.74673","0.03599"
"176.96400","14.74721","0.03617"
"176.97000","14.74769","0.03640"
"176.97600","14.74822","0.03648"
"176.98200","14.74870","0.03651"
"176.98800","14.74918","0.03649"
"176.99400","14.74966","0.03641"
"177.00000","14.75020","0.03613"
"177.00600","14.75068","0.03594"
"177.01200","14.75115","0.03585"
"177.01800","14.75169","0.03588"
"177.02400","14.75217","0.03605"
"177.03000","14.75265","0.03621"
"177.03600","14.75319","0.03621"
"177.04200","14.75367","0.03618"
"177.04800","14.75420","0.03609"
"177.05400","14.75468","0.03609"
"177.06000","14.75522","0.03609"
"177.06600","14.75570","0.03615"
"177.07200","14.75618","0.03628"
"177.07800","14.75666","0.03643"
"177.08400","14.75713","0.03652"
"177.09000","14.75767","0.03663"
"177.09600","14.75815","0.03688"
"177.10200","14.75863","0.03710"
"177.10800","14.75911","0.03715"
"177.11400","14.75964","0.03716"
"177.12000","14.76012","0.03718"
"177.12600","14.76060","0.03726"
"177.13200","14.76114","0.03728"
"177.13800","14.76162","0.03722"
"177.14400","14.76210","0.03712"
"177.15000","14.76263","0.03695"
"177.15600","14.76311","0.03682"
"177.16200","14.76365","0.03673"
"177.16800","14.76413","0.03662"
"177.17400","14.76467","0.03652"
"177.18000","14.76515","0.03641"
"177.18600","14.76568","0.03643"
"177.19200","14.76622","0.03649"
"177.19800","14.76670","0.03644"
"177.20400","14.76724","0.03640"
"177.21000","14.76772","0.03638"
"177.21600","14.76820","0.03627"
"177.22200","14.76873","0.03628"
"177.22800","14.76921","0.03647"
"177.23400","14.76969","0.03668"
"177.24000","14.77023","0.03684"
"177.24600","14.77071","0.03700"
"177.25200","14.77118","0.03714"
"177.25800","14.77172","0.03717"
"177.26400","14.77220","0.03713"
"177.27000","14.77268","0.03717"
"177.27600","14.77322","0.03717"
"177.28200","14.77370","0.03715"
"177.28800","14.77417","0.03702"
"177.29400","14.77471","0.03698"
"177.30000","14.77519","0.03704"
"177.30600","14.77567","0.03702"
"177.31200","14.77621","0.03697"
"177.31800","14.77669","0.03701"
"177.32400","14.77722","0.03700"
"177.33000","14.77770","0.03698"
"177.33600","14.77824","0.03703"
"177.34200","14.77872","0.03709"
"177.34800","14.77926","0.03706"
"177.35400","14.77973","0.03711"
"177.36000","14.78021","0.03713"
"177.36600","14.78069","0.03712"
"177.37200","14.78123","0.03702"
"177.37800","14.78171","0.03697"
"177.38400","14.78218","0.03699"
"177.39000","14.78266","0.03707"
"177.39600","14.78320","0.03730"
"177.40200","14.78368","0.03748"
"177.40800","14.78416","0.03757"
"177.41400","14.78470","0.03760"
"177.42000","14.78517","0.03750"
"177.42600","14.78571","0.03738"
"177.43200","14.78619","0.03735"
"177.43800","14.78667","0.03748"
"177.44400","14.78721","0.03751"
"177.45000","14.78769","0.03737"
"177.45600","14.78816","0.03716"
"177.46200","14.78870","0.03700"
"177.46800","14.78918","0.03691"
"177.47400","14.78972","0.03689"
"177.48000","14.79020","0.03685"
"177.48600","14.79073","0.03682"
"177.49200","14.79121","0.03691"
"177.49800","14.79175","0.03716"
"177.50400","14.79223","0.03739"
"177.51000","14.79271","0.03739"
"177.51600","14.79319","0.03731"
"177.52200","14.79372","0.03725"
"177.52800","14.79420","0.03716"
"177.53400","14.79468","0.03717"
"177.54000","14.79516","0.03735"
"177.54600","14.79564","0.03762"
"177.55200","14.79618","0.03779"
"177.55800","14.79665","0.03772"
"177.56400","14.79713","0.03755"
"177.57000","14.79767","0.03748"
"177.57600","14.79815","0.03740"
"177.58200","14.79863","0.03744"
"177.58800","14.79916","0.03760"
"177.59400","14.79964","0.03779"
"177.60000","14.80018","0.03790"
"177.60600","14.80066","0.03797"
"177.61200","14.80114","0.03795"
"177.61800","14.80168","0.03773"
"177.62400","14.80215","0.03765"
"177.63000","14.80263","0.03748"
"177.63600","14.80317","0.03733"
"177.64200","14.80365","0.03725"
"177.64800","14.80413","0.03723"
"177.65400","14.80461","0.03730"
"177.66000","14.80514","0.03745"
"177.66600","14.80562","0.03756"
"177.67200","14.80610","0.03759"
"177.67800","14.80658","0.03770"
"177.68400","14.80706","0.03794"
"177.69000","14.80760","0.03814"
"177.69600","14.80807","0.03837"
"177.70200","14.80861","0.03845"
"177.70800","14.80909","0.03838"
"177.71400","14.80963","0.03819"
"177.72000","14.81011","0.03803"
"177.72600","14.81065","0.03791"
"177.73200","14.81112","0.03787"
"177.73800","14.81166","0.03797"
"177.74400","14.81220","0.03814"
"177.75000","14.81268","0.03832"
"177.75600","14.81322","0.03844"
"177.76200","14.81369","0.03860"
"177.76800","14.81423","0.03872"
"177.77400","14.81471","0.03876"
"177.78000","14.81519","0.03868"
"177.78600","14.81573","0.03857"
"177.79200","14.81621","0.03853"
"177.79800","14.81674","0.03870"
"177.80400","14.81722","0.03880"
"177.81000","14.81770","0.03883"
"177.81600","14.81824","0.03887"
"177.82200","14.81872","0.03891"
"177.82800","14.81920","0.03891"
"177.83400","14.81973","0.03883"
"177.84000","14.82021","0.03867"
"177.84600","14.82069","0.03861"
"177.85200","14.82123","0.03863"
"177.85800","14.82171","0.03855"
"177.86400","14.82219","0.03855"
"177.87000","14.82272","0.03862"
"177.87600","14.82320","0.03876"
"177.88200","14.82374","0.03891"
"177.88800","14.82422","0.03904"
"177.89400","14.82469","0.03913"
"177.90000","14.82523","0.03912"
"177.90600","14.82571","0.03910"
"177.91200","14.82625","0.03909"
"177.91800","14.82673","0.03898"
"177.92400","14.82721","0.03885"
"177.93000","14.82775","0.03872"
"177.93600","14.82822","0.03860"
"177.94200","14.82876","0.03862"
"177.94800","14.82924","0.03865"
"177.95400","14.82972","0.03870"
"177.96000","14.83020","0.03872"
"177.96600","14.83073","0.03873"
"177.97200","14.83121","0.03876"
"177.97800","14.83175","0.03885"
"177.98400","14.83223","0.03895"
"177.99000","14.83271","0.03898"
"177.99600","14.83319","0.03897"
"178.00200","14.83372","0.03894"
"178.00800","14.83420","0.03890"
"178.01400","14.83468","0.03885"
"178.02000","14.83522","0.03879"
"178.02600","14.83570","0.03877"
"178.03200","14.83623","0.03880"
"178.03800","14.83671","0.03892"
"178.04400","14.83725","0.03905"
"178.05000","14.83773","0.03922"
"178.05600","14.83827","0.03942"
"178.06200","14.83875","0.03945"
"178.06800","14.83922","0.03937"
"178.07400","14.83976","0.03932"
"178.08000","14.84024","0.03924"
"178.08600","14.84072","0.03917"
"178.09200","14.84120","0.03910"
"178.09800","14.84174","0.03912"
"178.10400","14.84221","0.03912"
"178.11000","14.84269","0.03909"
"178.11600","14.84317","0.03909"
"178.12200","14.84371","0.03906"
"178.12800","14.84419","0.03910"
"178.13400","14.84467","0.03915"
"178.14000","14.84514","0.03933"
"178.14600","14.84568","0.03949"
"178.15200","14.84616","0.03961"
"178.15800","14.84664","0.03966"
"178.16400","14.84718","0.03969"
"178.17000","14.84766","0.03964"
"178.17600","14.84813","0.03961"
"178.18200","14.84867","0.03963"
"178.18800","14.84915","0.03965"
"178.19400","14.84969","0.03966"
"178.20000","14.85017","0.03959"
"178.20600","14.85064","0.03944"
"178.21200","14.85118","0.03933"
"178.21800","14.85166","0.03922"
"178.22400","14.85214","0.03913"
"178.23000","14.85268","0.03918"
"178.23600","14.85316","0.03926"
"178.24200","14.85363","0.03930"
"178.24800","14.85417","0.03919"
"178.25400","14.85465","0.03913"
"178.26000","14.85513","0.03903"
"178.26600","14.85567","0.03897"
"178.27200","14.85615","0.03914"
"178.27800","14.85662","0.03940"
"178.28400","14.85710","0.03962"
"178.29000","14.85764","0.03975"
"178.29600","14.85812","0.03982"
"178.30200","14.85860","0.03988"
"178.30800","14.85913","0.03999"
"178.31400","14.85961","0.04008"
"178.32000","14.86015","0.04011"
"178.32600","14.86063","0.04006"
"178.33200","14.86117","0.04002"
"178.33800","14.86164","0.03995"
"178.34400","14.86218","0.03991"
"178.35000","14.86272","0.03979"
"178.35600","14.86320","0.03977"
"178.36200","14.86374","0.03982"
"178.36800","14.86422","0.03987"
"178.37400","14.86475","0.03986"
"178.38000","14.86523","0.03984"
"178.38600","14.86571","0.03979"
"178.39200","14.86619","0.03977"
"178.39800","14.86667","0.03977"
"178.40400","14.86715","0.03990"
"178.41000","14.86768","0.04005"
"178.41600","14.86816","0.04012"
"178.42200","14.86864","0.04016"
"178.42800","14.86918","0.04021"
"178.43400","14.86966","0.04012"
"178.44000","14.87019","0.04011"
"178.44600","14.87067","0.04009"
"178.45200","14.87115","0.04004"
"178.45800","14.87169","0.03999"
"178.46400","14.87217","0.04001"
"178.47000","14.87271","0.04001"
"178.47600","14.87318","0.04009"
"178.48200","14.87372","0.04015"
"178.48800","14.87420","0.04020"
"178.49400","14.87474","0.04017"
"178.50000","14.87522","0.04019"
"178.50600","14.87576","0.04022"
"178.51200","14.87623","0.04020"
"178.51800","14.87671","0.04020"
"178.52400","14.87719","0.04019"
"178.53000","14.87773","0.04023"
"178.53600","14.87821","0.04035"
"178.54200","14.87868","0.04055"
"178.54800","14.87916","0.04062"
"178.55400","14.87970","0.04063"
"178.56000","14.88018","0.04062"
"178.56600","14.88066","0.04054"
"178.57200","14.88114","0.04048"
"178.57800","14.88167","0.04037"
"178.58400","14.88215","0.04028"
"178.59000","14.88263","0.04015"
"178.59600","14.88317","0.04003"
"178.60200","14.88365","0.03998"
"178.60800","14.88419","0.04007"
"178.61400","14.88466","0.04024"
"178.62000","14.88514","0.04029"
"178.62600","14.88568","0.04032"
"178.63200","14.88616","0.04033"
"178.63800","14.88664","0.04041"
"178.64400","14.88718","0.04046"
"178.65000","14.88765","0.04053"
"178.65600","14.88813","0.04054"
"178.66200","14.88861","0.04051"
"178.66800","14.88909","0.04055"
"178.67400","14.88963","0.04066"
"178.68000","14.89011","0.04076"
"178.68600","14.89058","0.04083"
"178.69200","14.89112","0.04100"
"178.69800","14.89160","0.04113"
"178.70400","14.89214","0.04111"
"178.71000","14.89262","0.04117"
"178.71600","14.89315","0.04122"
"178.72200","14.89363","0.04118"
"178.72800","14.89411","0.04107"
"178.73400","14.89459","0.04098"
"178.74000","14.89513","0.04088"
"178.74600","14.89561","0.04084"
"178.75200","14.89614","0.04076"
"178.75800","14.89662","0.04070"
"178.76400","14.89716","0.04071"
"178.77000","14.89764","0.04082"
"178.77600","14.89818","0.04100"
"178.78200","14.89872","0.04112"
"178.78800","14.89919","0.04110"
"178.79400","14.89973","0.04107"
"178.80000","14.90021","0.04105"
"178.80600","14.90069","0.04108"
"178.81200","14.90117","0.04121"
"178.81800","14.90165","0.04134"
"178.82400","14.90218","0.04143"
"178.83000","14.90266","0.04144"
"178.83600","14.90314","0.04150"
"178.84200","14.90368","0.04151"
"178.84800","14.90416","0.04145"
"178.85400","14.90469","0.04132"
"178.86000","14.90517","0.04108"
"178.86600","14.90571","0.04095"
"178.87200","14.90619","0.04095"
"178.87800","14.90667","0.04102"
"178.88400","14.90721","0.04105"
"178.89000","14.90768","0.04109"
"178.89600","14.90816","0.04120"
"178.90200","14.90870","0.04134"
"178.90800","14.90918","0.04137"
"178.91400","14.90972","0.04129"
"178.92000","14.91020","0.04119"
"178.92600","14.91073","0.04123"
"178.93200","14.91121","0.04137"
"178.93800","14.91169","0.04142"
"178.94400","14.91223","0.04147"
"178.95000","14.91270","0.04163"
"178.95600","14.91318","0.04171"
"178.96200","14.91372","0.04172"
"178.96800","14.91420","0.04168"
"178.97400","14.91468","0.04173"
"178.98000","14.91522","0.04177"
"178.98600","14.91576","0.04185"
"178.99200","14.91623","0.04197"
"178.99800","14.91677","0.04199"
"179.00400","14.91725","0.04188"
"179.01000","14.91773","0.04171"
"179.01600","14.91827","0.04165"
"179.02200","14.91875","0.04171"
"179.02800","14.91928","0.04171"
"179.03400","14.91976","0.04168"
"179.04000","14.92024","0.04176"
"179.04600","14.92078","0.04184"
"179.05200","14.92126","0.04180"
"179.05800","14.92173","0.04169"
"179.06400","14.92227","0.04162"
"179.07000","14.92275","0.04158"
"179.07600","14.92323","0.04161"
"179.08200","14.92371","0.04159"
"179.08800","14.92424","0.04163"
"179.09400","14.92472","0.04174"
"179.10000","14.92520","0.04177"
"179.10600","14.92574","0.04174"
"179.11200","14.92622","0.04179"
"179.11800","14.92670","0.04187"
"179.12400","14.92723","0.04202"
"179.13000","14.92771","0.04222"
"179.13600","14.92819","0.04238"
"179.14200","14.92873","0.04244"
"179.14800","14.92921","0.04250"
"179.15400","14.92969","0.04254"
"179.16000","14.93022","0.04249"
"179.16600","14.93070","0.04248"
"179.17200","14.93118","0.04243"
"179.17800","14.93166","0.04237"
"179.18400","14.93220","0.04241"
"179.19000","14.93268","0.04241"
"179.19600","14.93315","0.04231"
"179.20200","14.93369","0.04226"
"179.20800","14.93417","0.04222"
"179.21400","14.93465","0.04206"
"179.22000","14.93519","0.04199"
"179.22600","14.93567","0.04202"
"179.23200","14.93614","0.04205"
"179.23800","14.93662","0.04205"
"179.24400","14.93716","0.04207"
"179.25000","14.93764","0.04209"
"179.25600","14.93818","0.04209"
"179.26200","14.93865","0.04214"
"179.26800","14.93919","0.04223"
"179.27400","14.93967","0.04228"
"179.28000","14.94015","0.04235"
"179.28600","14.94069","0.04246"
"179.29200","14.94117","0.04245"
"179.29800","14.94164","0.04243"
"179.30400","14.94218","0.04237"
"179.31000","14.94266","0.04230"
"179.31600","14.94314","0.04222"
"179.32200","14.94368","0.04207"
"179.32800","14.94416","0.04197"
"179.33400","14.94469","0.04190"
"179.34000","14.94517","0.04196"
"179.34600","14.94565","0.04215"
"179.35200","14.94613","0.04228"
"179.35800","14.94667","0.04233"
"179.36400","14.94715","0.04238"
"179.37000","14.94762","0.04242"
"179.37600","14.94816","0.04240"
"179.38200","14.94864","0.04247"
"179.38800","14.94918","0.04250"
"179.39400","14.94966","0.04250"
"179.40000","14.95019","0.04254"
"179.40600","14.95067","0.04253"
"179.41200","14.95121","0.04252"
"179.41800","14.95169","0.04258"
"179.42400","14.95217","0.04269"
"179.43000","14.95271","0.04276"
"179.43600","14.95318","0.04278"
"179.44200","14.95372","0.04269"
"179.44800","14.95420","0.04244"
"179.45400","14.95468","0.04230"
"179.46000","14.95522","0.04225"
"179.46600","14.95570","0.04219"
"179.47200","14.95617","0.04220"
"179.47800","14.95671","0.04223"
"179.48400","14.95719","0.04230"
"179.49000","14.95767","0.04244"
"179.49600","14.95820","0.04264"
"179.50200","14.95868","0.04280"
"179.50800","14.95916","0.04296"
"179.51400","14.95970","0.04306"
"179.52000","14.96018","0.04310"
"179.52600","14.96066","0.04320"
"179.53200","14.96119","0.04321"
"179.53800","14.96167","0.04322"
"179.54400","14.96221","0.04319"
"179.55000","14.96269","0.04313"
"179.55600","14.96323","0.04304"
"179.56200","14.96371","0.04289"
"179.56800","14.96424","0.04278"
"179.57400","14.96472","0.04277"
"179.58000","14.96520","0.04281"
"179.58600","14.96574","0.04286"
"179.59200","14.96622","0.04295"
"179.59800","14.96670","0.04298"
"179.60400","14.96723","0.04306"
"179.61000","14.96771","0.04311"
"179.61600","14.96819","0.04313"
"179.62200","14.96867","0.04312"
"179.62800","14.96921","0.04317"
"179.63400","14.96969","0.04317"
"179.64000","14.97022","0.04314"
"179.64600","14.97070","0.04314"
"179.65200","14.97118","0.04316"
"179.65800","14.97166","0.04314"
"179.66400","14.97220","0.04311"
"179.67000","14.97268","0.04310"
"179.67600","14.97315","0.04311"
"179.68200","14.97369","0.04315"
"179.68800","14.97417","0.04313"
"179.69400","14.97465","0.04310"
"179.70000","14.97519","0.04305"
"179.70600","14.97566","0.04302"
"179.71200","14.97614","0.04307"
"179.71800","14.97668","0.04320"
"179.72400","14.97716","0.04324"
"179.73000","14.97764","0.04323"
"179.73600","14.97818","0.04322"
"179.74200","14.97865","0.04325"
"179.74800","14.97913","0.04328"
"179.75400","14.97967","0.04336"
"179.76000","14.98015","0.04345"
"179.76600","14.98063","0.04350"
"179.77200","14.98117","0.04359"
"179.77800","14.98164","0.04364"
"179.78400","14.98212","0.04369"
"179.79000","14.98266","0.04364"
"179.79600","14.98314","0.04360"
"179.80200","14.98368","0.04361"
"179.80800","14.98415","0.04356"
"179.81400","14.98463","0.04353"
"179.82000","14.98511","0.04359"
"179.82600","14.98565","0.04367"
"179.83200","14.98613","0.04379"
"179.83800","14.98661","0.04385"
"179.84400","14.98714","0.04384"
"179.85000","14.98762","0.04386"
"179.85600","14.98816","0.04392"
"179.86200","14.98864","0.04393"
"179.86800","14.98912","0.04390"
"179.87400","14.98966","0.04393"
"179.88000","14.99013","0.04390"
"179.88600","14.99067","0.04391"
"179.89200","14.99115","0.04399"
"179.89800","14.99163","0.04408"
"179.90400","14.99217","0.04411"
"179.91000","14.99265","0.04409"
"179.91600","14.99318","0.04409"
"179.92200","14.99366","0.04407"
"179.92800","14.99420","0.04404"
"179.93400","14.99468","0.04394"
"179.94000","14.99522","0.04384"
"179.94600","14.99569","0.04377"
"179.95200","14.99617","0.04377"
"179.95800","14.99671","0.04384"
"179.96400","14.99719","0.04386"
"179.97000","14.99767","0.04378"
"179.97600","14.99821","0.04365"
"179.98200","14.99868","0.04366"
"179.98800","14.99922","0.04375"
"179.99400","14.99970","0.04385"
"180.00000","15.00018","0.04391"
"180.00600","15.00072","0.04400"
"180.01200","15.00119","0.04406"
"180.01800","15.00167","0.04416"
"180.02400","15.00221","0.04434"
"180.03000","15.00269","0.04438"
"180.03600","15.00317","0.04432"
"180.04200","15.00371","0.04415"
"180.04800","15.00418","0.04406"
"180.05400","15.00472","0.04410"
"180.06000","15.00526","0.04420"
"180.06600","15.00574","0.04431"
"180.07200","15.00628","0.04435"
"180.07800","15.00675","0.04437"
"180.08400","15.00729","0.04437"
"180.09000","15.00777","0.04438"
"180.09600","15.00825","0.04444"
"180.10200","15.00879","0.04449"
"180.10800","15.00926","0.04451"
"180.11400","15.00974","0.04447"
"180.12000","15.01022","0.04445"
"180.12600","15.01076","0.04449"
"180.13200","15.01124","0.04447"
"180.13800","15.01172","0.04430"
"180.14400","15.01220","0.04423"
"180.15000","15.01273","0.04422"
"180.15600","15.01321","0.04435"
"180.16200","15.01369","0.04451"
"180.16800","15.01417","0.04451"
"180.17400","15.01471","0.04440"
"180.18000","15.01518","0.04426"
"180.18600","15.01566","0.04423"
"180.19200","15.01620","0.04427"
"180.19800","15.01668","0.04430"
"180.20400","15.01722","0.04422"
"180.21000","15.01770","0.04411"
"180.21600","15.01823","0.04412"
"180.22200","15.01871","0.04411"
"180.22800","15.01919","0.04411"
"180.23400","15.01967","0.04405"
"180.24000","15.02021","0.04402"
"180.24600","15.02069","0.04401"
"180.25200","15.02116","0.04403"
"180.25800","15.02164","0.04416"
"180.26400","15.02212","0.04421"
"180.27000","15.02266","0.04425"
"180.27600","15.02314","0.04437"
"180.28200","15.02362","0.04454"
"180.28800","15.02415","0.04469"
"180.29400","15.02463","0.04485"
"180.30000","15.02511","0.04488"
"180.30600","15.02559","0.04488"
"180.31200","15.02613","0.04493"
"180.31800","15.02661","0.04493"
"180.32400","15.02708","0.04502"
"180.33000","15.02762","0.04514"
"180.33600","15.02810","0.04508"
"180.34200","15.02864","0.04504"
"180.34800","15.02912","0.04500"
"180.35400","15.02965","0.04502"
"180.36000","15.03013","0.04503"
"180.36600","15.03067","0.04503"
"180.37200","15.03115","0.04498"
"180.37800","15.03169","0.04493"
"180.38400","15.03217","0.04485"
"180.39000","15.03264","0.04486"
"180.39600","15.03318","0.04493"
"180.40200","15.03366","0.04501"
"180.40800","15.03414","0.04503"
"180.41400","15.03468","0.04497"
"180.42000","15.03516","0.04479"
"180.42600","15.03563","0.04463"
"180.43200","15.03617","0.04450"
"180.43800","15.03665","0.04455"
"180.44400","15.03713","0.04468"
"180.45000","15.03767","0.04470"
"180.45600","15.03815","0.04466"
"180.46200","15.03868","0.04468"
"180.46800","15.03916","0.04475"
"180.47400","15.03970","0.04478"
"180.48000","15.04018","0.04484"
"180.48600","15.04072","0.04491"
"180.49200","15.04119","0.04504"
"180.49800","15.04167","0.04512"
"180.50400","15.04221","0.04522"
"180.51000","15.04269","0.04530"
"180.51600","15.04323","0.04531"
"180.52200","15.04370","0.04527"
"180.52800","15.04424","0.04524"
"180.53400","15.04472","0.04520"
"180.54000","15.04520","0.04516"
"180.54600","15.04568","0.04515"
"180.55200","15.04622","0.04516"
"180.55800","15.04669","0.04527"
"180.56400","15.04717","0.04539"
"180.57000","15.04765","0.04550"
"180.57600","15.04819","0.04558"
"180.58200","15.04867","0.04565"
"180.58800","15.04914","0.04561"
"180.59400","15.04968","0.04562"
"180.60000","15.05016","0.04564"
"180.60600","15.05064","0.04560"
"180.61200","15.05118","0.04551"
"180.61800","15.05166","0.04541"
"180.62400","15.05219","0.04535"
"180.63000","15.05267","0.04538"
"180.63600","15.05321","0.04544"
"180.64200","15.05369","0.04543"
"180.64800","15.05423","0.04538"
"180.65400","15.05471","0.04537"
"180.66000","15.05524","0.04532"
"180.66600","15.05572","0.04530"
"180.67200","15.05620","0.04540"
"180.67800","15.05674","0.04544"
"180.68400","15.05722","0.04550"
"180.69000","15.05770","0.04555"
"180.69600","15.05817","0.04558"
"180.70200","15.05871","0.04563"
"180.70800","15.05919","0.04571"
"180.71400","15.05967","0.04573"
"180.72000","15.06021","0.04567"
"180.72600","15.06069","0.04562"
"180.73200","15.06116","0.04565"
"180.73800","15.06164","0.04568"
"180.74400","15.06218","0.04568"
"180.75000","15.06266","0.04567"
"180.75600","15.06314","0.04563"
"180.76200","15.06367","0.04557"
"180.76800","15.06415","0.04563"
"180.77400","15.06463","0.04572"
"180.78000","15.06517","0.04581"
"180.78600","15.06565","0.04582"
"180.79200","15.06619","0.04589"
"180.79800","15.06666","0.04592"
"180.80400","15.06714","0.04593"
"180.81000","15.06768","0.04602"
"180.81600","15.06816","0.04610"
"180.82200","15.06864","0.04617"
"180.82800","15.06918","0.04623"
"180.83400","15.06965","0.04624"
"180.84000","15.07013","0.04621"
"180.84600","15.07067","0.04613"
"180.85200","15.07115","0.04596"
"180.85800","15.07163","0.04584"
"180.86400","15.07211","0.04578"
"180.87000","15.07264","0.04581"
"180.87600","15.07312","0.04588"
"180.88200","15.07360","0.04600"
"180.88800","15.07408","0.04609"
"180.89400","15.07462","0.04608"
"180.90000","15.07510","0.04599"
"180.90600","15.07557","0.04595"
"180.91200","15.07611","0.04594"
"180.91800","15.07659","0.04593"
"180.92400","15.07713","0.04593"
"180.93000","15.07767","0.04590"
"180.93600","15.07814","0.04581"
"180.94200","15.07868","0.04571"
"180.94800","15.07916","0.04568"
"180.95400","15.07964","0.04574"
"180.96000","15.08018","0.04582"
"180.96600","15.08066","0.04589"
"180.97200","15.08119","0.04593"
"180.97800","15.08167","0.04599"
"180.98400","15.08215","0.04604"
"180.99000","15.08263","0.04611"
"180.99600","15.08317","0.04617"
"181.00200","15.08364","0.04609"
"181.00800","15.08418","0.04600"
"181.01400","15.08466","0.04595"
"181.02000","15.08514","0.04590"
"181.02600","15.08568","0.04587"
"181.03200","15.08615","0.04600"
"181.03800","15.08669","0.04616"
"181.04400","15.08717","0.04631"
"181.05000","15.08771","0.04634"
"181.05600","15.08819","0.04635"
"181.06200","15.08873","0.04639"
"181.06800","15.08920","0.04650"
"181.07400","15.08974","0.04661"
"181.08000","15.09022","0.04667"
"181.08600","15.09076","0.04671"
"181.09200","15.09124","0.04666"
"181.09800","15.09172","0.04663"
"181.10400","15.09219","0.04659"
"181.11000","15.09273","0.04654"
"181.11600","15.09321","0.04650"
"181.12200","15.09369","0.04641"
"181.12800","15.09417","0.04637"
"181.13400","15.09470","0.04643"
"181.14000","15.09518","0.04655"
"181.14600","15.09566","0.04656"
"181.15200","15.09614","0.04663"
"181.15800","15.09668","0.04676"
"181.16400","15.09716","0.04685"
"181.17000","15.09763","0.04694"
"181.17600","15.09817","0.04706"
"181.18200","15.09865","0.04716"
"181.18800","15.09919","0.04728"
"181.19400","15.09967","0.04739"
"181.20000","15.10021","0.04742"
"181.20600","15.10068","0.04741"
"181.21200","15.10122","0.04731"
"181.21800","15.10170","0.04711"
"181.22400","15.10224","0.04692"
"181.23000","15.10272","0.04680"
"181.23600","15.10325","0.04674"
"181.24200","15.10373","0.04672"
"181.24800","15.10421","0.04675"
"181.25400","15.10469","0.04677"
"181.26000","15.10517","0.04675"
"181.26600","15.10571","0.04676"
"181.27200","15.10618","0.04674"
"181.27800","15.10666","0.04677"
"181.28400","15.10714","0.04681"
"181.29000","15.10768","0.04688"
"181.29600","15.10816","0.04689"
"181.30200","15.10864","0.04691"
"181.30800","15.10917","0.04689"
"181.31400","15.10965","0.04689"
"181.32000","15.11013","0.04684"
"181.32600","15.11067","0.04677"
"181.33200","15.11115","0.04674"
"181.33800","15.11169","0.04674"
"181.34400","15.11216","0.04679"
"181.35000","15.11270","0.04689"
"181.35600","15.11318","0.04703"
"181.36200","15.11372","0.04719"
"181.36800","15.11420","0.04736"
"181.37400","15.11468","0.04751"
"181.38000","15.11521","0.04752"
"181.38600","15.11569","0.04747"
"181.39200","15.11617","0.04741"
"181.39800","15.11665","0.04736"
"181.40400","15.11719","0.04732"
"181.41000","15.11767","0.04731"
"181.41600","15.11814","0.04733"
"181.42200","15.11862","0.04735"
"181.42800","15.11916","0.04742"
"181.43400","15.11964","0.04738"
"181.44000","15.12012","0.04728"
"181.44600","15.12059","0.04721"
"181.45200","15.12113","0.04720"
"181.45800","15.12161","0.04714"
"181.46400","15.12209","0.04721"
"181.47000","15.12263","0.04724"
"181.47600","15.12311","0.04723"
"181.48200","15.12364","0.04720"
"181.48800","15.12412","0.04715"
"181.49400","15.12466","0.04715"
"181.50000","15.12514","0.04720"
"181.50600","15.12568","0.04730"
"181.51200","15.12615","0.04741"
"181.51800","15.12669","0.04746"
"181.52400","15.12717","0.04743"
"181.53000","15.12765","0.04741"
"181.53600","15.12813","0.04744"
"181.54200","15.12866","0.04744"
"181.54800","15.12914","0.04733"
"181.55400","15.12962","0.04725"
"181.56000","15.13016","0.04726"
"181.56600","15.13064","0.04728"
"181.57200","15.13118","0.04730"
"181.57800","15.13165","0.04738"
"181.58400","15.13219","0.04747"
"181.59000","15.13267","0.04761"
"181.59600","15.13315","0.04771"
"181.60200","15.13369","0.04779"
"181.60800","15.13417","0.04779"
"181.61400","15.13470","0.04774"
"181.62000","15.13518","0.04764"
"181.62600","15.13566","0.04754"
"181.63200","15.13620","0.04748"
"181.63800","15.13668","0.04747"
"181.64400","15.13722","0.04751"
"181.65000","15.13769","0.04750"
"181.65600","15.13823","0.04749"
"181.66200","15.13871","0.04749"
"181.66800","15.13919","0.04751"
"181.67400","15.13967","0.04756"
"181.68000","15.14020","0.04765"
"181.68600","15.14068","0.04767"
"181.69200","15.14116","0.04763"
"181.69800","15.14164","0.04772"
"181.70400","15.14218","0.04782"
"181.71000","15.14266","0.04789"
"181.71600","15.14319","0.04790"
"181.72200","15.14367","0.04780"
"181.72800","15.14415","0.04777"
"181.73400","15.14469","0.04784"
