End date,"11/14/2016"
Specimen label,"20BT63.2.r2"
Maximum Load,"0.05861",N

Time,Extension,Load
(s),(mm),(N)
"4.89000","19.94938","0.00831"
"4.89600","19.94985","0.00860"
"4.90200","19.95033","0.00887"
"4.90800","19.95081","0.00892"
"4.91400","19.95135","0.00889"
"4.92000","19.95183","0.00885"
"4.92600","19.95230","0.00869"
"4.93200","19.95284","0.00862"
"4.93800","19.95332","0.00857"
"4.94400","19.95380","0.00847"
"4.95000","19.95434","0.00839"
"4.95600","19.95482","0.00835"
"4.96200","19.95536","0.00827"
"4.96800","19.95583","0.00829"
"4.97400","19.95637","0.00838"
"4.98000","19.95685","0.00845"
"4.98600","19.95733","0.00851"
"4.99200","19.95787","0.00834"
"4.99800","19.95835","0.00813"
"5.00400","19.95882","0.00801"
"5.01000","19.95930","0.00804"
"5.01600","19.95984","0.00806"
"5.02200","19.96032","0.00811"
"5.02800","19.96080","0.00824"
"5.03400","19.96127","0.00847"
"5.04000","19.96181","0.00873"
"5.04600","19.96229","0.00887"
"5.05200","19.96277","0.00880"
"5.05800","19.96325","0.00854"
"5.06400","19.96379","0.00833"
"5.07000","19.96426","0.00809"
"5.07600","19.96480","0.00800"
"5.08200","19.96528","0.00811"
"5.08800","19.96582","0.00824"
"5.09400","19.96630","0.00815"
"5.10000","19.96683","0.00806"
"5.10600","19.96731","0.00808"
"5.11200","19.96785","0.00818"
"5.11800","19.96833","0.00837"
"5.12400","19.96887","0.00852"
"5.13000","19.96940","0.00856"
"5.13600","19.96988","0.00854"
"5.14200","19.97036","0.00861"
"5.14800","19.97090","0.00901"
"5.15400","19.97138","0.00955"
"5.16000","19.97192","0.00984"
"5.16600","19.97239","0.01009"
"5.17200","19.97287","0.01023"
"5.17800","19.97341","0.01014"
"5.18400","19.97389","0.00981"
"5.19000","19.97443","0.00961"
"5.19600","19.97491","0.00946"
"5.20200","19.97538","0.00929"
"5.20800","19.97586","0.00929"
"5.21400","19.97640","0.00938"
"5.22000","19.97688","0.00928"
"5.22600","19.97736","0.00913"
"5.23200","19.97790","0.00917"
"5.23800","19.97837","0.00929"
"5.24400","19.97885","0.00930"
"5.25000","19.97939","0.00938"
"5.25600","19.97987","0.00946"
"5.26200","19.98041","0.00937"
"5.26800","19.98088","0.00912"
"5.27400","19.98136","0.00900"
"5.28000","19.98190","0.00898"
"5.28600","19.98238","0.00918"
"5.29200","19.98286","0.00931"
"5.29800","19.98340","0.00945"
"5.30400","19.98388","0.00966"
"5.31000","19.98435","0.00994"
"5.31600","19.98489","0.01013"
"5.32200","19.98537","0.01016"
"5.32800","19.98590","0.01011"
"5.33400","19.98639","0.01004"
"5.34000","19.98686","0.01006"
"5.34600","19.98740","0.01003"
"5.35200","19.98788","0.00998"
"5.35800","19.98836","0.01001"
"5.36400","19.98890","0.01001"
"5.37000","19.98937","0.00978"
"5.37600","19.98985","0.00953"
"5.38200","19.99039","0.00939"
"5.38800","19.99087","0.00930"
"5.39400","19.99135","0.00912"
"5.40000","19.99188","0.00890"
"5.40600","19.99236","0.00867"
"5.41200","19.99290","0.00860"
"5.41800","19.99338","0.00868"
"5.42400","19.99386","0.00876"
"5.43000","19.99434","0.00884"
"5.43600","19.99487","0.00899"
"5.44200","19.99535","0.00908"
"5.44800","19.99583","0.00904"
"5.45400","19.99637","0.00900"
"5.46000","19.99685","0.00902"
"5.46600","19.99732","0.00911"
"5.47200","19.99786","0.00913"
"5.47800","19.99834","0.00911"
"5.48400","19.99888","0.00889"
"5.49000","19.99936","0.00862"
"5.49600","19.99984","0.00845"
"5.50200","20.00032","0.00849"
"5.50800","20.00080","0.00849"
"5.51400","20.00133","0.00856"
"5.52000","20.00181","0.00859"
"5.52600","20.00229","0.00868"
"5.53200","20.00283","0.00851"
"5.53800","20.00330","0.00842"
"5.54400","20.00378","0.00821"
"5.55000","20.00432","0.00796"
"5.55600","20.00480","0.00812"
"5.56200","20.00528","0.00846"
"5.56800","20.00582","0.00887"
"5.57400","20.00630","0.00912"
"5.58000","20.00683","0.00934"
"5.58600","20.00731","0.00943"
"5.59200","20.00779","0.00941"
"5.59800","20.00833","0.00915"
"5.60400","20.00881","0.00881"
"5.61000","20.00928","0.00845"
"5.61600","20.00982","0.00818"
"5.62200","20.01030","0.00786"
"5.62800","20.01084","0.00741"
"5.63400","20.01132","0.00719"
"5.64000","20.01185","0.00732"
"5.64600","20.01233","0.00750"
"5.65200","20.01281","0.00770"
"5.65800","20.01335","0.00778"
"5.66400","20.01383","0.00782"
"5.67000","20.01431","0.00787"
"5.67600","20.01484","0.00831"
"5.68200","20.01532","0.00885"
"5.68800","20.01586","0.00904"
"5.69400","20.01634","0.00906"
"5.70000","20.01682","0.00889"
"5.70600","20.01735","0.00863"
"5.71200","20.01783","0.00846"
"5.71800","20.01831","0.00833"
"5.72400","20.01885","0.00833"
"5.73000","20.01933","0.00847"
"5.73600","20.01987","0.00870"
"5.74200","20.02035","0.00878"
"5.74800","20.02088","0.00875"
"5.75400","20.02136","0.00871"
"5.76000","20.02190","0.00853"
"5.76600","20.02238","0.00854"
"5.77200","20.02286","0.00885"
"5.77800","20.02333","0.00908"
"5.78400","20.02381","0.00923"
"5.79000","20.02435","0.00922"
"5.79600","20.02483","0.00911"
"5.80200","20.02531","0.00906"
"5.80800","20.02585","0.00902"
"5.81400","20.02633","0.00907"
"5.82000","20.02686","0.00919"
"5.82600","20.02734","0.00904"
"5.83200","20.02782","0.00896"
"5.83800","20.02836","0.00922"
"5.84400","20.02884","0.00945"
"5.85000","20.02937","0.00949"
"5.85600","20.02985","0.00956"
"5.86200","20.03039","0.00965"
"5.86800","20.03087","0.00977"
"5.87400","20.03135","0.00981"
"5.88000","20.03189","0.00988"
"5.88600","20.03236","0.00988"
"5.89200","20.03290","0.00972"
"5.89800","20.03338","0.00963"
"5.90400","20.03392","0.00966"
"5.91000","20.03440","0.00968"
"5.91600","20.03493","0.00960"
"5.92200","20.03541","0.00946"
"5.92800","20.03589","0.00944"
"5.93400","20.03637","0.00958"
"5.94000","20.03685","0.00960"
"5.94600","20.03739","0.00954"
"5.95200","20.03786","0.00928"
"5.95800","20.03834","0.00889"
"5.96400","20.03888","0.00858"
"5.97000","20.03936","0.00845"
"5.97600","20.03984","0.00869"
"5.98200","20.04038","0.00909"
"5.98800","20.04085","0.00950"
"5.99400","20.04133","0.00960"
"6.00000","20.04187","0.00955"
"6.00600","20.04235","0.00941"
"6.01200","20.04283","0.00924"
"6.01800","20.04337","0.00919"
"6.02400","20.04384","0.00919"
"6.03000","20.04432","0.00917"
"6.03600","20.04480","0.00921"
"6.04200","20.04534","0.00932"
"6.04800","20.04582","0.00936"
"6.05400","20.04635","0.00932"
"6.06000","20.04683","0.00932"
"6.06600","20.04731","0.00928"
"6.07200","20.04785","0.00935"
"6.07800","20.04833","0.00929"
"6.08400","20.04881","0.00924"
"6.09000","20.04928","0.00919"
"6.09600","20.04982","0.00905"
"6.10200","20.05030","0.00894"
"6.10800","20.05078","0.00905"
"6.11400","20.05132","0.00907"
"6.12000","20.05180","0.00908"
"6.12600","20.05233","0.00916"
"6.13200","20.05281","0.00912"
"6.13800","20.05329","0.00910"
"6.14400","20.05383","0.00908"
"6.15000","20.05431","0.00905"
"6.15600","20.05484","0.00891"
"6.16200","20.05532","0.00871"
"6.16800","20.05580","0.00874"
"6.17400","20.05634","0.00884"
"6.18000","20.05682","0.00893"
"6.18600","20.05730","0.00900"
"6.19200","20.05778","0.00889"
"6.19800","20.05831","0.00864"
"6.20400","20.05879","0.00849"
"6.21000","20.05927","0.00849"
"6.21600","20.05980","0.00843"
"6.22200","20.06029","0.00845"
"6.22800","20.06076","0.00837"
"6.23400","20.06130","0.00826"
"6.24000","20.06184","0.00824"
"6.24600","20.06232","0.00831"
"6.25200","20.06286","0.00851"
"6.25800","20.06334","0.00868"
"6.26400","20.06381","0.00888"
"6.27000","20.06435","0.00893"
"6.27600","20.06489","0.00879"
"6.28200","20.06536","0.00861"
"6.28800","20.06585","0.00854"
"6.29400","20.06638","0.00854"
"6.30000","20.06686","0.00860"
"6.30600","20.06734","0.00872"
"6.31200","20.06782","0.00865"
"6.31800","20.06836","0.00869"
"6.32400","20.06884","0.00900"
"6.33000","20.06931","0.00935"
"6.33600","20.06985","0.00955"
"6.34200","20.07033","0.00956"
"6.34800","20.07081","0.00954"
"6.35400","20.07134","0.00968"
"6.36000","20.07183","0.00999"
"6.36600","20.07230","0.01025"
"6.37200","20.07284","0.01059"
"6.37800","20.07332","0.01070"
"6.38400","20.07386","0.01077"
"6.39000","20.07433","0.01076"
"6.39600","20.07487","0.01064"
"6.40200","20.07541","0.01047"
"6.40800","20.07589","0.01028"
"6.41400","20.07643","0.01014"
"6.42000","20.07690","0.01014"
"6.42600","20.07738","0.00996"
"6.43200","20.07792","0.00995"
"6.43800","20.07840","0.01009"
"6.44400","20.07894","0.01020"
"6.45000","20.07942","0.01037"
"6.45600","20.07989","0.01039"
"6.46200","20.08037","0.01033"
"6.46800","20.08085","0.01022"
"6.47400","20.08139","0.01023"
"6.48000","20.08187","0.01037"
"6.48600","20.08235","0.01074"
"6.49200","20.08283","0.01099"
"6.49800","20.08336","0.01092"
"6.50400","20.08384","0.01066"
"6.51000","20.08432","0.01035"
"6.51600","20.08486","0.01010"
"6.52200","20.08533","0.00988"
"6.52800","20.08582","0.00990"
"6.53400","20.08635","0.00992"
"6.54000","20.08683","0.00990"
"6.54600","20.08737","0.00996"
"6.55200","20.08785","0.00997"
"6.55800","20.08833","0.00989"
"6.56400","20.08886","0.00985"
"6.57000","20.08934","0.00994"
"6.57600","20.08982","0.00995"
"6.58200","20.09030","0.00991"
"6.58800","20.09084","0.00987"
"6.59400","20.09131","0.00988"
"6.60000","20.09179","0.00971"
"6.60600","20.09227","0.00944"
"6.61200","20.09275","0.00932"
"6.61800","20.09329","0.00937"
"6.62400","20.09377","0.00946"
"6.63000","20.09425","0.00958"
"6.63600","20.09478","0.00973"
"6.64200","20.09526","0.00977"
"6.64800","20.09574","0.00957"
"6.65400","20.09628","0.00935"
"6.66000","20.09676","0.00929"
"6.66600","20.09723","0.00924"
"6.67200","20.09777","0.00911"
"6.67800","20.09831","0.00902"
"6.68400","20.09879","0.00899"
"6.69000","20.09933","0.00888"
"6.69600","20.09986","0.00896"
"6.70200","20.10034","0.00901"
"6.70800","20.10082","0.00904"
"6.71400","20.10136","0.00918"
"6.72000","20.10184","0.00935"
"6.72600","20.10232","0.00958"
"6.73200","20.10279","0.00966"
"6.73800","20.10333","0.00970"
"6.74400","20.10381","0.00962"
"6.75000","20.10429","0.00951"
"6.75600","20.10483","0.00955"
"6.76200","20.10531","0.00965"
"6.76800","20.10584","0.00968"
"6.77400","20.10632","0.00953"
"6.78000","20.10686","0.00939"
"6.78600","20.10734","0.00916"
"6.79200","20.10782","0.00904"
"6.79800","20.10835","0.00894"
"6.80400","20.10883","0.00884"
"6.81000","20.10937","0.00867"
"6.81600","20.10985","0.00867"
"6.82200","20.11039","0.00882"
"6.82800","20.11087","0.00910"
"6.83400","20.11141","0.00925"
"6.84000","20.11188","0.00930"
"6.84600","20.11242","0.00923"
"6.85200","20.11290","0.00921"
"6.85800","20.11338","0.00905"
"6.86400","20.11391","0.00875"
"6.87000","20.11440","0.00852"
"6.87600","20.11487","0.00863"
"6.88200","20.11535","0.00888"
"6.88800","20.11583","0.00912"
"6.89400","20.11637","0.00932"
"6.90000","20.11685","0.00955"
"6.90600","20.11732","0.00979"
"6.91200","20.11786","0.00977"
"6.91800","20.11834","0.00975"
"6.92400","20.11888","0.00958"
"6.93000","20.11936","0.00946"
"6.93600","20.11984","0.00938"
"6.94200","20.12037","0.00944"
"6.94800","20.12085","0.00953"
"6.95400","20.12133","0.00984"
"6.96000","20.12187","0.01015"
"6.96600","20.12234","0.01020"
"6.97200","20.12288","0.01029"
"6.97800","20.12336","0.01023"
"6.98400","20.12390","0.01014"
"6.99000","20.12438","0.01000"
"6.99600","20.12492","0.00994"
"7.00200","20.12540","0.00990"
"7.00800","20.12587","0.01002"
"7.01400","20.12635","0.01009"
"7.02000","20.12689","0.01007"
"7.02600","20.12737","0.01013"
"7.03200","20.12785","0.01002"
"7.03800","20.12832","0.00986"
"7.04400","20.12886","0.00989"
"7.05000","20.12934","0.01008"
"7.05600","20.12982","0.01008"
"7.06200","20.13036","0.01000"
"7.06800","20.13084","0.01002"
"7.07400","20.13132","0.01031"
"7.08000","20.13185","0.01053"
"7.08600","20.13233","0.01086"
"7.09200","20.13281","0.01117"
"7.09800","20.13335","0.01128"
"7.10400","20.13383","0.01114"
"7.11000","20.13437","0.01118"
"7.11600","20.13484","0.01112"
"7.12200","20.13532","0.01095"
"7.12800","20.13586","0.01077"
"7.13400","20.13634","0.01060"
"7.14000","20.13687","0.01041"
"7.14600","20.13735","0.01041"
"7.15200","20.13783","0.01038"
"7.15800","20.13831","0.01011"
"7.16400","20.13879","0.00985"
"7.17000","20.13933","0.00988"
"7.17600","20.13981","0.01001"
"7.18200","20.14028","0.00993"
"7.18800","20.14076","0.00988"
"7.19400","20.14130","0.01008"
"7.20000","20.14178","0.01020"
"7.20600","20.14226","0.01017"
"7.21200","20.14280","0.00992"
"7.21800","20.14327","0.00973"
"7.22400","20.14375","0.00961"
"7.23000","20.14429","0.00941"
"7.23600","20.14477","0.00946"
"7.24200","20.14531","0.00949"
"7.24800","20.14578","0.00955"
"7.25400","20.14632","0.00944"
"7.26000","20.14680","0.00936"
"7.26600","20.14734","0.00928"
"7.27200","20.14788","0.00912"
"7.27800","20.14836","0.00927"
"7.28400","20.14889","0.00938"
"7.29000","20.14937","0.00948"
"7.29600","20.14985","0.00955"
"7.30200","20.15038","0.00966"
"7.30800","20.15087","0.00959"
"7.31400","20.15134","0.00960"
"7.32000","20.15188","0.00955"
"7.32600","20.15236","0.00950"
"7.33200","20.15284","0.00959"
"7.33800","20.15338","0.00956"
"7.34400","20.15386","0.00951"
"7.35000","20.15434","0.00950"
"7.35600","20.15487","0.00971"
"7.36200","20.15535","0.00988"
"7.36800","20.15589","0.01003"
"7.37400","20.15636","0.00991"
"7.38000","20.15685","0.00969"
"7.38600","20.15738","0.00938"
"7.39200","20.15786","0.00931"
"7.39800","20.15840","0.00919"
"7.40400","20.15888","0.00894"
"7.41000","20.15942","0.00870"
"7.41600","20.15989","0.00854"
"7.42200","20.16043","0.00858"
"7.42800","20.16091","0.00873"
"7.43400","20.16139","0.00889"
"7.44000","20.16187","0.00900"
"7.44600","20.16234","0.00910"
"7.45200","20.16288","0.00932"
"7.45800","20.16336","0.00971"
"7.46400","20.16384","0.01012"
"7.47000","20.16432","0.01029"
"7.47600","20.16486","0.01006"
"7.48200","20.16533","0.00980"
"7.48800","20.16587","0.00962"
"7.49400","20.16635","0.00950"
"7.50000","20.16683","0.00951"
"7.50600","20.16737","0.00958"
"7.51200","20.16785","0.00948"
"7.51800","20.16838","0.00948"
"7.52400","20.16886","0.00945"
"7.53000","20.16934","0.00973"
"7.53600","20.16982","0.01003"
"7.54200","20.17036","0.01025"
"7.54800","20.17084","0.01026"
"7.55400","20.17137","0.01043"
"7.56000","20.17185","0.01054"
"7.56600","20.17239","0.01053"
"7.57200","20.17287","0.01033"
"7.57800","20.17341","0.01013"
"7.58400","20.17388","0.01000"
"7.59000","20.17436","0.01000"
"7.59600","20.17490","0.01015"
"7.60200","20.17538","0.01038"
"7.60800","20.17586","0.01042"
"7.61400","20.17634","0.01067"
"7.62000","20.17687","0.01093"
"7.62600","20.17735","0.01093"
"7.63200","20.17783","0.01081"
"7.63800","20.17837","0.01082"
"7.64400","20.17885","0.01082"
"7.65000","20.17932","0.01060"
"7.65600","20.17986","0.01047"
"7.66200","20.18034","0.01039"
"7.66800","20.18082","0.01024"
"7.67400","20.18136","0.01013"
"7.68000","20.18184","0.00988"
"7.68600","20.18237","0.00967"
"7.69200","20.18285","0.00981"
"7.69800","20.18339","0.01014"
"7.70400","20.18387","0.01057"
"7.71000","20.18435","0.01099"
"7.71600","20.18489","0.01133"
"7.72200","20.18536","0.01140"
"7.72800","20.18584","0.01157"
"7.73400","20.18632","0.01178"
"7.74000","20.18686","0.01171"
"7.74600","20.18734","0.01152"
"7.75200","20.18781","0.01133"
"7.75800","20.18835","0.01129"
"7.76400","20.18883","0.01127"
"7.77000","20.18931","0.01143"
"7.77600","20.18985","0.01148"
"7.78200","20.19033","0.01137"
"7.78800","20.19081","0.01107"
"7.79400","20.19134","0.01088"
"7.80000","20.19182","0.01064"
"7.80600","20.19230","0.01043"
"7.81200","20.19284","0.01016"
"7.81800","20.19332","0.01000"
"7.82400","20.19386","0.01010"
"7.83000","20.19433","0.00997"
"7.83600","20.19487","0.00986"
"7.84200","20.19541","0.00966"
"7.84800","20.19589","0.00947"
"7.85400","20.19637","0.00937"
"7.86000","20.19691","0.00925"
"7.86600","20.19738","0.00913"
"7.87200","20.19786","0.00903"
"7.87800","20.19834","0.00904"
"7.88400","20.19888","0.00929"
"7.89000","20.19935","0.00946"
"7.89600","20.19983","0.00976"
"7.90200","20.20037","0.01001"
"7.90800","20.20085","0.01002"
"7.91400","20.20139","0.00985"
"7.92000","20.20187","0.00964"
"7.92600","20.20234","0.00950"
"7.93200","20.20288","0.00933"
"7.93800","20.20336","0.00925"
"7.94400","20.20384","0.00920"
"7.95000","20.20432","0.00905"
"7.95600","20.20486","0.00900"
"7.96200","20.20533","0.00885"
"7.96800","20.20587","0.00883"
"7.97400","20.20635","0.00895"
"7.98000","20.20689","0.00921"
"7.98600","20.20743","0.00925"
"7.99200","20.20790","0.00937"
"7.99800","20.20844","0.00968"
"8.00400","20.20892","0.00998"
"8.01000","20.20940","0.01036"
"8.01600","20.20994","0.01052"
"8.02200","20.21042","0.01046"
"8.02800","20.21089","0.01047"
"8.03400","20.21137","0.01045"
"8.04000","20.21191","0.01050"
"8.04600","20.21239","0.01042"
"8.05200","20.21287","0.01025"
"8.05800","20.21341","0.01018"
"8.06400","20.21388","0.01020"
"8.07000","20.21436","0.01048"
"8.07600","20.21484","0.01070"
"8.08200","20.21538","0.01074"
"8.08800","20.21586","0.01057"
"8.09400","20.21634","0.01038"
"8.10000","20.21687","0.01027"
"8.10600","20.21735","0.01023"
"8.11200","20.21783","0.01021"
"8.11800","20.21837","0.01008"
"8.12400","20.21885","0.01024"
"8.13000","20.21939","0.01043"
"8.13600","20.21986","0.01077"
"8.14200","20.22040","0.01104"
"8.14800","20.22088","0.01107"
"8.15400","20.22136","0.01098"
"8.16000","20.22190","0.01101"
"8.16600","20.22238","0.01128"
"8.17200","20.22285","0.01157"
"8.17800","20.22333","0.01165"
"8.18400","20.22387","0.01150"
"8.19000","20.22435","0.01114"
"8.19600","20.22483","0.01100"
"8.20200","20.22531","0.01099"
"8.20800","20.22584","0.01101"
"8.21400","20.22632","0.01094"
"8.22000","20.22680","0.01096"
"8.22600","20.22734","0.01100"
"8.23200","20.22782","0.01101"
"8.23800","20.22829","0.01107"
"8.24400","20.22883","0.01134"
"8.25000","20.22931","0.01137"
"8.25600","20.22979","0.01116"
"8.26200","20.23033","0.01085"
"8.26800","20.23081","0.01075"
"8.27400","20.23134","0.01087"
"8.28000","20.23182","0.01116"
"8.28600","20.23236","0.01151"
"8.29200","20.23284","0.01168"
"8.29800","20.23332","0.01164"
"8.30400","20.23385","0.01145"
"8.31000","20.23433","0.01128"
"8.31600","20.23481","0.01127"
"8.32200","20.23535","0.01120"
"8.32800","20.23582","0.01103"
"8.33400","20.23631","0.01084"
"8.34000","20.23678","0.01064"
"8.34600","20.23732","0.01041"
"8.35200","20.23780","0.01043"
"8.35800","20.23834","0.01054"
"8.36400","20.23882","0.01038"
"8.37000","20.23930","0.01032"
"8.37600","20.23983","0.01044"
"8.38200","20.24031","0.01072"
"8.38800","20.24085","0.01084"
"8.39400","20.24133","0.01082"
"8.40000","20.24187","0.01104"
"8.40600","20.24234","0.01126"
"8.41200","20.24288","0.01125"
"8.41800","20.24342","0.01127"
"8.42400","20.24390","0.01116"
"8.43000","20.24444","0.01093"
"8.43600","20.24492","0.01075"
"8.44200","20.24545","0.01058"
"8.44800","20.24593","0.01044"
"8.45400","20.24641","0.01036"
"8.46000","20.24695","0.01038"
"8.46600","20.24743","0.01031"
"8.47200","20.24790","0.01031"
"8.47800","20.24838","0.01017"
"8.48400","20.24886","0.01015"
"8.49000","20.24940","0.01023"
"8.49600","20.24988","0.01023"
"8.50200","20.25035","0.01015"
"8.50800","20.25084","0.01019"
"8.51400","20.25131","0.01038"
"8.52000","20.25185","0.01050"
"8.52600","20.25233","0.01058"
"8.53200","20.25281","0.01063"
"8.53800","20.25334","0.01075"
"8.54400","20.25382","0.01066"
"8.55000","20.25436","0.01055"
"8.55600","20.25484","0.01045"
"8.56200","20.25538","0.01035"
"8.56800","20.25586","0.01026"
"8.57400","20.25640","0.01027"
"8.58000","20.25687","0.01029"
"8.58600","20.25735","0.01041"
"8.59200","20.25783","0.01047"
"8.59800","20.25837","0.01064"
"8.60400","20.25885","0.01071"
"8.61000","20.25932","0.01054"
"8.61600","20.25980","0.01049"
"8.62200","20.26028","0.01043"
"8.62800","20.26082","0.01059"
"8.63400","20.26130","0.01081"
"8.64000","20.26178","0.01099"
"8.64600","20.26231","0.01118"
"8.65200","20.26279","0.01118"
"8.65800","20.26327","0.01122"
"8.66400","20.26381","0.01135"
"8.67000","20.26429","0.01142"
"8.67600","20.26482","0.01162"
"8.68200","20.26530","0.01175"
"8.68800","20.26584","0.01164"
