End date,"1/7/2017"
Specimen label,"DT18_41"
Maximum Load,"0.02543",N

Time,Extension,Load
(s),(mm),(N)
"384.89400","32.07475","0.01921"
"384.90000","32.07523","0.01908"
"384.90600","32.07577","0.01901"
"384.91200","32.07625","0.01908"
"384.91800","32.07673","0.01905"
"384.92400","32.07726","0.01907"
"384.93000","32.07774","0.01917"
"384.93600","32.07828","0.01926"
"384.94200","32.07876","0.01937"
"384.94800","32.07930","0.01946"
"384.95400","32.07978","0.01943"
"384.96000","32.08025","0.01942"
"384.96600","32.08073","0.01941"
"384.97200","32.08121","0.01936"
"384.97800","32.08168","0.01935"
"384.98400","32.08223","0.01932"
"384.99000","32.08270","0.01919"
"384.99600","32.08318","0.01916"
"385.00200","32.08366","0.01907"
"385.00800","32.08420","0.01904"
"385.01400","32.08468","0.01901"
"385.02000","32.08516","0.01886"
"385.02600","32.08569","0.01886"
"385.03200","32.08617","0.01892"
"385.03800","32.08665","0.01891"
"385.04400","32.08719","0.01882"
"385.05000","32.08767","0.01885"
"385.05600","32.08820","0.01886"
"385.06200","32.08868","0.01891"
"385.06800","32.08916","0.01893"
"385.07400","32.08970","0.01899"
"385.08000","32.09018","0.01906"
"385.08600","32.09066","0.01914"
"385.09200","32.09119","0.01936"
"385.09800","32.09167","0.01957"
"385.10400","32.09215","0.01965"
"385.11000","32.09269","0.01975"
"385.11600","32.09317","0.01974"
"385.12200","32.09370","0.01970"
"385.12800","32.09418","0.01983"
"385.13400","32.09472","0.02001"
"385.14000","32.09520","0.02020"
"385.14600","32.09574","0.02024"
"385.15200","32.09622","0.02006"
"385.15800","32.09676","0.01997"
"385.16400","32.09723","0.01990"
"385.17000","32.09777","0.01977"
"385.17600","32.09825","0.01973"
"385.18200","32.09873","0.01973"
"385.18800","32.09927","0.01966"
"385.19400","32.09974","0.01967"
"385.20000","32.10022","0.01972"
"385.20600","32.10076","0.01983"
"385.21200","32.10124","0.02002"
"385.21800","32.10178","0.02022"
"385.22400","32.10226","0.02036"
"385.23000","32.10279","0.02038"
"385.23600","32.10327","0.02032"
"385.24200","32.10375","0.02029"
"385.24800","32.10423","0.02024"
"385.25400","32.10477","0.02021"
"385.26000","32.10524","0.02026"
"385.26600","32.10578","0.02026"
"385.27200","32.10626","0.02018"
"385.27800","32.10680","0.02012"
"385.28400","32.10728","0.02010"
"385.29000","32.10775","0.02009"
"385.29600","32.10830","0.02008"
"385.30200","32.10877","0.01994"
"385.30800","32.10925","0.01985"
"385.31400","32.10979","0.01984"
"385.32000","32.11027","0.01975"
"385.32600","32.11075","0.01974"
"385.33200","32.11128","0.01983"
"385.33800","32.11176","0.01989"
"385.34400","32.11224","0.01994"
"385.35000","32.11278","0.01993"
"385.35600","32.11326","0.01993"
"385.36200","32.11374","0.01991"
"385.36800","32.11427","0.01979"
"385.37400","32.11475","0.01975"
"385.38000","32.11523","0.01979"
"385.38600","32.11577","0.01976"
"385.39200","32.11625","0.01972"
"385.39800","32.11673","0.01972"
"385.40400","32.11726","0.01974"
"385.41000","32.11774","0.01982"
"385.41600","32.11828","0.01986"
"385.42200","32.11876","0.01987"
"385.42800","32.11930","0.01982"
"385.43400","32.11977","0.01973"
"385.44000","32.12025","0.01965"
"385.44600","32.12079","0.01969"
"385.45200","32.12127","0.01969"
"385.45800","32.12175","0.01964"
"385.46400","32.12228","0.01958"
"385.47000","32.12276","0.01946"
"385.47600","32.12324","0.01945"
"385.48200","32.12372","0.01947"
"385.48800","32.12426","0.01942"
"385.49400","32.12474","0.01940"
"385.50000","32.12522","0.01938"
"385.50600","32.12575","0.01936"
"385.51200","32.12623","0.01935"
"385.51800","32.12671","0.01931"
"385.52400","32.12725","0.01940"
"385.53000","32.12773","0.01950"
"385.53600","32.12820","0.01948"
"385.54200","32.12868","0.01951"
"385.54800","32.12922","0.01962"
"385.55400","32.12970","0.01975"
"385.56000","32.13018","0.01986"
"385.56600","32.13071","0.01994"
"385.57200","32.13120","0.01999"
"385.57800","32.13167","0.02006"
"385.58400","32.13221","0.02017"
"385.59000","32.13269","0.02022"
"385.59600","32.13317","0.02020"
"385.60200","32.13371","0.02016"
"385.60800","32.13418","0.02002"
"385.61400","32.13466","0.01990"
"385.62000","32.13520","0.01971"
"385.62600","32.13568","0.01954"
"385.63200","32.13616","0.01943"
"385.63800","32.13669","0.01932"
"385.64400","32.13717","0.01933"
"385.65000","32.13765","0.01923"
"385.65600","32.13819","0.01919"
"385.66200","32.13867","0.01930"
"385.66800","32.13921","0.01935"
"385.67400","32.13969","0.01935"
"385.68000","32.14016","0.01948"
"385.68600","32.14070","0.01958"
"385.69200","32.14118","0.01965"
"385.69800","32.14172","0.01965"
"385.70400","32.14220","0.01956"
"385.71000","32.14273","0.01958"
"385.71600","32.14321","0.01968"
"385.72200","32.14375","0.01969"
"385.72800","32.14423","0.01970"
"385.73400","32.14477","0.01973"
"385.74000","32.14524","0.01986"
"385.74600","32.14573","0.02008"
"385.75200","32.14626","0.02013"
"385.75800","32.14674","0.02017"
"385.76400","32.14722","0.02009"
"385.77000","32.14775","0.01985"
"385.77600","32.14824","0.01961"
"385.78200","32.14877","0.01941"
"385.78800","32.14925","0.01924"
"385.79400","32.14979","0.01929"
"385.80000","32.15026","0.01941"
"385.80600","32.15081","0.01945"
"385.81200","32.15128","0.01942"
"385.81800","32.15182","0.01935"
"385.82400","32.15230","0.01941"
"385.83000","32.15277","0.01956"
"385.83600","32.15326","0.01961"
"385.84200","32.15379","0.01970"
"385.84800","32.15427","0.01986"
"385.85400","32.15475","0.01990"
"385.86000","32.15529","0.01987"
"385.86600","32.15577","0.01985"
"385.87200","32.15624","0.01982"
"385.87800","32.15672","0.01988"
"385.88400","32.15720","0.01991"
"385.89000","32.15774","0.01991"
"385.89600","32.15822","0.01998"
"385.90200","32.15876","0.01992"
"385.90800","32.15924","0.01981"
"385.91400","32.15971","0.01969"
"385.92000","32.16025","0.01950"
"385.92600","32.16073","0.01939"
"385.93200","32.16127","0.01942"
"385.93800","32.16175","0.01938"
"385.94400","32.16228","0.01935"
"385.95000","32.16276","0.01939"
"385.95600","32.16324","0.01947"
"385.96200","32.16372","0.01955"
"385.96800","32.16426","0.01959"
"385.97400","32.16473","0.01962"
"385.98000","32.16521","0.01958"
"385.98600","32.16575","0.01958"
"385.99200","32.16623","0.01979"
"385.99800","32.16671","0.02005"
"386.00400","32.16724","0.02012"
"386.01000","32.16772","0.02013"
"386.01600","32.16820","0.02008"
"386.02200","32.16874","0.02000"
"386.02800","32.16922","0.02002"
"386.03400","32.16970","0.02004"
"386.04000","32.17023","0.02009"
"386.04600","32.17071","0.02022"
"386.05200","32.17119","0.02022"
"386.05800","32.17173","0.02015"
"386.06400","32.17221","0.02001"
"386.07000","32.17269","0.01977"
"386.07600","32.17323","0.01969"
"386.08200","32.17371","0.01970"
"386.08800","32.17424","0.01978"
"386.09400","32.17472","0.01994"
"386.10000","32.17526","0.02002"
"386.10600","32.17574","0.02011"
"386.11200","32.17622","0.02020"
"386.11800","32.17669","0.02023"
"386.12400","32.17723","0.02016"
"386.13000","32.17771","0.02008"
"386.13600","32.17819","0.02002"
"386.14200","32.17867","0.02005"
"386.14800","32.17920","0.02008"
"386.15400","32.17968","0.02007"
"386.16000","32.18016","0.02014"
"386.16600","32.18064","0.02024"
"386.17200","32.18118","0.02020"
"386.17800","32.18166","0.02005"
"386.18400","32.18214","0.01990"
"386.19000","32.18267","0.01985"
"386.19600","32.18315","0.01985"
"386.20200","32.18363","0.01985"
"386.20800","32.18417","0.01981"
"386.21400","32.18470","0.01982"
"386.22000","32.18518","0.01974"
"386.22600","32.18572","0.01976"
"386.23200","32.18620","0.01982"
"386.23800","32.18674","0.01985"
"386.24400","32.18722","0.01988"
"386.25000","32.18769","0.01990"
"386.25600","32.18823","0.01991"
"386.26200","32.18871","0.01996"
"386.26800","32.18925","0.01997"
"386.27400","32.18973","0.02008"
"386.28000","32.19021","0.02014"
"386.28600","32.19069","0.02006"
"386.29200","32.19122","0.01997"
"386.29800","32.19170","0.01998"
"386.30400","32.19224","0.01992"
"386.31000","32.19272","0.01996"
"386.31600","32.19320","0.02001"
"386.32200","32.19373","0.02005"
"386.32800","32.19421","0.02014"
"386.33400","32.19475","0.02021"
"386.34000","32.19523","0.02026"
"386.34600","32.19577","0.02030"
"386.35200","32.19625","0.02021"
"386.35800","32.19678","0.02019"
"386.36400","32.19726","0.02017"
"386.37000","32.19780","0.02002"
"386.37600","32.19828","0.01987"
"386.38200","32.19876","0.01977"
"386.38800","32.19930","0.01969"
"386.39400","32.19977","0.01962"
"386.40000","32.20025","0.01960"
"386.40600","32.20073","0.01951"
"386.41200","32.20127","0.01953"
"386.41800","32.20174","0.01953"
"386.42400","32.20222","0.01954"
"386.43000","32.20270","0.01960"
"386.43600","32.20324","0.01962"
"386.44200","32.20372","0.01974"
"386.44800","32.20420","0.01980"
"386.45400","32.20473","0.01980"
"386.46000","32.20521","0.01979"
"386.46600","32.20569","0.01979"
"386.47200","32.20623","0.01974"
"386.47800","32.20671","0.01973"
"386.48400","32.20725","0.01972"
"386.49000","32.20773","0.01973"
"386.49600","32.20826","0.01980"
"386.50200","32.20874","0.01981"
"386.50800","32.20928","0.01988"
"386.51400","32.20976","0.01992"
"386.52000","32.21024","0.01990"
"386.52600","32.21077","0.01998"
"386.53200","32.21125","0.02012"
"386.53800","32.21179","0.02017"
"386.54400","32.21227","0.02030"
"386.55000","32.21275","0.02038"
"386.55600","32.21323","0.02044"
"386.56200","32.21376","0.02058"
"386.56800","32.21424","0.02053"
"386.57400","32.21478","0.02054"
"386.58000","32.21526","0.02058"
"386.58600","32.21574","0.02054"
"386.59200","32.21621","0.02053"
"386.59800","32.21675","0.02050"
"386.60400","32.21723","0.02040"
"386.61000","32.21771","0.02022"
"386.61600","32.21819","0.02005"
"386.62200","32.21872","0.01990"
"386.62800","32.21920","0.01983"
"386.63400","32.21974","0.01978"
"386.64000","32.22022","0.01977"
"386.64600","32.22070","0.01980"
"386.65200","32.22124","0.01986"
"386.65800","32.22171","0.01993"
"386.66400","32.22219","0.01998"
"386.67000","32.22273","0.01992"
"386.67600","32.22321","0.01991"
"386.68200","32.22369","0.01994"
"386.68800","32.22417","0.01994"
"386.69400","32.22470","0.02002"
"386.70000","32.22519","0.02015"
"386.70600","32.22566","0.02015"
"386.71200","32.22620","0.02022"
"386.71800","32.22668","0.02016"
"386.72400","32.22721","0.02015"
"386.73000","32.22770","0.02021"
"386.73600","32.22817","0.02017"
"386.74200","32.22865","0.02013"
"386.74800","32.22919","0.02012"
"386.75400","32.22966","0.02010"
"386.76000","32.23021","0.02012"
"386.76600","32.23068","0.02012"
"386.77200","32.23116","0.02011"
"386.77800","32.23170","0.02017"
"386.78400","32.23218","0.02018"
"386.79000","32.23272","0.02014"
"386.79600","32.23319","0.02015"
"386.80200","32.23373","0.02005"
"386.80800","32.23421","0.02000"
"386.81400","32.23475","0.01995"
"386.82000","32.23523","0.01984"
"386.82600","32.23570","0.01974"
"386.83200","32.23624","0.01971"
"386.83800","32.23672","0.01973"
"386.84400","32.23720","0.01975"
"386.85000","32.23774","0.01979"
"386.85600","32.23822","0.01984"
"386.86200","32.23875","0.01991"
"386.86800","32.23929","0.01986"
"386.87400","32.23977","0.01991"
"386.88000","32.24025","0.02000"
"386.88600","32.24079","0.01997"
"386.89200","32.24126","0.02000"
"386.89800","32.24174","0.02013"
"386.90400","32.24228","0.02015"
"386.91000","32.24276","0.02019"
"386.91600","32.24324","0.02015"
"386.92200","32.24378","0.02010"
"386.92800","32.24426","0.02011"
"386.93400","32.24479","0.02009"
"386.94000","32.24527","0.02011"
"386.94600","32.24581","0.02023"
"386.95200","32.24629","0.02025"
"386.95800","32.24677","0.02025"
"386.96400","32.24725","0.02022"
"386.97000","32.24778","0.02012"
"386.97600","32.24826","0.02002"
"386.98200","32.24880","0.02009"
"386.98800","32.24928","0.02014"
"386.99400","32.24976","0.02024"
"387.00000","32.25029","0.02036"
"387.00600","32.25077","0.02039"
"387.01200","32.25131","0.02040"
"387.01800","32.25179","0.02032"
"387.02400","32.25227","0.02031"
"387.03000","32.25280","0.02035"
"387.03600","32.25328","0.02024"
"387.04200","32.25376","0.02018"
"387.04800","32.25424","0.02026"
"387.05400","32.25472","0.02032"
"387.06000","32.25526","0.02031"
"387.06600","32.25573","0.02034"
"387.07200","32.25621","0.02028"
"387.07800","32.25675","0.02025"
"387.08400","32.25723","0.02017"
"387.09000","32.25771","0.02015"
"387.09600","32.25825","0.02027"
"387.10200","32.25872","0.02023"
"387.10800","32.25926","0.02010"
"387.11400","32.25974","0.02016"
"387.12000","32.26022","0.02018"
"387.12600","32.26076","0.02020"
"387.13200","32.26123","0.02021"
"387.13800","32.26171","0.02023"
"387.14400","32.26225","0.02023"
"387.15000","32.26273","0.02018"
"387.15600","32.26321","0.02014"
"387.16200","32.26369","0.02011"
"387.16800","32.26423","0.02012"
"387.17400","32.26470","0.02019"
"387.18000","32.26518","0.02018"
"387.18600","32.26566","0.02012"
"387.19200","32.26620","0.02007"
"387.19800","32.26668","0.01996"
"387.20400","32.26715","0.01987"
"387.21000","32.26769","0.01980"
"387.21600","32.26817","0.01978"
"387.22200","32.26865","0.01981"
"387.22800","32.26919","0.01987"
"387.23400","32.26966","0.01990"
"387.24000","32.27015","0.01992"
"387.24600","32.27068","0.01991"
"387.25200","32.27116","0.01981"
"387.25800","32.27170","0.01977"
"387.26400","32.27218","0.01975"
"387.27000","32.27266","0.01969"
"387.27600","32.27319","0.01975"
"387.28200","32.27367","0.01989"
"387.28800","32.27421","0.01996"
"387.29400","32.27469","0.02003"
"387.30000","32.27517","0.02003"
"387.30600","32.27570","0.02003"
"387.31200","32.27618","0.02005"
"387.31800","32.27666","0.02003"
"387.32400","32.27720","0.02012"
"387.33000","32.27768","0.02035"
"387.33600","32.27816","0.02041"
"387.34200","32.27869","0.02046"
"387.34800","32.27923","0.02058"
"387.35400","32.27971","0.02057"
"387.36000","32.28025","0.02070"
"387.36600","32.28073","0.02078"
"387.37200","32.28127","0.02076"
"387.37800","32.28175","0.02079"
"387.38400","32.28228","0.02063"
"387.39000","32.28276","0.02050"
"387.39600","32.28330","0.02048"
"387.40200","32.28378","0.02037"
"387.40800","32.28426","0.02037"
"387.41400","32.28479","0.02042"
"387.42000","32.28527","0.02026"
"387.42600","32.28581","0.02009"
"387.43200","32.28629","0.02009"
"387.43800","32.28677","0.02024"
"387.44400","32.28730","0.02034"
"387.45000","32.28778","0.02038"
"387.45600","32.28826","0.02041"
"387.46200","32.28874","0.02052"
"387.46800","32.28922","0.02058"
"387.47400","32.28975","0.02056"
"387.48000","32.29023","0.02063"
"387.48600","32.29071","0.02052"
"387.49200","32.29125","0.02040"
"387.49800","32.29173","0.02030"
"387.50400","32.29227","0.02025"
"387.51000","32.29275","0.02029"
"387.51600","32.29328","0.02038"
"387.52200","32.29376","0.02052"
"387.52800","32.29430","0.02070"
"387.53400","32.29478","0.02063"
"387.54000","32.29526","0.02052"
"387.54600","32.29579","0.02050"
"387.55200","32.29627","0.02038"
"387.55800","32.29675","0.02032"
"387.56400","32.29729","0.02035"
"387.57000","32.29777","0.02040"
"387.57600","32.29824","0.02051"
"387.58200","32.29879","0.02061"
"387.58800","32.29926","0.02053"
"387.59400","32.29974","0.02048"
"387.60000","32.30022","0.02043"
"387.60600","32.30070","0.02040"
"387.61200","32.30124","0.02040"
"387.61800","32.30171","0.02029"
"387.62400","32.30219","0.02017"
"387.63000","32.30273","0.02015"
"387.63600","32.30321","0.02002"
"387.64200","32.30375","0.01992"
"387.64800","32.30422","0.01995"
"387.65400","32.30476","0.01995"
"387.66000","32.30524","0.02000"
"387.66600","32.30578","0.02009"
"387.67200","32.30626","0.02019"
"387.67800","32.30674","0.02040"
"387.68400","32.30727","0.02058"
"387.69000","32.30775","0.02066"
"387.69600","32.30823","0.02069"
"387.70200","32.30871","0.02061"
"387.70800","32.30925","0.02044"
"387.71400","32.30973","0.02028"
"387.72000","32.31020","0.02013"
"387.72600","32.31068","0.01996"
"387.73200","32.31122","0.01976"
"387.73800","32.31170","0.01955"
"387.74400","32.31218","0.01941"
"387.75000","32.31271","0.01944"
"387.75600","32.31319","0.01947"
"387.76200","32.31367","0.01955"
"387.76800","32.31421","0.01966"
"387.77400","32.31469","0.01981"
"387.78000","32.31522","0.02004"
"387.78600","32.31570","0.02004"
"387.79200","32.31624","0.01998"
"387.79800","32.31672","0.02002"
"387.80400","32.31726","0.02005"
"387.81000","32.31773","0.02009"
"387.81600","32.31828","0.02012"
"387.82200","32.31875","0.02019"
"387.82800","32.31923","0.02028"
"387.83400","32.31971","0.02024"
"387.84000","32.32025","0.02022"
"387.84600","32.32073","0.02033"
"387.85200","32.32121","0.02032"
"387.85800","32.32174","0.02022"
"387.86400","32.32222","0.02010"
"387.87000","32.32270","0.02002"
"387.87600","32.32324","0.02010"
"387.88200","32.32372","0.02030"
"387.88800","32.32420","0.02048"
"387.89400","32.32467","0.02060"
"387.90000","32.32521","0.02062"
"387.90600","32.32569","0.02057"
"387.91200","32.32623","0.02063"
"387.91800","32.32671","0.02066"
"387.92400","32.32718","0.02069"
"387.93000","32.32772","0.02066"
"387.93600","32.32820","0.02062"
"387.94200","32.32874","0.02069"
"387.94800","32.32928","0.02077"
"387.95400","32.32975","0.02078"
"387.96000","32.33023","0.02082"
"387.96600","32.33077","0.02085"
"387.97200","32.33125","0.02083"
"387.97800","32.33179","0.02090"
"387.98400","32.33226","0.02080"
"387.99000","32.33274","0.02069"
"387.99600","32.33328","0.02055"
"388.00200","32.33376","0.02036"
"388.00800","32.33424","0.02028"
"388.01400","32.33472","0.02035"
"388.02000","32.33525","0.02024"
"388.02600","32.33573","0.02013"
"388.03200","32.33621","0.02013"
"388.03800","32.33675","0.02013"
"388.04400","32.33723","0.02018"
"388.05000","32.33776","0.02018"
"388.05600","32.33824","0.02017"
"388.06200","32.33872","0.02022"
"388.06800","32.33926","0.02023"
"388.07400","32.33974","0.02029"
"388.08000","32.34028","0.02037"
"388.08600","32.34082","0.02035"
"388.09200","32.34129","0.02038"
"388.09800","32.34177","0.02042"
"388.10400","32.34231","0.02039"
"388.11000","32.34279","0.02050"
"388.11600","32.34327","0.02056"
"388.12200","32.34380","0.02058"
"388.12800","32.34428","0.02054"
"388.13400","32.34476","0.02038"
"388.14000","32.34524","0.02029"
"388.14600","32.34578","0.02034"
"388.15200","32.34626","0.02039"
"388.15800","32.34673","0.02047"
"388.16400","32.34721","0.02054"
"388.17000","32.34775","0.02054"
"388.17600","32.34823","0.02052"
"388.18200","32.34871","0.02051"
"388.18800","32.34919","0.02051"
"388.19400","32.34972","0.02051"
"388.20000","32.35020","0.02044"
"388.20600","32.35068","0.02040"
"388.21200","32.35122","0.02048"
"388.21800","32.35170","0.02054"
"388.22400","32.35223","0.02058"
"388.23000","32.35271","0.02071"
"388.23600","32.35325","0.02068"
"388.24200","32.35373","0.02072"
"388.24800","32.35427","0.02078"
"388.25400","32.35475","0.02083"
"388.26000","32.35523","0.02090"
"388.26600","32.35571","0.02076"
"388.27200","32.35618","0.02067"
"388.27800","32.35672","0.02056"
"388.28400","32.35720","0.02027"
"388.29000","32.35768","0.01973"
"388.29600","32.35815","0.01893"
"388.30200","32.35869","0.01800"
"388.30800","32.35917","0.01735"
"388.31400","32.35965","0.01712"
"388.32000","32.36019","0.01723"
"388.32600","32.36066","0.01748"
"388.33200","32.36114","0.01771"
"388.33800","32.36168","0.01786"
"388.34400","32.36216","0.01785"
"388.35000","32.36264","0.01771"
"388.35600","32.36317","0.01782"
"388.36200","32.36366","0.01818"
"388.36800","32.36419","0.01852"
"388.37400","32.36473","0.01868"
"388.38000","32.36521","0.01875"
"388.38600","32.36575","0.01859"
"388.39200","32.36623","0.01838"
"388.39800","32.36676","0.01825"
"388.40400","32.36724","0.01818"
"388.41000","32.36772","0.01816"
"388.41600","32.36820","0.01804"
"388.42200","32.36874","0.01791"
"388.42800","32.36922","0.01790"
"388.43400","32.36969","0.01792"
"388.44000","32.37023","0.01810"
"388.44600","32.37071","0.01834"
"388.45200","32.37119","0.01844"
"388.45800","32.37173","0.01849"
"388.46400","32.37221","0.01852"
"388.47000","32.37268","0.01853"
"388.47600","32.37322","0.01880"
"388.48200","32.37370","0.01928"
"388.48800","32.37418","0.01960"
"388.49400","32.37472","0.01970"
"388.50000","32.37519","0.01960"
"388.50600","32.37573","0.01952"
"388.51200","32.37621","0.01960"
"388.51800","32.37675","0.01977"
"388.52400","32.37723","0.02002"
"388.53000","32.37777","0.02020"
"388.53600","32.37825","0.02007"
"388.54200","32.37878","0.01978"
"388.54800","32.37926","0.01951"
"388.55400","32.37974","0.01929"
"388.56000","32.38021","0.01916"
"388.56600","32.38076","0.01917"
"388.57200","32.38123","0.01911"
"388.57800","32.38171","0.01892"
"388.58400","32.38219","0.01863"
"388.59000","32.38273","0.01841"
"388.59600","32.38321","0.01826"
"388.60200","32.38374","0.01825"
"388.60800","32.38422","0.01833"
"388.61400","32.38470","0.01848"
"388.62000","32.38524","0.01840"
"388.62600","32.38572","0.01824"
"388.63200","32.38625","0.01813"
"388.63800","32.38673","0.01814"
"388.64400","32.38727","0.01828"
"388.65000","32.38775","0.01832"
"388.65600","32.38829","0.01835"
"388.66200","32.38877","0.01833"
"388.66800","32.38931","0.01818"
"388.67400","32.38978","0.01810"
"388.68000","32.39026","0.01810"
"388.68600","32.39074","0.01806"
"388.69200","32.39128","0.01799"
"388.69800","32.39176","0.01791"
"388.70400","32.39223","0.01774"
"388.71000","32.39277","0.01756"
"388.71600","32.39325","0.01743"
"388.72200","32.39373","0.01734"
"388.72800","32.39427","0.01720"
"388.73400","32.39474","0.01700"
"388.74000","32.39523","0.01688"
"388.74600","32.39570","0.01690"
"388.75200","32.39624","0.01696"
"388.75800","32.39672","0.01701"
"388.76400","32.39719","0.01712"
"388.77000","32.39767","0.01717"
"388.77600","32.39821","0.01723"
"388.78200","32.39869","0.01730"
"388.78800","32.39923","0.01732"
"388.79400","32.39971","0.01737"
"388.80000","32.40019","0.01748"
"388.80600","32.40072","0.01766"
"388.81200","32.40120","0.01781"
"388.81800","32.40174","0.01776"
"388.82400","32.40222","0.01772"
"388.83000","32.40270","0.01781"
"388.83600","32.40318","0.01784"
"388.84200","32.40371","0.01788"
"388.84800","32.40419","0.01798"
"388.85400","32.40467","0.01805"
"388.86000","32.40521","0.01814"
"388.86600","32.40569","0.01820"
"388.87200","32.40617","0.01825"
"388.87800","32.40670","0.01826"
"388.88400","32.40718","0.01826"
"388.89000","32.40766","0.01828"
"388.89600","32.40820","0.01838"
"388.90200","32.40868","0.01843"
"388.90800","32.40921","0.01844"
"388.91400","32.40969","0.01856"
"388.92000","32.41017","0.01863"
"388.92600","32.41071","0.01866"
"388.93200","32.41119","0.01864"
"388.93800","32.41172","0.01859"
"388.94400","32.41220","0.01852"
"388.95000","32.41274","0.01840"
"388.95600","32.41322","0.01828"
"388.96200","32.41370","0.01818"
"388.96800","32.41423","0.01802"
"388.97400","32.41471","0.01796"
"388.98000","32.41519","0.01801"
"388.98600","32.41573","0.01809"
"388.99200","32.41621","0.01810"
"388.99800","32.41669","0.01806"
"389.00400","32.41722","0.01805"
"389.01000","32.41770","0.01813"
"389.01600","32.41824","0.01817"
"389.02200","32.41872","0.01816"
"389.02800","32.41920","0.01826"
"389.03400","32.41974","0.01834"
"389.04000","32.42022","0.01835"
"389.04600","32.42075","0.01837"
"389.05200","32.42123","0.01834"
"389.05800","32.42171","0.01826"
"389.06400","32.42225","0.01816"
"389.07000","32.42273","0.01802"
"389.07600","32.42326","0.01789"
"389.08200","32.42374","0.01787"
"389.08800","32.42422","0.01791"
"389.09400","32.42476","0.01804"
"389.10000","32.42524","0.01811"
"389.10600","32.42572","0.01804"
"389.11200","32.42625","0.01803"
"389.11800","32.42673","0.01797"
"389.12400","32.42721","0.01787"
"389.13000","32.42769","0.01779"
"389.13600","32.42823","0.01771"
"389.14200","32.42871","0.01770"
"389.14800","32.42924","0.01770"
"389.15400","32.42972","0.01770"
"389.16000","32.43026","0.01780"
"389.16600","32.43074","0.01794"
"389.17200","32.43128","0.01807"
"389.17800","32.43176","0.01812"
"389.18400","32.43223","0.01809"
"389.19000","32.43277","0.01799"
"389.19600","32.43325","0.01787"
"389.20200","32.43373","0.01773"
"389.20800","32.43427","0.01755"
"389.21400","32.43475","0.01752"
"389.22000","32.43522","0.01754"
"389.22600","32.43576","0.01756"
"389.23200","32.43624","0.01763"
"389.23800","32.43678","0.01770"
"389.24400","32.43726","0.01781"
"389.25000","32.43773","0.01791"
"389.25600","32.43827","0.01801"
"389.26200","32.43875","0.01804"
"389.26800","32.43923","0.01808"
"389.27400","32.43977","0.01810"
"389.28000","32.44025","0.01808"
"389.28600","32.44072","0.01800"
"389.29200","32.44120","0.01785"
"389.29800","32.44174","0.01767"
"389.30400","32.44222","0.01757"
"389.31000","32.44276","0.01757"
"389.31600","32.44324","0.01766"
"389.32200","32.44371","0.01770"
"389.32800","32.44419","0.01776"
"389.33400","32.44473","0.01773"
"389.34000","32.44521","0.01772"
"389.34600","32.44569","0.01779"
"389.35200","32.44622","0.01783"
"389.35800","32.44670","0.01774"
"389.36400","32.44724","0.01768"
"389.37000","32.44772","0.01768"
"389.37600","32.44820","0.01777"
"389.38200","32.44873","0.01794"
"389.38800","32.44921","0.01810"
"389.39400","32.44969","0.01822"
"389.40000","32.45023","0.01817"
"389.40600","32.45071","0.01802"
"389.41200","32.45119","0.01802"
"389.41800","32.45173","0.01796"
"389.42400","32.45220","0.01794"
"389.43000","32.45274","0.01797"
"389.43600","32.45322","0.01791"
"389.44200","32.45370","0.01786"
"389.44800","32.45424","0.01776"
"389.45400","32.45472","0.01778"
"389.46000","32.45525","0.01789"
"389.46600","32.45573","0.01793"
"389.47200","32.45627","0.01802"
"389.47800","32.45675","0.01816"
"389.48400","32.45723","0.01817"
"389.49000","32.45776","0.01817"
"389.49600","32.45824","0.01813"
"389.50200","32.45872","0.01806"
"389.50800","32.45926","0.01805"
"389.51400","32.45974","0.01807"
"389.52000","32.46022","0.01804"
"389.52600","32.46075","0.01800"
"389.53200","32.46124","0.01798"
"389.53800","32.46177","0.01805"
"389.54400","32.46225","0.01820"
"389.55000","32.46273","0.01819"
"389.55600","32.46326","0.01809"
"389.56200","32.46375","0.01812"
"389.56800","32.46422","0.01825"
"389.57400","32.46476","0.01834"
"389.58000","32.46524","0.01836"
"389.58600","32.46577","0.01832"
"389.59200","32.46626","0.01828"
"389.59800","32.46679","0.01825"
"389.60400","32.46727","0.01823"
"389.61000","32.46775","0.01816"
"389.61600","32.46823","0.01802"
"389.62200","32.46877","0.01793"
"389.62800","32.46924","0.01794"
"389.63400","32.46972","0.01789"
"389.64000","32.47026","0.01794"
"389.64600","32.47074","0.01805"
"389.65200","32.47128","0.01805"
"389.65800","32.47175","0.01802"
"389.66400","32.47229","0.01795"
"389.67000","32.47277","0.01786"
"389.67600","32.47325","0.01794"
"389.68200","32.47379","0.01809"
"389.68800","32.47427","0.01813"
"389.69400","32.47480","0.01818"
"389.70000","32.47528","0.01812"
"389.70600","32.47576","0.01795"
"389.71200","32.47630","0.01777"
"389.71800","32.47678","0.01765"
"389.72400","32.47731","0.01767"
"389.73000","32.47779","0.01783"
"389.73600","32.47833","0.01794"
"389.74200","32.47881","0.01804"
"389.74800","32.47929","0.01816"
"389.75400","32.47977","0.01825"
"389.76000","32.48024","0.01832"
"389.76600","32.48079","0.01841"
"389.77200","32.48126","0.01845"
"389.77800","32.48174","0.01847"
"389.78400","32.48228","0.01843"
"389.79000","32.48275","0.01842"
"389.79600","32.48323","0.01837"
"389.80200","32.48377","0.01827"
