End date,"1/7/2017"
Specimen label,"18_CTNT2"
Maximum Load,"0.07079",N

Time,Extension,Load
(s),(mm),(N)
"249.02400","20.75217","0.00472"
"249.03000","20.75265","0.00455"
"249.03600","20.75319","0.00439"
"249.04200","20.75366","0.00430"
"249.04800","20.75414","0.00441"
"249.05400","20.75462","0.00458"
"249.06000","20.75516","0.00468"
"249.06600","20.75564","0.00471"
"249.07200","20.75612","0.00481"
"249.07800","20.75665","0.00485"
"249.08400","20.75713","0.00473"
"249.09000","20.75761","0.00469"
"249.09600","20.75815","0.00468"
"249.10200","20.75863","0.00468"
"249.10800","20.75911","0.00486"
"249.11400","20.75964","0.00522"
"249.12000","20.76012","0.00561"
"249.12600","20.76060","0.00576"
"249.13200","20.76114","0.00572"
"249.13800","20.76168","0.00557"
"249.14400","20.76215","0.00536"
"249.15000","20.76269","0.00514"
"249.15600","20.76317","0.00496"
"249.16200","20.76371","0.00485"
"249.16800","20.76419","0.00477"
"249.17400","20.76467","0.00474"
"249.18000","20.76520","0.00475"
"249.18600","20.76568","0.00476"
"249.19200","20.76616","0.00478"
"249.19800","20.76670","0.00489"
"249.20400","20.76717","0.00500"
"249.21000","20.76765","0.00501"
"249.21600","20.76819","0.00503"
"249.22200","20.76867","0.00504"
"249.22800","20.76915","0.00503"
"249.23400","20.76963","0.00496"
"249.24000","20.77017","0.00503"
"249.24600","20.77065","0.00515"
"249.25200","20.77118","0.00518"
"249.25800","20.77166","0.00509"
"249.26400","20.77220","0.00501"
"249.27000","20.77268","0.00493"
"249.27600","20.77321","0.00492"
"249.28200","20.77369","0.00498"
"249.28800","20.77423","0.00512"
"249.29400","20.77471","0.00531"
"249.30000","20.77525","0.00541"
"249.30600","20.77573","0.00548"
"249.31200","20.77626","0.00551"
"249.31800","20.77674","0.00554"
"249.32400","20.77722","0.00555"
"249.33000","20.77770","0.00558"
"249.33600","20.77824","0.00566"
"249.34200","20.77872","0.00582"
"249.34800","20.77919","0.00592"
"249.35400","20.77967","0.00600"
"249.36000","20.78021","0.00584"
"249.36600","20.78069","0.00546"
"249.37200","20.78117","0.00523"
"249.37800","20.78164","0.00511"
"249.38400","20.78218","0.00500"
"249.39000","20.78266","0.00490"
"249.39600","20.78314","0.00488"
"249.40200","20.78368","0.00486"
"249.40800","20.78416","0.00488"
"249.41400","20.78469","0.00503"
"249.42000","20.78517","0.00512"
"249.42600","20.78571","0.00511"
"249.43200","20.78619","0.00511"
"249.43800","20.78673","0.00504"
"249.44400","20.78720","0.00498"
"249.45000","20.78768","0.00479"
"249.45600","20.78822","0.00465"
"249.46200","20.78870","0.00451"
"249.46800","20.78918","0.00440"
"249.47400","20.78966","0.00444"
"249.48000","20.79020","0.00462"
"249.48600","20.79067","0.00481"
"249.49200","20.79115","0.00502"
"249.49800","20.79163","0.00521"
"249.50400","20.79217","0.00524"
"249.51000","20.79265","0.00511"
"249.51600","20.79313","0.00492"
"249.52200","20.79360","0.00489"
"249.52800","20.79414","0.00493"
"249.53400","20.79462","0.00499"
"249.54000","20.79510","0.00506"
"249.54600","20.79564","0.00523"
"249.55200","20.79611","0.00532"
"249.55800","20.79665","0.00539"
"249.56400","20.79713","0.00544"
"249.57000","20.79767","0.00538"
"249.57600","20.79815","0.00535"
"249.58200","20.79869","0.00538"
"249.58800","20.79916","0.00540"
"249.59400","20.79964","0.00538"
"249.60000","20.80018","0.00526"
"249.60600","20.80066","0.00504"
"249.61200","20.80114","0.00487"
"249.61800","20.80161","0.00483"
"249.62400","20.80209","0.00479"
"249.63000","20.80263","0.00477"
"249.63600","20.80311","0.00478"
"249.64200","20.80359","0.00478"
"249.64800","20.80413","0.00483"
"249.65400","20.80461","0.00488"
"249.66000","20.80508","0.00499"
"249.66600","20.80556","0.00505"
"249.67200","20.80610","0.00518"
"249.67800","20.80658","0.00530"
"249.68400","20.80706","0.00529"
"249.69000","20.80759","0.00527"
"249.69600","20.80807","0.00525"
"249.70200","20.80861","0.00526"
"249.70800","20.80909","0.00526"
"249.71400","20.80963","0.00535"
"249.72000","20.81017","0.00556"
"249.72600","20.81064","0.00564"
"249.73200","20.81118","0.00559"
"249.73800","20.81166","0.00540"
"249.74400","20.81220","0.00538"
"249.75000","20.81268","0.00539"
"249.75600","20.81316","0.00530"
"249.76200","20.81369","0.00533"
"249.76800","20.81417","0.00529"
"249.77400","20.81465","0.00525"
"249.78000","20.81513","0.00534"
"249.78600","20.81567","0.00544"
"249.79200","20.81614","0.00554"
"249.79800","20.81662","0.00562"
"249.80400","20.81716","0.00563"
"249.81000","20.81764","0.00560"
"249.81600","20.81812","0.00563"
"249.82200","20.81866","0.00563"
"249.82800","20.81914","0.00554"
"249.83400","20.81967","0.00544"
"249.84000","20.82015","0.00532"
"249.84600","20.82069","0.00523"
"249.85200","20.82117","0.00524"
"249.85800","20.82170","0.00515"
"249.86400","20.82218","0.00503"
"249.87000","20.82272","0.00502"
"249.87600","20.82320","0.00505"
"249.88200","20.82374","0.00513"
"249.88800","20.82422","0.00528"
"249.89400","20.82469","0.00527"
"249.90000","20.82517","0.00528"
"249.90600","20.82571","0.00527"
"249.91200","20.82619","0.00526"
"249.91800","20.82667","0.00522"
"249.92400","20.82715","0.00513"
"249.93000","20.82768","0.00522"
"249.93600","20.82816","0.00527"
"249.94200","20.82864","0.00529"
"249.94800","20.82912","0.00528"
"249.95400","20.82965","0.00524"
"249.96000","20.83014","0.00509"
"249.96600","20.83067","0.00501"
"249.97200","20.83115","0.00505"
"249.97800","20.83163","0.00518"
"249.98400","20.83217","0.00525"
"249.99000","20.83265","0.00530"
"249.99600","20.83319","0.00543"
"250.00200","20.83366","0.00549"
"250.00800","20.83420","0.00546"
"250.01400","20.83468","0.00553"
"250.02000","20.83521","0.00562"
"250.02600","20.83570","0.00568"
"250.03200","20.83617","0.00554"
"250.03800","20.83671","0.00529"
"250.04400","20.83719","0.00511"
"250.05000","20.83767","0.00493"
"250.05600","20.83815","0.00486"
"250.06200","20.83862","0.00499"
"250.06800","20.83910","0.00522"
"250.07400","20.83964","0.00547"
"250.08000","20.84012","0.00565"
"250.08600","20.84060","0.00574"
"250.09200","20.84114","0.00585"
"250.09800","20.84161","0.00596"
"250.10400","20.84209","0.00597"
"250.11000","20.84257","0.00582"
"250.11600","20.84311","0.00569"
"250.12200","20.84359","0.00559"
"250.12800","20.84413","0.00552"
"250.13400","20.84460","0.00532"
"250.14000","20.84514","0.00519"
"250.14600","20.84562","0.00514"
"250.15200","20.84616","0.00519"
"250.15800","20.84664","0.00527"
"250.16400","20.84717","0.00530"
"250.17000","20.84765","0.00527"
"250.17600","20.84813","0.00515"
"250.18200","20.84867","0.00510"
"250.18800","20.84915","0.00516"
"250.19400","20.84969","0.00512"
"250.20000","20.85016","0.00509"
"250.20600","20.85064","0.00514"
"250.21200","20.85118","0.00521"
"250.21800","20.85166","0.00527"
"250.22400","20.85214","0.00547"
"250.23000","20.85261","0.00575"
"250.23600","20.85315","0.00592"
"250.24200","20.85363","0.00587"
"250.24800","20.85411","0.00566"
"250.25400","20.85465","0.00557"
"250.26000","20.85513","0.00561"
"250.26600","20.85567","0.00558"
"250.27200","20.85614","0.00547"
"250.27800","20.85668","0.00549"
"250.28400","20.85716","0.00553"
"250.29000","20.85770","0.00550"
"250.29600","20.85818","0.00558"
"250.30200","20.85865","0.00559"
"250.30800","20.85919","0.00540"
"250.31400","20.85967","0.00533"
"250.32000","20.86015","0.00538"
"250.32600","20.86069","0.00547"
"250.33200","20.86116","0.00558"
"250.33800","20.86164","0.00569"
"250.34400","20.86218","0.00577"
"250.35000","20.86266","0.00578"
"250.35600","20.86320","0.00568"
"250.36200","20.86368","0.00562"
"250.36800","20.86415","0.00569"
"250.37400","20.86469","0.00564"
"250.38000","20.86517","0.00561"
"250.38600","20.86565","0.00565"
"250.39200","20.86619","0.00546"
"250.39800","20.86667","0.00525"
"250.40400","20.86714","0.00522"
"250.41000","20.86768","0.00529"
"250.41600","20.86816","0.00541"
"250.42200","20.86864","0.00545"
"250.42800","20.86918","0.00547"
"250.43400","20.86966","0.00555"
"250.44000","20.87019","0.00556"
"250.44600","20.87067","0.00559"
"250.45200","20.87115","0.00558"
"250.45800","20.87169","0.00549"
"250.46400","20.87217","0.00532"
"250.47000","20.87271","0.00518"
"250.47600","20.87318","0.00505"
"250.48200","20.87366","0.00498"
"250.48800","20.87420","0.00500"
"250.49400","20.87468","0.00511"
"250.50000","20.87522","0.00517"
"250.50600","20.87570","0.00529"
"250.51200","20.87617","0.00540"
"250.51800","20.87671","0.00556"
"250.52400","20.87719","0.00569"
"250.53000","20.87767","0.00576"
"250.53600","20.87820","0.00582"
"250.54200","20.87868","0.00580"
"250.54800","20.87916","0.00568"
"250.55400","20.87970","0.00550"
"250.56000","20.88018","0.00543"
"250.56600","20.88072","0.00537"
"250.57200","20.88120","0.00534"
"250.57800","20.88173","0.00546"
"250.58400","20.88221","0.00541"
"250.59000","20.88269","0.00527"
"250.59600","20.88323","0.00526"
"250.60200","20.88371","0.00533"
"250.60800","20.88424","0.00540"
"250.61400","20.88472","0.00549"
"250.62000","20.88520","0.00556"
"250.62600","20.88574","0.00550"
"250.63200","20.88622","0.00555"
"250.63800","20.88670","0.00566"
"250.64400","20.88717","0.00569"
"250.65000","20.88771","0.00560"
"250.65600","20.88819","0.00555"
"250.66200","20.88873","0.00556"
"250.66800","20.88921","0.00560"
"250.67400","20.88969","0.00548"
"250.68000","20.89016","0.00544"
"250.68600","20.89064","0.00546"
"250.69200","20.89118","0.00542"
"250.69800","20.89166","0.00544"
"250.70400","20.89214","0.00555"
"250.71000","20.89262","0.00580"
"250.71600","20.89315","0.00595"
"250.72200","20.89363","0.00598"
"250.72800","20.89417","0.00597"
"250.73400","20.89465","0.00579"
"250.74000","20.89513","0.00558"
"250.74600","20.89567","0.00538"
"250.75200","20.89614","0.00530"
"250.75800","20.89662","0.00537"
"250.76400","20.89716","0.00541"
"250.77000","20.89764","0.00540"
"250.77600","20.89817","0.00546"
"250.78200","20.89865","0.00560"
"250.78800","20.89913","0.00575"
"250.79400","20.89967","0.00587"
"250.80000","20.90015","0.00589"
"250.80600","20.90069","0.00586"
"250.81200","20.90117","0.00582"
"250.81800","20.90164","0.00578"
"250.82400","20.90218","0.00574"
"250.83000","20.90266","0.00569"
"250.83600","20.90314","0.00563"
"250.84200","20.90368","0.00550"
"250.84800","20.90415","0.00535"
"250.85400","20.90469","0.00521"
"250.86000","20.90517","0.00506"
"250.86600","20.90571","0.00499"
"250.87200","20.90619","0.00511"
"250.87800","20.90672","0.00525"
"250.88400","20.90720","0.00536"
"250.89000","20.90768","0.00543"
"250.89600","20.90822","0.00548"
"250.90200","20.90870","0.00553"
"250.90800","20.90924","0.00567"
"250.91400","20.90972","0.00577"
"250.92000","20.91019","0.00595"
"250.92600","20.91073","0.00602"
"250.93200","20.91127","0.00599"
"250.93800","20.91175","0.00585"
"250.94400","20.91223","0.00565"
"250.95000","20.91270","0.00533"
"250.95600","20.91324","0.00515"
"250.96200","20.91372","0.00513"
"250.96800","20.91420","0.00505"
"250.97400","20.91467","0.00499"
"250.98000","20.91522","0.00492"
"250.98600","20.91570","0.00495"
"250.99200","20.91617","0.00503"
"250.99800","20.91671","0.00507"
"251.00400","20.91719","0.00508"
"251.01000","20.91773","0.00516"
"251.01600","20.91821","0.00520"
"251.02200","20.91868","0.00518"
"251.02800","20.91922","0.00515"
"251.03400","20.91970","0.00510"
"251.04000","20.92024","0.00512"
"251.04600","20.92072","0.00523"
"251.05200","20.92119","0.00542"
"251.05800","20.92173","0.00551"
"251.06400","20.92221","0.00555"
"251.07000","20.92275","0.00564"
"251.07600","20.92323","0.00575"
"251.08200","20.92371","0.00581"
"251.08800","20.92418","0.00581"
"251.09400","20.92472","0.00585"
"251.10000","20.92520","0.00584"
"251.10600","20.92568","0.00576"
"251.11200","20.92616","0.00573"
"251.11800","20.92669","0.00574"
"251.12400","20.92717","0.00566"
"251.13000","20.92771","0.00555"
"251.13600","20.92819","0.00548"
"251.14200","20.92867","0.00542"
"251.14800","20.92920","0.00541"
"251.15400","20.92969","0.00546"
"251.16000","20.93022","0.00548"
"251.16600","20.93070","0.00551"
"251.17200","20.93118","0.00553"
"251.17800","20.93172","0.00555"
"251.18400","20.93219","0.00568"
"251.19000","20.93267","0.00574"
"251.19600","20.93315","0.00581"
"251.20200","20.93363","0.00583"
"251.20800","20.93417","0.00575"
"251.21400","20.93464","0.00563"
"251.22000","20.93513","0.00544"
"251.22600","20.93560","0.00530"
"251.23200","20.93614","0.00537"
"251.23800","20.93662","0.00543"
"251.24400","20.93710","0.00547"
"251.25000","20.93764","0.00556"
"251.25600","20.93812","0.00565"
"251.26200","20.93859","0.00569"
"251.26800","20.93913","0.00572"
"251.27400","20.93961","0.00569"
"251.28000","20.94009","0.00563"
"251.28600","20.94062","0.00558"
"251.29200","20.94110","0.00552"
"251.29800","20.94164","0.00548"
"251.30400","20.94212","0.00547"
"251.31000","20.94266","0.00548"
"251.31600","20.94314","0.00544"
"251.32200","20.94368","0.00529"
"251.32800","20.94415","0.00524"
"251.33400","20.94469","0.00517"
"251.34000","20.94517","0.00509"
"251.34600","20.94565","0.00511"
"251.35200","20.94619","0.00516"
"251.35800","20.94666","0.00514"
"251.36400","20.94714","0.00511"
"251.37000","20.94768","0.00514"
"251.37600","20.94816","0.00527"
"251.38200","20.94870","0.00533"
"251.38800","20.94918","0.00544"
"251.39400","20.94965","0.00557"
"251.40000","20.95019","0.00563"
"251.40600","20.95067","0.00570"
"251.41200","20.95121","0.00575"
"251.41800","20.95169","0.00584"
"251.42400","20.95223","0.00590"
"251.43000","20.95270","0.00594"
"251.43600","20.95324","0.00589"
"251.44200","20.95372","0.00586"
"251.44800","20.95426","0.00577"
"251.45400","20.95474","0.00551"
"251.46000","20.95528","0.00528"
"251.46600","20.95575","0.00507"
"251.47200","20.95629","0.00495"
"251.47800","20.95677","0.00500"
"251.48400","20.95725","0.00516"
"251.49000","20.95773","0.00531"
"251.49600","20.95821","0.00550"
"251.50200","20.95868","0.00569"
"251.50800","20.95916","0.00572"
"251.51400","20.95964","0.00560"
"251.52000","20.96018","0.00553"
"251.52600","20.96066","0.00547"
"251.53200","20.96113","0.00540"
"251.53800","20.96161","0.00541"
"251.54400","20.96215","0.00546"
"251.55000","20.96263","0.00546"
"251.55600","20.96317","0.00538"
"251.56200","20.96364","0.00533"
"251.56800","20.96412","0.00527"
"251.57400","20.96466","0.00529"
"251.58000","20.96514","0.00523"
"251.58600","20.96568","0.00521"
"251.59200","20.96616","0.00523"
"251.59800","20.96670","0.00526"
"251.60400","20.96717","0.00527"
"251.61000","20.96765","0.00535"
"251.61600","20.96813","0.00546"
"251.62200","20.96867","0.00542"
"251.62800","20.96915","0.00538"
"251.63400","20.96962","0.00534"
"251.64000","20.97016","0.00532"
"251.64600","20.97064","0.00531"
"251.65200","20.97112","0.00530"
"251.65800","20.97166","0.00519"
"251.66400","20.97214","0.00526"
"251.67000","20.97268","0.00532"
"251.67600","20.97315","0.00542"
"251.68200","20.97363","0.00547"
"251.68800","20.97417","0.00547"
"251.69400","20.97465","0.00551"
"251.70000","20.97513","0.00563"
"251.70600","20.97566","0.00565"
"251.71200","20.97614","0.00564"
"251.71800","20.97662","0.00567"
"251.72400","20.97716","0.00568"
"251.73000","20.97763","0.00573"
"251.73600","20.97817","0.00572"
"251.74200","20.97865","0.00565"
"251.74800","20.97913","0.00550"
"251.75400","20.97967","0.00536"
"251.76000","20.98015","0.00519"
"251.76600","20.98063","0.00502"
"251.77200","20.98111","0.00493"
"251.77800","20.98158","0.00492"
"251.78400","20.98212","0.00498"
"251.79000","20.98260","0.00496"
"251.79600","20.98308","0.00492"
"251.80200","20.98361","0.00497"
"251.80800","20.98409","0.00510"
"251.81400","20.98457","0.00527"
"251.82000","20.98511","0.00543"
"251.82600","20.98559","0.00553"
"251.83200","20.98607","0.00558"
"251.83800","20.98660","0.00556"
"251.84400","20.98708","0.00560"
"251.85000","20.98756","0.00558"
"251.85600","20.98810","0.00558"
"251.86200","20.98858","0.00561"
"251.86800","20.98912","0.00566"
"251.87400","20.98959","0.00570"
"251.88000","20.99013","0.00561"
"251.88600","20.99061","0.00559"
"251.89200","20.99115","0.00580"
"251.89800","20.99163","0.00591"
"251.90400","20.99211","0.00607"
"251.91000","20.99264","0.00612"
"251.91600","20.99312","0.00607"
"251.92200","20.99366","0.00605"
"251.92800","20.99414","0.00602"
"251.93400","20.99462","0.00586"
"251.94000","20.99516","0.00573"
"251.94600","20.99569","0.00565"
"251.95200","20.99617","0.00562"
"251.95800","20.99665","0.00555"
"251.96400","20.99719","0.00554"
"251.97000","20.99767","0.00564"
"251.97600","20.99820","0.00570"
"251.98200","20.99868","0.00571"
"251.98800","20.99916","0.00566"
"251.99400","20.99970","0.00563"
"252.00000","21.00018","0.00552"
"252.00600","21.00071","0.00533"
"252.01200","21.00119","0.00524"
"252.01800","21.00167","0.00537"
"252.02400","21.00221","0.00547"
"252.03000","21.00269","0.00551"
"252.03600","21.00317","0.00555"
"252.04200","21.00370","0.00561"
"252.04800","21.00418","0.00563"
"252.05400","21.00466","0.00560"
"252.06000","21.00520","0.00559"
"252.06600","21.00567","0.00565"
"252.07200","21.00616","0.00575"
"252.07800","21.00669","0.00584"
"252.08400","21.00717","0.00587"
"252.09000","21.00765","0.00589"
"252.09600","21.00819","0.00580"
"252.10200","21.00867","0.00587"
"252.10800","21.00920","0.00596"
"252.11400","21.00968","0.00598"
"252.12000","21.01022","0.00584"
"252.12600","21.01070","0.00595"
"252.13200","21.01118","0.00603"
"252.13800","21.01171","0.00593"
"252.14400","21.01219","0.00581"
"252.15000","21.01267","0.00573"
"252.15600","21.01321","0.00569"
"252.16200","21.01369","0.00559"
"252.16800","21.01417","0.00553"
"252.17400","21.01471","0.00547"
"252.18000","21.01518","0.00546"
"252.18600","21.01572","0.00546"
"252.19200","21.01620","0.00549"
"252.19800","21.01668","0.00544"
"252.20400","21.01722","0.00541"
"252.21000","21.01769","0.00545"
"252.21600","21.01817","0.00552"
"252.22200","21.01871","0.00554"
"252.22800","21.01919","0.00557"
"252.23400","21.01967","0.00557"
"252.24000","21.02020","0.00562"
"252.24600","21.02069","0.00569"
"252.25200","21.02116","0.00567"
"252.25800","21.02170","0.00562"
"252.26400","21.02218","0.00554"
"252.27000","21.02266","0.00543"
"252.27600","21.02319","0.00538"
"252.28200","21.02367","0.00535"
"252.28800","21.02415","0.00525"
"252.29400","21.02463","0.00511"
"252.30000","21.02517","0.00504"
"252.30600","21.02565","0.00501"
"252.31200","21.02612","0.00506"
"252.31800","21.02666","0.00522"
"252.32400","21.02714","0.00541"
"252.33000","21.02762","0.00549"
"252.33600","21.02816","0.00558"
"252.34200","21.02864","0.00545"
"252.34800","21.02911","0.00528"
"252.35400","21.02965","0.00527"
"252.36000","21.03013","0.00530"
"252.36600","21.03061","0.00537"
"252.37200","21.03115","0.00550"
"252.37800","21.03163","0.00553"
"252.38400","21.03210","0.00552"
"252.39000","21.03264","0.00561"
"252.39600","21.03312","0.00568"
"252.40200","21.03360","0.00578"
"252.40800","21.03414","0.00585"
"252.41400","21.03461","0.00585"
"252.42000","21.03515","0.00579"
"252.42600","21.03563","0.00583"
"252.43200","21.03617","0.00580"
"252.43800","21.03665","0.00577"
"252.44400","21.03719","0.00573"
"252.45000","21.03766","0.00570"
"252.45600","21.03820","0.00547"
"252.46200","21.03868","0.00517"
"252.46800","21.03922","0.00502"
"252.47400","21.03970","0.00508"
"252.48000","21.04018","0.00509"
"252.48600","21.04065","0.00514"
"252.49200","21.04119","0.00524"
"252.49800","21.04167","0.00541"
"252.50400","21.04221","0.00556"
"252.51000","21.04269","0.00566"
"252.51600","21.04323","0.00577"
"252.52200","21.04370","0.00583"
"252.52800","21.04418","0.00597"
"252.53400","21.04472","0.00623"
"252.54000","21.04520","0.00621"
"252.54600","21.04568","0.00615"
"252.55200","21.04622","0.00608"
"252.55800","21.04669","0.00597"
"252.56400","21.04723","0.00590"
"252.57000","21.04771","0.00596"
"252.57600","21.04819","0.00612"
"252.58200","21.04873","0.00613"
"252.58800","21.04921","0.00594"
"252.59400","21.04974","0.00578"
"252.60000","21.05022","0.00570"
"252.60600","21.05070","0.00558"
"252.61200","21.05124","0.00544"
"252.61800","21.05172","0.00543"
"252.62400","21.05219","0.00551"
"252.63000","21.05267","0.00557"
"252.63600","21.05321","0.00549"
"252.64200","21.05369","0.00543"
"252.64800","21.05417","0.00548"
"252.65400","21.05470","0.00560"
"252.66000","21.05518","0.00568"
"252.66600","21.05566","0.00575"
"252.67200","21.05620","0.00575"
"252.67800","21.05668","0.00577"
"252.68400","21.05721","0.00580"
"252.69000","21.05770","0.00579"
"252.69600","21.05817","0.00563"
"252.70200","21.05871","0.00541"
"252.70800","21.05919","0.00518"
"252.71400","21.05967","0.00496"
"252.72000","21.06020","0.00484"
"252.72600","21.06068","0.00492"
"252.73200","21.06122","0.00507"
"252.73800","21.06170","0.00515"
"252.74400","21.06224","0.00517"
"252.75000","21.06272","0.00520"
"252.75600","21.06326","0.00526"
"252.76200","21.06373","0.00522"
"252.76800","21.06421","0.00523"
"252.77400","21.06475","0.00525"
"252.78000","21.06523","0.00532"
"252.78600","21.06571","0.00535"
"252.79200","21.06618","0.00542"
"252.79800","21.06666","0.00547"
"252.80400","21.06714","0.00546"
"252.81000","21.06768","0.00543"
"252.81600","21.06816","0.00546"
"252.82200","21.06864","0.00550"
"252.82800","21.06917","0.00543"
"252.83400","21.06965","0.00530"
"252.84000","21.07013","0.00526"
"252.84600","21.07061","0.00529"
"252.85200","21.07115","0.00525"
"252.85800","21.07162","0.00523"
"252.86400","21.07216","0.00521"
"252.87000","21.07264","0.00525"
"252.87600","21.07318","0.00537"
"252.88200","21.07366","0.00546"
"252.88800","21.07414","0.00562"
"252.89400","21.07467","0.00571"
"252.90000","21.07515","0.00565"
"252.90600","21.07563","0.00565"
"252.91200","21.07611","0.00566"
"252.91800","21.07659","0.00567"
"252.92400","21.07713","0.00564"
"252.93000","21.07760","0.00559"
"252.93600","21.07808","0.00553"
"252.94200","21.07856","0.00555"
"252.94800","21.07910","0.00550"
"252.95400","21.07958","0.00541"
"252.96000","21.08012","0.00525"
"252.96600","21.08060","0.00527"
"252.97200","21.08113","0.00527"
"252.97800","21.08161","0.00533"
"252.98400","21.08209","0.00526"
"252.99000","21.08263","0.00523"
"252.99600","21.08311","0.00519"
"253.00200","21.08364","0.00520"
"253.00800","21.08418","0.00519"
"253.01400","21.08466","0.00522"
"253.02000","21.08520","0.00524"
"253.02600","21.08568","0.00527"
"253.03200","21.08621","0.00531"
"253.03800","21.08669","0.00539"
"253.04400","21.08723","0.00538"
"253.05000","21.08771","0.00546"
"253.05600","21.08825","0.00546"
"253.06200","21.08872","0.00541"
"253.06800","21.08920","0.00546"
"253.07400","21.08974","0.00550"
"253.08000","21.09022","0.00551"
"253.08600","21.09076","0.00551"
"253.09200","21.09124","0.00553"
"253.09800","21.09171","0.00549"
"253.10400","21.09219","0.00552"
"253.11000","21.09267","0.00561"
"253.11600","21.09321","0.00563"
"253.12200","21.09369","0.00550"
"253.12800","21.09417","0.00527"
"253.13400","21.09470","0.00515"
"253.14000","21.09518","0.00511"
"253.14600","21.09572","0.00513"
"253.15200","21.09620","0.00521"
"253.15800","21.09674","0.00538"
"253.16400","21.09722","0.00550"
"253.17000","21.09769","0.00564"
"253.17600","21.09823","0.00573"
"253.18200","21.09871","0.00576"
"253.18800","21.09919","0.00564"
"253.19400","21.09973","0.00547"
"253.20000","21.10020","0.00535"
"253.20600","21.10068","0.00531"
"253.21200","21.10116","0.00522"
"253.21800","21.10170","0.00519"
"253.22400","21.10218","0.00511"
"253.23000","21.10271","0.00510"
"253.23600","21.10319","0.00522"
"253.24200","21.10367","0.00535"
"253.24800","21.10415","0.00541"
"253.25400","21.10469","0.00536"
"253.26000","21.10517","0.00533"
"253.26600","21.10564","0.00531"
"253.27200","21.10618","0.00540"
"253.27800","21.10666","0.00541"
"253.28400","21.10714","0.00539"
"253.29000","21.10768","0.00549"
"253.29600","21.10822","0.00554"
"253.30200","21.10869","0.00565"
"253.30800","21.10923","0.00580"
"253.31400","21.10971","0.00593"
"253.32000","21.11019","0.00600"
"253.32600","21.11073","0.00602"
"253.33200","21.11121","0.00594"
"253.33800","21.11168","0.00573"
"253.34400","21.11222","0.00558"
"253.35000","21.11270","0.00547"
"253.35600","21.11318","0.00543"
"253.36200","21.11366","0.00546"
"253.36800","21.11414","0.00554"
"253.37400","21.11467","0.00551"
"253.38000","21.11515","0.00526"
"253.38600","21.11563","0.00503"
"253.39200","21.11617","0.00494"
"253.39800","21.11665","0.00499"
"253.40400","21.11712","0.00506"
"253.41000","21.11766","0.00504"
"253.41600","21.11814","0.00507"
"253.42200","21.11862","0.00509"
"253.42800","21.11916","0.00512"
"253.43400","21.11964","0.00524"
"253.44000","21.12011","0.00538"
"253.44600","21.12065","0.00564"
"253.45200","21.12113","0.00584"
"253.45800","21.12167","0.00600"
"253.46400","21.12215","0.00601"
"253.47000","21.12269","0.00603"
"253.47600","21.12316","0.00598"
"253.48200","21.12364","0.00600"
"253.48800","21.12418","0.00595"
"253.49400","21.12466","0.00589"
"253.50000","21.12514","0.00582"
"253.50600","21.12561","0.00577"
"253.51200","21.12615","0.00567"
"253.51800","21.12663","0.00564"
"253.52400","21.12711","0.00568"
"253.53000","21.12765","0.00577"
"253.53600","21.12813","0.00583"
"253.54200","21.12860","0.00601"
"253.54800","21.12914","0.00626"
"253.55400","21.12962","0.00630"
"253.56000","21.13010","0.00627"
"253.56600","21.13064","0.00631"
"253.57200","21.13111","0.00632"
"253.57800","21.13165","0.00638"
"253.58400","21.13213","0.00648"
"253.59000","21.13267","0.00646"
"253.59600","21.13321","0.00653"
"253.60200","21.13369","0.00647"
"253.60800","21.13423","0.00635"
"253.61400","21.13476","0.00630"
"253.62000","21.13524","0.00623"
"253.62600","21.13578","0.00599"
"253.63200","21.13626","0.00570"
"253.63800","21.13674","0.00545"
"253.64400","21.13721","0.00527"
"253.65000","21.13769","0.00517"
"253.65600","21.13823","0.00510"
"253.66200","21.13871","0.00519"
"253.66800","21.13919","0.00535"
"253.67400","21.13966","0.00547"
"253.68000","21.14021","0.00558"
"253.68600","21.14068","0.00566"
"253.69200","21.14116","0.00566"
"253.69800","21.14170","0.00548"
"253.70400","21.14218","0.00526"
"253.71000","21.14265","0.00514"
"253.71600","21.14319","0.00508"
"253.72200","21.14367","0.00507"
"253.72800","21.14421","0.00519"
"253.73400","21.14469","0.00539"
"253.74000","21.14523","0.00566"
"253.74600","21.14570","0.00570"
"253.75200","21.14624","0.00566"
"253.75800","21.14672","0.00554"
"253.76400","21.14720","0.00533"
"253.77000","21.14768","0.00512"
"253.77600","21.14821","0.00504"
"253.78200","21.14869","0.00516"
"253.78800","21.14917","0.00528"
"253.79400","21.14965","0.00529"
"253.80000","21.15013","0.00534"
"253.80600","21.15067","0.00527"
"253.81200","21.15115","0.00518"
"253.81800","21.15162","0.00512"
"253.82400","21.15210","0.00523"
"253.83000","21.15264","0.00523"
"253.83600","21.15312","0.00524"
"253.84200","21.15360","0.00526"
"253.84800","21.15413","0.00526"
"253.85400","21.15461","0.00517"
"253.86000","21.15515","0.00509"
"253.86600","21.15563","0.00504"
"253.87200","21.15611","0.00502"
"253.87800","21.15665","0.00496"
"253.88400","21.15713","0.00488"
"253.89000","21.15766","0.00489"
"253.89600","21.15814","0.00487"
"253.90200","21.15868","0.00485"
"253.90800","21.15916","0.00487"
"253.91400","21.15963","0.00485"
"253.92000","21.16017","0.00479"
"253.92600","21.16065","0.00478"
"253.93200","21.16113","0.00487"
