End date,"1/8/2017"
Specimen label,"11DG_Unk2"
Maximum Load,"0.18525",N

Time,Extension,Load
(s),(mm),(N)
"207.16200","18.98431","0.02381"
"207.16800","18.98485","0.02376"
"207.17400","18.98533","0.02377"
"207.18000","18.98587","0.02373"
"207.18600","18.98641","0.02367"
"207.19200","18.98689","0.02365"
"207.19800","18.98742","0.02354"
"207.20400","18.98790","0.02344"
"207.21000","18.98844","0.02355"
"207.21600","18.98892","0.02357"
"207.22200","18.98945","0.02365"
"207.22800","18.98993","0.02370"
"207.23400","18.99041","0.02366"
"207.24000","18.99089","0.02362"
"207.24600","18.99143","0.02361"
"207.25200","18.99191","0.02365"
"207.25800","18.99238","0.02376"
"207.26400","18.99292","0.02371"
"207.27000","18.99340","0.02369"
"207.27600","18.99388","0.02368"
"207.28200","18.99442","0.02368"
"207.28800","18.99490","0.02374"
"207.29400","18.99543","0.02367"
"207.30000","18.99591","0.02358"
"207.30600","18.99639","0.02351"
"207.31200","18.99693","0.02343"
"207.31800","18.99741","0.02346"
"207.32400","18.99795","0.02358"
"207.33000","18.99842","0.02384"
"207.33600","18.99896","0.02400"
"207.34200","18.99944","0.02406"
"207.34800","18.99998","0.02398"
"207.35400","19.00046","0.02387"
"207.36000","19.00099","0.02399"
"207.36600","19.00147","0.02409"
"207.37200","19.00195","0.02421"
"207.37800","19.00243","0.02436"
"207.38400","19.00291","0.02450"
"207.39000","19.00344","0.02461"
"207.39600","19.00392","0.02453"
"207.40200","19.00440","0.02439"
"207.40800","19.00488","0.02427"
"207.41400","19.00542","0.02427"
"207.42000","19.00590","0.02428"
"207.42600","19.00644","0.02430"
"207.43200","19.00691","0.02431"
"207.43800","19.00739","0.02435"
"207.44400","19.00793","0.02441"
"207.45000","19.00841","0.02435"
"207.45600","19.00895","0.02432"
"207.46200","19.00942","0.02415"
"207.46800","19.00996","0.02393"
"207.47400","19.01044","0.02387"
"207.48000","19.01098","0.02391"
"207.48600","19.01146","0.02400"
"207.49200","19.01193","0.02390"
"207.49800","19.01247","0.02370"
"207.50400","19.01295","0.02358"
"207.51000","19.01349","0.02356"
"207.51600","19.01397","0.02354"
"207.52200","19.01445","0.02370"
"207.52800","19.01493","0.02386"
"207.53400","19.01540","0.02395"
"207.54000","19.01594","0.02411"
"207.54600","19.01642","0.02423"
"207.55200","19.01690","0.02429"
"207.55800","19.01744","0.02440"
"207.56400","19.01791","0.02439"
"207.57000","19.01839","0.02429"
"207.57600","19.01887","0.02416"
"207.58200","19.01941","0.02402"
"207.58800","19.01989","0.02387"
"207.59400","19.02036","0.02371"
"207.60000","19.02090","0.02363"
"207.60600","19.02138","0.02367"
"207.61200","19.02186","0.02375"
"207.61800","19.02240","0.02382"
"207.62400","19.02288","0.02400"
"207.63000","19.02341","0.02418"
"207.63600","19.02389","0.02440"
"207.64200","19.02437","0.02451"
"207.64800","19.02491","0.02463"
"207.65400","19.02539","0.02474"
"207.66000","19.02587","0.02478"
"207.66600","19.02634","0.02465"
"207.67200","19.02682","0.02472"
"207.67800","19.02736","0.02487"
"207.68400","19.02784","0.02488"
"207.69000","19.02832","0.02485"
"207.69600","19.02880","0.02477"
"207.70200","19.02934","0.02466"
"207.70800","19.02981","0.02466"
"207.71400","19.03029","0.02467"
"207.72000","19.03083","0.02480"
"207.72600","19.03131","0.02480"
"207.73200","19.03185","0.02486"
"207.73800","19.03232","0.02487"
"207.74400","19.03286","0.02480"
"207.75000","19.03334","0.02472"
"207.75600","19.03388","0.02473"
"207.76200","19.03442","0.02481"
"207.76800","19.03489","0.02485"
"207.77400","19.03543","0.02485"
"207.78000","19.03591","0.02490"
"207.78600","19.03645","0.02497"
"207.79200","19.03693","0.02501"
"207.79800","19.03747","0.02493"
"207.80400","19.03794","0.02490"
"207.81000","19.03842","0.02490"
"207.81600","19.03896","0.02494"
"207.82200","19.03944","0.02505"
"207.82800","19.03992","0.02497"
"207.83400","19.04046","0.02473"
"207.84000","19.04093","0.02463"
"207.84600","19.04141","0.02463"
"207.85200","19.04195","0.02467"
"207.85800","19.04243","0.02473"
"207.86400","19.04297","0.02481"
"207.87000","19.04345","0.02494"
"207.87600","19.04392","0.02496"
"207.88200","19.04446","0.02486"
"207.88800","19.04494","0.02472"
"207.89400","19.04548","0.02455"
"207.90000","19.04596","0.02438"
"207.90600","19.04650","0.02432"
"207.91200","19.04697","0.02435"
"207.91800","19.04745","0.02450"
"207.92400","19.04799","0.02476"
"207.93000","19.04847","0.02495"
"207.93600","19.04895","0.02492"
"207.94200","19.04942","0.02491"
"207.94800","19.04996","0.02492"
"207.95400","19.05044","0.02499"
"207.96000","19.05092","0.02502"
"207.96600","19.05140","0.02501"
"207.97200","19.05194","0.02498"
"207.97800","19.05241","0.02491"
"207.98400","19.05289","0.02496"
"207.99000","19.05343","0.02520"
"207.99600","19.05391","0.02530"
"208.00200","19.05439","0.02540"
"208.00800","19.05493","0.02547"
"208.01400","19.05540","0.02549"
"208.02000","19.05594","0.02550"
"208.02600","19.05642","0.02547"
"208.03200","19.05690","0.02537"
"208.03800","19.05744","0.02526"
"208.04400","19.05791","0.02516"
"208.05000","19.05845","0.02503"
"208.05600","19.05893","0.02514"
"208.06200","19.05947","0.02526"
"208.06800","19.05995","0.02535"
"208.07400","19.06049","0.02546"
"208.08000","19.06096","0.02555"
"208.08600","19.06144","0.02575"
"208.09200","19.06198","0.02583"
"208.09800","19.06246","0.02577"
"208.10400","19.06294","0.02560"
"208.11000","19.06342","0.02538"
"208.11600","19.06395","0.02515"
"208.12200","19.06443","0.02509"
"208.12800","19.06491","0.02498"
"208.13400","19.06539","0.02489"
"208.14000","19.06593","0.02500"
"208.14600","19.06640","0.02517"
"208.15200","19.06688","0.02532"
"208.15800","19.06742","0.02548"
"208.16400","19.06790","0.02553"
"208.17000","19.06838","0.02552"
"208.17600","19.06892","0.02545"
"208.18200","19.06939","0.02537"
"208.18800","19.06987","0.02535"
"208.19400","19.07041","0.02530"
"208.20000","19.07089","0.02525"
"208.20600","19.07137","0.02524"
"208.21200","19.07185","0.02530"
"208.21800","19.07238","0.02531"
"208.22400","19.07286","0.02533"
"208.23000","19.07334","0.02535"
"208.23600","19.07388","0.02534"
"208.24200","19.07436","0.02532"
"208.24800","19.07483","0.02539"
"208.25400","19.07531","0.02539"
"208.26000","19.07585","0.02537"
"208.26600","19.07633","0.02531"
"208.27200","19.07681","0.02536"
"208.27800","19.07734","0.02541"
"208.28400","19.07782","0.02527"
"208.29000","19.07836","0.02514"
"208.29600","19.07884","0.02502"
"208.30200","19.07938","0.02483"
"208.30800","19.07992","0.02478"
"208.31400","19.08039","0.02477"
"208.32000","19.08093","0.02489"
"208.32600","19.08141","0.02491"
"208.33200","19.08195","0.02481"
"208.33800","19.08243","0.02465"
"208.34400","19.08297","0.02448"
"208.35000","19.08344","0.02437"
"208.35600","19.08392","0.02433"
"208.36200","19.08446","0.02438"
"208.36800","19.08494","0.02443"
"208.37400","19.08548","0.02442"
"208.38000","19.08595","0.02439"
"208.38600","19.08649","0.02443"
"208.39200","19.08697","0.02453"
"208.39800","19.08745","0.02451"
"208.40400","19.08799","0.02437"
"208.41000","19.08847","0.02416"
"208.41600","19.08900","0.02391"
"208.42200","19.08948","0.02377"
"208.42800","19.08996","0.02365"
"208.43400","19.09050","0.02347"
"208.44000","19.09098","0.02337"
"208.44600","19.09146","0.02321"
"208.45200","19.09193","0.02301"
"208.45800","19.09247","0.02289"
"208.46400","19.09295","0.02277"
"208.47000","19.09349","0.02269"
"208.47600","19.09397","0.02260"
"208.48200","19.09444","0.02240"
"208.48800","19.09498","0.02233"
"208.49400","19.09546","0.02231"
"208.50000","19.09600","0.02240"
"208.50600","19.09648","0.02245"
"208.51200","19.09696","0.02247"
"208.51800","19.09743","0.02248"
"208.52400","19.09797","0.02247"
"208.53000","19.09845","0.02241"
"208.53600","19.09893","0.02232"
"208.54200","19.09947","0.02222"
"208.54800","19.09995","0.02202"
"208.55400","19.10048","0.02187"
"208.56000","19.10096","0.02192"
"208.56600","19.10144","0.02206"
"208.57200","19.10192","0.02221"
"208.57800","19.10246","0.02236"
"208.58400","19.10293","0.02237"
"208.59000","19.10341","0.02237"
"208.59600","19.10395","0.02233"
"208.60200","19.10443","0.02228"
"208.60800","19.10497","0.02233"
"208.61400","19.10545","0.02230"
"208.62000","19.10592","0.02212"
"208.62600","19.10646","0.02183"
"208.63200","19.10694","0.02161"
"208.63800","19.10748","0.02153"
"208.64400","19.10796","0.02157"
"208.65000","19.10843","0.02159"
"208.65600","19.10891","0.02159"
"208.66200","19.10945","0.02153"
"208.66800","19.10993","0.02148"
"208.67400","19.11041","0.02153"
"208.68000","19.11089","0.02165"
"208.68600","19.11143","0.02167"
"208.69200","19.11190","0.02165"
"208.69800","19.11238","0.02165"
"208.70400","19.11292","0.02168"
"208.71000","19.11340","0.02165"
"208.71600","19.11388","0.02163"
"208.72200","19.11441","0.02171"
"208.72800","19.11489","0.02178"
"208.73400","19.11537","0.02174"
"208.74000","19.11591","0.02170"
"208.74600","19.11639","0.02169"
"208.75200","19.11687","0.02162"
"208.75800","19.11740","0.02151"
"208.76400","19.11788","0.02142"
"208.77000","19.11836","0.02139"
"208.77600","19.11890","0.02130"
"208.78200","19.11938","0.02124"
"208.78800","19.11992","0.02127"
"208.79400","19.12039","0.02132"
"208.80000","19.12087","0.02124"
"208.80600","19.12141","0.02112"
"208.81200","19.12189","0.02105"
"208.81800","19.12237","0.02094"
"208.82400","19.12290","0.02100"
"208.83000","19.12338","0.02120"
"208.83600","19.12386","0.02130"
"208.84200","19.12440","0.02143"
"208.84800","19.12488","0.02149"
"208.85400","19.12536","0.02155"
"208.86000","19.12589","0.02160"
"208.86600","19.12637","0.02156"
"208.87200","19.12685","0.02153"
"208.87800","19.12739","0.02150"
"208.88400","19.12787","0.02143"
"208.89000","19.12835","0.02126"
"208.89600","19.12888","0.02105"
"208.90200","19.12936","0.02092"
"208.90800","19.12990","0.02091"
"208.91400","19.13044","0.02090"
"208.92000","19.13092","0.02078"
"208.92600","19.13146","0.02051"
"208.93200","19.13193","0.02014"
"208.93800","19.13247","0.01976"
"208.94400","19.13295","0.01933"
"208.95000","19.13343","0.01889"
"208.95600","19.13397","0.01849"
"208.96200","19.13445","0.01814"
"208.96800","19.13492","0.01785"
"208.97400","19.13540","0.01747"
"208.98000","19.13588","0.01675"
"208.98600","19.13642","0.01528"
"208.99200","19.13690","0.01317"
"208.99800","19.13737","0.01125"
"209.00400","19.13791","0.00994"
"209.01000","19.13839","0.00937"
"209.01600","19.13893","0.00906"
"209.02200","19.13941","0.00867"
"209.02800","19.13995","0.00804"
"209.03400","19.14042","0.00720"
"209.04000","19.14096","0.00684"
"209.04600","19.14144","0.00723"
"209.05200","19.14198","0.00811"
"209.05800","19.14246","0.00884"
"209.06400","19.14293","0.00892"
"209.07000","19.14347","0.00843"
"209.07600","19.14395","0.00782"
"209.08200","19.14443","0.00765"
"209.08800","19.14497","0.00791"
"209.09400","19.14545","0.00831"
"209.10000","19.14593","0.00838"
"209.10600","19.14640","0.00811"
"209.11200","19.14694","0.00763"
"209.11800","19.14742","0.00732"
"209.12400","19.14790","0.00742"
"209.13000","19.14844","0.00797"
"209.13600","19.14891","0.00845"
"209.14200","19.14939","0.00842"
"209.14800","19.14987","0.00790"
"209.15400","19.15035","0.00708"
"209.16000","19.15083","0.00662"
"209.16600","19.15137","0.00665"
"209.17200","19.15184","0.00688"
"209.17800","19.15238","0.00701"
"209.18400","19.15286","0.00666"
"209.19000","19.15334","0.00608"
"209.19600","19.15388","0.00582"
"209.20200","19.15435","0.00594"
"209.20800","19.15489","0.00643"
"209.21400","19.15537","0.00696"
"209.22000","19.15585","0.00710"
"209.22600","19.15633","0.00672"
"209.23200","19.15687","0.00614"
"209.23800","19.15734","0.00584"
"209.24400","19.15782","0.00587"
"209.25000","19.15830","0.00613"
"209.25600","19.15884","0.00622"
"209.26200","19.15932","0.00604"
"209.26800","19.15980","0.00565"
"209.27400","19.16033","0.00524"
"209.28000","19.16081","0.00511"
"209.28600","19.16135","0.00531"
"209.29200","19.16183","0.00553"
"209.29800","19.16231","0.00563"
"209.30400","19.16285","0.00566"
"209.31000","19.16332","0.00551"
"209.31600","19.16380","0.00546"
"209.32200","19.16434","0.00555"
"209.32800","19.16482","0.00576"
"209.33400","19.16536","0.00600"
"209.34000","19.16583","0.00608"
"209.34600","19.16637","0.00577"
"209.35200","19.16691","0.00545"
"209.35800","19.16739","0.00547"
"209.36400","19.16793","0.00576"
"209.37000","19.16841","0.00620"
"209.37600","19.16888","0.00634"
"209.38200","19.16942","0.00620"
"209.38800","19.16990","0.00580"
"209.39400","19.17038","0.00556"
"209.40000","19.17086","0.00569"
"209.40600","19.17139","0.00614"
"209.41200","19.17187","0.00652"
"209.41800","19.17235","0.00675"
"209.42400","19.17289","0.00666"
"209.43000","19.17337","0.00653"
"209.43600","19.17390","0.00659"
"209.44200","19.17438","0.00675"
"209.44800","19.17486","0.00704"
"209.45400","19.17540","0.00731"
"209.46000","19.17588","0.00725"
"209.46600","19.17642","0.00683"
"209.47200","19.17690","0.00660"
"209.47800","19.17737","0.00665"
"209.48400","19.17791","0.00677"
"209.49000","19.17839","0.00691"
"209.49600","19.17893","0.00680"
"209.50200","19.17941","0.00635"
"209.50800","19.17988","0.00581"
"209.51400","19.18042","0.00548"
"209.52000","19.18090","0.00551"
"209.52600","19.18138","0.00577"
"209.53200","19.18192","0.00585"
"209.53800","19.18240","0.00584"
"209.54400","19.18287","0.00566"
"209.55000","19.18341","0.00541"
"209.55600","19.18389","0.00533"
"209.56200","19.18443","0.00559"
"209.56800","19.18491","0.00581"
"209.57400","19.18544","0.00585"
"209.58000","19.18592","0.00578"
"209.58600","19.18640","0.00564"
"209.59200","19.18694","0.00549"
"209.59800","19.18742","0.00557"
"209.60400","19.18796","0.00583"
"209.61000","19.18843","0.00600"
"209.61600","19.18891","0.00594"
"209.62200","19.18945","0.00567"
"209.62800","19.18993","0.00532"
"209.63400","19.19041","0.00510"
"209.64000","19.19094","0.00503"
"209.64600","19.19142","0.00519"
"209.65200","19.19190","0.00526"
"209.65800","19.19244","0.00524"
"209.66400","19.19292","0.00504"
"209.67000","19.19340","0.00480"
"209.67600","19.19393","0.00480"
"209.68200","19.19441","0.00513"
"209.68800","19.19489","0.00553"
"209.69400","19.19543","0.00568"
"209.70000","19.19591","0.00561"
"209.70600","19.19639","0.00517"
"209.71200","19.19692","0.00481"
"209.71800","19.19740","0.00483"
"209.72400","19.19788","0.00493"
"209.73000","19.19842","0.00500"
"209.73600","19.19890","0.00505"
"209.74200","19.19938","0.00502"
"209.74800","19.19991","0.00499"
"209.75400","19.20039","0.00502"
"209.76000","19.20087","0.00501"
"209.76600","19.20141","0.00503"
"209.77200","19.20189","0.00513"
"209.77800","19.20236","0.00513"
"209.78400","19.20290","0.00504"
"209.79000","19.20338","0.00503"
"209.79600","19.20386","0.00512"
"209.80200","19.20434","0.00541"
"209.80800","19.20488","0.00570"
"209.81400","19.20535","0.00591"
"209.82000","19.20583","0.00587"
"209.82600","19.20637","0.00574"
"209.83200","19.20685","0.00574"
"209.83800","19.20739","0.00588"
"209.84400","19.20787","0.00592"
"209.85000","19.20834","0.00569"
"209.85600","19.20888","0.00535"
"209.86200","19.20936","0.00516"
"209.86800","19.20984","0.00504"
"209.87400","19.21038","0.00495"
"209.88000","19.21086","0.00506"
"209.88600","19.21139","0.00528"
"209.89200","19.21187","0.00543"
"209.89800","19.21235","0.00551"
"209.90400","19.21289","0.00562"
"209.91000","19.21337","0.00584"
"209.91600","19.21384","0.00606"
"209.92200","19.21438","0.00625"
"209.92800","19.21486","0.00636"
"209.93400","19.21534","0.00634"
"209.94000","19.21588","0.00628"
"209.94600","19.21636","0.00621"
"209.95200","19.21690","0.00602"
"209.95800","19.21737","0.00583"
"209.96400","19.21785","0.00579"
"209.97000","19.21839","0.00579"
"209.97600","19.21887","0.00563"
"209.98200","19.21941","0.00543"
"209.98800","19.21994","0.00534"
"209.99400","19.22042","0.00543"
"210.00000","19.22090","0.00563"
"210.00600","19.22144","0.00587"
"210.01200","19.22192","0.00604"
"210.01800","19.22239","0.00602"
"210.02400","19.22293","0.00593"
"210.03000","19.22341","0.00591"
"210.03600","19.22389","0.00600"
"210.04200","19.22443","0.00617"
"210.04800","19.22491","0.00630"
"210.05400","19.22539","0.00628"
"210.06000","19.22592","0.00609"
"210.06600","19.22640","0.00561"
"210.07200","19.22694","0.00521"
"210.07800","19.22742","0.00509"
"210.08400","19.22790","0.00520"
"210.09000","19.22837","0.00522"
"210.09600","19.22891","0.00507"
"210.10200","19.22939","0.00483"
"210.10800","19.22993","0.00473"
"210.11400","19.23041","0.00476"
"210.12000","19.23095","0.00501"
"210.12600","19.23142","0.00525"
"210.13200","19.23196","0.00550"
"210.13800","19.23244","0.00558"
"210.14400","19.23298","0.00558"
"210.15000","19.23346","0.00559"
"210.15600","19.23393","0.00556"
"210.16200","19.23447","0.00553"
"210.16800","19.23495","0.00535"
"210.17400","19.23543","0.00501"
"210.18000","19.23597","0.00483"
"210.18600","19.23645","0.00486"
"210.19200","19.23692","0.00496"
"210.19800","19.23746","0.00508"
"210.20400","19.23794","0.00523"
"210.21000","19.23842","0.00542"
"210.21600","19.23896","0.00554"
"210.22200","19.23944","0.00554"
"210.22800","19.23991","0.00549"
"210.23400","19.24045","0.00538"
"210.24000","19.24093","0.00546"
"210.24600","19.24141","0.00560"
"210.25200","19.24189","0.00560"
"210.25800","19.24242","0.00555"
"210.26400","19.24290","0.00542"
"210.27000","19.24344","0.00541"
"210.27600","19.24392","0.00536"
"210.28200","19.24440","0.00541"
"210.28800","19.24494","0.00547"
"210.29400","19.24541","0.00544"
"210.30000","19.24589","0.00527"
"210.30600","19.24643","0.00500"
"210.31200","19.24691","0.00477"
"210.31800","19.24739","0.00469"
"210.32400","19.24787","0.00466"
"210.33000","19.24840","0.00461"
"210.33600","19.24888","0.00457"
"210.34200","19.24942","0.00456"
"210.34800","19.24990","0.00453"
"210.35400","19.25038","0.00470"
"210.36000","19.25091","0.00505"
"210.36600","19.25139","0.00538"
"210.37200","19.25187","0.00562"
"210.37800","19.25241","0.00568"
"210.38400","19.25289","0.00562"
"210.39000","19.25337","0.00553"
"210.39600","19.25390","0.00542"
"210.40200","19.25438","0.00529"
"210.40800","19.25486","0.00524"
"210.41400","19.25540","0.00510"
"210.42000","19.25588","0.00498"
"210.42600","19.25641","0.00496"
"210.43200","19.25689","0.00502"
"210.43800","19.25737","0.00512"
"210.44400","19.25791","0.00521"
"210.45000","19.25839","0.00523"
"210.45600","19.25887","0.00517"
"210.46200","19.25941","0.00496"
"210.46800","19.25988","0.00477"
"210.47400","19.26042","0.00467"
"210.48000","19.26090","0.00471"
"210.48600","19.26138","0.00480"
"210.49200","19.26192","0.00473"
"210.49800","19.26239","0.00461"
"210.50400","19.26293","0.00459"
"210.51000","19.26341","0.00454"
"210.51600","19.26389","0.00453"
"210.52200","19.26443","0.00455"
"210.52800","19.26490","0.00467"
"210.53400","19.26544","0.00478"
"210.54000","19.26592","0.00487"
"210.54600","19.26640","0.00484"
"210.55200","19.26694","0.00482"
"210.55800","19.26742","0.00473"
"210.56400","19.26789","0.00472"
"210.57000","19.26843","0.00483"
"210.57600","19.26891","0.00502"
"210.58200","19.26939","0.00529"
"210.58800","19.26993","0.00544"
"210.59400","19.27040","0.00548"
"210.60000","19.27088","0.00543"
"210.60600","19.27142","0.00531"
"210.61200","19.27190","0.00530"
"210.61800","19.27244","0.00530"
"210.62400","19.27292","0.00523"
"210.63000","19.27345","0.00511"
"210.63600","19.27399","0.00509"
"210.64200","19.27447","0.00512"
"210.64800","19.27501","0.00515"
"210.65400","19.27549","0.00512"
"210.66000","19.27597","0.00510"
"210.66600","19.27650","0.00504"
"210.67200","19.27698","0.00508"
"210.67800","19.27746","0.00523"
"210.68400","19.27794","0.00536"
"210.69000","19.27848","0.00538"
"210.69600","19.27896","0.00542"
"210.70200","19.27943","0.00549"
"210.70800","19.27991","0.00547"
"210.71400","19.28045","0.00539"
"210.72000","19.28093","0.00533"
"210.72600","19.28141","0.00522"
"210.73200","19.28189","0.00511"
"210.73800","19.28242","0.00502"
"210.74400","19.28290","0.00497"
"210.75000","19.28338","0.00491"
"210.75600","19.28392","0.00475"
"210.76200","19.28440","0.00470"
"210.76800","19.28493","0.00458"
"210.77400","19.28541","0.00433"
"210.78000","19.28595","0.00417"
"210.78600","19.28643","0.00423"
"210.79200","19.28691","0.00441"
"210.79800","19.28745","0.00463"
"210.80400","19.28792","0.00488"
"210.81000","19.28840","0.00509"
"210.81600","19.28888","0.00521"
"210.82200","19.28936","0.00531"
"210.82800","19.28990","0.00544"
"210.83400","19.29038","0.00564"
"210.84000","19.29085","0.00574"
"210.84600","19.29133","0.00573"
"210.85200","19.29181","0.00569"
"210.85800","19.29235","0.00554"
"210.86400","19.29283","0.00538"
"210.87000","19.29330","0.00538"
"210.87600","19.29384","0.00537"
"210.88200","19.29432","0.00539"
"210.88800","19.29480","0.00520"
"210.89400","19.29534","0.00495"
"210.90000","19.29582","0.00474"
"210.90600","19.29635","0.00455"
"210.91200","19.29683","0.00445"
"210.91800","19.29737","0.00452"
"210.92400","19.29785","0.00467"
"210.93000","19.29839","0.00484"
"210.93600","19.29887","0.00509"
"210.94200","19.29940","0.00524"
"210.94800","19.29988","0.00522"
"210.95400","19.30042","0.00529"
"210.96000","19.30090","0.00529"
"210.96600","19.30138","0.00519"
"210.97200","19.30192","0.00499"
"210.97800","19.30239","0.00488"
"210.98400","19.30287","0.00489"
"210.99000","19.30341","0.00493"
"210.99600","19.30389","0.00491"
"211.00200","19.30437","0.00492"
"211.00800","19.30490","0.00499"
"211.01400","19.30538","0.00499"
"211.02000","19.30586","0.00501"
"211.02600","19.30640","0.00505"
"211.03200","19.30688","0.00508"
"211.03800","19.30742","0.00505"
"211.04400","19.30789","0.00508"
"211.05000","19.30843","0.00510"
"211.05600","19.30891","0.00508"
"211.06200","19.30945","0.00511"
"211.06800","19.30993","0.00511"
"211.07400","19.31046","0.00517"
"211.08000","19.31094","0.00523"
"211.08600","19.31148","0.00525"
"211.09200","19.31196","0.00531"
"211.09800","19.31244","0.00541"
"211.10400","19.31298","0.00546"
"211.11000","19.31345","0.00547"
"211.11600","19.31393","0.00555"
"211.12200","19.31441","0.00565"
"211.12800","19.31495","0.00570"
"211.13400","19.31543","0.00569"
"211.14000","19.31591","0.00575"
"211.14600","19.31639","0.00579"
"211.15200","19.31686","0.00587"
"211.15800","19.31740","0.00595"
"211.16400","19.31788","0.00595"
"211.17000","19.31842","0.00588"
"211.17600","19.31890","0.00579"
"211.18200","19.31937","0.00577"
"211.18800","19.31991","0.00578"
"211.19400","19.32039","0.00585"
"211.20000","19.32093","0.00581"
"211.20600","19.32141","0.00571"
"211.21200","19.32195","0.00558"
"211.21800","19.32242","0.00549"
"211.22400","19.32290","0.00539"
"211.23000","19.32344","0.00535"
"211.23600","19.32392","0.00531"
"211.24200","19.32446","0.00520"
"211.24800","19.32493","0.00516"
"211.25400","19.32547","0.00516"
"211.26000","19.32595","0.00520"
"211.26600","19.32643","0.00519"
"211.27200","19.32697","0.00523"
"211.27800","19.32744","0.00531"
"211.28400","19.32792","0.00549"
"211.29000","19.32846","0.00558"
"211.29600","19.32894","0.00555"
"211.30200","19.32942","0.00559"
"211.30800","19.32990","0.00559"
"211.31400","19.33043","0.00550"
"211.32000","19.33091","0.00547"
"211.32600","19.33139","0.00534"
"211.33200","19.33193","0.00523"
"211.33800","19.33241","0.00524"
"211.34400","19.33289","0.00534"
"211.35000","19.33342","0.00535"
"211.35600","19.33390","0.00530"
"211.36200","19.33444","0.00524"
"211.36800","19.33492","0.00514"
"211.37400","19.33540","0.00504"
"211.38000","19.33587","0.00498"
"211.38600","19.33641","0.00501"
"211.39200","19.33689","0.00521"
"211.39800","19.33743","0.00536"
"211.40400","19.33791","0.00537"
"211.41000","19.33839","0.00532"
"211.41600","19.33892","0.00527"
"211.42200","19.33940","0.00524"
"211.42800","19.33988","0.00535"
"211.43400","19.34042","0.00541"
"211.44000","19.34090","0.00545"
"211.44600","19.34138","0.00546"
"211.45200","19.34185","0.00543"
"211.45800","19.34239","0.00542"
"211.46400","19.34287","0.00555"
"211.47000","19.34335","0.00567"
"211.47600","19.34389","0.00564"
"211.48200","19.34437","0.00545"
"211.48800","19.34490","0.00528"
"211.49400","19.34538","0.00504"
"211.50000","19.34592","0.00492"
"211.50600","19.34640","0.00502"
"211.51200","19.34694","0.00513"
"211.51800","19.34741","0.00521"
"211.52400","19.34789","0.00523"
"211.53000","19.34843","0.00531"
"211.53600","19.34891","0.00536"
"211.54200","19.34939","0.00535"
"211.54800","19.34993","0.00539"
"211.55400","19.35040","0.00555"
"211.56000","19.35088","0.00561"
"211.56600","19.35142","0.00548"
"211.57200","19.35190","0.00537"
"211.57800","19.35244","0.00531"
"211.58400","19.35291","0.00544"
"211.59000","19.35339","0.00564"
"211.59600","19.35393","0.00569"
"211.60200","19.35441","0.00560"
"211.60800","19.35495","0.00552"
"211.61400","19.35543","0.00546"
"211.62000","19.35596","0.00541"
"211.62600","19.35644","0.00548"
"211.63200","19.35698","0.00558"
"211.63800","19.35746","0.00575"
"211.64400","19.35800","0.00582"
"211.65000","19.35848","0.00582"
"211.65600","19.35895","0.00588"
"211.66200","19.35949","0.00608"
"211.66800","19.35997","0.00620"
"211.67400","19.36045","0.00628"
"211.68000","19.36093","0.00638"
"211.68600","19.36147","0.00647"
"211.69200","19.36194","0.00643"
"211.69800","19.36242","0.00631"
"211.70400","19.36290","0.00627"
"211.71000","19.36344","0.00617"
"211.71600","19.36392","0.00612"
"211.72200","19.36440","0.00618"
"211.72800","19.36493","0.00611"
"211.73400","19.36541","0.00613"
"211.74000","19.36589","0.00610"
"211.74600","19.36643","0.00593"
"211.75200","19.36691","0.00580"
"211.75800","19.36738","0.00563"
"211.76400","19.36792","0.00546"
"211.77000","19.36840","0.00558"
"211.77600","19.36894","0.00580"
"211.78200","19.36942","0.00606"
"211.78800","19.36996","0.00616"
"211.79400","19.37043","0.00618"
"211.80000","19.37097","0.00613"
"211.80600","19.37145","0.00605"
"211.81200","19.37199","0.00591"
"211.81800","19.37247","0.00578"
"211.82400","19.37295","0.00571"
"211.83000","19.37342","0.00561"
"211.83600","19.37396","0.00568"
"211.84200","19.37444","0.00574"
"211.84800","19.37492","0.00573"
"211.85400","19.37540","0.00570"
"211.86000","19.37593","0.00564"
"211.86600","19.37641","0.00556"
"211.87200","19.37689","0.00549"
"211.87800","19.37743","0.00556"
"211.88400","19.37791","0.00567"
"211.89000","19.37839","0.00569"
"211.89600","19.37886","0.00571"
"211.90200","19.37940","0.00572"
"211.90800","19.37988","0.00563"
"211.91400","19.38042","0.00538"
"211.92000","19.38090","0.00524"
"211.92600","19.38144","0.00527"
"211.93200","19.38191","0.00529"
"211.93800","19.38245","0.00525"
"211.94400","19.38293","0.00508"
"211.95000","19.38341","0.00481"
"211.95600","19.38395","0.00444"
"211.96200","19.38442","0.00425"
"211.96800","19.38490","0.00424"
"211.97400","19.38538","0.00436"
"211.98000","19.38592","0.00450"
"211.98600","19.38640","0.00468"
"211.99200","19.38688","0.00479"
"211.99800","19.38736","0.00473"
"212.00400","19.38783","0.00473"
"212.01000","19.38837","0.00477"
"212.01600","19.38885","0.00486"
"212.02200","19.38933","0.00491"
"212.02800","19.38987","0.00490"
"212.03400","19.39034","0.00487"
"212.04000","19.39082","0.00478"
"212.04600","19.39136","0.00460"
"212.05200","19.39184","0.00449"
"212.05800","19.39238","0.00453"
"212.06400","19.39285","0.00456"
"212.07000","19.39339","0.00464"
