End date,"1/8/2017"
Specimen label,"11DG_unk1"
Maximum Load,"0.74045",N

Time,Extension,Load
(s),(mm),(N)
"287.60400","23.96723","0.30226"
"287.61000","23.96777","0.30182"
"287.61600","23.96825","0.30136"
"287.62200","23.96873","0.30103"
"287.62800","23.96926","0.30085"
"287.63400","23.96974","0.30073"
"287.64000","23.97028","0.30064"
"287.64600","23.97076","0.30052"
"287.65200","23.97124","0.30051"
"287.65800","23.97172","0.30057"
"287.66400","23.97225","0.30062"
"287.67000","23.97273","0.30074"
"287.67600","23.97321","0.30099"
"287.68200","23.97369","0.30131"
"287.68800","23.97417","0.30170"
"287.69400","23.97465","0.30215"
"287.70000","23.97518","0.30248"
"287.70600","23.97566","0.30278"
"287.71200","23.97614","0.30306"
"287.71800","23.97668","0.30330"
"287.72400","23.97716","0.30357"
"287.73000","23.97770","0.30381"
"287.73600","23.97817","0.30411"
"287.74200","23.97865","0.30449"
"287.74800","23.97919","0.30476"
"287.75400","23.97967","0.30486"
"287.76000","23.98021","0.30501"
"287.76600","23.98068","0.30515"
"287.77200","23.98122","0.30529"
"287.77800","23.98170","0.30545"
"287.78400","23.98224","0.30566"
"287.79000","23.98272","0.30591"
"287.79600","23.98326","0.30619"
"287.80200","23.98374","0.30636"
"287.80800","23.98421","0.30650"
"287.81400","23.98475","0.30676"
"287.82000","23.98523","0.30699"
"287.82600","23.98571","0.30718"
"287.83200","23.98619","0.30744"
"287.83800","23.98666","0.30761"
"287.84400","23.98720","0.30772"
"287.85000","23.98768","0.30771"
"287.85600","23.98816","0.30752"
"287.86200","23.98870","0.30729"
"287.86800","23.98917","0.30704"
"287.87400","23.98972","0.30690"
"287.88000","23.99019","0.30690"
"287.88600","23.99073","0.30685"
"287.89200","23.99121","0.30663"
"287.89800","23.99174","0.30645"
"287.90400","23.99223","0.30632"
"287.91000","23.99276","0.30613"
"287.91600","23.99324","0.30588"
"287.92200","23.99378","0.30559"
"287.92800","23.99426","0.30529"
"287.93400","23.99473","0.30502"
"287.94000","23.99528","0.30494"
"287.94600","23.99575","0.30493"
"287.95200","23.99623","0.30486"
"287.95800","23.99671","0.30478"
"287.96400","23.99719","0.30471"
"287.97000","23.99772","0.30464"
"287.97600","23.99821","0.30452"
"287.98200","23.99868","0.30449"
"287.98800","23.99922","0.30453"
"287.99400","23.99970","0.30467"
"288.00000","24.00024","0.30493"
"288.00600","24.00071","0.30536"
"288.01200","24.00119","0.30572"
"288.01800","24.00173","0.30599"
"288.02400","24.00221","0.30615"
"288.03000","24.00275","0.30630"
"288.03600","24.00323","0.30649"
"288.04200","24.00376","0.30660"
"288.04800","24.00424","0.30665"
"288.05400","24.00478","0.30660"
"288.06000","24.00526","0.30642"
"288.06600","24.00580","0.30627"
"288.07200","24.00627","0.30617"
"288.07800","24.00675","0.30614"
"288.08400","24.00729","0.30613"
"288.09000","24.00777","0.30609"
"288.09600","24.00825","0.30600"
"288.10200","24.00872","0.30598"
"288.10800","24.00920","0.30614"
"288.11400","24.00974","0.30643"
"288.12000","24.01022","0.30675"
"288.12600","24.01070","0.30700"
"288.13200","24.01124","0.30718"
"288.13800","24.01171","0.30736"
"288.14400","24.01225","0.30756"
"288.15000","24.01273","0.30785"
"288.15600","24.01321","0.30825"
"288.16200","24.01375","0.30871"
"288.16800","24.01423","0.30917"
"288.17400","24.01470","0.30951"
"288.18000","24.01524","0.30981"
"288.18600","24.01572","0.31005"
"288.19200","24.01626","0.31029"
"288.19800","24.01674","0.31043"
"288.20400","24.01722","0.31048"
"288.21000","24.01776","0.31052"
"288.21600","24.01823","0.31049"
"288.22200","24.01871","0.31031"
"288.22800","24.01919","0.31009"
"288.23400","24.01967","0.30992"
"288.24000","24.02015","0.30980"
"288.24600","24.02068","0.30957"
"288.25200","24.02116","0.30933"
"288.25800","24.02164","0.30913"
"288.26400","24.02212","0.30889"
"288.27000","24.02266","0.30862"
"288.27600","24.02313","0.30835"
"288.28200","24.02361","0.30818"
"288.28800","24.02415","0.30798"
"288.29400","24.02463","0.30775"
"288.30000","24.02517","0.30750"
"288.30600","24.02564","0.30726"
"288.31200","24.02612","0.30712"
"288.31800","24.02666","0.30703"
"288.32400","24.02714","0.30697"
"288.33000","24.02768","0.30698"
"288.33600","24.02816","0.30706"
"288.34200","24.02864","0.30717"
"288.34800","24.02917","0.30732"
"288.35400","24.02965","0.30748"
"288.36000","24.03019","0.30759"
"288.36600","24.03067","0.30761"
"288.37200","24.03121","0.30749"
"288.37800","24.03168","0.30743"
"288.38400","24.03216","0.30754"
"288.39000","24.03270","0.30767"
"288.39600","24.03318","0.30783"
"288.40200","24.03366","0.30804"
"288.40800","24.03419","0.30840"
"288.41400","24.03468","0.30884"
"288.42000","24.03521","0.30924"
"288.42600","24.03569","0.30956"
"288.43200","24.03623","0.30993"
"288.43800","24.03671","0.31035"
"288.44400","24.03725","0.31083"
"288.45000","24.03772","0.31130"
"288.45600","24.03820","0.31171"
"288.46200","24.03874","0.31207"
"288.46800","24.03922","0.31252"
"288.47400","24.03976","0.31309"
"288.48000","24.04023","0.31362"
"288.48600","24.04071","0.31410"
"288.49200","24.04125","0.31436"
"288.49800","24.04173","0.31435"
"288.50400","24.04221","0.31433"
"288.51000","24.04275","0.31436"
"288.51600","24.04322","0.31446"
"288.52200","24.04370","0.31443"
"288.52800","24.04424","0.31434"
"288.53400","24.04472","0.31411"
"288.54000","24.04526","0.31382"
"288.54600","24.04574","0.31349"
"288.55200","24.04627","0.31320"
"288.55800","24.04675","0.31290"
"288.56400","24.04723","0.31262"
"288.57000","24.04771","0.31233"
"288.57600","24.04825","0.31206"
"288.58200","24.04873","0.31169"
"288.58800","24.04920","0.31116"
"288.59400","24.04974","0.31073"
"288.60000","24.05022","0.31039"
"288.60600","24.05070","0.31004"
"288.61200","24.05124","0.30972"
"288.61800","24.05171","0.30955"
"288.62400","24.05225","0.30955"
"288.63000","24.05273","0.30954"
"288.63600","24.05327","0.30959"
"288.64200","24.05375","0.30969"
"288.64800","24.05423","0.30995"
"288.65400","24.05477","0.31043"
"288.66000","24.05524","0.31098"
"288.66600","24.05578","0.31147"
"288.67200","24.05626","0.31187"
"288.67800","24.05674","0.31217"
"288.68400","24.05727","0.31236"
"288.69000","24.05775","0.31250"
"288.69600","24.05829","0.31257"
"288.70200","24.05877","0.31263"
"288.70800","24.05925","0.31276"
"288.71400","24.05979","0.31302"
"288.72000","24.06026","0.31330"
"288.72600","24.06075","0.31357"
"288.73200","24.06122","0.31395"
"288.73800","24.06176","0.31429"
"288.74400","24.06224","0.31461"
"288.75000","24.06272","0.31494"
"288.75600","24.06325","0.31526"
"288.76200","24.06373","0.31549"
"288.76800","24.06421","0.31578"
"288.77400","24.06475","0.31623"
"288.78000","24.06523","0.31657"
"288.78600","24.06571","0.31694"
"288.79200","24.06618","0.31728"
"288.79800","24.06672","0.31750"
"288.80400","24.06720","0.31766"
"288.81000","24.06768","0.31788"
"288.81600","24.06816","0.31803"
"288.82200","24.06870","0.31803"
"288.82800","24.06918","0.31808"
"288.83400","24.06965","0.31822"
"288.84000","24.07019","0.31818"
"288.84600","24.07067","0.31794"
"288.85200","24.07121","0.31778"
"288.85800","24.07169","0.31763"
"288.86400","24.07216","0.31740"
"288.87000","24.07270","0.31704"
"288.87600","24.07318","0.31675"
"288.88200","24.07366","0.31654"
"288.88800","24.07414","0.31621"
"288.89400","24.07467","0.31586"
"288.90000","24.07515","0.31563"
"288.90600","24.07563","0.31540"
"288.91200","24.07617","0.31526"
"288.91800","24.07665","0.31529"
"288.92400","24.07718","0.31538"
"288.93000","24.07767","0.31537"
"288.93600","24.07820","0.31523"
"288.94200","24.07868","0.31512"
"288.94800","24.07916","0.31519"
"288.95400","24.07970","0.31521"
"288.96000","24.08017","0.31536"
"288.96600","24.08071","0.31563"
"288.97200","24.08119","0.31573"
"288.97800","24.08173","0.31577"
"288.98400","24.08221","0.31580"
"288.99000","24.08274","0.31590"
"288.99600","24.08322","0.31608"
"289.00200","24.08370","0.31629"
"289.00800","24.08424","0.31640"
"289.01400","24.08472","0.31642"
"289.02000","24.08526","0.31652"
"289.02600","24.08573","0.31658"
"289.03200","24.08621","0.31677"
"289.03800","24.08675","0.31689"
"289.04400","24.08723","0.31693"
"289.05000","24.08777","0.31708"
"289.05600","24.08825","0.31719"
"289.06200","24.08879","0.31731"
"289.06800","24.08926","0.31746"
"289.07400","24.08980","0.31765"
"289.08000","24.09028","0.31790"
"289.08600","24.09076","0.31806"
"289.09200","24.09129","0.31819"
"289.09800","24.09177","0.31849"
"289.10400","24.09225","0.31895"
"289.11000","24.09273","0.31933"
"289.11600","24.09321","0.31980"
"289.12200","24.09375","0.32033"
"289.12800","24.09422","0.32081"
"289.13400","24.09470","0.32123"
"289.14000","24.09524","0.32154"
"289.14600","24.09572","0.32168"
"289.15200","24.09620","0.32176"
"289.15800","24.09674","0.32167"
"289.16400","24.09722","0.32151"
"289.17000","24.09769","0.32133"
"289.17600","24.09823","0.32107"
"289.18200","24.09871","0.32095"
"289.18800","24.09925","0.32104"
"289.19400","24.09972","0.32120"
"289.20000","24.10026","0.32119"
"289.20600","24.10074","0.32110"
"289.21200","24.10122","0.32107"
"289.21800","24.10176","0.32087"
"289.22400","24.10224","0.32058"
"289.23000","24.10271","0.32032"
"289.23600","24.10320","0.32007"
"289.24200","24.10373","0.31980"
"289.24800","24.10421","0.31944"
"289.25400","24.10469","0.31926"
"289.26000","24.10517","0.31936"
"289.26600","24.10570","0.31937"
"289.27200","24.10618","0.31927"
"289.27800","24.10672","0.31923"
"289.28400","24.10720","0.31923"
"289.29000","24.10768","0.31921"
"289.29600","24.10822","0.31918"
"289.30200","24.10869","0.31925"
"289.30800","24.10917","0.31940"
"289.31400","24.10971","0.31963"
"289.32000","24.11019","0.31972"
"289.32600","24.11073","0.31984"
"289.33200","24.11121","0.31991"
"289.33800","24.11168","0.31998"
"289.34400","24.11222","0.32007"
"289.35000","24.11270","0.32028"
"289.35600","24.11324","0.32078"
"289.36200","24.11371","0.32130"
"289.36800","24.11419","0.32157"
"289.37400","24.11473","0.32171"
"289.38000","24.11521","0.32189"
"289.38600","24.11569","0.32210"
"289.39200","24.11617","0.32231"
"289.39800","24.11664","0.32263"
"289.40400","24.11719","0.32297"
"289.41000","24.11766","0.32327"
"289.41600","24.11814","0.32358"
"289.42200","24.11862","0.32411"
"289.42800","24.11910","0.32473"
"289.43400","24.11963","0.32536"
"289.44000","24.12012","0.32589"
"289.44600","24.12065","0.32638"
"289.45200","24.12113","0.32703"
"289.45800","24.12161","0.32752"
"289.46400","24.12215","0.32788"
"289.47000","24.12268","0.32838"
"289.47600","24.12316","0.32885"
"289.48200","24.12370","0.32914"
"289.48800","24.12418","0.32916"
"289.49400","24.12472","0.32903"
"289.50000","24.12526","0.32889"
"289.50600","24.12573","0.32867"
"289.51200","24.12621","0.32839"
"289.51800","24.12675","0.32822"
"289.52400","24.12723","0.32816"
"289.53000","24.12771","0.32789"
"289.53600","24.12819","0.32766"
"289.54200","24.12872","0.32746"
"289.54800","24.12920","0.32727"
"289.55400","24.12974","0.32686"
"289.56000","24.13022","0.32633"
"289.56600","24.13076","0.32600"
"289.57200","24.13124","0.32587"
"289.57800","24.13171","0.32567"
"289.58400","24.13225","0.32536"
"289.59000","24.13273","0.32513"
"289.59600","24.13327","0.32503"
"289.60200","24.13375","0.32490"
"289.60800","24.13423","0.32475"
"289.61400","24.13476","0.32476"
"289.62000","24.13530","0.32496"
"289.62600","24.13578","0.32511"
"289.63200","24.13626","0.32540"
"289.63800","24.13680","0.32584"
"289.64400","24.13727","0.32629"
"289.65000","24.13775","0.32685"
"289.65600","24.13829","0.32737"
"289.66200","24.13877","0.32791"
"289.66800","24.13925","0.32831"
"289.67400","24.13972","0.32858"
"289.68000","24.14020","0.32873"
"289.68600","24.14074","0.32894"
"289.69200","24.14122","0.32923"
"289.69800","24.14170","0.32955"
"289.70400","24.14218","0.32978"
"289.71000","24.14271","0.32990"
"289.71600","24.14319","0.33013"
"289.72200","24.14373","0.33032"
"289.72800","24.14421","0.33056"
"289.73400","24.14469","0.33084"
"289.74000","24.14523","0.33125"
"289.74600","24.14570","0.33166"
"289.75200","24.14624","0.33221"
"289.75800","24.14672","0.33281"
"289.76400","24.14726","0.33340"
"289.77000","24.14774","0.33373"
"289.77600","24.14822","0.33390"
"289.78200","24.14875","0.33409"
"289.78800","24.14923","0.33431"
"289.79400","24.14977","0.33448"
"289.80000","24.15025","0.33452"
"289.80600","24.15073","0.33460"
"289.81200","24.15126","0.33467"
"289.81800","24.15174","0.33474"
"289.82400","24.15222","0.33469"
"289.83000","24.15276","0.33454"
"289.83600","24.15324","0.33434"
"289.84200","24.15372","0.33400"
"289.84800","24.15420","0.33351"
"289.85400","24.15467","0.33286"
"289.86000","24.15521","0.33234"
"289.86600","24.15569","0.33196"
"289.87200","24.15617","0.33165"
"289.87800","24.15664","0.33148"
"289.88400","24.15718","0.33146"
"289.89000","24.15766","0.33144"
"289.89600","24.15820","0.33149"
"289.90200","24.15868","0.33166"
"289.90800","24.15922","0.33182"
"289.91400","24.15970","0.33187"
"289.92000","24.16018","0.33192"
"289.92600","24.16071","0.33215"
"289.93200","24.16119","0.33241"
"289.93800","24.16167","0.33251"
"289.94400","24.16215","0.33249"
"289.95000","24.16268","0.33245"
"289.95600","24.16316","0.33248"
"289.96200","24.16364","0.33257"
"289.96800","24.16418","0.33269"
"289.97400","24.16466","0.33289"
"289.98000","24.16514","0.33303"
"289.98600","24.16567","0.33318"
"289.99200","24.16615","0.33351"
"289.99800","24.16663","0.33380"
"290.00400","24.16711","0.33394"
"290.01000","24.16765","0.33417"
"290.01600","24.16813","0.33443"
"290.02200","24.16866","0.33473"
"290.02800","24.16914","0.33498"
"290.03400","24.16962","0.33517"
"290.04000","24.17016","0.33537"
"290.04600","24.17064","0.33554"
"290.05200","24.17117","0.33572"
"290.05800","24.17171","0.33593"
"290.06400","24.17219","0.33625"
"290.07000","24.17267","0.33658"
"290.07600","24.17321","0.33684"
"290.08200","24.17369","0.33705"
"290.08800","24.17422","0.33715"
"290.09400","24.17470","0.33717"
"290.10000","24.17518","0.33729"
"290.10600","24.17572","0.33739"
"290.11200","24.17620","0.33747"
"290.11800","24.17673","0.33752"
"290.12400","24.17721","0.33752"
"290.13000","24.17775","0.33752"
"290.13600","24.17823","0.33752"
"290.14200","24.17877","0.33755"
"290.14800","24.17925","0.33758"
"290.15400","24.17972","0.33756"
"290.16000","24.18026","0.33752"
"290.16600","24.18074","0.33751"
"290.17200","24.18122","0.33750"
"290.17800","24.18176","0.33738"
"290.18400","24.18224","0.33732"
"290.19000","24.18277","0.33715"
"290.19600","24.18325","0.33689"
"290.20200","24.18379","0.33672"
"290.20800","24.18427","0.33672"
"290.21400","24.18474","0.33673"
"290.22000","24.18528","0.33673"
"290.22600","24.18576","0.33675"
"290.23200","24.18624","0.33686"
"290.23800","24.18678","0.33695"
"290.24400","24.18726","0.33690"
"290.25000","24.18773","0.33675"
"290.25600","24.18827","0.33673"
"290.26200","24.18875","0.33680"
"290.26800","24.18929","0.33686"
"290.27400","24.18977","0.33690"
"290.28000","24.19025","0.33701"
"290.28600","24.19078","0.33717"
"290.29200","24.19126","0.33736"
"290.29800","24.19174","0.33744"
"290.30400","24.19222","0.33747"
"290.31000","24.19276","0.33751"
"290.31600","24.19324","0.33753"
"290.32200","24.19371","0.33762"
"290.32800","24.19419","0.33779"
"290.33400","24.19473","0.33797"
"290.34000","24.19521","0.33800"
"290.34600","24.19575","0.33804"
"290.35200","24.19623","0.33813"
"290.35800","24.19670","0.33822"
"290.36400","24.19724","0.33828"
"290.37000","24.19772","0.33828"
"290.37600","24.19820","0.33835"
"290.38200","24.19874","0.33842"
"290.38800","24.19921","0.33849"
"290.39400","24.19969","0.33862"
"290.40000","24.20023","0.33877"
"290.40600","24.20071","0.33889"
"290.41200","24.20119","0.33899"
"290.41800","24.20167","0.33913"
"290.42400","24.20221","0.33925"
"290.43000","24.20268","0.33942"
"290.43600","24.20316","0.33958"
"290.44200","24.20370","0.33973"
"290.44800","24.20418","0.33986"
"290.45400","24.20465","0.33992"
"290.46000","24.20513","0.33996"
"290.46600","24.20567","0.33998"
"290.47200","24.20615","0.33995"
"290.47800","24.20663","0.33988"
"290.48400","24.20717","0.33980"
"290.49000","24.20764","0.33968"
"290.49600","24.20819","0.33959"
"290.50200","24.20866","0.33954"
"290.50800","24.20914","0.33947"
"290.51400","24.20968","0.33930"
"290.52000","24.21016","0.33917"
"290.52600","24.21063","0.33911"
"290.53200","24.21117","0.33907"
"290.53800","24.21165","0.33894"
"290.54400","24.21219","0.33890"
"290.55000","24.21267","0.33894"
"290.55600","24.21315","0.33899"
"290.56200","24.21368","0.33905"
"290.56800","24.21416","0.33915"
"290.57400","24.21464","0.33927"
"290.58000","24.21518","0.33933"
"290.58600","24.21566","0.33933"
"290.59200","24.21614","0.33935"
"290.59800","24.21667","0.33931"
"290.60400","24.21715","0.33932"
"290.61000","24.21769","0.33940"
"290.61600","24.21817","0.33956"
"290.62200","24.21871","0.33976"
"290.62800","24.21925","0.33991"
"290.63400","24.21972","0.34007"
"290.64000","24.22026","0.34018"
"290.64600","24.22074","0.34022"
"290.65200","24.22122","0.34023"
"290.65800","24.22176","0.34024"
"290.66400","24.22224","0.34024"
"290.67000","24.22277","0.34025"
"290.67600","24.22325","0.34035"
"290.68200","24.22379","0.34049"
"290.68800","24.22427","0.34060"
"290.69400","24.22481","0.34069"
"290.70000","24.22528","0.34078"
"290.70600","24.22576","0.34102"
"290.71200","24.22624","0.34120"
"290.71800","24.22672","0.34124"
"290.72400","24.22726","0.34122"
"290.73000","24.22774","0.34132"
"290.73600","24.22821","0.34142"
"290.74200","24.22869","0.34152"
"290.74800","24.22923","0.34157"
"290.75400","24.22971","0.34155"
"290.76000","24.23025","0.34159"
"290.76600","24.23072","0.34166"
"290.77200","24.23126","0.34179"
"290.77800","24.23174","0.34176"
"290.78400","24.23228","0.34166"
"290.79000","24.23276","0.34159"
"290.79600","24.23330","0.34151"
"290.80200","24.23378","0.34139"
"290.80800","24.23425","0.34126"
"290.81400","24.23479","0.34121"
"290.82000","24.23527","0.34120"
"290.82600","24.23575","0.34118"
"290.83200","24.23628","0.34107"
"290.83800","24.23676","0.34095"
"290.84400","24.23724","0.34089"
"290.85000","24.23778","0.34089"
"290.85600","24.23826","0.34093"
"290.86200","24.23874","0.34099"
"290.86800","24.23922","0.34101"
"290.87400","24.23969","0.34105"
"290.88000","24.24023","0.34104"
"290.88600","24.24071","0.34103"
"290.89200","24.24119","0.34103"
"290.89800","24.24173","0.34106"
"290.90400","24.24220","0.34113"
"290.91000","24.24274","0.34125"
"290.91600","24.24322","0.34130"
"290.92200","24.24376","0.34136"
"290.92800","24.24424","0.34146"
"290.93400","24.24471","0.34156"
"290.94000","24.24525","0.34168"
"290.94600","24.24573","0.34177"
"290.95200","24.24621","0.34193"
"290.95800","24.24669","0.34209"
"290.96400","24.24722","0.34224"
"290.97000","24.24771","0.34239"
"290.97600","24.24818","0.34242"
"290.98200","24.24866","0.34239"
"290.98800","24.24920","0.34237"
"290.99400","24.24968","0.34247"
"291.00000","24.25016","0.34257"
"291.00600","24.25069","0.34253"
"291.01200","24.25117","0.34245"
"291.01800","24.25165","0.34234"
"291.02400","24.25219","0.34219"
"291.03000","24.25267","0.34215"
"291.03600","24.25320","0.34230"
"291.04200","24.25368","0.34246"
"291.04800","24.25416","0.34257"
"291.05400","24.25470","0.34267"
"291.06000","24.25518","0.34280"
"291.06600","24.25572","0.34298"
"291.07200","24.25619","0.34312"
"291.07800","24.25673","0.34311"
"291.08400","24.25721","0.34300"
"291.09000","24.25769","0.34291"
"291.09600","24.25823","0.34271"
"291.10200","24.25871","0.34253"
"291.10800","24.25918","0.34244"
"291.11400","24.25972","0.34235"
"291.12000","24.26020","0.34230"
"291.12600","24.26068","0.34217"
"291.13200","24.26122","0.34207"
"291.13800","24.26170","0.34183"
"291.14400","24.26217","0.34159"
"291.15000","24.26265","0.34143"
"291.15600","24.26319","0.34138"
"291.16200","24.26367","0.34130"
"291.16800","24.26415","0.34122"
"291.17400","24.26469","0.34129"
"291.18000","24.26516","0.34148"
"291.18600","24.26570","0.34168"
"291.19200","24.26618","0.34180"
"291.19800","24.26666","0.34191"
"291.20400","24.26719","0.34198"
"291.21000","24.26773","0.34196"
"291.21600","24.26821","0.34193"
"291.22200","24.26869","0.34187"
"291.22800","24.26923","0.34172"
"291.23400","24.26971","0.34157"
"291.24000","24.27025","0.34156"
"291.24600","24.27072","0.34161"
"291.25200","24.27120","0.34167"
"291.25800","24.27168","0.34177"
"291.26400","24.27222","0.34196"
"291.27000","24.27270","0.34219"
"291.27600","24.27317","0.34234"
"291.28200","24.27371","0.34247"
"291.28800","24.27419","0.34261"
"291.29400","24.27467","0.34261"
"291.30000","24.27521","0.34261"
"291.30600","24.27569","0.34272"
"291.31200","24.27622","0.34278"
"291.31800","24.27670","0.34280"
"291.32400","24.27718","0.34295"
"291.33000","24.27772","0.34307"
"291.33600","24.27826","0.34310"
"291.34200","24.27873","0.34318"
"291.34800","24.27927","0.34328"
"291.35400","24.27975","0.34341"
"291.36000","24.28029","0.34345"
"291.36600","24.28077","0.34345"
"291.37200","24.28125","0.34362"
"291.37800","24.28172","0.34385"
"291.38400","24.28226","0.34402"
"291.39000","24.28274","0.34408"
"291.39600","24.28322","0.34409"
"291.40200","24.28370","0.34401"
"291.40800","24.28418","0.34395"
"291.41400","24.28471","0.34387"
"291.42000","24.28519","0.34379"
"291.42600","24.28567","0.34374"
"291.43200","24.28621","0.34369"
"291.43800","24.28669","0.34360"
"291.44400","24.28716","0.34344"
"291.45000","24.28765","0.34333"
"291.45600","24.28818","0.34327"
"291.46200","24.28866","0.34316"
"291.46800","24.28914","0.34311"
"291.47400","24.28968","0.34321"
"291.48000","24.29016","0.34326"
"291.48600","24.29069","0.34323"
"291.49200","24.29117","0.34311"
"291.49800","24.29171","0.34313"
"291.50400","24.29219","0.34320"
"291.51000","24.29267","0.34324"
"291.51600","24.29321","0.34324"
"291.52200","24.29368","0.34329"
"291.52800","24.29416","0.34334"
"291.53400","24.29464","0.34333"
"291.54000","24.29518","0.34328"
"291.54600","24.29566","0.34326"
"291.55200","24.29613","0.34331"
"291.55800","24.29661","0.34345"
"291.56400","24.29715","0.34354"
"291.57000","24.29763","0.34363"
"291.57600","24.29817","0.34364"
"291.58200","24.29865","0.34364"
"291.58800","24.29912","0.34377"
"291.59400","24.29960","0.34381"
"291.60000","24.30014","0.34389"
"291.60600","24.30062","0.34388"
"291.61200","24.30116","0.34387"
"291.61800","24.30163","0.34387"
"291.62400","24.30217","0.34399"
"291.63000","24.30265","0.34418"
"291.63600","24.30319","0.34434"
"291.64200","24.30373","0.34452"
"291.64800","24.30420","0.34477"
"291.65400","24.30474","0.34506"
"291.66000","24.30522","0.34546"
"291.66600","24.30570","0.34580"
"291.67200","24.30624","0.34599"
"291.67800","24.30672","0.34601"
"291.68400","24.30720","0.34618"
"291.69000","24.30768","0.34642"
"291.69600","24.30821","0.34652"
"291.70200","24.30869","0.34652"
"291.70800","24.30917","0.34663"
"291.71400","24.30971","0.34674"
"291.72000","24.31018","0.34674"
"291.72600","24.31072","0.34667"
"291.73200","24.31120","0.34662"
"291.73800","24.31168","0.34657"
"291.74400","24.31222","0.34651"
"291.75000","24.31270","0.34632"
"291.75600","24.31324","0.34627"
"291.76200","24.31371","0.34620"
"291.76800","24.31425","0.34612"
"291.77400","24.31473","0.34617"
"291.78000","24.31527","0.34614"
"291.78600","24.31574","0.34600"
"291.79200","24.31623","0.34590"
"291.79800","24.31676","0.34593"
"291.80400","24.31724","0.34588"
"291.81000","24.31778","0.34571"
"291.81600","24.31826","0.34568"
"291.82200","24.31874","0.34570"
"291.82800","24.31921","0.34568"
"291.83400","24.31975","0.34569"
"291.84000","24.32023","0.34572"
"291.84600","24.32071","0.34570"
"291.85200","24.32119","0.34569"
"291.85800","24.32172","0.34578"
"291.86400","24.32220","0.34590"
"291.87000","24.32274","0.34593"
"291.87600","24.32322","0.34593"
"291.88200","24.32376","0.34609"
"291.88800","24.32424","0.34624"
"291.89400","24.32471","0.34634"
"291.90000","24.32525","0.34654"
"291.90600","24.32573","0.34669"
"291.91200","24.32627","0.34675"
"291.91800","24.32675","0.34679"
"291.92400","24.32728","0.34696"
"291.93000","24.32776","0.34707"
"291.93600","24.32830","0.34707"
"291.94200","24.32878","0.34723"
"291.94800","24.32926","0.34754"
"291.95400","24.32974","0.34785"
"291.96000","24.33027","0.34801"
"291.96600","24.33075","0.34810"
"291.97200","24.33123","0.34834"
"291.97800","24.33177","0.34865"
"291.98400","24.33224","0.34901"
"291.99000","24.33272","0.34950"
"291.99600","24.33320","0.34981"
"292.00200","24.33368","0.34987"
"292.00800","24.33416","0.34989"
"292.01400","24.33470","0.34992"
"292.02000","24.33518","0.34996"
"292.02600","24.33566","0.34984"
"292.03200","24.33619","0.34983"
"292.03800","24.33667","0.35006"
"292.04400","24.33721","0.35018"
"292.05000","24.33769","0.35016"
"292.05600","24.33817","0.35011"
"292.06200","24.33870","0.35001"
"292.06800","24.33918","0.34975"
"292.07400","24.33972","0.34949"
"292.08000","24.34020","0.34933"
"292.08600","24.34068","0.34928"
"292.09200","24.34122","0.34917"
"292.09800","24.34170","0.34893"
"292.10400","24.34217","0.34885"
"292.11000","24.34271","0.34889"
"292.11600","24.34319","0.34900"
"292.12200","24.34367","0.34912"
"292.12800","24.34420","0.34922"
"292.13400","24.34468","0.34923"
"292.14000","24.34516","0.34920"
"292.14600","24.34570","0.34914"
"292.15200","24.34618","0.34910"
"292.15800","24.34665","0.34923"
"292.16400","24.34719","0.34948"
"292.17000","24.34767","0.34960"
"292.17600","24.34821","0.34972"
"292.18200","24.34869","0.34992"
"292.18800","24.34923","0.35012"
"292.19400","24.34971","0.35023"
"292.20000","24.35024","0.35017"
"292.20600","24.35072","0.35023"
"292.21200","24.35120","0.35048"
"292.21800","24.35174","0.35070"
"292.22400","24.35221","0.35090"
"292.23000","24.35275","0.35109"
"292.23600","24.35323","0.35123"
"292.24200","24.35371","0.35137"
"292.24800","24.35419","0.35169"
"292.25400","24.35473","0.35209"
"292.26000","24.35521","0.35249"
"292.26600","24.35574","0.35294"
"292.27200","24.35622","0.35336"
"292.27800","24.35676","0.35367"
"292.28400","24.35724","0.35377"
"292.29000","24.35772","0.35391"
"292.29600","24.35826","0.35407"
"292.30200","24.35873","0.35415"
"292.30800","24.35921","0.35418"
"292.31400","24.35975","0.35424"
"292.32000","24.36023","0.35422"
"292.32600","24.36077","0.35422"
"292.33200","24.36125","0.35417"
"292.33800","24.36172","0.35417"
"292.34400","24.36226","0.35431"
"292.35000","24.36274","0.35437"
"292.35600","24.36328","0.35437"
"292.36200","24.36376","0.35437"
"292.36800","24.36423","0.35445"
"292.37400","24.36477","0.35446"
"292.38000","24.36525","0.35419"
"292.38600","24.36573","0.35386"
"292.39200","24.36621","0.35365"
"292.39800","24.36675","0.35363"
"292.40400","24.36722","0.35363"
"292.41000","24.36776","0.35349"
"292.41600","24.36824","0.35355"
"292.42200","24.36872","0.35378"
"292.42800","24.36926","0.35405"
"292.43400","24.36974","0.35418"
"292.44000","24.37027","0.35444"
"292.44600","24.37075","0.35460"
"292.45200","24.37123","0.35454"
"292.45800","24.37177","0.35456"
"292.46400","24.37225","0.35473"
"292.47000","24.37273","0.35493"
"292.47600","24.37326","0.35495"
"292.48200","24.37374","0.35518"
"292.48800","24.37428","0.35549"
"292.49400","24.37476","0.35565"
"292.50000","24.37524","0.35577"
"292.50600","24.37578","0.35592"
"292.51200","24.37625","0.35609"
