End date,"1/8/2017"
Specimen label,"9BT_74_2"
Maximum Load,"0.16759",N

Time,Extension,Load
(s),(mm),(N)
"58.18800","22.73629","0.07478"
"58.19400","22.73676","0.07458"
"58.20000","22.73730","0.07443"
"58.20600","22.73778","0.07438"
"58.21200","22.73832","0.07432"
"58.21800","22.73880","0.07427"
"58.22400","22.73934","0.07415"
"58.23000","22.73981","0.07403"
"58.23600","22.74029","0.07390"
"58.24200","22.74083","0.07386"
"58.24800","22.74137","0.07395"
"58.25400","22.74185","0.07410"
"58.26000","22.74232","0.07419"
"58.26600","22.74286","0.07428"
"58.27200","22.74334","0.07434"
"58.27800","22.74382","0.07441"
"58.28400","22.74436","0.07447"
"58.29000","22.74484","0.07450"
"58.29600","22.74532","0.07454"
"58.30200","22.74585","0.07456"
"58.30800","22.74633","0.07451"
"58.31400","22.74681","0.07443"
"58.32000","22.74735","0.07431"
"58.32600","22.74783","0.07415"
"58.33200","22.74836","0.07407"
"58.33800","22.74884","0.07400"
"58.34400","22.74932","0.07400"
"58.35000","22.74986","0.07410"
"58.35600","22.75034","0.07415"
"58.36200","22.75087","0.07417"
"58.36800","22.75135","0.07424"
"58.37400","22.75189","0.07433"
"58.38000","22.75237","0.07436"
"58.38600","22.75285","0.07436"
"58.39200","22.75339","0.07428"
"58.39800","22.75386","0.07419"
"58.40400","22.75440","0.07418"
"58.41000","22.75488","0.07422"
"58.41600","22.75536","0.07435"
"58.42200","22.75583","0.07445"
"58.42800","22.75638","0.07451"
"58.43400","22.75685","0.07458"
"58.44000","22.75733","0.07465"
"58.44600","22.75781","0.07465"
"58.45200","22.75835","0.07476"
"58.45800","22.75883","0.07480"
"58.46400","22.75931","0.07483"
"58.47000","22.75978","0.07487"
"58.47600","22.76032","0.07493"
"58.48200","22.76080","0.07494"
"58.48800","22.76134","0.07493"
"58.49400","22.76181","0.07494"
"58.50000","22.76235","0.07502"
"58.50600","22.76283","0.07511"
"58.51200","22.76337","0.07514"
"58.51800","22.76391","0.07513"
"58.52400","22.76439","0.07517"
"58.53000","22.76487","0.07523"
"58.53600","22.76540","0.07524"
"58.54200","22.76588","0.07523"
"58.54800","22.76642","0.07522"
"58.55400","22.76690","0.07512"
"58.56000","22.76737","0.07501"
"58.56600","22.76791","0.07491"
"58.57200","22.76839","0.07491"
"58.57800","22.76887","0.07496"
"58.58400","22.76935","0.07502"
"58.59000","22.76989","0.07512"
"58.59600","22.77036","0.07525"
"58.60200","22.77084","0.07534"
"58.60800","22.77132","0.07543"
"58.61400","22.77186","0.07547"
"58.62000","22.77234","0.07546"
"58.62600","22.77282","0.07540"
"58.63200","22.77335","0.07538"
"58.63800","22.77383","0.07536"
"58.64400","22.77437","0.07528"
"58.65000","22.77485","0.07522"
"58.65600","22.77533","0.07523"
"58.66200","22.77587","0.07528"
"58.66800","22.77634","0.07535"
"58.67400","22.77682","0.07539"
"58.68000","22.77736","0.07536"
"58.68600","22.77784","0.07534"
"58.69200","22.77832","0.07532"
"58.69800","22.77879","0.07532"
"58.70400","22.77933","0.07533"
"58.71000","22.77981","0.07533"
"58.71600","22.78029","0.07533"
"58.72200","22.78077","0.07534"
"58.72800","22.78131","0.07538"
"58.73400","22.78179","0.07537"
"58.74000","22.78226","0.07533"
"58.74600","22.78274","0.07532"
"58.75200","22.78328","0.07530"
"58.75800","22.78376","0.07524"
"58.76400","22.78424","0.07513"
"58.77000","22.78472","0.07501"
"58.77600","22.78525","0.07486"
"58.78200","22.78573","0.07474"
"58.78800","22.78627","0.07469"
"58.79400","22.78681","0.07462"
"58.80000","22.78729","0.07450"
"58.80600","22.78782","0.07432"
"58.81200","22.78836","0.07416"
"58.81800","22.78884","0.07409"
"58.82400","22.78938","0.07412"
"58.83000","22.78986","0.07420"
"58.83600","22.79039","0.07425"
"58.84200","22.79087","0.07428"
"58.84800","22.79135","0.07439"
"58.85400","22.79183","0.07461"
"58.86000","22.79237","0.07471"
"58.86600","22.79285","0.07479"
"58.87200","22.79332","0.07485"
"58.87800","22.79386","0.07483"
"58.88400","22.79434","0.07477"
"58.89000","22.79482","0.07474"
"58.89600","22.79536","0.07469"
"58.90200","22.79584","0.07467"
"58.90800","22.79637","0.07465"
"58.91400","22.79685","0.07464"
"58.92000","22.79739","0.07468"
"58.92600","22.79787","0.07470"
"58.93200","22.79841","0.07471"
"58.93800","22.79889","0.07474"
"58.94400","22.79942","0.07476"
"58.95000","22.79990","0.07482"
"58.95600","22.80044","0.07493"
"58.96200","22.80092","0.07501"
"58.96800","22.80146","0.07503"
"58.97400","22.80194","0.07504"
"58.98000","22.80241","0.07507"
"58.98600","22.80289","0.07512"
"58.99200","22.80337","0.07514"
"58.99800","22.80385","0.07519"
"59.00400","22.80433","0.07522"
"59.01000","22.80486","0.07524"
"59.01600","22.80534","0.07530"
"59.02200","22.80582","0.07537"
"59.02800","22.80636","0.07544"
"59.03400","22.80684","0.07550"
"59.04000","22.80732","0.07552"
"59.04600","22.80785","0.07548"
"59.05200","22.80833","0.07542"
"59.05800","22.80887","0.07539"
"59.06400","22.80935","0.07532"
"59.07000","22.80983","0.07527"
"59.07600","22.81036","0.07527"
"59.08200","22.81084","0.07529"
"59.08800","22.81138","0.07529"
"59.09400","22.81186","0.07526"
"59.10000","22.81240","0.07529"
"59.10600","22.81293","0.07533"
"59.11200","22.81342","0.07536"
"59.11800","22.81389","0.07541"
"59.12400","22.81443","0.07549"
"59.13000","22.81491","0.07554"
"59.13600","22.81539","0.07557"
"59.14200","22.81587","0.07555"
"59.14800","22.81634","0.07558"
"59.15400","22.81688","0.07562"
"59.16000","22.81736","0.07558"
"59.16600","22.81784","0.07553"
"59.17200","22.81837","0.07545"
"59.17800","22.81886","0.07536"
"59.18400","22.81933","0.07528"
"59.19000","22.81987","0.07525"
"59.19600","22.82035","0.07522"
"59.20200","22.82083","0.07521"
"59.20800","22.82137","0.07524"
"59.21400","22.82185","0.07534"
"59.22000","22.82238","0.07539"
"59.22600","22.82286","0.07541"
"59.23200","22.82334","0.07542"
"59.23800","22.82388","0.07540"
"59.24400","22.82435","0.07540"
"59.25000","22.82489","0.07543"
"59.25600","22.82537","0.07538"
"59.26200","22.82585","0.07535"
"59.26800","22.82633","0.07540"
"59.27400","22.82681","0.07541"
"59.28000","22.82735","0.07538"
"59.28600","22.82782","0.07537"
"59.29200","22.82830","0.07536"
"59.29800","22.82878","0.07536"
"59.30400","22.82932","0.07534"
"59.31000","22.82980","0.07533"
"59.31600","22.83028","0.07534"
"59.32200","22.83081","0.07539"
"59.32800","22.83129","0.07541"
"59.33400","22.83183","0.07541"
"59.34000","22.83231","0.07534"
"59.34600","22.83279","0.07523"
"59.35200","22.83332","0.07515"
"59.35800","22.83380","0.07507"
"59.36400","22.83434","0.07499"
"59.37000","22.83482","0.07494"
"59.37600","22.83536","0.07498"
"59.38200","22.83584","0.07502"
"59.38800","22.83637","0.07505"
"59.39400","22.83685","0.07511"
"59.40000","22.83739","0.07513"
"59.40600","22.83787","0.07515"
"59.41200","22.83835","0.07517"
"59.41800","22.83883","0.07515"
"59.42400","22.83936","0.07514"
"59.43000","22.83984","0.07508"
"59.43600","22.84038","0.07510"
"59.44200","22.84086","0.07516"
"59.44800","22.84140","0.07524"
"59.45400","22.84188","0.07533"
"59.46000","22.84241","0.07533"
"59.46600","22.84289","0.07536"
"59.47200","22.84337","0.07536"
"59.47800","22.84391","0.07533"
"59.48400","22.84439","0.07527"
"59.49000","22.84486","0.07529"
"59.49600","22.84540","0.07528"
"59.50200","22.84588","0.07537"
"59.50800","22.84636","0.07548"
"59.51400","22.84690","0.07555"
"59.52000","22.84737","0.07560"
"59.52600","22.84791","0.07559"
"59.53200","22.84839","0.07561"
"59.53800","22.84887","0.07566"
"59.54400","22.84941","0.07567"
"59.55000","22.84989","0.07573"
"59.55600","22.85036","0.07582"
"59.56200","22.85084","0.07595"
"59.56800","22.85138","0.07607"
"59.57400","22.85186","0.07618"
"59.58000","22.85239","0.07618"
"59.58600","22.85287","0.07612"
"59.59200","22.85341","0.07608"
"59.59800","22.85389","0.07607"
"59.60400","22.85437","0.07609"
"59.61000","22.85491","0.07613"
"59.61600","22.85538","0.07612"
"59.62200","22.85587","0.07607"
"59.62800","22.85640","0.07601"
"59.63400","22.85688","0.07598"
"59.64000","22.85736","0.07591"
"59.64600","22.85790","0.07585"
"59.65200","22.85837","0.07588"
"59.65800","22.85885","0.07593"
"59.66400","22.85939","0.07601"
"59.67000","22.85987","0.07605"
"59.67600","22.86035","0.07603"
"59.68200","22.86089","0.07605"
"59.68800","22.86136","0.07604"
"59.69400","22.86184","0.07600"
"59.70000","22.86238","0.07600"
"59.70600","22.86286","0.07603"
"59.71200","22.86340","0.07598"
"59.71800","22.86388","0.07596"
"59.72400","22.86435","0.07596"
"59.73000","22.86489","0.07598"
"59.73600","22.86537","0.07609"
"59.74200","22.86585","0.07614"
"59.74800","22.86639","0.07615"
"59.75400","22.86687","0.07613"
"59.76000","22.86734","0.07608"
"59.76600","22.86788","0.07606"
"59.77200","22.86836","0.07605"
"59.77800","22.86884","0.07604"
"59.78400","22.86938","0.07604"
"59.79000","22.86986","0.07599"
"59.79600","22.87033","0.07597"
"59.80200","22.87087","0.07596"
"59.80800","22.87135","0.07592"
"59.81400","22.87183","0.07588"
"59.82000","22.87231","0.07583"
"59.82600","22.87284","0.07583"
"59.83200","22.87332","0.07588"
"59.83800","22.87380","0.07590"
"59.84400","22.87434","0.07593"
"59.85000","22.87482","0.07596"
"59.85600","22.87530","0.07602"
"59.86200","22.87583","0.07605"
"59.86800","22.87631","0.07608"
"59.87400","22.87685","0.07610"
"59.88000","22.87733","0.07609"
"59.88600","22.87781","0.07600"
"59.89200","22.87835","0.07585"
"59.89800","22.87882","0.07573"
"59.90400","22.87936","0.07566"
"59.91000","22.87984","0.07563"
"59.91600","22.88032","0.07566"
"59.92200","22.88086","0.07565"
"59.92800","22.88133","0.07567"
"59.93400","22.88187","0.07567"
"59.94000","22.88235","0.07570"
"59.94600","22.88283","0.07580"
"59.95200","22.88337","0.07592"
"59.95800","22.88385","0.07600"
"59.96400","22.88438","0.07605"
"59.97000","22.88486","0.07610"
"59.97600","22.88534","0.07612"
"59.98200","22.88588","0.07611"
"59.98800","22.88636","0.07599"
"59.99400","22.88690","0.07594"
"60.00000","22.88737","0.07593"
"60.00600","22.88791","0.07591"
"60.01200","22.88839","0.07591"
"60.01800","22.88887","0.07597"
"60.02400","22.88941","0.07606"
"60.03000","22.88989","0.07616"
"60.03600","22.89036","0.07623"
"60.04200","22.89090","0.07624"
"60.04800","22.89138","0.07630"
"60.05400","22.89186","0.07633"
"60.06000","22.89240","0.07632"
"60.06600","22.89288","0.07633"
"60.07200","22.89335","0.07637"
"60.07800","22.89389","0.07639"
"60.08400","22.89437","0.07641"
"60.09000","22.89485","0.07645"
"60.09600","22.89538","0.07648"
"60.10200","22.89586","0.07651"
"60.10800","22.89640","0.07653"
"60.11400","22.89688","0.07653"
"60.12000","22.89742","0.07650"
"60.12600","22.89790","0.07650"
"60.13200","22.89837","0.07651"
"60.13800","22.89886","0.07652"
"60.14400","22.89939","0.07656"
"60.15000","22.89987","0.07664"
"60.15600","22.90035","0.07667"
"60.16200","22.90089","0.07668"
"60.16800","22.90136","0.07668"
"60.17400","22.90184","0.07664"
"60.18000","22.90238","0.07660"
"60.18600","22.90286","0.07659"
"60.19200","22.90334","0.07663"
"60.19800","22.90388","0.07665"
"60.20400","22.90435","0.07663"
"60.21000","22.90483","0.07660"
"60.21600","22.90537","0.07656"
"60.22200","22.90585","0.07653"
"60.22800","22.90639","0.07652"
"60.23400","22.90687","0.07656"
"60.24000","22.90740","0.07656"
"60.24600","22.90788","0.07653"
"60.25200","22.90842","0.07653"
"60.25800","22.90890","0.07653"
"60.26400","22.90944","0.07654"
"60.27000","22.90991","0.07653"
"60.27600","22.91039","0.07649"
"60.28200","22.91087","0.07645"
"60.28800","22.91135","0.07642"
"60.29400","22.91183","0.07638"
"60.30000","22.91236","0.07638"
"60.30600","22.91285","0.07635"
"60.31200","22.91332","0.07629"
"60.31800","22.91386","0.07627"
"60.32400","22.91434","0.07630"
"60.33000","22.91482","0.07638"
"60.33600","22.91536","0.07640"
"60.34200","22.91583","0.07639"
"60.34800","22.91631","0.07638"
"60.35400","22.91679","0.07638"
"60.36000","22.91733","0.07634"
"60.36600","22.91781","0.07637"
"60.37200","22.91829","0.07642"
"60.37800","22.91882","0.07643"
"60.38400","22.91936","0.07645"
"60.39000","22.91984","0.07649"
"60.39600","22.92032","0.07652"
"60.40200","22.92086","0.07654"
"60.40800","22.92134","0.07652"
"60.41400","22.92187","0.07652"
"60.42000","22.92235","0.07655"
"60.42600","22.92283","0.07655"
"60.43200","22.92331","0.07654"
"60.43800","22.92379","0.07651"
"60.44400","22.92432","0.07638"
"60.45000","22.92480","0.07632"
"60.45600","22.92534","0.07629"
"60.46200","22.92582","0.07627"
"60.46800","22.92629","0.07625"
"60.47400","22.92684","0.07625"
"60.48000","22.92731","0.07625"
"60.48600","22.92779","0.07626"
"60.49200","22.92833","0.07622"
"60.49800","22.92881","0.07622"
"60.50400","22.92935","0.07625"
"60.51000","22.92982","0.07626"
"60.51600","22.93036","0.07632"
"60.52200","22.93084","0.07639"
"60.52800","22.93138","0.07646"
"60.53400","22.93192","0.07655"
"60.54000","22.93240","0.07660"
"60.54600","22.93293","0.07663"
"60.55200","22.93341","0.07665"
"60.55800","22.93395","0.07668"
"60.56400","22.93443","0.07670"
"60.57000","22.93491","0.07673"
"60.57600","22.93538","0.07674"
"60.58200","22.93592","0.07673"
"60.58800","22.93640","0.07671"
"60.59400","22.93688","0.07668"
"60.60000","22.93736","0.07670"
"60.60600","22.93789","0.07674"
"60.61200","22.93837","0.07680"
"60.61800","22.93885","0.07683"
"60.62400","22.93933","0.07688"
"60.63000","22.93987","0.07694"
"60.63600","22.94035","0.07696"
"60.64200","22.94082","0.07692"
"60.64800","22.94131","0.07688"
"60.65400","22.94184","0.07687"
"60.66000","22.94232","0.07687"
"60.66600","22.94286","0.07693"
"60.67200","22.94334","0.07705"
"60.67800","22.94387","0.07714"
"60.68400","22.94435","0.07718"
"60.69000","22.94483","0.07719"
"60.69600","22.94537","0.07718"
"60.70200","22.94585","0.07716"
"60.70800","22.94633","0.07715"
"60.71400","22.94687","0.07707"
"60.72000","22.94734","0.07702"
"60.72600","22.94782","0.07696"
"60.73200","22.94830","0.07694"
"60.73800","22.94884","0.07695"
"60.74400","22.94932","0.07692"
"60.75000","22.94979","0.07690"
"60.75600","22.95033","0.07689"
"60.76200","22.95081","0.07687"
"60.76800","22.95129","0.07688"
"60.77400","22.95183","0.07686"
"60.78000","22.95230","0.07686"
"60.78600","22.95278","0.07684"
"60.79200","22.95332","0.07679"
"60.79800","22.95380","0.07680"
"60.80400","22.95434","0.07682"
"60.81000","22.95481","0.07679"
"60.81600","22.95530","0.07676"
"60.82200","22.95583","0.07676"
"60.82800","22.95631","0.07678"
"60.83400","22.95679","0.07677"
"60.84000","22.95733","0.07679"
"60.84600","22.95781","0.07682"
"60.85200","22.95828","0.07687"
"60.85800","22.95882","0.07695"
"60.86400","22.95930","0.07701"
"60.87000","22.95984","0.07701"
"60.87600","22.96032","0.07703"
"60.88200","22.96079","0.07706"
"60.88800","22.96127","0.07706"
"60.89400","22.96181","0.07703"
"60.90000","22.96229","0.07701"
"60.90600","22.96277","0.07702"
"60.91200","22.96331","0.07701"
"60.91800","22.96379","0.07696"
"60.92400","22.96426","0.07684"
"60.93000","22.96480","0.07674"
"60.93600","22.96528","0.07670"
"60.94200","22.96582","0.07670"
"60.94800","22.96630","0.07670"
"60.95400","22.96683","0.07674"
"60.96000","22.96731","0.07680"
"60.96600","22.96785","0.07687"
"60.97200","22.96833","0.07693"
"60.97800","22.96887","0.07695"
"60.98400","22.96935","0.07693"
"60.99000","22.96982","0.07691"
"60.99600","22.97036","0.07694"
"61.00200","22.97084","0.07698"
"61.00800","22.97132","0.07703"
"61.01400","22.97186","0.07709"
"61.02000","22.97234","0.07715"
"61.02600","22.97287","0.07720"
"61.03200","22.97335","0.07723"
"61.03800","22.97389","0.07724"
"61.04400","22.97437","0.07719"
"61.05000","22.97491","0.07722"
"61.05600","22.97539","0.07724"
"61.06200","22.97586","0.07724"
"61.06800","22.97634","0.07725"
"61.07400","22.97688","0.07729"
"61.08000","22.97736","0.07735"
"61.08600","22.97783","0.07740"
"61.09200","22.97837","0.07743"
"61.09800","22.97885","0.07747"
"61.10400","22.97939","0.07748"
"61.11000","22.97987","0.07745"
"61.11600","22.98035","0.07739"
"61.12200","22.98082","0.07733"
"61.12800","22.98136","0.07728"
"61.13400","22.98184","0.07725"
"61.14000","22.98232","0.07726"
"61.14600","22.98286","0.07730"
"61.15200","22.98334","0.07733"
"61.15800","22.98381","0.07738"
"61.16400","22.98435","0.07743"
"61.17000","22.98483","0.07746"
"61.17600","22.98537","0.07746"
"61.18200","22.98585","0.07744"
"61.18800","22.98638","0.07743"
"61.19400","22.98686","0.07744"
"61.20000","22.98734","0.07745"
"61.20600","22.98788","0.07740"
"61.21200","22.98836","0.07738"
"61.21800","22.98884","0.07735"
"61.22400","22.98932","0.07735"
"61.23000","22.98985","0.07738"
"61.23600","22.99033","0.07745"
"61.24200","22.99087","0.07753"
"61.24800","22.99135","0.07756"
"61.25400","22.99183","0.07755"
"61.26000","22.99236","0.07748"
"61.26600","22.99284","0.07748"
"61.27200","22.99338","0.07753"
"61.27800","22.99386","0.07757"
"61.28400","22.99434","0.07758"
"61.29000","22.99488","0.07755"
"61.29600","22.99535","0.07749"
"61.30200","22.99589","0.07747"
"61.30800","22.99637","0.07746"
"61.31400","22.99685","0.07744"
"61.32000","22.99733","0.07743"
"61.32600","22.99787","0.07743"
"61.33200","22.99834","0.07741"
"61.33800","22.99882","0.07737"
"61.34400","22.99930","0.07738"
"61.35000","22.99984","0.07738"
"61.35600","23.00032","0.07737"
"61.36200","23.00085","0.07733"
"61.36800","23.00133","0.07733"
"61.37400","23.00181","0.07734"
"61.38000","23.00235","0.07737"
"61.38600","23.00283","0.07738"
"61.39200","23.00337","0.07737"
"61.39800","23.00385","0.07738"
"61.40400","23.00432","0.07739"
"61.41000","23.00486","0.07740"
"61.41600","23.00534","0.07736"
"61.42200","23.00588","0.07733"
"61.42800","23.00635","0.07731"
"61.43400","23.00683","0.07727"
"61.44000","23.00737","0.07726"
"61.44600","23.00785","0.07728"
"61.45200","23.00839","0.07731"
"61.45800","23.00887","0.07736"
"61.46400","23.00934","0.07743"
"61.47000","23.00988","0.07749"
"61.47600","23.01036","0.07751"
"61.48200","23.01084","0.07752"
"61.48800","23.01132","0.07750"
"61.49400","23.01186","0.07750"
"61.50000","23.01233","0.07753"
"61.50600","23.01287","0.07748"
"61.51200","23.01335","0.07743"
"61.51800","23.01383","0.07739"
"61.52400","23.01437","0.07742"
"61.53000","23.01484","0.07749"
"61.53600","23.01538","0.07755"
"61.54200","23.01586","0.07756"
"61.54800","23.01634","0.07758"
"61.55400","23.01688","0.07762"
"61.56000","23.01736","0.07760"
"61.56600","23.01789","0.07757"
"61.57200","23.01837","0.07756"
"61.57800","23.01885","0.07760"
"61.58400","23.01939","0.07758"
"61.59000","23.01987","0.07760"
"61.59600","23.02040","0.07765"
"61.60200","23.02088","0.07769"
"61.60800","23.02142","0.07771"
"61.61400","23.02190","0.07773"
"61.62000","23.02238","0.07773"
"61.62600","23.02292","0.07770"
"61.63200","23.02340","0.07767"
"61.63800","23.02387","0.07765"
"61.64400","23.02441","0.07757"
"61.65000","23.02489","0.07753"
"61.65600","23.02537","0.07757"
"61.66200","23.02584","0.07763"
"61.66800","23.02638","0.07769"
"61.67400","23.02686","0.07776"
"61.68000","23.02740","0.07781"
"61.68600","23.02788","0.07787"
"61.69200","23.02836","0.07792"
"61.69800","23.02889","0.07790"
"61.70400","23.02937","0.07789"
"61.71000","23.02985","0.07791"
"61.71600","23.03039","0.07791"
"61.72200","23.03087","0.07793"
"61.72800","23.03135","0.07797"
"61.73400","23.03189","0.07802"
"61.74000","23.03236","0.07804"
"61.74600","23.03284","0.07807"
"61.75200","23.03338","0.07811"
"61.75800","23.03386","0.07814"
"61.76400","23.03440","0.07817"
"61.77000","23.03487","0.07816"
"61.77600","23.03535","0.07817"
"61.78200","23.03589","0.07813"
"61.78800","23.03637","0.07807"
"61.79400","23.03691","0.07802"
"61.80000","23.03739","0.07795"
"61.80600","23.03792","0.07790"
"61.81200","23.03840","0.07784"
"61.81800","23.03888","0.07778"
"61.82400","23.03942","0.07782"
"61.83000","23.03990","0.07790"
"61.83600","23.04044","0.07794"
"61.84200","23.04091","0.07795"
"61.84800","23.04139","0.07791"
"61.85400","23.04187","0.07786"
"61.86000","23.04235","0.07784"
"61.86600","23.04289","0.07785"
"61.87200","23.04336","0.07784"
"61.87800","23.04384","0.07779"
"61.88400","23.04432","0.07777"
"61.89000","23.04486","0.07777"
"61.89600","23.04534","0.07775"
"61.90200","23.04582","0.07774"
"61.90800","23.04630","0.07774"
"61.91400","23.04677","0.07769"
"61.92000","23.04731","0.07765"
"61.92600","23.04779","0.07764"
"61.93200","23.04827","0.07765"
"61.93800","23.04880","0.07765"
"61.94400","23.04928","0.07763"
"61.95000","23.04976","0.07761"
"61.95600","23.05030","0.07759"
"61.96200","23.05078","0.07757"
"61.96800","23.05132","0.07761"
"61.97400","23.05179","0.07764"
"61.98000","23.05227","0.07767"
"61.98600","23.05281","0.07771"
"61.99200","23.05329","0.07775"
"61.99800","23.05377","0.07780"
"62.00400","23.05431","0.07783"
"62.01000","23.05478","0.07787"
"62.01600","23.05526","0.07794"
"62.02200","23.05580","0.07799"
"62.02800","23.05628","0.07803"
"62.03400","23.05682","0.07808"
"62.04000","23.05729","0.07814"
"62.04600","23.05777","0.07819"
"62.05200","23.05831","0.07815"
"62.05800","23.05879","0.07812"
"62.06400","23.05933","0.07814"
"62.07000","23.05981","0.07811"
"62.07600","23.06035","0.07807"
"62.08200","23.06082","0.07800"
"62.08800","23.06136","0.07793"
"62.09400","23.06190","0.07792"
"62.10000","23.06238","0.07796"
"62.10600","23.06285","0.07801"
"62.11200","23.06339","0.07805"
"62.11800","23.06387","0.07807"
"62.12400","23.06441","0.07811"
"62.13000","23.06489","0.07817"
"62.13600","23.06543","0.07821"
"62.14200","23.06591","0.07826"
"62.14800","23.06639","0.07830"
"62.15400","23.06692","0.07835"
"62.16000","23.06740","0.07842"
"62.16600","23.06788","0.07851"
"62.17200","23.06836","0.07851"
"62.17800","23.06890","0.07846"
"62.18400","23.06937","0.07839"
"62.19000","23.06985","0.07832"
"62.19600","23.07033","0.07826"
"62.20200","23.07087","0.07822"
"62.20800","23.07135","0.07820"
"62.21400","23.07182","0.07820"
"62.22000","23.07236","0.07820"
"62.22600","23.07284","0.07821"
"62.23200","23.07338","0.07819"
"62.23800","23.07386","0.07819"
"62.24400","23.07439","0.07815"
"62.25000","23.07487","0.07816"
"62.25600","23.07535","0.07819"
"62.26200","23.07589","0.07821"
"62.26800","23.07637","0.07823"
"62.27400","23.07691","0.07827"
"62.28000","23.07738","0.07834"
"62.28600","23.07786","0.07841"
"62.29200","23.07834","0.07841"
"62.29800","23.07882","0.07842"
"62.30400","23.07936","0.07842"
"62.31000","23.07983","0.07848"
"62.31600","23.08031","0.07854"
"62.32200","23.08085","0.07858"
"62.32800","23.08133","0.07862"
"62.33400","23.08181","0.07862"
"62.34000","23.08235","0.07858"
"62.34600","23.08283","0.07851"
"62.35200","23.08336","0.07843"
"62.35800","23.08384","0.07835"
"62.36400","23.08432","0.07827"
"62.37000","23.08486","0.07820"
"62.37600","23.08534","0.07818"
"62.38200","23.08587","0.07819"
"62.38800","23.08635","0.07825"
"62.39400","23.08689","0.07830"
"62.40000","23.08737","0.07835"
"62.40600","23.08791","0.07840"
"62.41200","23.08838","0.07852"
"62.41800","23.08887","0.07857"
"62.42400","23.08934","0.07861"
"62.43000","23.08988","0.07860"
"62.43600","23.09036","0.07854"
"62.44200","23.09084","0.07852"
"62.44800","23.09132","0.07851"
"62.45400","23.09179","0.07849"
"62.46000","23.09233","0.07846"
"62.46600","23.09281","0.07845"
"62.47200","23.09329","0.07845"
"62.47800","23.09383","0.07850"
"62.48400","23.09431","0.07848"
"62.49000","23.09478","0.07843"
"62.49600","23.09532","0.07840"
"62.50200","23.09580","0.07835"
"62.50800","23.09628","0.07831"
"62.51400","23.09682","0.07831"
"62.52000","23.09730","0.07833"
"62.52600","23.09777","0.07836"
"62.53200","23.09831","0.07839"
"62.53800","23.09879","0.07845"
"62.54400","23.09933","0.07849"
"62.55000","23.09981","0.07850"
"62.55600","23.10034","0.07851"
"62.56200","23.10082","0.07850"
"62.56800","23.10136","0.07848"
"62.57400","23.10184","0.07850"
"62.58000","23.10232","0.07853"
"62.58600","23.10286","0.07856"
"62.59200","23.10333","0.07859"
"62.59800","23.10381","0.07858"
"62.60400","23.10435","0.07859"
"62.61000","23.10483","0.07863"
"62.61600","23.10530","0.07863"
"62.62200","23.10584","0.07865"
"62.62800","23.10632","0.07865"
"62.63400","23.10686","0.07867"
"62.64000","23.10734","0.07867"
"62.64600","23.10788","0.07869"
"62.65200","23.10836","0.07870"
"62.65800","23.10889","0.07874"
"62.66400","23.10937","0.07884"
"62.67000","23.10991","0.07896"
"62.67600","23.11039","0.07910"
"62.68200","23.11093","0.07911"
"62.68800","23.11140","0.07908"
"62.69400","23.11194","0.07908"
"62.70000","23.11242","0.07908"
"62.70600","23.11296","0.07907"
"62.71200","23.11344","0.07905"
"62.71800","23.11392","0.07904"
"62.72400","23.11440","0.07909"
"62.73000","23.11487","0.07915"
"62.73600","23.11535","0.07913"
"62.74200","23.11589","0.07906"
"62.74800","23.11637","0.07899"
"62.75400","23.11684","0.07893"
"62.76000","23.11732","0.07893"
"62.76600","23.11786","0.07895"
"62.77200","23.11834","0.07903"
"62.77800","23.11882","0.07907"
"62.78400","23.11930","0.07908"
"62.79000","23.11983","0.07907"
"62.79600","23.12031","0.07902"
"62.80200","23.12085","0.07896"
"62.80800","23.12133","0.07900"
"62.81400","23.12187","0.07905"
"62.82000","23.12235","0.07904"
"62.82600","23.12288","0.07904"
"62.83200","23.12336","0.07902"
"62.83800","23.12384","0.07899"
"62.84400","23.12438","0.07896"
"62.85000","23.12486","0.07892"
"62.85600","23.12534","0.07889"
"62.86200","23.12587","0.07885"
"62.86800","23.12635","0.07881"
"62.87400","23.12683","0.07881"
"62.88000","23.12737","0.07886"
"62.88600","23.12785","0.07893"
"62.89200","23.12832","0.07898"
"62.89800","23.12880","0.07904"
"62.90400","23.12934","0.07907"
"62.91000","23.12982","0.07908"
"62.91600","23.13030","0.07904"
"62.92200","23.13078","0.07902"
"62.92800","23.13132","0.07900"
"62.93400","23.13179","0.07896"
"62.94000","23.13227","0.07898"
"62.94600","23.13281","0.07898"
"62.95200","23.13329","0.07894"
"62.95800","23.13383","0.07886"
"62.96400","23.13430","0.07878"
"62.97000","23.13484","0.07874"
"62.97600","23.13532","0.07881"
"62.98200","23.13580","0.07884"
"62.98800","23.13634","0.07880"
"62.99400","23.13682","0.07876"
"63.00000","23.13729","0.07874"
"63.00600","23.13777","0.07879"
"63.01200","23.13831","0.07889"
"63.01800","23.13879","0.07894"
"63.02400","23.13927","0.07898"
"63.03000","23.13981","0.07904"
"63.03600","23.14028","0.07915"
"63.04200","23.14076","0.07925"
"63.04800","23.14130","0.07933"
"63.05400","23.14178","0.07938"
"63.06000","23.14226","0.07942"
"63.06600","23.14273","0.07936"
"63.07200","23.14327","0.07926"
"63.07800","23.14375","0.07918"
"63.08400","23.14429","0.07911"
"63.09000","23.14477","0.07912"
"63.09600","23.14531","0.07911"
